Children Services,Children Services Teams,Social Care and Health,Supplies & Services,Services,Child Minding Fees,,04/01/2013,10267583,0,230.63,R,REDACTED PERSONAL DATA
Deputy Chief Executive,Training,Chief Executive's Unit,Supplies & Services,Services,Training Charges,,04/01/2013,10267584,0,"1,796.00",R,Acute Training Solutions Ltd
Finance,Revenues Department,Chief Executive's Unit,Supplies & Services,Services,Professional And Specialist Fees,,08/01/2013,10267589,0,587.5,R,Loomis UK Ltd
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Third Party Payments,Third Party,Joint Financing.,,08/01/2013,10267592,0,135,R,British Council of Shopping Centres
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,Grants and Subscriptions,Grants Payable,,04/01/2013,10267630,0,50,R,Arts Council of Wales
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,Grants and Subscriptions,Grants Payable,,04/01/2013,10267631,0,61,R,Arts Council of Wales
Finance,Finance & Improvement Dept,Chief Executive's Unit,Transport,Contract Hire and Operating Leases,Vehicle Hire Charge,,08/01/2013,10267638,0,34.6,R,Days Rental
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Transport,Contract Hire and Operating Leases,Vehicle Hire Charge,,08/01/2013,10267639,0,322,R,Days Rental
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Transport,Contract Hire and Operating Leases,Vehicle Hire Charge,,08/01/2013,10267640,0,322,R,Days Rental
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Transport,Contract Hire and Operating Leases,Vehicle Hire Charge,,08/01/2013,10267643,0,322,R,Days Rental
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Transport,Contract Hire and Operating Leases,Vehicle Hire Charge,,08/01/2013,10267644,0,322,R,Days Rental
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Transport,Contract Hire and Operating Leases,Vehicle Hire Charge,,08/01/2013,10267645,0,322,R,Days Rental
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Transport,Contract Hire and Operating Leases,Vehicle Hire Charge,,08/01/2013,10267646,0,322,R,Days Rental
Appropriations,Appropriations,Appropriations,Third Party Payments,Third Party,General.,,04/01/2013,10267708,0,300,R,Reed Business Information Ltd
Children Services,Children Services Other,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Hospitality,,08/01/2013,10267711,0,167.14,R,Caerphilly County Borough Council
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,08/01/2013,10267729,0,540.78,R,British Gas Business
Infrastructure and Networks,Trading Services,Regeneration & Culture,Premises,Energy Costs,Electricity.,,21/01/2013,10267773,0,16.86,R,British Gas Business
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,08/01/2013,10267775,0,450.08,R,British Gas Business
Community Care,Community Care Team,Social Care and Health,Current Assets,Short Term Debtors,Income Suspense Account - Residential Debtors,,08/01/2013,10267776,0,109.31,C,REDACTED PERSONAL DATA
Adult Services,Day Centres,Social Care and Health,Premises,Energy Costs,Electricity.,,08/01/2013,10267777,0,171.16,R,British Gas Business
Schools Total,Schools,MCC Schools,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/01/2013,10267778,0,17.56,R,Monmouthshire CC FAD 017632
Schools Total,Schools,MCC Schools,Supplies & Services,Services,Bank Charges,,08/01/2013,10267778,0,6,R,Monmouthshire CC FAD 017632
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,Postages,,08/01/2013,10267778,0,48.39,R,Monmouthshire CC FAD 017632
Infrastructure and Networks,Estates,Regeneration & Culture,Premises,Energy Costs,Electricity.,,04/01/2013,10267790,0,21.16,R,British Gas Business
"Planning, Place and Enterprise",General Fund Housing,Regeneration & Culture,Employees,Indirect Employee Expenses,Medical Expenses,,04/01/2013,10267793,0,60,R,Central Surgery
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,04/01/2013,10267804,0,143.55,C,Consortium Orders
Infrastructure and Networks,Waste Management Dept,Regeneration & Culture,Supplies & Services,Services,Sub-Contractors Fees,,04/01/2013,10267808,0,188.95,R,Thomas Brown Electrical Ltd
Infrastructure and Networks,Trading Services,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,04/01/2013,10267808,0,188.96,R,Thomas Brown Electrical Ltd
Adult Services,Monnow Vale,Social Care and Health,Transport,Direct Transport Costs,Transport.,,08/01/2013,10267811,0,144,R,Cymru Cars
Deputy Chief Executive,Community Safety,Chief Executive's Unit,Supplies & Services,Grants and Subscriptions,Grants Payable,,11/01/2013,10267827,0,"3,193.00",R,Aneurin Bevan Local Health Board
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,08/01/2013,10267828,0,48,R,Usk Town Council
Public Life and Culture,Leisure Services,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,04/01/2013,10267835,0,-9.8,R,Chapple & Jenkins Wholesale
Corporate (COL),Corporate (COL),Corporate Costs & Levies,Supplies & Services,Services,Professional And Specialist Fees,,21/01/2013,10267836,0,"13,833.33",R,Wales Audit Office
Resources & Performance,Youth Service,Children & Young People,Premises,Cleaning and Domestic Supplies,Toilet Requisites,,04/01/2013,10267847,10043578,61.52,R,Banner Business Supplies Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,11/01/2013,10267849,80019755,131.68,R,The Consortium
Schools Total,Schools,MCC Schools,Premises,Water Services,Water Services-Metered.,,04/01/2013,10267852,0,"1,375.71",R,Welsh Water
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,15/01/2013,10267853,0,"1,729.73",R,British Gas Business
"Planning, Place and Enterprise",General Fund Housing,Regeneration & Culture,Supplies & Services,Services,Professional And Specialist Fees,,04/01/2013,10267862,0,6.25,R,Swift Credit Services Ltd
Schools Total,Schools,MCC Schools,Premises,Fixtures and Fittings,Alarm Systems,,08/01/2013,10267912,0,692.13,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/01/2013,10267955,0,20.23,R,Consortium Orders
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,08/01/2013,10267956,0,-51.94,R,Newhall Janitorial Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10267957,0,340,R,Bay Resourcing
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10267958,0,60,R,Bay Resourcing
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/01/2013,10267959,0,189,R,Colorfoto Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,11/01/2013,10267981,0,676,R,Wessex Products
Capital Division,Capital Dept,Capital,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,04/01/2013,10267982,0,49.48,C,The Consortium
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,04/01/2013,10267983,0,30,R,Bridgend Office Furniture
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,15/01/2013,10267992,0,981.2,R,British Gas Business
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,04/01/2013,10267993,0,21.01,R,British Gas Business
Schools Total,Schools,MCC Schools,Employees,Indirect Employee Expenses,"Course, Conference And Seminar Fees",,04/01/2013,10267994,0,65,R,Cyfanfyd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,04/01/2013,10267996,0,52.25,R,ESPO
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,04/01/2013,10267997,0,29.27,R,ESPO
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,08/01/2013,10267998,0,480.99,R,British Gas Business
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,04/01/2013,10268000,0,275,R,Image Musical Theatre
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Premises,Energy Costs,Electricity.,,11/01/2013,10268001,0,113.46,R,British Gas Business
Infrastructure and Networks,Property Dept,Regeneration & Culture,Premises,Energy Costs,Electricity.,,04/01/2013,10268005,0,335.98,R,British Gas Business
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,15/01/2013,10268022,0,"-1,729.73",R,British Gas Business
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,15/01/2013,10268023,0,720.84,R,British Gas Business
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,15/01/2013,10268024,0,859.33,R,British Gas Business
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Electricity.,,08/01/2013,10268025,0,466.73,R,British Gas Business
Public Life and Culture,Leisure Services,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,04/01/2013,10268026,10043310,"1,208.57",R,Chapple & Jenkins Wholesale
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,04/01/2013,10268034,0,100,R,Steaming Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,Postages,,04/01/2013,10268034,0,15.99,R,Steaming Ltd
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Liquid Gas.,,04/01/2013,10268035,0,"1,000.32",R,Flogas Uk Ltd
Schools Total,Schools,MCC Schools,Premises,Energy Costs,Gas.,,08/01/2013,10268036,0,"1,877.81",R,British Gas Business
"Planning, Place and Enterprise",General Fund Housing,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",General Goods For Resale.,,04/01/2013,10268037,0,89.7,R,Sinclair Finance & Leasing Co Ltd
Deputy Chief Executive,Training,Chief Executive's Unit,Supplies & Services,Services,Training Charges,,04/01/2013,10268047,10037437,504.5,R,Hugh James Solicitors
School Improvement,Principal School Improvement,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,04/01/2013,10268048,10040488,14.4,R,Bradbury Milk
Infrastructure and Networks,Highways,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Small Plant & Tools.,,04/01/2013,10268063,10043567,380,R,Safety First Industrial Ltd
Infrastructure and Networks,Highways,Regeneration & Culture,Supplies & Services,Communications and Computing,Postages,,04/01/2013,10268063,10043567,15,R,Safety First Industrial Ltd
Community Care,Community Care Team,Social Care and Health,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10268066,10025957,533.3,R,REDACTED PERSONAL DATA
Infrastructure and Networks,Waste Management Dept,Regeneration & Culture,Third Party Payments,Third Party,General Contracts,,08/01/2013,10268071,10035782,"9,017.90",R,P&P Pest Control
Finance,Revenues Department,Chief Executive's Unit,Supplies & Services,Services,Professional And Specialist Fees,,08/01/2013,10268072,0,31.63,R,AukPay Ltd
Infrastructure and Networks,Highways,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/01/2013,10268076,805703,980,R,Severn Sands Ltd
Infrastructure and Networks,Highways,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,25/01/2013,10268077,805703,980,R,Severn Sands Ltd
Resources & Performance,Strategic Policy,Social Care and Health,Supplies & Services,Services,Professional And Specialist Fees,,04/01/2013,10268078,0,89.2,R,Inclusive Neighbourhoods Ltd.
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,"Printing, Stationery and General Office Expenses",Book Purchases,,04/01/2013,10268093,10035754,187.2,R,W F Howes Ltd
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,"Printing, Stationery and General Office Expenses",Book Purchases,,04/01/2013,10268103,10042411,236.14,R,Askews & Holts Library Services Ltd
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,"Printing, Stationery and General Office Expenses",Book Purchases,,04/01/2013,10268103,10042511,4.76,R,Askews & Holts Library Services Ltd
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,"Printing, Stationery and General Office Expenses",Book Purchases,,04/01/2013,10268103,10042513,6.65,R,Askews & Holts Library Services Ltd
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,"Printing, Stationery and General Office Expenses",Book Purchases,,04/01/2013,10268104,10040114,19.93,R,Askews & Holts Library Services Ltd
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,"Printing, Stationery and General Office Expenses",Book Purchases,,04/01/2013,10268104,10042399,104.7,R,Askews & Holts Library Services Ltd
Public Life and Culture,Cultural Services,Regeneration & Culture,Supplies & Services,"Printing, Stationery and General Office Expenses",Book Purchases,,04/01/2013,10268104,10042514,4.91,R,Askews & Holts Library Services Ltd
Infrastructure and Networks,Trading Services,Regeneration & Culture,Premises,Water Services,Water Services-Metered.,,21/01/2013,10268121,0,"1,593.34",R,Welsh Water
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,11/01/2013,10268124,80015716,"1,270.00",R,Teaching 4 Wales Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,04/01/2013,10268160,0,46.28,R,Cpc Plc
Schools Effectiveness Grant & Welsh In Education Grant,Schools Better Schools Fund,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,25/01/2013,10268165,80019476,69.99,R,Nelson Thornes Distance Learning Ltd
Schools Effectiveness Grant & Welsh In Education Grant,Schools Better Schools Fund,MCC Schools,Supplies & Services,Communications and Computing,Postages,,25/01/2013,10268165,80019476,2.95,R,Nelson Thornes Distance Learning Ltd
Infrastructure and Networks,Highways,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,25/01/2013,10268166,805787,"1,000.00",R,Mayrise Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Services,Storage Fees,,08/01/2013,10268167,0,360,R,QDP Services Ltd
Resources & Performance,Outdoor Education,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/01/2013,10268172,0,520,R,Morf Designs
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Supplies & Services,Services,Professional And Specialist Fees,,08/01/2013,10268173,10043415,500,R,Keep Wales Tidy
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,IT Hardware,,08/01/2013,10268174,80019751,636,R,XMA Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,IT Hardware,,08/01/2013,10268175,80019767,477,R,XMA Ltd
Schools Total,Schools,MCC Schools,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/01/2013,10268184,0,"3,384.00",R,Morris's Grounds Maintenance Ltd
Schools Total,Schools,MCC Schools,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,08/01/2013,10268185,0,435,R,S & A Carpets
"Planning, Place and Enterprise",Regeneration Department,Regeneration & Culture,Employees,Indirect Employee Expenses,Other Staff Costs,,08/01/2013,10268187,0,750,R,SP LAW
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,IT Hardware,,11/01/2013,10268188,80019594,135,R,Dell Corporation Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,IT Hardware,,11/01/2013,10268188,80019594,"7,080.00",R,Dell Corporation Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,08/01/2013,10268190,0,120.17,R,REDACTED PERSONAL DATA
School Improvement,Principal School Improvement,Children & Young People,Third Party Payments,Third Party,General.,,29/01/2013,10268192,0,469.05,R,REDACTED PERSONAL DATA
Schools Total,Schools,MCC Schools,Premises,"Repairs, Alterations & Maintenance of Buildings",Premises Repairs And Maintenance,,08/01/2013,10268193,80019728,250,R,Gumdrop Ltd
Infrastructure and Networks,Trading Services,Regeneration & Culture,Income,Customer and Client Receipts,Waste Disposal,,04/01/2013,10268202,0,100,R,Monmouthshire C.C.
Public Life and Culture,Cultural Services,Regeneration & Culture,Premises,Cleaning and Domestic Supplies,Toilet Requisites,,04/01/2013,10268205,10043510,129.39,R,Newhall Janitorial Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Expenses,Exam Fees (Schools),,08/01/2013,10268210,0,168.25,R,Aqa
Schools Total,Schools,MCC Schools,Supplies & Services,Expenses,Exam Fees (Schools),,08/01/2013,10268211,0,"2,316.48",R,WJEC
Schools Total,Schools,MCC Schools,Supplies & Services,Expenses,Exam Fees (Schools),,08/01/2013,10268212,0,"2,846.66",R,WJEC
Schools Total,Schools,MCC Schools,Supplies & Services,Expenses,Exam Fees (Schools),,08/01/2013,10268213,0,77,R,Edexcel
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,08/01/2013,10268216,0,135,R,Phs Group
Schools Total,Schools,MCC Schools,Supplies & Services,"Printing, Stationery and General Office Expenses",Photocopying.,,08/01/2013,10268218,0,"1,271.16",R,Konica Minolta Bus. Solutions (UK) Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10268219,0,50.53,R,New Directions Recruitment Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10268222,0,151.59,R,New Directions Recruitment Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10268224,0,86,R,Teaching Personnel
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,08/01/2013,10268226,0,58.5,R,The Chepstow Bookshop
Schools Total,Schools,MCC Schools,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/01/2013,10268227,0,"4,950.00",R,REDACTED PERSONAL DATA
Schools Total,Schools,MCC Schools,Premises,"Repairs, Alterations & Maintenance of Buildings",Building Improvements / Maintenance,,08/01/2013,10268228,0,"4,950.00",R,REDACTED PERSONAL DATA
Resources & Performance,Youth Service,Children & Young People,Supplies & Services,"Equipment, Furniture and Materials",Furniture Purchases / Replacement,,04/01/2013,10268231,0,226.94,R,Viking Direct Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,IT Software,,08/01/2013,10268234,0,21.9,R,School Appointments.com
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,Telephone,,08/01/2013,10268241,0,62.92,R,British Telecommunications Plc
Adult Services,Direct Care Residential,Social Care and Health,Supplies & Services,"Equipment, Furniture and Materials",Provisions.,,04/01/2013,10268244,10038128,5.08,R,Castell Howell Foods Ltd
Schools Total,Schools,MCC Schools,Transport,Contract Hire and Operating Leases,Vehicle Hire Charge,,08/01/2013,10268252,80019720,90,R,Rees Motor (Travel)
Deputy Chief Executive,Customer Access Dept,Chief Executive's Unit,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,29/01/2013,10268262,0,314.19,R,Pitney Bowes Finance Plc
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/01/2013,10268263,80019421,37.49,R,Argos Business Solutions
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/01/2013,10268263,80019421,-1.87,R,Argos Business Solutions
Schools Total,Schools,MCC Schools,Employees,Indirect Employee Expenses,Other Staff Costs,,08/01/2013,10268268,0,"2,800.00",R,Prostars
Schools Total,Schools,MCC Schools,Supplies & Services,Catering,Catering,,11/01/2013,10268273,0,92.64,R,Lloyds Dairies
Schools Total,Schools,MCC Schools,Supplies & Services,Catering,Catering,,11/01/2013,10268274,0,92.64,R,Lloyds Dairies
Schools Total,Schools,MCC Schools,Premises,Cleaning and Domestic Supplies,Refuse Collection,,11/01/2013,10268275,0,323.4,R,Monmouthshire C.C.
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,Telephone - Call Charges,,11/01/2013,10268276,0,65.43,R,Monmouthshire C.C.
Schools Total,Schools,MCC Schools,Employees,Indirect Employee Expenses,"Course, Conference And Seminar Fees",,08/01/2013,10268277,0,435,R,Atlantes Educational Services
Schools Effectiveness Grant & Welsh In Education Grant,Schools Better Schools Fund,MCC Schools,Supplies & Services,Communications and Computing,IT Software,,08/01/2013,10268278,0,"1,507.75",R,Espresso Education Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/01/2013,10268282,0,29.99,R,Algebra Business Solutions
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/01/2013,10268283,0,19.98,R,GLS Educational Supplies Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Materials & Consumables.,,15/01/2013,10268284,0,66.95,R,GLS Educational Supplies Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Printing, Stationery and General Office Expenses",Book Purchases,,08/01/2013,10268286,0,31,R,Oxford University Press
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,Licences,,08/01/2013,10268287,0,16,R,Out Of The Ark Music
Schools Total,Schools,MCC Schools,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,08/01/2013,10268288,0,520.8,R,Set (Office Supplies) Limited
Schools Total,Schools,MCC Schools,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,08/01/2013,10268290,0,78.21,R,The Consortium
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10268291,0,98.4,R,New Directions Recruitment Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10268292,0,100,R,Meridian Education
Schools Total,Schools,MCC Schools,Supplies & Services,Cleaning and Domestic Supplies,Pest Control,,08/01/2013,10268293,0,11.7,R,P&P Pest Control
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10268294,0,100,R,Meridian Education
Schools Total,Schools,MCC Schools,Supplies & Services,Communications and Computing,Telephone - Call Charges,,08/01/2013,10268295,0,55.68,R,Pinnacle Telecom (Wales) Ltd
Schools Total,Schools,MCC Schools,Premises,Ground Maintenance Costs,Grounds Maintenance - Direct.,,08/01/2013,10268296,0,233.33,R,Morris's Of Usk Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Cleaning Materials.,,08/01/2013,10268297,0,157.6,R,Newhall Janitorial Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,08/01/2013,10268298,0,100,R,Meridian Education
Schools Total,Schools,MCC Schools,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,08/01/2013,10268299,0,7.24,R,Set (Office Supplies) Limited
Infrastructure and Networks,Waste Management Dept,Regeneration & Culture,Third Party Payments,Third Party,General Contracts,,21/01/2013,10268301,0,"-1,781.68",R,Dragon Waste Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268302,0,154.35,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268303,0,85.61,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268304,0,795.67,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268305,0,-40,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268306,0,818.73,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268307,0,88.09,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268308,0,158.83,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268309,0,773.24,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268310,0,83.2,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,15/01/2013,10268311,0,150,R,Chubb Electronic Security Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,11/01/2013,10268312,0,355.7,R,Infotone Imaging Supplies
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,11/01/2013,10268313,0,135.66,R,New Directions Recruitment Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,11/01/2013,10268314,0,271.32,R,New Directions Recruitment Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,11/01/2013,10268315,0,271.32,R,New Directions Recruitment Ltd
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,11/01/2013,10268317,0,406.98,R,New Directions Recruitment Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Catering,Catering,,11/01/2013,10268319,0,53.7,R,Dave Thomas Wholesale Fruit & Veg Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Catering,Catering,,11/01/2013,10268321,0,32.89,R,Dave Thomas Wholesale Fruit & Veg Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Catering,Catering,,11/01/2013,10268322,0,222.39,R,Holdsworth
Schools Total,Schools,MCC Schools,Supplies & Services,Catering,Catering,,11/01/2013,10268324,0,167.99,R,Holdsworth
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Hospitality,,11/01/2013,10268327,0,760,R,Monmouthshire C.C.
Schools Total,Schools,MCC Schools,Supplies & Services,"Printing, Stationery and General Office Expenses",Stationery,,11/01/2013,10268329,0,12.74,R,The Consortium
Schools Total,Schools,MCC Schools,Employees,Direct Employee Expenses,Agency Staff,,11/01/2013,10268332,0,461.9,R,Hays Education Personnel
Schools Total,Schools,MCC Schools,Supplies & Services,Catering,Catering,,11/01/2013,10268335,0,55,R,Beechwood Refrigeration
Public Life and Culture,Leisure Services,Regeneration & Culture,Supplies & Services,"Equipment, Furniture and Materials",Repairs & Maintenance.,,11/01/2013,10268336,10043056,13.5,R,Contact Radio Communications Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,Grants and Subscriptions,Subscriptions,,11/01/2013,10268338,0,50,R,Catholic Association of Teachers Schools and Colleges
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,11/01/2013,10268339,0,"4,315.00",R,Craft Wales Ltd
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Rental / Hire,,11/01/2013,10268341,0,236.6,R,Investec Asset Finance
Schools Total,Schools,MCC Schools,Supplies & Services,"Equipment, Furniture and Materials",Equipment Purchases,,08/01/2013,10268342,80019692,103.39,R,GL Education Group
Schools Total,Schools,MCC Schools,Supplies & Services,Services,Professional And Specialist Fees,,11/01/2013,10268350,0,250,R,REDACTED PERSONAL DATA
