Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,54285,43339.02,1
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,54285,3112.23,2
DCMS,ODA,14-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54285,622.45,4
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,54286,484807.71,1
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,54286,34814.70,2
DCMS,ODA,14-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54286,6962.94,4
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Olympic Village Sales and Marketing,Lend Lease Europe Ltd,54294,42107.66,1
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Olympic Village Sales and Marketing,Lend Lease Europe Ltd,54294,859.34,2
DCMS,ODA,14-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54294,171.87,4
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Olympic Village Sales and Marketing,Lend Lease Europe Ltd,54297,42107.66,1
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Olympic Village Sales and Marketing,Lend Lease Europe Ltd,54297,859.34,2
DCMS,ODA,14-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54297,171.87,4
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,MPC / IBC,Carillion Building,54388,8131433.00,1
DCMS,ODA,14-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,54388,1626286.60,2
DCMS,ODA,14-Mar-2011,Construction contractor,South Park Construction Packages,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,54401,1214769.60,1
DCMS,ODA,14-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,54401,242953.92,2
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,54410,136138.25,1
DCMS,ODA,14-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,54410,9776.27,2
DCMS,ODA,14-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54410,1955.25,4
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,2024,-28904.18,1
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,2024,-589.88,2
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,2024,-117.98,4
DCMS,ODA,21-Mar-2011,Consultants,Water Network Potable - Design,Atkins Limited,53183,37244.58,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,53183,6517.80,2
DCMS,ODA,21-Mar-2011,Consultants,SI Arup from 1 April 2009,Ove Arup & Partners Limited,53659,95283.12,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,53659,19056.62,2
DCMS,ODA,21-Mar-2011,Project Manager,Angel Lane Freight Loop & Plat 10A,Network Rail Infrastructure,53715,402226.20,1
DCMS,ODA,21-Mar-2011,Project Manager,Lea Valley Bi-directional Signalling Platform Extensions,Network Rail Infrastructure,53716,244000.00,1
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,53788,1752047.13,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,53788,350409.43,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,53788,-1752047.13,3
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,53788,1634659.97,4
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,53788,117387.16,5
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,53788,-326932.00,7
DCMS,ODA,21-Mar-2011,Consultants,Risk & Audit,Ernst & Young LLP,53884,54291.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,53884,10858.20,2
DCMS,ODA,21-Mar-2011,Other Professional Fees,Venue Transport Operations,Parsons Brinckerhoff Ltd,53912,209720.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Parsons Brinckerhoff Ltd,53912,41944.00,2
DCMS,ODA,21-Mar-2011,Consultants,Olympic Village Sales and Marketing,Ernst & Young LLP,53937,59102.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,53937,11820.40,2
DCMS,ODA,21-Mar-2011,Supervisor,Broxbourne,Atkins Limited,53940,10098.17,1
DCMS,ODA,21-Mar-2011,Supervisor,Broxbourne,Atkins Limited,53940,15313.66,2
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,53940,4447.08,3
DCMS,ODA,21-Mar-2011,Consultants,Employers Rep Contract,Turner & Townsend Ltd,53983,24339.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Turner & Townsend Ltd,53983,4867.80,2
DCMS,ODA,21-Mar-2011,Consultants,Atkins Supervisor Contract,Atkins Limited,53993,6159.77,1
DCMS,ODA,21-Mar-2011,Consultants,Water Network Potable - Design,Atkins Limited,53993,25524.31,2
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,53993,6336.82,3
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,WM - Waste Management Contractor Veolia,Veolia Environmental Services,54010,61363.43,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Veolia Environmental Services,54010,12272.69,2
DCMS,ODA,21-Mar-2011,Grant Payable,Stratford Regional Station Re-Development,Transport For London,54013,229424.00,1
DCMS,ODA,21-Mar-2011,Site occupational health,Village Vertical Build OH Delivery Transfer,Health Management Ltd,54021,62000.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,54021,12400.00,2
DCMS,ODA,21-Mar-2011,Site occupational health,Village Vertical Build OH Delivery Transfer,Health Management Ltd,54022,56450.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,54022,11290.00,2
DCMS,ODA,21-Mar-2011,Site occupational health,OC - Park Health,Health Management Ltd,54023,69375.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,54023,13875.00,2
DCMS,ODA,21-Mar-2011,Consultants,"Security Planning and Risk - Various ODA Suppliers
",MI Associates Pty Limited,54026,75036.19,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,MI Associates Pty Limited,54026,15007.24,2
DCMS,ODA,21-Mar-2011,Consultants,"Security Planning and Risk - Various ODA Suppliers
",MI Associates Pty Limited,54026,-75036.19,3
DCMS,ODA,21-Mar-2011,Consultants,"Security Planning and Risk - Various ODA Suppliers
",MI Associates Pty Limited,54026,52013.75,4
DCMS,ODA,21-Mar-2011,Consultants,"Security Planning and Risk - Various ODA Suppliers
",MI Associates Pty Limited,54026,22022.44,5
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,MI Associates Pty Limited,54026,-4604.49,7
DCMS,ODA,21-Mar-2011,Consultants,"Security Planning and Risk - Various ODA Suppliers
",MI Associates Pty Limited,54026,1000.00,8
DCMS,ODA,21-Mar-2011,Procurement Consultancy,CompeteFor Procurement,BiP Solutions Ltd,54035,65107.33,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BiP Solutions Ltd,54035,13021.47,2
DCMS,ODA,21-Mar-2011,Construction contractor,West Ham Station,Barhale Construction Plc,54090,176902.51,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Barhale Construction Plc,54090,35380.50,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54295,449261.32,1
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54295,9168.60,2
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54295,1833.72,4
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,54296,43275.70,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54296,8655.14,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54310,248682.76,1
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54310,5075.16,2
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54310,1015.03,4
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54311,257517.65,1
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54311,5255.46,2
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54311,1051.09,4
DCMS,ODA,21-Mar-2011,Consultants,Common Domain LV Network - Construction,Atkins Limited,54319,50570.33,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54319,8849.81,2
DCMS,ODA,21-Mar-2011,Consultants,Common Domain LV Network - Construction,Atkins Limited,54320,41577.28,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54320,7276.02,2
DCMS,ODA,21-Mar-2011,Consultants,Common Domain LV Network - Construction,Atkins Limited,54321,31626.31,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54321,6325.26,2
DCMS,ODA,21-Mar-2011,Consultants,Common Domain LV Network - Construction,Atkins Limited,54322,34784.05,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54322,6087.21,2
DCMS,ODA,21-Mar-2011,Construction contractor,Contractor Pre-Construction costs,ISG Interior Service Group UK Plc,54385,262575.26,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,54385,52515.05,2
DCMS,ODA,21-Mar-2011,Construction contractor,BMX Construction,ISG Interior Service Group UK Plc,54386,58019.08,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,54386,11603.81,2
DCMS,ODA,21-Mar-2011,Site security,Village Access Control Costs,Rapiscan Systems Ltd,54390,29008.83,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Rapiscan Systems Ltd,54390,5801.77,2
DCMS,ODA,21-Mar-2011,Site security,Park Operations Security,Rapiscan Systems Ltd,54396,21026.58,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Rapiscan Systems Ltd,54396,4205.32,2
DCMS,ODA,21-Mar-2011,Construction contractor,General Builder,Fitzpatrick Contractors Ltd,54397,330884.55,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,54397,66176.91,2
DCMS,ODA,21-Mar-2011,Insurance,Project Insurance,Canada Life,54398,39820.00,1
DCMS,ODA,21-Mar-2011,Site security,AC Maintenance - Reliance High-Tech,Reliance High-Tech Ltd,54405,21292.93,1
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,20.85,2
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,20.85,3
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,10.50,4
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,1080.07,5
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,30.00,6
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,236.00,7
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,238.00,8
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,200.00,9
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,2263.15,10
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,-1080.07,11
DCMS,ODA,21-Mar-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,54405,1080.00,12
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Reliance High-Tech Ltd,54405,5078.46,13
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54411,62885.73,1
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54411,1283.38,2
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54411,256.68,4
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54431,1792001.00,1
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54431,36571.00,2
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54431,7314.20,4
DCMS,ODA,21-Mar-2011,Light & Heat,Electrical Services,Cofely East London Energy Ltd,54492,24339.25,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Cofely East London Energy Ltd,54492,4867.85,2
DCMS,ODA,21-Mar-2011,Light & Heat,Village Vertical Development,Cofely East London Energy Ltd,54595,48302.55,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Cofely East London Energy Ltd,54595,8452.95,2
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,3487.20,1
DCMS,ODA,21-Mar-2011,Site security,CPSS Preliminaries - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,34905.45,2
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,502617.80,3
DCMS,ODA,21-Mar-2011,Site security,CPSS Preliminaries - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,686879.10,4
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,77488.38,5
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,166041.40,6
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,191808.80,7
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,516136.00,8
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,5421.77,9
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,1675.29,10
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,4679.73,11
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,2844.37,12
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,4216.92,13
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,16937.95,14
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,4701.55,15
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,3092.15,16
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,293.77,17
DCMS,ODA,21-Mar-2011,Site security,CPSS Maintenance - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,1689.41,18
DCMS,ODA,21-Mar-2011,Site security,CPSS Preliminaries - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,174266.25,19
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,9356.98,20
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,7800.29,21
DCMS,ODA,21-Mar-2011,Site security,CPSS Maintenance - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,23375.73,22
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,441894.40,23
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Honeywell Control Solutions,54605,576322.14,24
DCMS,ODA,21-Mar-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,-629936.01,25
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Honeywell Control Solutions,54605,-125987.20,26
DCMS,ODA,21-Mar-2011,Site security,CPSS Preliminaries - Honeywell Control Systems Ltd,Honeywell Control Solutions,54605,-0.30,27
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Honeywell Control Solutions,54605,-0.06,28
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Honeywell Control Solutions,54605,0.18,29
DCMS,ODA,21-Mar-2011,Seconded Staff,Development Control,London Borough Of Hackney,54612,32344.00,1
DCMS,ODA,21-Mar-2011,Designers,West Ham Station,Atkins Limited,54647,43521.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54647,8704.20,2
DCMS,ODA,21-Mar-2011,Consultants,Stage K Construction Support - Atkins,Atkins Limited,54681,71188.08,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54681,12457.91,2
DCMS,ODA,21-Mar-2011,Consultants,Stage K Construction Support - Atkins,Atkins Limited,54682,79453.95,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,54682,15890.79,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54696,1012020.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54696,202404.00,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Academy Building,Lend Lease Europe Ltd,54697,63440.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54697,12688.00,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Electrical Civil Works - Construction,McNicholas Construction Services Ltd,54805,1821707.24,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,McNicholas Construction Services Ltd,54805,364341.45,2
DCMS,ODA,21-Mar-2011,Construction contractor,SBH - Eton Manor,P J Carey Contractors Ltd,54812,35066.00,1
DCMS,ODA,21-Mar-2011,Construction contractor,Eton Manor DT for North Park,P J Carey Contractors Ltd,54812,53559.00,2
DCMS,ODA,21-Mar-2011,Construction contractor,EM Civils: PJ Carey,P J Carey Contractors Ltd,54812,582245.00,3
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,P J Carey Contractors Ltd,54812,134174.00,4
DCMS,ODA,21-Mar-2011,Construction contractor,EM Sports:Mansell,Mansell Construction Services Ltd,54813,844085.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Mansell Construction Services Ltd,54813,168817.00,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Foul Sewer & Pumping Station - Construction,Barhale Construction Plc,54816,24843.40,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Barhale Construction Plc,54816,4968.68,2
DCMS,ODA,21-Mar-2011,Construction contractor,Building Services,MITIE Engineering Services (SE Region) Ltd,54819,487000.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,MITIE Engineering Services (SE Region) Ltd,54819,97400.00,2
DCMS,ODA,21-Mar-2011,Construction contractor,Civils Works,Morrison Construction Ltd,54825,100000.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Morrison Construction Ltd,54825,20000.00,2
DCMS,ODA,21-Mar-2011,Construction contractor,Civils Works,Morrison Construction Ltd,54827,116654.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Morrison Construction Ltd,54827,20414.45,2
DCMS,ODA,21-Mar-2011,Construction contractor,Handball,Buckingham Group Contracting Ltd,54832,522435.18,1
DCMS,ODA,21-Mar-2011,Construction contractor,Prelims,Buckingham Group Contracting Ltd,54832,186170.21,2
DCMS,ODA,21-Mar-2011,Construction contractor,Handball,Buckingham Group Contracting Ltd,54832,636300.19,3
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Buckingham Group Contracting Ltd,54832,268981.12,4
DCMS,ODA,21-Mar-2011,Construction contractor,Finishes / Fit Out of Olympic Stadium,Sir Robert McAlpine Ltd,54835,4470048.29,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,54835,894009.66,2
DCMS,ODA,21-Mar-2011,Internal Building Maintenance,Velo,ISG Interior Service Group UK Plc,54839,22844.33,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,54839,4568.87,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Modular Accommodation,Waco Modular UK Limited,54863,26000.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Waco Modular UK Limited,54863,4550.00,2
DCMS,ODA,21-Mar-2011,Tier 1 Contractors,Modular Accommodation,Waco Modular UK Limited,54869,35000.00,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Waco Modular UK Limited,54869,6125.00,2
DCMS,ODA,21-Mar-2011,Designers,RAB Professional Fees,Mott MacDonald Ltd,54874,40781.66,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Mott MacDonald Ltd,54874,8156.33,2
DCMS,ODA,21-Mar-2011,Construction contractor,Aquatics Venue Overlay Balfour Beatty Construction,Balfour Beatty Construction Ltd,54889,218836.00,1
DCMS,ODA,21-Mar-2011,Construction contractor,Earthworks,Balfour Beatty Construction Ltd,54889,174813.00,2
DCMS,ODA,21-Mar-2011,Construction contractor,SBH - Aquatics,Balfour Beatty Construction Ltd,54889,155238.00,3
DCMS,ODA,21-Mar-2011,Construction contractor,F10 Balfour Beatty Plaza Work,Balfour Beatty Construction Ltd,54889,1101590.00,4
DCMS,ODA,21-Mar-2011,Construction contractor,Aquatic Centre Balfour Beatty Construction Prelims & General Expenditure works,Balfour Beatty Construction Ltd,54889,3644208.00,5
DCMS,ODA,21-Mar-2011,Construction contractor,Aquatic Centre Balfour Beatty Specialist & Consultants works,Balfour Beatty Construction Ltd,54889,660998.00,6
DCMS,ODA,21-Mar-2011,Construction contractor,Aquatic Centre Balfour Beatty Building works,Balfour Beatty Construction Ltd,54889,1947238.00,7
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Balfour Beatty Construction Ltd,54889,1580584.20,8
DCMS,ODA,21-Mar-2011,Construction contractor,SBH SP -South Loop road & Civil Works,BAM Nuttall Ltd,54890,1099099.18,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,54890,219819.84,2
DCMS,ODA,21-Mar-2011,Construction contractor,SBH NP - North Loop Road - Bridges & Civil Work,Skanska Construction UK Ltd,54891,1877921.47,1
DCMS,ODA,21-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Skanska Construction UK Ltd,54891,375584.29,2
DCMS,ODA,22-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54695,12678391.91,1
DCMS,ODA,22-Mar-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,54695,258742.69,2
DCMS,ODA,22-Mar-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,54695,51748.54,4
DCMS,ODA,22-Mar-2011,Tier 1 Contractors,Water Polo Seating,Alto Seating Systems,54698,71875.00,1
