Body Name,Service Code,Expenditure Category,Payment Date,Transaction Number,Supplier,Net Amount
Barrow Borough Council,HRA administration,Professional fees,20-Apr-2016,200029568,Civica UK Ltd,"1,500.00"
Barrow Borough Council,Playground,Equipment purchase,13-Apr-2016,200029488,EXECAST,985.00
Barrow Borough Council,The park leisure centre,Professional fees,13-Apr-2016,200029481,Pulse Fitness Limited,"10,337.95"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,20-Apr-2016,200029619,AB Mitchell Developments,550.00
Barrow Borough Council,Photocopiers Holding A/C,Photocopier charges paid,13-Apr-2016,200029467,Ricoh UK Ltd,"1,173.04"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,27-Apr-2016,200029715,Alpha Electrics & Building Serv Ltd,611.82
Barrow Borough Council,Street cleansing,Street cleansing,20-Apr-2016,200029584,Biffa Waste Services Ltd,"78,762.55"
Barrow Borough Council,Coastal Communities Fund,Professional fees,13-Apr-2016,200029489,W Robinson Business Services,"4,310.33"
Barrow Borough Council,Provisions,MMI provision,27-Apr-2016,200029665,Municipal Mutual Insurance Ltd,"149,356.00"
Barrow Borough Council,Corporate management,Brokerage fees,20-Apr-2016,200029635,Capita Asset Services,"12,100.00"
Barrow Borough Council,The park leisure centre,Removal of refuse,27-Apr-2016,200029742,FCC Recycling (UK) Ltd,"4,851.00"
Barrow Borough Council,Barrow town hall,Gas,20-Apr-2016,200029569,British Gas Business,675.01
Barrow Borough Council,Housing Benefits Admin,Benefits council tenants,20-Apr-2016,200029608,Liberata Uk Ltd,"17,647.69"
Barrow Borough Council,Rawlinson Street Corridor,Building and construction works,20-Apr-2016,200029655,Top Notch Contractors Ltd,"27,686.76"
Barrow Borough Council,Dock museum,Removal of refuse,27-Apr-2016,200029742,FCC Recycling (UK) Ltd,"2,646.00"
Barrow Borough Council,Public conveniences,Electricity,20-Apr-2016,200029523,NPower,-612.69
Barrow Borough Council,Dock museum,Water - other,20-Apr-2016,200029625,United Utilities Water Plc,"2,433.41"
Barrow Borough Council,Forum 28,Professional fees,20-Apr-2016,200029591,Spektrix Ltd,"1,043.90"
Barrow Borough Council,Capitalised Planned Maintenance,Heating,20-Apr-2016,200029505,Plumbing Trade Supplies,"1,995.62"
Barrow Borough Council,Tenant demand maintenance - HRA,Gas works,20-Apr-2016,200029631,Sure Maintenance,"15,390.72"
Barrow Borough Council,Crematorium,Equipment purchase,20-Apr-2016,200029633,Rosehill Furniture Group,"7,057.80"
Barrow Borough Council,Capitalised Planned Maintenance,Heating,27-Apr-2016,200029673,Plumbing Trade Supplies,"2,505.60"
Barrow Borough Council,Information technology,Data Line Rental,20-Apr-2016,200029511,Vodafone Ltd,"2,820.71"
Barrow Borough Council,Barrow town hall,Electricity,20-Apr-2016,200029523,NPower,"2,526.29"
Barrow Borough Council,Barrow town hall,Gas,20-Apr-2016,200029569,British Gas Business,"2,925.90"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,27-Apr-2016,200029698,PJ Smith (Garafix) Ltd,660.00
Barrow Borough Council,Estates management,Solicitors fees,13-Apr-2016,200029440,Brown Barron Solicitors,825.00
Barrow Borough Council,Occupational health,Professional fees,27-Apr-2016,200029689,Your Best Option,"1,837.50"
Barrow Borough Council,Craven house,Removal of refuse,27-Apr-2016,200029742,FCC Recycling (UK) Ltd,"4,218.24"
Barrow Borough Council,Off street car parking,Water - other,13-Apr-2016,200029422,United Utilities Water Plc,"7,541.28"
Barrow Borough Council,Housing Benefits Admin,Benefits private tenants,20-Apr-2016,200029608,Liberata Uk Ltd,"49,928.53"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,27-Apr-2016,200029724,AB Mitchell Developments,"3,216.06"
Barrow Borough Council,Tenant demand maintenance - HRA,Consultancy fees,27-Apr-2016,200029706,Procure Plus Ltd,"4,224.66"
Barrow Borough Council,Customer services,Customer services contract,20-Apr-2016,200029608,Liberata Uk Ltd,"8,918.77"
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,27-Apr-2016,200029674,Keith Wilson Elec Con Ltd,"3,875.52"
Barrow Borough Council,The park leisure centre,Professional fees,13-Apr-2016,200029481,Pulse Fitness Limited,"3,173.18"
Barrow Borough Council,Warden services - HRA,Professional fees,20-Apr-2016,200029573,The Riverside Group Ltd,620.10
Barrow Borough Council,Housing Benefits Admin,Professional fees,20-Apr-2016,200029608,Liberata Uk Ltd,570.00
Barrow Borough Council,Phoenix Business Centre,Removal of refuse,27-Apr-2016,200029742,FCC Recycling (UK) Ltd,669.76
Barrow Borough Council,Corporate Costs,Professional fees,01-Apr-2016,DD010416,Security Plus,771.21
Barrow Borough Council,HR,Childcare Vouchers,07-Apr-2016,DD070416,P&MM Ltd,"2,268.54"
Barrow Borough Council,Inland Revenue Account,CIS Tax,08-Apr-2016,DD080416,HMRC,"1,036.16"
Barrow Borough Council,Licensing,Professional fees,18-Apr-2016,DD180416,DBS,836.00
Barrow Borough Council,Technical Services,Telephone charges ,18-Apr-2016,DD180416,BT,"3,647.54"
Barrow Borough Council,Barrow Park,Professional fees,18-Apr-2016,DD180416,Blyths Boats,"1,085.09"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,19-Apr-2016,DD190416,Hughes Brothers,"33,404.13"
Barrow Borough Council,Crematorium,Building and construction works,20-Apr-2016,DD200416,Allinson Construction,"99,453.48"
Barrow Borough Council,Housing,Court Costs,25-Apr-2016,DD250416,HMCS,"2,035.00"
Barrow Borough Council,Corporate Costs,Professional fees,26-Apr-2016,DD260416,Allpay,"3,486.42"
Barrow Borough Council,Corporate Costs,Professional fees,26-Apr-2016,DD260416,Capita Business Services Ltd,"2,206.45"
Barrow Borough Council,MMI Claims Holdings Account,MMI Claims Settled,26-Apr-2016,DD260416,Redacted Information,"50,000.00"
Barrow Borough Council,MMI Claims Holdings Account,MMI Claims Settled,28-Apr-2016,DD280416,Redacted Information,"5,000.00"
