Department,Entity, Transaction Date, Expense Type, Expense Area, Supplier Name,Transaction number, Amount, Invoice Description
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,Supplier Name withheld ,202194-102 ,"£8,239.20",
DFID,DFID,21/09/2015,Project delivery costs â€“ supplier services ,Western Asia Division ,Supplier Name withheld ,202109-104 ,"£129,061.95",
DFID,DFID,14/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,200325-101 ,"£181,459.00",
DFID,DFID,07/09/2015,Project delivery costs â€“ supplier services ,Western Asia Division ,Supplier Name withheld ,114520-104 ,"£75,944.00",
DFID,DFID,11/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,201294-105 ,"£79,793.92",
DFID,DFID,30/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,Supplier Name withheld ,203193-101 ,"£60,586.78",
DFID,DFID,25/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,Supplier Name withheld ,203193-101 ,"£5,926.38",
DFID,DFID,25/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,Supplier Name withheld ,203193-101 ,"£37,138.00",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,Western Asia Division ,Supplier Name withheld ,204277-103 ,"£24,947.00",
DFID,DFID,24/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,204220-101 ,"£114,303.32",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,204220-101 ,"£8,536.03",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,204220-101 ,"£82,390.70",
DFID,DFID,24/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203639-102 ,"£30,014.00",
DFID,DFID,09/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203824-101 ,"£24,922.72",
DFID,DFID,15/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203928-101 ,"£41,017.38",
DFID,DFID,11/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,Supplier Name withheld ,204806-101 ,"£9,711.00",
DFID,DFID,23/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,204882-104 ,"£20,973.44",
DFID,DFID,21/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,204882-105 ,"£14,534.50",
DFID,DFID,21/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,204882-105 ,"£4,661.55",
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,202501-107 ,"£52,510.58",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,Supplier Name withheld ,202372-104 ,"£148,561.68",
DFID,DFID,23/09/2015,Project delivery costs â€“ supplier services ,Western Asia Division ,Supplier Name withheld ,202368-102 ,"£100,000.00",
DFID,DFID,17/09/2015,Project delivery costs â€“ supplier services ,Western Asia Division ,Supplier Name withheld ,202368-102 ,"£786,138.00",
DFID,DFID,21/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202455-102 ,"£19,261.10",
DFID,DFID,21/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202455-104 ,"£18,586.19",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202455-104 ,"£14,139.46",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202455-104 ,"£12,928.83",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202455-104 ,"£12,107.97",
DFID,DFID,16/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203466-105 ,"£21,683.03",
DFID,DFID,11/09/2015,Aid Programme - Programme Contribution ,East and Central Africa ,Supplier Name withheld ,202899-102 ,"£24,435.00",
DFID,DFID,14/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,ENTERPRISE LSE LTD ,202951-103 ,"£6,790.00",
DFID,DFID,28/09/2015,Office Equipment - Purchases ,Group Operations ,ENERGY FITNESS PROFESSIONALS LTD ,203716-101 ,"£4,596.00",
DFID,DFID,02/09/2015,Aid Programme - Accountable Grant Payments ,Policy Division ,EMERGENCY NUTRITION NETWORK ,204954-104 ,"£170,300.00",
DFID,DFID,16/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,Edinburgh Research & Innovation Ltd ,203604-101 ,"£38,785.00",
DFID,DFID,11/09/2015,FCO shared service charges ,Group Operations ,FCO SERVICES ,203717-101 ,£730.98,
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,FCO SERVICES ,100114-104 ,"£20,642.01",
DFID,DFID,21/09/2015,Project delivery costs â€“ supplier services ,Regional Directorate ,BDO LLP ,204967-101 ,"£28,419.00",
DFID,DFID,18/09/2015,Gas ,Group Operations ,CORONA ENERGY ,100106-101 ,£680.52,
DFID,DFID,16/09/2015,Gas ,Group Operations ,CORONA ENERGY ,100106-101 ,£704.34,
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,GRM INTERNATIONAL LTD (1) ,203274-104 ,"£56,460.00",
DFID,DFID,09/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,GRM INTERNATIONAL LTD (1) ,114230-101 ,"£1,241,629.47",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,GRM INTERNATIONAL LTD (1) ,114230-101 ,"£512,665.76",
DFID,DFID,07/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,GRM INTERNATIONAL LTD (1) ,202098-101 ,"£2,999,858.72",
DFID,DFID,15/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,GRM INTERNATIONAL LTD (1) ,202370-102 ,"£536,990.21",
DFID,DFID,16/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,GRM INTERNATIONAL LTD (1) ,202352-102 ,"£179,622.70",
DFID,DFID,30/09/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,GRM INTERNATIONAL LTD (1) ,203539-102 ,"£451,097.00",
DFID,DFID,30/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,GRM INTERNATIONAL LTD (1) ,203539-102 ,"£139,273.01",
DFID,DFID,01/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,GRM INTERNATIONAL LTD (1) ,203539-102 ,"£61,158.48",
DFID,DFID,11/09/2015,Conferences  Seminars & Meeting/Event Resource ,Group Operations ,GOVNET COMMUNICATIONS ,204284-101 ,£597.60,
DFID,DFID,21/09/2015,Project delivery costs â€“ supplier services ,Communications Division ,GLOBUSMEDIA ,100154-101 ,"£2,400.00",
DFID,DFID,08/09/2015,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,GVEP INTERNATIONAL LTD ,201879-103 ,"£102,675.00",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,HEALTH PARTNERS INTERNATIONAL ,202694-101 ,"£176,312.10",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,HEALTH PARTNERS INTERNATIONAL ,202694-101 ,"£537,165.65",
DFID,DFID,14/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,HEALTH PARTNERS INTERNATIONAL ,200250-115 ,"£35,828.44",
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,HTSPE LTD ,201944-104 ,"£81,612.01",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,HTSPE LTD ,104189-101 ,"£740,824.20",
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,HTSPE LTD ,203193-101 ,"£5,637.41",
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,HTSPE LTD ,203193-101 ,"£5,637.41",
DFID,DFID,24/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,HTSPE LTD ,203193-101 ,"£28,783.68",
DFID,DFID,15/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,HTSPE LTD ,203193-101 ,"£34,540.42",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,HTSPE LTD ,203164-103 ,"£3,515.75",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,HTSPE LTD ,203164-103 ,"£3,515.75",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,HTSPE LTD ,203164-103 ,"£3,515.75",
DFID,DFID,30/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,HTSPE LTD ,203185-101 ,"£38,110.40",
DFID,DFID,17/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,HTSPE LTD ,202948-121 ,"£21,965.79",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,HTSPE LTD ,204878-102 ,"£33,254.33",
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,HTSPE LTD ,204806-101 ,"£23,730.00",
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,HTSPE LTD ,204362-101 ,"£34,568.95",
DFID,DFID,03/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,HTSPE LTD ,204624-101 ,"£75,544.35",
DFID,DFID,15/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,HTSPE LTD ,203439-102 ,"£94,302.00",
DFID,DFID,30/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,HTSPE LTD ,203595-101 ,"£44,226.12",
DFID,DFID,22/09/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,HTSPE LTD ,203574-106 ,"£58,670.00",
DFID,DFID,30/09/2015,Fund monies to be managed and dispersed by the supplier ,East and Central Africa ,HTSPE LTD ,203574-109 ,"£28,275.00",
DFID,DFID,21/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,HTSPE LTD ,204046-101 ,"£8,013.33",
DFID,DFID,08/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,HTSPE LTD ,204046-101 ,"£8,013.33",
DFID,DFID,22/09/2015,Aid Programme - Challenge Fund payments ,Western Asia Division ,HTSPE LTD ,202491-106 ,"£245,606.04",
DFID,DFID,15/09/2015,Aid Programme - Accountable Grant Payments ,Middle East  Humanitarian & Conflict Division ,HANDICAP INTERNATIONAL UK ,202878-102 ,"£39,968.00",
DFID,DFID,24/09/2015,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,"£1,157.16",
DFID,DFID,04/09/2015,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,"£1,157.16",
DFID,DFID,18/09/2015,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,"£1,157.16",
DFID,DFID,18/09/2015,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,£742.56,
DFID,DFID,11/09/2015,Contract & Agency Staff ,Finance and Corporate Performance Division ,Hays Specialist Recruitment Ltd ,100201-101 ,"£1,157.16",
DFID,DFID,01/09/2015,Contract & Agency Staff ,Finance and Corporate Performance Division ,HUDSON GLOBAL RESOURCES LTD ,100201-101 ,"£4,583.04",
DFID,DFID,04/09/2015,Contract & Agency Staff ,Human Resources ,HUDSON GLOBAL RESOURCES LTD ,100261-101 ,"£2,449.06",
DFID,DFID,10/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,ITAD LTD ,202482-102 ,"£148,706.40",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,ITAD LTD ,202482-102 ,"£25,450.80",
DFID,DFID,16/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,THE INSTITUTE OF DEVELOPMENT STUDIE ,202427-103 ,"£147,343.00",
DFID,DFID,07/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,INSTITUTE OF DEV  STUDIES UNIVER ,204803-102 ,"£10,268.43",
DFID,DFID,16/09/2015,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,INSTITUTE OF DEV  STUDIES UNIVER ,204451-101 ,"£209,215.69",
DFID,DFID,21/09/2015,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,INSTITUTE OF DEV  STUDIES UNIVER ,202008-101 ,"£368,030.00",
DFID,DFID,01/09/2015,Aid Programme - Voluntary contributions ,East and Central Africa ,ICRAF ,204956-102 ,"£174,951.42",
DFID,DFID,21/09/2015,Aid Programme - Core contributions ,Asia  Caribbean and Overseas Territories ,INTERNATIONAL CENTRE FOR DIARRO ,202767-102 ,"£1,088,493.00",
DFID,DFID,23/09/2015,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,INASP ,203962-101 ,"£385,700.00",
DFID,DFID,07/09/2015,Training - Course Fees ,Internal Audit ,INSTITUTE OF INTERNAL AUDITORS-UK ,100121-101 ,"£1,215.00",
DFID,DFID,17/09/2015,Training - Course Fees ,Internal Audit ,INSTITUTE OF INTERNAL AUDITORS-UK ,100121-101 ,£500.00,
DFID,DFID,29/09/2015,Training Providers/Facilitation Services ,Internal Audit ,INSTITUTE OF INTERNAL AUDITORS-UK ,100121-101 ,£675.00,
DFID,DFID,18/09/2015,Aid Programme - Voluntary contributions ,Asia  Caribbean and Overseas Territories ,INTER AMERICAN DEVELOPMENT BANK ,203643-102 ,"£740,000.00",
DFID,DFID,16/09/2015,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,INTERNATIONAL RESCUE COMMITTEE UK ,202909-101 ,"£252,641.00",
DFID,DFID,10/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Western Asia Division ,INTERNATIONAL RESCUE COMMITTEE UK ,204603-105 ,"£534,168.00",
DFID,DFID,10/09/2015,Aid Programme - Humanitarian Material Relief Assistance and Services ,Western Asia Division ,INTERNATIONAL RESCUE COMMITTEE UK ,204603-106 ,"£110,228.00",
DFID,DFID,03/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,INSTITUTE OF DEVELOPMENT STUDIES ,201097-101 ,"£79,488.00",
DFID,DFID,29/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,INSTITUTE OF DEVELOPMENT STUDIES ,201097-101 ,"£62,309.00",
DFID,DFID,08/09/2015,Aid Programme - Pooled/Basket funding ,Research and Evidence Division ,IBRD HSBC T ,203052-101 ,"£1,360,000.00",
DFID,DFID,21/09/2015,Aid Programme - Core contributions ,Policy Division ,IBRD HSBC T ,203211-101 ,"£67,300.00",
DFID,DFID,16/09/2015,Aid Programme - Core contributions ,Economic Development Division ,IBRD HSBC T ,203808-105 ,"£200,947.00",
DFID,DFID,09/09/2015,Aid Programme - Trust Funds contributions ,Economic Development Division ,IBRD HSBC T ,204255-102 ,"£1,056,000.00",
DFID,DFID,08/09/2015,Aid Programme - Trust Funds contributions ,Research and Evidence Division ,IBRD HSBC T ,204151-101 ,"£1,526,400.00",
DFID,DFID,08/09/2015,Aid Programme - Trust Funds contributions ,Research and Evidence Division ,IBRD HSBC T ,204151-103 ,"£381,600.00",
DFID,DFID,02/09/2015,Aid Programme - Trust Funds contributions ,Research and Evidence Division ,IBRD HSBC T ,204022-101 ,"£1,100,000.00",
DFID,DFID,10/09/2015,Aid Programme - Trust Funds contributions ,Middle East  Humanitarian & Conflict Division ,IBRD HSBC T ,203397-101 ,"£45,000.00",
DFID,DFID,08/09/2015,Aid Programme - Trust Funds contributions ,Research and Evidence Division ,IBRD HSBC T ,203050-101 ,"£1,311,026.00",
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,IOD PARC ,203197-101 ,"£49,846.85",
DFID,DFID,18/09/2015,Aid Programme - Trust Funds contributions ,Policy Division ,IBRD (HSBC)  C/O THE WORLD BANK ,203374-101 ,"£2,800,000.00",
DFID,DFID,29/09/2015,Aid Programme - Trust Funds contributions ,Asia  Caribbean and Overseas Territories ,IBRD (HSBC)  C/O THE WORLD BANK ,203035-102 ,"£640,000.00",
DFID,DFID,14/09/2015,Aid Programme - Trust Funds contributions ,Research and Evidence Division ,IBRD (HSBC)  C/O THE WORLD BANK ,201884-102 ,"£1,300,000.00",
DFID,DFID,01/09/2015,Aid Programme - Trust Funds contributions ,East and Central Africa ,IBRD (HSBC)  C/O THE WORLD BANK ,203597-104 ,"£475,000.00",
DFID,DFID,11/09/2015,Aid Programme - Trust Funds contributions ,Economic Development Division ,IBRD (HSBC)  C/O THE WORLD BANK ,204123-101 ,"£500,000.00",
DFID,DFID,11/09/2015,Aid Programme - Trust Funds contributions ,West and Southern Africa ,IBRD (HSBC)  C/O THE WORLD BANK ,204253-102 ,"£300,000.00",
DFID,DFID,04/09/2015,Aid Programme - Trust Funds contributions ,Economic Development Division ,IBRD (HSBC)  C/O THE WORLD BANK ,204253-104 ,"£1,000,000.00",
DFID,DFID,08/09/2015,Aid Programme - Core contributions ,West and Southern Africa ,IBRD (HSBC)  C/O THE WORLD BANK ,203674-105 ,"£532,000.00",
DFID,DFID,10/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Supplier Name withheld ,204852-112 ,"£539,721.00",
DFID,DFID,22/09/2015,Aid Programme - Accountable Grant Payments ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,204525-101 ,"£3,354,910.00",
DFID,DFID,25/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,IMPERIAL COLLEGE LONDON ,200706-101 ,"£178,574.32",
DFID,DFID,17/09/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101629-101 ,"£23,000.00",
DFID,DFID,02/09/2015,Aid Programme - Accountable Grant Payments ,Policy Division ,LIVERPOOL SCHOOL OF TROPICAL MEDICINE ,202945-101 ,"£672,971.00",
DFID,DFID,02/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,LIVERPOOL SCHOOL OF TROPICAL MEDICINE ,202549-104 ,"£290,028.25",
DFID,DFID,07/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,London School of Hygiene and Tropical Medicine ,201447-101 ,"£480,541.60",
DFID,DFID,24/09/2015,Aid Programme - Accountable Grant Payments ,Research and Evidence Division ,London School of Hygiene and Tropical Medicine ,204046-101 ,"£69,055.00",
DFID,DFID,10/09/2015,Electricity ,Group Operations ,EDF ENERGY ,203717-101 ,"£9,350.18",
DFID,DFID,11/09/2015,Electricity ,Group Operations ,EDF ENERGY ,203717-101 ,"£13,070.15",
DFID,DFID,14/09/2015,Electricity ,Group Operations ,EDF ENERGY ,100106-101 ,"£17,161.61",
DFID,DFID,30/09/2015,Aid Programme - Core contributions ,Research and Evidence Division ,MEDICAL RESEARCH COUNCIL ,201267-101 ,"£2,303,404.55",
DFID,DFID,30/09/2015,Aid Programme - Core contributions ,Research and Evidence Division ,MEDICAL RESEARCH COUNCIL ,201267-102 ,"£1,450,099.03",
DFID,DFID,30/09/2015,Aid Programme - Core contributions ,Research and Evidence Division ,MEDICAL RESEARCH COUNCIL ,203093-101 ,"£165,812.89",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,204288-103 ,"£135,441.46",
DFID,DFID,02/09/2015,Project delivery costs â€“ supplier services ,Research and Evidence Division ,Supplier Name withheld ,203778-110 ,"£25,249.12",
DFID,DFID,24/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202942-102 ,"£315,742.34",
DFID,DFID,25/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,202678-101 ,"£107,299.68",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,Supplier Name withheld ,203148-101 ,"£297,196.01",
DFID,DFID,17/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203154-103 ,"£164,038.00",
DFID,DFID,17/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,Supplier Name withheld ,203154-103 ,"£56,486.00",
DFID,DFID,23/09/2015,Project delivery costs â€“ supplier services ,East and Central Africa ,Supplier Name withheld ,203363-103 ,"£1,539,600.36",
DFID,DFID,17/09/2015,Data Network - land lines ,Business Solutions Division Level ,VODAFONE LIMITED ,203329-103 ,"£7,027.73",
DFID,DFID,17/09/2015,Data Network - land lines ,Business Solutions Division Level ,VODAFONE LIMITED ,203329-103 ,"£103,479.51",ECHO - rental charges for telecommunications links in sites out with European Union Part 1 of 2 (July 2015) 
DFID,DFID,18/09/2015,Data Network - land lines ,Business Solutions Division Level ,VODAFONE LIMITED ,203329-103 ,"£2,219.22",
DFID,DFID,25/09/2015,Telephone Usage & services ,Business Solutions Division Level ,VODAFONE LIMITED ,203329-103 ,"£6,667.34",
DFID,DFID,17/09/2015,Telephone Usage & services ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-168 ,"£10,347.01",
DFID,DFID,17/09/2015,Telephone Sys -hardware ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-168 ,"£6,591.90",
DFID,DFID,18/09/2015,Data Network - land lines ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-172 ,"£1,340.00",
DFID,DFID,18/09/2015,Computer Software Licenses ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-172 ,"£4,009.80",
DFID,DFID,25/09/2015,Telephone Usage & services ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-172 ,"£4,203.60",
DFID,DFID,25/09/2015,Computer Software Licenses ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-172 ,"£2,405.88",
DFID,DFID,25/09/2015,Telephone Usage & services ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-185 ,"£6,667.34",
DFID,DFID,18/09/2015,Data Network - land lines ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-185 ,"£2,219.22",
DFID,DFID,17/09/2015,Data Network - land lines ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-185 ,"£103,479.51",ECHO - rental charges for telecommunications links in sites out with European Union Part 2 of 2. ( July 2015 )
DFID,DFID,17/09/2015,Data Network - land lines ,Business Solutions Division Level ,VODAFONE LIMITED ,200002-185 ,"£7,027.74",
DFID,DFID,18/09/2015,Telephone Usage & services ,West and Southern Africa ,VODAFONE LIMITED ,100068-101 ,£975.00,
DFID,DFID,08/09/2015,Project delivery costs â€“ supplier services ,Middle East  Humanitarian & Conflict Division ,MINES ADVISORY GROUP ,203243-123 ,"£49,475.00",
DFID,DFID,22/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,MAXWELL STAMP PLC ,107460-104 ,"£70,000.00",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,MAXWELL STAMP PLC ,107370-101 ,"£20,744.59",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,MAXWELL STAMP PLC ,114175-101 ,"£131,467.79",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,MAXWELL STAMP PLC ,114175-102 ,"£719,942.93",
DFID,DFID,18/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,MAXWELL STAMP PLC ,114175-105 ,"£6,761.75",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,MAXWELL STAMP PLC ,114175-106 ,"£113,500.19",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,Asia  Caribbean and Overseas Territories ,MAXWELL STAMP PLC ,114175-110 ,"£250,000.00",
DFID,DFID,17/09/2015,Aid Programme - Challenge Fund payments ,Asia  Caribbean and Overseas Territories ,MAXWELL STAMP PLC ,107460-107 ,"£225,953.41",
DFID,DFID,21/09/2015,Cleaning Costs ,Group Operations ,MITIE Technical Facilities Management Ltd ,100106-101 ,"£14,765.76",
DFID,DFID,21/09/2015,Facilities Management payments ,Group Operations ,MITIE Technical Facilities Management Ltd ,100106-101 ,"£14,724.01",
DFID,DFID,21/09/2015,Contract Catering Services ,Group Operations ,MITIE Technical Facilities Management Ltd ,100106-101 ,£633.94,
DFID,DFID,16/09/2015,Repairs  Maintenance and Alterations â€“ Other Building Costs ,Group Operations ,MITIE Technical Facilities Management Ltd ,100106-101 ,"£6,149.40",
DFID,DFID,21/09/2015,Cleaning Costs ,Group Operations ,MITIE Technical Facilities Management Ltd ,203717-101 ,"£20,374.73",
DFID,DFID,21/09/2015,Facilities Management payments ,Group Operations ,MITIE Technical Facilities Management Ltd ,203717-101 ,"£21,629.32",
DFID,DFID,21/09/2015,Contract Catering Services ,Group Operations ,MITIE Technical Facilities Management Ltd ,203717-101 ,£843.31,
DFID,DFID,21/09/2015,Facilities Management payments ,Group Operations ,MITIE Technical Facilities Management Ltd ,203717-101 ,"£2,564.00",
DFID,DFID,21/09/2015,Repairs  Maint  Alter - Property & Constrct. Services ,Group Operations ,MITIE Technical Facilities Management Ltd ,203717-101 ,"£8,804.60",
DFID,DFID,04/09/2015,Aid Programme - Partnership Programme Arrangements ,Policy Division ,MALARIA CONSORTIUM ,202700-101 ,"£667,567.25",
DFID,DFID,29/09/2015,Project delivery costs â€“ supplier services ,West and Southern Africa ,MALARIA CONSORTIUM ,104223-101 ,"£624,701.00",
DFID,DFID,07/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,Supplier Name withheld ,204426-105 ,"£148,651.00",
DFID,DFID,29/09/2015,Aid Programme - Accountable Grant Payments ,Middle East  Humanitarian & Conflict Division ,Supplier Name withheld ,204813-103 ,"£281,912.00",
DFID,DFID,02/09/2015,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,Supplier Name withheld ,203445-109 ,"£640,935.00",
DFID,DFID,21/09/2015,Hardware - printers ,Business Solutions Division Level ,RICOH UK LTD ,200001-113 ,"£2,828.23",
DFID,DFID,29/09/2015,Aid Programme - Accountable Grant Payments ,East and Central Africa ,ODI ,202552-102 ,"£329,299.00",
DFID,DFID,03/09/2015,Research and development costs - supplier services ,Research and Evidence Division ,ODI ,204584-108 ,"£8,980.00",
DFID,DFID,17/09/2015,Project delivery costs â€“ supplier services ,Policy Division ,OXFAM INSTITUTIONAL INCOME ACCOUNT ,203572-101 ,"£2,447,124.00",
DFID,DFID,08/09/2015,Aid Programme - Refugee Relief Payments ,East and Central Africa ,OXFAM INSTITUTIONAL INCOME ACCOUNT ,205064-104 ,"£503,981.00",
DFID,DFID,11/09/2015,Aid Programme - Accountable Grant Payments ,West and Southern Africa ,OXFAM INSTITUTIONAL INCOME ACCOUNT ,203445-107 ,"£122,712.42",
DFID,DFID,01/09/2015,Aid Programme - Accountable Grant Payments ,Middle East  Humanitarian & Conflict Division ,OXFAM INSTITUTIONAL INCOME ACCOUNT ,203244-111 ,"£65,720.00",
DFID,DFID,28/09/2015,Vehicle Hire Charges ,Top Management Group ,Supplier Name withheld ,100232-102 ,£807.79,
DFID,DFID,16/09/2015,Secure Staff Accommodation ,West and Southern Africa ,Supplier Name withheld ,101613-101 ,"£35,133.00",Secure staff accomodation costs for 8 staff properties for the period April - June 2015 - Ghana
DFID,DFID,16/09/2015,Electricity ,West and Southern Africa ,Supplier Name withheld ,101613-101 ,"£7,996.35",
