Body,Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,Extended Description,Service Code,Service Label,Service Division Label,Service Division Code
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129843,650,CHRIS WAKEFIELD TREE SVCS,CHR001,Engineering Manager,1080,GM External Contractors,STUMP GRINDING VARIOUS LOCATIONS,PARKOS,Parks and Open Spaces,02127,Dangerous trees
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129844,850,CHRIS WAKEFIELD TREE SVCS,CHR001,Engineering Manager,1080,GM External Contractors,HORSE CHESTNUT CASTLE PARK,PARKOS,Parks and Open Spaces,02127,Dangerous trees
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129865,6687.6,J CHAPLOW & SONS LTD,CHA027,Engineering Manager,1001,Grounds Maint Contract additional works,PENRITH CEMETERY REPAIRS,CEMETE,Cemeteries,02227,Penrith Cemetery
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129485,3512.38,ENTERPRISE MANAGED SERVICES LTD,TFE001,Engineering Manager,2009,Bank-Refurbishment,CERT 0022,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129492,4384.99,PRINT IMAGE NETWORK LTD,PRI011,Financial Services Manager,6003,Balance Sheet entry BS,POSTAL VOTE PACKS,HOLD A/C'S,Holding Accounts,10305,Cumbria CC Elections
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129549,3125,C W COX & SONS (KENDAL)  LTD,COX001,Environmental Services,5505,Capital grants,FINAL PAYMENT ,MEREGR,1996 Mandatory Renovation Grants,06035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129811,950,GORDONS LLP,GOR004,Communities Manager,5505,Capital grants,LICENCE TO ERECT SIGNAGE,EDEVPR,Economic Development and Promotion,06134,Penrith Town Centre Regeneration
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129846,2081.67,IHS (GLOBAL) LTD,IHS001,Planning Services Manager (BC),2016,"Books, publications",PORTION OF COST CIS CORE ONLINE,PLASER,Planning Services,00308,Building Control Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129859,650,CHRIS WAKEFIELD TREE SVCS,CHR001,Engineering Manager,1080,GM External Contractors,STUMP GRINDING RHODODENDRON PENRITH CEME,CEMETE,Cemeteries,02236,Penrith Cemetery Chapel
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129877,10695.34,CIVICA UK LTD,CIV002,Planning Services Manager (BC),2067,Software – maintenance,licence support various 13/14,BUILRE,Building Regulations,03017,Building Regulations
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129882,715.88,CANON UK LIMITED,CAN001,Information Technology Manager,2038,Photocopying expenses,IR ADV C7065I MANSION HOUSE,CENTRA,Central Expenses,00107,Printing - Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129884,715.88,CANON UK LIMITED,CAN001,Information Technology Manager,2038,Photocopying expenses,IRADVC7065I PRINT ROOM TOWN HALL,CENTRA,Central Expenses,00107,Printing - Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129895,1658.54,NPOWER LTD,NPO001,Engineering Manager,1022,Electricity,TOWN HALL 04.05.13-03.06.13,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129901,591.41,NPOWER LTD,NPO001,Communities Manager,1022,Electricity,PENRITH TIC 01.04.13-31.05.13,MUSEUM,Museum,02090,Penrith Museum
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129903,778.18,NPOWER LTD,NPO001,Engineering Manager,1022,Electricity,MANSION HOUSE 01.05.13-03.06.13,ADMBLD,Administrative Buildings,00502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129913,2923.25,ENTERPRISE MANAGED SERVICES LTD,TFE001,Engineering Manager,3300,FL  Contract,FL-03/2013,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,129917,66120.81,ENTERPRISE MANAGED SERVICES LTD,TFE001,Engineering Manager,3003,Contract refuse collection,M-RC15,REFCOL,Refuse Collection,03050,Clinical Expenditure
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130027,1890.27,SOUTH LAKELAND DISTRICT COUNCIL,SOU006,Revenue/Benefits Manager,2037,Printing and stationary,PRINTING CHARGES 2012/13,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130028,-1890.27,SOUTH LAKELAND DISTRICT COUNCIL,SOU006,Revenue/Benefits Manager,2037,Printing and stationary,TO CANCEL INVOICE 0000303976 CHARGED INC,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130029,952.78,SOUTH LAKELAND DISTRICT COUNCIL,SOU006,Revenue/Benefits Manager,2037,Printing and stationary,PRINTING C/TAX BILLS 2013 INC DEDUCTION,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130039,1136,TEESDALE EVENT AND SITE SERVICES,TEE001,Environmental Services,2106,Transit Sites,STANDARD EVENT TOILETS/SERVICE COTEMORE,APFAIR,Appleby Fair,03036,Appleby Fair
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130043,13755.9,GRANT THORNTON UK LLP,THO026,Financial Services Manager,2043,Audit fee,INSTALMENT 4 OF 4,CORPOR,Corporate Costs,01065,Audit Fee
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130048,3349.87,NORTH WEST LOCAL AUTHORITIES EMPLOYERS ORGANISATION,NOR001,Human Resources Manager,2078,Subscriptions & levies,SUBSCRIPTION 2013/14,CENTRA,Central Expenses,00210,NWLAEO
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130050,902.98,PENRITH PLAYERS THEATRE LTD,PEN002,Communities Manager,7504,Commission,TICKET SALES DANGEROUS OBSESSION,TAPTIC,Penrith TIC Trading Account,09164,Penrith TIC - Penrith Players
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130066,32263.47,ENTERPRISE MANAGED SERVICES LTD,TFE001,Engineering Manager,1089,GM INSPECTIONS & MAINTENANCE,M-GM15,CLCHYD,Closed Church Yards,02246,War Memorials
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130070,574,Denise Calvert Ltd,CAL019,Revenue/Benefits Manager,0004,Staff Contingency,BENEFIT ASSESSMENT WORK 12/13.06.13,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130072,896,VENN GROUP LIMITED,VEN003,Legal Services Manager,2015,Supplies general,redacted information,LEGSER,Legal Services,00232,Community Right To Bid
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130084,925.39,BRITISH GAS BUSINESS,BRI032,Engineering Manager,1023,Gas,MANSION HOUSE,ADMBLD,Administrative Buildings,00502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130085,1356.09,BRITISH GAS BUSINESS,BRI032,Engineering Manager,1023,Gas,TOWN HALL,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130089,26310.71,PENRITH PARTNERSHIP LIMITED,PEN031,Revenue/Benefits Manager,2080,Contribution by EDC,MAY 2013 CASH PENRITH BID AS PER SCHEDULE,HOLD A/C'S,Holding Accounts,08108,Penrith BID Cash
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130097,780.48,BADENOCH AND CLARK,ADE001,Revenue/Benefits Manager,0004,Staff Contingency,14.06.13 11217089 MR A METCALFE,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/06/2013,130107,819,SPOTLIGHT THEATRE ARTS SCHOOL,SPO008,Communities Manager,7504,Commission,TICKET SALES CINDERELLA,TAPTIC,Penrith TIC Trading Account,09220,Pen TIC - Loc Event Tickets Stan rated
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/06/2013,130204,684,ENVIRONMENT AGENCY,ENV004,Engineering Manager,1000,Building Maintenance,SUBSISTENCE CHARGES 01/04/13 TO 31/03/14,LANDMA,Land Management,01007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,27/06/2013,130246,1529.71,BUSY BEES CHILDCARE VOUCHERS,BUS004,Environmental Services,0005,Child Care Voucher Scheme,CHILDCARE VOUCHERS JUNE 13 DDR,ENVSER,Environmental Services,00303,Environmental Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,27/06/2013,117995,515.2,Barclays merchant services,BMS001,Financial Services Manager,2088,Bank charges,MERCHANT SERVICES,CORPOR,Corporate Costs,01064,Bank Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,27/06/2013,118390,827.73,Santander Bank,SAN001,Financial Services Manager,2088,Bank charges,BANK CHARGES 01-31 MAY,CORPOR,Corporate Costs,01064,Bank Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,27/06/2013,118505,1944.33,Barclays Bank,BBB001,Financial Services Manager,2088,Bank charges,COMMISSION CHARGES,CORPOR,Corporate Costs,01064,Bank Charges
