Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,16/01/2012,Non-IMS IT for CSR,People Function,World Careers Network Plc,5100088111,"£84,849.60","Costs for the monthly charge HMRC pay World Careers Network (WCN) for the Civil Service Jobs Portal.  HMRC pass on the charge to those Departments receiving the service.
",SW19 8DR,,,,
HMRC,HMRC,17/01/2012,Depart Booklet NStk,People Function,Williams Lea Limited,5100087995,"£27,583.02",Expenditure required to buy Tax Professional Qualification (TPQ) resource packs and event handouts for the training of staff into frontline roles within the Enforcement & Compliance business area of HMRC.  ,WF6 1TN,,,,
HMRC,HMRC,17/01/2012,Grant in Aid Funding,PT Cental & Strategy,Child Poverty Action Group,5100088444,"£29,383.32",Programme to provide support to HMRC customers who need help when interacting with HMRC,N1 9PF,,,,
HMRC,HMRC,17/01/2012,Disposal Seized Gds,Specialist Investigations (SI),TNT UK Limited,5100088499,"£218,667.06",Outsourced services for storing and disposing of seized goods,BL8 9AR,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£20,669.62",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£18,994.75",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£17,623.20",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£15,184.80",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£14,630.75",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£12,213.86",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£10,964.39",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£9,310.48",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£5,932.02",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100088532,"£2,818.58",Accenture are supplying services on the UKBA Freight Targeting System which are funded by UKBA,EC3M 3BD,,,,
HMRC,HMRC,17/01/2012,Crown Sol's Off NI,Debt Management & Banking,Crown Solicitors Office,5100088635,"£43,035.53",High Court Costs,BT1 3JY,,,,
HMRC,HMRC,18/01/2012,Legal Service Sol's,Specialist Investigations (SI),Howes Percival Solicitors,5100088698,"£131,418.33",Legal Services,NR3 1DD,,,,
HMRC,HMRC,18/01/2012,Legal Serv's Credit,Specialist Investigations (SI),Howes Percival Solicitors,5100088698,"£1,924.54",Legal Services,NR3 1DD,,,,
HMRC,HMRC,18/01/2012,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100088920,"£371,154.52",Government Banking Service: Bank Charges,EC2M 4RB,,,,
HMRC,HMRC,18/01/2012,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100088920,"£3,423.90",Government Banking Service: Bank Charges,EC2M 4RB,,,,
HMRC,HMRC,18/01/2012,Govt dept services,DTPO and SDD,Cabinet Office,5100088935,"£32,076.00",Project Gateway review,FY5 3TA,,,,
HMRC,HMRC,18/01/2012,M/fiche viewer accs,Commercial Directorate,Kodak Limited,5100088953,"£26,392.56",Payment for microfiche access services used by the Debt Management & Banking Unit,HP2 7YU,,,,
HMRC,HMRC,18/01/2012,Legal Service Sol's,Solicitors Office,The Scotland Office,5100088956,"£73,334.33",Costs incurred by OSAC for HMRC cases.,EH3 7HW,,,,
HMRC,HMRC,18/01/2012,Website Development,Business Customer Unit,Serco Assurance,5100089253,"£1,380,000.00",Webiste Development and Maintenance for HMRC - Business.gov.site,RG27 9XA,,,,
HMRC,HMRC,19/01/2012,Subscriptions to Publications,Excise Customs Stamps & Money,IOTA,1900178688,"£39,396.17",annual subscription to Intra-European Organisation of Tax Administration (IOTA),.,,,,
HMRC,HMRC,19/01/2012,High Court Costs,Debt Management & Banking,RBSG Central,1900178717,"£40,000.00",High Court Costs,SE99 1AA,,,,
HMRC,HMRC,19/01/2012,Maintenance fees,Information Management Services,Accenture (UK) Limited,5100089082,"£200,070.90",Accenture are supplying capability development services to IT Solutions.Jan Charge,EC3M 3BD,,,,
HMRC,HMRC,19/01/2012,Research (VAT rec),PT Product & Process,COI Communications,5100089084,"£84,738.00",Primary research among employers on HMRC's behalf,SE1 7DU,,,,
HMRC,HMRC,19/01/2012,Research (VAT rec),Knowledge Analysis & Intelligence,National Centre for Social Research,5100089237,"£35,000.00",Fieldwork in a telephone survey of tax credits customers’ experiences understanding and expectations,EC1V 0AX,,,,
HMRC,HMRC,20/01/2012,Solicitors Fees,Solicitors Office,IBFD International Tax Academy,1900178813,"£36,791.47",Expert witness advising on a case for HMRC,100 NE,,,,
HMRC,HMRC,20/01/2012,Phones - landlines,Information Management Services,Cable & Wireless,5100070312,"-£70,611.60",Credit fromn Internet Service Provider due to an accounting adjustement ,MK3 5JP,,,,
HMRC,HMRC,20/01/2012,Phones - landlines,Information Management Services,Cable & Wireless,5100070312,"-£79,970.40",Credit fromn Internet Service Provider due to an accounting adjustement ,MK3 5JP,,,,
HMRC,HMRC,20/01/2012,Phones - landlines,Information Management Services,Cable & Wireless,5100070312,"-£79,970.40",Credit fromn Internet Service Provider due to an accounting adjustement ,MK3 5JP,,,,
HMRC,HMRC,20/01/2012,Phones - landlines,Information Management Services,Cable & Wireless,5100089529,"£142,939.06",Charge for access to The Government Secure Intranet and Internet for our staff,MK3 5JP,,,,
HMRC,HMRC,20/01/2012,Phones - landlines,Information Management Services,Cable & Wireless,5100089803,"£81,601.20",Charge for access to The Government Secure Intranet and Internet for our staff,MK3 5JP,,,,
HMRC,HMRC,20/01/2012,OGD costs,Estates & Support Services,DTZ (Defra Birmingham),5100089925,"£362,188.11",Accommodation charge paid by HMRC to occupy space in DEFRA building,B4 6AJ,,,,
HMRC,HMRC,20/01/2012,OGD costs,Estates & Support Services,DTZ (Defra Birmingham),5100089943,"£44,706.80",Accommodation charge paid by HMRC to occupy space in DEFRA building,B4 6AJ,,,,
HMRC,HMRC,20/01/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,5100090104,"£15,903,855.82",Monthly charge for fully serviced accommodation across the UK under the Mapeley STEPS Private Finance Initiative contract,SE1 0TA,,,,
HMRC,HMRC,20/01/2012,Bank Charges PO Card,Finance & Internal Audit,Post Office Limited,5100090120,"£1,066,224.65",Monthly bank charges for tax credits and Child Benefit payments by Post Office card account (POca).,PE4 5PG,,,,
HMRC,HMRC,20/01/2012,STEPS VAT Indemnity,Estates & Support Services,Mapeley Steps Limited,5100090168,"£4,001,904.21",Indemnity for VAT paid by contractor which cannot be recovered,SE1 0TA,,,,
HMRC,HMRC,23/01/2012,Electricity,Estates & Support Services,EDF Energy,5100090135,"£331,971.15",Utility payment,EX1 3UT,,,,
HMRC,HMRC,23/01/2012,Electricity,Estates & Support Services,EDF Energy,5100090135,£220.06,Utility payment,EX1 3UT,,,,
HMRC,HMRC,23/01/2012,Electricity,Estates & Support Services,EDF Energy,5100090135,£115.04,Utility payment,EX1 3UT,,,,
HMRC,HMRC,23/01/2012,IT Config Services,Information Management Services,DWP,5100090185,"£51,629.10",Activation PINS & user ID card production recharges (Dec 11),CF14 3UW,,,,
HMRC,HMRC,23/01/2012,Forensic Services,Criminal Investigations,L G C Ltd,5100090190,"£34,020.00",Forensic Services,TW11 0LY,,,,
HMRC,HMRC,23/01/2012,Forensic Services,Criminal Investigations,CCL Forensics Limited,5100090282,"£139,703.33",Forensic Services,CV37 6NW,,,,
HMRC,HMRC,23/01/2012,Software coding,Information Management Services,Accenture (UK) Limited,5100090345,"£130,961.60",Technical skills and expertise for Design Phase of VAT Registration Transformation project ,EC3M 3BD,,,,
HMRC,HMRC,24/01/2012,Gas,Estates & Support Services,Corona Energy,5100090827,"£60,079.22",Utility payment,NW4 3RJ,,,,
HMRC,HMRC,24/01/2012,Court Fees,Debt Management & Banking,The Insolvency Service,5100090913,"£194,090.00",Court Fees,B2 4UP,,,,
HMRC,HMRC,24/01/2012,Govt dept services,Risk & Intelligence,Foreign and Commonwealth Office,5100091014,"£42,550.42",Payment to Foreign & Commonwealth Office for costs of HMRC officers stationed abroad,MK10 1PX,,,,
HMRC,HMRC,24/01/2012,Rent,Estates & Support Services,Mapeley Steps Limited,5100091057,"£86,635.31",Quarterly rent payment payable to the Landlord,SE1 0TA,,,,
HMRC,HMRC,24/01/2012,CHURN,Estates & Support Services,Exchequer Partnership Plc,5100091092,"£27,160.97",Monthly charge for the provision of post room services,M41 7HG,,,,
HMRC,HMRC,24/01/2012,Rent,Estates & Support Services,Mapeley Steps Limited,5100091099,"£40,094.47",Quarterly rent payment payable to the Landlord,SE1 0TA,,,,
HMRC,HMRC,24/01/2012,Landlord Charges,Estates & Support Services,Mapeley Steps Limited,5100091131,"£53,996.13",Standard Landlord Service Charge payable to the Landlord,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700106964,"-£3,149.96",Credit received from vacation of properties,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700106964,"-£29,172.97",Credit received from vacation of properties,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,STEPS FUP,Estates & Support Services,Mapeley Steps Limited,1700106964,"-£57,164.70",Credit received from vacation of properties,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,Vehicle servicing ma,Commercial Directorate,Inchcape Fleet Solutions,5100091393,"£75,092.41",Monthly charges for service and maintenance of the HMRC fleet,P06 4RP,,,,
HMRC,HMRC,25/01/2012,Vehicle servicing ma,Commercial Directorate,Inchcape Fleet Solutions,5100091393,"£10,540.30",Monthly charges for service and maintenance of the HMRC fleet,P06 4RP,,,,
HMRC,HMRC,25/01/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,5100091582,"£409,644.73",Telford facilities management services monthly invoice,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,Security services,Estates & Support Services,Mapeley Steps Limited,5100091582,"£201,434.63",Telford security services monthly invoice,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,Cost and Project Assurance,Information Management Services,Specialist Computer Ctr,5100091589,"£32,515.50",Project and Cost Assurance for Single Business Identifier Project ,B11 2LE,,,,
HMRC,HMRC,25/01/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,5100091590,"£409,644.74",Telford facilities management services monthly invoice,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,Security services,Estates & Support Services,Mapeley Steps Limited,5100091590,"£201,434.63",Telford security services monthly invoice,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,5100091591,"£409,644.74",Telford facilities management services monthly invoice,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,Security services,Estates & Support Services,Mapeley Steps Limited,5100091591,"£201,434.63",Telford security services monthly invoice,SE1 0TA,,,,
HMRC,HMRC,25/01/2012,100 PS Service Charg,Estates & Support Services,Exchequer Partnership Plc,5100091657,"£2,243,500.49",Monthly charge for fully serviced accommodation at 100 Parliament Street London,M41 7HG,,,,
HMRC,HMRC,25/01/2012,Payroll services,People Function,Department for Work & Pension,5100092070,"£311,512.80","Payment to DWP for MyCSP Pension services provision for HMRC (Limit order now closed 
so no further charges for this financial year)  ",FY5 3TA,,,,
HMRC,HMRC,26/01/2012,Data storage service,Information Management Services,Aspire,5100086758,"£13,091,465.50",Aspire Dec-11 Invoice charges for S04 Data Centre Ops,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Management Agreement,Information Management Services,Aspire,5100086758,"£2,928,712.87",Dec-11 Management fee for the contracted services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Bus. Form Printing,Information Management Services,Aspire,5100086758,"£2,191,463.39",ASPIRE December Invoice Charges for S07.1 -  Laser Printing,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,WAN Maint & Supp,Information Management Services,Aspire,5100086758,"£2,138,949.13",Dec-11 charge to provide wide area network and other circuits to HMRC data centres and office locations,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£1,656,916.87",Aspire December invoice Business App Support & Maint S02.7 National Systems - Normal,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Data storage service,Information Management Services,Aspire,5100086758,"£1,366,289.09",Aspire Dec-11 Invoice charges for S04 Data Centre Ops,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£1,124,046.18",Aspire December invoice Business App Support & Maint S02.8 National Systems - Simple,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Telephone Support,Information Management Services,Aspire,5100086758,"£996,492.73",Dec-11 Contact Centre Service,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Management Agreement,Information Management Services,Aspire,5100086758,"£901,311.19",Dec-11 Management fee for the contracted services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Data storage service,Information Management Services,Aspire,5100086758,"£785,101.32",Aspire Dec-11 Invoice charges for S04 Data Centre Ops,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Disaster recovery,Information Management Services,Aspire,5100086758,"£760,173.72",ASPIRE December Invoice Charges for S11 Business Continuity and Disaster Recovery Services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£594,827.17",Aspire December invoice Business App Support & Maint S02.10 NIRS2 (Accenture),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£561,114.44",Aspire December invoice Business App Support & Maint S02.12 SAP support unit,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Database analysis,Information Management Services,Aspire,5100086758,"£520,952.89",Dec-11 analysis and research service charge,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£470,333.34",Aspire December invoice Business App Support & Maint S02.9 Other Systems,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Telephone Support,Information Management Services,Aspire,5100086758,"£424,999.00",Dec-11 Contact Centre Service,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£412,804.90",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Elect Data Transf,Information Management Services,Aspire,5100086758,"£401,454.36",ASPIRE December Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Management Agreement,Information Management Services,Aspire,5100086758,"£394,076.44",Dec-11 Management fee for the contracted services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Licences,Information Management Services,Aspire,5100086758,"£386,701.90",ASPIRE December invoice charge for S02 licence renewal (SAP),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£320,613.06",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£259,207.36",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Data storage service,Information Management Services,Aspire,5100086758,"£228,390.73",Aspire Dec-11 Invoice charges for S04 Data Centre Ops,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Bus. Form Printing,Information Management Services,Aspire,5100086758,"£223,050.61",ASPIRE December Invoice Charges for S07.6 - NTC Flatpack,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£215,533.52",Aspire December invoice Business App Support & Maint S02.11 Electronic Folder,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£211,741.48",Aspire December invoice Business App Support & Maint S02.6 NTC,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£208,030.30",Aspire December invoice Business App Support & Maint S02.2 CESA,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£202,306.06",Aspire December invoice Business App Support & Maint S02.5 COTAX,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Data input or prep,Information Management Services,Aspire,5100086758,"£194,035.50",ASPIRE December Invoice Charges for S03.2 Scanned Input,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Licences,Information Management Services,Aspire,5100086758,"£188,210.53",ASPIRE December invoice charge for S02 licence renewal (17BC),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£180,245.47",Aspire December invoice Business App Support & Maint S02.14 PPE Websol,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Data storage service,Information Management Services,Aspire,5100086758,"£100,894.45",Aspire Dec-11 Invoice charges for S04 Data Centre Ops,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£100,218.94",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Licences,Information Management Services,Aspire,5100086758,"£92,732.59",ASPIRE December invoice charge for S02 licence renewal (Weblogic),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Conference Calling,Information Management Services,Aspire,5100086758,"£85,892.35",Dec-11 charge to provide video conferencing services at 140 HMRC locations.,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Conference Calling,Information Management Services,Aspire,5100086758,"£79,212.48",Dec-11 charge to provide audio conferencing services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Telephone Support,Information Management Services,Aspire,5100086758,"£58,368.29",Dec-11 Contact Centre Service,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£51,611.44",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£48,189.82",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Telephone Support,Information Management Services,Aspire,5100086758,"£46,422.22",Dec-11 Contact Centre Service,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Bus. Form Printing,Information Management Services,Aspire,5100086758,"£44,710.69",ASPIRE December Invoice Charges for S07.12 - Mailsort,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Licences,Information Management Services,Aspire,5100086758,"£42,326.15",ASPIRE December invoice charge for S02 licence renewal (Trade Stats),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,EDI design,Information Management Services,Aspire,5100086758,"£36,612.66",ASPIRE December Invoice Charges S10.1 - EDI,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Data storage service,Information Management Services,Aspire,5100086758,"£35,441.00",Aspire Dec-11 Invoice charges for S04 Data Centre Ops,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Cloud & Collab,Information Management Services,Aspire,5100086758,"£33,682.27",ASPIRE December Invoice charge for S15.1 Sharepoint Collaboration Service,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Licences,Information Management Services,Aspire,5100086758,"£25,942.74",ASPIRE December invoice charge for S02 licence renewal (17BC),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£24,208.79",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Licences,Information Management Services,Aspire,5100086758,"£23,161.20",ASPIRE December invoice charge for S02 licence renewal (WARM),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£21,600.50",Aspire December invoice Business App Support & Maint S02.1 BROCS,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Data input or prep,Information Management Services,Aspire,5100086758,"£18,399.89",ASPIRE December Invoice Charges for S03.11 Caseflow Scanning,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Bus. Form Printing,Information Management Services,Aspire,5100086758,"£13,718.18",ASPIRE December Invoice Charges for S07.11 - Mail Merged Printing,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Disaster recovery,Information Management Services,Aspire,5100086758,"£12,445.34",ASPIRE December Invoice Charges for S11 Business Continuity and Disaster Recovery Services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£11,725.48",Aspire December invoice Business App Support & Maint S02.47 National Systems (Passive modules),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Data input or prep,Information Management Services,Aspire,5100086758,"£11,233.88",ASPIRE December Invoice Charges for S03.1 Manual Input,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£10,924.03",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£9,839.17",Aspire December invoice Business App Support & Maint S02.3 COP/CODA (Passive Systems),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£9,776.41",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Network Voice Serv,Information Management Services,Aspire,5100086758,"£6,417.88",Dec-11 charge to cover telephony services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Conference Calling,Information Management Services,Aspire,5100086758,"£5,520.40",Dec-11 charge to provide broadband ,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Licences,Information Management Services,Aspire,5100086758,"£5,348.84",ASPIRE December invoice charge for S02 licence renewal (Connect),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Licences,Information Management Services,Aspire,5100086758,"£5,098.10",ASPIRE December invoice charge for S02 licence renewal (Solve 17AC),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Bus. Form Printing,Information Management Services,Aspire,5100086758,"£5,048.66",ASPIRE December Invoice Charges for S07.2 - Impact Printing,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£4,964.74",Aspire December invoice Business App Support & Maint S02.41 BROCS (Passive modules),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£4,682.02",Aspire December invoice Business App Support & Maint S02.49 Other Systems (Passive Modules),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£2,693.54",Aspire December invoice Business App Support & Maint S02.48 National Systems - Simple (Passive Modules),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£2,680.34",Aspire December invoice Business App Support & Maint S02.28 National - normal (Passive systems),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Bus. Form Printing,Information Management Services,Aspire,5100086758,"£1,989.61",ASPIRE December Invoice Charges for S07.7 - NTC Giro,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Conference Calling,Information Management Services,Aspire,5100086758,"£1,774.10",Dec-11 Call Services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£1,520.66",Aspire December invoice Business App Support & Maint S02.43 COP CODA (Passive modules),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,"£1,283.14",Aspire December invoice Business App Support & Maint S02.28 National - simple (Passive systems),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Conference Calling,Information Management Services,Aspire,5100086758,£887.17,Dec-11 Call Services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,£763.42,Aspire December invoice Business App Support & Maint S02.29 Other systems (Passive systems),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Conference Calling,Information Management Services,Aspire,5100086758,£665.16,Dec-11 Call Services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Conference Calling,Information Management Services,Aspire,5100086758,£598.21,Dec-11 Call Services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Bus. Form Printing,Information Management Services,Aspire,5100086758,£329.22,ASPIRE December Invoice Charges for S07.4 - Microfiche production,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Conference Calling,Information Management Services,Aspire,5100086758,£110.87,Dec-11 Call Services,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Sys Software Maint,Information Management Services,Aspire,5100086758,£91.09,Aspire December invoice Business App Support & Maint S02.42 CESA (Passive modules),TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£298,989.25",IT Software changes to support day-to-day HMRC business ,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£204,038.60",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£192,023.52",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£176,917.10",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£146,270.70",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£141,207.88",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£83,197.80",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£54,032.52",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£39,595.12",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£27,526.12",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£25,471.81",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£19,345.20",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
HMRC,HMRC,26/01/2012,Software Coding,Information Management Services,Aspire,5100086771,"£15,582.52",IT Software changes to support day-to-day HMRC business,TF3 3BD,,,,
