Entity,GL Date,Merchant name,Amount,Description
EA,05/09/2016,PROFIX FABRICATIONS LT,1056,"Metal gate and barrier to allow controlled access to hydrology and telemetry gauging station at Woodhouse Mill, Sheffield"
EA,05/09/2016,REED CHILL CHEATER,656.56,Repair and testing of 4 drysuits for electric fishing survey work
EA,05/09/2016,SAFETY-KLEEN UK LTD,792,Disposal of operational waste from Haddiscoe Depot
EA,05/09/2016,SAFETY-KLEEN UK LTD,906,Removal of pollution waste from Hesketh Bank
EA,05/09/2016,SEASAFE SYSTEMS LTD,612.11,Annual service of pilot lifejacket coats at Rye Harbour
EA,05/09/2016,SENIOR STEEL LTD,684,"Galvanised plate, 50 x 10 punched flats and 20mm bars for the Cheltenham Racecourse (Prestbury Stream) flood grill"
EA,05/09/2016,STIBBS HAULAGE & P,600,Removal of river debris from Lea Marston Lakes
EA,05/09/2016,THE WESLEY,616.66,One day room hire for 20 people in London including lunch and refreshments for Construction plant supplies meeting
EA,05/09/2016,WWW.LEEDS.AC.UK,625.5,Two days training course for one person on waste incineration
EA,05/09/2016,WWW.LISTERWILDER.C,932.33,"Biannual service of 1 waterpump, 4 strimmers, 1 polesaw, 2 chainsaws and 4 hedge trimmers including parts and labour"
EA,05/09/2016,WWW.VEOLIA.CO.UK,1393.8,Collection and disposal of waste chemicals.
EA,05/09/2016,WYNNSTAY ARGICULTURAL,564,Supply of two cattle troughs for Twitchen and Stormer Hall farm
EA,05/09/2016,WYNNSTAY ARGICULTURAL,552,Supply of two cattle troughs for Little Brampton Farm
EA,06/09/2016,A4LABELSCOM,719.64,Six boxes of 500 sheets of waterproof sample bottle labels for environmental analysis
EA,06/09/2016,ACCEPTACARD.CO.UK,1466.52,"30 x 21A security padlocks for the Draycott Depot, Derby stores."
EA,06/09/2016,ACTION FOR BLIND P,963.8,"Meeting room for 30 people, including lunch and refreshments, for an area finance business partner team meeting"
EA,06/09/2016,AGILENT TECHNOLOGIES,1096.8,Gas chromatography columns - consumables for use in the analysis of Oil identification and Phenols analysis in routine waters and  by gas chromatography mass spectroscopy.
EA,06/09/2016,BALLYCLARE LTD,756.55,"Various pieces of Personal Protective Equipment for ten new starters including waterproof coats, steel toe cap boots and goggles"
EA,06/09/2016,BARTLETTS COUNTRY STOR,610.55,Three gates and four metal posts to be erected at Beaminster Dam
EA,06/09/2016,BIRMINGHAM REP ENTERPR,714,One day room hire in Birmingham for 27 people including refreshments for waste streams workshop
EA,06/09/2016,CRAWFORD SCIENTIFIC LT,548.4,Gas chromatography column - consumable for use in the analysis of Oil identification in routine waters by gas chromatography mass spectroscopy.
EA,06/09/2016,ELECTRO GEAR LTD,869.5,"Cables, trunking, conduit and accessories for Chelmsford office refurb"
EA,06/09/2016,ENGINEERING & HIRE LIM,589.63,Spare parts for weed bucket used for mechanical weed cutting across the Medway catchment.
EA,06/09/2016,ERNEST DOE & SONS,691.79,13 dash cameras for use in Environment Agency fleet in the Thameside area
EA,06/09/2016,FUZION 4 LIMITED,1320,Ten replacement secure padlocks for use on the access ramps to the beach at Pett Level
EA,06/09/2016,G BEANEY & SONS,960,Removal of broken steel piles from Seaford terminal groyne
EA,06/09/2016,GREENAWAY AMENITY LTD,3054,"3 new herbicide spraying lances for Lea Marston and Henley depots, and 30L each of herbicide and cleaning solution to carry out spraying maintenance regime"
EA,06/09/2016,HILLSIDE TRAVEL,643.75,Minibus hire for site visits for National Capital Programme Management Service team
EA,06/09/2016,I M G LTD,1549.09,"12 packs degreasing wipes, 4 boxes heavy duty wipes, 40L Agent blue heavy duty degreaser, and 12 bottles of antibacterial hand wash."
EA,06/09/2016,IET SERVICES LTD,2010,"1 day room hire, including public announcement system, lunch and refreshments for a joint Flood and Coastal Risk Management Programming and Finance workshop for 63 delegates"
EA,06/09/2016,IMPRESS SENSORS & SYS,1105.02,"3 pressure sensors for Blackburn Rd, Parkhill Drive and Greatwood Farm."
EA,06/09/2016,KALEHURST GARDEN MACHI,669.35,"Biannual service of 2 brushcutters, 2 hedge trimmers and 6 chainsaws including parts and labour"
EA,06/09/2016,METTLER TOLEDO LTD,892.8,Two micro pH sensors in order to allow analysis at Olympia House
EA,06/09/2016,MOLE VALLEY FARMERS,799.2,Timber for maintenance work carried out on flood defence systems in Dorset
EA,06/09/2016,NPL NEW PIG LTD,629.34,10 Boxes absorbent matting for spill control.
EA,06/09/2016,PHILLIPS ANIMAL HE,676.29,Galvanised Gates and Posts for Horncastle Canal
EA,06/09/2016,PHOENIX CONTRACTS LTD,581.76,Five 4 inch pump strainer ends
EA,06/09/2016,PROFIX FABRICATIONS LT,2136,Steelwork for modifications to Dronfield Dam flood alleviation site
EA,06/09/2016,PROFIX FABRICATIONS LT,1356,"Fabrication and supply of instrument cabinet, 300mm stilling pipe and supply of access steps for Stocksbridge"
EA,06/09/2016,R F SOLUTIONS LTD,1435.2,Wireless switches needed to convert stop lights on major flood barriers
EA,06/09/2016,RS COMPONENTS,537.6,Lower pressure gauge used in conjunction with low pressure pump to test flood water level transducers for flood warning purposes.
EA,06/09/2016,SITA HOLDINGS UK,628.56,Change 10 yard general skip at Tolgus Depot
EA,06/09/2016,SPRINT ENGINEERING&LUB,588.6,Hydraulic oil filters for Thames Barrier.
EA,06/09/2016,STANTON HOPE,714,Stihl strimmer for use on grass cutting low channel grass on Canvey island.
EA,06/09/2016,UK TRAINING SERVICES,1584,International organisation of standardisation lead auditor training in preparation for roll out to the Environment Agency and quality management system work
EA,06/09/2016,WATSON MARLOW LTD,1391.76,New tubing for water quality monitoring equipment required every three months to ensure it doesn't fail
EA,06/09/2016,WORKS & EVENTS NOTIFIC,650,Statutory road closure costs for Upton on Severn works
EA,06/09/2016,WWW.CERTASENERGY.C,698.79,Fuel for Plant at on going works to Leigh flood alleviation scheme.
EA,06/09/2016,WWW.TECNI-CABLE.COM,616.18,4 load securing chains and 4 ratchet chain tensioners to lash excavators to plant trailer
EA,07/09/2016,ANGEL CENTRE,725.25,"One day room hire for 40 people, including lunch and refreshments, for a Defra 25 year strategy workshop."
EA,07/09/2016,ARMADA HOUSE,540,One day room hire in Bristol for twenty people for meeting with five agencies to discuss cross cutting issues and relationships
EA,07/09/2016,ARTHUR IBBETT LTD,953.44,"30m hose reel for pressure washer, plus 22mm connector and telescopic handle for waterways grass cutting and maintenance."
EA,07/09/2016,BALLYCLARE LTD,653.06,"Various pieces of protective clothing for three field workers including uniform, steel toe cap boots and waders"
EA,07/09/2016,BANNER BUSINESS SERVIC,552.82,Various pieces of stationery for use across Kings Meadow House
EA,07/09/2016,BLAKER SWR LTD,840.48,New winding handles for doors at Black Ditch
EA,07/09/2016,BURLINGTON UNIFORMS LT,825.24,Regatta action trousers for summer wear for the Stour team
EA,07/09/2016,CANVEY SUPPLY COMPANY,580.52,Nine 25 meter polythene black rolls
EA,07/09/2016,CHEMAIDE LTD,700.92,"Graffi wipes, screw loose, lubrite controls and release oil for operational purpose in the Stour catchment"
EA,07/09/2016,CITY ELECTRICAL FA,1104,20 back up batteries to be stored at Canterbury workshop and deployed to telemetry sites
EA,07/09/2016,CITY ELECTRICAL FA,1104,20 back up batteries to be stored at Canterbury workshop and deployed to telemetry sites
EA,07/09/2016,CREWSAVER,1083.01,Seven Environment Agency logo life jackets with spare gas cannisters to replace old ones
EA,07/09/2016,DELTA FIRE LTD,1116.6,Jet nozzles and couplings for pump based equipment for the application of chemicals to water to manage invasive non-native fish
EA,07/09/2016,EAST ANGLIAN ELECTRICA,635.4,Quarterly servicing of electro-fishing equipment
EA,07/09/2016,EASTERN WASTE DISPOSAL,518,Hire and disposal of waste from two skips at Leewick depot for clearance of watercourses and incident response purposes
EA,07/09/2016,EASTERN WASTE DISPOSAL,518,Hire and disposal of waste from two skips at Leewick depot for clearance of watercourses and incident response purposes
EA,07/09/2016,EASTERN WASTE DISPOSAL,518,Hire and disposal of waste from two skips at Leewick depot for clearance of watercourses and incident response purposes
EA,07/09/2016,ELECTRAFISH LIMITE,786,Quarterly servicing of electro-fishing equipment
EA,07/09/2016,ELECTRAFISH LIMITE,540,Quarterly servicing of electro-fishing equipment
EA,07/09/2016,GOUGH & KELLY,3000,Emergency security at Foss Barrier following flooding
EA,07/09/2016,HOLIDAY INN BRISTO,1675,"Accommodation for 7 people for 1 night, and 6 people for 2 nights for Foundation Degree students taking their exam resits."
EA,07/09/2016,HOLIDAY INN BRISTO,625,Accommodation for 5 foundation degree students for 1 night whilst taking their exam resits.
EA,07/09/2016,HOLIDAY INN BRISTO,500,Accommodation for 4 foundation degree students for 1 night whilst taking their exam resits.
EA,07/09/2016,IDEAL INDUSTRIES,1746.65,"Calibration and servicing of 11 casella tipping bucket raingauges used across Essex, Suffolk and Norfolk for flood warning and water resource purposes."
EA,07/09/2016,LINCOLN SECURITY LTD,705.6,25 NR4 padlocks required for various sites in Shortferry parch and stock at depot for ongoing security requirements on gates
EA,07/09/2016,MACDONALD BURLINGTON,960,All day assessment centre held to interview candidates for the River and Coastal Engineering Programme.
EA,07/09/2016,NORTH EAST LABORATORY,1140.48,Industrial methylated spirits for ecological sample preservation
EA,07/09/2016,OXBORROW ENGINEERING,1209.6,Fabricate air vents for Leewick Depot
EA,07/09/2016,PHOTOLINE CITY LIMITED,1924.92,Scanning to PDF and indexing of 317 existing paper drawing of river gauging station in order to provide digital copies of as built drawings to comply with construction design and management regulations.
EA,07/09/2016,SITA HOLDINGS UK,734.82,Collection and disposal of general waste at Lutra House over one month
EA,07/09/2016,STALLION PLANT SERVICE,688.8,Strops and shackles for Winch Tractor
EA,07/09/2016,STREET WORKS TEAM,975,Footpath closure fees for Offord Weir Bridge
EA,07/09/2016,STREET WORKS TEAM,700,Footpath closure fees for Offord Weir Bridge
EA,07/09/2016,THE STUDIO VENUE COMPA,3066,One day room hire in Birmingham for 75 people with lunch and refreshments for internal national Catchment Coordinator Capacity and Capability building workshop
EA,07/09/2016,THE WESLEY,1498,Two days hire of three rooms in London for 30 interviews as part of Estates recruitment campaign
EA,07/09/2016,WORLD OF TRAVEL,710.66,Training venue hire for 36 people for a day for code of practice training for staff from 5 areas and legal services.
EA,07/09/2016,WORLD OF TRAVEL,605.18,"One day room hire for 15 people, including lunch and refreshments, for a livestock meeting between Defra and EA staff in London"
EA,07/09/2016,WWW.DARCY.CO.UK,764.41,Emergency spill kits suitable for on site deployment carried in all road going vehicles to Abbeytown depot.
EA,07/09/2016,WWW.EASTCOASTWASTE.CO.,1318.8,Removal of steel and concrete waste at Benacre pumping station
EA,07/09/2016,WWW.FUCHSLUBRICANTS.CO,1002.22,Routine maintenance on asset structures from the River Humber to Boston in Lincolnshire
EA,07/09/2016,WWW.SEVERNBRIDGE.CO.UK,1000,Toll bridge access to Severn River crossing including multiple access to Lydney Docks for incident response and maintenance
EA,08/09/2016,ABLE INSTRUMENTS &,1026,Replacement of sensor for landfill gas monitoring equipment for use in incident response.
EA,08/09/2016,ACTION FOR BLIND P,556.8,One day room hire in Birmingham for 15 people including lunch and refreshments for meeting to review Nuclear Sector Plan performance report
EA,08/09/2016,ADLER & ALLAN LTD,1415.64,"Collection of pollution overdrums, disposal of contaminated waste, washing of overdrums and return to site at Pevensey depot."
EA,08/09/2016,AZTEC CHEMICALS LTD,595.99,"Paints, hand wipes, paper towels, grease, oil absorbent sheets, plant oil absorbent nappy liners and vehicle trim shine for Clyst Honiton depot stores."
EA,08/09/2016,BEACHSTORE.COM,1193.91,Courier charges for delivery of 81 UV reflective parasols 
EA,08/09/2016,BROWSERSTACK.COM,3159.92,Annual subscription of software service to enable digital teams to test their mobile device service and browser compatibility
EA,08/09/2016,BUILDBASE GAINSBOROUGH,1034.86,18 security locks to be installed across Environment Agency access gates
EA,08/09/2016,BURDENS,522,"64 concrete grassguard grass grids, to replenish stocks at Clyst Honiton depot used to build parking areas and walkways on soft ground."
EA,08/09/2016,BURLINGTON UNIFORMS LT,574.97,"8 bamboo polo shirts, and 21 pairs of trousers for Gloucester field team"
EA,08/09/2016,CALDO OILS LTD,723.68,"1,500L of Adblue delivered to Clyst Honiton depot used in tractors."
EA,08/09/2016,COLLINS NETS LIMITED,1592.4,2 seine nets for fisheries monitoring
EA,08/09/2016,CONSTRUCTION INDUSTRY,874.83,Five day appointed persons foundation course for one person in Reading
EA,08/09/2016,CONSTRUCTION TRAINING,780,Two days refresher training course for a 360 degree tracked excavator
EA,08/09/2016,CSG Ltd Waste Serv,696,Tanker to clean and empty interceptor located at washdown bay used to clean plant and vehicles
EA,08/09/2016,ER & RT RACKHAM LTD,635.04,Salt for water treatment at Kennett pumping station
EA,08/09/2016,EXETER TOOL SHOP 07 LT,597.48,Makita cordless wrench set and alkaline batteries for Clyst Honiton depot field team.
EA,08/09/2016,FOWLER HIRE & SALES LT,790.8,Pump for operational equipment used during maintenance work on flood defence systems
EA,08/09/2016,GPL,4862.4,Workstation for Molember Weir to improve safety and operational information and provide working area for EA and visiting staff
EA,08/09/2016,HILLS QUARRY PRODUCTS,561.6,Concrete for maintenance work on flood defence systems
EA,08/09/2016,HILLS QUARRY PRODUCTS,561.6,Concrete for maintenance work on flood defence systems
EA,08/09/2016,HOPKINS SECURITY 1ST C,3360,"Boarding up of windows at Wilsons Boatyard, a vacant EA property which was being vandalised"
EA,08/09/2016,LINCOLN SECURITY LTD,2833.84,40 various security padlocks delivered to Spalding Depot
EA,08/09/2016,MARTIN DAWES OFFIC,1005.96,10 headsets for digital phone system used across EA
EA,08/09/2016,MYTUM & SELBY,2082,Disposal of hazardous waste from operational sites and collection from Riccall Depot
EA,08/09/2016,OHE HORTICULTURAL,710,Stihl 100 hedgecutter for Louds Mill Depot
EA,08/09/2016,PCC FOR LANCASHIRE,3000,Lancashire Resilience Forum secretary contribution for 2016/17
EA,08/09/2016,PRIORY ROOMS (BULL STR,900,One day room hire in Birmingham for 30 people including lunch and refreshments for Monitoring Investment for Asset Management Improvement workshop
EA,08/09/2016,RENTOKIL INITIAL PEST,674.26,Pest extermination at multiple flood defence sites
EA,08/09/2016,RS COMPONENTS,748.61,"Basic hand tools for two new starters, including screwdrivers, pliers, hammers, socket set, knifes, drill bit set, tape measures, spirit levels, nut and bolt set, screw set, and a ladder."
EA,08/09/2016,SCREWFIX DIRECT,712.6,Druck UPS-III loop calibrator for the calibration of pressure instruments used in water level measurement.
EA,08/09/2016,SMART MAINTENANCE,1152,Sealer for repairs in tidal flood defence
EA,08/09/2016,SMART MAINTENANCE,1152,Sealer for repairs in tidal flood defence
EA,08/09/2016,SSCSCSUKAR@UPS.COM,765.64,Courier and customs fees for delivery of 81 UV reflective vented parasols for lock keepers operating gate controls on pedestals at locks on Thames river. This is time consuming & these items prevent sun burn or stroke
EA,08/09/2016,UK TIMBER,1181.64,Thirty recycled untreated railways sleepers to create a fish pass on the Chalgrove Brook
EA,08/09/2016,UKBA4478873431,1476,Renewal of UK Visa and Immigration Sponsorship Management System for 4 years.
EA,08/09/2016,WARD MEADOWS PLANT,781.87,2 one inch petrol powered water pumps.
EA,08/09/2016,WORLD OF TRAVEL,798.72,Meeting room hire refreshments lunch and equipment hire for 45 delegates for area leadership group meeting.
EA,08/09/2016,WWW.QA.COM,653.4,Three days project management practitioner course and exam for one person
EA,08/09/2016,WWW.VIRIDOR.CO.UK,1115.92,Hire and recycling of 1 construction waste skip and 1 green skip
EA,08/09/2016,XYLEM WATER SOLUTIONS,1047.6,Telemetry outstation for pumping station
EA,08/09/2016,YANDELL PUBLISHING,870,Thames Barrier Information centre advert in school travel organiser for August and September 2016
EA,09/09/2016,A PLANT,1926.41,"6.2m working platform, and a ladder span tower for general maintenance of flood schemes working at height"
EA,09/09/2016,BURLINGTON UNIFORMS LT,689.47,Lightweight trousers and tee-shirts for Ouse Washes and Ely field team members
EA,09/09/2016,CARTRIDGE SAVE,659.92,Printer cartridges for office use at Northfleet Depot
EA,09/09/2016,CIVIL SERVICE,546,One day room hire for 14 people in London including lunch and refreshments for Change Leadership training
EA,09/09/2016,LAGENFELD LTD T/A GI S,834,100 ammo boxes for Supporting Communities Remaining at Risk project to store nuts and bolts associated to pumps to keep them together and out of bad weather
EA,09/09/2016,MERCURE ST PAUL'S HOTE,1017,One day room hire in Sheffield for Hazardous Waste interviews
EA,09/09/2016,PRIORY ROOMS (BULL STR,597,"One day room hire for 23 people, including lunch and refreshments, for an international waste shipments compliance workshop in Birmingham"
EA,09/09/2016,RESOURCE ENGINEERING S,501.02,Wipes and screenwash for Ouse Washes and Ely field team members
EA,09/09/2016,SAMSON LIFTING UK LTD,686.82,7 Land Rover winch anchor plates for winching and protecting structures when removing debris from watercourses in Gloucestershire.
EA,09/09/2016,SEATEACH,1220,Solar panels used on water quality monitoring stations
EA,09/09/2016,WORLD OF TRAVEL,989.04,One day room hire in London for 20 people including lunch and refreshments for Integrated Waste & Illegals Pillar group meeting
EA,09/09/2016,WORLD OF TRAVEL,799.74,One day room hire including lunch and refreshments for 25 people in Birmingham for Waste and Illegals Pillar group meeting
EA,09/09/2016,WORLD OF TRAVEL,1028.15,Two days hire of four rooms in Sheffield for 20 people including lunch for National Trading and Regulatory Services
EA,09/09/2016,WWW.ARCO.CO.UK,900,Puncture and cut protection gloves for Kings Lynn and Ely field team members
EA,09/09/2016,WWW.QA.COM,1233.54,"Five days project management training course for one person, including exam fees."
EA,12/09/2016,ADLER & ALLAN LTD,1569.72,Cess pit emptying at Appledore Pump Station
EA,12/09/2016,ADLER & ALLAN LTD,1551.18,"Removal of fly tipped sheet Asbestos at Broomhil Car Park, Camber Sands"
EA,12/09/2016,ALP ELECTRICAL LTD,3459.6,"Supply, manufacture and installation of a new weir control panel at Days Lock, Oxon."
EA,12/09/2016,ALP ELECTRICAL LTD,691.2,Replacement of the office heater at Radcot Lock office.
EA,12/09/2016,ARCO LTD,671.63,"Gloves, rubble sacks and hand towels used by field team members in day to day dutties"
EA,12/09/2016,ARCO LTD,1444.26,"Storage containers for gas bottles, car batteries and waste electrical products for Uttoxeter depot"
EA,12/09/2016,ASSOCIATED BRITISH POR,1118.12,"2 months mooring for survey vessel Sentry III, plus payment for a lift out of the water on to hard standing after hydrographic survey fieldwork"
EA,12/09/2016,BIRMINGHAM HIPPODROME,728.5,Room hire and refreshments for 18 for meeting with area staff to identify and resolved issues within Hydroecology.
EA,12/09/2016,BURLINGTON UNIFORMS LT,4211.34,310 branded t-shirts and sixty waterproof suits with carry bags for the volunteer assistant lock keepers
EA,12/09/2016,DICK LEIGH CHAINSAW SP,934.19,Chainsaw for use by staff dealing with trees in rivers
EA,12/09/2016,EMS CONSOLIDATED LTD,1061.44,Weedcutting bucket and various spares for removing vegetation from watercourse in Pevensey catchment
EA,12/09/2016,FISHER HOTEL & RESTAUR,610.95,7 nights accommodation and 1 evening meal for one staff in Lowestoft whilst undertaking hydrographic survey fieldwork.
EA,12/09/2016,HAYWAY TOOLS LTD,616.49,"Replacement tools, including a Makita battery drill and charger, drill bits, chisel and chisel point,  to replace stolen items from badged vehicle break in."
EA,12/09/2016,Hilti (Gt. Britain) Lt,983.64,Disc cutter for use on Dousland Bank repairs scheme
EA,12/09/2016,IMPERIAL HOTEL,2027,"Hotel bed and breakfast for 17 people, and two day meeting room hire and lunch for 23 for a national programme development and performance team meeting."
EA,12/09/2016,INDUSTRIAL WATER J,883.74,"Critical CCTV survey on intake pipelines to May Avenue and St Anne's pumping stations, Canvey Island."
EA,12/09/2016,MOLE VALLEY FARMERS,760,16 rolls of Terram Geotextile Membrane to allow machinery to travel into Oath compound in Somerset for storage of sandbags and emergency supplies
EA,12/09/2016,ROBSON & COWAN,669,2 strimmers purchased for field services staff to enable them to carry out maintenance on EA assets
EA,12/09/2016,STIBBS HAULAGE & P,2160,Removal of 18 loads of aggregates and debris from Lea Marston
EA,12/09/2016,STIBBS HAULAGE & P,720,Removal of 6 loads of aggregates and debris from Lea Marston
EA,12/09/2016,STIBBS HAULAGE & P,720,Removal of 6 loads of aggregates and debris from Lea Marston
EA,12/09/2016,STIBBS HAULAGE & P,600,Removal of 5 loads of aggregates and debris from Lea Marston
EA,12/09/2016,SURVITEC BIRKENHEAD,713.03,Annual service of lifejackets based at Sale Depot
EA,12/09/2016,TEA AT MARIA,781.25,Catering for a retirement celebration for over 75 people for a long serving member of staff.
EA,12/09/2016,TONBRIDGE FENCING LTD,1656,Delivery and fitting of fencing at Leigh Flood Barrier and repairs to access track
EA,12/09/2016,WORLD OF TRAVEL,614.4,One day room hire with lunch and refreshments for 20 people in York to hold a Network Facilities Managements meeting
EA,12/09/2016,WWW.EXLOC.CO.UK,2019.76,Explosion proof camera for visiting oil and gas sites.
EA,12/09/2016,WWW.LEEDS.AC.UK,1251,Two day training course for two people on thermal treatment of municipal waste
EA,12/09/2016,WWW.NEOPOST.CO.UK,510,Top up of franking machine at Hafren House
EA,12/09/2016,WWW.VEOLIA.CO.UK,565.91,"Rental and exchange of incinerator waste container plus disposal, sorting and treatment of waste"
EA,13/09/2016,ASSOCIATED BRITISH POR,1079.46,Mooring fees for survey vessel Sentry III during hydrographic survey fieldwork in Lowestoft
EA,13/09/2016,B & Q 1188,819,Kitchen units and doors for building refurbishment in new kitchen area at Chelmsford depot
EA,13/09/2016,BURDENS,1176,Plastic grass crete for access improvements to Swimbridge flood alleviation scheme.
EA,13/09/2016,BURLINGTON UNIFORMS LT,1552.9,48 corporate branded polo shirts for operations delivery team members.
EA,13/09/2016,CHARTERED INSTITUTE OF,618,Registration onto Chartered Internal Auditor qualification to allow enrolment for courses and exams
EA,13/09/2016,CHF SUPPLIES LTD,1041.6,Biannual drain and clean of the bio-fuel tank at Owston Ferry
EA,13/09/2016,CLAD SAFETY,557.79,Nine pairs of safety shoes for members of staff at Leeds laboratory
EA,13/09/2016,DYNAMICA LTD,1074,Galvanised plates to block off access entrances to old concrete bunkers at Donna Nook for public health and safety reasons.
EA,13/09/2016,DYNAMICA LTD,2094,"Eight 5mm thick fabricated stainless steel plates for concrete jointing seal, plus self adhesive foam seal  required to seal joints on wingwalls to Steeping river railway crossing culvert"
EA,13/09/2016,EEF LTD,504,One day room hire in London for 15 people including lunch and refreshments for Defra transformation workshop
EA,13/09/2016,FOCUS SIGNS /LINCS,594,"16 information notices for the Mablethorpe catchment, Lincolnshire including 6 'Keep Off', 5 operation public safety notices Sutton on Sea sea doors, 3 '£2000 penalty',  2 Huttoft and 1 'Golf Road Pullover'."
EA,13/09/2016,HEAVYHAUL /CHELMSF,991.44,"Lorry hire to put weed boat into River Ash to carry out weed cut, then take out upon completion of work and return to Amwell End depot"
EA,13/09/2016,HILTON SWINDON,3600,Hire of 4 rooms for 3 days for a public inquiry in relation to the removal of a waste permit.
EA,13/09/2016,HIRE STATION-LTD,2236.8,"Confined space entry equipment, including tripod, winch, fall arrest block and brackets."
EA,13/09/2016,IDT DNA GBP,535.8,Twelve 4 nmole ultramer DNA oligos for analytical purposes in Micro section at Starcross laboratory
EA,13/09/2016,KALAMAZOO SECURE LTD,611.34,"Lanyards and card holders for Defra employees who have moved into Horizon House, required for security badges and access to secure building"
EA,13/09/2016,"LYNDA.COM, INC.",3158.88,Online training licences to access learning for 12 people in Software Solutions Group.
EA,13/09/2016,NIGHTSEARCHER LTD,2459.82,Five Solaris 16000 lumen work lights to kit out incident response vehicles with mobile work lighting and five carry bags for light rigs.
EA,13/09/2016,NWF FUELS LIMITED,1053.61,Red diesel for use in excavators and chippers.
EA,13/09/2016,PREMIER INN44012815,817.91,Accommodation for one person for nine nights whilst conducting hydrographic survey fieldwork in Lowestoft
EA,13/09/2016,SAFETY-KLEEN UK LTD,1197,Collection of oily rags and absorbents from the Chippenham depot following incident response
EA,13/09/2016,SRTS LIMITED,1171,LGV driving course and test for one person
EA,13/09/2016,STONEYBECK INN LTD,961,"One day room hire for 44 people, including lunch and refreshments, for a Cumbria community flood resilience conference and debrief following winter floods 2015-16"
EA,13/09/2016,SYBS LTD,551.32,Various battery boosters for 12v batteries to charge and start vehicle batteries when discharged fully by tracker installation on various plant.
EA,13/09/2016,TNT UK LTD,2364.08,"Collection and delivery of 81 consignments samples from Leeds laboratory from 13.06.16 to 17.06.16,"
EA,13/09/2016,TNT UK LTD,2189.84,Collection and delivery of 79 consignments samples from Leeds laboratory from 27.06.16 to 01.07.16
EA,13/09/2016,TNT UK LTD,1725.29,"Collection and delivery of  59 consignments samples from Leeds laboratory from 06.06.16 to 10.06.16,"
EA,13/09/2016,TNT UK LTD,1652.76,Collection and delivery of 66 consignments samples from Leeds laboratory from 20.06.16 to 25.06.16
EA,13/09/2016,TNT UK LTD,1324.64,Collection and delivery of 49 consignments samples from Leeds laboratory from 27.05.16 to 03.06.16
EA,13/09/2016,WARNHILL TOOL,1477.63,"Various tools and equipments such as sockets, wrenches and folding platform for use at Northwich Flood Barrier"
EA,13/09/2016,WATER-LINES SOLUTIONS,1122,Plug plants and coir mattresses for Hudds Mill habitat scheme
EA,13/09/2016,WORLD OF TRAVEL,583.68,Venue hire and lunch for 10 people for a Waste Sector Steering Group meeting
EA,13/09/2016,WWW.ACCOUNTS@IIA.ORG.U,810,Two days training course for one person in London including lunch to study for Chartered Internal Audit exams
EA,13/09/2016,WWW.BBOFFICESUPPLIES.C,876,Height adjustable desk for member of staff following a workplace health assessment.
EA,13/09/2016,WWW.BBOFFICESUPPLIES.C,734.1,Ergonomic chair for member of staff following a workplace health assessment.
EA,13/09/2016,WWW.BBOFFICESUPPLIES.C,927.06,Various ergonomic equipment such as chair and a keyboard for one person following Display Screen Equipment assessment
EA,13/09/2016,WWW.MY.CHUBB.CO.UK,599.71,Fire extinguisher servicing and environmental disposal at Southminster depot.
EA,14/09/2016,APPLEGARTH FOODS,524.63,Catering for Cumbria Floods Partnership meeting for 80 delegates.
EA,14/09/2016,ASHFIELD EFFLUENT SVCS,521.5,3 cesspit empties at Calverton Fish Farm in July and August.
EA,14/09/2016,ASTUTIS LTD,2224,Enrolment for National Examination Board in Occupational Safety and Health diploma course
EA,14/09/2016,BRADSTOCK POWER TOOLS,680.78,Annual service of 3 Husqvarna brushcutters and purchase of chainsaw gloves and bio oil as part of the small plant service process
EA,14/09/2016,BROOKRIDGE TIMBER,858.6,"80 timber posts, 50 fence rails and 30 soft wood pegs to replace existing fence in Barnstaple as part of flood scheme"
EA,14/09/2016,CALOR GAS ACCOUNT PAYM,693.68,LPG used to heat water that incubates and rears larvae at Calverton Fish Farm.
EA,14/09/2016,DEBEN GROUP,559.97,Two 12V batteries for supplying power to EA monitoring assets.
EA,14/09/2016,ELECTRAFISH LIMITE,600,Quarterly servicing of electro-fishing equipment
EA,14/09/2016,GARDEN MACHINES LTD,746.45,"Battery powered strimmer, battery and charger to replace petrol strimmer for cutting cutting around locks and sluices"
EA,14/09/2016,HEAVYHAUL /CHELMSF,954.72,Crane lorry hire used to lift weedboat into channel.
EA,14/09/2016,HEAVYHAUL /CHELMSF,924.12,Crane lorry hire used to lift weedboat into channel.
EA,14/09/2016,HEWARD & DEAN (BD) LTD,1291.86,"Various items purchased for incident response and general duties including 110V generator, heavy duty brooms, cable ties, poly rope, tarpaulin sheets, compactor sacks, aluminium rakes and batteries for headtorches"
EA,14/09/2016,JACTONE PRODUCTS LTD,648,Site survey and report required for proposed erection of EA branded signage at the Hull Tidal Surge Barrier.
EA,14/09/2016,PCC FOR LANCASHIRE,508.95,"Overtime costs incurred by Lancashire Police Force during enforcement day on 14/06/16, as part of Operation Dixie"
EA,14/09/2016,QUALITY ASSURED INDUST,3993,Heavy duty mobile pressure washer unit for jetting the large flood control structures during the annual maintenance programme
EA,14/09/2016,REED CHILL CHEATER,2067,Supply of three new drysuits for three operations team members
EA,14/09/2016,RS COMPONENTS,972.02,Electrical installation accessories and enclosures for refurbishment of 7 Somerset flow gauging stations.
