Entity,GL Date,Merchant name,Amount,Description
EA,24/07/2014,SURVITEC GRIMSBY," £1,161.60 ",Service and repair of 29 lifejackets for field staff in the West Thames area
EA,01/07/2014,HEAVYHAUL /CHELMSF, £954.42 ,Hire of lorry to put weedboats into and out of channel for training purposes
EA,03/07/2014,ADLER & ALLAN LTD, £768.00 ,"Hire of temporary bio diesel fuel tank at Osney Depot in Oxford, while awaiting manufacture and installation of new permanent tank"
EA,24/07/2014,F R FLETCHER & SON, £647.40 ,Replacement grappling hooks and support fence post brackets
EA,02/07/2014,GB HYDRAULICS(S'AM, £839.66 ,"Refurbishment of two lock gate rams for Thames lock gates.  The rams are dismantled and inspected, seal seats refurbished, new seal kits supplied and fitted, new shafts supplied and fitted, tube honed and polished, ram assembled, tested and sprayed."
EA,01/07/2014,ALP ELECTRICAL LTD," £1,090.80 ",Replacement of the electrical distribution board at Cleeve lock site
EA,24/07/2014,NATURESCAPE MOTO, £778.44 ,"Grass and wildflower seed for bank repair - Marshlands Sewer, Bridge Farm, Bilsington, Kent"
EA,01/07/2014,SAFETY-KLEEN UK LTD," £1,848.00 ",Disposal of seven drums of oily pads and booms (hazardous waste) from pollution incidents
EA,23/07/2014,YORK SURVEY SUPPLY, £615.60 ,Purchase of surveying tools to comply with GS6 regulations ('Avoiding danger from overhead power lines') whilst carrying out annual vegetation cutting on the main rivers
EA,08/07/2014,HSS HIRE, £519.71 ,Fencing hire as a result of health and safety audit of Sluice Weir bankside on River Medway
EA,16/06/2014,DMA MAINTENANCE LTD, £611.69 ,Electrical repairs to Reculver Pumping Station
EA,27/06/2014,GREENHAM TRADING LTD, £919.87 ,One month's janitorial supplies for Thames Barrier and associated gates - in-house cleaning team
EA,16/07/2014,GREENHAM TRADING LTD, £566.16 ,One month's janitorial supplies for Thames Barrier and associated gates - in-house cleaning team
EA,23/07/2014,STREAMLINE MEASUREMENT," £2,246.40 ","Three kiosks with solar panels to house telemetry outstations at Dover, Eastry and Barham"
EA,15/07/2014,DHS TOOL SUPPLY CO LTD, £983.40 ,24 x Yale 750 brass padlocks for Osney Stores Field Team members
EA,03/07/2014,DHS TOOL SUPPLY CO LTD, £732.25 ,"Eight retractable folding knives, ten packs of 100 blades, 24 PJ996 batteries, 30 x line-marking spray, five sealant guns and twelve air fresheners for Osney Stores Field Team members"
EA,10/07/2014,DHS TOOL SUPPLY CO LTD, £863.69 ,"Ten x electrical insulation tape, twenty x AAA and twenty x AA boxes of ten batteries"
EA,02/07/2014,ARCO LTD," £2,513.51 ","16 x kresto hand wipes, four x hygiene paper rolls, 24 x long socks, forty pairs of boot socks, twenty pairs of work gloves size 9/10, 48 x size 9/48 x size 10 tuff gloves, 36 pairs of Arco cut gloves size 8/9/10 and 24 pairs of Nitrotough gloves - for Osney stores"
EA,08/07/2014,ARCO LTD, £939.91 ,"20 x hand foam sanitiser, 3 x 18 pack of paper hygiene rolls, 36 x tuff gloves size 9 and 48 x size 10, 6 x boxes of disposable gloves size M/L/XL, 36 x Essentials work gloves size 9 and 10 - for Osney stores and Field Team members"
EA,08/07/2014,PARMLEY GRAHAM LTD," £1,292.09 ",Industrial linear sensor and associated parts for Impounding Culvert penstock position measurement
EA,04/07/2014,PARMLEY GRAHAM LTD," £2,736.00 ",Program software for industrial control systems (programmable logic controllers) on the Thames Barrier
EA,10/07/2014,LISTER WILDER LTD," £1,392.45 ","Six-month service of eight chainsaws, five hedge trimmers and two strimmers, including vibration testing for hand-arm vibration calibration"
EA,01/07/2014,NWF FUELS LIMITED," £1,319.49 ",Top up diesel tank on site at Romsey Depot Canal Walk
EA,03/07/2014,CEMEX UK  OPS WESTERN, £672.00 ,Concrete for construction works at Severn Stoke. Construction works comprise the replacement of ninety-metre section of pipe and repair to existing headwalls
EA,11/07/2014,CEMEX UK  OPS WESTERN, £528.00 ,Concrete for construction works at Severn Stoke. Construction works comprise the replacement of ninety-metre section of pipe and repair to existing headwalls
EA,22/07/2014,CEMEX UK  OPS WESTERN, £864.00 ,Concrete for construction works at Severn Stoke. Construction works comprise the replacement of ninety-metre section of pipe and repair to existing headwalls
EA,14/07/2014,THOMPSON & PARKES (H/O, £720.00 ,4m x 100m 20/20 interlock geotextile material for the construction of access track over flood defence at Pershore allotments
EA,08/07/2014,XYLEM WATER SOLUTIONS," £2,472.00 ",Two ATU800 telemetry outstations for Greatwood Farm and Checkhill boreholes
EA,07/07/2014,GEOTECHNICAL INSTR, £504.00 ,Servicing of Gazomat Laser Gas Instrument
EA,18/06/2014,DRUCK LTD," £3,000.00 ",Six pressure transducer water level sensors to allow primary and backup sensors for three borehole monitoring upgrades
EA,11/07/2014,GREENAWAY AMENITY LTD, £525.60 ,Chemical spray to control invasive species - Japanese Knotweed in the Staffordshire catchment - to prevent it spreading to other watercourses
EA,15/07/2014,WILSON HALL LTD, £514.94 ,Pipe and pipe fittings for installing a permanent aeration system to the barley straw extract production tanks for the control of algae in ponds at Calverton Fish Farm
EA,25/07/2014,WWW.IBSBUYERSGUIDE.CO., £936.96 ,Replenishing bulk rolls of Tricoflex hose for moving and supplying water around the national fish rearing unit at Calverton
EA,18/07/2014,WWW.IBSBUYERSGUIDE.CO., £786.48 ,"Tricoflex hose (various sizes), cable ties, polythene sheeting. All equipment that is used in the daily running of a fish production unit."
EA,16/07/2014,SOAR VALLEY TIMBER," £4,470.16 ",Timber toe boards for flood bank repairs on Frisby reservoir flood storage lake. This structure comes under the Reservoir Act and must be maintained by law.
EA,02/07/2014,MINES RESCUE SERVICE," £1,098.00 ",Fees for five people attending Confined Spaces Refresher course
EA,25/07/2014,OTT HYDROMETRY LTD, £516.60 ,"Shaft encoder pulley cable - 2 x 50m, 6 x 10m lengths"
EA,21/07/2014,DORMAR PRODUCTS," £1,398.00 ",Two sets of weed rakes/boat hooks and extension poles for incident response work in the Mansfield area
EA,03/07/2014,LEICA GEOSYSTEMS LIMIT," £1,440.00 ","Renewal of Leica GPS (Global Positioning System) licence to enable in-house survey to be carried out, reducing the use of consultants"
EA,22/07/2014,MACHINE MART LTD," £1,177.69 ",Purchase of generator and pump for use in incident response. Generator to replace stolen generator from last flood incident.
EA,03/07/2014,MCVEIGH PARKER & CO LT," £1,298.02 ",Purchase of eighteen metres of 600mm-diameter pipe for bypass channel at Severn Stoke construction site
EA,01/07/2014,COOPER DRAINAGE SUPPLS, £816.00 ,Replacement precast concrete headwalls for Hampton Bishop flood alleviation scheme which suffered failure during 2014 floods and repaired under the 'recovery projects'
EA,17/07/2014,TERRATRUCK," £2,141.40 ","Two-man post-hole borer plus two digging attachments for digging holes in Derby, Nottinghamshire and Leicestershire"
EA,15/07/2014,DAVID MUSSON FENCING, £533.70 ,"Galvanised gate, fixings, fence posts and rails to create access area and replace fencing along brook - Derby, Nottinghamshire and Leicestershire "
EA,16/07/2014,COMMERCIAL FUEL, £919.08 ,Chemicals (AdBlue) for tractors with dispensing kit and spill pallets
EA,05/07/2014,DORMAR PRODUCTS, £660.00 ,Two six-foot drag rakes and four safety grips for clearing debris from screens
EA,11/07/2014,Hilti (Gt. Britain) Lt, £672.28 ,"Anchor rods - 10mm diameter, 90mm long - stainless steel.  For fixing/dowling 150 coppings to new wall at Tiverton flood scheme."
EA,08/07/2014,FRAZER, £518.44 ,Three rolls of geotextile for Cullompton flood defence scheme
EA,02/07/2014,Hilti (Gt. Britain) Lt," £1,585.06 ",Hilti TE-30 combihammer kit and drills for use at the Kennford project (flood defence improvement work after the 2012 floods)
EA,21/07/2014,JET-SET, £506.88 ,Readymix concrete for building flood defence wall at Kennford flood improvement scheme. 2012 Flood recovery project.
EA,08/07/2014,Hilti (Gt. Britain) Lt," £1,758.22 ","Power tools - power combihammer and accessories, battery power pack and injectable mortar for building flood defence wall at Kennford flood improvement scheme. 2012 Flood recovery project."
EA,04/07/2014,FRAZER," £1,346.04 ","Fosroc chemical resin for fixing tidal flaps to wall, primer, resin application guns and twelve cast iron tidal flaps, 100mm to 150mm in size, for Barnstaple flood scheme"
EA,09/07/2014,ASPLI SAFETY EQUIP," £1,260.00 ",Four cable warning posts for North Norfolk operations team
EA,30/06/2014,DORMAR PRODUCTS," £2,431.80 ","Six extension poles and covers, three grips, three drag rake attachments, three weed cutting attachments and three hand saws for clearing obstructions from various watercourses in the Essex area"
EA,04/07/2014,RICHARD DEWICK TRANSPO," £1,312.96 ",Asphalt for Bridgewick pumping station access track repairs
EA,08/07/2014,JOHN WHITING LTD, £720.00 ,Six-day lorry hire for the movement of blocks from between sites in the East Anglian Region for flood defence improvements
EA,14/07/2014,WWW.WHITEMORES.CO.UK," £2,231.98 ","Eighteen lengths and forty stakes of sawn oak beams for use in the repair of existing sea defences along the frontage at Canvey Island, Essex"
EA,02/07/2014,CGM LTD, £780.00 ,"Health and safety improvements to access road to site in Little Thetford, Cambridgeshire for grass cutting operations"
EA,30/06/2014,DORMAR PRODUCTS," £2,561.40 ","Eight extension poles, six brush heads and rake heads and one connector for debris clearance during incident response works in the East Anglian area"
EA,27/06/2014,CGM LTD," £3,300.00 ","Removal of an ash tree overhanging Gas Pool Sluice, Mildenhall for staff health and safety "
EA,02/07/2014,CLAD SAFETY," £1,216.44 ",21 pairs of safety boots for field operations staff at Ely Depot
EA,07/07/2014,PAYPAL  ADVANCEITGR," £4,418.40 ","Three lone-alert man-down safety alarm units including service, subscription and roaming charges for three years for staff from the Lincoln area working alone in the field"
EA,18/07/2014,PATTRICK & THOMPSONS L, £532.88 ,"192 wooden boards and 25kg of nails for flood defence improvement work along the River Great Ouse, King's Lynn"
EA,16/07/2014,MERVIN LANBERT PLA," £1,542.00 ","Eight-week hire of road closure signage for flood defence wall raising in Woodbridge, Suffolk"
EA,22/07/2014,TOPOSELL LIMITED, £694.80 ,"Laser level for flood defence project in Woodbridge, Suffolk"
EA,02/07/2014,SIBBONS ALRESFORD, £548.40 ,"Lorry and crane hire for moving containers at Leewick site, St. Osyth"
EA,27/06/2014,TEMP FENCE SUPPLIES LT," £1,242.30 ","Twenty security fence panels, feet and clips to segregate public from the work site at Blakeney, Norfolk"
EA,09/07/2014,KOREC," £2,334.00 ",Annual licence fee for real-time kinetic Global Positioning System (GPS) levelling device for use in the Suffolk area
EA,18/07/2014,INTEGRATED RADIO, £636.00 ,"Two waterproof transceivers, submersible microphones, earpieces, batteries and carry cases for Fisheries Teams at Dragonfly House, Norwich"
EA,27/06/2014,DARCY PRODUCTS LTD," £1,031.22 ",Thirty-metre emergency pollution boom for Benacre Pumping Station
EA,21/07/2014,C & H QUICKMIX LTD," £1,226.00 ",Twelve square metres of ready-mix concrete delivered to site at Eccles on Sea to repair flood defences
EA,07/07/2014,NORFOLK MARINE, £778.60 ,"Two drysuits, two pairs of gloves, two pairs of hiking boots, two lifejackets and two oars for water-based operations in the East Anglian area"
EA,17/07/2014,MIDDLETON AGGREGATES L, £506.35 ,Nineteen tonnes of gabion stones for gabion baskets for erosion protection on the River Wensum at Lenwade 
EA,14/07/2014,MIDDLETON AGGREGATES L," £1,257.35 ",Fifty tonnes of gravel and gabion stones for culvert crossing on the River Wensum 
EA,08/07/2014,PROMAIN (UK) LTD," £1,062.90 ",Sixty litres of white line paint required to paint one-foot-width safety line along the edge of the lock pens on the River Nene to clearly identify the edge for public health and safety
EA,02/07/2014,PROMAIN (UK) LTD," £1,062.90 ",Sixty litres of white line paint required to paint one-foot-width safety line along the edge of the lock pens on the River Nene to clearly identify the edge for public health and safety
EA,16/07/2014,COUNTY LIFTING (NORTHA," £2,484.00 ",One-day hire of low loader and crane to collect a weedboat from a site in Kettering and deliver it to a site on the River Nene in Barnwell
EA,04/07/2014,DISPLAY GRAPHICS, £536.16 ,Emergency signage installation required to close the 48-hour mooring at Irthlingborough on health and safety grounds 
EA,07/07/2014,BVSC ENTERPRISE LIMITE," £1,050.00 ",Room hire plus lunch for 35 people attending a Strategic Reviews Response Programme
EA,23/07/2014,CROSSHALL MARINE LTD," £1,144.82 ",Removal of old rubbing strake (which provides protection from damage) and installation of a new one on an Environment Agency patrol boat
EA,23/07/2014,ABBEY GARDEN MACHINERY, £518.48 ,Two long-reach polesaw handles and blades for large woody debris clearance within the Bedfordshire and Cambridgeshire area
EA,21/07/2014,ADDBRKS NHS TRUST, £613.20 ,Service and calibration of seven dose rate meters for members of the Radioactive Substance Regulation Teams
EA,14/07/2014,GREENWOODS SOLICIT, £960.00 ,External specialist legal costs
EA,09/07/2014,CANON UK LTD, £967.56 ,"240 packets of A4 paper for the Reprographics Centre at Kingfisher House, Peterborough"
EA,09/07/2014,PAYPAL  ADVANCEITGR," £1,488.00 ",Two lone-alert man-down safety alarm units including service and subscription for three years and roaming charges for one year for staff from the Lincoln area working alone in the field
EA,11/07/2014,EM SUPPLIES, £564.58 ,"Three stainless steel rope containers, three lengths of rope, three chains and seven polythene containers for sampling by Environmental Monitoring teams in the East Anglian area"
EA,24/07/2014,MID UK RECYCLING LTD, £594.00 ,Skips for waste obstructions removed from watercourses in the Grantham area and the automatic screen on Mo Beck
EA,21/07/2014,BIFFA WASTE, £549.45 ,"Delivery, 35-day hire and collection of four skips for operational waste from South Ferriby Depot"
EA,22/07/2014,WWW.CLARK-ENGINEERING., £738.17 ,"Six pairs of chainsaw gloves, one pair of chainsaw trousers, one pole saw and 36 grease cartridges for Field Teams at Mablethorpe Depot"
EA,30/06/2014,VERDON SAWMILLS LI, £657.00 ,"150 fence posts for flood defence repairs on the River Till, Northumberland"
EA,27/06/2014,SURVITEC LOWESTOFT, £577.39 ,"Annual service of 21 lifejackets for Flood and Coastal Risk Management officers based in Spalding, including small repair works to two lifejackets"
EA,07/07/2014,GAMART ENGINEERING, £576.00 ,"Toddler mesh to fit on handrail over a watercourse in Heybridge, Malden to stop children from falling through for health and safety"
EA,07/07/2014,GAMART ENGINEERING, £576.00 ,"Toddler mesh to fit on handrail over a watercourse in Heybridge, Malden to stop children from falling through for health and safety"
EA,25/07/2014,EAST ANGLIAN ELECTRICA," £1,152.00 ","Repair works to seven pieces of electric fishing equipment used in the Essex, Norfolk, Suffolk, Cambridgeshire, Bedfordshire, Lincolnshire and Northamptonshire areas "
EA,25/07/2014,EAST ANGLIAN ELECTRICA, £770.40 ,"Quarterly service of all of Essex, Norfolk, Suffolk, Cambridgeshire, Bedfordshire, Lincolnshire and Northamptonshire areas' electric fishing equipment"
EA,14/07/2014,ROSSENDALE GROUP L," £1,116.00 ","Carry out annual service of three overhead cranes at Black Sluice Pump Station, Short Ferry and Torksey Pumping Stations"
EA,03/07/2014,THOROGOOD TIMBER PLC," £2,688.29 ",Eight four-metre lengths and forty one-metre lengths of sawn oak for repairs to portages on the River Stour
EA,14/07/2014,SETON," £1,110.00 ","One hand-pulled trolley truck for general use at Colne Barrier, Essex "
EA,09/07/2014,LINCOLN SECURITY LTD," £1,044.00 ",Twenty padlocks for waterways navigation structures throughout the Cambridgeshire and Bedfordshire area
EA,02/07/2014,COUNTY ASSEMBLY ROOMS, £781.50 ,Room hire and refreshments for eighty people attending an Anglian Area Team Leader meeting
EA,23/07/2014,PLATTS HARRIS TUXFORD, £869.43 ,"One chainsaw with spare bar, chain, tool, ten litres of oil and jacket for Field Team from Short Ferry Depot, Lincoln"
EA,10/07/2014,MERCURE HOLLAND HOUSE, £840.00 ,Room and equipment hire plus lunch and refreshments for thirty people attending a Business Finance Workshop
EA,15/07/2014,MARY WARD HOUSE LTD," £1,067.04 ",Room hire plus lunch and refreshments for 22 people attending an Area Business Finance meeting in London
EA,22/07/2014,THE MET, £600.00 ,Room hire plus lunch and refreshments for 22 people attending an Area Business Finance Meeting in Birmingham
EA,11/07/2014,ROYAL SOCIETY OF ARTS," £4,200.00 ","Venue hire and refreshments for 200 people watching the Environment Agency Chairman's speech on 'Why the Environment Still Matters', plus fees for recording and broadcast."
EA,27/06/2014,BVSC ENTERPRISE LIMITE, £510.00 ,Room hire and lunch for sixteen people attending a joint National Monitoring Services and Business Development Management Team meeting
EA,25/07/2014,WWW.PMGLTD.CO.UK, £534.00 ,Registration fee for one person to attend a training course on Strategic Planning and Thinking at an external venue in London
EA,27/06/2014,MARY WARD HOUSE LTD, £746.93 ,Room hire plus lunch and refreshments for fourteen people meeting to discuss changes to guidance and issues that need to be addressed before water companies publish their Water Resources Management Plans 
EA,17/07/2014,ARMADA HOUSE, £528.90 ,Room hire and refreshments for 25 people for a Data and Information Team meeting
EA,10/07/2014,XMA LTD, £649.47 ,Toners for standalone printers in the National Incident room required for stock as need to be able to print 24 hours a day in times of stress - i.e. the floods
EA,27/06/2014,IRON MOUNTAIN UK LTD," £2,771.57 ","One-month offsite storage, including various collection and retrieval costs, of essential documents from Horizon House, Bristol"
EA,18/07/2014,SWETS INFORMATION SVCS, £867.51 ,Annual subscription to the Journal of Environmental Law and the Civil Procedure White Book Service for the Legal Services Team
EA,02/07/2014,BVSC ENTERPRISE LIMITE," £1,800.00 ",Venue and equipment hire plus lunch and refreshments for sixty people attending Area Team Leaders meeting
EA,04/07/2014,THE STRAND PALACE, £532.00 ,Accommodation for two people for two nights while hosting a Climate Change Project event
EA,24/07/2014,EEF WOODLAND GRANGE, £845.40 ,Venue hire and lunch for 22 people attending the regulated Business Forum (consists of internal and external attendees) 
EA,18/07/2014,CIVIL SERVICE, £783.00 ,"Room hire, lunch and refreshments for 27 people for an Area Managers Group meeting "
EA,27/06/2014,GERDA SECURITY PRODUCT, £574.74 ,One fireproof storage container for essential document storage at the Ely office
EA,14/07/2014,INITIAL MEDICAL, £581.91 ,Clinical waste unit annual payment for collections at Lutra House for 2014
EA,07/07/2014,MILLSTREAM ASSOCIATES, £954.00 ,Automated online tender alerts related to services that the commercial arm of the National Laboratory Services can fulfil
EA,27/06/2014,4214," £1,200.00 ","One-month offsite storage of equipment following the closure of Phoenix House, Leeds"
EA,25/07/2014,4214," £1,200.00 ","One-month offsite storage of equipment following the closure of Phoenix House, Leeds"
EA,07/07/2014,CATERQUIP UK (PETERBOR, £960.00 ,Six-ring cooker to replace a broken cooker in the restaurant in Tyneside House 
EA,30/06/2014,ARCO LTD, £833.56 ,"Sixty pairs of rubber gloves, five hundred pairs of disposable gloves, five hundred pairs of disposable ear plugs, six chainsaw helmets, four ear protectors, four baseball caps and ten high-visibility vests for Operations Field Teams in Shrewsbury"
EA,17/07/2014,CIVIL SERVICE, £660.00 ,Meeting room hire and lunch for nineteen people for a Sustainable Places Team Leader Forum
EA,07/07/2014,DARCY PRODUCTS LTD, £983.52 ,Annual servicing of Environment Agency pollution prevention kits used by the Devon and Cornwall Fire Service as first responders to fires that are potential pollution incidents
EA,02/07/2014,WWW.GELDERLTD.CO.UK, £720.00 ,"Secure shredding and disposal of secure documents from Kingfisher House, Peterborough"
EA,09/07/2014,MERCURE HOLLAND HOUSE, £653.00 ,Room hire plus lunch for 25 attending Central and  South West Finance and Procurement training in Bristol
EA,30/06/2014,AT ENGINEERING, £606.60 ,"Three workbenches for the temporary laboratory at Caversham Lakes, Reading in use due to relocation due to flooding"
EA,18/07/2014,AT ENGINEERING, £606.60 ,"Three workbenches for the temporary laboratory at Caversham Lakes, Reading in use due to relocation due to flooding"
EA,18/07/2014,METEOR COMMUNICATIONS," £1,874.91 ",Additional data charges for water quality monitoring stations across England. These additional sites were installed to monitor the quality of water from sites inundated with rising groundwater.
EA,22/07/2014,METEOR COMMUNICATIONS, £871.23 ,Two water quality monitoring devices for installation in the Reading area
EA,23/07/2014,THE STUDIO VENUE COMPA, £774.00 ,"Room hire, lunch and refreshments for 24 people attending a Legal Services Staff Meeting relating to new ways of working arising from a corporate restructure"
EA,03/07/2014,CIWEM," £1,080.00 ",Exhibition fees and delegate fees for three Environment Agency staff exhibiting the Agency's flood data to a key audience at the Chartered Institute of Water and Environmental Management Surface Water conference
EA,03/07/2014,WWW.NEOPOST.CO.UK, £515.00 ,"Franking machine credit for external mailing from Apollo Court, Hatfield"
EA,23/07/2014,SAFETYSHOP, £524.40 ,Multi-purpose three-directional mirror - for road traffic safety - for use in Reading office car park where cyclists and pedestrians walk
EA,11/07/2014,XMA LTD, £520.60 ,"Ten toner cartridges for Kings Meadow House, Reading"
EA,16/07/2014,BRE," £1,263.76 ",Consultant for technical commenting on the Organisation for Economic Cooperation and Development’s draft guidance for fish bioaccumulation testing
EA,27/06/2014,BVSC ENTERPRISE LIMITE," £1,110.00 ","Venue hire, lunch and refreshments for 35 people attending a workshop to develop a five-year strategy for flood incident management, using the input of operational staff from around the country"
EA,16/07/2014,SKIDDAW HOTEL, £765.00 ,Accommodation for nine people for one night attending The National Metal Mines Summer 2014 meeting between the Environment Agency and Coal Authority
EA,27/06/2014,ARMADA HOUSE, £724.20 ,Room and equipment hire plus lunch and refreshments for 22 people for a Business Improvement Team meeting 
EA,30/06/2014,SAFETYSHOP," £1,052.61 ","54 assorted fire signs and four hundred telephone stickers for Manley House, Exeter"
EA,30/06/2014,ABERYSTWYTH UNIVERSITY, £510.00 ,Fee for one person to attend the annual conference of the Remote Sensing and Photogrammetry Society 
EA,03/07/2014,BPP PROF EDUCATION, £727.20 ,"Government apprenticeship scheme for one person to study for the Level 4 Diploma in accounting and business course, 'Foundation in Accountancy', of the Association of Chartered Certified Accountants"
EA,30/06/2014,ACTION FOR BLIND P," £1,189.26 ","Venue hire, lunch and refreshments for 51 people attending a management training course"
EA,16/07/2014,WWW.PRINTERINKS.COM, £557.50 ,Fifty ink cartridges for home-working staff in the Exeter area
EA,01/07/2014,NCS VUE CITB HS&E REV, £612.50 ,35 vouchers that enable 35 surveyors in the National Estates Service to obtain training in order to obtain their Construction Site Visitors Card. These cards are required for Health and Safety purposes and allow  staff to visit sites where flood risk management schemes are being constructed.
EA,22/07/2014,WWW.ASSETSKILLSTRAININ," £1,914.00 ",Attendance fees plus lunch for ten people attending a Housing Health and Safety Ratings System training course
EA,02/07/2014,GUARDIAN SECURITY," £1,260.55 ","Installation of new electronic lock and activation sensors on automated entrance doors at Manley House, Exeter"
EA,08/07/2014,MARY WARD HOUSE LTD," £1,120.39 ",Room and equipment hire plus refreshments and working lunch for twenty people attending Incident Management Technical Advisory Group meeting
EA,08/07/2014,BVSC ENTERPRISE LIMITE, £765.68 ,Venue hire plus lunch and refreshments for 31 people attending an Operations Executive Group meeting
EA,23/07/2014,WWW.DYSONAIRBLADE.CO," £1,497.96 ","Two hand dryers for toilets at Quadrant 2, Sheffield as an energy efficient replacement to existing units"
EA,22/07/2014,AXIS CLEANING & SUPPOR," £1,980.10 ","Annual deep clean of The Quadrant 2, Sheffield office"
EA,07/07/2014,CONFERENCE ASTON LTD, £679.21 ,"Room hire, equipment, lunch and refreshments for nineteen people attending a Business Risk meeting"
EA,02/07/2014,VILLAGE HT WARRINGTON, £713.50 ,Accommodation for nine people for one night while attending an Installations Team Leader Event
EA,04/07/2014,WORDDESIGNL, £966.00 ,Two picnic tables for outside sitting areas at Leigh Depot and Bedford Pumping Station
EA,10/07/2014,LANCASHIRE CC (M), £845.56 ,Six-month closure of public footpath including advertising to the local public to allow for works to the flood embankment at Hesketh Outmarsh East on the Ribble Estuary
EA,08/07/2014,CHESHIRE WEST & CHESTE, £550.00 ,Reinstatement works to a cycle path that had to be removed during improvement works to the outfall structure at Finchetts Gutter in Chester
EA,27/06/2014,ARMADA HOUSE, £600.00 ,Room hire and lunch for sixteen people attending a Strategic Reviews Response Programme meeting
EA,09/07/2014,Lexxion Verlagsgesells, £883.35 ,Fee for one person attending State Aid Modernisation training course on in Brussels to ensure they are up- to date with new regulations in place from 1 July 2014
EA,18/07/2014,TNT UK LTD, £619.75 ,Express couriering of ten packages of biological material from the Romsey Office to a laboratory in Huntingdon
EA,03/07/2014,JILLINGS BADDELEY," £1,057.53 ",Repair works to fifteen chairs for staff at the Templeborough Office
EA,24/07/2014,CROFT GLASS LTD, £595.20 ,Supply and installation of a window at Rye Harbour Office to replace a leaking one
EA,21/07/2014,H M LAND REGISTRY, £726.00 ,"Land Registry search for an area in Newhaven, East Sussex to allow owner notification of flood defence works being carried out in the area"
EA,02/07/2014,LEXON GROUP, £943.68 ,"Six thousand business cards for staff at Orchard House, Kent"
EA,08/07/2014,Park Inn York," £2,115.20 ","Accommodation for seven people for one night plus two-day room and equipment hire, lunch and refreshments for thirty people attending a Research and Development Project Meeting"
EA,05/07/2014,THE ROYAL HOTEL," £1,755.30 ","Accommodation for ten people for one night, evening meals for seven people, two-day room and equipment hire plus lunch and refreshments for 24 people attending a Research and Development Project Meeting"
EA,14/07/2014,PRIORY ROOMS (BULL STR, £900.00 ,"Room hire, lunch and refreshments for 35 people attending Flood Incident Management meeting"
EA,11/07/2014,RED SNAPPER LTD, £672.76 ,Temporary staff
EA,11/07/2014,RED SNAPPER LTD, £507.16 ,Temporary staff
EA,21/07/2014,RED SNAPPER LTD," £1,438.66 ",Temporary staff
EA,24/07/2014,QMX LABORATORIES LTD," £1,561.80 ",Chemical standards for comparison in the analysis of pesticide levels in watercourses
EA,22/07/2014,CIVIL SERVICE, £805.00 ,Venue hire plus lunch for 28 people attending a workshop to develop the flood forecasting elements of the Flood Incident Management Plan 
EA,09/07/2014,DMA MAINTENANCE LTD, £512.39 ,"Hire of engineer to plumb new drinking water heater into existing supply at Allington Lock, Maidstone"
EA,01/07/2014,P.R. NEWSON LTD," £2,100.00 ","Survey, location plan, council permission and tree surgery works for site health and safety at Waltham Cross, Hertfordshire"
EA,25/07/2014,EEF WOODLAND GRANGE," £1,500.00 ",Room hire plus lunch and refreshments for fifty attending a team day
EA,13/07/2014,WORTHING BOROUGH COUNC," £1,084.00 ","Four annual car parking season tickets for badged vehicles based at Guildbourne House, Worthing "
EA,18/07/2014,SWETS INFORMATION SVCS," £4,471.20 ","Seven legal books, journals and updates (annual subscription) for the Reading Office. Required by Agency lawyers to keep them up to date with legislation and case law."
EA,07/07/2014,AVERY WEIGH TRONIX," £1,073.30 ","Annual cost of service contract for maintenance of laboratory weighing equipment at the National Fisheries Laboratory, Brampton"
EA,22/07/2014,ACTION FOR BLIND P, £585.60 ,Two-day venue hire plus lunch for ten people attending a Fleet Operations Management Team meeting held on a bi-monthly basis.
EA,15/07/2014,REGUS," £2,640.00 ",Hire of six meeting rooms and equipment plus lunch and refreshments for fifteen people for two days for Deputy Director interview and assessment in London
EA,04/07/2014,THE ST JOHN S HOTEL, £552.00 ,Accommodation for two people for four nights while attending a Facilities Management training course
EA,24/07/2014,PRESS TO PRINT LTD, £968.40 ,"Printing and encapsulating of 400 x A4 and 600 x A5 operational instruction information sheets to be used with field instruments calibrated at Caversham Lakes Laboratory, Reading "
EA,15/07/2014,WWW.ICE.ORG.UK, £780.00 ,Annual tuition fee for one person on a Law and Contract Management training course
EA,27/06/2014,WORLD OF TRAVEL," £1,148.21 ",Two-day meeting room and equipment hire plus lunch and refreshments for seven people attending a workshop on The River Thames Scheme
EA,30/06/2014,WWW.BBOFFICESUPPLIES.C, £642.60 ,"One specialist ergonomic chair for staff member at Horizon House, Bristol for Health, Safety and Wellbeing"
EA,17/07/2014,WORLD OF TRAVEL," £1,213.25 ",Room hire plus lunch and refreshments for 29 people attending a Facilities Managers and Team Leaders meeting
EA,15/07/2014,REGUS," £1,110.00 ","Room hire plus lunch and refreshments for 25 members of the National Health, Safety and Wellbeing Advisory Group"
EA,10/07/2014,WWW.CSKILLS.ORG, £550.00 ,Attendance fee for one person at a Site Management Safety Training Scheme course to qualify them to act as a site supervisor on Environment Agency construction sites
EA,04/07/2014,WWW.ILXGROUP.COM," £1,348.80 ","Fees for delegates for five PRINCE (Projects in Controlled Environments) Foundation exams, one PRINCE re-registration exam, two PRINCE Practitioner exams and one Managing Successful Programmes Foundation exam"
EA,09/07/2014,FPC LTD, £639.00 ,"Five door guard devices that keep fire doors open in the event of an evacuation of Lutra House, Preston"
