Body,Body Name,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,BVACOP,Extended Description
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,55.99,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Policy & Project Manager,Sub-Contractors,20118,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,2391.29,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Skegness Foreshore Equipment/Supplies,40979,GM Contract No.2, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,1500.56,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Enforcement Team Leader,Resurfacing Car Park,40765,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Meridian Facility Manager,Responsive Maintenance,20101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,40.93,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,149.58,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Business Development Manager,Responsive Maintenance,20101,Non-HRA Council Property, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,45.62,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Meridian Facility Manager,Responsive Maintenance,20101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,230.10,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Embassy Pool Manager,Responsive Maintenance,20101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,106.44,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Technical Services Team Leader,Responsive Maintenance,20101,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,76.03,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Sports Centre Manager,Responsive Maintenance,20101,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,141.56,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Theatre Manager,Responsive Maintenance,20101,Foreshore, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Policy & Project Manager,Responsive Maintenance,20101,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,1254.07,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,157.12,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Horncastle Pool Manager,Responsive Maintenance,20101,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,292.38,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,319.66,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Horncastle Pool Manager,Responsive Maintenance,20101,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,364.96,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Technical Services Team Leader,Responsive Maintenance,20101,Heritage, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,729.05,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,90.53,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Embassy Pool Manager,Responsive Maintenance,20101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,45.92,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,TL Property,Vandal Damage,20125,Investment Income Properties, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,63.70,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Theatre Manager,Vandal Damage,20125,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,247.87,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Theatre Manager,Responsive Maintenance,20101,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,20.73,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Vandal Damage,20125,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,62.19,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,103.65,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Vandal Damage,20125,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,54.06,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Building Control,Responsive Maintenance,20101,Street Naming, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,93.29,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Theatre Manager,Responsive Maintenance,20101,Foreshore, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010913,10134,48.30,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,TL Property,Responsive Maintenance,20101,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIDS010914,EL1452,1326.01,DEVLIN DECORATORS LTD,388751,Service Development Manager,Programmed Maintenance,20102,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008442,30045,732.00,SENITOR ASSOCIATES LIMITED,527509,IT Manager,Agency Costs,11020,Finance, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008443,10/0814,840.00,APT,420842,TL IT - System Support,Software Support,40422,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008445,100502,490.00,SAFECOMS,511036,TL IT - System Support,Software Support,40422,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008447,91196224,3750.00,ORDNANCE SURVEY,28244,TL IT - System Support,Software Support,40422,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008448,30061,525.00,SENITOR ASSOCIATES LIMITED,527509,IT Manager,Agency Costs,11020,Finance, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008453,7401729781,43785.75,DELL COMPUTER CORPORATION LTD,267063,IT Fund,Computer Purchase (not capitalised),40413,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008453,7401729781,5615.25,DELL COMPUTER CORPORATION LTD,267063,IT Fund,Computer Purchase (not capitalised),40413,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008455,7401731638,9242.10,DELL COMPUTER CORPORATION LTD,267063,IT Fund,Computer Purchase (not capitalised),40413,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008455,7401731638,4621.05,DELL COMPUTER CORPORATION LTD,267063,IT Fund,Computer Purchase (not capitalised),40413,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008455,7401731638,3742.19,DELL COMPUTER CORPORATION LTD,267063,IT Fund,Computer Purchase (not capitalised),40413,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008455,7401731638,0.01,DELL COMPUTER CORPORATION LTD,267063,IT Fund,Computer Purchase (not capitalised),40413,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIFS008457,1977,785.00,SATISNET,532989,TL IT - Network & Comms,Computer Maintenance,40415,Information Technology, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000735,90592137,1679.84,LINCOLNSHIRE COUNTY COUNCIL,288042,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000736,C00038,8741.05,COLIN FRY ENTERPRISES LTD,533768,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000736,C00038,-452.88,COLIN FRY ENTERPRISES LTD,533768,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000737,090510/095,1448.44,ORIGINAL ENTERTAINMENT PROGRAMMING LTD,468859,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000737,090510/095,-176.25,ORIGINAL ENTERTAINMENT PROGRAMMING LTD,468859,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000738,EPL590,5423.30,ENTERTAINERS PROMOTIONS LTD,533771,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000738,EPL590,-470.00,ENTERTAINERS PROMOTIONS LTD,533771,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000739,479,2295.83,BE YOUR BEST FOUNDATION,517221,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000739,479,-1259.00,BE YOUR BEST FOUNDATION,517221,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000740,37052,30000.00,WILD ROSE LTD,475761,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000741,4016,4150.00,DEREK BLOCK ARTISTES AGENCY LTD,383730,Theatre Manager,Performers Fees,40613,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CIHE000743,3036845,4170.21,PERFORMING RIGHT SOCIETY LTD,426778,Theatre Manager,Performing Rights licence,40619,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CNCP000384,9358793,-1518.41,ESPO,437615,Service Development Manager,Internal Cleaning Materials,40701,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CNCP000386,50074349,-678.49,THE ARCO GROUP,1753,Service Development Manager,Protective Clothing,40101,Recycling-Collection, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,04/06/2010,CNCP000386,50074349,-28.85,THE ARCO GROUP,1753,Environment Team Leader,Protective Clothing,40101,Dog Control, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,-11.68,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,-11.68,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,-54.45,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,-69.43,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,1217.25,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,178.75,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,3277.66,ESPO,437615,Embassy Pool Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,1559.08,ESPO,437615,SM Economic Regen & Property,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,1408.28,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,1239.99,ESPO,437615,Theatre Manager,Gas,20202,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,1689.05,ESPO,437615,Horncastle Pool Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,616.83,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,742.76,ESPO,437615,Policy & Project Manager,Gas,20202,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,264.00,ESPO,437615,Sports Centre Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,273.73,ESPO,437615,Policy & Project Manager,Gas,20202,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,187.17,ESPO,437615,Theatre Manager,Gas,20202,Community Centres, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,271.81,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,315.99,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,509.58,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,218.08,ESPO,437615,TL Property,Gas,20202,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,1265.41,ESPO,437615,Horncastle Pool Manager,Gas,20202,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,7170.67,ESPO,437615,Horncastle Pool Manager,Gas,20202,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,-69.04,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,-59.40,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,10.89,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,9.12,ESPO,437615,Service Development Manager,Gas,20202,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,47.20,ESPO,437615,Policy & Project Manager,Gas,20202,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,88.02,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,79.95,ESPO,437615,Business Development Manager,Gas,20202,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,83.22,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,11.13,ESPO,437615,Meridian Facility Manager,Gas,20202,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,11.68,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,11.68,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,-17.82,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS010930,ENERGY SUPPLY,-37.00,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,9.31,ESPO,437615,Meridian Facility Manager,Gas,20202,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,83.42,ESPO,437615,Theatre Manager,Gas,20202,Community Centres, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,113.56,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,57.78,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,138.88,ESPO,437615,TL Property,Gas,20202,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,52.71,ESPO,437615,Business Development Manager,Gas,20202,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,43.67,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,160.47,ESPO,437615,Meridian Facility Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,6.09,ESPO,437615,Service Development Manager,Gas,20202,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,30.81,ESPO,437615,Policy & Project Manager,Gas,20202,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,1543.97,ESPO,437615,Embassy Pool Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,556.69,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,1185.52,ESPO,437615,Theatre Manager,Gas,20202,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,1395.09,ESPO,437615,Horncastle Pool Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,625.55,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,471.58,ESPO,437615,Policy & Project Manager,Gas,20202,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,165.11,ESPO,437615,Sports Centre Manager,Gas,20202,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,174.06,ESPO,437615,Policy & Project Manager,Gas,20202,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,175.67,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,203.63,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,350.69,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,516.64,ESPO,437615,TL Property,Gas,20202,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,228.40,ESPO,437615,Horncastle Pool Manager,Gas,20202,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/06/2010,CIDS011075,G0376020/40,1294.30,ESPO,437615,Horncastle Pool Manager,Gas,20202,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CIAU000949,90590793,31740.90,LINCOLNSHIRE COUNTY COUNCIL,288042,Shared Legal Services,Contributions to LCC Shared Services,60296,Chief Executive's, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CIAU000949,90590793,331.00,LINCOLNSHIRE COUNTY COUNCIL,288042,Shared Legal Services,Contributions to LCC Shared Services,60296,Chief Executive's, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017896,229911,746.20,SCARAB SWEEPERS LTD,420952,Service Development Manager,Internal Cleaning Materials,40701,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017902,16473,973.50,SPRINGFIELD PARK PROPERTIES LTD,528948,Housing Support TL,Office Rent,20309,Housing Support, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,18.99,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,50.49,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,42.98,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,27.78,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,32.49,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,32.49,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,61.56,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,51.16,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,09/06/2010,CICP017904,396819,31.56,DEE BEE,450634,Theatre Manager,Bar Supplies,40509,Theatres/Public Entertainment, 
