HMRC,HMRC,10/04/2012,Solicitors Fees,Solicitors Office,Howes Percival Solicitors,5100001966,£3.00,Costs incurred by Solicitors working on behalf of HMRC,NR3 1DD
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Coventry City Council,5100001967,"£535,247.82",A tax on business premises levied to finance local authorities.,CV1 5RR
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Coventry City Council,5100001967,"£23,512.18",A tax on business premises levied to finance local authorities.,CV1 5RR
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Leeds City Council,5100001968,"£210,639.11",A tax on business premises levied to finance local authorities.,LS2 8JR
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,Leeds City Council,5100001968,"£20,650.89",A tax on business premises levied to finance local authorities.,LS2 8JR
HMRC,HMRC,10/04/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100001994,"£1,045,593.54",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100001994,"£540,673.05",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Water,Estates & Support Services,Mapeley Steps Limited,5100001994,"£232,008.17",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100001994,"£153,347.03",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100001994,"£102,005.71",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100001994,"£62,463.90",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100001994,"£4,617.68",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Electricity,Estates & Support Services,Mapeley Steps Limited,5100001994,"£4,355.15",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Gas,Estates & Support Services,Mapeley Steps Limited,5100001994,"£3,181.89",Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Oil,Estates & Support Services,Mapeley Steps Limited,5100001994,£640.32,Utility payment,SE1 0TA
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,London Borough of Camden,5100001996,"£2,141,793.81",A tax on business premises levied to finance local authorities.,WC1H 8NH
HMRC,HMRC,10/04/2012,Business Rates,Estates & Support Services,London Borough of Camden,5100001996,"£558,906.19",A tax on business premises levied to finance local authorities.,WC1H 8NH
HMRC,HMRC,11/04/2012,Storage (non enfmnt),Benefits & Credits Delivery,Iron Mountain (UK) Ltd,1700129796,"-£118,255.62",Secure storage of Tax Credit & Child Benefit Claims/Papers - Refund of Charges for 11/12,EH54 7DF
HMRC,HMRC,11/04/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,1700136145,"-£1,797.04",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,11/04/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,1700136145,"-£67,789.77",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,11/04/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,1700136146,"-£2,055.91",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,11/04/2012,STEPS FUP VAT recvbl,Estates & Support Services,Mapeley Steps Limited,1700136146,"-£70,768.98",Credit received from vacation of properties,SE1 0TA
HMRC,HMRC,11/04/2012,Specialty envelopes,PT Product & Process,Banner Business Services Ltd,5100000957,"£93,192.00",Envelopes,NR3 1PD
HMRC,HMRC,11/04/2012,Specialty envelopes,Commercial Directorate,Banner Business Services Ltd,5100000970,"£109,200.00",Bulk purchase of generic envelopes for optimum price break,NR3 1PD
HMRC,HMRC,11/04/2012,Security services,Estates & Support Services,Mapeley Steps Limited,5100001601,"£70,369.64",Provision of Security Services,SE1 0TA
HMRC,HMRC,11/04/2012,Nat Pst Del Ser NVAT,Commercial Directorate,TNT Post UK Ltd,5100002010,"£102,804.91",Payment for mail collection and sorting service before final delivery to customers,SL7 1HY
HMRC,HMRC,11/04/2012,Nat Pst Del Ser NVAT,Commercial Directorate,TNT Post UK Ltd,5100002012,"£83,015.10",Payment for mail collection and sorting service before final delivery to customers,SL7 1HY
HMRC,HMRC,11/04/2012,Rent,Estates & Support Services,Mapeley Estates Ltd,5100002017,"£215,100.00",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,11/04/2012,Landlord Charges,Estates & Support Services,Mapeley Steps Limited,5100002271,"£30,810.70",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,11/04/2012,Rent,Estates & Support Services,Mapeley Steps Limited,5100002271,"£27,231.99",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,City of  Westminster,5100002387,"£854,777.97",A tax on business premises levied to finance local authorities.,SW1E 6QY
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Ipswich Borough Council,5100002393,"£206,380.41",A tax on business premises levied to finance local authorities.,IP1 2DE
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Ipswich Borough Council,5100002393,"£13,459.59",A tax on business premises levied to finance local authorities.,IP1 2DE
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Luton Borough Council,5100002394,"£54,949.16",A tax on business premises levied to finance local authorities.,LU1 1DX
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Luton Borough Council,5100002394,"£12,834.84",A tax on business premises levied to finance local authorities.,LU1 1DX
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Leicester City Council,5100002396,"£33,205.00",A tax on business premises levied to finance local authorities.,LE1 6HL
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Milton Keynes Borough Council,5100002398,"£155,856.96",A tax on business premises levied to finance local authorities.,MK9 3ZA
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Milton Keynes Borough Council,5100002398,"£29,593.09",A tax on business premises levied to finance local authorities.,MK9 3ZA
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Sunderland City Council,5100002413,"£108,757.91",A tax on business premises levied to finance local authorities.,SR5 9BJ
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Sunderland City Council,5100002413,"£18,337.09",A tax on business premises levied to finance local authorities.,SR5 9BJ
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Stockton-On-Tees Borough,5100002415,"£237,173.00",A tax on business premises levied to finance local authorities.,TS23 2YD
HMRC,HMRC,11/04/2012,Business Rates,Estates & Support Services,Stockton-On-Tees Borough,5100002415,"£3,277.00",A tax on business premises levied to finance local authorities.,TS23 2YD
HMRC,HMRC,11/04/2012,Govt dept services,Risk & Intelligence,Foreign and Commonwealth Office,5100002458,"£43,477.60",Payment for the costs of HMRC officers stationed abroad,MK10 1PX
HMRC,HMRC,11/04/2012,Dept forms Stock,PT Product & Process,Williams Lea Limited,5100002877,"£26,352.00",Printed Forms,WF6 1TN
HMRC,HMRC,11/04/2012,Rent,Estates & Support Services,Mapeley Steps Limited,5100002885,"£40,094.47",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,11/04/2012,Storage (non enfmnt),Benefits & Credits Delivery,Iron Mountain (UK) Ltd,5100110515,"£100,112.59",Secure storage of Tax Credit & Child Benefit Claims/Papers,EH54 7DF
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,North East Lincolnshire,5100002905,"£29,061.53",A tax on business premises levied to finance local authorities.,DN35 8LN
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,North East Lincolnshire,5100002905,£937.47,A tax on business premises levied to finance local authorities.,DN35 8LN
HMRC,HMRC,12/04/2012,Maj AW struc non-VAT,Estates & Support Services,Exchequer Partnership Plc,5100002916,"£868,921.68",Relocation of Cabinet Office Fast Stream Assessment Centre in London - costs to be recharged to Cabinet Office.,M41 7HG
HMRC,HMRC,12/04/2012,Rent,Estates & Support Services,Mapeley Steps Limited,5100002924,"£56,000.00",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,12/04/2012,Landlord Charges,Estates & Support Services,Mapeley Steps Limited,5100002924,"£53,996.14",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,12/04/2012,Landlord Charges,Estates & Support Services,Mapeley Steps Limited,5100002927,"£24,622.27",Standard Landlord Service Charge payable to the Landlord,SE1 0TA
HMRC,HMRC,12/04/2012,Rent,Estates & Support Services,Mapeley Steps Limited,5100002927,"£20,126.50",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,12/04/2012,Mail and Fulfilment,Business Customer Unit,Williams Lea Limited,5100002950,"£27,588.00",Employer Pack mailing,WF6 1TN
HMRC,HMRC,12/04/2012,Mail and Fulfilment,Business Customer Unit,Williams Lea Limited,5100002953,"£78,509.65",Orderline monthly invoice,WF6 1TN
HMRC,HMRC,12/04/2012,Rent,Estates & Support Services,Mapeley Steps Limited,5100002962,"£86,635.31",Quarterly rent payment payable to the Landlord,SE1 0TA
HMRC,HMRC,12/04/2012,Storage Seized Goods,Specialist Investigations (SI),Veolia Environmental Services Plc,5100003019,"£33,415.18",Outsourced services for storing and disposing of seized goods,WS11 8JP
HMRC,HMRC,12/04/2012,Bank Charges CSH/CHQ,Finance & Internal Audit,Alliance and Leicester,5100003131,"£38,245.51",Monthly bank charges for tax credit payments by cashcheque.,G1R 0AA
HMRC,HMRC,12/04/2012,Research (VAT rec),PT Operations,Sitel UK Ltd,5100003134,"£139,448.94",HMRC Building Capacity Trail,WD25 7GS
HMRC,HMRC,12/04/2012,Marketing Promotion,Communications & Marketing,COI - COI Trading Fund/GNN,5100003155,"£166,599.20",SA New Penalties Press advertising in Feb including cost of press spaceagency & COI fees,SE1 7DU
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Leicester City Council,5100003167,"£235,859.73",A tax on business premises levied to finance local authorities.,LE1 6HL
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Leicester City Council,5100003167,"£29,780.27",A tax on business premises levied to finance local authorities.,LE1 6HL
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Middlesbrough Council,5100003169,"£127,515.11",A tax on business premises levied to finance local authorities.,TS1 2YL
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Middlesbrough Council,5100003169,"£37,364.89",A tax on business premises levied to finance local authorities.,TS1 2YL
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Sunderland City Council,5100003171,"£143,282.93",A tax on business premises levied to finance local authorities.,SR5 9BJ
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Sunderland City Council,5100003171,"£9,002.07",A tax on business premises levied to finance local authorities.,SR5 9BJ
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Bristol City Council,5100003173,"£266,727.97",A tax on business premises levied to finance local authorities.,BS99 1ZG
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Bristol City Council,5100003173,"£81,352.03",A tax on business premises levied to finance local authorities.,BS99 1ZG
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Borough of Telford & Wrekin,5100003222,"£654,940.00",A tax on business premises levied to finance local authorities.,TF3 4LP
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,London Borough of Barnet,5100003225,"£186,551.65",A tax on business premises levied to finance local authorities.,M33 6XR
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,London Borough of Barnet,5100003225,"£15,403.35",A tax on business premises levied to finance local authorities.,M33 6XR
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Gravesham Borough Council,5100003227,"£56,334.00",A tax on business premises levied to finance local authorities.,DA12 1AU
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,City of  Westminster,5100003231,"£180,802.76",A tax on business premises levied to finance local authorities.,SW1E 6QY
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,City of  Westminster,5100003231,"£1,519.35",A tax on business premises levied to finance local authorities.,SW1E 6QY
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Liverpool City Council,5100003236,"£614,977.25",A tax on business premises levied to finance local authorities.,L69 2DX
HMRC,HMRC,12/04/2012,Business Rates,Estates & Support Services,Liverpool City Council,5100003236,"£484,222.75",A tax on business premises levied to finance local authorities.,L69 2DX
HMRC,HMRC,13/04/2012,Non-IMS IT for CSR,People Function,World Careers Network Plc,5100003419,"£134,103.60",Service charge for use of the WCN recruitment system,SW19 8DR
HMRC,HMRC,13/04/2012,Non-IMS IT for CSR,People Function,World Careers Network Plc,5100003420,"£39,504.18",Service charge for use of the WCN recruitment system,SW19 8DR
HMRC,HMRC,13/04/2012,Depart Booklet Stk,Excise Customs Stamps & Money,Home Office Immigration & Nationali,5100003515,"£36,168.85",print work carried out by the UKBA to produce new notice 1’s and other artwork for travellers coming to the UK from other EU destinations,NP20 9BB
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Kings Lynn & W Norfolk B C,5100003540,"£47,387.13",A tax on business premises levied to finance local authorities.,PE30 1PX
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Kings Lynn & W Norfolk B C,5100003540,"£2,992.87",A tax on business premises levied to finance local authorities.,PE30 1PX
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Manchester City Council,5100003541,"£449,674.56",A tax on business premises levied to finance local authorities.,M60 2JR
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Manchester City Council,5100003541,"£90,765.44",A tax on business premises levied to finance local authorities.,M60 2JR
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Stoke-On-Trent City Council,5100003543,"£107,324.67",A tax on business premises levied to finance local authorities.,ST4 4SX
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Stoke-On-Trent City Council,5100003543,"£23,205.33",A tax on business premises levied to finance local authorities.,ST4 4SX
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Bolton Metropolitan Borough,5100003544,"£56,909.97",A tax on business premises levied to finance local authorities.,BL1 1RX
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Bolton Metropolitan Borough,5100003544,"£6,752.03",A tax on business premises levied to finance local authorities.,BL1 1RX
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Winchester City Council,5100003546,"£14,936.90",A tax on business premises levied to finance local authorities.,SO23 9LJ
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Winchester City Council,5100003546,"£14,936.89",A tax on business premises levied to finance local authorities.,SO23 9LJ
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Gloucester City Council,5100003548,"£55,735.85",A tax on business premises levied to finance local authorities.,GL1 2EQ
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Gloucester City Council,5100003548,"£4,262.15",A tax on business premises levied to finance local authorities.,GL1 2EQ
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Bradford Council,5100003549,"£258,132.64",A tax on business premises levied to finance local authorities.,BD1 1HX
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Bradford Council,5100003549,£637.36,A tax on business premises levied to finance local authorities.,BD1 1HX
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,City of  Westminster,5100003617,"£1,431,470.43",A tax on business premises levied to finance local authorities.,SW1E 6QY
HMRC,HMRC,13/04/2012,Maj AW non-struc VAT,Estates & Support Services,Mapeley Steps Limited,5100003624,"£79,658.45",Work carried out to facilitate the relocation of staff to Graeme House Liverpool realising £5.2m pa savings in the Liverpool area.,SE1 0TA
HMRC,HMRC,13/04/2012,Maj AW struc non-VAT,Estates & Support Services,Mapeley Steps Limited,5100003628,"£143,547.34",Work carried out to facilitate the relocation of staff to Regian House Liverpool realising £5.2m pa savings in the Liverpool area.,SE1 0TA
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Aberdeenshire Council,5100003640,"£28,854.00",A tax on business premises levied to finance local authorities.,AB51 5WX
HMRC,HMRC,13/04/2012,Data Purchases,Risk & Intelligence,Informa UK Ltd,5100003642,"£78,254.40",An online register of ships,CO3 3LP
HMRC,HMRC,13/04/2012,Nat Pst Del Ser NVAT,Commercial Directorate,Royal Mail Wholesale,5100003649,"£3,905,566.88",Payment for mail sorting and delivery services,EC4Y 0HQ
HMRC,HMRC,13/04/2012,Nat Pst Del Ser NVAT,Commercial Directorate,Royal Mail Wholesale,5100003650,"-£247,252.04",Reimbursement for below forecast postal services,EC4Y 0HQ
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Bristol City Council,5100003654,"£34,655.33",A tax on business premises levied to finance local authorities.,BS99 1ZG
HMRC,HMRC,13/04/2012,Business Rates,Estates & Support Services,Bristol City Council,5100003654,£152.67,A tax on business premises levied to finance local authorities.,BS99 1ZG
HMRC,HMRC,13/04/2012,Min AW non-struc VAT,Estates & Support Services,Mapeley STEPS Contractor Ltd  Compo,5100003664,"£60,456.01",Work carried out to facilitate the vacation of Willand Storage Centre Cullompton Devon realising £741k pa savings.,SE1 0TA
HMRC,HMRC,16/04/2012,High Court Costs,Debt Management & Banking,RBSG Central,1900005115,"£40,000.00",High Court Costs,SE99 1AA
HMRC,HMRC,16/04/2012,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100003787,"£381,344.98",Government Banking Service: Bank Charges,EC2M 4RB
HMRC,HMRC,16/04/2012,Gov Bank Serv Charge,Finance & Internal Audit,RBS - Natwest,5100003787,£706.20,Government Banking Service: Bank Charges,EC2M 4RB
HMRC,HMRC,16/04/2012,Landlord Charges,Estates & Support Services,Jones Lang Lasalle,5100003826,"£25,283.70",Standard Landlord Service Charge payable to the Landlord,BS8 9AQ
HMRC,HMRC,16/04/2012,Parking fees,Estates & Support Services,Nottingham City Council,5100003922,"£44,640.00",Workplace Parking Levy - the cost has been passed on to employees who use the parking spaces apart from a small number of essential users.,NG1 4XX
HMRC,HMRC,16/04/2012,Interpretation,PT Operations,Thebigword Interpreting,5100004299,"£50,713.78",Translation costs to assist staff deailing with calls from non english speaking customers,LS12 6AB
HMRC,HMRC,16/04/2012,Interpretation,PT Operations,Thebigword Interpreting,5100004302,"£29,981.06",Translation costs to assist staff deailing with calls from non english speaking customers,LS12 6AB
HMRC,HMRC,16/04/2012,Interpretation,PT Operations,Thebigword Interpreting,5100004331,"£38,149.94",Translation costs to assist staff deailing with calls from non english speaking customers,LS12 6AB
HMRC,HMRC,16/04/2012,Forensic Services,Criminal Investigations,CCL Forensics Limited,5100004384,"£152,578.99",Forensic Sevices,CV37 6NW
HMRC,HMRC,16/04/2012,Business Rates,Estates & Support Services,Reigate & Banstead Borough Co,5100004409,"£121,042.86",A tax on business premises levied to finance local authorities.,RH2 0SH
HMRC,HMRC,16/04/2012,Business Rates,Estates & Support Services,Reigate & Banstead Borough Co,5100004409,"£4,907.14",A tax on business premises levied to finance local authorities.,RH2 0SH
HMRC,HMRC,16/04/2012,Business Rates,Estates & Support Services,Portsmouth City Council,5100004410,"£44,884.00",A tax on business premises levied to finance local authorities.,PO1 2BE
HMRC,HMRC,16/04/2012,Business Rates,Estates & Support Services,Norwich City Council,5100004413,"£100,953.38",A tax on business premises levied to finance local authorities.,NR2 1NH
HMRC,HMRC,16/04/2012,Business Rates,Estates & Support Services,Norwich City Council,5100004413,"£23,851.62",A tax on business premises levied to finance local authorities.,NR2 1NH
HMRC,HMRC,16/04/2012,Business Rates,Estates & Support Services,Peterborough City Council,5100004415,"£60,456.00",A tax on business premises levied to finance local authorities.,PE1 1HQ
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£378,912.97",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£228,288.91",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£202,687.32",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£143,934.30",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£142,693.88",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£96,794.40",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£89,005.86",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£71,257.20",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£70,879.72",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£60,382.80",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£51,749.70",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£51,414.79",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£41,153.99",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£41,137.73",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£35,264.92",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£25,149.60",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£20,635.63",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£13,220.92",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£12,970.80",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£12,445.80",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£11,821.80",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£11,607.60",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£11,510.66",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£11,042.10",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£10,775.28",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,"£8,724.00",IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,£905.20,IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Software Coding,Information Management Services,Aspire,5100001687,£336.94,IT Software changes to support day-to-day HMRC business ,TF3 3BD
HMRC,HMRC,17/04/2012,Network Voice Serv,Information Management Services,Aspire,5100002890,"-£2,958.26",Aspire March invoice charges for telephony services,TF3 3BD
HMRC,HMRC,17/04/2012,WAN Maint & Supp,Information Management Services,Aspire,5100002890,"-£2,636,808.30",Aspire March invoice charges for wide area network and other circuits to HMRC data centres and office locations - Challenge reduction Initiative credit,TF3 3BD
HMRC,HMRC,17/04/2012,Data storage service,Information Management Services,Aspire,5100003015,"£11,788,128.34",Aspire March invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,17/04/2012,Management Agreement,Information Management Services,Aspire,5100003015,"£2,928,712.87",Aspire March invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,17/04/2012,Bus. Form Printing,Information Management Services,Aspire,5100003015,"£2,123,586.56",ASPIRE March Invoice Charges for S07.1 -  Laser Printing,TF3 3BD
HMRC,HMRC,17/04/2012,Data storage service,Information Management Services,Aspire,5100003015,"£1,681,598.99",Aspire March invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,17/04/2012,Sys Software Maint,Information Management Services,Aspire,5100003015,"£1,615,103.69",Aspire March invoice Business App Support & Maint  S02.7 National Systems - Normal,TF3 3BD
HMRC,HMRC,17/04/2012,Data storage service,Information Management Services,Aspire,5100003015,"£1,174,036.85",Aspire March invoice charges for S04 Data Centre Ops,TF3 3BD
HMRC,HMRC,17/04/2012,Sys Software Maint,Information Management Services,Aspire,5100003015,"£1,008,496.63",Aspire March invoice Business App Support & Maint  S02.8 National Systems - Simple,TF3 3BD
HMRC,HMRC,17/04/2012,Telephone Support,Information Management Services,Aspire,5100003015,"£990,330.78",Aspire March invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,17/04/2012,Disaster recovery,Information Management Services,Aspire,5100003015,"£760,173.72",ASPIRE March Invoice Charges for S11 Business Continuity and Disaster Recovery Services,TF3 3BD
HMRC,HMRC,17/04/2012,Software Licences,Information Management Services,Aspire,5100003015,"£727,591.58",ASPIRE March invoice charge for S02 support Software AG - DISSOW,TF3 3BD
HMRC,HMRC,17/04/2012,Accommodation Other,Information Management Services,Aspire,5100003015,"£628,665.14",Aspire March invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,17/04/2012,Sys Software Maint,Information Management Services,Aspire,5100003015,"£594,827.17",Aspire March invoice Business App Support & Maint  S02.10 NIRS2 (Accenture),TF3 3BD
HMRC,HMRC,17/04/2012,Software Licences,Information Management Services,Aspire,5100003015,"£499,467.60",ASPIRE March invoice charge for S02 Annual Support of Studio & Runtime 44AF,TF3 3BD
HMRC,HMRC,17/04/2012,Sys Software Maint,Information Management Services,Aspire,5100003015,"£485,653.21",Aspire March invoice Business App Support & Maint  S02.12 SAP Supp Unit inc S02.13Price Red,TF3 3BD
HMRC,HMRC,17/04/2012,Sys Software Maint,Information Management Services,Aspire,5100003015,"£447,336.86",Aspire March invoice Business App Support & Maint  S02.12 SAP Supp Unit inc S02.13Price Red,TF3 3BD
HMRC,HMRC,17/04/2012,Accommodation Other,Information Management Services,Aspire,5100003015,"£426,257.63",Aspire March invoice charges for Management fee for the contracted services,TF3 3BD
HMRC,HMRC,17/04/2012,Telephone Support,Information Management Services,Aspire,5100003015,"£413,508.02",Aspire March invoice charges for Contact Centre Service,TF3 3BD
HMRC,HMRC,17/04/2012,Database analysis,Information Management Services,Aspire,5100003015,"£407,243.83",Aspire March invoice charges for analysis and research service,TF3 3BD
HMRC,HMRC,17/04/2012,Elect Data Transf,Information Management Services,Aspire,5100003015,"£401,454.36",ASPIRE March Invoice Charges for S13 Managed Data Transfer Service,TF3 3BD
HMRC,HMRC,17/04/2012,Management Agreement,Information Management Services,Aspire,5100003015,"£394,076.44",Aspire March invoice charges for Management fee for the contracted services,TF3 3BD
