Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Department for Transport,62611,-200000.00,6
DCMS,ODA,10-Oct-2011,Consultants,South Park Landscape Engineer,Ove Arup & Partners Limited,62634,40389.36,1
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,62634,8077.87,2
DCMS,ODA,10-Oct-2011,Project Manager,DLR Gamestimes Operations - OPEX,Jackson Civil Engineering Group Limited,62743,417718.21,1
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,62743,83543.64,2
DCMS,ODA,10-Oct-2011,Consultants,Landscape Architect,LDA Design Consulting LLP,62803,15432.35,1
DCMS,ODA,10-Oct-2011,Consultants,Landscape Architect,LDA Design Consulting LLP,62803,99280.83,2
DCMS,ODA,10-Oct-2011,Consultants,Landscape Architect,LDA Design Consulting LLP,62803,26945.45,3
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LDA Design Consulting LLP,62803,28331.73,4
DCMS,ODA,10-Oct-2011,Construction contractor,West Ham Station,Barhale Construction Plc,62931,60151.05,1
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Barhale Construction Plc,62931,12030.21,2
DCMS,ODA,10-Oct-2011,Consultants,Commercial,Ernst & Young LLP,62946,77336.00,1
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,62946,15467.20,2
DCMS,ODA,10-Oct-2011,Consultants,Commercial,Ernst & Young LLP,62946,7205.08,3
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,62946,1441.02,4
DCMS,ODA,10-Oct-2011,Consultants,Commercial,Ernst & Young LLP,62946,-77336.00,5
DCMS,ODA,10-Oct-2011,Consultants,Commercial,Ernst & Young LLP,62946,-7205.08,6
DCMS,ODA,10-Oct-2011,Consultants,Commercial,Ernst & Young LLP,62946,77541.08,7
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,62946,-1400.00,8
DCMS,ODA,10-Oct-2011,Holding Cost Payments,Triathlon Holding Costs Payment,Triathlon Homes LLP,63072,1309401.87,1
DCMS,ODA,10-Oct-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,63078,132746.94,1
DCMS,ODA,10-Oct-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,63078,9532.74,2
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,63078,1906.55,4
DCMS,ODA,10-Oct-2011,Internal Building Maintenance,Velo,ISG Interior Service Group UK Plc,63228,48986.59,1
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,63228,9797.32,2
DCMS,ODA,10-Oct-2011,Site security,Hostile Vehicle Mitigation for Games (HVM),Tata Steel UK Rail Consultancy Ltd,63232,449368.25,1
DCMS,ODA,10-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Tata Steel UK Rail Consultancy Ltd,63232,89873.65,2
DCMS,ODA,11-Oct-2011,Grant Payable,Rokeby School,London Borough of Newham,62259,57578.00,1
DCMS,ODA,17-Oct-2011,Grant Payable,Old Loughtonians,Old Loughtonians Hockey Club,2259,-36740.00,1
DCMS,ODA,17-Oct-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,2261,-1879534.02,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,2261,-375906.80,2
DCMS,ODA,17-Oct-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,2263,-23600.52,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,2263,-4720.10,2
DCMS,ODA,17-Oct-2011,Consultants,G&T Cost Management,Gardiner & Theobald LLP,61360,25524.05,1
DCMS,ODA,17-Oct-2011,Consultants,G&T Cost Management,Gardiner & Theobald LLP,61360,21939.55,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald LLP,61360,9492.72,3
DCMS,ODA,17-Oct-2011,Consultants,G&T Cost Management,Gardiner & Theobald LLP,62171,43566.66,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald LLP,62171,8713.33,2
DCMS,ODA,17-Oct-2011,Grant Payable,Old Loughtonians,Old Loughtonians Hockey Club,62277,172193.00,1
DCMS,ODA,17-Oct-2011,Grant Payable,Old Loughtonians,Old Loughtonians Hockey Club,62277,-172193.00,3
DCMS,ODA,17-Oct-2011,Grant Payable,Old Loughtonians,Old Loughtonians Hockey Club,62277,36740.00,4
DCMS,ODA,17-Oct-2011,Grant Payable,Old Loughtonians,Old Loughtonians Hockey Club,62277,135453.00,5
DCMS,ODA,17-Oct-2011,Site security,IB Maintenance,Reliance High-Tech Ltd,62656,3237.00,1
DCMS,ODA,17-Oct-2011,Site security,IB Maintenance,Reliance High-Tech Ltd,62656,10970.58,2
DCMS,ODA,17-Oct-2011,Site security,IB Maintenance,Reliance High-Tech Ltd,62656,5799.95,3
DCMS,ODA,17-Oct-2011,Site security,IB Maintenance,Reliance High-Tech Ltd,62656,48972.00,4
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Reliance High-Tech Ltd,62656,13795.91,5
DCMS,ODA,17-Oct-2011,Consultants,Tier 1 & 2 Contractor Admin,Atkins Limited,62697,103488.47,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,62697,20697.69,2
DCMS,ODA,17-Oct-2011,Supervisor,North Park Project Supervisor - Capita Symonds,Capita Symonds Limited,62763,38729.13,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Capita Symonds Limited,62763,7745.83,2
DCMS,ODA,17-Oct-2011,IT Consultancy,HMG Accreditation,Atos IT Services UK Ltd,62775,11245.28,1
DCMS,ODA,17-Oct-2011,IT Consultancy,HMG Accreditation,Atos IT Services UK Ltd,62775,3908.95,2
DCMS,ODA,17-Oct-2011,IT Consultancy,HMG Accreditation,Atos IT Services UK Ltd,62775,18853.25,3
DCMS,ODA,17-Oct-2011,IT Consultancy,HMG Accreditation,Atos IT Services UK Ltd,62775,75529.33,4
DCMS,ODA,17-Oct-2011,IT Consultancy,HMG Accreditation,Atos IT Services UK Ltd,62775,96181.66,5
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62775,41143.69,6
DCMS,ODA,17-Oct-2011,IT Consultancy,Desktop Roll out and SCCM,Atos IT Services UK Ltd,62778,51.30,1
DCMS,ODA,17-Oct-2011,IT Consultancy,Desktop Roll out and SCCM,Atos IT Services UK Ltd,62778,107803.13,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62778,21570.89,3
DCMS,ODA,17-Oct-2011,IT Managed Services,Service Delivery IT,Atos IT Services UK Ltd,62786,288788.06,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62786,57757.61,2
DCMS,ODA,17-Oct-2011,IT Managed Services,Primary Service Desk,Atos IT Services UK Ltd,62787,170692.13,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62787,34138.43,2
DCMS,ODA,17-Oct-2011,Data Network Maintenance,Service Delivery IT,Atos IT Services UK Ltd,62788,98878.69,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62788,19775.74,2
DCMS,ODA,17-Oct-2011,Data Network Maintenance,IAS Transto managed support,Atos IT Services UK Ltd,62789,60207.59,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62789,12041.52,2
DCMS,ODA,17-Oct-2011,IT Hardware maintenance,Hosting,Atos IT Services UK Ltd,62790,48847.83,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62790,9769.57,2
DCMS,ODA,17-Oct-2011,IT Managed Services,Application Maintenance and Support,Atos IT Services UK Ltd,62791,53804.97,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62791,10760.99,2
DCMS,ODA,17-Oct-2011,Server Maintenance,IAS Transto managed support,Atos IT Services UK Ltd,62792,199970.42,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62792,39994.08,2
DCMS,ODA,17-Oct-2011,Data Network Maintenance,Disaster Recovery,Atos IT Services UK Ltd,62794,21267.59,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62794,4253.52,2
DCMS,ODA,17-Oct-2011,IT Consultancy,Service Delivery IT,Atos IT Services UK Ltd,62798,24193.27,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62798,4838.65,2
DCMS,ODA,17-Oct-2011,IT Consultancy,Disaster Recovery,Atos IT Services UK Ltd,62799,31169.45,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,62799,6233.89,2
DCMS,ODA,17-Oct-2011,Procurement Consultancy,CompeteFor Procurement,BiP Solutions Ltd,62822,37500.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BiP Solutions Ltd,62822,7500.00,2
DCMS,ODA,17-Oct-2011,Grant Payable,Heavy Rail Compensation Costs,Department for Transport,62823,1000000.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Department for Transport,62823,200000.00,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Department for Transport,62823,-200000.00,3
DCMS,ODA,17-Oct-2011,Consultants,Risk & Audit,Ernst & Young LLP,62945,20967.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,62945,4193.40,2
DCMS,ODA,17-Oct-2011,Consultants,Risk & Audit,Ernst & Young LLP,62947,21137.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,62947,4227.40,2
DCMS,ODA,17-Oct-2011,Consultants,Risk & Audit,Ernst & Young LLP,62950,94517.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ernst & Young LLP,62950,18903.40,2
DCMS,ODA,17-Oct-2011,Framework consultancy,Commercial Close-out Costs,Turner & Townsend Ltd,62977,142581.25,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Turner & Townsend Ltd,62977,28516.25,2
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,63079,402418.95,1
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,63079,8212.63,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,63079,1642.53,4
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,63080,247162.66,1
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,63080,5044.14,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,63080,1008.83,4
DCMS,ODA,17-Oct-2011,IT sundry,HMG Accreditation,Atos IT Services UK Ltd,63118,378.38,1
DCMS,ODA,17-Oct-2011,IT sundry,HMG Accreditation,Atos IT Services UK Ltd,63118,647.57,2
DCMS,ODA,17-Oct-2011,IT - Equipment below £1000 Clearing A/c,HMG Accreditation,Atos IT Services UK Ltd,63118,233.35,3
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,HMG Accreditation,Atos IT Services UK Ltd,63118,2719.55,4
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,HMG Accreditation,Atos IT Services UK Ltd,63118,-2719.55,5
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,HMG Accreditation,Atos IT Services UK Ltd,63118,2376.11,6
DCMS,ODA,17-Oct-2011,IT - Equipment below £1000 Clearing A/c,HMG Accreditation,Atos IT Services UK Ltd,63118,170.37,7
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,HMG Accreditation,Atos IT Services UK Ltd,63118,1649.25,8
DCMS,ODA,17-Oct-2011,IT - Equipment below £1000 Clearing A/c,HMG Accreditation,Atos IT Services UK Ltd,63118,14266.00,9
DCMS,ODA,17-Oct-2011,IT - Equipment below £1000 Clearing A/c,HMG Accreditation,Atos IT Services UK Ltd,63118,24306.50,10
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,HMG Accreditation,Atos IT Services UK Ltd,63118,855.70,11
DCMS,ODA,17-Oct-2011,Software support,HMG Accreditation,Atos IT Services UK Ltd,63118,190.20,12
DCMS,ODA,17-Oct-2011,Software support,HMG Accreditation,Atos IT Services UK Ltd,63118,256.98,13
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,HMG Accreditation,Atos IT Services UK Ltd,63118,1284.93,14
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,63118,9323.07,15
DCMS,ODA,17-Oct-2011,IT - Equipment below £1000 Clearing A/c,Managed Desktop,Atos IT Services UK Ltd,63121,626.50,1
DCMS,ODA,17-Oct-2011,IT - Equipment below £1000 Clearing A/c,Managed Desktop,Atos IT Services UK Ltd,63121,576.00,2
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,72.08,3
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,984.93,4
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,984.93,5
DCMS,ODA,17-Oct-2011,IT sundry,Managed Desktop,Atos IT Services UK Ltd,63121,260.80,6
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,3745.50,7
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,127.78,8
DCMS,ODA,17-Oct-2011,Software annual licencing,Managed Desktop,Atos IT Services UK Ltd,63121,1032.30,9
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,189.00,10
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,535.14,11
DCMS,ODA,17-Oct-2011,IT sundry,Managed Desktop,Atos IT Services UK Ltd,63121,256.00,12
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,6205.50,13
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,37.80,14
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,3372.96,15
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,2502.50,16
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,2532.00,17
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,1187.80,18
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,1383.00,19
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,32.43,20
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,51.89,21
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,1589.19,22
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,51.89,23
DCMS,ODA,17-Oct-2011,IT Equipment - Clearing Account,Managed Desktop,Atos IT Services UK Ltd,63121,3376.00,24
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,63121,6342.78,25
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,ODA/CLM Software Licensing,Atos IT Services UK Ltd,63122,6524.57,1
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,ODA/CLM Software Licensing,Atos IT Services UK Ltd,63122,4597.84,2
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,ODA/CLM Software Licensing,Atos IT Services UK Ltd,63122,2409.73,3
DCMS,ODA,17-Oct-2011,IT - Software - Clearing Account,ODA/CLM Software Licensing,Atos IT Services UK Ltd,63122,13860.01,4
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos IT Services UK Ltd,63122,5478.43,5
DCMS,ODA,17-Oct-2011,Rent Payable,Olympic Village,Olympic Park Legacy Company Limited,63173,95230.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Olympic Park Legacy Company Limited,63173,19046.00,2
DCMS,ODA,17-Oct-2011,Light & Heat,Utilities,EDF Energy Plc,63185,28357.10,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDF Energy Plc,63185,5671.42,2
DCMS,ODA,17-Oct-2011,Consultants,Awareness,Deloitte LLP,63200,39294.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Deloitte LLP,63200,7858.80,2
DCMS,ODA,17-Oct-2011,Third party monitoring,Environmental Monitoring,WSP Environmental Ltd,63206,88229.50,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,63206,17645.90,2
DCMS,ODA,17-Oct-2011,Third party monitoring,Environmental Monitoring,WSP Environmental Ltd,63206,5106.66,3
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,63206,1021.33,4
DCMS,ODA,17-Oct-2011,Third party monitoring,Environmental Monitoring,WSP Environmental Ltd,63219,85397.97,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,63219,17079.59,2
DCMS,ODA,17-Oct-2011,Grants payable,Venue Transport Operations,London Organising Committee of the Olympic Games and Paralympic Games Limited,63249,97331.92,1
DCMS,ODA,17-Oct-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,63256,1911373.53,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63256,382274.70,2
DCMS,ODA,17-Oct-2011,Delivery partner CLM,CLM Fees,CLM Delivery Partner Ltd,63257,78806.08,1
DCMS,ODA,17-Oct-2011,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,63257,30660.83,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63257,21893.38,3
DCMS,ODA,17-Oct-2011,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,63258,54788.76,1
DCMS,ODA,17-Oct-2011,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,63258,74074.00,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63258,25772.55,3
DCMS,ODA,17-Oct-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,63259,23110.16,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63259,4622.03,2
DCMS,ODA,17-Oct-2011,Consultants,PGTD - Lead Engineer South,Ove Arup & Partners Limited,63277,22033.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ove Arup & Partners Limited,63277,4406.60,2
DCMS,ODA,17-Oct-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,63382,2714605.10,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63382,542921.02,2
DCMS,ODA,17-Oct-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,63383,774462.05,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63383,154892.41,2
DCMS,ODA,17-Oct-2011,Delivery partner CLM,CLM Fees,CLM Delivery Partner Ltd,63384,93798.15,1
DCMS,ODA,17-Oct-2011,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,63384,12164.89,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63384,21192.60,3
DCMS,ODA,17-Oct-2011,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,63385,43757.15,1
DCMS,ODA,17-Oct-2011,Delivery partner CLM,CLM Delivery Partner,CLM Delivery Partner Ltd,63385,39547.13,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,63385,16660.85,3
DCMS,ODA,17-Oct-2011,Water,Olympic Stadium ODA Assurance Costs,Thames Water Utilities Ltd,63406,64139.52,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Thames Water Utilities Ltd,63406,12827.90,2
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Thames Water Utilities Ltd,63406,-12827.90,3
DCMS,ODA,17-Oct-2011,Water,SUNDRY / THIRD PARTY,Thames Water Utilities Ltd,63408,43393.24,1
DCMS,ODA,17-Oct-2011,Water,Aquatics District Heating Cost from Cofely,Thames Water Utilities Ltd,63411,85867.20,1
DCMS,ODA,17-Oct-2011,Light & Heat,Utilities,Cofely East London Energy Ltd,63535,20855.85,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Cofely East London Energy Ltd,63535,4171.17,2
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Event Continuation and completion works,ISG Interior Service Group UK Plc,63550,74358.99,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,63550,14871.80,2
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Water Polo Building Services,Balfour Beatty Engineering Services (HY) Limited,63552,68048.37,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Balfour Beatty Engineering Services (HY) Limited,63552,13609.67,2
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Temporary Utilities - PMS Managed,Wingate Electrical Plc,63553,34660.48,1
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Temporary Utilities,Wingate Electrical Plc,63553,61729.15,2
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Temporary Utilities,Wingate Electrical Plc,63553,153.98,3
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Temporary Utilities,Wingate Electrical Plc,63553,23901.35,4
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Temporary Utilities,Wingate Electrical Plc,63553,4876.44,5
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Wingate works funded by LOCOG,Wingate Electrical Plc,63553,20800.12,6
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Waste Management,Wingate Electrical Plc,63553,4524.86,7
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Works on Accreditation Centre (South Plaza) - Delivered by Logistics,Wingate Electrical Plc,63553,2354.00,8
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Security-delivered capital works,Wingate Electrical Plc,63553,4395.25,9
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,North Phase Production Logistics,Wingate Electrical Plc,63553,10175.37,10
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,North Phase Production Logistics,Wingate Electrical Plc,63553,14828.74,11
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Control Room Upgrade SOC to POC & MPS,Wingate Electrical Plc,63553,7219.80,12
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Search and Screen Enclosure Portals,Wingate Electrical Plc,63553,2635.24,13
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,South Production Logistics,Wingate Electrical Plc,63553,11000.00,14
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Utilities Transfers,Wingate Electrical Plc,63553,4066.24,15
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Temporary Utilities - PMS Managed,Wingate Electrical Plc,63553,28623.59,16
DCMS,ODA,17-Oct-2011,Tier 1 Contractors,Temporary Utilities,Wingate Electrical Plc,63553,10215.69,17
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Wingate Electrical Plc,63553,49232.06,18
DCMS,ODA,17-Oct-2011,Construction contractor,Stadium,Sir Robert McAlpine Ltd,63556,97726.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,63556,19545.20,2
DCMS,ODA,17-Oct-2011,Construction contractor,Aquatics Venue Overlay MPS,Balfour Beatty Plant & Fleet Services,63557,442985.00,1
DCMS,ODA,17-Oct-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Balfour Beatty Plant & Fleet Services,63557,88597.00,2
DCMS,ODA,17-Oct-2011,Internal Building Maintenance,Handball,Buckingham Group Contracting Ltd,63558,109633.26,1
DCMS,ODA,17-Oct-2011,Internal Building Maintenance,Handball,Buckingham Group Contracting Ltd,63558,0.89,2
