Body Name,Service Code,Expenditure Category,Payment Date,Transaction Number,Supplier,Net Amount
Barrow Borough Council,Parks and open spaces,Grounds maintenance,29-Jan-2014,200018871,Continental Landscapes Ltd,"24,070.58"
Barrow Borough Council,Disabled Facilities Grant,Grants,22-Jan-2014,200018779,Ocean Construction UK Ltd,"3,598.76"
Barrow Borough Council,Tenant demand maintenance - HRA,Routine Maintenance,08-Jan-2014,200018556,Integral UK Ltd,"120,000.00"
Barrow Borough Council,Leasehold flats - HRA,Professional fees,22-Jan-2014,200018827,Bell Park Kerridge Solicitors,"3,723.00"
Barrow Borough Council,Street fittings,Street nameplates,15-Jan-2014,200018638,Vinci Construction UK Ltd,"1,422.03"
Barrow Borough Council,Recycling,Recycling credits from contractor,29-Jan-2014,200018931,Biffa Waste Services Ltd,"-16,242.92"
Barrow Borough Council,The park leisure centre,Buildings repairs and maintenance,15-Jan-2014,200018729,Correct Flow Engineering Ltd,"7,605.63"
Barrow Borough Council,Estates management,Buildings repairs and maintenance,29-Jan-2014,200018855,Integral UK Ltd,"1,848.93"
Barrow Borough Council,Capitalised Planned Maintenance,Kitchens,15-Jan-2014,200018682,Rixonway Kitchens (Cum) Ltd,"1,271.30"
Barrow Borough Council,Occupational health,Professional fees,22-Jan-2014,200018851,Your Best Option,"1,884.17"
Barrow Borough Council,Housing Benefits Admin,Benefits private tenants,15-Jan-2014,200018669,Liberata Uk Ltd,"52,334.57"
Barrow Borough Council,Street cleansing,Litter bins,29-Jan-2014,200018919,Broxap Ltd,"3,735.00"
Barrow Borough Council,Cost of collection,Court fees,22-Jan-2014,200018809,HMCS,"1,542.00"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,22-Jan-2014,200018826,Alpha Electrics & Building Serv Ltd,652.32
Barrow Borough Council,Local land charges,Search fees/stamp duties,29-Jan-2014,200018860,Cumbria County Council,"1,415.90"
Barrow Borough Council,Capitalised Planned Maintenance,Bathrooms,29-Jan-2014,200018899,Plumbing Trade Supplies,"1,423.34"
Barrow Borough Council,Dock museum,Buildings repairs and maintenance,08-Jan-2014,200018568,Furness Plastics,"8,595.00"
Barrow Borough Council,Dock museum,Publicity,29-Jan-2014,200018863,HSP Milners,920.00
Barrow Borough Council,Legal,Solicitors fees,22-Jan-2014,200018792,Brown Barron Solicitors,"2,002.00"
Barrow Borough Council,Events & festivals management,Publicity and promotion,29-Jan-2014,200018929,Northern Print Distribution,"1,195.00"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,29-Jan-2014,200018857,AB Mitchell Developments,"3,062.71"
Barrow Borough Council,The park leisure centre,Professional fees,15-Jan-2014,200018713,Pulse Fitness Limited,"7,914.61"
Barrow Borough Council,Dock museum,Equipment purchase,29-Jan-2014,200018903,Bill Caulfield Electrical,963.52
