Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,East of England SHA,01/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,IPSWICH HOSPITALS NHS TRUST,7908452,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,1628
Department of Health,East of England SHA,23/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,1628
Department of Health,East of England SHA,16/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,326
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,1628
Department of Health,East of England SHA,01/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,1629
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,1628
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Admin Support,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,1628
Department of Health,East of England SHA,16/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,BEDFORD HOSPITALS NHS TRUST,7880246,882
Department of Health,East of England SHA,16/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,2646
Department of Health,East of England SHA,01/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,882
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,IPSWICH HOSPITALS NHS TRUST,7908452,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,882
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,882
Department of Health,East of England SHA,23/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,882
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,882
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,1764
Department of Health,East of England SHA,01/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,1765
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,1765
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,1764
Department of Health,East of England SHA,09/02/2011,Training Expenses,Service Increment for Teaching (SIFT) FPD Sessions,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,882
Department of Health,East of England SHA,01/02/2011,Training Expenses,GP Registrar Training Support,BEDFORDSHIRE PCT,7859209,225812.91
Department of Health,East of England SHA,15/02/2011,Training Expenses,GP Registrar Training Support,GREAT YARMOUTH AND WAVENEY PCT,7945659,106024.77
Department of Health,East of England SHA,01/02/2011,Training Expenses,GP Registrar Training Support,LINCOLNSHIRE PCT,7828198,28438.57
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP Registrar Training Support,NHS NORFOLK,7908457,272545.95
Department of Health,East of England SHA,01/02/2011,Training Expenses,GP Registrar Training Support,NHS SUFFOLK,7771069,200000
Department of Health,East of England SHA,02/02/2011,Training Expenses,GP Registrar Training Support,NHS SUFFOLK,7870520,48333.87
Department of Health,East of England SHA,16/02/2011,Training Expenses,GP Service Increment for Teaching (SIFT) Clinical Placement (CPS),UNIVERSITY OF CAMBRIDGE,7962637,-618
Department of Health,East of England SHA,16/02/2011,Training Expenses,GP Service Increment for Teaching (SIFT) Facilities (FACS),UNIVERSITY OF CAMBRIDGE,7962637,84200
Department of Health,East of England SHA,16/02/2011,Training Expenses,GP StR Programme Support - Trusts,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,649
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,BEDFORD HOSPITALS NHS TRUST,7880246,637
Department of Health,East of England SHA,16/02/2011,Training Expenses,GP StR Programme Support - Trusts,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,755
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,1279
Department of Health,East of England SHA,01/02/2011,Training Expenses,GP StR Programme Support - Trusts,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,614
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,IPSWICH HOSPITALS NHS TRUST,7908452,716
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,547
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,806
Department of Health,East of England SHA,23/02/2011,Training Expenses,GP StR Programme Support - Trusts,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,806.41
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,807
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,1038
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,691
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,717
Department of Health,East of England SHA,01/02/2011,Training Expenses,GP StR Programme Support - Trusts,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,550
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,549
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,731
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,1071
Department of Health,East of England SHA,09/02/2011,Training Expenses,GP StR Programme Support - Trusts,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,703
Department of Health,East of England SHA,15/02/2011,Training Expenses,GPR Recruitment,LONDON SHA,7954467,29925.45
Department of Health,East of England SHA,01/02/2011,Training Expenses,Grade A Scientists,EAST&NORTH HERTFORDSHIRE NHS TRUST,7811780,9321.26
Department of Health,East of England SHA,15/02/2011,Training Expenses,Healthcare Assistant Support (HCAS),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7954236,12300
Department of Health,East of England SHA,14/02/2011,Training Expenses,Health Visitors Tuition,ANGLIA RUSKIN UNIVERSITY,7935548,302148
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,10032
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,BEDFORD HOSPITALS NHS TRUST,7880246,7563
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,10094
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,18313
Department of Health,East of England SHA,23/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7970898,4587
Department of Health,East of England SHA,01/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,4938
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,IPSWICH HOSPITALS NHS TRUST,7908452,11125
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,6625
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,10750
Department of Health,East of England SHA,23/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,10750
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,11038
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,21750
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7908443,3000
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7889319,2562
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,3250
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,8750
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,8438
Department of Health,East of England SHA,01/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,6625
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,6625
Department of Health,East of England SHA,15/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7954463,1312.67
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7962639,2562
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,11457
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,7880228,1750
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,13687
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,7271
Department of Health,East of England SHA,16/02/2011,Training Expenses,Improving Safety & Quality in the Acutely ill Patient Pathway,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962576,48000
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Fund,GREAT YARMOUTH AND WAVENEY PCT,7916971,58830
Department of Health,East of England SHA,16/02/2011,Training Expenses,Innovation Training & Development (FfIT),BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),BEDFORD HOSPITALS NHS TRUST,7880246,69
Department of Health,East of England SHA,16/02/2011,Training Expenses,Innovation Training & Development (FfIT),COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,68
Department of Health,East of England SHA,01/02/2011,Training Expenses,Innovation Training & Development (FfIT),HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),IPSWICH HOSPITALS NHS TRUST,7908452,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,68.5
Department of Health,East of England SHA,23/02/2011,Training Expenses,Innovation Training & Development (FfIT),LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,68
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,68
Department of Health,East of England SHA,16/02/2011,Training Expenses,Innovation Training & Development (FfIT),PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7962619,68
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,7880256,68
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7880239,69
Department of Health,East of England SHA,01/02/2011,Training Expenses,Innovation Training & Development (FfIT),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775914,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,68
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7880233,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7880250,69
Department of Health,East of England SHA,09/02/2011,Training Expenses,Innovation Training & Development (FfIT),WEST SUFFOLK HOSPITALS NHS TRUST,7880267,68
Department of Health,East of England SHA,04/02/2011,Training Expenses,Joint Investment Framework 2010/11,CAMBRIDGE REGIONAL COLLEGE,7880248,27550
Department of Health,East of England SHA,01/02/2011,Training Expenses,Library - Non-Medical,EAST&NORTH HERTFORDSHIRE NHS TRUST,7775940,48260.75
Department of Health,East of England SHA,23/02/2011,Training Expenses,Library - Non-Medical,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,7979433,102407.34
Department of Health,East of England SHA,23/02/2011,Training Expenses,Library - Non-Medical,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),7970870,25720.72
Department of Health,East of England SHA,09/02/2011,Training Expenses,Library - Non-Medical,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7899250,33081.71
Department of Health,East of England SHA,09/02/2011,Training Expenses,Library - Non-Medical,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7899251,33081.71
Department of Health,East of England SHA,23/02/2011,Training Expenses,Library - Non-Medical,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7970862,33081.71
Department of Health,East of England SHA,14/02/2011,Training Expenses,Learning Support for Nursing Degree Students,UNIVERSITY OF ESSEX,7935537,119911.16
Department of Health,East of England SHA,16/02/2011,Training Expenses,Learning Support for Nursing Degree Students,UNIVERSITY OF HERTFORDSHIRE,7954406,47287.56
Department of Health,East of England SHA,01/02/2011,Training Expenses,London Pharmacy Technicians,EAST&NORTH HERTFORDSHIRE NHS TRUST,7811780,1776.25
Department of Health,East of England SHA,23/02/2011,Training Expenses,London Pharmacy Technicians,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7997973,3552.5
Department of Health,East of England SHA,01/02/2011,Training Expenses,London Pre-Reg Pharmacy,EAST&NORTH HERTFORDSHIRE NHS TRUST,7811780,41335.5
Department of Health,East of England SHA,23/02/2011,Training Expenses,London Pre-Reg Pharmacy,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7997973,27125.92
Department of Health,East of England SHA,01/02/2011,Training Expenses,Midwifery,EAST&NORTH HERTFORDSHIRE NHS TRUST,7811780,51660
Department of Health,East of England SHA,15/02/2011,Training Expenses,Midwifery,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7954196,115620
Department of Health,East of England SHA,01/02/2011,Training Expenses,Midwifery,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7811779,12300
Department of Health,East of England SHA,23/02/2011,Training Expenses,Midwifery,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8006691,46494
Department of Health,East of England SHA,16/02/2011,Training Expenses,Midwifery Tuition,ANGLIA RUSKIN UNIVERSITY,7954331,-21295
Department of Health,East of England SHA,16/02/2011,Training Expenses,Midwifery Tuition,ANGLIA RUSKIN UNIVERSITY,7954434,252504
Department of Health,East of England SHA,21/02/2011,Training Expenses,Midwifery Tuition,UNIVERSITY CAMPUS SUFFOLK,7989457,52605
Department of Health,East of England SHA,21/02/2011,Training Expenses,Midwifery Tuition,UNIVERSITY CAMPUS SUFFOLK,7989461,-12652
Department of Health,East of England SHA,23/02/2011,Training Expenses,Midwifery Tuition,UNIVERSITY OF BEDFORDSHIRE,8006710,6007
Department of Health,East of England SHA,16/02/2011,Training Expenses,Midwifery Tuition,UNIVERSITY OF EAST ANGLIA,7954213,68138
Department of Health,East of England SHA,09/02/2011,Training Expenses,Midwifery Tuition,UNIVERSITY OF HERTFORDSHIRE,7916977,353586
Department of Health,East of England SHA,16/02/2011,Training Expenses,MTOS Surgery,ANGLIA RUSKIN UNIVERSITY,7954331,-5858
Department of Health,East of England SHA,16/02/2011,Training Expenses,MTOS Surgery,ANGLIA RUSKIN UNIVERSITY,7954434,31331
Department of Health,East of England SHA,09/02/2011,Training Expenses,NCCRD (Deanery) - Academic Posts,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,17515
Department of Health,East of England SHA,02/02/2011,Training Expenses,New Posts in Year,HINCHINGBROOKE HEALTH CARE NHS TRUST,7870524,26510
Department of Health,East of England SHA,09/02/2011,Training Expenses,New Posts in Year,IPSWICH HOSPITALS NHS TRUST,7908452,26352
Department of Health,East of England SHA,09/02/2011,Training Expenses,New Posts in Year,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,4488
Department of Health,East of England SHA,09/02/2011,Training Expenses,New Posts in Year,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7908416,7142
Department of Health,East of England SHA,09/02/2011,Training Expenses,New Posts in Year,WEST SUFFOLK HOSPITALS NHS TRUST,7880267,2224
Department of Health,East of England SHA,02/02/2011,Training Expenses,NHS Clinical Placement,BEDFORD HOSPITALS NHS TRUST,7870505,28963.08
Department of Health,East of England SHA,01/02/2011,Training Expenses,NHS Clinical Placement,HINCHINGBROOKE HEALTH CARE NHS TRUST,7765458,25492
Department of Health,East of England SHA,01/02/2011,Training Expenses,NHS Clinical Placement,IPSWICH HOSPITALS NHS TRUST,7784688,33105
Department of Health,East of England SHA,15/02/2011,Training Expenses,NHS Clinical Placement,IPSWICH HOSPITALS NHS TRUST,7926172,33106
Department of Health,East of England SHA,15/02/2011,Training Expenses,NHS Clinical Placement,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7926169,18993
Department of Health,East of England SHA,01/02/2011,Training Expenses,NHS Clinical Placement,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7775910,22667
Department of Health,East of England SHA,09/02/2011,Training Expenses,NHS Clinical Placement,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,22666.5
Department of Health,East of England SHA,15/02/2011,Training Expenses,NHS Clinical Placement,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,7954463,3260.17
Department of Health,East of England SHA,09/02/2011,Training Expenses,NHS Clinical Placement,WEST SUFFOLK HOSPITALS NHS TRUST,7880261,17586
Department of Health,East of England SHA,02/02/2011,Training Expenses,NHS FACS (Service Increment for Teaching),BEDFORD HOSPITALS NHS TRUST,7870505,6420
Department of Health,East of England SHA,01/02/2011,Training Expenses,NHS FACS (Service Increment for Teaching),HINCHINGBROOKE HEALTH CARE NHS TRUST,7765458,6169.08
Department of Health,East of England SHA,01/02/2011,Training Expenses,NHS FACS (Service Increment for Teaching),IPSWICH HOSPITALS NHS TRUST,7784688,5045
Department of Health,East of England SHA,15/02/2011,Training Expenses,NHS FACS (Service Increment for Teaching),IPSWICH HOSPITALS NHS TRUST,7926172,5044
Department of Health,East of England SHA,15/02/2011,Training Expenses,NHS FACS (Service Increment for Teaching),PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7926169,6169.08
Department of Health,East of England SHA,09/02/2011,Training Expenses,NHS FACS (Service Increment for Teaching),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),7880262,6419
Department of Health,East of England SHA,09/02/2011,Training Expenses,NHS FACS (Service Increment for Teaching),WEST SUFFOLK HOSPITALS NHS TRUST,7880261,9233
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7962616,18390
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,BEDFORD HOSPITALS NHS TRUST,7880246,13864
Department of Health,East of England SHA,01/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,CAMBRIDGESHIRE COMMUNITY SERVICES,7784664,1375
Department of Health,East of England SHA,15/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,CAMBRIDGESHIRE COMMUNITY SERVICES,7954469,1375
Department of Health,East of England SHA,16/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,7962622,18505
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,EAST&NORTH HERTFORDSHIRE NHS TRUST,7889301,33573
Department of Health,East of England SHA,23/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7970898,8411
Department of Health,East of England SHA,01/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,HINCHINGBROOKE HEALTH CARE NHS TRUST,7775994,7677
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,IPSWICH HOSPITALS NHS TRUST,7908452,20167
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7880266,12146
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7880226,19708
Department of Health,East of England SHA,23/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,7979423,19709
Department of Health,East of England SHA,09/02/2011,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,MID ESSEX HOSPITALS SERVICES NHS TRUST,7889311,20236
