Organisation,Service Area,Cost Centre,Expense Type,Payment Date,Transaction No.,Amount,"Capital
Revenue",Supplier Name,Supplier ID
Rushmoor Borough Council,Community,2517,General Repairs and Maintenance,29/03/2012,0000168391,1260.00,Revenue,Country Care (Southern) Ltd,09091
Rushmoor Borough Council,Information Technology,3303,Temporary Staff,29/03/2012,0000168392,1027.00,Revenue,Austin Fraser,09925
Rushmoor Borough Council,Personnel & Payroll,3601,Occupational Health,29/03/2012,0000168396,2858.60,Revenue,Corporate Medical Services,10281
Rushmoor Borough Council,Democratic Services,1303,Equipment Storage,29/03/2012,0000168400,3145.00,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Legal,1208,Routine Grounds Maintenance,29/03/2012,0000168401,2501.46,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Legal,1208,Grounds Maintenance Variance,29/03/2012,0000168401,1650.00,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Democratic Services,1322,Routine Grounds Maintenance,29/03/2012,0000168401,1126.80,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Democratic Services,1322,Grounds Maintenance Variance,29/03/2012,0000168401,1482.14,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2517,Tree Planting,29/03/2012,0000168401,4525.96,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2537,Grounds Maintenance Base,29/03/2012,0000168401,668.76,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2540,Amenity Base,29/03/2012,0000168401,23974.05,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2540,Amenity Variations,29/03/2012,0000168401,3043.03,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2550,Grounds Maintenance Base,29/03/2012,0000168401,14537.51,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2550,Grounds Variations,29/03/2012,0000168401,3347.14,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2551,Replacement Commemorative Roses,29/03/2012,0000168401,3745.26,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2551,Grounds Maintenance Base,29/03/2012,0000168401,8906.37,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2551,Grounds Variations,29/03/2012,0000168401,1616.25,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2552,Prospect Estate Base,29/03/2012,0000168401,2405.07,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2552,Grounds Maintenance Variations,29/03/2012,0000168401,13126.78,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2552,Grounds Maintenance Base,29/03/2012,0000168401,31879.77,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2552,Grounds Variations,29/03/2012,0000168401,13969.10,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2553,Payment to Contractor,29/03/2012,0000168402,102401.52,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2553,Clinical Waste,29/03/2012,0000168402,717.55,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2554,Payment to Contractor,29/03/2012,0000168402,59466.41,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2556,Car Parks,29/03/2012,0000168403,7039.86,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2556,Highways,29/03/2012,0000168403,63878.99,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2556,Parks,29/03/2012,0000168403,9206.55,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Community,2555,Payment to Contractor,29/03/2012,0000168404,13513.87,Revenue,Veolia Environmental Services,09062
Rushmoor Borough Council,Democratic Services,1325,Photocopiers,29/03/2012,0000168407,667.14,Revenue,Ricoh,00676
Rushmoor Borough Council,Democratic Services,1325,Photocopiers,29/03/2012,0000168408,773.25,Revenue,Ricoh,00676
Rushmoor Borough Council,Democratic Services,1325,Paper,29/03/2012,0000168416,876.60,Revenue,Antalis Ltd,00037
Rushmoor Borough Council,Community,2518,Payment to Artistes,29/03/2012,0000168438,2006.58,Revenue,Avalon Promotions Limited,04015
Rushmoor Borough Council,Democratic Services,1312,Contract Staff,29/03/2012,0000168444,1500.00,Revenue,Hays,02287
Rushmoor Borough Council,Director of Resources,7103,Contract Costs,29/03/2012,0000168446,1513.20,Capital,Hays,02287
Rushmoor Borough Council,Community,2517,Prospect Trees,29/03/2012,0000168448,1155.00,Revenue,Lotus Landscapes Limited,12000
Rushmoor Borough Council,Environmental Health and Housing,2402,Bed and Breakfast,29/03/2012,0000168449,1150.00,Revenue,Ashbee Guest House,11542
Rushmoor Borough Council,Democratic Services,1325,Photocopiers,29/03/2012,0000168453,562.33,Revenue,Datasharp Independent Solutions,00281
Rushmoor Borough Council,Community,2517,Playground Apparatus,29/03/2012,0000168456,1359.30,Revenue,Complete Weed Control,09056
Rushmoor Borough Council,Control Accounts,9335,Rent Deposit,29/03/2012,0000168458,760.00,Control Accounts,Bridges Lettings,06657
Rushmoor Borough Council,Personnel & Payroll,3601,Occupational Health,29/03/2012,0000168460,3185.59,Revenue,Corporate Medical Services,10281
Rushmoor Borough Council,Community,2517,Skate Park Maintenance,29/03/2012,0000168463,850.00,Revenue,Fearless Ramps Ltd,03066
Rushmoor Borough Council,Community,2502,Fencing and Repairs,29/03/2012,0000168464,2867.38,Revenue,W H Wesson Fencing Ltd,07143
Rushmoor Borough Council,Community,2518,Payment to Artistes,29/03/2012,0000168468,1798.41,Revenue,Alan Field Associates,08698
Rushmoor Borough Council,Community,2517,Playground Apparatus,29/03/2012,0000168469,1956.00,Revenue,Record Rss Ltd,01252
Rushmoor Borough Council,Democratic Services,1302,External Printing,29/03/2012,0000168471,1713.91,Revenue,Electoral Reform Services,06506
Rushmoor Borough Council,Democratic Services,1302,Postages,29/03/2012,0000168471,1713.90,Revenue,Electoral Reform Services,06506
Rushmoor Borough Council,Community,2517,Street Maintenance,29/03/2012,0000168472,2160.00,Revenue,Alderwood Tree Services,01218
Rushmoor Borough Council,Community,2518,Snap Discos,29/03/2012,0000168475,852.50,Revenue,Tango Security Ltd,01412
Rushmoor Borough Council,Information Technology,3303,Temporary Staff,29/03/2012,0000168476,671.50,Revenue,Austin Fraser,09925
Rushmoor Borough Council,Community,6540,Contract Costs,29/03/2012,0000168477,13900.00,Capital,Leisure And Community Partnership,09103
Rushmoor Borough Council,Community,6535,Contract Costs,29/03/2012,0000168478,9500.00,Capital,Leisure And Community Partnership,09103
Rushmoor Borough Council,Community,6535,Contract Costs,29/03/2012,0000168479,25000.00,Capital,Leisure And Community Partnership,09103
Rushmoor Borough Council,Community,6541,Contract Costs,29/03/2012,0000168480,2200.00,Capital,Leisure And Community Partnership,09103
Rushmoor Borough Council,Community,2518,General Repairs and Maintenance,29/03/2012,0000168482,767.10,Revenue,Hardcastle Electrical Limited,08301
Rushmoor Borough Council,Community,2558,General Repairs and Maintenance,29/03/2012,0000168485,8350.00,Revenue,J K  Build Ltd,01239
Rushmoor Borough Council,Community,2559,Payment to Contractor Sums,29/03/2012,0000168485,700.00,Revenue,J K  Build Ltd,01239
Rushmoor Borough Council,Community,2560,General Repairs and Maintenance,29/03/2012,0000168485,2640.00,Revenue,J K  Build Ltd,01239
Rushmoor Borough Council,Community,2517,Maintenance of Pavilions and Buildings,29/03/2012,0000168488,560.00,Revenue,J K  Build Ltd,01239
Rushmoor Borough Council,Community,2551,Street Maintenance,29/03/2012,0000168494,4740.00,Revenue,P A Searle,00699
Rushmoor Borough Council,Environmental Health and Housing,2213,Local Air Quality Station,29/03/2012,0000168499,870.50,Revenue,Aea,11838
Rushmoor Borough Council,Customer Services,3811,Software Maintenance,29/03/2012,0000168507,1900.00,Revenue,Northgate Information Solutions,09422
Rushmoor Borough Council,Customer Services,3811,Software Maintenance,29/03/2012,0000168508,700.00,Revenue,Northgate Information Solutions,09422
Rushmoor Borough Council,Planning,2601,Dangerous Structure,29/03/2012,0000168515,750.00,Revenue,R Collard Ltd,06188
Rushmoor Borough Council,Environmental Health and Housing,2401,Nri Warm Home Grant,01/03/2012,0080001084,1500.00,Revenue,Rushmoor Citizens Advice Bureau,01780
Rushmoor Borough Council,Environmental Health and Housing,2401,Nri Warm Home Grant,01/03/2012,0080001085,4300.00,Revenue,Rushmoor Healthy Living,06349
Rushmoor Borough Council,Democratic Services,1310,Miscellaneous Expenses,01/03/2012,0080001087,600.00,Revenue,Rushmoor Access Group,05863
Rushmoor Borough Council,Democratic Services,1303,Count/Clerical Staff,01/03/2012,0080001092,1398.80,Revenue,Hm Revenue And Customs,04463
Rushmoor Borough Council,Holding Accounts,9431,Referendum,01/03/2012,0080001092,1516.00,Holding Accounts,Hm Revenue And Customs,04463
Rushmoor Borough Council,Community,2518,Agency Sales,01/03/2012,0080001097,965.00,Revenue,The Source Young Peoples Charity,09708
Rushmoor Borough Council,Community,2537,Refunds,01/03/2012,0080001101,3073.67,Revenue,Key Property Investments (No.1) Ltd,09316
Rushmoor Borough Council,Control Accounts,9335,Rent Deposit,01/03/2012,0080001105,750.00,Control Accounts,Orchard Sales And Lettings Ltd,09774
Rushmoor Borough Council,Environmental Health and Housing,6400,Housing Renewal Grants,08/03/2012,0080001109,664.20,Capital,Btw,11956
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,08/03/2012,0080001110,3215.78,Capital,In Touch,11912
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,08/03/2012,0080001111,5184.22,Capital,Olympus Construction,10168
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,08/03/2012,0080001112,3980.00,Capital,Bentley Mobility Services,00150
Rushmoor Borough Council,Community,2551,Organists Fees,08/03/2012,0080001115,2288.00,Revenue,Mr T Sturt,05535
Rushmoor Borough Council,Community,2551,Organists Fees,08/03/2012,0080001116,1496.00,Revenue,S & J Lacey Ltd,01519
Rushmoor Borough Council,Community,2551,Medical Reference Fees,08/03/2012,0080001119,3040.00,Revenue,Dr R W Ainsworth,01521
Rushmoor Borough Council,Democratic Services,1303,Count/Clerical Staff,08/03/2012,0080001126,1398.80,Revenue,Hm Revenue And Customs,04463
Rushmoor Borough Council,Control Accounts,9335,Rent Deposit,09/03/2012,0080001129,750.00,Control Accounts,Vickery and Co,00624
Rushmoor Borough Council,Control Accounts,9335,Rent Deposit,06/03/2012,0080001130,1098.00,Control Accounts,Whiteheads Group Ltd,00624
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001132,542.40,Capital,In Touch,11912
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001139,4019.75,Capital,Total Hygiene Ltd,08615
Rushmoor Borough Council,Democratic Services,1323,Postages,15/03/2012,0080001142,3000.00,Revenue,Neopost Limited,11588
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001159,698.20,Capital,Yana Construction,01266
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001162,3990.58,Capital,Blue Moon,10674
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001166,4984.00,Capital,Kincliff Ltd,08941
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001167,4683.00,Capital,Bentley Mobility Services,00150
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001168,3301.80,Capital,In Touch,11912
Rushmoor Borough Council,Community,2537,Refunds,15/03/2012,0080001169,2776.17,Revenue,Key Property Investments (No.1) Ltd,09316
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001170,598.08,Capital,In Touch,11912
Rushmoor Borough Council,Community,6532,Contract Costs,15/03/2012,0080001171,2090.00,Capital,Sita Uk Ltd,11651
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,15/03/2012,0080001173,4021.77,Capital,Kincliff Ltd,08941
Rushmoor Borough Council,Community,2513,Direct Grants,15/03/2012,0080001175,1000.00,Revenue,Kc21,12051
Rushmoor Borough Council,Control Accounts,9373,Violent Crime Diversion,20/03/2012,0080001184,1916.67,Control Accounts,Baseline,00624
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,22/03/2012,0080001192,8950.00,Capital,Top Notch Building Services,09540
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,22/03/2012,0080001202,6000.00,Capital,Bowditch And Ford Ltd,01572
Rushmoor Borough Council,Environmental Health and Housing,6400,Housing Renewal Grants,22/03/2012,0080001203,1143.00,Capital,Andrew Hayley,07391
Rushmoor Borough Council,Community,6531,Contract Costs,29/03/2012,0080001208,6600.00,Capital,Sita Uk Ltd,11651
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001209,2648.43,Capital,Dsl Installations,10819
Rushmoor Borough Council,Environmental Health and Housing,6400,Housing Renewal Grants,29/03/2012,0080001215,1224.00,Capital,Dsl Installations,10819
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001222,4778.00,Capital,Total Care (Southern) Ltd,06548
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001223,532.92,Capital,First Wessex,00707
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001225,642.12,Capital,First Wessex,00707
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001227,5335.66,Capital,Vistar Construction Ltd,03008
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001228,640.28,Capital,First Wessex,00707
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001233,4713.33,Capital,Bartram Building Maintenance Services Ld,09204
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001234,2398.93,Capital,Dsl Installations,10819
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001236,12346.10,Capital,Total Care (Southern) Ltd,06548
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001237,4025.00,Capital,Bentley Mobility Services,00150
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001239,2435.99,Capital,Bentley Mobility Services,00150
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001240,4441.00,Capital,Total Care (Southern) Ltd,06548
Rushmoor Borough Council,Environmental Health and Housing,6400,Disabled Facilities Grant,29/03/2012,0080001246,2992.56,Capital,Central Heating Services Ltd,06934
Rushmoor Borough Council,Personnel & Payroll,3601,Health Care,02/03/2012,58,2140,Revenue,National Deposit,DD1
Rushmoor Borough Council,All Services,9347,Staff Rail Travel,26/03/2012,79,530.2,Revenue,Rail Settlement Plan,DD2
Rushmoor Borough Council,Customer Services,3805,Access/Cardnet,28/03/2012,1487,591.96,Revenue,Capita,DD3
