Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Number
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pharmacy Technicians,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6073045,772.83,654911917
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pharmacy Technicians,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6073068,1545.67,654911917
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pharmacy Technicians,BEDFORD HOSPITALS NHS TRUST,6041339,2412.66,654912424
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pharmacy Technicians,MID ESSEX HOSPITALS SERVICES NHS TRUST,6094279,376.42,654930128
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pharmacy Technicians,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6073049,22920.04,654964985
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pre-Reg Pharmacy,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6073045,10872.66,654911917
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pre-Reg Pharmacy,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6073068,17396,654911917
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pre-Reg Pharmacy,BEDFORD HOSPITALS NHS TRUST,6041339,24884.57,654912424
Department of Health,East of England SHA,15/04/2010,Training Expenses,London Pre-Reg Pharmacy,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6115019,6356,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pre-Reg Pharmacy,MID ESSEX HOSPITALS SERVICES NHS TRUST,6094279,6213.49,654930128
Department of Health,East of England SHA,01/04/2010,Training Expenses,London Pre-Reg Pharmacy,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6073093,60059,654942902
Department of Health,East of England SHA,01/04/2010,Training Expenses,Mental Health - STR Worker Training,CAMBRIDGESHIRE & PETERBOROUGH NHS FOUNDATION TRUST,6063605,40000,654426433
Department of Health,East of England SHA,15/04/2010,Training Expenses,Midwifery,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6115019,45710.89,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Midwifery,MID ESSEX HOSPITALS SERVICES NHS TRUST,6094279,21652.5,654930128
Department of Health,East of England SHA,01/04/2010,Training Expenses,Midwifery,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6094360,197278.33,654931321
Department of Health,East of England SHA,01/04/2010,Training Expenses,Midwifery,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6073117,4811.69,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,Midwifery,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6073049,43306,654964985
Department of Health,East of England SHA,01/04/2010,Training Expenses,Midwifery,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6052001,14434.99,654926995
Department of Health,East of England SHA,01/04/2010,Training Expenses,Midwifery,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6041345,50000,654974002
Department of Health,East of England SHA,07/04/2010,Training Expenses,Midwifery Tuition,UH HEALTH LIMITED,6125326,355158,NULL
Department of Health,East of England SHA,23/04/2010,Training Expenses,Midwifery Tuition,UNIVERSITY OF BEDFORDSHIRE,6177322,102446,600498850
Department of Health,East of England SHA,09/04/2010,Training Expenses,Midwifery Tuition,UNIVERSITY OF EAST ANGLIA,6140751,87350,595183505
Department of Health,East of England SHA,07/04/2010,Training Expenses,Maternity Training - Improving Access to Psychological Thereapies (IAPT),FIVE AREAS LTD,6125344,28493.8,9849214717
Department of Health,East of England SHA,07/04/2010,Training Expenses,Maternity Training - Improving Access to Psychological Thereapies (IAPT),FIVE AREAS LTD,6125345,28500,9849214717
Department of Health,East of England SHA,01/04/2010,Training Expenses,Mental Health - Mid-Essex Hospital Trust ,MID ESSEX HOSPITALS SERVICES NHS TRUST,6094256,246611.01,654930128
Department of Health,East of England SHA,01/04/2010,Training Expenses,Mental Health - Mid-Essex Hospital Trust ,MID ESSEX HOSPITALS SERVICES NHS TRUST,6094261,164257.99,654930128
Department of Health,East of England SHA,27/04/2010,Training Expenses,NCCRD (Deanery) - Academic Posts,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177230,13840,654931321
Department of Health,East of England SHA,01/04/2010,Training Expenses,New Posts in Year,BEDFORD HOSPITALS NHS TRUST,6051978,5010,654912424
Department of Health,East of England SHA,01/04/2010,Training Expenses,New Posts in Year,EAST&NORTH HERTFORDSHIRE NHS TRUST,6073078,47840,654973984
Department of Health,East of England SHA,15/04/2010,Training Expenses,New Posts in Year,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6161303,78000,654974002
Department of Health,East of England SHA,15/04/2010,Training Expenses,New Posts in Year,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6161394,-78000,654974002
Department of Health,East of England SHA,01/04/2010,Training Expenses,NHS Clinical Placement,BEDFORD HOSPITALS NHS TRUST,6041313,-23909,654912424
Department of Health,East of England SHA,01/04/2010,Training Expenses,NHS Clinical Placement,IPSWICH HOSPITALS NHS TRUST,6041310,11950,654926016
Department of Health,East of England SHA,01/04/2010,Training Expenses,NHS Clinical Placement,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6073116,24111,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,NHS FACS (Service Increment for Teaching),BEDFORD HOSPITALS NHS TRUST,6041313,-8563,654912424
Department of Health,East of England SHA,01/04/2010,Training Expenses,NHS FACS (Service Increment for Teaching),IPSWICH HOSPITALS NHS TRUST,6041310,25682,654926016
Department of Health,East of England SHA,01/04/2010,Training Expenses,NHS FACS (Service Increment for Teaching),PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6073116,8559,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,BEDFORD HOSPITALS NHS TRUST,6051978,13713,654912424
Department of Health,East of England SHA,27/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177241,11899.08,654926212
Department of Health,East of England SHA,01/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094299,19492.75,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094303,19492.75,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094305,19492.75,654929007
Department of Health,East of England SHA,27/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177230,38420,654931321
Department of Health,East of England SHA,01/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORFOLK PCT,6052100,1017,654436527
Department of Health,East of England SHA,27/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6177233,15867,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6032519,20661,654942902
Department of Health,East of England SHA,01/04/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6032472,3173.33,654969480
Department of Health,East of England SHA,07/04/2010,Training Expenses,Nursing Tuition,UH HEALTH LIMITED,6125326,1692303,NULL
Department of Health,East of England SHA,12/04/2010,Training Expenses,Nursing Tuition,UH HEALTH LIMITED,6147038,63453,NULL
Department of Health,East of England SHA,23/04/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF BEDFORDSHIRE,6177322,297046,600498850
Department of Health,East of England SHA,09/04/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF EAST ANGLIA,6140751,400273,595183505
Department of Health,East of England SHA,09/04/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF EAST ANGLIA,6140752,57544,595183505
Department of Health,East of England SHA,12/04/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF HERTFORDSHIRE,6147074,90810,539959672
Department of Health,East of England SHA,09/04/2010,Training Expenses,Occupational Therapy (A),UNIVERSITY OF EAST ANGLIA,6140752,149995,595183505
Department of Health,East of England SHA,15/04/2010,Training Expenses,Occupational Therapy (B),HERTFORDSHIRE COMMUNITY HEALTH SERVICES,6094394,6508.49,654437328
Department of Health,East of England SHA,23/04/2010,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY OF BEDFORDSHIRE,6177322,23625,600498850
Department of Health,East of England SHA,15/04/2010,Training Expenses,Physio Training Support,HERTFORDSHIRE COMMUNITY HEALTH SERVICES,6094394,2961,654437328
Department of Health,East of England SHA,07/04/2010,Training Expenses,Physio Tuition,UH HEALTH LIMITED,6125326,322140,NULL
Department of Health,East of England SHA,09/04/2010,Training Expenses,Physio Tuition,UNIVERSITY OF EAST ANGLIA,6140752,95887,595183505
Department of Health,East of England SHA,07/04/2010,Training Expenses,Post Registration,UH HEALTH LIMITED,6125329,373545,NULL
Department of Health,East of England SHA,07/04/2010,Training Expenses,Post Registration,UNIVERSITY OF EAST ANGLIA,6125332,130069.58,595183505
Department of Health,East of England SHA,01/04/2010,Training Expenses,Pre-Registration Pharmacy Training Support,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6051994,12633.5,654926212
Department of Health,East of England SHA,01/04/2010,Training Expenses,Pre-Registration Pharmacy Training Support,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6094361,37900.5,654931321
Department of Health,East of England SHA,01/04/2010,Training Expenses,Pre-Registration Pharmacy Training Support,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6073117,50534,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,Pre-Registration Pharmacy Training Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6052001,8422.3,654926995
Department of Health,East of England SHA,01/04/2010,Training Expenses,Public Health Training,UNIVERSITY OF EAST ANGLIA,6052088,60050.33,595183505
Department of Health,East of England SHA,15/04/2010,Training Expenses,Patient Experience - Colchester,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6146976,26659,654921325
Department of Health,East of England SHA,16/04/2010,Training Expenses,Prevention of Venous Thromboembolism (VTE),UNIVERSITY OF HERTFORDSHIRE,6094696,44204,539959672
Department of Health,East of England SHA,07/04/2010,Training Expenses,Radiography Tuition,UH HEALTH LIMITED,6125326,537592,NULL
Department of Health,East of England SHA,15/04/2010,Training Expenses,Role Redesign Workforce Planning - Colchester,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6146976,78355,654921325
Department of Health,East of England SHA,01/04/2010,Training Expenses,SAS Continuing Professional Development (Deanery),BEDFORD HOSPITALS NHS TRUST,6051978,-11000,654912424
Department of Health,East of England SHA,19/04/2010,Training Expenses,Senior Clinical Leaders Programme - Primary Care Mental Health,FIRST ASCENT,6188586,110546.35,NULL
Department of Health,East of England SHA,01/04/2010,Training Expenses,Student Grant Unit Bursary,NHS BUSINESS SERVICES AUTHORITY,6052058,3922998,654434729
Department of Health,East of England SHA,27/04/2010,Training Expenses,Student Grant Unit Bursary,NHS BUSINESS SERVICES AUTHORITY,6239825,3422998,654434729
Department of Health,East of England SHA,09/04/2010,Training Expenses,Speech & Language (A),UNIVERSITY OF EAST ANGLIA,6140752,115230,595183505
Department of Health,East of England SHA,01/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,BEDFORD HOSPITALS NHS TRUST,6051978,3328,654912424
Department of Health,East of England SHA,27/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177241,2888,654926212
Department of Health,East of England SHA,01/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094299,4730,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094303,4730,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094305,4730,654929007
Department of Health,East of England SHA,27/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177230,9323,654931321
Department of Health,East of England SHA,01/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,NORFOLK PCT,6052100,249,654436527
Department of Health,East of England SHA,27/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6177233,3850,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6032519,5013,654942902
Department of Health,East of England SHA,01/04/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6032472,770,654969480
Department of Health,East of England SHA,27/04/2010,Training Expenses,Specialty School Infrastructure,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177241,5389,654926212
Department of Health,East of England SHA,01/04/2010,Training Expenses,Specialty School Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094299,7971,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Specialty School Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094305,7971,654929007
Department of Health,East of England SHA,27/04/2010,Training Expenses,Specialty School Infrastructure,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177230,26863,654931321
Department of Health,East of England SHA,01/04/2010,Training Expenses,Specialty School Infrastructure,NORFOLK PCT,6052100,1755,654436527
Department of Health,East of England SHA,27/04/2010,Training Expenses,Specialty School Infrastructure,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6177233,6923,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,Specialty School Infrastructure,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6032519,7003,654942902
Department of Health,East of England SHA,01/04/2010,Training Expenses,Specialty School Infrastructure,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6032472,725,654969480
Department of Health,East of England SHA,14/04/2010,Training Expenses,Staying healthy - smoking cessation,MCKINSEY & COMPANY,6154956,27500,239157155
Department of Health,East of England SHA,15/04/2010,Training Expenses,Stroke Education,NHS SUFFOLK,6154968,237656,NULL
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6073045,16555.42,654911917
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6073068,33110,654911917
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,BEDFORD HOSPITALS NHS TRUST,6041339,12288,654912424
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6051994,32768.02,654926212
Department of Health,East of England SHA,15/04/2010,Training Expenses,Technicians Training Support,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6115019,68051.38,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,MID ESSEX HOSPITALS SERVICES NHS TRUST,6094279,6826.67,654930128
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6094361,37091.12,654931321
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6073117,67036.52,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6073049,31744,654964985
Department of Health,East of England SHA,01/04/2010,Training Expenses,Technicians Training Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6052001,19584,654926995
Department of Health,East of England SHA,01/04/2010,Training Expenses,Trainer Grants,BEDFORD HOSPITALS NHS TRUST,6051978,2733,654912424
Department of Health,East of England SHA,27/04/2010,Training Expenses,Trainer Grants,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177241,2050,654926212
Department of Health,East of England SHA,01/04/2010,Training Expenses,Trainer Grants,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094299,3417,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Trainer Grants,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094303,3417,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Trainer Grants,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094305,3417,654929007
Department of Health,East of England SHA,27/04/2010,Training Expenses,Trainer Grants,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177230,4100,654931321
Department of Health,East of England SHA,27/04/2010,Training Expenses,Trainer Grants,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6177233,2733,654936110
Department of Health,East of England SHA,01/04/2010,Training Expenses,Trainer Grants,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6032519,3417,654942902
Department of Health,East of England SHA,01/04/2010,Training Expenses,Training Grades,BEDFORD HOSPITALS NHS TRUST,6041313,-9183,654912424
Department of Health,East of England SHA,01/04/2010,Training Expenses,Training Grades,BEDFORD HOSPITALS NHS TRUST,6051978,300716.44,654912424
Department of Health,East of England SHA,27/04/2010,Training Expenses,Training Grades,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177241,238136,654926212
Department of Health,East of England SHA,01/04/2010,Training Expenses,Training Grades,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094299,419705,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Training Grades,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094303,419705,654929007
Department of Health,East of England SHA,01/04/2010,Training Expenses,Training Grades,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6094305,419705,654929007
Department of Health,East of England SHA,27/04/2010,Training Expenses,Training Grades,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6177230,928350,654931321
Department of Health,East of England SHA,01/04/2010,Training Expenses,Training Grades,NORFOLK PCT,6052100,34374,654436527
Department of Health,East of England SHA,14/04/2010,Training Expenses,Training Grades,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,6161352,-992814,654935994
Department of Health,East of England SHA,14/04/2010,Training Expenses,Training Grades,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,6161393,992814,654935994
Department of Health,East of England SHA,27/04/2010,Training Expenses,Training Grades,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6177233,351681,654936110
Department of Health,East of England SHA,15/04/2010,Training Expenses,Training Grades,ROYAL FREE HAMPSTEAD NHS TRUST,6161383,-441181,654946987
Department of Health,East of England SHA,15/04/2010,Training Expenses,Training Grades,ROYAL FREE HAMPSTEAD NHS TRUST,6161391,441181,654946987
Department of Health,East of England SHA,01/04/2010,Training Expenses,Training Grades,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6032519,457184,654942902
Department of Health,East of England SHA,01/04/2010,Training Expenses,Training Grades,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6032472,57118,654969480
Department of Health,East of England SHA,27/04/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6184456,39818,654926212
Department of Health,East of England SHA,27/04/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6184454,86738,654931321
Department of Health,East of England SHA,19/04/2010,Training Expenses,UEA Service Increment for Training (SIFT) Clinical Placement (CPS),UNIVERSITY OF EAST ANGLIA,6184450,171757,595183505
Department of Health,East of England SHA,27/04/2010,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6184456,156560.87,654926212
Department of Health,East of England SHA,27/04/2010,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6184454,372743,654931321
Department of Health,East of England SHA,19/04/2010,Training Expenses,UEA Service Increment for Training (SIFT) Facilities (FACS),UNIVERSITY OF EAST ANGLIA,6184450,11748,595183505
