Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Cattle,Offal,Contamination,2018-03,Wales,79,9604,15,0.823
Cattle,Offal,Cysticercus bovis,2018-01,England,21,140381,144,0.015
Cattle,Offal,Cysticercus bovis,2018-02,England,15,120926,144,0.012
Cattle,Offal,Cysticercus bovis,2018-03,England,12,126368,146,0.009
Cattle,Offal,Cysticercus bovis,2018-02,Wales,2,9495,15,0.021
Cattle,Offal,Cysticercus bovis,2018-03,Wales,1,9604,15,0.01
Cattle,Offal,Fluke Immature,2018-01,England,6501,140381,144,4.631
Cattle,Offal,Fluke Immature,2018-02,England,5677,120926,144,4.695
Cattle,Offal,Fluke Immature,2018-03,England,5258,126368,146,4.161
Cattle,Offal,Fluke Immature,2018-01,Wales,208,10390,15,2.002
Cattle,Offal,Fluke Immature,2018-02,Wales,224,9495,15,2.359
Cattle,Offal,Fluke Immature,2018-03,Wales,426,9604,15,4.436
Cattle,Offal,Fluke Mature,2018-01,England,15905,140381,144,11.33
Cattle,Offal,Fluke Mature,2018-02,England,12771,120926,144,10.561
Cattle,Offal,Fluke Mature,2018-03,England,13244,126368,146,10.481
Cattle,Offal,Fluke Mature,2018-01,Wales,1560,10390,15,15.014
Cattle,Offal,Fluke Mature,2018-02,Wales,1423,9495,15,14.987
Cattle,Offal,Fluke Mature,2018-03,Wales,1409,9604,15,14.671
Cattle,Offal,Hepatic Scarring,2018-01,England,3124,140381,144,2.225
Cattle,Offal,Hepatic Scarring,2018-02,England,2530,120926,144,2.092
Cattle,Offal,Hepatic Scarring,2018-03,England,2591,126368,146,2.05
Cattle,Offal,Hepatic Scarring,2018-01,Wales,254,10390,15,2.445
Cattle,Offal,Hepatic Scarring,2018-02,Wales,165,9495,15,1.738
Cattle,Offal,Hepatic Scarring,2018-03,Wales,130,9604,15,1.354
Cattle,Offal,Hydatid Cysts,2018-01,England,166,140381,144,0.118
Cattle,Offal,Hydatid Cysts,2018-02,England,75,120926,144,0.062
Cattle,Offal,Hydatid Cysts,2018-03,England,63,126368,146,0.05
Cattle,Offal,Hydatid Cysts,2018-01,Wales,2,10390,15,0.019
Cattle,Offal,Liver Abscesses,2018-01,England,7836,140381,144,5.582
Cattle,Offal,Liver Abscesses,2018-02,England,6213,120926,144,5.138
Cattle,Offal,Liver Abscesses,2018-03,England,6966,126368,146,5.512
Cattle,Offal,Liver Abscesses,2018-01,Wales,415,10390,15,3.994
Cattle,Offal,Liver Abscesses,2018-02,Wales,380,9495,15,4.002
Cattle,Offal,Liver Abscesses,2018-03,Wales,381,9604,15,3.967
Cattle,Offal,Lung Abscesses,2018-01,England,2,140381,144,0.001
Cattle,Offal,Lungworm,2018-01,England,78,140381,144,0.056
Cattle,Offal,Lungworm,2018-02,England,102,120926,144,0.084
Cattle,Offal,Lungworm,2018-03,England,80,126368,146,0.063
Cattle,Offal,Lungworm,2018-01,Wales,3,10390,15,0.029
Cattle,Offal,Lungworm,2018-02,Wales,3,9495,15,0.032
Cattle,Offal,Lungworm,2018-03,Wales,2,9604,15,0.021
Cattle,Offal,Other,2018-01,England,7950,140381,144,5.663
Cattle,Offal,Other,2018-02,England,6754,120926,144,5.585
Cattle,Offal,Other,2018-03,England,6153,126368,146,4.869
Cattle,Offal,Other,2018-01,Wales,111,10390,15,1.068
Cattle,Offal,Other,2018-02,Wales,128,9495,15,1.348
Cattle,Offal,Other,2018-03,Wales,60,9604,15,0.625
Cattle,Offal,Pleurisy,2018-01,England,2383,140381,144,1.698
Cattle,Offal,Pleurisy,2018-02,England,2119,120926,144,1.752
Cattle,Offal,Pleurisy,2018-03,England,2240,126368,146,1.773
Cattle,Offal,Pleurisy,2018-01,Wales,74,10390,15,0.712
Cattle,Offal,Pleurisy,2018-02,Wales,27,9495,15,0.284
Cattle,Offal,Pleurisy,2018-03,Wales,31,9604,15,0.323
Cattle,Offal,Pneumonia,2018-01,England,5728,140381,144,4.08
Cattle,Offal,Pneumonia,2018-02,England,4803,120926,144,3.972
Cattle,Offal,Pneumonia,2018-03,England,5346,126368,146,4.231
Cattle,Offal,Pneumonia,2018-01,Wales,273,10390,15,2.628
Cattle,Offal,Pneumonia,2018-02,Wales,243,9495,15,2.559
Cattle,Offal,Pneumonia,2018-03,Wales,290,9604,15,3.02
Cattle,Offal,Pneumonia Mycoplasma Like,2018-03,England,1,126368,146,0.001
Cattle,Offal,Traumatic Pericarditis,2018-01,England,616,140381,144,0.439
Cattle,Offal,Traumatic Pericarditis,2018-02,England,579,120926,144,0.479
Cattle,Offal,Traumatic Pericarditis,2018-03,England,453,126368,146,0.358
Cattle,Offal,Traumatic Pericarditis,2018-01,Wales,26,10390,15,0.25
Cattle,Offal,Traumatic Pericarditis,2018-02,Wales,32,9495,15,0.337
Cattle,Offal,Traumatic Pericarditis,2018-03,Wales,29,9604,15,0.302
Cattle,Total Rejections,Abnormal Odour - Uraemia,2018-01,England,5,140381,144,0.004
Cattle,Total Rejections,Abnormal Odour - Uraemia,2018-02,England,3,120926,144,0.002
Cattle,Total Rejections,Abnormal Odour - Uraemia,2018-03,England,2,126368,146,0.002
Cattle,Total Rejections,Contamination,2018-01,England,13,140381,144,0.009
Cattle,Total Rejections,Contamination,2018-02,England,17,120926,144,0.014
Cattle,Total Rejections,Contamination,2018-03,England,6,126368,146,0.005
Cattle,Total Rejections,Cysticercus bovis (Generalised),2018-01,England,1,140381,144,0.001
Cattle,Total Rejections,Cysticercus bovis (Generalised),2018-03,England,1,126368,146,0.001
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-01,England,89,140381,144,0.063
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-02,England,104,120926,144,0.086
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-03,England,114,126368,146,0.09
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-01,Wales,14,10390,15,0.135
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-02,Wales,9,9495,15,0.095
Cattle,Total Rejections,Generalised Oedema/Emaciation,2018-03,Wales,3,9604,15,0.031
Cattle,Total Rejections,Generalised TB (Suspect),2018-01,England,131,140381,144,0.093
Cattle,Total Rejections,Generalised TB (Suspect),2018-02,England,135,120926,144,0.112
Cattle,Total Rejections,Generalised TB (Suspect),2018-03,England,108,126368,146,0.085
Cattle,Total Rejections,Generalised TB (Suspect),2018-01,Wales,4,10390,15,0.038
Cattle,Total Rejections,Generalised TB (Suspect),2018-02,Wales,22,9495,15,0.232
Cattle,Total Rejections,Generalised TB (Suspect),2018-03,Wales,40,9604,15,0.416
Cattle,Total Rejections,Jaundice,2018-01,England,2,140381,144,0.001
Cattle,Total Rejections,Jaundice,2018-02,England,1,120926,144,0.001
Cattle,Total Rejections,Jaundice,2018-03,England,1,126368,146,0.001
Cattle,Total Rejections,Other,2018-01,England,69,140381,144,0.049
Cattle,Total Rejections,Other,2018-02,England,55,120926,144,0.045
Cattle,Total Rejections,Other,2018-03,England,54,126368,146,0.043
Cattle,Total Rejections,Other,2018-02,Wales,1,9495,15,0.011
Cattle,Total Rejections,Other,2018-03,Wales,3,9604,15,0.031
Cattle,Total Rejections,Processing Fault,2018-01,England,1,140381,144,0.001
Cattle,Total Rejections,Processing Fault,2018-03,England,1,126368,146,0.001
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-01,England,84,140381,144,0.06
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-02,England,55,120926,144,0.045
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-03,England,66,126368,146,0.052
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-01,Wales,12,10390,15,0.115
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-02,Wales,11,9495,15,0.116
Cattle,Total Rejections,Pyaemia/ Multiple abscesses,2018-03,Wales,9,9604,15,0.094
Cattle,Total Rejections,Septicaemia / Fever,2018-01,England,128,140381,144,0.091
Cattle,Total Rejections,Septicaemia / Fever,2018-02,England,113,120926,144,0.093
Cattle,Total Rejections,Septicaemia / Fever,2018-03,England,130,126368,146,0.103
Cattle,Total Rejections,Septicaemia / Fever,2018-01,Wales,7,10390,15,0.067
Cattle,Total Rejections,Septicaemia / Fever,2018-02,Wales,11,9495,15,0.116
Cattle,Total Rejections,Septicaemia / Fever,2018-03,Wales,16,9604,15,0.167
