Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Trade Group - UKTI Education,"Personal Expense, Name Witheld",49174,598.66,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49175,15,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49176,60,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49176,90,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49177,5.5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49177,15,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49178,3.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Rail Travel Overseas-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49178,6.82,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49178,19.74,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49178,20,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49178,30.46,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49178,90,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49178,532.3,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",49179,8.75,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",49179,9.37,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",49179,21,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",49179,21.66,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,04/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",49179,76.11,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49356,25.06,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49357,22.1,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49357,33.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49357,214.14,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49358,8.41,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49358,23.23,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49358,41.77,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49358,53.78,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49358,216.78,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49359,5.2,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Motor Vehicle Hire-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49359,7.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49359,15.55,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49359,35.95,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49359,53,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49359,127.5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49359,378.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49360,3,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49361,4.4,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49361,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49361,6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,07/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49361,15.9,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49355,4.95,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49355,13,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49355,14.2,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49355,18.5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49355,30.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49355,94.05,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Stationery-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49433,9.89,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49528,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49528,20.12,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49529,54.45,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Hospitality - UK-UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",49530,2.3,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",49530,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",49530,9.49,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Creative Industries & Global Sporting Projects,"Personal Expense, Name Witheld",49530,52.3,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",49531,8.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Trade Group - UKTI Education,"Personal Expense, Name Witheld",49532,12,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49533,52.2,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Hotel & Accommodation UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49533,79,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",49534,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",49534,6.95,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",49534,9.4,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Partnerships & Business,"Personal Expense, Name Witheld",49534,11.67,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49535,20,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49535,27.98,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49535,32.56,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Hotel & Accommodation UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49535,181.01,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49535,268.18,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",49537,12,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",49537,26.1,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Hotel & Accommodation UK-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",49537,81.5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,"Managing Director, Policy and Network Development - Managing Director, Policy and Network Development",VODAFONE LTD,49540,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,VODAFONE LTD,49543,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,08/07/2014,Taxi Services UK-Default,Investment Development - Strategic Relationship Management,"Personal Expense, Name Witheld",49601,37.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-Default,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",48495,16.84,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence UK-Default,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",48495,30,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-Default,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",48495,31.6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence UK-Default,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",48495,50.59,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Taxi Services UK-Default,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",48495,52.8,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Hotel & Accommodation UK-Default,Trade Group - Energy & Transport,"Personal Expense, Name Witheld",48495,100,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Training & Skills - Consultancy-UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,CAPITA BUSINESS SERVICES LTD,49396,3868.29,,DL1 9HN,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Training & Skills - Consultancy-UKTI (BIS) Devolved Admin,Trade Group - Operations Directorate,CAPITA BUSINESS SERVICES LTD,49396,3868.29,,DL1 9HN,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence UK-Default,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49536,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence UK-Default,Chief Operating Officer - Chief Operating Officer,"Personal Expense, Name Witheld",49536,14.95,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49712,6,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49712,8.25,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49712,17.4,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49712,47.4,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Hotel & Accommodation UK-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49712,165,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49713,12.41,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49713,43.67,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49713,47.13,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49714,149.62,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49715,18.61,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49715,19.1,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49715,216.95,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49716,41.9,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49717,13.56,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49717,83.16,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49717,225.3,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49717,381.08,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49718,7.97,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",49718,74.69,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49719,1.25,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49719,5,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49719,14.38,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49719,38.1,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Group - Service Delivery,"Personal Expense, Name Witheld",49719,54.45,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",49720,1.93,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",49720,8.87,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",49720,12.85,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Regional Directorates,"Personal Expense, Name Witheld",49720,34.83,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49721,9.09,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",49721,115.7,,SW1H 0ET,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,09/07/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Trade Group - Healthcare UK,"Personal Expense, Name Witheld",49722,7.5,,SW1H 0ET,EMPLOYEE,,,Administration
