Org Code Desc,Dept Family,Entity,Payment Date,Expense Type,Expense Area,Supplier,Invoice Num,Amount
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-34.70
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,34.70
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-153.56
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,153.56
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-600.30
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,600.30
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,2.48
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-0.42
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,1.98
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-0.34
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,7.32
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-1.25
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,19.63
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-3.35
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,64.18
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-10.98
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,0.46
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-0.08
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,2.04
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-0.35
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,7.96
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-1.36
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,"-4,840.77"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,10.98
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,"4,593.62"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,"-4,593.62"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,"4,593.62"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,0.01
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,"-4,593.62"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,"4,593.62"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,THERAPY SERVICES,05-Aug-2015,PATIENTS APPLIANCES : PURCHASE,MOBILITY SERVICES,PEACOCKS MEDICAL GROUP LTD,76,-0.01
AIREDALE NHS FOUNDATION TRUST,INTERGRATED MEDICAL GROUP,PHARMACY,07-Aug-2015,DRUGS,PHARMACY,ROCHE PRODUCTS LTD,1321788381,"25,746.14"
AIREDALE NHS FOUNDATION TRUST,DIAGNOSTIC SERVICES,RADIOLOGY,14-Aug-2015,NON HEALTHCARE SERVICES FROM NHS TRUSTS,RADIOLOGY,SIEMENS PLC,1027056151,"100,282.70"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,14-Aug-2015,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900192346,"149,329.03"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,14-Aug-2015,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900192346,"29,865.81"
AIREDALE NHS FOUNDATION TRUST,FACILITIES,FACILITIES,14-Aug-2015,EXTERNAL CONTRACTS : CATERING,CATERING,SODEXO LTD TA SODEXO HEALTHCARE SERVICES,9900192346,"-29,865.81"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,21-Aug-2015,COMPUTER NETWORK COSTS,INFORMATION MANAGEMENT & TECHNOLOGY,VIRGIN MEDIA PAYMENTS LTD,60021822,"39,998.00"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,21-Aug-2015,COMPUTER NETWORK COSTS,INFORMATION MANAGEMENT & TECHNOLOGY,VIRGIN MEDIA PAYMENTS LTD,60021822,"7,999.60"
AIREDALE NHS FOUNDATION TRUST,CORPORATE SERVICES,FINANCE,21-Aug-2015,COMPUTER NETWORK COSTS,INFORMATION MANAGEMENT & TECHNOLOGY,VIRGIN MEDIA PAYMENTS LTD,60021822,"-7,999.60"
