Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4620236,177.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49966,189.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,954509,190.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,961987,190.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,964395,190.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49983,213.58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49927,225.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49894,448.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49871,495.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,CRD00046355,-39.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,16/05/2011,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00535512,39.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,954060,81.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,973052,83.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,974686,99.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49875,60.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49995,13.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,966039,61.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49955,16.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,963856,29.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,967476,81.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,963718,94.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,958991,-62.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,958980,-35.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49934,11.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49900,15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49965,43.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49884,192.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49997,208.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,961508,-27.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,974957,90.29,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,975025,93.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,975084,168.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,961090,-78.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,959553,21.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49883,34.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,23/05/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00548155,40.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49896,43.09,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,967174,96.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,959552,99.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,969296,99.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,969344,99.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00546518,116.64,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Travel and subsistence UK,Business Support Directorate,Gary Taylor,49911A,150.45,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49905,161,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49899,201.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49967,222.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49969,227.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49866,7.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49574,36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,969962,-83.76,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49916,13.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4615223,30.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4616508,30.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,963073,66.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,958110,69.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,960242,77.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,962229,77.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,975380,77.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,973693,91.17,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,954305,92.57,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49867,95.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,954304,101.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,955578,101.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,977780,123.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,977731,138.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,966894,153.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49895,179.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49979,192.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,977055,244.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,961379,394.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,963720,-160.59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,970477,180.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49876,281.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49940,37.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49869,43.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,961051,-62.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,965683,143.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49862,150.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,958070,200.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49863,262.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,965550,139.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49981,41.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,970012,-82.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,970011,-51.93,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49857,37.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,963556,40.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,961380,69.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,956755,82.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,961389,100.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49936,15.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,977070,188.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49990,12.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,978524,198.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,977520,384.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49998,9.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49952,9.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49975,9.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,968692,43.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,968753,98.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,956551,68.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,956550,77.48,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,970005,-181.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50013,59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,957138,201.61,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,957200,201.61,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49878,313.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49918,478.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49959,5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49950,9.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49941,19.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49949,23.16,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/05/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49948,18.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49943,16.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/05/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50005,81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49887,82.41,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49889,106.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49858,7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,49933,81.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00546520,47.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,978388,96.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,977410,101.54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50003,128.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,959312,148.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,976051,148.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4619497,136.36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4613320,426.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,49957,446.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,49958,603.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49573,184.31,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,49864,119.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,49944,705.48,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49920,13.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50014,61.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4614069,89.59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4620251,98.21,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4620255,110.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4613606,214.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49908,273.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4616691,291.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4613980,312.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4617042,426.4,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4613870,701.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49974,1037.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4616713,157.34,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/05/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,British Embassy Government Account,VISIT OF J ALTY 11.3.11,186.92,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4621084,15.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49849,175.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49897,175.71,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4619256,204.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49898,221,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4620719,262.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4620722,262.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4621178,262.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4616328,266.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49925,276.66,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49926,286.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4616293,292.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49996,304.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4613989,312.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49972,471.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4614671,548.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49915,1535.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/05/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49961,1792.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4617058,185.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50001,360.18,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/05/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,49989,371.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4616540,259.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4616144,262.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50009,1241.69,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4616233,261.71,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4616747,170.38,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/05/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4617418,65.28,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/05/2011,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,50002,548.79,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,04/05/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49872,568.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/05/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,50010,1181.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/05/2011,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,49931,258.03,Not applicable
