Org Code Desc,Dept Family,Entity,Payment Date,Expense Type,Expense Area,Supplier,Invoice Num,Amount
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"7,016.19"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"1,867.35"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"-1,867.35"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,373.47
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"1,403.24"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"5,475.16"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"-1,403.24"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,-373.47
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"-5,475.16"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"-1,403.24"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,-373.47
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"5,475.16"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,373.47
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - NON RESIDENTIAL BUILDINGS,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"1,403.24"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,373.47
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"1,403.24"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,"-1,403.24"
AIREDALE NHS FOUNDATION TRUST,BALANCE SHEET,BALANCE SHEET,28-Nov-2014,ADDITIONS - ASSETS UNDER CONSTRUCTION,BALANCE SHEET,WILLMOTT DIXON CONSTRUCTION LTD,381934,-373.47
