Entity,GL Date,Merchant name,Amount,Description
EA,28/11/2013,BUXTONS,"£1,059.99",Personal Protective Equipment - four pairs of chainsaw trousers for Field Team members at Derby Depot - protects wearer against up to 54mph chainsaw rotations
EA,20/12/2013,BVSC ENTERPRISE LIMITE,£762.00,Room hire and refreshments for 25 people attending Business Planning Team Budget Meeting
EA,16/12/2013,CADMAN CRANES LIMITED,"£4,929.30","Six-day hire of crane and associated equipment for sluice gate refurbishment at East Bay, Colchester"
EA,20/12/2013,CALOR GAS ACCOUNT PAYM,£785.23,Gas for boilers in warm water hatchery
EA,16/12/2013,CAPITA BUS SVS-MOTO,£623.10,Fees for two people attending Professional Customer Service training courses
EA,23/12/2013,CARTER PLANT HIRE,£593.50,Purchase of concrete plus multi-day skip hire for flood defence work in the Anglian region
EA,28/11/2013,CATERING ACADEMY LTD,"£4,380.00","Room hire, lunch and refreshments for 110 people attending Hydropower Workshop "
EA,12/12/2013,CATERING ACADEMY LTD,"£1,924.80","Room, equipment hire, lunch and refreshments for 25 people attending Business Advisory Group Board Meeting "
EA,23/12/2013,CENTRAL CITY TRAINING,£600.00,"Room hire for 75 people attending Lesbian, Gay, Bisexual and Transgender (LGBT) conference "
EA,09/12/2013,CHARLES H HILL,"£1,594.26","One pole saw and assorted Personal Protective Equipment for Field Teams at Short Ferry Depot, West Lindsey"
EA,16/12/2013,CHISLETTS,"£1,683.72",Barrier fencing/pins/cones/road signs - Incident Response Works
EA,23/12/2013,CHISLETTS,£567.06,One-day hire of various specialist tools and equipment for Flood and Coastal Risk Management Field Operations works in the Anglian Region
EA,24/12/2013,CHUBB ELECTRONIC SECUR,£679.20,Servicing of fire extinguishers in accordance with Agency policy
EA,20/12/2013,CHUBB ELECTRONIC SECUR,£607.07,Fire alarm service and maintenance plus fire extinguisher service
EA,29/11/2013,CITY ELECTRICAL FA,"£1,154.22","Six hundred cord end terminals, one Portable Appliance Testing kit, one sealant gun and two sealant cartridges and six hundred cable lengths for maintenance works at Short Ferry Pumping Station, Lincoln"
EA,09/12/2013,CITY ELECTRICAL FA,£678.00,Flow meter and associated equipment for Boston Pumping Station
EA,09/12/2013,CITY ELECTRICAL FA,£667.84,South Ferriby Lock electrical warning lighting system repairs
EA,12/12/2013,CITY ELECTRICAL FA,£541.53,Distribution board and associated equipment for Boston Pumping Station
EA,20/12/2013,CIVIL SERVICE COLLEGE,£540.00,Training for one person attending Accountability and Governance for Arm's Length Bodies training course
EA,04/12/2013,CLAD SAFETY,£504.00,Four pairs of chest waders for fish and macrophyte survey works
EA,09/12/2013,CLIFDA STEELS LTD,£726.00,Steel channel for new debris deflector at Ware Weir
EA,28/11/2013,CLIFDA STEELS LTD,£523.20,Steel sections for bridge supports at Farnham
EA,16/12/2013,COLLECT-A-WAY,£508.60,Rental of skips for Parkeston Quay and Nayland Auto Gates
EA,19/12/2013,COLLINS NETS LIMITED,"£1,664.40",Two drysuits for Hydrometry and Telemetry team members at Romsey Depot
EA,17/12/2013,COLLINS NETS LIMITED,"£1,519.20",One survey net and six handheld nets and associated equipment for fisheries monitoring in the South West region
EA,10/12/2013,COLLINS NETS LIMITED,£804.00,One net for invasive species removal works in the North West region
EA,18/12/2013,CONCEPT CATERING,£532.00,Room hire and catering for sixteen people attending Environment and Performance Team meeting 
EA,11/12/2013,CONFERENCE ASTON LTD,"£3,928.00","Accommodation for three people for two nights and twenty people for one night plus room hire, lunch and refreshments for 23 people for two days for One Programme Coaching for Performance training course"
EA,11/12/2013,CONFERENCE ASTON LTD,"£3,447.81","Accommodation for nineteen people for one night plus room hire, lunch and refreshments for twenty people for two days for Area Permitting Business Partner Meeting "
EA,11/12/2013,CONFERENCE ASTON LTD,"£3,072.00",Hire of four rooms including lunch and refreshments for seventy people attending One Programme Workshop
EA,11/12/2013,CONFERENCE ASTON LTD,"£2,552.52","Room hire and food for three days for 14, 31 and 25 people respectively, attending National Hydrometry  and Telemetry Team meeting"
EA,11/12/2013,CONFERENCE ASTON LTD,"£1,792.33","Room, equipment hire, lunch and refreshments for twenty people attending One Leadership Programme Assessment Panel"
EA,28/11/2013,CONFERENCE ASTON LTD,"£1,617.54","Room hire, lunch and refreshments for 28 people attending Environmental Crime Team Leaders meeting "
EA,17/12/2013,CONFERENCE ASTON LTD,"£1,608.00","Accommodation for ten people for one night plus room hire, lunch and refreshments for ten people for two days for Midlands Leadership Team Meeting"
EA,11/12/2013,CONFERENCE ASTON LTD,"£1,194.00","Room, equipment hire, lunch and refreshments for 35 people attending Incidents and Emergency Planning meeting "
EA,11/12/2013,CONFERENCE ASTON LTD,"£1,008.00","Room hire, lunch and refreshments for fifteen people for two days for Scrum Practitioner training course "
EA,05/12/2013,CONFERENCE ASTON LTD,£941.88,"Room hire, lunch and refreshments for thirty people attending Surface Treatment Using Organic Solvents Scoping Meeting "
EA,11/12/2013,CONFERENCE ASTON LTD,£886.78,"Room hire, lunch and refreshments for 26 people attending Water Resources Planning meeting "
EA,28/11/2013,CONFERENCE ASTON LTD,£840.00,"Room hire, lunch and refreshments for 25 people attending National Operational Technical Leads Programme meeting "
EA,20/12/2013,CONFERENCE ASTON LTD,£733.90,"Room hire, lunch and refreshments for fifteen people attending Fertiliser Recommendations Training Course "
EA,17/12/2013,CONFERENCE ASTON LTD,£680.22,"Room hire, lunch and refreshments for fifteen people attending Waste Stream Implementation Group meeting "
EA,11/12/2013,CONFERENCE ASTON LTD,£643.46,"Room hire, lunch and refreshments for eighteen people attending National Permitting Service Business Risk meeting "
EA,11/12/2013,CONFERENCE ASTON LTD,£557.06,"Room hire, lunch and refreshments for ten people, plus dinner for eight people attending National Permitting Service Leadership meeting "
EA,05/12/2013,CONFERENCE ASTON LTD,£518.40,Room hire plus catering for eighteen people attending Creating Asset Management Capacity meeting 
EA,28/11/2013,CONFINED SPACES TR,"£1,074.00","Annual service of confined spaces escape kits for teams at Thames Barrier, London"
EA,09/12/2013,CORPORATE DOCUMENT,£798.00,Design fees for externally published Gypsum Waste Quality Protocols - these are published to help businesses and organisations use resources more wisely
EA,10/12/2013,CORY BROS SHIPPING,£900.00,Materials for the removal of inland oil spills
EA,09/12/2013,CRAWFORD SCIENTIFIC LT,£778.20,"Solid phase extraction cartridges for High-Performance Liquid Chromatography machine at National Laboratory, Nottingham"
EA,28/11/2013,CREWSAVER,£571.26,"Lifejacket repair, service and routine maintenance"
EA,20/12/2013,CREWSAVER,£521.27,Service of fifteen lifejackets for Environmental Monitoring teams
EA,02/12/2013,CROSSHALL MARINE LTD,"£1,293.60",Covers for an Environment Agency patrol boat used on the River Ouse
EA,02/12/2013,CROSSHALL MARINE LTD,"£1,188.00",Waterproof covers for two patrol boats and trailers
EA,19/12/2013,CROWNE PLAZA,"£2,204.00","Room hire, lunch and refreshments for forty people attending Flood and Coastal Risk Management Team meeting "
EA,06/12/2013,CROWNE PLAZA,"£2,195.00","Room, equipment hire, lunch and refreshments for 42 people attending Environment, Planning and Engagement meeting "
EA,28/11/2013,CUMBRIAN NEWSPAPER,"£1,913.37",Local advertising costs of Low Level Waste Repository permit consultation
EA,03/12/2013,CUMBRIAN NEWSPAPER,£960.00,Local advertising costs of Low Level Waste Repository permit consultation
EA,03/12/2013,CUMBRIAN NEWSPAPER,£953.38,Local advertising costs of Low Level Waste Repository permit consultation
EA,16/12/2013,CURRYS SUPERSTORE,"£1,828.58","Three Ultra Portable Computers, one Wireless Hotspot Device, one Anti-Virus License and three 16Gb USB Pens for IT modernisation programme "
EA,02/12/2013,CW RESEARCH LTD,"£1,671.60",Annual Environment Agency subscription to Chemical Watch: Global Risk and Regulation News
EA,12/12/2013,D B CONCRETE LTD,£854.80,Concrete for flood defence works in East Mersea
EA,09/12/2013,D B CONCRETE LTD,£854.40,Concrete for flood defence works in East Mersea
EA,16/12/2013,DARCY PRODUCTS LTD,"£1,682.46",Replenishment of pollution pads and booms for incidents
EA,12/12/2013,DARCY PRODUCTS LTD,£677.42,"Six anti-spill kits and six spill mats for Bradney Depot, Somerset"
EA,17/12/2013,DAVID GREENBANK TYRES,£507.00,Fitting of tow bar to Environment Agency vehicle
EA,11/12/2013,DAVID WATSON TRANSPORT,"£1,468.80",Hire of low loader and operator to move excavator to Kettering site
EA,19/12/2013,DEAFBLIND.ORG.UK,"£1,612.50","Room hire, lunch and refreshments for 35 people for two days for Marine Management Workshop "
EA,04/12/2013,DENNIS BARNFIELD L,"£1,799.46",Supply and installation of additional circuit to Environment Agency machinery
EA,12/12/2013,DESURVEY PLC,"£1,601.15",Temporary staff
EA,02/12/2013,DESURVEY PLC,"£1,261.14",Temporary staff
EA,12/12/2013,DESURVEY PLC,"£1,121.02",Temporary staff
EA,12/12/2013,DESURVEY PLC,£693.73,Temporary staff
EA,18/12/2013,DESURVEY PLC,£657.55,Temporary staff
EA,28/11/2013,DESURVEY PLC,£614.32,Temporary staff
EA,05/12/2013,DESURVEY PLC,£598.56,Temporary staff
EA,05/12/2013,DESURVEY PLC,£572.53,Temporary staff
EA,18/12/2013,DICK LEIGH CHAINSAW SP,£570.00,"One chainsaw for general operational work by Field Teams in Leigh, Greater Manchester"
EA,18/12/2013,DMA MAINTENANCE LTD,"£1,140.75","Installation of four spotlights in office at Orchard House, Kent"
EA,18/12/2013,DMA MAINTENANCE LTD,£981.62,"Installation of an under-sink water heater at Rivers House, Canterbury, Kent"
EA,18/12/2013,DMA MAINTENANCE LTD,£581.77,"Installation of ten downlighters in office at Orchard House, Kent "
EA,02/12/2013,DMA MAINTENANCE LTD,£548.72,"Installation of under-sink water heaters at Orchard House, West Malling"
EA,20/12/2013,DMA SIGNS LIMITED,"£4,134.00",Fifty 'Beware Strong Currents' signs and fifty 'Danger' signs for Thames Weirs
EA,13/12/2013,DOD`S PARLIAMENTARY CO,£588.00,Fees for two people attending Westminster Explained - Taking Control of Your Time training course
EA,19/12/2013,DOTTED EYES LTD,£720.00,Fee for one person attending Feature Manipulation Engine training course
EA,11/12/2013,DOUBLE TREE (DCC),£595.00,Room hire and evening meal for seventeen people attending Directors board meeting 
EA,03/12/2013,DOUBLETREE BY HILTON B,"£1,200.00","Room hire, lunch and refreshments for fifty people for two days for Creating Asset Management Capacity Supplier Meeting "
EA,16/12/2013,DRI Lenovo,"£2,094.89",High-specification laptop for Agency infrastructure testing
EA,13/12/2013,DRUCK LTD,"£2,475.22",Six depth and pressure sensors for hydrometry monitoring in the Midlands region
EA,03/12/2013,DYNAMIC EMS LTD,"£1,014.00",Repairs to two hydrometry outstations in the Cornwall area
EA,02/12/2013,DYNAMIC EMS LTD,£912.00,Repairs to one hydrometry outstation in the Devon area
EA,10/12/2013,DYNAMIC EMS LTD,£630.00,Repair of Dynamic Logic Telemetry outstations
EA,16/12/2013,DYNAMIC EMS LTD,£570.00,Repairs to one hydrometry outstation in the Cornwall area
EA,10/12/2013,DYNAMIC EMS LTD,£558.00,Repair of Dynamic Logic Telemetry outstations
EA,17/12/2013,DYNAMIC EMS LTD,£522.00,Five modems for telemetry outstations in the South East region
EA,04/12/2013,DYNAMIC EMS LTD,£522.00,Repair works to two telemetry outstations in the South West region
EA,03/12/2013,E Y E MARINE LTD,"£2,525.41",217 mooring chains including shackles for Environment Agency boats in the South West region
EA,17/12/2013,EDEN SPRINGS,"£1,071.29","Tea and coffee supplies - September and October 2013 - for Trentside Office, Nottingham"
EA,03/12/2013,EDMAR ENGINEERING CO L,"£1,785.20",Fixed equipment Provision and Use of Work Equipment Regulations (PUWER) inspection at Sunbury Depot
EA,03/12/2013,EDMAR ENGINEERING CO L,"£1,785.20","Fixed equipment Provision and Use of Work Equipment Regulations (PUWER) inspection at Amwell End Depot, Ware"
EA,09/12/2013,EDOS,"£1,962.00",Scanning and digitising of historic photographs of engineering projects for their preservation and ease of storage and supply
EA,02/12/2013,EEF WOODLAND GRANGE,"£1,080.00","Room hire, lunch and refreshments for twenty people attending Thames Barrier Drive Equipment Team meeting "
EA,17/12/2013,ELECTRO FISHING SERVIC,£707.40,Servicing and repair of electric fishing equipment
EA,12/12/2013,ELECTRO GEAR LTD,£577.40,Floodlights and accessories to repair damaged lights at Rivers House
EA,18/12/2013,ELTHAM WELDING SUP,"£1,262.75",Two-week hire of welding equipment for site works
EA,12/12/2013,EM SUPPLIES,£811.68,"Assorted beakers and containers for environmental sampling for Field Teams at Riversmeet House, Tewkesbury"
EA,09/12/2013,EMS CONSOLIDATED LTD,"£1,322.63",Service of eight small plant equipment items at Sunbury Depot
EA,09/12/2013,EMS CONSOLIDATED LTD,"£1,027.52","Supply and fit new electrical breaker point at Scots Float Depot, Rye"
EA,10/12/2013,ENERGY DEVELOPMENT CO-,"£1,087.12","Twenty solar regulators and associated equipment for Field Teams at Medway House, Tonbridge"
EA,07/12/2013,ENTERPRISE,£692.62,28-day car hire for Environmental Crime Team Investigative Works
EA,11/12/2013,ENTWISTLE,"£1,284.00","Printing of 5,000 newsletters for the Warrington Flood Defence Scheme,"
EA,03/12/2013,ENTWISTLE,£808.44,"Photocopying and printing for legal team and counsel for environmental permitting appeals by three Water Companies.  Due to the number of copies and documents required, it was necessary to use an external supplier in order to meet deadlines."
EA,03/12/2013,ENTWISTLE,£564.24,"Photocopying and printing for legal team and counsel for environmental permitting appeals by three Water Companies.  Due to the number of copies and documents required, it was necessary to use an external supplier in order to meet deadlines."
EA,18/12/2013,ESG.CO.UK,"£2,445.00",Testing soil samples for asbestos at Environment Agency site in Stafford
EA,28/11/2013,EURO BLINDS UK LTD,£619.20,"Repair works to blinds at Manley House, Exeter"
EA,04/12/2013,EVE TRAKWAY LTD,"£1,020.00","One-day hire of track way for use with heavy plant equipment for desilt works in Scotter, Lincolnshire"
EA,28/11/2013,F G ADAMSON SON,£539.21,"Chainsaw, polesaw, strimmer servicing and repairs"
EA,20/12/2013,FARNELL ELECTRONIC,£633.78,Five rechargeable power cells and connectors for operational equipment at Romsey Depot
EA,18/12/2013,FARNELL ELECTRONIC,£547.02,Five rechargeable power cells and chargers for operational equipment at Romsey Depot
EA,07/12/2013,FARNELL INTERNET,£632.88,140 batteries for Telemetry Outstations in North East region
EA,17/12/2013,FARNELL INTERNET,£609.95,320 batteries for Telemetry Outstations in South West region
EA,19/12/2013,FARNELL INTERNET,£582.05,"Two hundred metres of cable, crimp tooling, cutters"
EA,04/12/2013,FARNELL INTERNET,£565.73,Two hundred metres of assorted cables and cabling tools for site field works
EA,19/12/2013,FARNELL INTERNET,£504.04,Nine high-strength cables for pluvio installation works in the Midlands region
EA,28/11/2013,FISHER SCIENTIFIC UK L,£728.88,Biohazard bags for storage of fish waste at Brampton Office
EA,17/12/2013,FISHTEK LTD,£940.00,Fixings and materials for Fish Pass on Western Rother
EA,12/12/2013,FIXINGS NW,"£1,258.32","Assorted materials and fixings for field works at the River Roch, Rochdale"
EA,28/11/2013,FLAGMAKERS,"£1,674.36","Thirty of each of red, green and amber 'Strong Stream' advice flags for use at various locations"
EA,12/12/2013,FLEET MWS 60472405,£596.84,415 litres of diesel fuel for plant equipment in the Midlands area
EA,18/12/2013,FOSTER FABRICATION,"£2,280.00","Fabrication and installation of a pair of gates at Morton School, Dow Beck"
EA,18/12/2013,FOSTER FABRICATION,£579.60,"Modification of Cello brackets, East Brownrigg borehole cap and seven lighter-weight inner borehole caps"
EA,06/12/2013,FRESH ELEMENT LTD,"£1,239.30","Room hire, lunch and refreshments for forty people attending Regional Hydrometry and Telemetry Briefing"
EA,12/12/2013,FRIENDS HOUSE,"£1,039.00","Room, equipment hire, lunch and refreshments for sixteen people attending a Coaching Network Meeting"
EA,19/12/2013,FRIENDS HOUSE,£996.00,"Room hire, lunch and refreshments for twenty people attending National Flood and Coastal Risk Management Executives meeting "
EA,16/12/2013,FRIENDS HOUSE,£672.00,Room hire and catering for 48 people attending National Capital Programme Management Service Business Team Quarterly Meeting 
EA,16/12/2013,FRIENDS HOUSE,£564.00,"Room and equipment hire, lunch and refreshments for twelve people attending National Flood Risk Assessment meeting "
EA,06/12/2013,FRIENDS HOUSE,£559.00,"Room hire, lunch and refreshments for thirteen people attending Human Resources Specialist meeting "
EA,28/11/2013,FUCHS LUBRICANTS,"£1,861.30","Assorted lubricants for pumping equipment used by Field Teams at Bradney Depot, Somerset"
EA,29/11/2013,G BEANEY & SONS,"£2,700.00","Fabrication of steel blanking sheet to cover a culvert at Faversham Outfall, Kent"
EA,12/12/2013,G BEANEY & SONS,"£2,136.00",Stainless steel locking nuts for seawall flood doors in the South East region
EA,10/12/2013,G BEANEY & SONS,£690.00,"Manufacture and installation of access door to demountable flood defence in Robertsbridge, East Sussex"
EA,09/12/2013,GALLERY RESOURCES LTD,"£4,427.41",Temporary staff
EA,16/12/2013,GARRAWAYS COFFEE,£757.60,"Tea and coffee supplies for Trentside Office, Nottingham - December 2013"
EA,20/12/2013,GBM WASTE MANAGEMENT,"£2,700.00",Flooding Incident Response -  hire of skips for removal of debris/damage to defences during tidal surge - December 2013
EA,20/12/2013,GBM WASTE MANAGEMENT,"£2,700.00",Flooding Incident Response - forty-yard skips for clearance of foreshore following surge tide
EA,01/12/2013,GEORGE UTTERSON ELECTR,"£1,486.56","Replacement of eight 1800mm fluorescent light fittings with LED lights at Romsey Depot, Hampshire"
EA,04/12/2013,GEOTECHNICAL INSTR,£780.00,"Service and calibration of gas monitors for Groundwater and Contaminated Land teams at Sentinel House, Lichfield"
EA,03/12/2013,GEOTECHNICAL INSTR,£600.00,"Service, calibration and testing of gas analyser at Brampton office"
EA,11/12/2013,GIBSONS OF KENDAL,"£1,800.00",Hire of wagon to assist with transport of dumpy bags for temporary repair on eroded section of River Ehen (Cumbria) flood bank
EA,12/12/2013,GLANVILLE CLEANSING,£873.00,Jetting unit for cleansing of Velator pipework
EA,28/11/2013,GLEBE FARM HEDGING LTD,£584.80,Assorted hedges for planting following flood defence works
EA,16/12/2013,GOVNET COMMUNICATI,£859.20,Attendance fees for four people attending Mobile Government Conference
EA,20/12/2013,GPL,"£4,080.00","Maintenance at Pier 4, installation of heavy duty tanking membrane at Pier 7 and various other joint works at Thames Barrier, London"
EA,15/12/2013,GPL,"£2,736.00","Design, manufacture and installation of valve tagging identification for hydraulic systems at Thames Barrier, London"
EA,29/11/2013,GRAEME COOPER,"£1,575.85",17th Edition fixed wiring testing for the whole of the electrical wiring system at Ely Depot
EA,10/12/2013,GRAHAM,"£1,017.43","Service and parts for the hydrotap at Waterside House, Lincoln"
EA,06/12/2013,GREEN LANE VETERINARY,£636.48,Payment for review of veterinary history for seven horses as part of ongoing insurance investigation
EA,09/12/2013,GREENHAM TRADING LTD,"£1,420.91","Twenty litres of all-purpose cleaner, six cases of hand towels, fifty kilograms of white rags, 72 rolls of wypall (cleaning wipes) and one thousand refuse sacks for Thames Barrier, Barking Barrier, Dartford Creek Barrier and King George V Lock, London"
EA,11/12/2013,GREENHAM TRADING LTD,£502.04,Assorted cleaning materials for Riccall Depot
EA,09/12/2013,GREYHOUND CHROM.,£866.28,"Quality control standards for National Laboratory, Nottingham"
EA,10/12/2013,GUILDBOURNE PRINTI,£717.60,Printing of 110 three-part Vehicle/Plant Defect Record Books
EA,18/12/2013,H. ELLIS & SONS(1899),£948.96,"206 locks for team use to replace broken, faulty or stolen locks on sites"
EA,20/12/2013,HACH LANGE LTD,£876.00,Turbidity solution for the laboratory calibration of field water quality monitoring equipment.
EA,11/12/2013,HALFORDS 0402,£669.95,Five Garmin Satnavs for Field Teams
EA,28/11/2013,HAZCHEM WASTE DISPOSAL,"£2,174.40","Collection and disposal of waste from Ladymead Depot, Guildford"
EA,20/12/2013,HEATH PEST CONT.,£704.64,"Pest control for asset protection at Askham, Cumbria"
EA,20/12/2013,HEAVYHAUL /CHELMSF,£624.24,Hire of lorry to pick up grass collector
EA,23/12/2013,HEWARD & DEAN (BD) LTD,"£3,512.16","One mobile pressure washer, one filter and one hose for cleaning concrete and timber walkways on flood defence structures"
EA,29/11/2013,HEWARD & DEAN (BD) LTD,"£1,320.08","Service spares and replacement items for small plant tools and equipment, including black Rustoleum paint, primers, rollers, brushes, studded threaded bar gaffer tape, shelf units, hex nuts, cable ties, and non-slip and anti-climb paint"
EA,23/12/2013,HEWARD & DEAN (BD) LTD,£733.84,"Spares and repairs for the plant and equipment at the Amwell End Depot Ware - floating lanterns, driver bit sets, 110v transformers, T7 tactical torch and folding trucks for small generators"
EA,12/12/2013,HEWDEN STUART LIMITED,"£1,500.00","Purchase of a twenty-foot welfare cabin for Havant Depot, Hampshire"
EA,18/12/2013,HICKMANS OF KIDDERMINS,"£1,075.20",Machine move - transportation of tractor from Mance House to Uttoxeter Depot
EA,18/12/2013,HICKMANS OF KIDDERMINS,£648.00,Movement of plant to Pershore for asset improvement works
EA,05/12/2013,HILTI CUSTOMER SERVICE,"£3,358.80","Laser levelling equipment, including telescopic staff and tripod for operations works by Field Teams at Rothley Depot"
EA,05/12/2013,HILTI CUSTOMER SERVICE,£779.87,Two battery-powered compact drills and assorted screw anchors for general use by Field Team at Rothley Depot
EA,17/12/2013,HINGLEY & CALLOW O,£897.75,"Nine hundred litres of gas oil for plant equipment and tractors used by Field Teams at Mance House, Kidderminster"
EA,09/12/2013,HOL INN BIRM CITY,"£2,354.50",Accommodation for 14 people for one night plus room and equipment hire with lunch and refreshments for fifteen people for two days for Human Resources Business Partner Meeting 
EA,11/12/2013,HOLIDAY INN,£616.00,Accommodation for seven people for one night attending an Environmental Crime team meeting
EA,19/12/2013,HOLIDAY INN EXPRESS,£628.80,"Room hire, lunch and refreshments for twelve people for two days for Biodiversity Team Emotional Intelligence Training Course "
EA,02/12/2013,HOLIDAY INNS,"£2,349.00",Accommodation for seven people for four nights attending a Rivers and Coastal Engineering course - university block week
EA,06/12/2013,HOLIDAY INNS,£614.50,Accommodation including evening meal for seven people for one night attending a Midlands Field Team Meeting
EA,17/12/2013,HONEY BROTHERS LTD,£582.07,"Assorted cutting equipment for Field Teams at Riversmeet House, Tewkesbury"
EA,19/12/2013,HOTEL BANNATYNE,"£1,535.25","Accommodation including evening meal for nine people for one night plus room hire, lunch and refreshments for nine people attending North East Area Management Team meeting"
EA,28/11/2013,HSS HIRE,£549.94,One-week hire of welding equipment for general use by Field Team in the South East area 
EA,02/12/2013,HYDROSPHERE UK LTD,£569.50,Two safety buoys and mooring kits for watercourse in Oxford
EA,16/12/2013,I M G LTD,"£1,393.19","Assorted cleaning materials for Field Teams at Scots Float Depot, Rye"
EA,28/11/2013,I M G LTD,"£1,135.57",Ninety litres of assorted de-icer for vehicles and sites
EA,18/12/2013,IAIN MACKIE LIMITED,"£1,104.00","Bulk fuel tank and mobile bowser inspections at Bridge End Depot, Kendal"
EA,23/12/2013,INDUSTRIAL EQPMNT & S-,£760.15,"Six grease guns and ten glue cartridges, two longboy saws, eight cans of copper anti-seize and one thousand cable ties for Field Teams for Osney stores"
EA,12/12/2013,INDUSTRIAL EQPMNT & S-,£723.55,Twelve head-torches and four handheld torches for Field Teams for Osney stores
EA,23/12/2013,INDUSTRIAL EQPMNT & S-,£618.07,"Two 4.5m industrial cable protectors, 24 paint brushes, six rollers and two torches for Field Teams for Osney stores"
EA,28/11/2013,INDUSTRIAL EQPMNT & S-,£576.70,"Cutting disc and files, tyre levers, clamps and repair kits for Field Teams for Osney stores"
EA,29/11/2013,INDUSTRIAL EQPMNT & S-,£571.70,"Assorted cutting equipment for Field Teams at Osney Yard, Oxford"
EA,16/12/2013,INST OF INT COMMS,£504.00,Fee for one person attending Social Media for Internal Communicators training course
EA,06/12/2013,INTERNATIONAL CENT,"£1,190.00","Room hire, lunch and refreshments for 34 people attending Environment, Planning and Engagement team meeting"
EA,13/12/2013,J C PHILLIPS & SON,£530.44,Assorted stone and soil for flood defence maintenance works in the Dorset area
EA,19/12/2013,J GLIDDON & SONS L,£507.42,Service and repair of cutting equipment used by Field Teams at Taunton Depot
EA,20/12/2013,JACTONE PRODUCTS LTD,£543.70,Temporary fencing and public safety signage following construction works in Leeds
EA,29/11/2013,JERICHOS BRASSERIE,£516.00,"Room, equipment hire, lunch and refreshments for 32 people attending Regulated Business Day "
EA,18/12/2013,JEWSON LTD,"£3,093.12",Multi-lift sandbags for South Ferriby Depot
EA,13/12/2013,JEWSON LTD,"£3,024.00",Gravel and shingle required for defence repairs after tidal surge in December 2013 - Flooding Incident Response
EA,12/12/2013,JEWSON LTD,"£2,707.20",One tonne of sand bags for emergency flood defence in the Anglian region - Flooding Incident Response 
EA,13/12/2013,JEWSON LTD,"£1,671.15",Barrier fencing/pins/cones/polythene - Incident Response Works
EA,13/12/2013,JEWSON LTD,"£1,159.50","Link chain, polythene and plywood for Flood Incident Response works in the Anglian region"
EA,18/12/2013,JEWSON LTD,"£1,154.28","Link chain, polythene and plywood for Flood Incident Response works in the Anglian region"
EA,12/12/2013,JEWSON LTD,£954.58,25-metre rolls of polythene for emergency defence works
EA,13/12/2013,JEWSON LTD,£761.04,Polythene for Incident Response
EA,05/12/2013,JEWSON LTD,£567.00,Sandbags for Hull Barrier for Flooding Incident Response 
EA,05/12/2013,JEWSON LTD,£567.00,Sandbags for Hull Barrier for Flooding Incident Response 
EA,20/12/2013,JEWSON LTD,£567.00,Sand for Welwick for Flooding Incident Response 
EA,23/12/2013,JEWSON LTD,£534.60,Scalpings for path on Farnham Bourne flood channel
EA,13/12/2013,JEWSON LTD,£504.00,Gravel and shingle required for flood defence repairs in the Anglian region following tidal surge
EA,28/11/2013,JOHNSONS MOVING SE,"£1,043.57","Collection and disposal of waste from Fine Jane Depot, Ormskirk"
EA,29/11/2013,JURYS BIRMINGHAM,"£1,122.00","Accommodation for eleven people for one night plus room hire, lunch and refreshments for eleven people for two days for Flood and Coastal Risk Management meeting"
EA,28/11/2013,JURYS BIRMINGHAM,"£1,120.00","Room hire, lunch and refreshments for 32 people attending Incidents and Emergencies Planning Team Leader meeting "
EA,28/11/2013,JW O'PRAY & SONS LTD,"£4,329.26","Replacements of mounting brackets, rope, harnesses and restraints for fall arrest at Hull Tidal Surge Barrier"
EA,04/12/2013,JW O'PRAY & SONS LTD,£840.00,Payment for design for multi-purpose lifting beam
EA,04/12/2013,K & M ARROWSMITH LTD,"£2,310.00",Fabrication of gate and posts for Mablethorpe Depot
EA,18/12/2013,KEMPSTON CONTROLS,"£1,007.95",Spare sensors for box girder seals at King George V floodgate
EA,18/12/2013,KENT COUNTY COUNCIL,£537.65,Footpath closure fee for Buleys Weir repairs
EA,28/11/2013,KEYLINE,£808.08,Block stone for Hookbridge Spillway
EA,11/12/2013,KILLGERMS CHEMICAL,£748.80,Chemicals for pest control works to protect flood defences in the Midlands area
EA,02/12/2013,KINNARPS (UK) LTD,£979.20,"Out of hours delivery and installation of six tables to Ergon House, London, plus knocking down of meeting room"
EA,02/12/2013,KONE PLC,"£1,669.33","Repair works to roller door at Gold Corner Pumping Station, Somerset"
EA,28/11/2013,L LYNCH,£540.00,Hire of low loader to transport excavator from Uttoxeter to Mayfield Road
EA,28/11/2013,L LYNCH,£540.00,Hire of low loader to transport excavator from Hatton to Stafford
EA,28/11/2013,L LYNCH,£540.00,Hire of low loader to transport two storage containers from Uttoxeter Depot to work site
EA,28/11/2013,L LYNCH,£540.00,Hire of low loader to transport excavator from Hatton to Stafford
EA,28/11/2013,LAMBERHURST ENGINEER L,£521.63,Service and repair of chainsaws
EA,09/12/2013,LANDFORD TREES,"£1,431.82","Trees and associated planting equipment for Keeping Rivers Cool Project work in Chilhampton, Wiltshire"
EA,12/12/2013,LANGUAGE LINE SERVICES,"£1,349.70",Quarterly telephonic language interpretation services for Customer Relations Teams
EA,06/12/2013,LANTERN RENTAL SER,£570.00,Hire of grab lorry and driver
