Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Number
Department of Health,East of England SHA,01/06/2010,Training Expenses,GP Registrar Training Support,EAST & NORTH HERTFORDSHIRE PCT,6362954,432938.81,654437328
Department of Health,East of England SHA,01/06/2010,Training Expenses,GP Registrar Training Support,GREAT YARMOUTH AND WAVENEY PCT,6379135,97810.59,654437916
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP Registrar Training Support,GREAT YARMOUTH AND WAVENEY PCT,6518656,124929.84,654437916
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP Registrar Training Support,LINCOLNSHIRE PCT,6490622,36813.31,654437230
Department of Health,East of England SHA,01/06/2010,Training Expenses,GP Registrar Training Support,NORTH EAST ESSEX PROVIDER SERVICES,6423390,456249.45,654974785
Department of Health,East of England SHA,25/06/2010,Training Expenses,GP Registrar Training Support,NORTH EAST ESSEX PROVIDER SERVICES,6586466,479185,654974785
Department of Health,East of England SHA,18/06/2010,Training Expenses,GP Service Increment for Teaching (SIFT) Clinical Placement (CPS),UNIVERSITY OF CAMBRIDGE,6541841,83662,214222124
Department of Health,East of England SHA,18/06/2010,Training Expenses,GP Service Increment for Teaching (SIFT) Clinical Placement (CPS),UNIVERSITY OF CAMBRIDGE,6541842,67681,214222124
Department of Health,East of England SHA,18/06/2010,Training Expenses,GP Service Increment for Teaching (SIFT) Facilities (FACS),UNIVERSITY OF CAMBRIDGE,6541841,210667,214222124
Department of Health,East of England SHA,18/06/2010,Training Expenses,GP Service Increment for Teaching (SIFT) Facilities (FACS),UNIVERSITY OF CAMBRIDGE,6541842,14112,214222124
Department of Health,East of England SHA,01/06/2010,Training Expenses,GP StR Programme Support - Trusts,BEDFORD HOSPITALS NHS TRUST,6362963,637,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,BEDFORD HOSPITALS NHS TRUST,6497450,637,654912424
Department of Health,East of England SHA,01/06/2010,Training Expenses,GP StR Programme Support - Trusts,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6431996,752,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,GP StR Programme Support - Trusts,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586454,761,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497464,548,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497470,806,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497471,806,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497472,806,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497460,1613,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497468,806,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497463,981,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6497459,688,654936110
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6497452,688,654964985
Department of Health,East of England SHA,01/06/2010,Training Expenses,GP StR Programme Support - Trusts,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6362944,1095,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497456,548,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6497458,726,654942902
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6497447,1070,654974002
Department of Health,East of England SHA,01/06/2010,Training Expenses,GP StR Programme Support - Trusts,WEST SUFFOLK HOSPITALS NHS TRUST,6379117,1376,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,GP StR Programme Support - Trusts,WEST SUFFOLK HOSPITALS NHS TRUST,6497454,688,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,Healthcare Assistant Support (HCAS),BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6490583,1583.58,654911917
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,BEDFORD HOSPITALS NHS TRUST,6362963,7462,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,BEDFORD HOSPITALS NHS TRUST,6497450,7462,654912424
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6431996,9898,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586454,10485,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,6518648,8550,654950120
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497464,6475,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497470,10750,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497471,10750,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497472,10750,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497460,22075,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497468,11038,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497463,21028,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,6518649,3080,654931517
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518646,5125,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518647,2562,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6497459,8633,654936110
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6497452,8325,654964985
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6362944,13197,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497456,6598,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6497458,11242,654942902
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6362931,1727,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6518644,1727,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6497447,13505,654974002
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,WEST SUFFOLK HOSPITALS NHS TRUST,6379117,14060,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Infrastructure,WEST SUFFOLK HOSPITALS NHS TRUST,6497454,7030,654950806
Department of Health,East of England SHA,04/06/2010,Training Expenses,Joint Investment Framework 2009/10,ANNE CLARKE ASSOCIATES LTD,6106025,-26613.75,NULL
Department of Health,East of England SHA,09/06/2010,Training Expenses,Joint Investment Framework 2009/10,CONSTRUCTION LEARNING WORLD LTD,6455247,27105,974858552
Department of Health,East of England SHA,16/06/2010,Training Expenses,Joint Investment Framework 2009/10,NORTH HERTFORDSHIRE COLLEGE,6518663,35148.1,632614459
Department of Health,East of England SHA,15/06/2010,Training Expenses,Joint Skills Development - LTC - Southend,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6446050,45383,654942902
Department of Health,East of England SHA,11/06/2010,Training Expenses,Learning Support for Nursing Degree Students,UNIVERSITY CAMPUS SUFFOLK,6094395,126000,919042431
Department of Health,East of England SHA,25/06/2010,Training Expenses,Less than full time - Foundation,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6531057,385.64,654910528
Department of Health,East of England SHA,25/06/2010,Training Expenses,Less than full time - specialty,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6531057,28845.7,654910528
Department of Health,East of England SHA,15/06/2010,Training Expenses,London Pharmacy Technicians,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6490583,1961.65,654911917
Department of Health,East of England SHA,15/06/2010,Training Expenses,London Pharmacy Technicians,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6490586,2353.5,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,London Pharmacy Technicians,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586457,1176.75,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,London Pharmacy Technicians,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6518655,3552.48,654974002
Department of Health,East of England SHA,15/06/2010,Training Expenses,London Pre-Reg Pharmacy,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6490583,9041.6,654911917
Department of Health,East of England SHA,15/06/2010,Training Expenses,London Pre-Reg Pharmacy,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6490586,8610.87,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,London Pre-Reg Pharmacy,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586457,4305.84,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,London Pre-Reg Pharmacy,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6518655,27126,654974002
Department of Health,East of England SHA,15/06/2010,Training Expenses,Midwifery,BASILDON&THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6490583,7380,654911917
Department of Health,East of England SHA,15/06/2010,Training Expenses,Midwifery,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6490586,45856.67,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Midwifery,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586457,9840,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,Midwifery,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6490600,9840,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Midwifery,WEST SUFFOLK HOSPITALS NHS TRUST,6490609,4920,654950806
Department of Health,East of England SHA,01/06/2010,Training Expenses,Midwifery Tuition,ANGLIA RUSKIN UNIVERSITY,6404639,238852,637150940
Department of Health,East of England SHA,01/06/2010,Training Expenses,Midwifery Tuition,ANGLIA RUSKIN UNIVERSITY,6404640,238852,637150940
Department of Health,East of England SHA,23/06/2010,Training Expenses,Midwifery Tuition,ANGLIA RUSKIN UNIVERSITY,6559266,238852,637150940
Department of Health,East of England SHA,25/06/2010,Training Expenses,Midwifery Tuition,UNIVERSITY CAMPUS SUFFOLK,6586416,46280,919042431
Department of Health,East of England SHA,28/06/2010,Training Expenses,Midwifery Tuition,UNIVERSITY OF BEDFORDSHIRE,6606217,92435,600498850
Department of Health,East of England SHA,18/06/2010,Training Expenses,Midwifery Tuition,UNIVERSITY OF EAST ANGLIA,6551573,67638,595183505
Department of Health,East of England SHA,28/06/2010,Training Expenses,Midwifery Tuition,UNIVERSITY OF EAST ANGLIA,6606214,52045,595183505
Department of Health,East of England SHA,01/06/2010,Training Expenses,MTOS Surgery,ANGLIA RUSKIN UNIVERSITY,6404639,28400,637150940
Department of Health,East of England SHA,01/06/2010,Training Expenses,MTOS Surgery,ANGLIA RUSKIN UNIVERSITY,6404640,28400,637150940
Department of Health,East of England SHA,23/06/2010,Training Expenses,MTOS Surgery,ANGLIA RUSKIN UNIVERSITY,6559266,28400,637150940
Department of Health,East of England SHA,15/06/2010,Training Expenses,NCCRD (Deanery) - Academic Posts,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497463,13840,654931321
Department of Health,East of England SHA,01/06/2010,Training Expenses,NHS Clinical Placement,BEDFORD HOSPITALS NHS TRUST,6352716,24493,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,NHS Clinical Placement,BEDFORD HOSPITALS NHS TRUST,6482537,24493,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,NHS Clinical Placement,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497457,68000,654926995
Department of Health,East of England SHA,01/06/2010,Training Expenses,NHS Clinical Placement,WEST SUFFOLK HOSPITALS NHS TRUST,6394662,30424,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,NHS Clinical Placement,WEST SUFFOLK HOSPITALS NHS TRUST,6497453,15212,654950806
Department of Health,East of England SHA,01/06/2010,Training Expenses,NHS FACS (Service Increment for Teaching),BEDFORD HOSPITALS NHS TRUST,6352716,8558.5,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,NHS FACS (Service Increment for Teaching),BEDFORD HOSPITALS NHS TRUST,6482537,8558.5,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,NHS FACS (Service Increment for Teaching),QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497457,19257,654926995
Department of Health,East of England SHA,01/06/2010,Training Expenses,NHS FACS (Service Increment for Teaching),WEST SUFFOLK HOSPITALS NHS TRUST,6394662,24776,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,NHS FACS (Service Increment for Teaching),WEST SUFFOLK HOSPITALS NHS TRUST,6497453,12387,654950806
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,BEDFORD HOSPITALS NHS TRUST,6362963,13713.44,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,BEDFORD HOSPITALS NHS TRUST,6497450,13718.44,654912424
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6431996,18190,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586454,18792,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,6518648,15675,654950120
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497464,11899.17,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497470,19708.75,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497471,19708.75,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6497472,19708.75,654929007
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497460,40470,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,MID ESSEX HOSPITALS SERVICES NHS TRUST,6497468,20236,654930128
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6497463,38420,654931321
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,6518649,5620,654931517
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518646,9396,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,NORTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6518647,4698,654407732
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,PETERBOROUGH&STAMFORD HOSPITALS NHS FOUNDATION TRUST,6497459,15867,654936110
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,PRINCESS ALEXANDRA HOSPITAL NHS TRUST (THE),6497452,15297.66,654964985
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6362944,24252,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6497456,12126,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6497458,20662,654942902
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6362931,3172.33,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,SUFFOLK MENTAL HEALTH PARTNERSHIP NHS TRUST,6518644,3172.33,654969480
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6497447,24819,654974002
Department of Health,East of England SHA,01/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,WEST SUFFOLK HOSPITALS NHS TRUST,6379117,25839,654950806
Department of Health,East of England SHA,15/06/2010,Training Expenses,Multiprofessional Education & Training (MPET) Non-Pay,WEST SUFFOLK HOSPITALS NHS TRUST,6497454,12920,654950806
Department of Health,East of England SHA,01/06/2010,Training Expenses,Nursing Tuition,ANGLIA RUSKIN UNIVERSITY,6404639,1448128,637150940
Department of Health,East of England SHA,01/06/2010,Training Expenses,Nursing Tuition,ANGLIA RUSKIN UNIVERSITY,6404640,1448139,637150940
Department of Health,East of England SHA,23/06/2010,Training Expenses,Nursing Tuition,ANGLIA RUSKIN UNIVERSITY,6559266,1448128,637150940
Department of Health,East of England SHA,25/06/2010,Training Expenses,Nursing Tuition,UNIVERSITY CAMPUS SUFFOLK,6586416,374507,919042431
Department of Health,East of England SHA,28/06/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF BEDFORDSHIRE,6606217,311760,600498850
Department of Health,East of England SHA,18/06/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF EAST ANGLIA,6551572,64153,595183505
Department of Health,East of England SHA,18/06/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF EAST ANGLIA,6551573,412164,595183505
Department of Health,East of England SHA,28/06/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF EAST ANGLIA,6606214,400274,595183505
Department of Health,East of England SHA,28/06/2010,Training Expenses,Nursing Tuition,UNIVERSITY OF EAST ANGLIA,6606216,51134,595183505
Department of Health,East of England SHA,18/06/2010,Training Expenses,Occupational Therapy (A),UNIVERSITY OF EAST ANGLIA,6551572,156681,595183505
Department of Health,East of England SHA,28/06/2010,Training Expenses,Occupational Therapy (A),UNIVERSITY OF EAST ANGLIA,6606216,147771,595183505
Department of Health,East of England SHA,11/06/2010,Training Expenses,Occupational Therapy (A),UNIVERSITY OF NORTHAMPTON (THE),6490667,430296.75,661557424
Department of Health,East of England SHA,01/06/2010,Training Expenses,Operating Department Practitioners (OPDS),ANGLIA RUSKIN UNIVERSITY,6404639,48809,637150940
Department of Health,East of England SHA,01/06/2010,Training Expenses,Operating Department Practitioners (OPDS),ANGLIA RUSKIN UNIVERSITY,6404640,48809,637150940
Department of Health,East of England SHA,23/06/2010,Training Expenses,Operating Department Practitioners (OPDS),ANGLIA RUSKIN UNIVERSITY,6559266,48809,637150940
Department of Health,East of England SHA,25/06/2010,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY CAMPUS SUFFOLK,6586416,14215,919042431
Department of Health,East of England SHA,28/06/2010,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY OF BEDFORDSHIRE,6606217,20355,600498850
Department of Health,East of England SHA,18/06/2010,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY OF EAST ANGLIA,6551573,20329,595183505
Department of Health,East of England SHA,28/06/2010,Training Expenses,Operating Department Practitioners (OPDS),UNIVERSITY OF EAST ANGLIA,6606214,19175,595183505
Department of Health,East of England SHA,18/06/2010,Training Expenses,Physio Tuition,UNIVERSITY OF EAST ANGLIA,6551572,100157,595183505
Department of Health,East of England SHA,28/06/2010,Training Expenses,Physio Tuition,UNIVERSITY OF EAST ANGLIA,6606216,94463,595183505
Department of Health,East of England SHA,01/06/2010,Training Expenses,Post Registration,ANGLIA RUSKIN UNIVERSITY,6404639,389287,637150940
Department of Health,East of England SHA,01/06/2010,Training Expenses,Post Registration,ANGLIA RUSKIN UNIVERSITY,6404640,389287,637150940
Department of Health,East of England SHA,23/06/2010,Training Expenses,Post Registration,ANGLIA RUSKIN UNIVERSITY,6559266,389287,637150940
Department of Health,East of England SHA,21/06/2010,Training Expenses,Post Registration,UNIVERSITY CAMPUS SUFFOLK,6559296,96944.5,919042431
Department of Health,East of England SHA,28/06/2010,Training Expenses,Post Registration,UNIVERSITY OF BEDFORDSHIRE,6606218,70204,600498850
Department of Health,East of England SHA,09/06/2010,Training Expenses,Post Registration,UNIVERSITY OF EAST ANGLIA,6490614,130069.58,595183505
Department of Health,East of England SHA,28/06/2010,Training Expenses,Post Registration,UNIVERSITY OF EAST ANGLIA,6606215,130069.58,595183505
Department of Health,East of England SHA,01/06/2010,Training Expenses,Practice Educators,ANGLIA RUSKIN UNIVERSITY,6404639,444,637150940
Department of Health,East of England SHA,01/06/2010,Training Expenses,Practice Educators,ANGLIA RUSKIN UNIVERSITY,6404640,444,637150940
Department of Health,East of England SHA,23/06/2010,Training Expenses,Practice Educators,ANGLIA RUSKIN UNIVERSITY,6559266,444,637150940
Department of Health,East of England SHA,25/06/2010,Training Expenses,Practice Educators,UNIVERSITY CAMPUS SUFFOLK,6586416,-9314.75,919042431
Department of Health,East of England SHA,28/06/2010,Training Expenses,Practice Educators,UNIVERSITY OF BEDFORDSHIRE,6606217,-9665,600498850
Department of Health,East of England SHA,25/06/2010,Training Expenses,Pre-Registration Pharmacy Training Support,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6559299,12918,654926212
Department of Health,East of England SHA,15/06/2010,Training Expenses,Pre-Registration Pharmacy Training Support,QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS TRUST (THE),6490600,8612,654926995
Department of Health,East of England SHA,15/06/2010,Training Expenses,Pre-Registration Pharmacy Training Support,WEST SUFFOLK HOSPITALS NHS TRUST,6490609,4306,654950806
Department of Health,East of England SHA,25/06/2010,Training Expenses,Radiography Tuition,UNIVERSITY CAMPUS SUFFOLK,6586416,155307,919042431
Department of Health,East of England SHA,01/06/2010,Training Expenses,SAS Continuing Professional Development (Deanery),COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6431996,-4416,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Student Grant Unit Bursary,NHS BUSINESS SERVICES AUTHORITY,6594437,3422998,654434729
Department of Health,East of England SHA,18/06/2010,Training Expenses,Speech & Language (A),UNIVERSITY OF EAST ANGLIA,6551572,120363,595183505
Department of Health,East of England SHA,28/06/2010,Training Expenses,Speech & Language (A),UNIVERSITY OF EAST ANGLIA,6606216,113517,595183505
Department of Health,East of England SHA,01/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,BEDFORD HOSPITALS NHS TRUST,6362963,3328,654912424
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,BEDFORD HOSPITALS NHS TRUST,6497450,3328,654912424
Department of Health,East of England SHA,01/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6431996,4414,654921325
Department of Health,East of England SHA,25/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,6586454,5303,654921325
Department of Health,East of England SHA,15/06/2010,Training Expenses,Medical & Dental Education Levy (MADEL) Study Support,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,6518648,3990,654950120
