Geo_Name,Geo_Code,Projection_Code,Projection_Name,Mid_Year_Ending,Gender,Age,Population_Projection
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,36,24969
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,37,24954
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,38,25226
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,39,25270
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,40,25360
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,41,25109
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,42,24729
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,43,24486
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,44,24519
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,45,25023
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,46,24969
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,47,23963
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,48,22857
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,49,22683
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,50,22714
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,51,23187
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,52,23827
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,53,24683
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,54,25025
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,55,25465
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,56,25374
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,57,25601
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,58,26028
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,59,25858
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,60,25786
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,61,26112
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,62,25532
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,63,24778
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,64,24032
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,65,23471
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,66,22342
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,67,21536
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,68,21058
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,69,19989
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,70,18947
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,71,17863
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,72,17329
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,73,16757
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,74,15883
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,75,15620
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,76,15368
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,77,14840
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,78,14441
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,79,14045
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,80,12578
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,81,11997
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,82,11398
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,83,10488
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,84,8884
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,85,7502
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,86,6782
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,87,6297
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,88,5420
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,89,4752
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,90,3916
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,91,3227
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,92,2557
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,93,2100
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,94,1596
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,95,1209
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,96,875
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,97,622
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,98,405
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,99,273
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,100,171
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,101,105
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,102,57
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,103,34
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,104,17
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,105,8
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,106,3
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,107,1
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,108,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,109,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,110,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,111,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,112,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,113,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,114,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,115,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,116,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,117,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,118,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,119,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,120,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,121,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,122,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,123,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,124,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,All People,125,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,0,11123
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,1,11243
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,2,11370
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,3,11471
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,4,11550
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,5,11628
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,6,11736
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,7,11872
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,8,11999
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,9,11922
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,10,12217
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,11,12368
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,12,12381
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,13,12702
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,14,12984
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,15,12992
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,16,12788
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,17,12866
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,18,12885
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,19,11912
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,20,10931
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,21,10462
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,22,10410
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,23,10394
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,24,10474
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,25,10540
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,26,10740
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,27,11424
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,28,11493
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,29,11479
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,30,11461
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,31,11530
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,32,11986
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,33,12073
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,34,12432
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,35,12553
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,36,12459
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,37,12471
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,38,12738
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,39,12747
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,40,12917
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,41,12707
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,42,12641
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,43,12591
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,44,12641
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,45,12875
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,46,12863
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,47,12563
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,48,11816
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,49,11696
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,50,11702
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,51,11875
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,52,12276
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,53,12657
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,54,12773
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,55,13155
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,56,13071
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,57,13190
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,58,13291
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,59,13304
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,60,13170
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,61,13454
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,62,13080
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,63,12550
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,64,12391
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,65,12068
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,66,11534
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,67,11035
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,68,10820
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,69,10334
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,70,9707
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,71,9094
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,72,8801
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,73,8678
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,74,8225
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,75,8120
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,76,8098
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,77,7863
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,78,7758
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,79,7653
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,80,6851
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,81,6589
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,82,6285
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,83,5865
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,84,5001
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,85,4313
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,86,3957
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,87,3714
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,88,3228
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,89,2888
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,90,2446
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,91,2041
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,92,1639
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,93,1389
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,94,1072
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,95,824
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,96,621
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,97,443
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,98,293
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,99,200
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,100,127
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,101,80
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,102,45
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,103,27
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,104,14
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,105,7
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,106,3
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,107,1
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,108,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,109,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,110,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,111,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,112,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,113,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,114,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,115,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,116,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,117,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,118,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,119,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,120,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,121,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,122,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,123,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,124,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Females,125,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,0,11666
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,1,11791
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,2,11917
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,3,12017
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,4,12104
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,5,12182
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,6,12295
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,7,12441
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,8,12572
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,9,12493
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,10,13217
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,11,12975
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,12,13012
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,13,13130
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,14,13644
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,15,13427
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,16,13316
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,17,13563
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,18,13507
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,19,12724
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,20,11814
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,21,11435
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,22,11252
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,23,10884
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,24,10911
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,25,10965
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,26,11528
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,27,11857
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,28,12056
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,29,11974
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,30,12218
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,31,12253
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,32,12355
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,33,12166
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,34,12443
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,35,12512
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,36,12510
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,37,12483
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,38,12488
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,39,12523
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,40,12443
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,41,12402
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,42,12088
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,43,11895
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,44,11878
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,45,12148
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,46,12106
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,47,11400
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,48,11041
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,49,10987
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,50,11012
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,51,11312
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,52,11551
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,53,12026
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,54,12252
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,55,12310
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,56,12303
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,57,12411
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,58,12737
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,59,12554
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,60,12616
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,61,12658
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,62,12452
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,63,12228
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,64,11641
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,65,11403
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,66,10808
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,67,10501
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,68,10238
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,69,9655
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,70,9240
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,71,8769
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,72,8528
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,73,8079
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,74,7658
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,75,7500
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,76,7270
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,77,6977
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,78,6683
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,79,6392
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,80,5727
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,81,5408
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,82,5113
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,83,4623
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,84,3883
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,85,3189
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,86,2825
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,87,2583
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,88,2192
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,89,1864
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,90,1470
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,91,1186
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,92,918
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,93,711
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,94,524
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,95,385
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,96,254
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,97,179
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,98,112
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,99,73
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,100,44
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,101,25
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,102,12
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,103,7
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,104,3
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,105,1
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,106,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,107,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,108,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,109,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,110,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,111,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,112,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,113,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,114,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,115,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,116,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,117,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,118,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,119,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,120,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,121,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,122,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,123,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,124,0
Northern Ireland,N92000002,PPT,Medium High Migration,2026,Males,125,0
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,0,22704
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,1,22942
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,2,23193
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,3,23402
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,4,23583
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,5,23723
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,6,23859
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,7,24090
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,8,24386
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,9,24639
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,10,24478
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,11,25501
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,12,25410
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,13,25459
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,14,25897
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,15,26684
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,16,26464
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,17,26136
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,18,26439
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,19,25859
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,20,23921
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,21,22532
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,22,21927
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,23,21793
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,24,21383
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,25,21415
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,26,21540
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,27,22344
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,28,23349
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,29,23607
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,30,23510
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,31,23735
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,32,23811
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,33,24353
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,34,24270
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,35,24900
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,36,25086
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,37,24996
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,38,24970
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,39,25233
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,40,25282
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,41,25362
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,42,25105
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,43,24726
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,44,24487
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,45,24525
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,46,25027
Northern Ireland,N92000002,PPT,Medium High Migration,2027,All People,47,24963
