Entity,GL Date,Merchant name,Amount,Description
EA,07/03/2016,CRAVEN & NICHOLAS,610,Eight pieces of 5mm thick plate of various sizes with 12mm holes for fixing to concrete required to block openings on two pill boxes to reduce biohazards.
EA,07/03/2016,DORMAR PRODUCTS,1458,"Three lengths of 2 metres rubberised steps 6 metres in total, used for accessing ultrasonic ramps located in the river for health and safety issues because of steepness of the river bank"
EA,07/03/2016,DOTTED EYES LTD,3216,Annual renewal of Feature Manipulation Engine software used as part of geographic information system (GIS).
EA,07/03/2016,ELECTRAFISH LIMITE,600,Quarterly service of electric fishing equipment at Osney Depot.
EA,07/03/2016,ERIKS IND SERVICES,2022.16,Repairs to guide rails in sump pits at the Thames Barrier
EA,07/03/2016,ERIKS IND SERVICES,711.84,Isolation lock removals from panels for sump pumps at the Thames Barrier
EA,07/03/2016,HAHN PLASTICS LTD,2584.56,21 plastic baffles for Izaak Walton fish passes project
EA,07/03/2016,HEWARD & DEAN (BD) LTD,800.8,"Three screw boxes, nuts, bolts, washers, self tappers for current sign fitting, metal protection spray paints, 24 cans de-icer, 49 bags of rock salt, and a three inch vice with soft jaws for chainsaw sharpening."
EA,07/03/2016,HIRE STATION-LTD,2754,Two underground cable and service identification tools for health and safety before breaking ground.
EA,07/03/2016,HOLIDAY INN READIN,604.41,Two nights DB&B for three people attending Analyser service training at Transport Research Laboratory.
EA,07/03/2016,HOLIDAY INNS,1067,Four night accommodation for three people in Solihull whilst on a week long Intelligence Officers course
EA,07/03/2016,JACTONE PRODUCTS LTD,667.68,Eighty various public safety signs across monitoring sites in the West Midlands
EA,07/03/2016,JURYS INN CROYDON,1840,Accommodation for 23 people for one night whilst attending a flood resilience event in Croydon
EA,07/03/2016,JURYS INN CROYDON,1494.8,"One day room hire with lunch, refreshments, equipment hire and evening meal for 28 people for Resilience Team network conference"
EA,07/03/2016,LEE GARTH TOOLS LT,1011.7,"One hammer drill, one impact driver, one handle grinder and socket set to carry out day to day work duties "
EA,07/03/2016,LEICA GEOSYSTEMS LIMIT,1512,Annual SmartNet subscription for GPS levelling equipment.
EA,07/03/2016,MARTIN DAWES OFFIC,977.16,Ten headsets for staff to use as part of new digital phone system.
EA,07/03/2016,MILLENNIUM BAILEYS,519.96,Accommodation for one person for four nights in London during winter flooding event 2015-16
EA,07/03/2016,NPL NEW PIG LTD,629.7,Ten boxes of absorbent matting required for oil spillages and water ingress at the Thames Barrier
EA,07/03/2016,P R ENGINEERING LT,648,Two surveying laser range finders for use when gauging and surveying.
EA,07/03/2016,PROFIX FABRICATIONS LT,1752,Bespoke stainless steel elver trap for use at Market Weighton Lock
EA,07/03/2016,R SLEEP LTD.,4284,Six LED floodlights for incident response work for Tolgus and Wadebridge Depots
EA,07/03/2016,RAWLINS T/A MATS4U,2292,Shelving and racking for use at Leewick Yard
EA,07/03/2016,RENOVOTEC LTD,702.72,Annual maintenance of label printing equipment at the EA office in Sheffield
EA,07/03/2016,ROGER YOUNG JAGUAR SAL,3864,Safety tailgate for vehicle requiring to comply with health and safety needs and side runners for working at height regulations
EA,07/03/2016,SCANPROBE TECHNIQUES,2500,Hire of crawler camera for twelve days to survey five culverted water systems in the Thames area
EA,07/03/2016,SIG,2361.06,Sixty bags of mono mix for concrete wall repair on two flood walls in Great Yarmouth harbour.
EA,07/03/2016,SOLIHULL COLLEGE,1965.9,"Five days room hire for seventeen people, including lunch and refreshments, for a College of Policing training course for members of the national intelligence team."
EA,07/03/2016,SURVITEC EDINBURGH,843.79,"Servicing of 35 life jackets from Staffordshire, Warwickshire and West Midlands"
EA,07/03/2016,TECHNOLOG LTD,1530.49,"Six data loggers for repair and airtime renewal for recording water levels, rainfall data or groundwater levels"
EA,07/03/2016,THE BATTERY CENTRE,1080,Twenty 24Ahr batteries for site kiosks.
EA,07/03/2016,TW SERVICES,1069.2,Removal of waste from the Stour catchments taken to Thanet waste for recycling
EA,07/03/2016,VUE NCS CITB HS&E TEST,1470,"Two days rental of mobile van to test 49 people on Health, safety and environment test for construction skills course"
EA,07/03/2016,WORLD OF TRAVEL,2298.45,One day room hire for 70 people in London including lunch for organisation the Kent and South London leadership day
EA,07/03/2016,WP-HR WALLINGFORD,720,Two days River hydrology and hydraulics course for one person including lunch and dinner on first day
EA,07/03/2016,WWW.ACTIVATEEVENTS.COM,584,Registration fee for one person to attend three day flood and coastal conference.
EA,07/03/2016,WWW.ARCO.CO.UK,1131.46,"Eight tubs of hand wipes, four packs of eighteen paper rolls, twelve boot laces, fifteen work long boot socks, forty short boot socks, 36 pairs Hyd tuff gloves,36 pairs comfort gloves, and forty pairs Skytec coated gloves for Osney stores."
EA,07/03/2016,WWW.CIPS.ORG,648,Distance learning diploma in procurement and supply for one person.
EA,07/03/2016,WWW.GELDERLTD.CO.UK,1423,"Fixed wire electrical testing at Marsh Lane, Boston"
EA,07/03/2016,WWW.IOA.ORG.UK,1930,Part payment for one person to gain a diploma in acoustics and noise control for regulation purposes.
EA,07/03/2016,WWW.REACTEC.COM,1558.8,Hand arm vibration meter and base station to monitor vibration levels.
EA,07/03/2016,XYLEM ANALYTICS UK LTD,1202.4,"Ten packs of dissolved oxygen membrane caps for water quality meters, two pH probes for water quality meters, and two bottles of ammonium calibration solution for calibrating water quality equipment"
EA,08/03/2016,ACORN ENGINEERING,3511.92,Steel toddler proof mesh panels and fixings for the River Irwell telemetry stations at Bury
EA,08/03/2016,ALPHA ELECTRONICS (SOU,1308,One day training course for fourteen people on portable appliance testing.
EA,08/03/2016,ANGEL SPRINGS LTD,789.12,Annual rental and servicing of a mains fed water cooler for Owston Ferry Depot
EA,08/03/2016,AQUATIC CONTROL ENG LT,710.4,Wall mounted flood gate and T key for use on site on the Par River system
EA,08/03/2016,ARCHWAY LAWNMOWERS,3409.15,Lawn mower and equipment servicing for four locks sites from Shepperton to Teddington
EA,08/03/2016,ASHRIDGE TREES LTD,806.7,Trees planted as part mitigation for earthworks undertaken in South Yorkshire in 2015
EA,08/03/2016,BIRMINGHAM REP ENTERPR,540,One day room hire for twelve people to conclude the negotiations for the 2015 pay award
EA,08/03/2016,BRITISH GAS BUSINE,1174.99,Electricity for the period 8th June to 7th September 2015 at a temporary rented unit.
EA,08/03/2016,BURDENS,737.76,Fifteen galvanised brickforce wall tie ladders for use on Launceston and Tolgus new shed schemes
EA,08/03/2016,BURDENS,1107.58,32 boxes of assorted safety wall ties fittings for use on Launceston and Tolgus new shed schemes
EA,08/03/2016,BURLINGTON UNIFORMS LT,574.08,Seventeen pairs of work trousers for use by North Cumbria field teams during outdoor work.
EA,08/03/2016,CENTRAL CONSTRUCTION S,783.82,Hard stone to establish haul route to facilitate construction plant and machinery in order to carry out slit removal works from the River Devon
EA,08/03/2016,CENTRAL CONSTRUCTION S,770.11,Hard stone to establish haul route to facilitate construction plant and machinery in order to carry out silt removal works from River Devon
EA,08/03/2016,CIPD ENTERPRISES,4194,"Five day training course for one person, including lunch, refreshments, course materials and one years membership of the Chartered Institute of Personal Development, entitled 'Understanding and implementing coaching and mentoring'."
EA,08/03/2016,CLAYTON HOTEL LEEDS,1350,"One day room hire for twenty people, including lunch, refreshments, equipment and accommodation for one person, for a Yorkshire regional flood and coastal committee meeting."
EA,08/03/2016,CREWSAVER,3069.12,32 life jackets for use of military personnel whilst carrying out asset condition inspections after the winter floods
EA,08/03/2016,CROWN AND MITRE,582,Accommodation for six people for two nights whilst offering Cumbria flood incident aid
EA,08/03/2016,CUMBRIA WASTE RECYCLIN,3428.69,Removal and disposal of non recyclable materials from Coledale Beck gravel trap in Brathwaite.
EA,08/03/2016,CUMBRIA WASTE RECYCLIN,562.97,Disposal of EA sandbags that were used in floodwater on Eden and Petteril defences in Carlisle
EA,08/03/2016,D AND E ROBERTS,560.22,Removal of wood waste from maintenance activities
EA,08/03/2016,DEAFBLIND.ORG.UK,597,"Meeting room with lunch for 50 duty officers for various essential presentations as part of duty officer training, i.e. forecasting, "
EA,08/03/2016,DORMAR PRODUCTS,646.44,"One 36 inch butt grip, two 36 inch extension poles, one four prong drag rake, one hay fork and two covers for use on area trash screens to clear debris safely."
EA,08/03/2016,EDGE TECHNOLOGY,1155.52,Power testing of Winsford and Bedford depot generators
EA,08/03/2016,EEF WOODLAND GRANGE,763.2,"Three day Managing Successful Programme Foundation training course for seven people including venue hire, study book, exam and refreshments"
EA,08/03/2016,FCC RECYCLING,588.16,Disposal of silt removed at Friston
EA,08/03/2016,FOSTER FABRICATION,4800,Bow top railings and locked access gate for public and operational safety at Trout Beck trash screen Warwick Bridge
EA,08/03/2016,GILES RAYMOND AGRICULT,1887.6,"Fabrication and installation of a metal barrier gate to restrict public access along the beach promenade at Preston, Weymouth."
EA,08/03/2016,GO DIVE,2750,Five dry suits to allow safe access into water during emergency response and whilst carrying out routine maintenance.
EA,08/03/2016,GODFREYS,2520,"Three battery chainsaws, a pole saw and a petrol wood drill for maintenance work in Pevensey catchment"
EA,08/03/2016,H M LAND REGISTRY,2684.4,Submission of a polygon search to the Land Registry for title information in the Totnes area
EA,08/03/2016,H M LAND REGISTRY,704.4,Annual update of Land Registry GIS layer.
EA,08/03/2016,H. ELLIS & SONS(1899),1018.37,24 two inch padlocks for EA access gates and operational structures
EA,08/03/2016,HANNA INSTRUMENTS LTD,1871.86,Four dissolved oxygen meters for Stour and Gipping water quality project.
EA,08/03/2016,HARRISON & HETHERINGTO,2519.55,Subsistence for an average of twenty EA staff during a one month period whilst providing mutual aid during the winter flooding 2015-16
EA,08/03/2016,HEAVYHAUL /CHELMSF,575.28,Haulage of Conver weedrake from site back to Nazeing compound using heavy haul HIAB lorry as only means of launching boat.
EA,08/03/2016,HEAVYHAUL /CHELMSF,563.04,Haulage of Conver weedrake from Waltham Abbey to Nazeing compound using heavy haul HIAB lorry as only means of launching boat.
EA,08/03/2016,HEAVYHAUL /CHELMSF,514.08,Haulage of Conver weedrake localling within Walthan Abbey area using heavy haul HIAB lorry as only means of launching boat.
EA,08/03/2016,HEAVYHAUL /CHELMSF,514.08,Haulage of Conver weedrake from site back to Nazeing compound using heavy haul HIAB lorry as only means of launching boat.
EA,08/03/2016,HIRE STATION-LTD,671.09,Annual service of four sets of confined space breathing apparatus.
EA,08/03/2016,IBIS,565.3,Accommodation for one person for five nights whilst attending a change management course.
EA,08/03/2016,IDEFIGO,1863.89,Operational remote camera for monitoring assets as part of incident response
EA,08/03/2016,IDEFIGO,1863.89,"Two months hosting and data charges for remote camera system in Derbyshire, Nottinghamshire and Leicestershire area"
EA,08/03/2016,IDEFIGO,904.8,"Monthly hosting and data charges for remote camera system in Derbyshire, Nottinghamshire and Leicestershire area"
EA,08/03/2016,IET SERVICES LTD,570,"One day room hire for nineteen people, including lunch and refreshments, for a digital data and technology services team meeting."
EA,08/03/2016,J C GILLESPIE LTD,660,One day hire of a heavy goods vehicle to transport two EA excavators back to Winsford Depot.
EA,08/03/2016,JEWSON LTD,1428,Incident response flooding barriers held at Mablethorpe depot ready for use should a flood incident arise along.
EA,08/03/2016,KILLGERMS CHEMICAL,1532.16,Chemicals for controlling pests on flood defences to ensure they do not become undermined.
EA,08/03/2016,KINGS PARK,789,One day room hire for 50 people with lunch and refreshments for Staffordshire Warwickshire and West Midlands Area Base Controller training
EA,08/03/2016,KOREC,1620,Annual VRS Now subscription for Trimble surveying equipment access.
EA,08/03/2016,LATHAMS RECYCLING,1560.03,"Removal of waste from green level pumping station, dyke dredging and fly tipped rubbish for water courses."
EA,08/03/2016,MARINE MANAGEMENT,700,Marine Management Organisation license for Gosshall Jetty to construct a replacement structure within the tidal range
EA,08/03/2016,MYTHOLMROYD BUILDERS M,549.8,"Bulk bags of sand, shovels, wheelbarrow and empty one tonne bulk bags for temporary defences."
EA,08/03/2016,NMSI ENTERPRISES,2699.52,"One day room hire for sixty people, including lunch and refreshments, for a Yorkshire area leadership group meeting."
EA,08/03/2016,PAYPAL  RRC,760.74,Registration fees for three people to attend the annual River Restoration Centre conference 2016.
EA,08/03/2016,PP C TECH UNIT,2500,"Surveys, repairs and maintenance to Derbyshire, Nottinghamshire and Leicestershire area remote camera system"
EA,08/03/2016,PREMIER INN 44533930,514.96,Four night accommodation in Solihull for a five day Enhanced Intelligence Course at Solihull college
EA,08/03/2016,ROYAL MAIL GROUP,852.98,National Fisheries Services Royal Mail freepost postage costs for 19th Dec 2015 - 16th Jan 2016.
EA,08/03/2016,RS COMPONENTS,2040.02,Ninety legally required signs for display at EA sites and one tachometer to determine pump rotation speed
EA,08/03/2016,RS COMPONENTS,512.93,3G GSM router to be used at Monksleaze as part of the webcam project
EA,08/03/2016,S G BAKER LIMITED,4896,Sandbags for use during the winter flooding 2015-16
EA,08/03/2016,SCREWFIX,684.95,"De-Walt impact driver, battery, jigsaw, and LED work light for operational use on projects and emergency response"
EA,08/03/2016,SEPD PLC,2727.65,Mains electricity connection to Rodden Bridge gauging station hut.
EA,08/03/2016,SETON,666.42,"20 x 30m floating lifeline, 10/30"" lifebuoy with reflective tape after health and safety risk assessment along Jubilee River"
EA,08/03/2016,SMART MAINTENANCE,1152,Sixty tubes of flexi sealant for repairs to flood defence sea walls.
EA,08/03/2016,SOUTHERN MICROSCOPE,943.2,Cleaning and service of microscopes in ecological laboratory
EA,08/03/2016,STANTON HOPE LTD,666,Stihl FS460 strimmer used for maintenance works cutting grass
EA,08/03/2016,STAR SIGNS (DERBY) LIM,924.05,"Four calibrated depth indicators, ten CCTV warning notices and six magnetic pest control notices."
EA,08/03/2016,STAR SIGNS (DERBY) LIM,745.2,Fifty 400mm x 300mm signs reading 'Caution herbicide spraying'.
EA,08/03/2016,TANKERSLEY MANOR,565.4,Three day room hire for a planning inspectorate public enquiry.
EA,08/03/2016,THE OFFICE OF GOVE,2686.8,"Annual associate membership cost for eleven EA economists, plus registration fee for two people to attend the Government Economic and Social Research conference."
EA,08/03/2016,THE REGEN CENTRE,648,"One day room hire for ninety people, including lunch and refreshments, for a public flooding event."
EA,08/03/2016,THOMAS GRAHAM & SO,848.27,"Four hundred M24 bolts, 30mm socket, ear defenders, wet wipes, and a high visibility jacket for use by staff setting up and maintaining pumps and pipes during winter floods 2015-16."
EA,08/03/2016,THOMAS GRAHAM & SO,731.2,"Eighty M24 and M20 nuts and bolts, seven combi spanners, two hammers and miscellaneous other tools for setting up pumps as part of Cumbria flood incident aid"
EA,08/03/2016,TNT UK LTD,1170.85,Delivery of 40 consignments of bottles from the Nottingham laboratory to clients across the UK from the 18/01/16 to the 22/01/16
EA,08/03/2016,TNT UK LTD,1164.25,Delivery of 49 consignments of bottles from the Nottingham laboratory to clients across the UK from the 11/01/16 to the 15/01/16
EA,08/03/2016,TNT UK LTD,846.3,Delivery of 46 consignments of bottles from the Nottingham laboratory to clients across the UK from the 29/01/16 to the 05/02/16
EA,08/03/2016,TRAVIS PERKINS,909.12,Twenty 75mm x 225mm x 4.8m timber rails and twenty 100mm x 100mm x 1.8m timber posts for bank erosion work at Belstead Brook.
EA,08/03/2016,WALNES LTD,639.3,Grass seed for redevelopment of defence wall flood protection works at Walberswick.
EA,08/03/2016,WATER-LINES SOLUTIONS,588,Pre-established coir pallets installed as part mitigation for earthworks undertaken in South Yorkshire in 2015
EA,08/03/2016,WM. ARMSTRONG(LONGTOWN,2166.48,Haulage for transporting two pallet barriers from Carlisle back to Sudbury
EA,08/03/2016,WM. ARMSTRONG(LONGTOWN,2166.48,Transportation of demountable barriers to home depot following deployment in flood event
EA,08/03/2016,WM. ARMSTRONG(LONGTOWN,1083.24,Haulage for transporting pallet barrier from Carlisle back to Sudbury
EA,08/03/2016,WP-HR WALLINGFORD,540,One day training course for one person in Wallingford on river capacity and the effects of vegetation within a watercourse
EA,08/03/2016,WWW.ACTIVATEEVENTS.COM,600,Registration fee for one person to attend the three day flood and coast conference.
EA,08/03/2016,WWW.ACTIVATEEVENTS.COM,504,Registration fees for two people to attend a flood and coast conference.
EA,08/03/2016,WWW.ACTIVATEEVENTS.COM,504,Registration fees for two people to attend a flood and coast conference.
EA,08/03/2016,WWW.AVANTIGAS.COM,785.23,Delivery of 1312 litres of Liquid Petroleum Gas for provision of heating and hot water at Owston Ferry Depot
EA,08/03/2016,WWW.BBOFFICESUPPLIES.C,591.3,Ergonomic chair for member of staff with health problems following workplace assessment.
EA,08/03/2016,WWW.BBOFFICESUPPLIES.C,577.8,Ergonomic chair for member of staff with health problems following workplace assessment.
EA,08/03/2016,WWW.BBOFFICESUPPLIES.C,1254.6,Two ergonomic chairs for both home and office work  for member of staff with ongoing health problems following a workplace health assessment.
EA,08/03/2016,WWW.CRAGGSENERGY,2807.81,Uplift of contaminated gas oil from Draycott tanks.
EA,08/03/2016,WWW.FACELIFT.CO.UK,2887.2,One day scaffold training for sixteen people for improved health and safety.
EA,08/03/2016,WWW.PUMPSUKLTD.COM,846,"Pump controller for eel pass project to be used at Frenchay, Beggern Huish, Compton Dando, Tellisford, Midford"
EA,08/03/2016,WWW.TECNI-CABLE.COM,700.68,Parts and tools for Whitehouse and booms for River Axe
EA,09/03/2016,ACCESS CAMERAS,2187.6,Remote sensing camera for underwater and confined spaces work.
EA,09/03/2016,Amazon UK Marketplace,549.97,"Two cameras, memory cards and one case for flood and coastal risk management emergency response from Lea Marston depot."
EA,09/03/2016,AZTEC CHEMICALS LTD,1352.21,"Multi purpose cleaner, satin black spray paint for tidal flap servicing, plant nappies for new pumps, fluorescent road paint for sites, and moisture displacer for fleet vehicles"
EA,09/03/2016,B & T SKIP HIRE LTD,522,Removal of two loads of demolition waste from the area incident room at Richard Fairclough House
EA,09/03/2016,BANNER BUSINESS SERVIC,660.27,"Stationery order for Apollo Court for plain headed and A3 paper, folders and dividers"
EA,09/03/2016,BURDENS,1913.59,"Materials for Loddiswell project including glass fibre headwall, two lengths of 300mm twin wall pipe with coupler and seals and a 300mm wastop non return valve"
EA,09/03/2016,BVSC ENTERPRISE LIMITE,535.2,One day room hire for 16 people including equipment hire for strategic meeting
EA,09/03/2016,CLAD SAFETY,693.9,Various sized  waders for field team members to use in routine river maintenance work
EA,09/03/2016,CONFINED SPACES TR,818.14,Annual servicing of twenty emergency breathing apparatus sets.
EA,09/03/2016,EB THE CHALLENGE OF S,660,"Three day training course for one person at Plymouth University on Challenge of Science Leadership including training material, lunch and refreshments"
EA,09/03/2016,EFE & GB Nets,1027.8,Twenty crayfish traps to enable long term surveying of Catterick Flood Defence Scheme site
EA,09/03/2016,EMS CONSOLIDATED LTD,2029.2,Three roof racks with fitting in order to carry tools and materials to sites
EA,09/03/2016,GEMINI DATA LOGGERS (U,695.94,Six water temperature loggers for use on Saltburn Gill
EA,09/03/2016,GILES RAYMOND AGRICULT,1797.6,Fabricate and fit gate at Bowleaze Cove as part of maintenance work to flood defence system in Dorset.
EA,09/03/2016,Hilti (Gt. Britain) Lt,1274.4,Two drills and an impact driver with drills bits and additional batteries to help with site installations
EA,09/03/2016,IET SERVICES LTD,600,One day room hire for twenty people for meeting on prioritisation of work relating to Agriculture 
EA,09/03/2016,JEWSON LTD,514.8,"1t dumpy bags of sand to be used to create a coffer dam, so a new head wall could be constructed on the side of the river."
EA,09/03/2016,LANES LANDSCAPES,1844.1,"2,500 trees and supports given to Garden Needs in Salford as part of the Salford flood risk management scheme, following a local planning authority condition to replant two trees for every one removed."
EA,09/03/2016,LOADING BAY SPECIA,1557.36,Replacement of pipe ramps and pipe wedges due to previously stolen equipment
EA,09/03/2016,PENTAHOTEL BIRMINGHAM,585,"One day room hire for twelve people, including lunch and refreshments, for a national permitting service business risk and resource planning meeting."
EA,09/03/2016,RESAPOL LTD,3000,One hundred and sixty 380ml tubes of mastic to be used in cracks on seawalls 
EA,09/03/2016,TEMPCON INSTRUMENTATIO,3702.15,Six river level loggers and associated equipment.
EA,09/03/2016,THE ROYAL ANGUS HO,825,One night accommodation including breakfast for eleven people attending personal effectiveness training course
EA,09/03/2016,THE WESLEY,578,"One day room hire for eleven people, including lunch, refreshments and equipment, for an evidence team meeting."
EA,09/03/2016,WWW.ACTIVATEEVENTS.COM,504,Registration fee for one person to attend the flood and coastal conference in Telford.
EA,09/03/2016,WWW.AUTOELECTRICALPART,1553.47,Eighteen rechargeable working lamps to be used two per vehicle for emergency responders
EA,09/03/2016,WWW.BBOFFICESUPPLIES.C,653.76,Ergonomic chair for member of staff with health problems following workplace assessment.
EA,09/03/2016,WWW.NEOPOST.CO.UK,515,Postal top up for Apollo Court franking machine
EA,09/03/2016,WWW.QA.COM,1233.54,Five day training course for one person on project management.
EA,09/03/2016,WWW.REACTEC.COM,1398,Four Hands Arms Vibration Syndrome meters to be attached to vibrating tools
EA,09/03/2016,WWW.TECNI-CABLE.COM,1312.44,Replacement pump lifting chains for Stockmoor pumping station.
EA,09/03/2016,WWW.TECNI-CABLE.COM,746.93,Lifting slings for emergency submersible pumps
EA,10/03/2016,ALPHA LABORATORIES,910.8,Plastic ware for preparation and distribution of diatom preservation buffer
EA,10/03/2016,ARCO LTD,2256.23,Altair GX2 gas alarm calibration station needed to bump test and calibrate Altair 4x gas alarms.
EA,10/03/2016,ARMADA HOUSE,1410,One day room hire for 50 people including equipment and catering for workshop on improving project delivery
EA,10/03/2016,BUILDERS EQUIPMENT,828,Four kilowatt petrol generator to replace unrepairable generator for use on Great Yarmouth Harbour
EA,10/03/2016,BVSC ENTERPRISE LIMITE,599.2,"One day hire of two rooms for sixteen people, including lunch, refreshments and equipment, for a business planning and performance team meeting"
EA,10/03/2016,CIWEMSERVIC,540,Registration fees for two people to attend the annual Chartered Institution of Water and Environmental Management conference 2016
EA,10/03/2016,CK SPECIAL GASES LTD.,552.45,Pure compound for the analytical quantification of contaminants in environmental samples carried out at the EA laboratory in Nottingham
EA,10/03/2016,DAVID MUSSON FENCING,1326.71,168 3.6m x 87mm x 38mm sawn timber rails and 113 2.1m x 125mm x 75mm saw timber planks for fencing in Easthorpe
EA,10/03/2016,DAVID MUSSON FENCING,522.48,Gates and fittings for Easthorpe de-silt
EA,10/03/2016,DYNAMIC EMS LTD,2070,Repairs to five outstations for groundwater sites.
EA,10/03/2016,DYNAMIC EMS LTD,1338,Repairs to five outstations for groundwater sites.
EA,10/03/2016,EEF LTD,888,One day room hire for 25 people in Bristol to discuss and evaluate options for new legal criteria for hazardous property
EA,10/03/2016,ENTERPRISE,526.82,Hire of a vehicle to carry out site visits to various locations within the Yorkshire area as part of the hard defence inspection programme 
EA,10/03/2016,FIRST FENCE LTD,744.15,Twenty 2m lengths of plastic pedestrian safety barriers to be used while EA work is carried out .
EA,10/03/2016,FRIENDS HOUSE,527.6,Two meeting rooms with data projector for four people includes refreshments and lunch for a Senior HR Business Partner assessment held in London. 
EA,10/03/2016,GB HYDRAULICS(S'AM,659.04,"Strip down, repair and retest lock gate sluice ram for Godstow."
EA,10/03/2016,GB HYDRAULICS(S'AM,659.04,"Strip down, repair and retest lock gate sluice ram for Godstow."
EA,10/03/2016,GEORGE HOTEL RECEPTION,1392.25,Accommodation for mutual aid staff during winter floods 2015-16
EA,10/03/2016,GREYHOUND CHROM.,906.15,Pure compounds and standard solutions for the analytical quantification of contaminants in environmental samples carried out at the EA laboratory in Nottingham
EA,10/03/2016,H. ELLIS & SONS(1899),884.4,"SDS drill, battery grinder and a jigsaw for operational use."
EA,10/03/2016,HEALEY TOOL HIRE &SALE,667.49,"Petrol cement mixer, tape measure and rivets for the construction of seawall steps at Skinners Wharf, Manningtree, Essex."
EA,10/03/2016,HI-TECH AUTO SERVICES,930,One month's vehicle hire whilst badged vehicle is in for repairs.
EA,10/03/2016,HSS HIRE,1200,Hire of three portable building dryers for Winterbourne Gunner Depot
EA,10/03/2016,HUMPHRIES AND PARKS,578.37,Replacement spare wheel and tyre for and EA Mitsubishi Outlander.
EA,10/03/2016,INFORM (UK) LTD,1701.6,Mastic and fifteen boxes jointing for Great Yarmouth Harbour works
EA,10/03/2016,JEWSON LTD,598.92,"Concrete used for forming a concrete head wall for pipe overflow from Lake to Faxton Brook, Northampton, Northamptonshire"
EA,10/03/2016,JOHN LEWIS,1436.85,"Three 48 inch televisions, plus wall mounting brackets, for installation of video conferencing facilities at Dragonfly House as is more efficient than alternative of expensive travel to other locations for meetings"
EA,10/03/2016,LANTERN RENTAL SER,1710,"Two days hire of a mobile crane lorry for removing obstructions blocking channel on trash collecting pins that stop waste entering at Houghton Brook, Luton."
EA,10/03/2016,LINCS LIFTING LIMITED,658.8,150 metres of galvanised steel chain for watercourse
EA,10/03/2016,MARTIN DAWES OFFIC,1376,Eighteen headsets for staff to use in conjunction with new digital phone system.
EA,10/03/2016,MARTIN DAWES OFFIC,1155.17,Twelve headsets for members of staff following introduction of a new digital telephony system.
EA,10/03/2016,NORTH LAKES HOTEL,1610.8,Accommodation for mutual aid staff during winter floods 2015-16
EA,10/03/2016,PAYPAL  ASPIRELEADE,504,One day Influencing Skills training course in London for one person including training materials and lunch
EA,10/03/2016,PHENOMENEX LTD,562.79,Gas chromatography analytical column for the analysis of the chemical composition of environmental samples carried out at the EA laboratory in Nottingham
EA,10/03/2016,PRIORY ROOMS (BULL STR,565.2,One day room hire for 32 people in Birmingham with lunch and refreshments for Fisheries Partnership workshop
EA,10/03/2016,PROFIX FABRICATIONS LT,1008,Bespoke bracket for installation of flow measuring instrument at Dalton flow site
EA,10/03/2016,SNUGPAK LTD,918,Twenty extreme weather waterproof tops for hydrometry and telemetry field team.
EA,10/03/2016,STUART J DAWS & CO,833.34,Annual service and repairs for six items strimmers and hedge cutter used in the clearing of foliage from watercourses
EA,10/03/2016,SUPARULE SYSTEMS LTD,900,"Service and calibration of two cable height meters, and purchase of one cable height meter"
EA,10/03/2016,THE PRESS ASSOCIATION,1142.4,Eleven high resolution photos of flooding for use in reports and presentations
EA,10/03/2016,TRAVIS PERKINS,1579.89,"Materials for  safety rail replacement at Boveney Lock and install new safety rail around bridge on tow path both sides, required for public health and safety "
EA,10/03/2016,VILLAGE HT WARRINGTON,700,Two days room hire for ten people for craft of communication training in Warrington
EA,10/03/2016,WILLGEN,815.46,Six solar panels for remote flood warning sensors
EA,10/03/2016,WWW.ACTIVATEEVENTS.COM,756,Registration fee for three people too attend the flood and coastal conference in Telford.
EA,10/03/2016,WWW.BARRIERSDIRECT.CO.,1103.64,Steel barrier for Humber bank as replacement for damaged barrier
EA,10/03/2016,WWW.BOSTONSEEDS.CO,1740,Purchase of mixed grass seed to reduce flood risk at Kickles Drain after existing grass area damaged during flood defence works
EA,10/03/2016,WWW.DFSALES.CO.UK,504,Bio and compostable bin liners for Horizon House.
EA,10/03/2016,WWW.PMGLTD.CO.UK,594,One day training course for one person in data visualisation and reporting techniques.
EA,10/03/2016,WWW.QA.COM,565.2,One day training course for one person on the use of AutoCAD.
EA,10/03/2016,WWW.REACTEC.COM,1236,Van cable and charger for hand and arm vibration equipment.
EA,10/03/2016,WWW.VEOLIA.CO.UK,645.6,Safe disposal of hazardous chemicals used during post mortem investigations of fish.
EA,10/03/2016,XMA LTD,649.47,Full set of toner cartridges for Incident room required due to high volume of printing during incident
EA,11/03/2016,A & W CUSHION LTD,2571.82,"One hundred and fifty 3.6m, one hundred 2.4m and twenty 4.8m timber posts, and ten sheets of plywood for fencing works from Happisburgh to Winterton Beach"
EA,11/03/2016,ACTION FOR BLIND P,1034,"One day room hire for 43 people, including lunch and refreshments, for a waste regulation workshop."
EA,11/03/2016,AINSCOUGH CRANE HIRE L,3351.6,Hire of 150 tonne crane to move two 24 inch pumps at Mawdesley.
EA,11/03/2016,Amazon EU,1368,36 torches for environment officers required for health and safety as part of their incident response roles
EA,11/03/2016,ARTHUR IBBETT LTD,2160,Five litres of Biactive Roundup for spraying on invasive floating Pennywort.
EA,11/03/2016,AUS,1073.04,"29 tools and tool attachments, including tree hooks, saws, drag forks and various adapters for Birmingham and Black Country field team use."
