  ,Q1 2005,Q3 2005,Q1 2006,Q3 2006,Q1 2007,GB,Birmingham,Brighton,Glasgow,Leeds,Liverpool,Manchester,Newcastle,,,,,
Not classified,30,36,40,44,47,15.2,13.9,14.5,16.4,8.2,10.4,16.7,13.5,,,,,
Hard-pressed,12,13,18,18,18,16.8,13.6,23.4,59.8,6.3,8.8,12.2,48.5,,,,,
Moderate Means,23,19,16,13,12,15.8,63.4,3.6,4.5,4.1,34.7,14.9,6.5,,,,,
Comfortably well-off,15,16,13,10,8,22.6,6.7,22.8,3.2,17.7,10.1,16.4,16.8,,,,,
Urban prosperity,5,4,4,4,2,11.4,1.6,29.8,15.8,56.2,29.7,38.7,13.8,,,,,
Wealthy achievers,,,,,,18.3,0.8,5.9,0.4,7.5,6.3,1.2,0.9,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.29,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.29,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Fixed broadband take-up, by age-group",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: British Population SurveyBase: All adults 15+ (April 2012 to March 2013; GB 79406, Glasgow - 2013 1398, Glasgow – 2011/2012 597 )Q: Is your access to the internet AT HOME cable broadband, ADSL broadband, broadband but you don’t know  type or non-broadband?",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
  ,15-24,25-34,35-44,45-64,65+,,,,,,,,,,,,,
GB - 2013,85,87,88,81,50,,,,,,,,,,,,,
Glasgow - 2013,67,66,61,44,16,,,,,,,,,,,,,
Glasgow - 2012,70,68,58,35,12,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.30,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.30,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Fixed versus combined (mobile and/or fixed) broadband take-up, by age-group",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: British Population SurveyBase: All adults 15+ (April 2012 to March 2013; 15-24 280, 25-34 218; 35-44 188; 45-64 456, 65+ 258;)Q: Is your access to the internet AT HOME cable broadband, ADSL broadband, broadband but you don’t know  type or non-broadband?",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
  ,15-24,25-34,35-44,45-64,65+,,,,,,,,,,,,,
Mobile and Fixed,75,72,64,45,16,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Fixed only,67,66,61,44,16,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.31,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Fixed broadband take-up, by socio-economic status",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: British Population SurveyBase: All adults 15+ (April 2012 to March 2013; GB 79406, Glasgow 1398, )Q: Is your access to the internet AT HOME cable broadband, ADSL broadband, broadband but you don’t know  type or non-broadband?",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
  ,AB,C1,C2,DE,,,,,,,,,,,,,,
GB - 2013,91,85,74,57,,,,,,,,,,,,,,
Glasgow - 2013,87,63,53,38,,,,,,,,,,,,,,
Glasgow - 2012,81,71,47,36,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.32,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.32,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"City population and premises data",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Analysys Mason",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
City  ,Population  ,Total premises  ,Business premises  ,Residential premises  ,,,,,,,,,,,,,,
Inverness  ,"c.37,000  ","c.20,300  ",c.1500  ,"c.18,800  ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.34,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.34,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Fixed network infrastructure premises passed availability",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Analysys Mason ,Ofcom Infrastructure Report",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Operator  ,First-generation broadband  ,NGA (current)  ,NGA (future)  ,,,,,,,,,,,,,,,
BT  ,100%,0%,45%,,,,,,,,,,,,,,,
Virgin Media  ,0%,0%,0%,,,,,,,,,,,,,,,
Total  ,100%,0%,45%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.35,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.35,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Percentage of lines that have a speed less than 2Mbit/s, and relative positioning",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Analysys Mason, Ofcom Infrastructure Report",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 ,Column1,,,,,,,,,,,,,,,,,
% Inverness lines <2Mbit/s,9.60%,,,,,,,,,,,,,,,,,
Average for 11 cities,5.50%,,,,,,,,,,,,,,,,,
Average for UK,10.00%,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.36,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Number of exchanges and % of lines with access to basic broadband",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Analysys Mason",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
No. of exchanges serving city postcodes  ,% of lines that have access to both ADSL & ADSL Max  ,Average number of lines per exchange  ,,,,,,,,,,,,,,,,
3,100%,"6,800",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.37,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.37,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Key city hotspots data ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Analysys Mason",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
City total  ,"Total hotspots per 10,000 city residents (city benchmark)  ","Total hotspots per 10,000 city residents (11 city average)  ",Percentage difference from 11 city average  ,,,,,,,,,,,,,,,
30,8.1,6.2,31%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.38,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.38,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"3G mobile coverage in city",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Analysys Mason ,Ofcom Infrastructure Report",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
% of premises with 3G signal from 4 operators (city benchmark) ,% of premises with 3G signal from 4 operators (11 city average) ,% of premises with 3G signal from 4 operators (UK average) ,Percentage difference from 11 city average  ,,,,,,,,,,,,,,,
98%,95.70%,77.30%,2.30%,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.39,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.39,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Key city exchange data",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Analysys Mason",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Ofcom classification  ,% of total exchanges  ,% of premises passed  ,,,,,,,,,,,,,,,,
3,0%,0%,,,,,,,,,,,,,,,,
2,33%,52%,,,,,,,,,,,,,,,,
1,67%,48%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.40,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.40,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Average maximum modem synch. speed compared to other cities",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Proportion of adults (%),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Analysys Mason ,Ofcom Infrastructure Report",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Excluding SFBB lines  ,,,Including SFBB lines  ,,,,,,,,,,,,,,,
Average maximum speed (Mbit/s)  ,City average (Mbit/s)  ,% difference  ,Average maximum speed (Mbit/s) ,City average (Mbit/s)  ,UK average (Mbit/s) ,% difference ,,,,,,,,,,,,
12.2,14.1,-13%,12.2,29.9,12.7,-59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.41,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.41 Proportion of homes in Scotland with a bundle of services,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Average maximum modem synch. speed compared to other cities",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source:  Ofcom research, Q1 2013 Base: All adults aged 16+ with a package of services regardless of whether or not these include a discount (n = 2104 UK, 1309 England, 297 Scotland, 220 Wales, 278 Northern Ireland)Note: Remaining percentages are Don’t know responses",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Scotland,Wales,N Ireland,,,,,,,,,,,,,
Dual,60,60,58,56,67,,,,,,,,,,,,,
Triple,38,37,41,41,32,,,,,,,,,,,,,
Quad,2,2,1,2,1,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr- 1.42,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 1.42 Types of services in bundle in Scotland ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Average maximum modem synch. speed compared to other cities",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Q1 2013Base: All adults aged 16+ with a package of services regardless of whether or not these include a discount (n = 2104 UK, 297 Scotland, 1309 England, 220 Wales, 278 Northern Ireland, 154 Scotland urban, 143 Scotland rural, 324 Scotland 2008, 351 Scotland 2009, 605 Scotland 2010, 226 Scotland 2011, 254 Scotland 2012, 297 Scotland 2013) Question. Do you receive more than one of these services as part of an overall deal or package from the same supplier? ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
  ,UK 2013,  Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scot urban 2013,Scot rural 2013,,Scotland 2008,Scotland 2009,Scotland 2010,Scotland 2011,Scotland 2012,Scotland 2013,,,
Landline and broadband,46,40,46,45,57,,34,70,,38,39,43,43,45,40,,,
"Landline, broadband, multichannel TV",34,39,34,34,29,,43,20,,30,45,34,34,34,39,,,
Landline and multichannel TV,4,8,4,5,4,,9,4,,14,6,10,7,6,8,,,
Multichannel TV and broadband,5,3,5,5,4,,3,4,,7,4,5,3,4,3,,,
Other,11,10,11,10,5,,11,2,,11,6,7,9,11,10,,,
Don't know,,,,1,1,,,,,,,1,4,,,,,
,,,,,,,,,,,,,,,,,,
SCOTLAND cmr-2 all,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.1,,,,,,,,,,,,,,,,,,
Main TV set share by platform,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scot urban 2013,Scot rural 2013,,Scotland 2008,Scotland 2009,Scotland 2010,Scotland 2011,Scotland 2012,Scotland 2013,,,
Satellite TV (pay or free),40,37,40,48,54,,33,54,,37,40,39,39,44,37,,,
Freeview (pay of free),39,43,39,38,32,,44,39,,29,31,37,39,38,43,,,
Cable TV,16,16,17,11,11,,19,1,,19,18,13,13,11,16,,,
DTV via broadband DSL line,2,2,2,1,1,,2,2,,,,1,2,2,2,,,
Only terrestrial TV (channels 1-4/1-5),,,,,,,,,,15,10,10,3,1,,,,
No TV in home,2,3,2,2,2,,3,3,,,1,1,2,4,3,,,
,,,,,,,,,,,,,,,,,,
"QH1a. Which, if any, of these types of television does your household use at the moment?",,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
"Base: All adults aged 16+ (n = 3750 UK, 501 Scotland, 2250 England, 492 Wales, 507 Northern Ireland, 250 Scotland urban, 251 Scotland rural, 925 Scotland 2008, 1014 Scotland 2009, 1468 Scotland 2010, 487 Scotland 2011, 500 Scotland 2012, 501 Scotland 2013) ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.10,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.10 ,,,,,,,,,,,,,,,,,,
Main sources of Nations news for each nation,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Column1,TV,Newspapers,Radio,Talking to people,Internet,Other,,,,,,,,,,,,
Scotland,0.69,0.12,0.11,0.05,0.02,-,,,,,,,,,,,,
Wales,0.62,0.09,0.1,0.02,0.16,0.01,,,,,,,,,,,,
Northern Ireland,0.69,0.07,0.1,0.05,0.09,-,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Ofcom Media tracker. ,,,,,,,,,,,,,,,,,,
"Base: All respondents in Scotland (189), Wales (118), Northern Ireland (113). Only responses ? 3% labelled",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.11,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.11 ,,,,,,,,,,,,,,,,,,
Spend on first-run originated nations’ and regions’ output by the BBC/ITV1/STV/UTV,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,,1yr £m,1yr %,5 yr %,,,,,,,,
England,233.5741236,216.2690201,173.4091314,173.5535775,167.6397044,164.556,,-3.08370438,-0.018394833,-0.295487028,,,,,,,,
Northern Ireland,34.2546868,32.21155371,28.76691658,26.54946625,25.7273707,23.087,,-2.640370704,-0.102628859,-0.326019235,,,,,,,,
Scotland,70.46691855,57.08119167,57.03857648,56.03584437,55.08039342,51.746,,-3.334393416,-0.060536848,-0.265669607,,,,,,,,
Wales,40.94864456,37.25304771,31.30453915,26.73295538,27.40344781,26.48,,-0.923447807,-0.033698234,-0.353336349,,,,,,,,
Total,379.2443735,342.8148132,290.5191636,282.8718435,275.8509163,265.869,,-9.981916306,-0.03618591,-0.298950707,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Broadcasters. All figures expressed in 2012 prices.,,,,,,,,,,,,,,,,,,
Note: Spend data for first-run originations only. Spend excludes Gaelic and Welsh language programming but includes some spend on Irish language programming by the BBC. This does not account for total spend on BBC Alba or BBC spend on S4C output. ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.12,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.12 ,,,,,,,,,,,,,,,,,,
"Change in total spend, by genre and nation, 2007 - 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK ,,England,,N. Ireland ,,Scotland ,,Wales ,,,,,,,,,
,1yr (%) ,5yr (%) ,1yr (%) ,5yr (%) ,1yr (%) ,5yr (%) ,1yr (%) ,5yr (%) ,1yr (%) ,5yr (%) ,,,,,,,,
Current Affairs ,-0.05,-0.28,-0.08,-0.36,0.05,-0.28,-0.03,0.06,-0.05,-0.31,,,,,,,,
News ,-0.03,-0.22,-0.01,-0.21,-0.02,-0.21,-0.13,-0.32,-0.14,-0.22,,,,,,,,
Non-news/non-current affairs,-0.05,-0.43,0.07,-0.86,-0.19,-0.41,-0.05,-0.27,0.08,-0.4,,,,,,,,
Total Spend in 2012 ,£271m ,,£168m ,,£23m ,,£53m ,,£27m ,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK ,,England,,N. Ireland ,,Scotland ,,Wales ,,,,,,,,,
,1yr ,5yr ,1yr ,5yr ,1yr ,5yr ,1yr ,5yr ,1yr ,5yr ,,,,,,,,
Change in Spend,-0.04,-0.29,-0.02,-0.28,-0.1,-0.33,-0.07,-0.26,-0.02,-0.34,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Broadcasters. All figures expressed in 2012 prices.,,,,,,,,,,,,,,,,,,
Note: Spend excludes Gaelic and Welsh language programming but includes some spend on Irish language programming by the BBC. This does not account for total spend on BBC Alba or BBC spend on S4C output. ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.13,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.13 ,,,,,,,,,,,,,,,,,,
Total spend per head by the BBC/ITV1/STV/UTV in nations/regions output: 2012,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Northern Ireland,Scotland,Wales,,,,,,,,,,,,,
Current Affairs,0.379822063,0.254106264,1.284577768,1.037652374,0.867912873,,,,,,,,,,,,,
News,2.919446231,2.874135327,5.232542323,2.53467421,2.969192868,,,,,,,,,,,,,
Non-news/non-current affairs,1.004449763,0.055050988,5.985850786,6.439882706,5.001642914,,,,,,,,,,,,,
Total,4.303718056,3.183292579,12.50297088,10.01220929,8.838748655,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Broadcasters. All figures expressed in 2012 prices.,,,,,,,,,,,,,,,,,,
Note: Spend excludes Gaelic and Welsh language programming but includes some spend on Irish language programming by the BBC. This does not account for total spend on BBC Alba or BBC spend on S4C output. ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.14,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.14,,,,,,,,,,,,,,,,,,
" First-run originated hours of nations/regions output, by genre and broadcaster: 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK,England,Northern Ireland,Scotland,Wales,,,,,,,,,,,,,
BBC current affairs,513,257,28,178,50,,,,,,,,,,,,,
BBC news,5055,4002,385,314,354,,,,,,,,,,,,,
BBC non-news/non-current affairs,834,94,170,320,250,,,,,,,,,,,,,
ITV/STV/UTV current affairs,205,52,40,70,43,,,,,,,,,,,,,
ITV/STV/UTV news,3149,2282,219,424,224,,,,,,,,,,,,,
ITV/STV/UTV non-news/non-current affairs,1246,17,72,1124,33,,,,,,,,,,,,,
,11002,6704,914,2430,954,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
2011 total,11647,6763,930,2938,1016,,,,,,,,,,,,,
2007 total,11859,7854,1150,1606,1249,,,,,,,,,,,,,
% YOY ,-0.055379068,-0.008723939,-0.017204301,-0.172906739,-0.061023622,,,,,,,,,,,,,
% 5 year ,-0.07226579,-0.146422205,-0.205217391,0.513075965,-0.236188951,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Broadcasters.  ,,,,,,,,,,,,,,,,,,
Note: Hours excludes Gaelic and Welsh language programming but includes some spend on Irish language programming by the BBC. This does not include total hours for BBC Alba or BBC hours on S4C output.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.15,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.15 ,,,,,,,,,,,,,,,,,,
"Total output cost per hour, by nation: 2007 – 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Country,UK,England,Northern Ireland,Scotland,Wales,,,,,,,,,,,,,
2007,30.33861321,29.72815624,25.71673183,39.56975105,26.6419288,,,,,,,,,,,,,
2012,23.01308189,24.25003609,21.6575985,19.37559546,25.68285714,,,,,,,,,,,,,
5yr change ,-0.241459004,-0.184273794,-0.15784017,-0.510343256,-0.035998582,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Broadcasters. All figures expressed in 2012 prices.,,,,,,,,,,,,,,,,,,
Note: Spend excludes Gaelic and Welsh language programming but includes some spend on Irish language programming by the BBC. This does not account for total spend on BBC Alba or BBC spend on S4C output. ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.16,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.16 ,,,,,,,,,,,,,,,,,,
"BBC Alba originations, by hours and spend: 2008 – 2012",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,Current Affairs,News,Non-news/non-current affairs,Total ,,Current Affairs,News,Non-news/non-current affairs,Total ,,,,,,,,
Spend,2008,0.551378098,0.899379029,10.58465169,12.03540882,,551.3780985,899.3790294,10584.65169,12035.40882,,,,,,,,
,2009,0.870106934,2.274091491,16.38890711,19.53310553,,870.1069339,2274.091491,16388.90711,19533.10553,,,,,,,,
,2010,0.766528572,2.17581198,11.43604171,14.37838226,,766.528572,2175.81198,11436.04171,14378.38226,,,,,,,,
,2011,0.71419049,2.129154596,10.46722536,13.31057044,,714.1904897,2129.154596,10467.22536,13310.57044,,,,,,,,
,2012,0.471,2.2,10.251,12.922,,471,2200,10251,12922,,,,,,,,
,,,,,,,-0.340512081,0.03327396,-0.020657371,-0.029192621,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Hours,,Current Affairs,News,Non-news/non-current affairs,Total,,,,,,,,,,,,,
,2008,6,57,631,694,,,,,,,,,,,,,
,2009,16,175,2311,2502,,,,,,,,,,,,,
,2010,26,174,2367,2567,,,,,,,,,,,,,
,2011,37,175,2401,2613,,,,,,,,,,,,,
,2012,19,172,2434,2625,,,,,,,,,,,,,
,YOY,-0.486486486,-0.017142857,0.013744273,0.004592423,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Source: BBC, total hours and spend. All figures expressed in 2012 prices.  ",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.17,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.16 ,,,,,,,,,,,,,,,,,,
Expenditure on originated network productions: 2007-2012,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,YOY,,,,,,,,,,,
London,0.633,0.6111,0.605,0.61,0.57,0.554077713,-0.015922287,,,,,,,,,,,
Midlands & East,0.0569,0.0666,0.073,0.028,0.025,0.025980123,0.000980123,,,,,,,,,,,
Northern England,0.1731,0.174,0.153,0.151,0.167,0.200088113,0.033088113,,,,,,,,,,,
Southern England,0.0959,0.102,0.105,0.126,0.147,0.120979154,-0.026020846,,,,,,,,,,,
Scotland,0.0257,0.025,0.036,0.046,0.049,0.043965909,-0.005034091,,,,,,,,,,,
Wales,0.013,0.0171,0.022,0.026,0.028,0.035382462,0.007382462,,,,,,,,,,,
Northern Ireland,0.0025,0.0032,0.006,0.004,0.01,0.007555819,-0.002444181,,,,,,,,,,,
Other,0,0,0,0,0.004,0.011970707,0.007970707,,,,,,,,,,,
,1.0001,0.999,1,0.991,1,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Ofcom/broadcasters,,,,,,,,,,,,,,,,,,
Note: A new category ‘Multi Nation/Region production’ has been created for Regional Productions from London Producers which do not meet both 70% of spend and 50% of talent in any one particular Macro Region' See http://stakeholders.ofcom.org.uk/broadcasting/guidance/programme-guidance/reg_prod/ on Ofcom website for further details.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.18,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.17 ,,,,,,,,,,,,,,,,,,
Volume of originated network productions: 2007-2012,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,2007,2008,2009,2010,2011,2012,YOY,,,,,,,,,,,
London,0.6426,0.6461,0.627,0.608,0.585,0.546817222,-0.038182778,,,,,,,,,,,
Midlands & East,0.0444,0.0888,0.095,0.083,0.077,0.0632053,-0.0137947,,,,,,,,,,,
Northern England,0.1792,0.127,0.113,0.116,0.134,0.181996022,0.047996022,,,,,,,,,,,
Southern England,0.1079,0.11,0.114,0.129,0.109,0.101457536,-0.007542464,,,,,,,,,,,
Scotland,0.0168,0.0183,0.033,0.046,0.068,0.072260227,0.004260227,,,,,,,,,,,
Wales,0.0074,0.0091,0.017,0.014,0.016,0.016920457,0.000920457,,,,,,,,,,,
Northern Ireland,0.0017,0.0014,0.0018,0.005,0.008,0.008956895,0.000956895,,,,,,,,,,,
Other,0,0,0,0,0.002,0.008386341,0.006386341,,,,,,,,,,,
,1,1.0007,1.0008,1.001,0.999,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Source: Ofcom/broadcasters,,,,,,,,,,,,,,,,,,
Note: A new category ‘Multi Nation/Region production’ has been created for Regional Productions from London Producers which do not meet both 70% of spend and 50% of talent in any one particular Macro Region' See http://stakeholders.ofcom.org.uk/broadcasting/guidance/programme-guidance/reg_prod/ on Ofcom website for further details.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Scotland cmr-2.2,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Figure 2.2 ,,,,,,,,,,,,,,,,,,
Proportion of homes with HD television ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,UK 2013,Scotland 2013,England 2013,Wales 2013,N Ireland 2013,,Scotland urban 2013,Scotland rural 2013,,,,,,,,,,
"HD ready, no channels",24,27,24,25,23,,26,29,,,,,,,,,,
HDTV channels,49,53,49,39,49,,55,42,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"QH53. Is the main TV in your household an HDTV set or HD ready?/ QH54. For the main TV set, does your household have an HD TV service – from either Sky, Virgin Media, Freesat or Freeview?",,,,,,,,,,,,,,,,,,
"Source: Ofcom research, Quarter 1 2013 ",,,,,,,,,,,,,,,,,,
