Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Howitt Ltd,10157691,19234.16,Retention direct mail (dedupe/suppression/lasering/enclosing/other),NG17 5FB,Large,114920
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Howitt Ltd,10157691,2446.00,Physical response fulfilment,NG17 5FB,Large,114920
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Interactive Services,LBi Ltd,10157738,66864.46,Production Costs,E1 6RW,Large,107832
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Advertising,DDB London LTD,10157779,38495.00,Miscellaneous Expenditure,W2 6AA,Large,115275
Cabinet Office,Central Office of Information,26/07/2011,Campaign Production,Client Account Team,Rainey Kelly Campbell Roalfe / Y & R,10157804,50000.00,Agency & Consultancy Fees,NW1 7QP,SME,115273
Cabinet Office,Central Office of Information,26/07/2011,Campaign Production,Client Account Team,M&C Saatchi Ltd,10157826,22592.00,Agency & Consultancy Fees,W1F 9EE,Large,114132
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Broadcasting Support Services (BSS),10157836,18638.53,Inbound telephone handling: dedicated,W5 5DB,Large,114164
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Broadcasting Support Services (BSS),10157836,3000.00,Response handling account/systems mgt fees,W5 5DB,Large,114164
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Broadcasting Support Services (BSS),10157839,39060.00,Data mining/profiling/segmentation,W5 5DB,Large,114052
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Broadcasting Support Services (BSS),10157839,4314.75,Inbound telephone handling: dedicated,W5 5DB,Large,114052
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Broadcasting Support Services (BSS),10157839,3190.00,Inbound e-mail/webform handling,W5 5DB,Large,114052
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Broadcasting Support Services (BSS),10157839,2550.58,Database account mgt/maintenance fees,W5 5DB,Large,114052
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Broadcasting Support Services (BSS),10157839,37.20,Inbound telephone handling: bureau,W5 5DB,Large,114052
Cabinet Office,Central Office of Information,26/07/2011,Security,Facilities Management,Emprise Services Plc - t/aPerfectus Ltd,10157848,23682.93,Security,EC1V 2NT,SME,115370
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Digital Marketing,M4C,10157854,131453.06,Display,WC1X 8RX,SME,112520
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Digital Marketing,M4C,10157854,11003.60,Adserving,WC1X 8RX,SME,112520
Cabinet Office,Central Office of Information,26/07/2011,Media Fees,Digital Marketing,M4C,10157854,6186.03,Online Buying Fee,WC1X 8RX,SME,112520
Cabinet Office,Central Office of Information,26/07/2011,Campaigns (Non Vatable),Digital Marketing,M4C,10157854,131.45,Online ASBOF,WC1X 8RX,SME,112520
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Digital Marketing,M4C,10157856,63676.94,Display,WC1X 8RX,SME,111914
Cabinet Office,Central Office of Information,26/07/2011,Media Fees,Digital Marketing,M4C,10157856,2996.56,Online Buying Fee,WC1X 8RX,SME,111914
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Digital Marketing,M4C,10157856,2164.38,Adserving,WC1X 8RX,SME,111914
Cabinet Office,Central Office of Information,26/07/2011,Campaigns (Non Vatable),Digital Marketing,M4C,10157856,63.68,Online ASBOF,WC1X 8RX,SME,111914
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157857,32217.73,Inbound telephone handling: dedicated,SL9 0GA,Large,113858
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157857,7927.00,Response handling account/systems mgt fees,SL9 0GA,Large,113858
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157857,4361.85,Retention e-mail,SL9 0GA,Large,113858
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157857,840.00,Database account mgt/maintenance fees,SL9 0GA,Large,113858
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157857,587.79,Retention SMS,SL9 0GA,Large,113858
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157857,260.00,Electronic (e-mail/SMS) response fulfilment,SL9 0GA,Large,113858
Cabinet Office,Central Office of Information,26/07/2011,Postage Couriers etc,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157857,208.66,Fulfilment carriage,SL9 0GA,Large,113858
Cabinet Office,Central Office of Information,26/07/2011,Travel & Subsistence,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157857,184.95,Travel & Subsistence,SL9 0GA,Large,113858
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Digital Marketing,M4C,10157858,137321.35,Display,WC1X 8RX,SME,112519
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Digital Marketing,M4C,10157858,12478.96,Adserving,WC1X 8RX,SME,112519
Cabinet Office,Central Office of Information,26/07/2011,Media Fees,Digital Marketing,M4C,10157858,6462.18,Online Buying Fee,WC1X 8RX,SME,112519
Cabinet Office,Central Office of Information,26/07/2011,Campaigns (Non Vatable),Digital Marketing,M4C,10157858,137.32,Online ASBOF,WC1X 8RX,SME,112519
Cabinet Office,Central Office of Information,26/07/2011,Software Licences,Evaluation,CACI Ltd,10157861,21038.00,Software Licences - Renewal,W14 8TS,Large,115616
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,21955.65,Inbound telephone handling: dedicated,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,17315.28,Response handling account/systems mgt fees,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,3724.83,E-mail broadcast,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,3450.00,Response handling set up,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,950.00,DRM website/microsite maintenance/update,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,922.50,Retention outbound phone,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,600.00,Response analysis activity,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,184.02,Inbound telephone handling: IVR/speech recognition,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Callcredit Marketing Solutions Limited,10157868,45.88,Electronic (e-mail/SMS) response fulfilment,SL9 0GA,Large,115558
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Interactive Services,S8080 Ltd,10157875,20820.00,Post Project Delivery Support / Training,SA1 8PJ,SME,115104
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Interactive Services,S8080 Ltd,10157875,4164.00,Technical Consultancy / QA,SA1 8PJ,SME,115104
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Interactive Services,Precedent,10157970,14325.00,Design,EC2A 3LT,SME,114255
Cabinet Office,Central Office of Information,26/07/2011,Information Architecture,Interactive Services,Precedent,10157970,11190.00,Information Architecture,EC2A 3LT,SME,114255
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Interactive Services,Precedent,10158053,-29218.23,Project Initiation,EC2A 3LT,SME,112183
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Listening Limited,10158143,24502.76,Inbound telephone handling: dedicated,G3 8ET,SME,115531
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Listening Limited,10158143,7325.00,Response handling account/systems mgt fees,G3 8ET,SME,115531
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Listening Limited,10158143,1595.64,Inbound e-mail/webform handling,G3 8ET,SME,115531
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Listening Limited,10158143,400.00,Database account mgt/maintenance fees,G3 8ET,SME,115531
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Listening Limited,10158143,124.62,Inbound telephone handling: bureau,G3 8ET,SME,115531
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Listening Limited,10158143,110.96,Outbound telephone,G3 8ET,SME,115531
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Listening Limited,10158143,58.08,Retention outbound phone,G3 8ET,SME,115531
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Dataforce Group Ltd,10158170,25424.52,Inbound telephone handling: dedicated,MK9 1EA,Large,114064
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158170,9451.69,Response handling account/systems mgt fees,MK9 1EA,Large,114064
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158170,3223.83,Physical response fulfilment,MK9 1EA,Large,114064
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158170,250.00,Database account mgt/maintenance fees,MK9 1EA,Large,114064
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,24880.50,Inbound telephone handling: dedicated,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,10995.69,Response handling account/systems mgt fees,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,1933.25,Outbound telephone,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,1498.65,Physical response fulfilment,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,665.60,Database account mgt/maintenance fees,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,521.00,DRM website/microsite maintenance/update,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,312.00,Non-geographical number charges (e.g. BT 0800),MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Print and Paper,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,243.40,Response handling stationery and print,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,99.27,SMS broadcast,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Direct Marketing,Direct and Relationship Marketing,Dataforce Group Ltd,10158202,78.64,Inbound telephone handling: bureau,MK9 1EA,Large,114568
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Advertising,M4C,10158267,-136023.80,Campaign expenditure,WC1X 8RX,SME,
Cabinet Office,Central Office of Information,26/07/2011,Campaigns,Direct and Relationship Marketing,Experian Ltd,10158300,36447.04,Other DRM expense with contractors,NG80 1RH,Large,112969
Cabinet Office,Central Office of Information,26/07/2011,Campaign Production,Client Account Team,Golley Slater Group,10158351,52717.27,Agency & Consultancy Fees,CF10 1GS,Large,114964
Cabinet Office,Central Office of Information,26/07/2011,Campaign Production,Client Account Team,Golley Slater Group,10158352,88179.00,Agency & Consultancy Fees,CF10 1GS,Large,114964
Cabinet Office,Central Office of Information,26/07/2011,TV/Radio Production,MIAC Television,Radley Yelder,10158436,23239.37,Production,EC2A 2PB,SME,112749
Cabinet Office,Central Office of Information,26/07/2011,Rates,Facilities Management,London Borough of Lambeth - Cashiers,10158511,71523.00,Rates,SW2 1WS,Large,115852
Cabinet Office,Central Office of Information,28/07/2011,Software Licences,Evaluation,ComScore,10158505,25000.00,Software Licences - Renewal,EC1N 8UA,Large,115617
