Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"10,720.40",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"11,274.10",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"12,379.00",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"14,226.00",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"19,218.50",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"27,156.90",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"38,431.50",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"74,925.50",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"95,578.50",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"140,952.40",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Coding,Change Portfolio,CAPGEMINI,5100029524,"142,724.40",Capgemini invoice charge for IT Software changes to support day to day HMRC business,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,9.67,S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,283.67,S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,891.11,S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,"3,796.25",S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,"4,518.11",S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,"5,528.28",S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100029526,"6,829.62",Fujitsu May-16 invoice charge for FAST-GC hosting services,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Disaster recovery,Information Management Services,FUJITSU SERVICES LTD,5100029526,"13,848.18",Fujitsu June 16 Invoice Charges for S11 Business Continuity and Disaster Recovery,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"14,223.23",Fujitsu Jun-16 invoice charge for S04.813VME ex C&E storage charge,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100029526,"15,829.14",Fujitsu June-16 Invoice charges for S03.999 BancTec Input Services - variable charges,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100029526,"17,624.39",Fujitsu June-16 Invoice charges for S03.4 Fraud and Error,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100029526,"38,080.86",Fujitsu June-16 Invoice charges for S03.11 Caseflow,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Telephone Support,Information Management Services,FUJITSU SERVICES LTD,5100029526,"52,742.88",Fujitsu June 16 invoice charges for Contact Centre Service,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"60,109.44",Fujitsu Jun-16 invoice charge for S04.806Dark Fibre,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,"66,733.92",S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100029526,"71,972.60",Fujitsu June-16 Invoice charges for S03.5 BancTec Input Services - fixed costs,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100029526,"101,110.26",Fujitsu June-16 invoice charge for FAST-DB hosting service,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100029526,"120,226.34",Fujitsu June-16 Invoice charges for S03.1 Manual Input,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"204,022.00",Fujitsu Jun-16 invoice charge for S04.811VME ex IR storage charge,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,FUJITSU SERVICES LTD,5100029526,"255,523.90",Core Business Platform Fujitsu Limit order - Jnl to 220625,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"268,598.95",Fujitsu Jun-16 invoice charge for S04.999Oracle monthly charge (ex CSC),W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Disaster recovery,Information Management Services,FUJITSU SERVICES LTD,5100029526,"309,537.83",Fujitsu June 16 Invoice Charges for S11 Business Continuity and Disaster Recovery,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data input or prep,Information Management Services,FUJITSU SERVICES LTD,5100029526,"387,713.64",Fujitsu June-16 Invoice charges for S03.2 Scanned Input,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"400,000.00",Fujitsu Jun-16 invoice charge for S04.809MVS  (Multiple Virtual Storage),W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100029526,"560,984.34",Fujitsu June-16 invoice charges for FAST DA,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Management Agreement,Information Management Services,FUJITSU SERVICES LTD,5100029526,"708,011.52",Fujitsu June 16 invoice Charge for Management of Agreement,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"823,489.68",Fujitsu Jun-16 invoice charge for S04.812VME ex C&E CPU hours charge,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Maintenance fees,Information Management Services,FUJITSU SERVICES LTD,5100029526,"915,906.00",Fujitsu Jun-16 invoice charges for FAST-P hosting services,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,"1,039,179.59",S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"1,270,513.07",Fujitsu Jun-16 invoice charge for S04.802HMRC software,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Bus. Form Printing,PT Director,FUJITSU SERVICES LTD,5100029526,"1,527,143.20",S07 Laser printing costs.  Limit Order approved by Ruth Owen and follows Ex-com decision to move all HMRC Output Management costs into PT Director,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"1,621,075.54",Fujitsu Jun-16 invoice charge for S04.807Customer Specific Charges HMRC,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"1,726,471.28",Fujitsu Jun-16 invoice charge for S04.801HMRC storage & backup,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"1,920,339.66",Fujitsu Jun-16 invoice charge for S04.810VME ex IR CPU hours charge,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data storage service,Information Management Services,FUJITSU SERVICES LTD,5100029526,"4,163,640.22",Fujitsu Jun-16 invoice charge for S04.800HMRC servers & payloads,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Waste disposal,Estates & Support Services,PHS DATASHRED,5100029547,"76,604.74",Charge for secure destruction of confidentially marked waste,DA1 4AL,,,,
HMRC,HMRC,18/07/2016,Data output prod,Information Management Services,FUJITSU SERVICES LTD,5100029561,"697,983.13",Fujitsu June 2016 invoice charges for non P2P items mainly project development,W1U 3BW,,,,
HMRC,HMRC,18/07/2016,Data output prod,Information Management Services,ACCENTURE (UK) LTD,5100029572,"4,397,780.72",Accenture June 2016 invoice charges for non P2P items mainly project development,EC3M 3BD,,,,
HMRC,HMRC,18/07/2016,Network Voice Serv,Information Management Services,CAPGEMINI,5100029589,0.58,Capgemini June 16 invoice charge for Communication Voice Services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,2.75,Capgemini June 16 Invoice charges for Work Place Services.S05.63 - sRAS Support,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,3.67,Capgemini June 16 Invoice charges for Work Place Services.S05.72 - Becrypt Disc Protect (Augmented),TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Network Voice Serv,Information Management Services,CAPGEMINI,5100029589,15.96,Capgemini June 16 invoice charge for Communication Voice Services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,51.3,Core Business Platform May 16 Charge for S02.45 COTAX Passive,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,57.89,Core Business Platform May 16 Charge for S02.41 CESA Passive,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,194.03,Core Business Platform May 16 Charge for S02.46 NTC Passive,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Network Voice Serv,Information Management Services,CAPGEMINI,5100029589,276.26,Capgemini June 16 invoice charge for Communication Voice Services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,394.79,Capgemini June 16 Invoice charges for Work Place Services.S05.66 - HDE Support,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,602.16,Capgemini June 16 Invoice charges for Work Place Services.S05.104 - M3035xs - MFD ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,732.86,Core Business Platform May 16 Charge for S02.48 National Systems Simple Passive Modules,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,735.14,Core Business Platform May 16 Charge for S02.43 COP/CODA Passive,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,842.39,Core Business Platform May 16 Charge for S02.29 Other Systems  Passive Systems,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"1,048.40",Core Business Platform May 16 Charge for S02.28 National Systems Simple Passive Systems,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"1,066.98",Capgemini June 16 Invoice charges for Work Place Services.S05.67 - Becrypt Disc Protect,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"1,193.11",Core Business Platform May 16 Charge for S02.41 BROCS Passive,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"1,264.44",Capgemini June 16 Invoice charges for Work Place Services.S05.64 - 3G Provisioning,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"1,744.90",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"2,046.02",Core Business Platform May 16 Charge for S02.3 COP/CODA,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Conference Calling,Information Management Services,CAPGEMINI,5100029589,"2,153.16",Capgemini June 16 invoice charge to provide audio conferencing services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"2,189.45",Core Business Platform May 16 Charge for S02.27 National Systems Normal Passive Systems,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"2,282.96",Capgemini June 16 Invoice charges for Work Place Services.S05.57,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"2,824.34",Core Business Platform May 16 Charge for S02.49 Other Systems  Passive Modules,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"2,898.18",Capgemini June 16 Invoice charges for Work Place Services.S05.84 - Firewall Manager &Analyser Support ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"3,118.92",Capgemini June 16 Invoice charges for Work Place Services.S05.26 - Basic Support,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"3,405.65",Capgemini June 16 Invoice charges for Work Place Services.S05.71 - HDE Augmented Service,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"3,732.36",Capgemini June 16 Invoice charges for Work Place Services.S05.56 - Ex Customs and Excise Queens Warehouse Scanners,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"3,796.38",Core Business Platform May 16 Charge for S02.1 BROCS,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"5,077.90",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"5,083.58",Capgemini May-16 passthrough for S02 Data Engineering,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Cloud & Collab,Information Management Services,CAPGEMINI,5100029589,"5,195.56",Capgemini June 16 Invoice charges for Cloud & Collaboration Services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"5,323.22",Capgemini June 16 Invoice charges for Work Place Services.S05.89,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"5,931.78",Capgemini June 16 Invoice charges for Work Place Services.S05.334,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"6,153.90",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"6,957.82",Capgemini June 16 Invoice charges for SOP.S05.50,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"7,263.56",Capgemini June 16 Invoice charges for Work Place Services.S05.83 - Firewalls & Managers Datacentre Hosting ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"7,492.25",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"8,008.87",Core Business Platform May 16 Charge for S02.87 National Systems Normal Passive NSS,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Network Voice Serv,Information Management Services,CAPGEMINI,5100029589,"8,085.88",Capgemini June 16 invoice charge for Communication Voice Services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"9,068.92",Core Business Platform May 16 Charge for S02.87 National Systems Simple Passive NSS,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"9,633.94",Core Business Platform May 16 Charge for S02.47 National Systems Normal Passive Modules,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"9,682.62",Capgemini June 16 Invoice charges for Work Place Services.S05.65 - 3G Support,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"10,441.20",Capgemini May-16 passthrough for S02 Data Engineering,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"12,021.98",Capgemini June 16 Invoice charges for Work Place Services.S05.103 - CP3525x - A4 colour   ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Network Voice Serv,Information Management Services,CAPGEMINI,5100029589,"12,100.82",Capgemini June 16 invoice charge for Communication Voice Services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"12,307.66",Capgemini June 16 Invoice charges for  S05.999 Skyscape,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"13,155.17",Capgemini June 16 Invoice charges for Work Place Services.S05.322 - LIS Support ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"16,303.20",Capgemini June 16 Invoice charges for Work Place Services.S05.320 - Central Storage Service Wrapper,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"16,325.05",Capgemini May-16 passthrough for S02 Data Engineering,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"19,237.45",Capgemini June 16 Invoice charges for Work Place Services.S05.102 - CP2025dn - A4 colour (payslip),TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"20,208.14",Capgemini June 16 Invoice charges for Work Place Services.S05.11 - Confidential Workstation uplift,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"22,960.39",Capgemini June 16 Invoice charges for Work Place Services.S05.107 - M4345x - A4 mono MFD,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"25,104.10",Core Business Platform May 16 Charge for Application System Management,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"25,722.29",Core Business Platform May 16 Charge for S02.190 Application System Management ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Network Voice Serv,Information Management Services,CAPGEMINI,5100029589,"28,157.02",Capgemini June 16 invoice charge for Communication Voice Services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"29,985.76",Capgemini June 16 Invoice charges for Work Place Services.S05.59 - GBS Enhanced Service,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"31,141.46",Capgemini June 16 Invoice charges for Work Place Services.S05.60 - Blackberry Provisioning,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Cloud & Collab,Information Management Services,CAPGEMINI,5100029589,"35,977.64",Capgemini June 16 Invoice charges for Cloud & Collaboration Services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"43,090.80",Capgemini May-16 passthrough for S02 Data Engineering,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"43,289.21",Capgemini June 16 Invoice charges for Work Place Services.S05.401 - Input Output BC ICLipse and NPS Support,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"47,279.24",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"48,955.04",Capgemini June 16 Invoice charges for Work Place Services.S05.07 - File and Print Servers and Application Servers in Offices,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"49,487.23",Core Business Platform May 16 Charge for S02.9 Other Systems ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"50,226.38",Capgemini June 16 Invoice charges for Work Place Services.S05.50 - Whitemail SSI Support,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"57,892.68",Capgemini June 16 Invoice charges for Work Place Services.S05.68 - UKBA Support Service,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"58,975.81",Capgemini June 16 Invoice charges for Work Place Services.S05.80 - Enhanced Service Request team,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"59,971.39",Capgemini June 16 Invoice charges for Work Place Services.S05.82 - Enhanced Networks Service,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"60,000.00",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"60,995.48",Core Business Platform May 16 Charge for S02.5 COTAX,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"62,163.89",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"63,082.60",S02.89  May 16 charge for S02.89 National System Normal NSS,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"64,861.64",Capgemini June 16 Invoice charges for Work Place Services.S05.321 - WAN office device maintenance and networks,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"65,742.00",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"71,950.73",Capgemini June 16 Invoice charges for  S05.999 Skyscape,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Physical Data Transf,Information Management Services,CAPGEMINI,5100029589,"77,762.46",Jul S13 Cap Gemini Stamp consumption charges,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"80,479.42",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"81,913.38",Capgemini June 16 Invoice charges for Work Place Services.S05.54 - DMB Remote and Mobile Bundle,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"83,501.05",Capgemini May-16 passthrough for S02 Data Engineering,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"84,205.90",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"94,415.50",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"95,643.66",Capgemini June 16 Invoice charges for Work Place Services.S05.105 - M5035xs - A3 mono MFD  ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Conference Calling,Information Management Services,CAPGEMINI,5100029589,"101,617.54",Capgemini June 16 invoice charge to provide audio conferencing services,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software Licences,Information Management Services,CAPGEMINI,5100029589,"105,205.90",Core Business Platform Passthrough Licence Renewal,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"111,931.78",eWFM: Aspect Legacy service extension - 6 months costs ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"112,872.11",Core Business Platform May 16 Charge for S02.6 NTC,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Sys Software Maint,Information Management Services,CAPGEMINI,5100029589,"124,169.56",Core Business Platform May 16 Charge for S02.2 CESA,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"127,393.82",Capgemini June 16 Invoice charges for Work Place Services.S05.106 - P4015x - A4 mono  ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Software licences,Information Management Services,CAPGEMINI,5100029589,"130,014.31",Capgemini May-16 passthrough for S02 Data Engineering,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"136,278.91",Capgemini June 16 Invoice charges for Work Place Services.S05.101 - CM6040f - A3 colour MFD   ,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"141,691.52",Capgemini June 16 Invoice charges for Work Place Services.S05.27 - Enhanced Support,TF3 3BD,,,,
HMRC,HMRC,18/07/2016,Desktop Managed Serv,Information Management Services,CAPGEMINI,5100029589,"147,911.65",Capgemini June 16 Invoice charges for Work Place Services.S06,TF3 3BD,,,,
