Body Name,Service Code,Expenditure Category,Payment Date,Transaction Number,Supplier,Net Amount
Barrow Borough Council,Disabled Facilities Grant,Grants,12-Jul-2017,200035786,Paul Wilcock Building & Plastering,"4,721.00"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,26-Jul-2017,200036007,Top Notch Contractors Ltd,"4,119.26"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,05-Jul-2017,200035706,Cumbria Roofing Ulverston,675.00
Barrow Borough Council,Parks and open spaces,Grounds maintenance - other works,20-Jul-2017,200035980,Greaves Tree Services Ltd,550.00
Barrow Borough Council,Cylical maintenance - HRA,Painting,12-Jul-2017,200035850,George Jones & Son (Cum) Ltd,"17,068.88"
Barrow Borough Council,Barrow Island Environmental Improvements,Building and construction works,26-Jul-2017,200035997,Ground Control Ltd,"129,876.56"
Barrow Borough Council,The park leisure centre,Professional fees,12-Jul-2017,200035825,Ulverston Health Club,"2,280.00"
Barrow Borough Council,Community services management,Professional fees,05-Jul-2017,200035728,Hays Senior Finance,751.52
Barrow Borough Council,Disabled Facilities Grant,Grants,05-Jul-2017,200035708,Prism Medical UK Ltd,"4,084.00"
Barrow Borough Council,Crematorium,Grounds maintenance - other works,05-Jul-2017,200035673,Continental Landscapes Ltd,"1,074.97"
Barrow Borough Council,The park leisure centre,Electricity,26-Jul-2017,200036023,NPower,"6,226.02"
Barrow Borough Council,Cavendish Park,Professional fees,05-Jul-2017,200035754,Burgess Roughton Ltd,"3,345.99"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,26-Jul-2017,200036007,Top Notch Contractors Ltd,"1,527.00"
Barrow Borough Council,Public conveniences,Building cleaning,20-Jul-2017,200035959,Growing Concerns,"2,400.00"
Barrow Borough Council,Dock museum,Building cleaning,20-Jul-2017,200035937,Elior UK Ltd,"1,361.45"
Barrow Borough Council,Forum 28,Electricity,26-Jul-2017,200036023,NPower,"4,844.45"
Barrow Borough Council,Barrow town hall,Maintenance contracts - TSU,26-Jul-2017,200036040,FTS Fire & Secuirty Ltd,501.65
Barrow Borough Council,Barrow town hall,Professional fees,12-Jul-2017,200035778,The Riverside Group Ltd,"1,285.14"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,05-Jul-2017,200035741,Hughes Brothers,"94,054.58"
Barrow Borough Council,Capitalised Planned Maintenance,Heating,20-Jul-2017,200035972,AFM Gas Services Ltd,"8,334.37"
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,12-Jul-2017,200035801,DLP Services (Northern) Ltd,"15,946.78"
Barrow Borough Council,Crematorium,Maintenance contracts - venue,26-Jul-2017,200036014,PJ Combustions Solutions Ltd,570.00
Barrow Borough Council,HRA Property inspectors,Professional fees,12-Jul-2017,200035792,Diseno Associates Ltd,873.03
Barrow Borough Council,Recycling,Advertising,20-Jul-2017,200035946,Fingerprints,"1,160.21"
Barrow Borough Council,M - Lulu 04.11.17,Advertising,26-Jul-2017,200036024,Neil O'Brien Entertainment,500.00
Barrow Borough Council,The mall and shops,Professional fees,05-Jul-2017,200035746,DWF LLP,565.00
Barrow Borough Council,The park leisure centre,Equipment purchase,05-Jul-2017,200035671,JP Lennard Ltd,761.94
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,05-Jul-2017,200035744,Rexel UK Ltd,"1,972.27"
Barrow Borough Council,Forum catering,Catering contract - Forum,26-Jul-2017,200036020,Elior UK Ltd,"1,522.49"
Barrow Borough Council,The markets,Electricity,26-Jul-2017,200036023,NPower,808.49
Barrow Borough Council,Work in default,WID works,26-Jul-2017,200036043,Ward Glass Ltd,"9,808.03"
Barrow Borough Council,Building control,Professional fees,26-Jul-2017,200036042,Bleasdale Wand Ltd,873.00
Barrow Borough Council,Forum 28,Cleaning materials,20-Jul-2017,200035937,Elior UK Ltd,"1,203.08"
Barrow Borough Council,Emlyn Hughes house,Electricity,20-Jul-2017,200035941,NPower,"1,116.61"
Barrow Borough Council,Coastal Communities Fund,Professional fees,20-Jul-2017,200035893,Market Cafe Ulverston,500.00
Barrow Borough Council,Cost of collection,Council tax collection,12-Jul-2017,200035772,Liberata Uk Ltd,"71,420.53"
Barrow Borough Council,Forum 28,Planned Building repairs and maintenance,12-Jul-2017,200035829,Ward Glass Ltd,"10,142.90"
Barrow Borough Council,A - Abbey musical society,Admissions,12-Jul-2017,200035810,Abbey Musical Society,"6,644.00"
Barrow Borough Council,HRA Estates,Cleaning - other,20-Jul-2017,200035929,Associated Cleaning Contractors,"3,665.82"
Barrow Borough Council,Estates management,Solicitors fees,05-Jul-2017,200035685,Brown Barron Solicitors,"1,020.00"
Barrow Borough Council,Playground,Buildings repairs and maintenance,20-Jul-2017,200035936,Andrew Thompson,590.00
Barrow Borough Council,Coastal Communities Fund,Advertising,12-Jul-2017,200035862,Furness Newspapers Ltd,500.00
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,20-Jul-2017,200035882,Keith Wilson Elec Con Ltd,"6,956.78"
Barrow Borough Council,Crematorium,Buildings repairs and maintenance,20-Jul-2017,200035949,Cumbria Roofing Ulverston,"2,348.00"
Barrow Borough Council,Corporate Costs,Professional fees,03-Jul-2017,DD030717,Security Plus,745.51
Barrow Borough Council,HR,Childcare Costs,06-Jul-2017,DD060717,Sodexo,"1,937.37"
Barrow Borough Council,CIS - Inalnd Revenue Account,CIS Tax,11-Jul-2017,DD110717,HMRC,"1,034.61"
Barrow Borough Council,Corporate Costs,Bank Charges,13-Jul-2017,DD130717,HSBC,503.18
Barrow Borough Council,Corporate Costs,Bank Charges,13-Jul-2017,DD130717,HSBC,597.22
Barrow Borough Council,Technical Services,Telephone Charges ,17-Jul-2017,DD170717,BT,"4,311.03"
Barrow Borough Council,Housing,Court Costs,24-Jul-2017,DD240717,HMCTS,688.00
Barrow Borough Council,IR Personal Account Tax,Tax On Elections,25-Jul-2017,DD250717,Inland Revenue,"1,564.45"
Barrow Borough Council,Corporate Costs,Professional fees,26-Jul-2017,DD260717,Allpay,"4,424.28"
Barrow Borough Council,Corporate Costs,Professional fees,26-Jul-2017,DD260717,Capita Business Services Limited,"2,464.24"
