Department,Entity,Pay Date,Product Family,Expense Area,Supplier Name,Transaction Number, Net Amount 
BEIS,UKAEA,07/02/2018,Engineering Goods,Other,Condec Industrial Maintenance,5028955," £2,450.00 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Other,Condec Industrial Maintenance,5028956, £105.00 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,RS Components Ltd,5028957," £1,241.65 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,RS Components Ltd,5028957," £1,241.65 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Oxford Bolts & Bearings,5028958, £56.90 
BEIS,UKAEA,07/02/2018,Logistics and Shipping,Fusion,Oxford Bolts & Bearings,5028958, £6.50 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,RS Components Ltd,5028959, £16.65 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Lee Dickens Ltd,5028960, £450.00 
BEIS,UKAEA,07/02/2018,Logistics and Shipping,Fusion,Lee Dickens Ltd,5028960, £12.00 
BEIS,UKAEA,07/02/2018,Operational Goods,Fusion,Arco Ltd,5028961, £17.59 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,RS Components Ltd,5028962, £114.36 
BEIS,UKAEA,07/02/2018,Facilities,Fusion,RS Components Ltd,5028962, £14.27 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,A W Clarke,5028963, £570.00 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Kurt J Lesker,5028965, £348.75 
BEIS,UKAEA,07/02/2018,Logistics and Shipping,Fusion,Kurt J Lesker,5028965, £17.50 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Sundry Supplier,5028966," £6,656.00 "
BEIS,UKAEA,07/02/2018,Logistics and Shipping,Fusion,Sundry Supplier,5028966, £150.00 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Oxford Air Conditioning Ltd,5028967," £5,942.57 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Other,MSC/J & L Industrial Supply,5028968, £16.15 
BEIS,UKAEA,07/02/2018,Logistics and Shipping,Other,MSC/J & L Industrial Supply,5028968, £4.95 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Hutton Engineering (Precision) Ltd,5028969," £1,361.52 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Rocoil Limited,5028970," £1,284.56 "
BEIS,UKAEA,07/02/2018,ICT,Fusion,Q Associates Ltd,5028971," £18,325.21 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Key Industrial Equipment Ltd,5028972, £213.60 
BEIS,UKAEA,07/02/2018,Engineering Goods,Other,Agar Scientific Ltd.,5028974, £181.40 
BEIS,UKAEA,07/02/2018,Logistics and Shipping,Fusion,Kurt J Lesker,5028975, £35.00 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Kurt J Lesker,5028975, £57.00 
BEIS,UKAEA,09/02/2018,Engineering Goods,Other,AIF Management BVBA,5028979," £18,536.52 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Mouser Electronics,5028980, £123.20 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5028981, £9.26 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Mouser Electronics,5028982, £41.75 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Hiden Analytical Ltd,5028983," £23,782.00 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Anixter UK Ltd,5028984, £98.00 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Anixter UK Ltd,5028985, £117.00 
BEIS,UKAEA,07/02/2018,Logistics and Shipping,Fusion,Anixter UK Ltd,5028985, £15.00 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,RS Components Ltd,5028986, £517.64 
BEIS,UKAEA,07/02/2018,Engineering Goods,Other,Sundry Supplier,5028987, £516.00 
BEIS,UKAEA,07/02/2018,ICT,Fusion,Trustco Plc,5028988," £1,962.00 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,BOC Ltd,5028989, £214.09 
BEIS,UKAEA,07/02/2018,Personnel Related,Support Services,CRB Disclosure Services Ltd,5028990, £385.00 
BEIS,UKAEA,07/02/2018,Professional Services,Fusion,Morson International,5028991," £349,408.47 "
BEIS,UKAEA,07/02/2018,Engineering Goods,Support Services,Farnell Electronic Components Ltd,5028992, £92.45 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,RS Components Ltd,5028993, £93.95 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5028994, £26.70 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5028994, £91.69 
BEIS,UKAEA,07/02/2018,Facilities,Fusion,Farnell Electronic Components Ltd,5028994, £3.74 
BEIS,UKAEA,07/02/2018,Professional Services,Support Services,Keoghs,5028995, £94.50 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Rexel UK Ltd T/A WFSenate,5028996, £61.96 
BEIS,UKAEA,07/02/2018,ICT,Support Services,Cisco Systems Finance International,5028997," £3,306.13 "
BEIS,UKAEA,07/02/2018,ICT,Support Services,British Telecommunications Public,5028998, £718.86 
BEIS,UKAEA,07/02/2018,Facilities,Support Services,Broadstock Office Furniture Ltd,5028999, £144.00 
BEIS,UKAEA,07/02/2018,Facilities,Support Services,Broadstock Office Furniture Ltd,5029000, £420.00 
BEIS,UKAEA,07/02/2018,Engineering Goods,Fusion,Rexel UK Ltd T/A WFSenate,5029001, £61.96 
BEIS,UKAEA,07/02/2018,Facilities,Fusion,Broadstock Office Furniture Ltd,5029002, £392.00 
BEIS,UKAEA,07/02/2018,Facilities,Support Services,Broadstock Office Furniture Ltd,5029003," £3,110.00 "
BEIS,UKAEA,07/02/2018,Facilities,Support Services,Broadstock Office Furniture Ltd,5029004," £1,092.00 "
BEIS,UKAEA,12/02/2018,Learning and Development,Support Services,Gas Safe Consultants Ltd.,5029005, £450.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Swagelok London,5029006, £371.64 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Swagelok London,5029006, £9.80 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Ind-Tech Ltd,5029007, £66.45 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Ind-Tech Ltd,5029007, £10.50 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Acrona Engineering Ltd,5029008, £482.94 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029009, £815.87 
BEIS,UKAEA,12/02/2018,Fleet,Fusion,ALD Automotive Ltd. T/A Ford Lease,5029010, £503.84 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Cromwell Ltd,5029011, £20.70 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029012, £772.52 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029013, £267.90 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029014, £16.06 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029015," £34,049.97 "
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029016, £900.85 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029017," £1,793.57 "
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029018, £165.05 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029019, £108.23 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029020, £263.72 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029021, £68.01 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029022, £165.05 
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029023," £4,079.99 "
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029024," £4,474.84 "
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029025," £23,531.94 "
BEIS,UKAEA,12/02/2018,Energy and Fuels,Property,EDF Energy,5029026," £4,762.82 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029027, £35.04 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,New Pig Ltd,5029028, £103.50 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,New Pig Ltd,5029028, £37.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,FISHERSCIENTIFIC,5029029, £132.30 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029030, £174.85 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029030, £26.08 
BEIS,UKAEA,12/02/2018,Waste Management,Fusion,Arco Ltd,5029031, £420.00 
BEIS,UKAEA,12/02/2018,Professional Services,Other,Ridge And Partners Llp,5029032," £1,736.00 "
BEIS,UKAEA,12/02/2018,Professional Services,Other,Ridge And Partners Llp,5029032," £1,736.00 "
BEIS,UKAEA,12/02/2018,Office Solutions,Fusion,Lyreco UK Limited,5029033, £47.92 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029034, £326.80 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029035, £36.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Rittal Ltd,5029036, £932.52 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Rittal Ltd,5029036, £10.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Acrona Engineering Ltd,5029037," £8,498.88 "
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,BOC Ltd,5029038, £18.35 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion, ThyssenKrupp Materials (UK) Ltd,5029039, £120.47 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,FISHERSCIENTIFIC,5029040, £874.56 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Edmund Optics Ltd,5029041, £156.32 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Edmund Optics Ltd,5029041, £12.00 
BEIS,UKAEA,12/02/2018,Professional Services,Property,Carter Jonas LLP,5029042," £3,969.00 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Scan Computers International Ltd,5029043," £1,131.93 "
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Scan Computers International Ltd,5029043, £16.64 
BEIS,UKAEA,14/02/2018,Engineering Goods,Fusion,BOC Ltd,5029044, £61.72 
BEIS,UKAEA,12/02/2018,Fleet,Fusion,Sutton Courtenay Tyres,5029045, £154.63 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,SMC Pneumatics UK Ltd,5029046, £348.24 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Scientific Manufacturing Solution Ltd,5029047, £336.00 
BEIS,UKAEA,12/02/2018,Professional Services,Property,Thames Water Utilities,5029048, £278.00 
BEIS,UKAEA,12/02/2018,Travel,Support Services,Mawasem Limited,5029049," £1,149.94 "
BEIS,UKAEA,12/02/2018,Travel,Support Services,Mawasem Limited,5029049," £49,777.09 "
BEIS,UKAEA,12/02/2018,Travel,Support Services,Mawasem Limited,5029049, £738.08 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Bosch Rexroth Ltd,5029050, £6.10 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Bosch Rexroth Ltd,5029051, £296.71 
BEIS,UKAEA,12/02/2018,Research,Fusion,University of York - GBP,5029052," £1,978.73 "
BEIS,UKAEA,12/02/2018,Professional Services,Support Services,Penningtons Manches Llp,5029053," £1,852.50 "
BEIS,UKAEA,12/02/2018,Professional Services,Support Services,Keoghs,5029054, £157.50 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Pritchard Sheet Metal,5029055, £74.76 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Forgeweld Ltd,5029056, £391.60 
BEIS,UKAEA,09/02/2018,Research,Fusion,Oxford University - EUR,5029057," £54,569.42 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,RS Components Ltd,5029062, £12.64 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Stauff UK,5029063, £4.89 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Stauff UK,5029063, £13.25 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Cromwell Ltd,5029064, £5.65 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Cromwell Ltd,5029064, £5.65 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Professional Fabrication Services L,5029065," £16,085.00 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029066, £7.24 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029066, £24.22 
BEIS,UKAEA,12/02/2018,Office Solutions,Other,Artisan Litho Print & Design,5029067," £1,466.00 "
BEIS,UKAEA,12/02/2018,ICT,Support Services,Power On Platforms,5029068," £5,006.25 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Dunasfern inc. Auriga,5029069, £104.42 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Dunasfern inc. Auriga,5029069, £12.50 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029070, £26.28 
BEIS,UKAEA,12/02/2018,Professional Services,Fusion,Factair Ltd,5029071, £285.00 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Factair Ltd,5029071, £25.00 
BEIS,UKAEA,12/02/2018,Operational Goods,Fusion,Arco Ltd,5029072, £170.38 
BEIS,UKAEA,12/02/2018,Operational Goods,Fusion,Arco Ltd,5029073, £155.52 
BEIS,UKAEA,12/02/2018,Personnel Related,Support Services,Korn Ferry Hay Group Limited,5029074, £550.00 
BEIS,UKAEA,12/02/2018,ICT,Fusion,Parallel Systems Ltd,5029075," £1,322.00 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029076, £1.38 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029077, £500.93 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029078, £951.09 
BEIS,UKAEA,12/02/2018,Travel,Support Services,Leasedrive Rental Management Ltd,5029079, £29.54 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029080, £62.71 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029081, £37.92 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029081, £81.79 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Millhill Tools Ltd,5029082, £87.70 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Millhill Tools Ltd,5029083, £98.70 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Pipaway Engineering Ltd,5029084, £25.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Millhill Tools Ltd,5029085, £41.40 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Pipaway Engineering Ltd,5029086, £163.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Millhill Tools Ltd,5029087, £55.72 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Millhill Tools Ltd,5029088, £9.32 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029089, £22.42 
BEIS,UKAEA,14/02/2018,Travel,Fusion,Rullion Engineering Ltd,5029090," £1,793.43 "
BEIS,UKAEA,12/02/2018,Facilities,Property,Ice Roofing & Cladding Ltd.,5029091," £63,027.89 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,TVH,5029092, £73.62 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion, ThyssenKrupp Materials (UK) Ltd,5029093, £19.50 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,MDC Vacuum Ltd,5029094, £230.00 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,MDC Vacuum Ltd,5029094, £16.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Sundry Supplier,5029095, £440.00 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Other,Sundry Supplier,5029095, £50.00 
BEIS,UKAEA,12/02/2018,Facilities,Support Services,Broadstock Office Furniture Ltd,5029096, £360.00 
BEIS,UKAEA,12/02/2018,Facilities,Fusion,Johnsons Stalbridge Linen Services,5029097, £98.71 
BEIS,UKAEA,12/02/2018,Facilities,Fusion,Johnsons Stalbridge Linen Services,5029098, £199.44 
BEIS,UKAEA,12/02/2018,Facilities,Support Services,Broadstock Office Furniture Ltd,5029099," £1,186.00 "
BEIS,UKAEA,12/02/2018,Facilities,Support Services,Broadstock Office Furniture Ltd,5029100," £1,204.00 "
BEIS,UKAEA,12/02/2018,Facilities,Support Services,BWT UK Limited,5029101, £581.55 
BEIS,UKAEA,12/02/2018,Facilities,Support Services,BWT UK Limited,5029102, £189.11 
BEIS,UKAEA,12/02/2018,Learning and Development,Support Services,Lucid Associates,5029103," £3,000.00 "
BEIS,UKAEA,12/02/2018,Professional Services,Fusion,Sundry Supplier,5029108, £600.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,MCT Brattberg Ltd,5029109," £1,031.17 "
BEIS,UKAEA,12/02/2018,Professional Services,Property,Trinity Protection Systems,5029110, £799.29 
BEIS,UKAEA,12/02/2018,Office Solutions,Other,Premier Paper Group Ltd,5029111, £586.98 
BEIS,UKAEA,12/02/2018,ICT,Fusion,Aveva Solutions Limited,5029112," £9,000.00 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Dunasfern inc. Auriga,5029113, £91.08 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Nor-Cal UK Ltd,5029114, £65.00 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Pfeiffer Vacuum UK,5029115, £433.00 
BEIS,UKAEA,12/02/2018,Professional Services,Property,Ridge And Partners Llp,5029116," £94,645.00 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029117, £112.74 
BEIS,UKAEA,12/02/2018,Engineering Goods,Property,Forgeweld Ltd,5029118," £14,543.95 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Property,Cromwell Ltd,5029119," £8,892.95 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Property,Cromwell Ltd,5029120," £2,964.79 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,CPC Plc,5029121, £19.50 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Edwards Limited,5029122," £2,888.00 "
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Fusion,Edwards Limited,5029122, £24.00 
BEIS,UKAEA,12/02/2018,Facilities,Fusion,European Instruments,5029123," £1,821.60 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029124, £66.68 
BEIS,UKAEA,12/02/2018,Research,Fusion,University of York - GBP,5029127," £6,659.43 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029128, £886.60 
BEIS,UKAEA,12/02/2018,Office Solutions,Support Services,Sundry Supplier,5029129," £1,556.00 "
BEIS,UKAEA,12/02/2018,Operational Goods,Fusion,Buck & Hickman Ltd,5029130, £60.88 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029131," £1,579.22 "
BEIS,UKAEA,12/02/2018,Operational Goods,Fusion,RS Components Ltd,5029132, £59.20 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029133, £14.63 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029134," £2,863.95 "
BEIS,UKAEA,14/02/2018,Facilities,Fusion,Lorne Stewart Plc,5029135, £397.25 
BEIS,UKAEA,14/02/2018,Facilities,Fusion,Lorne Stewart Plc,5029136," £18,740.06 "
BEIS,UKAEA,14/02/2018,Facilities,Property,Lorne Stewart Plc,5029137, £272.40 
BEIS,UKAEA,14/02/2018,Facilities,Property,Lorne Stewart Plc,5029138," £22,456.24 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029139, £188.58 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029140," £2,932.33 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029141, £152.29 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029142, £694.70 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029143, £12.20 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029143, £3.65 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029144, £21.17 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Farnell Electronic Components Ltd,5029145, £10.01 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029146, £8.13 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029147, £726.00 
BEIS,UKAEA,14/02/2018,Facilities,Property,Lorne Stewart Plc,5029148," £1,701.73 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Maplin Electronics Ltd,5029149, £5.96 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029150," £2,453.46 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029150, £794.28 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Rexel UK Ltd,5029151, £43.74 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029152, £183.59 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029152," £2,645.38 "
BEIS,UKAEA,12/02/2018,Facilities,Fusion,RS Components Ltd,5029153, £270.47 
BEIS,UKAEA,14/02/2018,Facilities,Fusion,Lorne Stewart Plc,5029154," £13,356.05 "
BEIS,UKAEA,14/02/2018,Facilities,Fusion,Lorne Stewart Plc,5029155, £862.97 
BEIS,UKAEA,14/02/2018,Facilities,Property,Lorne Stewart Plc,5029156," £1,486.80 "
BEIS,UKAEA,14/02/2018,Facilities,Property,Lorne Stewart Plc,5029157," £17,094.21 "
BEIS,UKAEA,12/02/2018,Professional Services,Support Services,Sundry Supplier,5029158, £600.00 
BEIS,UKAEA,14/02/2018,Facilities,Fusion,Lorne Stewart Plc,5029159," £10,660.65 "
BEIS,UKAEA,14/02/2018,Facilities,Property,Lorne Stewart Plc,5029160, £878.45 
BEIS,UKAEA,14/02/2018,Facilities,Other,Lorne Stewart Plc,5029161, £531.47 
BEIS,UKAEA,12/02/2018,Facilities,Other,Broadstock Office Furniture Ltd,5029162, £94.00 
BEIS,UKAEA,14/02/2018,Facilities,Property,Lorne Stewart Plc,5029163," £4,093.19 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029164, £64.77 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029164, £132.67 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029165, £89.28 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029166, £178.04 
BEIS,UKAEA,12/02/2018,Professional Services,Other,Ridge And Partners Llp,5029167," £15,500.00 "
BEIS,UKAEA,12/02/2018,Waste Management,Fusion,Screwfix Direct Ltd,5029168, £102.44 
BEIS,UKAEA,14/02/2018,Professional Services,Fusion,Morson International,5029169, £74.65 
BEIS,UKAEA,12/02/2018,Facilities,Other,Interfocus limited,5029170," £5,152.80 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Support Services,Rullion Engineering Ltd,5029171," £1,145.97 "
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029172," £4,105.21 "
BEIS,UKAEA,12/02/2018,Personnel Related,Other,Sundry Supplier,5029173, £578.84 
BEIS,UKAEA,15/02/2018,Professional Services,Fusion,Linde Kryotechnik Ag,5029175," £39,004.91 "
BEIS,UKAEA,15/02/2018,Professional Services,Fusion,Linde Kryotechnik Ag,5029175, £419.37 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Arco Ltd,5029176, £39.84 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029177," £6,057.71 "
BEIS,UKAEA,12/02/2018,Professional Services,Fusion,ESR Technology Ltd,5029178," £1,071.00 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Oxford Bolts & Bearings,5029179," £1,226.35 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Jac Tools (Aylesbury) Ltd,5029180, £106.56 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Oxford Bolts & Bearings,5029181, £26.48 
BEIS,UKAEA,12/02/2018,Logistics and Shipping,Other,Oxford Bolts & Bearings,5029181, £6.50 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Carillon Industrial Services Ltd,5029182, £241.82 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Carillon Industrial Services Ltd,5029183, £182.06 
BEIS,UKAEA,12/02/2018,Engineering Goods,Other,Shropshire Stainless & Aluminium Ltd,5029184," £1,970.00 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Nor-Cal UK Ltd,5029186, £143.50 
BEIS,UKAEA,12/02/2018,Facilities,Fusion,Minatol Limited,5029187, £144.96 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Vernacare HCS Ltd,5029188, £691.20 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5029189, £829.13 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Other,Rullion Engineering Ltd,5029189," £3,250.19 "
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,RS Components Ltd,5029190, £228.26 
BEIS,UKAEA,12/02/2018,Office Solutions,Fusion,RS Components Ltd,5029190, £15.26 
BEIS,UKAEA,12/02/2018,Engineering Goods,Property,Oxford Bolts & Bearings,5029191, £759.00 
BEIS,UKAEA,12/02/2018,Facilities,Other,RS Components Ltd,5029192, £211.72 
BEIS,UKAEA,14/02/2018,Hired Agency Staff - Rullion CMF/PO,Fusion,Rullion Engineering Ltd,5029193," £3,508.44 "
BEIS,UKAEA,12/02/2018,Operational Goods,Fusion,Arco Ltd,5029194, £257.42 
BEIS,UKAEA,12/02/2018,Engineering Goods,Fusion,Edmundson Electricals Ltd,5029195, £341.55 
BEIS,UKAEA,12/02/2018,Research,Fusion,University of York - GBP,5029196, £464.85 
