Body Name,Service Code,Expenditure Category,Payment Date,Transaction Number,Supplier,Net Amount
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,06-Jan-2016,200028277,SBP Ltd - Permadoor,"6,151.38"
Barrow Borough Council,The park leisure centre,Professional fees,20-Jan-2016,200028389,Ulverston Health Club,"1,408.00"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,06-Jan-2016,200028291,AB Mitchell Developments,850.00
Barrow Borough Council,Tenant demand maintenance - HRA,Consultancy fees,27-Jan-2016,200028523,Diseno Associates Ltd,585.47
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,06-Jan-2016,200028285,Rexel UK Ltd,577.52
Barrow Borough Council,Events & festivals management,Publicity and promotion,06-Jan-2016,200028268,Welcome Guides Ltd,"1,000.00"
Barrow Borough Council,Major works maintenance - HRA,Windows,06-Jan-2016,200028283,Top Notch Contractors Ltd,"34,493.32"
Barrow Borough Council,Forum 28,Cleaning materials,20-Jan-2016,200028485,Elior UK Ltd,872.53
Barrow Borough Council,Homeless families and dispersed accommodation - HRA,Professional fees,06-Jan-2016,200028286,James Andrews Recruitment Solutions,"1,234.28"
Barrow Borough Council,The park leisure centre,Gas,13-Jan-2016,200028352,British Gas Business,"4,094.00"
Barrow Borough Council,Capitalised Planned Maintenance,Kitchens,20-Jan-2016,200028372,AB Mitchell Developments,"1,970.41"
Barrow Borough Council,Dock museum,Gas,13-Jan-2016,200028352,British Gas Business,"2,145.37"
Barrow Borough Council,Planning Policy,Countryside management,27-Jan-2016,200028563,Cumbria Wildlife Trust,"1,600.00"
Barrow Borough Council,Information technology,Data Line Rental,20-Jan-2016,200028426,Liberata Uk Ltd,784.46
Barrow Borough Council,Pollution,Professional training,20-Jan-2016,200028479,University of Derby,"2,325.00"
Barrow Borough Council,Dock museum,Electricity,27-Jan-2016,200028504,NPower,"1,990.72"
Barrow Borough Council,Dock museum,Buildings repairs and maintenance,27-Jan-2016,200028578,Furness Fluid Power Ltd,"5,282.18"
Barrow Borough Council,Crematorium,Specialised work,20-Jan-2016,200028460,David Eley Associates Ltd,838.00
Barrow Borough Council,Current assets - stocks,Postage stock,13-Jan-2016,200028359,Royal Mail,"1,257.48"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,27-Jan-2016,200028503,Vinci Construction UK Ltd,"181,364.54"
Barrow Borough Council,Dock museum,Building cleaning,20-Jan-2016,200028485,Elior UK Ltd,"1,254.57"
Barrow Borough Council,Occupational health,Professional fees,27-Jan-2016,200028514,Your Best Option,"2,156.00"
Barrow Borough Council,Barrow town hall,Electricity,20-Jan-2016,200028473,NPower,"2,381.61"
Barrow Borough Council,Emlyn Hughes house,Electricity,27-Jan-2016,200028504,NPower,828.84
Barrow Borough Council,KOFAC,Hospitality,06-Jan-2016,200028243,House of Commons,"3,941.26"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,06-Jan-2016,200028291,AB Mitchell Developments,550.00
Barrow Borough Council,Finance Department,Software maintenance,27-Jan-2016,200028527,Version 1,"6,607.35"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,20-Jan-2016,200028447,Hughes Brothers,"17,483.42"
Barrow Borough Council,Major works maintenance - HRA,Decoration vouchers,06-Jan-2016,200028226,Wilko Retail Ltd,"2,330.78"
Barrow Borough Council,Universal Credit,Professional fees,20-Jan-2016,200028484,Barrow Citizens Advice Bureau,541.67
Barrow Borough Council,Craven house,Window cleaning,06-Jan-2016,200028276,Nic Bannister Escape,"1,800.00"
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,06-Jan-2016,200028233,SIG Trading Ltd,"1,366.32"
Barrow Borough Council,Town Hall catering,Catering contract - town hall,20-Jan-2016,200028485,Elior UK Ltd,755.98
Barrow Borough Council,Suspense accounts,Income suspense account,06-Jan-2016,200028294,WYG Environment Planning Transport Ltd,"2,070.00"
Barrow Borough Council,Licensing,Professional fees,27-Jan-2016,200028522,Ark Givendale Ltd,"1,282.04"
Barrow Borough Council,Coastal Communities Fund,Professional fees,13-Jan-2016,200028330,W Robinson Business Services,"4,310.33"
Barrow Borough Council,Current assets - payments in advance,Payment in advance - GF,27-Jan-2016,200028515,Jardine Lloyd Thompson,"3,250.00"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,20-Jan-2016,200028372,AB Mitchell Developments,"3,218.21"
Barrow Borough Council,Forum catering,Catering contract - Forum,06-Jan-2016,200028272,Elior UK Ltd,"1,388.02"
Barrow Borough Council,Street cleansing,Street cleansing,13-Jan-2016,200028312,Biffa Waste Services Ltd,"78,762.55"
Barrow Borough Council,Barrow town hall,Planned Building repairs and maintenance,13-Jan-2016,200028348,FTS Fire & Secuirty Ltd,"3,782.00"
Barrow Borough Council,Voids maintenance - HRA,Void repairs,27-Jan-2016,200028547,AB Mitchell Developments,"3,816.35"
Barrow Borough Council,Dock museum,Equipment purchase,20-Jan-2016,200028485,Elior UK Ltd,815.10
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,27-Jan-2016,200028524,Rexel UK Ltd,"1,318.18"
Barrow Borough Council,Street fittings,Building cleaning,20-Jan-2016,200028396,Growing Concerns,787.50
Barrow Borough Council,Major works maintenance - HRA,Communal entrances,20-Jan-2016,200028378,Keith Wilson Elec Con Ltd,"9,467.00"
