Body,Body Name,Transaction No,Invoice Ref.,Vendor Name,Expense,Expense Type,Payment Date,Amount
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020972,2616,Mark Wroot Agricultural & Garden Services,C1107-CAH033,Building Works,08/11/2013,"5,800.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020769,9739,Massie Electrics Limited,C1100-CAP121,Construction,08/11/2013,"1,313.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021163,4411,Mcdonnell Price Roofing Contractors Limited,C1107-CAH016,Building Works,15/11/2013,"16,812.81"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021656,REDACTED,Mears Home Improvements (Client Account),C5000-CAP221,Grants,29/11/2013,"10,637.88"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021284,184333,Medway Galvanising Company Limited,R4003-OPS002,Tools & Equipment - R & M,15/11/2013,825
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021522,10003,Metro Digital Media Limited T/A ASAPP,R4014-REC101,Marketing,22/11/2013,"1,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021192,654,MHP Design Limited,C1107-CAH005,Building Works,22/11/2013,"1,200.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021106,1013,Miss Helen Whitfield,R4446-REC101,Coaching Fees,15/11/2013,882
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020204,87077,MK Battery International Limited (MK Battery),R4003-PUT102,Tools & Equipment - R & M,15/11/2013,901.92
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021630,16780,Morgan Lambert Limited,R2040-HRA100,R & M of Build Central Heating,29/11/2013,704
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021631,16950,Morgan Lambert Limited,R2040-HRA100,R & M of Build Central Heating,29/11/2013,704
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021403,13-Mar,Mumkin Operational Services,R2076-OPS002,Grounds Maintenance - Non Contract,22/11/2013,"2,870.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021627,13-Apr,Mumkin Operational Services,R4003-OPS002,Tools & Equipment - R & M,29/11/2013,"2,621.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020640,191013,Mumkin Operational Services,R4003-OPS002,Tools & Equipment - R & M,01/11/2013,697
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021083,AREXT/00148347,National Express Limited,R4901-HLD120,Commission,08/11/2013,"1,504.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021484,17664,Naturescape,R2075-OPS001,Grounds Maintenance - Contract,22/11/2013,745
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021484,17664,Naturescape,R2075-ENF102,Grounds Maintenance - Contract,22/11/2013,"1,890.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021360,11586,Nett UK Limited,R4322-CUL110,Artists Fees,15/11/2013,"4,839.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021628,NM29458,New Mind Internet Consultancy Limited,R4014-TOU002,Marketing,29/11/2013,"13,080.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020316,19/09/2013,NPower,R2100-HRA110,Electricity,01/11/2013,831.95
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021362,LGUMNNDM,Npower Limited (Oldbury),R2100-CUL107,Electricity,22/11/2013,"2,984.87"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021376,LGUMWR58,Npower Limited (Oldbury),R2100-CUL117,Electricity,15/11/2013,"3,051.99"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021634,61790,Nupik-Flo UK Limited,R4000-REC101,Equipment Purchase,29/11/2013,558
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021114,5269,Oasis Environments Limited,R2013-FIE040,R & M of Build Asbestos,15/11/2013,575
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021784,42330,Off the Kerb Productions,R4322-CUL110,Artists Fees,29/11/2013,"9,050.41"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020993,535339,OpenView Security Solutions Limited,R4003-CCT001,Tools & Equipment - R & M,08/11/2013,"1,419.17"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020654,CS801939717,Otis Limited,R2007-REC111,R & M of Plant Contracts,01/11/2013,"11,485.19"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021718,CS801940208,Otis Limited,R2007-REC111,R & M of Plant Contracts,29/11/2013,696.07
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021517,355231,Ove Arup & Partners Limited,R4400-PLP101,Services - Professional Fees,22/11/2013,"11,181.25"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021408,M4277,Peak Hire Limited,R4001-CUL110,Tools & Equipment - Hire,22/11/2013,709.2
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021150,59729117,Personnel Hygiene Services (PHS Group),R4401-ADB103,Services - Fees and Charges,15/11/2013,"1,138.73"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021357,1093,Phil McIntyre Entertainments Limited,R4322-CUL110,Artists Fees,15/11/2013,"11,801.86"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021770,1135,Phil McIntyre Entertainments Limited,R4322-CUL110,Artists Fees,29/11/2013,"13,179.30"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021771,1136,Phil McIntyre Entertainments Limited,R4322-CUL110,Artists Fees,29/11/2013,"13,359.90"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021269,15853,Pictorial Meadows Limited,R2075-OPS001,Grounds Maintenance - Contract,22/11/2013,"1,500.03"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020521,38783844,Pitney Bowes Limited (Consumables),R4521-CUL102,Postages - franking machine,01/11/2013,757.8
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021539,2886,PJ Combustion Solutions Limited,R2004-CCM001,R & M of Build Programmed,22/11/2013,"5,260.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020614,80398,Pro-AM Limited,R4400-SUP104,Services - Professional Fees,08/11/2013,"2,310.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021773,80401,Pro-AM Limited,R4400-SUP104,Services - Professional Fees,29/11/2013,"1,260.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021731,44080,Professional Building Supplies Limited,R2075-ENF102,Grounds Maintenance - Contract,29/11/2013,608.85
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021256,268,Pro-Teq Surfacing (UK) Limited,R2075-OPS001,Grounds Maintenance - Contract,15/11/2013,"3,031.45"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021256,268,Pro-Teq Surfacing (UK) Limited,R2075-ENF102,Grounds Maintenance - Contract,15/11/2013,993.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14019696,PINF371910,Randstad Employment Bureau Limited,R4400-PLP101,Services - Professional Fees,22/11/2013,956.25
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020646,PINF385498,Randstad Employment Bureau Limited,R4400-PLP101,Services - Professional Fees,22/11/2013,600
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021286,1108,Regency IT Consulting,R4411-SUP005,Consultancy Fees,15/11/2013,"6,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021601,87650566,Ricoh UK Limited,R4304-SUP022,Photocopier Operating Lease,29/11/2013,"5,570.83"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020843,9045292506,Royal Mail,R4521-LTC001,Postages - franking machine,08/11/2013,662.35
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020951,9045429157,Royal Mail,R4520-ELE001,Postages - stamps,08/11/2013,"4,225.52"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021335,9045472522,Royal Mail,R4521-LTC001,Postages - franking machine,22/11/2013,910.83
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021219,9045526923,Royal Mail,R4520-ELE001,Postages - stamps,15/11/2013,"1,289.12"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021498,9045562158,Royal Mail,R4521-LTC001,Postages - franking machine,29/11/2013,529.86
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021498,9045562158,Royal Mail,R4521-ELE001,Postages - franking machine,29/11/2013,731.36
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021000,10003,Sampsons Limited,R4014-REC101,Marketing,08/11/2013,"1,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020994,395,SAS EPC,R2018-HRA100,R & M of Build Voids Energy Performance Certificates,15/11/2013,"1,215.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020660,00809-13142856/C7,Selim Smith & Co Funeral Directors (Dignity Funerals Limited),R4433-REG001,Burial Fees - National Assitance Act,15/11/2013,"1,312.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021002,00809-13218715,Selim Smith & Co Funeral Directors (Dignity Funerals Limited),R4433-REG001,Burial Fees - National Assitance Act,15/11/2013,951
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021372,00809-13306341/CI,Selim Smith & Co Funeral Directors (Dignity Funerals Limited),R4433-REG001,Burial Fees - National Assitance Act,22/11/2013,941
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021014,137657,Severn,R4300-CUL110,Printing - Services,15/11/2013,618
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021012,137712,Severn,R4400-PLP101,Services - Professional Fees,22/11/2013,852
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020771,75574,Signcraft Limited,R4000-CCM001,Equipment Purchase,08/11/2013,"8,170.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021571,O0314476,Sitex Orbis Limited,R2012-HRA100,R & M of Build Standby and Call Out,29/11/2013,"1,047.03"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021141,O0317029,Sitex Orbis Limited,R2012-HRA100,R & M of Build Standby and Call Out,08/11/2013,"1,087.03"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021760,739,Snape Construction Limited (Snapecall),C1107-CAH004,Building Works,29/11/2013,"43,602.37"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021413,Advance of Settlement,SNG Promotions,R4322-CUL110,Artists Fees,15/11/2013,"8,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020699,SETTLEMENT 13/10/13,Sound Made Simple Limited T/A Cleeve Concerts,R9406-HLD140,Lettings,01/11/2013,"1,917.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021447,The Zombies,Sound Made Simple Limited T/A Cleeve Concerts,R9406-HLD140,Lettings,22/11/2013,"1,944.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021447,The Zombies,Sound Made Simple Limited T/A Cleeve Concerts,R9406-HLD140,Lettings,22/11/2013,"1,458.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020786,9374,Spring Cleaning Services Limited,R2706-CUL107,Cleaning - reactive,01/11/2013,"7,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021613,9458,Spring Cleaning Services Limited,R2706-CUL107,Cleaning - reactive,29/11/2013,"2,260.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021648,312145,Springfield Business Papers,R4301-SUP022,Printing - Purchase of Paper,29/11/2013,995
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020919,271300165/0037,SSE - Southern Electric (Bill payments),R2100-HRA110,Electricity,08/11/2013,"1,038.87"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020890,511298564/0032,SSE - Southern Electric (Bill payments),R2100-HRA110,Electricity,08/11/2013,802.89
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021747,00247766A,Stage Electrics Partnership Limited T/A Stage Electrics,C1105-CAP121,Design Services,29/11/2013,"5,249.13"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020569,SI-191592,Straight plc,R4000-RYC006,Equipment Purchase,01/11/2013,"11,781.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021040,SI-191965,Straight plc,R4000-RYC006,Equipment Purchase,08/11/2013,"5,128.20"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021774,41230,Stuart Walby Entertainments,R4322-CUL110,Artists Fees,29/11/2013,"1,750.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021390,780-04,Sutton Vane Associates,C1105-CAP121,Design Services,22/11/2013,"2,541.88"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021156,3045,System Six Design & Build,R2004-CUL112,R & M of Build Programmed,15/11/2013,"4,308.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020737,3070,System Six Design & Build,C1100-CAP121,Construction,08/11/2013,"11,233.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020609,3074,System Six Design & Build,C1100-CAP121,Construction,01/11/2013,"1,001.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020755,3075,System Six Design & Build,C1100-CAP121,Construction,08/11/2013,"1,478.40"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020967,3076,System Six Design & Build,R2078-OPS121,R&M of Build - external structures,08/11/2013,519
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020966,3080,System Six Design & Build,C1100-CAP121,Construction,08/11/2013,"1,939.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020756,3081,System Six Design & Build,C1100-CAP121,Construction,08/11/2013,533
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021136,3083,System Six Design & Build,C1100-CAP121,Construction,08/11/2013,884
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021182,3084,System Six Design & Build,C1100-CAP121,Construction,15/11/2013,"1,149.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021540,3091,System Six Design & Build,R2008-REC111,R & M of Build - Reactive Repairs,22/11/2013,518
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021544,3096,System Six Design & Build,R2008-OPS122,R & M of Build - Reactive Repairs,22/11/2013,510
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020649,110913,T Sutcliffe & Co Limited,C1107-CAH005,Building Works,01/11/2013,"12,897.47"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021796,CGB/3600/A,T Sutcliffe & Co Limited,C1107-CAH005,Building Works,29/11/2013,"17,323.41"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021280,730,Tailor Made Training UK,R1652-SUP019,Training Fees (External),22/11/2013,"1,295.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021346,DEBT102684,Tewkesbury Borough Council,R4426-FIE040,Legal Expenses,22/11/2013,"1,806.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021343,DEBT102685,Tewkesbury Borough Council,R4401-SUP104,Services - Fees and Charges,22/11/2013,"10,560.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021340,DEBT102688,Tewkesbury Borough Council,R4401-PLP101,Services - Fees and Charges,22/11/2013,"3,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021339,DEBT102689,Tewkesbury Borough Council,R4401-PLP101,Services - Fees and Charges,15/11/2013,997.83
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021459,85236,Tewkesbury Saw Co. Limited,R2008-CUL107,R & M of Build - Reactive Repairs,22/11/2013,568.36
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021036,1284,The Hub Consulting Limited,C1105-CAP121,Design Services,08/11/2013,"211,043.96"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021159,8.50E+11,The Midcounties Co-operative,B1670-BAL100,Assets under construction - Other depreciation/impairment movements,15/11/2013,"3,021.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021312,BD2013036481,The Premiere Polish Company Limited T/A Premiere Products,R4009-ADB101,Materials - Cleaning Materials,15/11/2013,532.13
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021073,REDACTED,The Surveying Practice - Client Account,C1107-CAH028,Building Works,08/11/2013,"10,513.13"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021072,REDACTED,The Surveying Practice - Client Account,C1107-CAH028,Building Works,08/11/2013,"20,317.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021298,REDACTED,The Surveying Practice - Client Account,C1107-CAH028,Building Works,15/11/2013,"6,666.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021074,REDACTED,The Surveying Practice - Client Account,C5000-CAP221,Grants,08/11/2013,"6,135.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021076,REDACTED,The Surveying Practice - Client Account,C5000-CAP221,Grants,08/11/2013,"6,935.63"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021525,REDACTED,The Surveying Practice - Client Account,C1107-CAH028,Building Works,22/11/2013,"4,893.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021657,REDACTED,The Surveying Practice - Client Account,C5000-CAP221,Grants,29/11/2013,"9,447.76"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021075,REDACTED,The Surveying Practice - Client Account,C5000-CAP221,Grants,08/11/2013,"18,983.16"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021299,REDACTED,The Surveying Practice - Client Account,C1107-CAH028,Building Works,15/11/2013,"8,218.10"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021524,REDACTED,The Surveying Practice - Client Account,C5000-CAP221,Grants,22/11/2013,"9,482.38"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021297,REDACTED,The Surveying Practice - Client Account,C1107-CAH028,Building Works,15/11/2013,"6,603.75"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020708,REDACTED,The Surveying Practice - Client Account,C5000-CAP221,Grants,01/11/2013,"6,907.50"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020958,20130512,Ticket & Labeling Solutions UK Ltd,R4401-CUL102,Services - Fees and Charges,08/11/2013,"3,150.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021737,50062,Total Floor Care Limited,R4401-CUL102,Services - Fees and Charges,29/11/2013,800
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021288,INV51343,Triangle Lift Services Limited,C1107-CAH011,Building Works,15/11/2013,"25,745.63"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021746,INV51635,Triangle Lift Services Limited,C1107-CAH011,Building Works,29/11/2013,"1,960.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021316,3IN/10231123,Tunstall Healthcare (UK) Limited,R4000-HRA110,Equipment Purchase,15/11/2013,772
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14019531,60002188,Ubico Limited,R3041-CCM001,Transport Dept Charges,01/11/2013,"1,283.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14019531,60002188,Ubico Limited,R3041-CPK002,Transport Dept Charges,01/11/2013,516.67
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14019531,60002188,Ubico Limited,R3041-OPS001,Transport Dept Charges,01/11/2013,583.33
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021547,60002535,Ubico Limited,R5001-CPK001,TPP - Major External Contractors,22/11/2013,"19,304.02"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021551,60002544,Ubico Limited,R5001-CCM001,TPP - Major External Contractors,22/11/2013,973.03
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021550,60002562,Ubico Limited,R2700-ADB103,Contract Cleaning,22/11/2013,"1,613.43"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021549,60002571,Ubico Limited,R2700-ADB103,Contract Cleaning,22/11/2013,729.55
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-WST001,TPP - Major External Contractors,29/11/2013,"144,553.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-TRW001,TPP - Major External Contractors,29/11/2013,"4,301.67"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-STC001,TPP - Major External Contractors,29/11/2013,"56,483.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-RYC004,TPP - Major External Contractors,29/11/2013,"37,353.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-RYC005,TPP - Major External Contractors,29/11/2013,"1,940.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-REG019,TPP - Major External Contractors,29/11/2013,"9,691.67"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-RYC006,TPP - Major External Contractors,29/11/2013,"142,760.83"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-RYC002,TPP - Major External Contractors,29/11/2013,"19,986.67"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R2071-HRA110,Open Spaces and Grassed Areas,29/11/2013,"26,208.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-OPS001,TPP - Major External Contractors,29/11/2013,"28,328.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R2075-ESR001,Grounds Maintenance - Contract,29/11/2013,"22,261.67"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-OPS002,TPP - Major External Contractors,29/11/2013,"50,933.33"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021538,60002624,Ubico Limited,R5001-OPS101,TPP - Major External Contractors,29/11/2013,"15,285.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021604,60002651,Ubico Limited,R3022-CCM001,Vehicle Maintenance - Repairs,29/11/2013,"1,543.88"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021024,USS016979,Unique Sound Systems Limited (USS),R4001-SUP104,Tools & Equipment - Hire,08/11/2013,"1,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14019277,3490,Unit4 Business Software,R4539-SUP101,IT - Consultancy,22/11/2013,"9,450.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020932,15352,VIP-System Limited,R9240-REG002,Sale of purchased goods,08/11/2013,"1,017.53"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021116,290931-058C,Virgin Media Business,R4537-CUL107,IT - Internet,22/11/2013,"2,201.20"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021421,912686-047,Virgin Media Business,R4534-SUP101,IT - Maint Agreements,22/11/2013,"65,144.99"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021422,912686-048,Virgin Media Business,R4548-SUP005,IT - Cabling and Network,22/11/2013,"2,400.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021635,2313,Vision 21,R4401-PLP103,Services - Fees and Charges,29/11/2013,"4,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021392,161013,West End Estate Agents,R4400-FIE040,Services - Professional Fees,22/11/2013,"1,500.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021042,301013,William Taylor (Film Maker),R4013-CUL107,Exhibition Supplies,15/11/2013,"1,000.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021727,51113,93 (CITY OF BATH SQN) A.T.C.,R4400-ECD001,Services - Professional Fees,29/11/2013,520
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14021580,REDACTED,BELVOIR LETTING,R6280-HOM001,Grants,29/11/2013,600
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020700,SETTLEMENT 16/10/13,BOYAN CHOIR,R9406-HLD140,Lettings,01/11/2013,"2,080.00"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14018684,FLC.13.AC1,DARREN MILLS,C1107-CAH033,Building Works,01/11/2013,"1,657.95"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14018684,FLC.13.AC1,DARREN MILLS,C1107-CAH033,Building Works,01/11/2013,"1,657.95"
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,14020067,FLC.13.AC2,DARREN MILLS ARCHITECT,C1107-CAH033,Building Works,01/11/2013,575
