ID,LSOA11CD,POPULATION,CRIMETYPE1,TIMEPERIOD,RT1000POP,NO_INCID
142,E01025128,1334,Violence Against The Person,SEP-2014 to AUG-2015,6,8
144,E01025129,1329,Violence Against The Person,SEP-2014 to AUG-2015,8,11
348,E01024909,1532,Violence Against The Person,SEP-2014 to AUG-2015,34,52
350,E01024910,1444,Violence Against The Person,SEP-2014 to AUG-2015,19,27
426,E01025547,1980,Violence Against The Person,SEP-2014 to AUG-2015,6,12
435,E01025548,1536,Violence Against The Person,SEP-2014 to AUG-2015,3,4
440,E01025549,2181,Violence Against The Person,SEP-2014 to AUG-2015,2,4
460,E01025552,1265,Violence Against The Person,SEP-2014 to AUG-2015,6,8
608,E01025553,2611,Violence Against The Person,SEP-2014 to AUG-2015,3,8
611,E01025554,1515,Violence Against The Person,SEP-2014 to AUG-2015,2,3
618,E01025555,1349,Violence Against The Person,SEP-2014 to AUG-2015,11,15
281,E01024892,1427,Violence Against The Person,SEP-2014 to AUG-2015,18,25
286,E01024893,1480,Violence Against The Person,SEP-2014 to AUG-2015,25,37
292,E01024894,1390,Violence Against The Person,SEP-2014 to AUG-2015,18,25
297,E01024896,1332,Violence Against The Person,SEP-2014 to AUG-2015,11,14
299,E01024897,1436,Violence Against The Person,SEP-2014 to AUG-2015,52,75
303,E01024898,1549,Violence Against The Person,SEP-2014 to AUG-2015,17,27
877,E01025079,1644,Violence Against The Person,SEP-2014 to AUG-2015,4,7
893,E01025085,1412,Violence Against The Person,SEP-2014 to AUG-2015,7,10
121,E01025123,2378,Violence Against The Person,SEP-2014 to AUG-2015,8,18
134,E01025126,1935,Violence Against The Person,SEP-2014 to AUG-2015,8,15
139,E01025127,1393,Violence Against The Person,SEP-2014 to AUG-2015,2,3
148,E01025130,2110,Violence Against The Person,SEP-2014 to AUG-2015,5,11
278,E01024891,1646,Violence Against The Person,SEP-2014 to AUG-2015,9,14
901,E01025088,1106,Violence Against The Person,SEP-2014 to AUG-2015,4,4
908,E01025090,1752,Violence Against The Person,SEP-2014 to AUG-2015,3,6
295,E01024895,1341,Violence Against The Person,SEP-2014 to AUG-2015,43,57
360,E01024912,1402,Violence Against The Person,SEP-2014 to AUG-2015,1,2
373,E01024914,1453,Violence Against The Person,SEP-2014 to AUG-2015,3,5
383,E01024915,2314,Violence Against The Person,SEP-2014 to AUG-2015,11,26
391,E01024916,1692,Violence Against The Person,SEP-2014 to AUG-2015,4,6
409,E01024918,1744,Violence Against The Person,SEP-2014 to AUG-2015,5,9
417,E01024919,3044,Violence Against The Person,SEP-2014 to AUG-2015,23,69
425,E01024920,1956,Violence Against The Person,SEP-2014 to AUG-2015,2,4
432,E01024921,2109,Violence Against The Person,SEP-2014 to AUG-2015,7,15
323,E01024903,1287,Violence Against The Person,SEP-2014 to AUG-2015,9,11
345,E01024908,1075,Violence Against The Person,SEP-2014 to AUG-2015,53,57
439,E01024922,1420,Violence Against The Person,SEP-2014 to AUG-2015,14,20
449,E01024923,1219,Violence Against The Person,SEP-2014 to AUG-2015,9,11
456,E01024924,1461,Violence Against The Person,SEP-2014 to AUG-2015,4,6
463,E01024925,1724,Violence Against The Person,SEP-2014 to AUG-2015,24,41
468,E01024926,2031,Violence Against The Person,SEP-2014 to AUG-2015,16,33
498,E01024930,1480,Violence Against The Person,SEP-2014 to AUG-2015,13,19
501,E01024931,1460,Violence Against The Person,SEP-2014 to AUG-2015,19,28
503,E01024932,1026,Violence Against The Person,SEP-2014 to AUG-2015,1,1
510,E01024933,1418,Violence Against The Person,SEP-2014 to AUG-2015,18,26
511,E01024934,1491,Violence Against The Person,SEP-2014 to AUG-2015,7,10
515,E01024935,1414,Violence Against The Person,SEP-2014 to AUG-2015,5,7
521,E01024937,1494,Violence Against The Person,SEP-2014 to AUG-2015,15,23
357,E01024911,1772,Violence Against The Person,SEP-2014 to AUG-2015,14,24
370,E01024913,1333,Violence Against The Person,SEP-2014 to AUG-2015,5,7
523,E01024938,1793,Violence Against The Person,SEP-2014 to AUG-2015,8,14
527,E01024939,1844,Violence Against The Person,SEP-2014 to AUG-2015,9,16
530,E01024940,1719,Violence Against The Person,SEP-2014 to AUG-2015,80,137
537,E01024941,1580,Violence Against The Person,SEP-2014 to AUG-2015,28,45
539,E01024942,1630,Violence Against The Person,SEP-2014 to AUG-2015,29,47
398,E01024917,1693,Violence Against The Person,SEP-2014 to AUG-2015,12,21
474,E01024927,1721,Violence Against The Person,SEP-2014 to AUG-2015,9,15
484,E01024928,1537,Violence Against The Person,SEP-2014 to AUG-2015,8,13
488,E01024929,1366,Violence Against The Person,SEP-2014 to AUG-2015,18,25
519,E01024936,1567,Violence Against The Person,SEP-2014 to AUG-2015,49,77
543,E01024943,2310,Violence Against The Person,SEP-2014 to AUG-2015,26,61
547,E01024944,1841,Violence Against The Person,SEP-2014 to AUG-2015,7,13
553,E01024945,2993,Violence Against The Person,SEP-2014 to AUG-2015,12,36
555,E01024946,1222,Violence Against The Person,SEP-2014 to AUG-2015,2,2
559,E01024947,1359,Violence Against The Person,SEP-2014 to AUG-2015,4,6
563,E01024948,1547,Violence Against The Person,SEP-2014 to AUG-2015,3,5
566,E01024949,2558,Violence Against The Person,SEP-2014 to AUG-2015,9,22
410,E01025545,1892,Violence Against The Person,SEP-2014 to AUG-2015,4,8
418,E01025546,1519,Violence Against The Person,SEP-2014 to AUG-2015,28,42
567,E01024950,1375,Violence Against The Person,SEP-2014 to AUG-2015,2,3
570,E01024951,1197,Violence Against The Person,SEP-2014 to AUG-2015,13,15
573,E01024952,1331,Violence Against The Person,SEP-2014 to AUG-2015,17,22
577,E01024953,1378,Violence Against The Person,SEP-2014 to AUG-2015,14,19
306,E01024899,1646,Violence Against The Person,SEP-2014 to AUG-2015,20,33
311,E01024900,1619,Violence Against The Person,SEP-2014 to AUG-2015,32,51
315,E01024901,1821,Violence Against The Person,SEP-2014 to AUG-2015,4,8
319,E01024902,1530,Violence Against The Person,SEP-2014 to AUG-2015,22,34
638,E01024968,1884,Violence Against The Person,SEP-2014 to AUG-2015,3,5
647,E01024969,1351,Violence Against The Person,SEP-2014 to AUG-2015,2,3
467,E01025000,1299,Violence Against The Person,SEP-2014 to AUG-2015,4,5
614,E01025001,1594,Violence Against The Person,SEP-2014 to AUG-2015,3,5
615,E01025002,1445,Violence Against The Person,SEP-2014 to AUG-2015,9,13
622,E01025003,1632,Violence Against The Person,SEP-2014 to AUG-2015,6,9
630,E01025004,1344,Violence Against The Person,SEP-2014 to AUG-2015,4,6
633,E01025005,1433,Violence Against The Person,SEP-2014 to AUG-2015,5,7
702,E01024976,1575,Violence Against The Person,SEP-2014 to AUG-2015,4,7
727,E01024980,1383,Violence Against The Person,SEP-2014 to AUG-2015,5,7
731,E01024981,1318,Violence Against The Person,SEP-2014 to AUG-2015,1,1
737,E01024982,1388,Violence Against The Person,SEP-2014 to AUG-2015,13,18
740,E01024983,1453,Violence Against The Person,SEP-2014 to AUG-2015,6,9
745,E01024984,1429,Violence Against The Person,SEP-2014 to AUG-2015,6,8
750,E01024985,1380,Violence Against The Person,SEP-2014 to AUG-2015,6,8
753,E01024986,1543,Violence Against The Person,SEP-2014 to AUG-2015,25,38
579,E01024954,1482,Violence Against The Person,SEP-2014 to AUG-2015,15,22
593,E01024958,1342,Violence Against The Person,SEP-2014 to AUG-2015,12,16
595,E01024959,1734,Violence Against The Person,SEP-2014 to AUG-2015,20,34
606,E01024963,1523,Violence Against The Person,SEP-2014 to AUG-2015,2,3
641,E01025007,1274,Violence Against The Person,SEP-2014 to AUG-2015,6,8
648,E01025009,1446,Violence Against The Person,SEP-2014 to AUG-2015,19,27
654,E01025010,1908,Violence Against The Person,SEP-2014 to AUG-2015,4,7
658,E01025011,1449,Violence Against The Person,SEP-2014 to AUG-2015,14,20
667,E01025012,2013,Violence Against The Person,SEP-2014 to AUG-2015,6,13
672,E01025014,1636,Violence Against The Person,SEP-2014 to AUG-2015,12,20
395,E01024989,1491,Violence Against The Person,SEP-2014 to AUG-2015,6,9
397,E01024990,1591,Violence Against The Person,SEP-2014 to AUG-2015,13,21
407,E01024991,1013,Violence Against The Person,SEP-2014 to AUG-2015,12,12
414,E01024992,1344,Violence Against The Person,SEP-2014 to AUG-2015,2,3
605,E01025367,1773,Violence Against The Person,SEP-2014 to AUG-2015,5,8
613,E01025368,1542,Violence Against The Person,SEP-2014 to AUG-2015,21,32
620,E01025369,1190,Violence Against The Person,SEP-2014 to AUG-2015,38,45
626,E01025370,1205,Violence Against The Person,SEP-2014 to AUG-2015,18,22
634,E01025373,1585,Violence Against The Person,SEP-2014 to AUG-2015,14,22
428,E01024994,1595,Violence Against The Person,SEP-2014 to AUG-2015,3,5
434,E01024995,1425,Violence Against The Person,SEP-2014 to AUG-2015,4,6
441,E01024996,1228,Violence Against The Person,SEP-2014 to AUG-2015,19,23
637,E01025006,1307,Violence Against The Person,SEP-2014 to AUG-2015,15,19
645,E01025008,1158,Violence Against The Person,SEP-2014 to AUG-2015,2,2
670,E01025013,1714,Violence Against The Person,SEP-2014 to AUG-2015,17,29
705,E01025022,1903,Violence Against The Person,SEP-2014 to AUG-2015,4,7
631,E01025371,1400,Violence Against The Person,SEP-2014 to AUG-2015,9,13
639,E01025374,1448,Violence Against The Person,SEP-2014 to AUG-2015,21,30
674,E01025015,1524,Violence Against The Person,SEP-2014 to AUG-2015,5,7
677,E01025016,2350,Violence Against The Person,SEP-2014 to AUG-2015,4,9
682,E01025017,1414,Violence Against The Person,SEP-2014 to AUG-2015,3,4
686,E01025018,1253,Violence Against The Person,SEP-2014 to AUG-2015,6,7
689,E01025019,1346,Violence Against The Person,SEP-2014 to AUG-2015,7,9
692,E01025020,1328,Violence Against The Person,SEP-2014 to AUG-2015,13,17
699,E01025021,1440,Violence Against The Person,SEP-2014 to AUG-2015,6,8
379,E01024987,1268,Violence Against The Person,SEP-2014 to AUG-2015,44,56
386,E01024988,1603,Violence Against The Person,SEP-2014 to AUG-2015,13,21
694,E01025574,1510,Violence Against The Person,SEP-2014 to AUG-2015,30,45
708,E01025577,1416,Violence Against The Person,SEP-2014 to AUG-2015,15,21
852,E01033224,1023,Violence Against The Person,SEP-2014 to AUG-2015,167,171
892,E01025509,1201,Violence Against The Person,SEP-2014 to AUG-2015,7,9
902,E01025513,2024,Violence Against The Person,SEP-2014 to AUG-2015,3,6
624,E01025556,1525,Violence Against The Person,SEP-2014 to AUG-2015,9,13
713,E01025578,1488,Violence Against The Person,SEP-2014 to AUG-2015,13,20
719,E01025579,1405,Violence Against The Person,SEP-2014 to AUG-2015,19,26
721,E01025580,1303,Violence Against The Person,SEP-2014 to AUG-2015,15,20
743,E01025584,1394,Violence Against The Person,SEP-2014 to AUG-2015,71,99
918,E01025520,1196,Violence Against The Person,SEP-2014 to AUG-2015,15,18
255,E01025526,1679,Violence Against The Person,SEP-2014 to AUG-2015,7,12
725,E01025581,1366,Violence Against The Person,SEP-2014 to AUG-2015,12,17
732,E01025582,1288,Violence Against The Person,SEP-2014 to AUG-2015,33,42
262,E01025527,1422,Violence Against The Person,SEP-2014 to AUG-2015,21,30
266,E01025528,1822,Violence Against The Person,SEP-2014 to AUG-2015,18,33
632,E01025558,1684,Violence Against The Person,SEP-2014 to AUG-2015,2,4
636,E01025559,1855,Violence Against The Person,SEP-2014 to AUG-2015,8,14
736,E01025583,1262,Violence Against The Person,SEP-2014 to AUG-2015,25,32
746,E01025585,2333,Violence Against The Person,SEP-2014 to AUG-2015,2,5
751,E01025586,1554,Violence Against The Person,SEP-2014 to AUG-2015,11,17
757,E01025587,1544,Violence Against The Person,SEP-2014 to AUG-2015,4,6
759,E01025588,1340,Violence Against The Person,SEP-2014 to AUG-2015,6,8
761,E01025589,1237,Violence Against The Person,SEP-2014 to AUG-2015,11,14
764,E01025590,1561,Violence Against The Person,SEP-2014 to AUG-2015,37,58
768,E01025591,1531,Violence Against The Person,SEP-2014 to AUG-2015,3,4
775,E01025593,1773,Violence Against The Person,SEP-2014 to AUG-2015,5,9
778,E01025594,1482,Violence Against The Person,SEP-2014 to AUG-2015,5,8
780,E01025595,1431,Violence Against The Person,SEP-2014 to AUG-2015,3,4
784,E01025596,2073,Violence Against The Person,SEP-2014 to AUG-2015,4,8
790,E01025598,1462,Violence Against The Person,SEP-2014 to AUG-2015,14,20
795,E01025600,1551,Violence Against The Person,SEP-2014 to AUG-2015,6,10
799,E01025601,1396,Violence Against The Person,SEP-2014 to AUG-2015,6,9
805,E01025603,1488,Violence Against The Person,SEP-2014 to AUG-2015,5,7
810,E01025605,1405,Violence Against The Person,SEP-2014 to AUG-2015,4,6
817,E01025608,1626,Violence Against The Person,SEP-2014 to AUG-2015,8,13
821,E01025609,2094,Violence Against The Person,SEP-2014 to AUG-2015,5,10
290,E01025530,1404,Violence Against The Person,SEP-2014 to AUG-2015,3,4
310,E01025532,1512,Violence Against The Person,SEP-2014 to AUG-2015,8,12
646,E01025561,1495,Violence Against The Person,SEP-2014 to AUG-2015,1,2
652,E01025562,2101,Violence Against The Person,SEP-2014 to AUG-2015,8,16
660,E01025563,1091,Violence Against The Person,SEP-2014 to AUG-2015,6,7
669,E01025565,1521,Violence Against The Person,SEP-2014 to AUG-2015,5,8
671,E01025566,1999,Violence Against The Person,SEP-2014 to AUG-2015,3,6
673,E01025567,1524,Violence Against The Person,SEP-2014 to AUG-2015,7,10
676,E01025568,1710,Violence Against The Person,SEP-2014 to AUG-2015,8,14
679,E01025569,1855,Violence Against The Person,SEP-2014 to AUG-2015,2,4
697,E01025575,1156,Violence Against The Person,SEP-2014 to AUG-2015,35,41
704,E01025576,2332,Violence Against The Person,SEP-2014 to AUG-2015,6,14
771,E01025592,1528,Violence Against The Person,SEP-2014 to AUG-2015,26,39
788,E01025597,1079,Violence Against The Person,SEP-2014 to AUG-2015,1,1
823,E01032485,1757,Violence Against The Person,SEP-2014 to AUG-2015,3,6
830,E01032928,2017,Violence Against The Person,SEP-2014 to AUG-2015,10,20
841,E01033072,2417,Violence Against The Person,SEP-2014 to AUG-2015,7,18
860,E01033231,2883,Violence Against The Person,SEP-2014 to AUG-2015,11,33
864,E01033281,2632,Violence Against The Person,SEP-2014 to AUG-2015,21,56
328,E01025536,1538,Violence Against The Person,SEP-2014 to AUG-2015,8,12
448,E01025550,1506,Violence Against The Person,SEP-2014 to AUG-2015,6,9
793,E01025599,1005,Violence Against The Person,SEP-2014 to AUG-2015,1,1
801,E01025602,1583,Violence Against The Person,SEP-2014 to AUG-2015,4,7
627,E01025557,1561,Violence Against The Person,SEP-2014 to AUG-2015,2,3
806,E01025604,1503,Violence Against The Person,SEP-2014 to AUG-2015,10,15
814,E01025606,1254,Violence Against The Person,SEP-2014 to AUG-2015,26,33
640,E01025560,1326,Violence Against The Person,SEP-2014 to AUG-2015,2,2
681,E01025570,1189,Violence Against The Person,SEP-2014 to AUG-2015,35,42
815,E01025607,1578,Violence Against The Person,SEP-2014 to AUG-2015,6,9
826,E01032486,1438,Violence Against The Person,SEP-2014 to AUG-2015,5,7
684,E01025571,1414,Violence Against The Person,SEP-2014 to AUG-2015,13,19
688,E01025572,1403,Violence Against The Person,SEP-2014 to AUG-2015,6,9
832,E01032929,1071,Violence Against The Person,SEP-2014 to AUG-2015,7,8
835,E01033071,1300,Violence Against The Person,SEP-2014 to AUG-2015,210,273
666,E01025564,1621,Violence Against The Person,SEP-2014 to AUG-2015,6,9
691,E01025573,1383,Violence Against The Person,SEP-2014 to AUG-2015,11,15
846,E01033073,1796,Violence Against The Person,SEP-2014 to AUG-2015,11,19
848,E01033223,1445,Violence Against The Person,SEP-2014 to AUG-2015,165,239
366,E01025313,1890,Violence Against The Person,SEP-2014 to AUG-2015,37,69
377,E01025314,2588,Violence Against The Person,SEP-2014 to AUG-2015,13,33
481,E01025335,1399,Violence Against The Person,SEP-2014 to AUG-2015,11,16
485,E01025336,1121,Violence Against The Person,SEP-2014 to AUG-2015,4,4
486,E01025337,1581,Violence Against The Person,SEP-2014 to AUG-2015,3,5
491,E01025338,1621,Violence Against The Person,SEP-2014 to AUG-2015,16,26
492,E01025339,1540,Violence Against The Person,SEP-2014 to AUG-2015,6,9
493,E01025340,1418,Violence Against The Person,SEP-2014 to AUG-2015,4,5
495,E01025341,1175,Violence Against The Person,SEP-2014 to AUG-2015,2,2
499,E01025342,1595,Violence Against The Person,SEP-2014 to AUG-2015,2,3
502,E01025343,1412,Violence Against The Person,SEP-2014 to AUG-2015,4,5
508,E01025345,1477,Violence Against The Person,SEP-2014 to AUG-2015,1,2
512,E01025346,1512,Violence Against The Person,SEP-2014 to AUG-2015,13,19
756,E01025488,2245,Violence Against The Person,SEP-2014 to AUG-2015,14,31
760,E01025489,1351,Violence Against The Person,SEP-2014 to AUG-2015,9,12
500,E01025435,1518,Violence Against The Person,SEP-2014 to AUG-2015,28,43
505,E01025436,2216,Violence Against The Person,SEP-2014 to AUG-2015,4,9
509,E01025437,1788,Violence Against The Person,SEP-2014 to AUG-2015,3,5
514,E01025438,1310,Violence Against The Person,SEP-2014 to AUG-2015,4,5
518,E01025439,1412,Violence Against The Person,SEP-2014 to AUG-2015,2,3
520,E01025440,1411,Violence Against The Person,SEP-2014 to AUG-2015,2,3
522,E01025441,1377,Violence Against The Person,SEP-2014 to AUG-2015,7,9
433,E01025198,1405,Violence Against The Person,SEP-2014 to AUG-2015,7,10
455,E01025201,1577,Violence Against The Person,SEP-2014 to AUG-2015,7,11
401,E01025194,1405,Violence Against The Person,SEP-2014 to AUG-2015,4,6
405,E01025318,1068,Violence Against The Person,SEP-2014 to AUG-2015,4,4
453,E01025325,1562,Violence Against The Person,SEP-2014 to AUG-2015,15,24
516,E01025347,1644,Violence Against The Person,SEP-2014 to AUG-2015,3,5
526,E01025348,1512,Violence Against The Person,SEP-2014 to AUG-2015,2,3
529,E01025349,1416,Violence Against The Person,SEP-2014 to AUG-2015,3,4
763,E01025490,1696,Violence Against The Person,SEP-2014 to AUG-2015,8,13
769,E01025492,1281,Violence Against The Person,SEP-2014 to AUG-2015,13,17
525,E01025442,1081,Violence Against The Person,SEP-2014 to AUG-2015,22,24
528,E01025443,1341,Violence Against The Person,SEP-2014 to AUG-2015,7,9
228,E01025205,1400,Violence Against The Person,SEP-2014 to AUG-2015,21,29
241,E01025207,1239,Violence Against The Person,SEP-2014 to AUG-2015,56,69
470,E01025328,1242,Violence Against The Person,SEP-2014 to AUG-2015,2,3
910,E01025282,1398,Violence Against The Person,SEP-2014 to AUG-2015,14,19
774,E01025493,1642,Violence Against The Person,SEP-2014 to AUG-2015,30,49
802,E01025496,1217,Violence Against The Person,SEP-2014 to AUG-2015,8,10
900,E01025512,1264,Violence Against The Person,SEP-2014 to AUG-2015,2,2
904,E01025514,2266,Violence Against The Person,SEP-2014 to AUG-2015,4,9
906,E01025515,1605,Violence Against The Person,SEP-2014 to AUG-2015,7,12
909,E01025516,1492,Violence Against The Person,SEP-2014 to AUG-2015,4,6
912,E01025517,1555,Violence Against The Person,SEP-2014 to AUG-2015,13,20
914,E01025518,1420,Violence Against The Person,SEP-2014 to AUG-2015,30,42
917,E01025519,1251,Violence Against The Person,SEP-2014 to AUG-2015,1,1
225,E01025521,1689,Violence Against The Person,SEP-2014 to AUG-2015,19,32
230,E01025522,1131,Violence Against The Person,SEP-2014 to AUG-2015,6,7
237,E01025523,1685,Violence Against The Person,SEP-2014 to AUG-2015,11,19
245,E01025524,1460,Violence Against The Person,SEP-2014 to AUG-2015,14,20
249,E01025525,1634,Violence Against The Person,SEP-2014 to AUG-2015,12,20
283,E01025529,1859,Violence Against The Person,SEP-2014 to AUG-2015,17,32
531,E01025444,1303,Violence Against The Person,SEP-2014 to AUG-2015,12,16
533,E01025445,1438,Violence Against The Person,SEP-2014 to AUG-2015,21,30
536,E01025446,1475,Violence Against The Person,SEP-2014 to AUG-2015,7,11
542,E01025448,1596,Violence Against The Person,SEP-2014 to AUG-2015,7,11
549,E01025450,1001,Violence Against The Person,SEP-2014 to AUG-2015,12,12
561,E01025453,1674,Violence Against The Person,SEP-2014 to AUG-2015,11,19
246,E01025208,1206,Violence Against The Person,SEP-2014 to AUG-2015,10,12
312,E01025210,1816,Violence Against The Person,SEP-2014 to AUG-2015,9,17
916,E01025283,1723,Violence Against The Person,SEP-2014 to AUG-2015,23,40
920,E01025285,1427,Violence Against The Person,SEP-2014 to AUG-2015,11,15
809,E01025498,1294,Violence Against The Person,SEP-2014 to AUG-2015,8,10
820,E01025499,1376,Violence Against The Person,SEP-2014 to AUG-2015,5,7
307,E01025531,1159,Violence Against The Person,SEP-2014 to AUG-2015,9,11
314,E01025533,1584,Violence Against The Person,SEP-2014 to AUG-2015,8,12
321,E01025534,1735,Violence Against The Person,SEP-2014 to AUG-2015,3,6
327,E01025535,1393,Violence Against The Person,SEP-2014 to AUG-2015,6,9
339,E01025537,1471,Violence Against The Person,SEP-2014 to AUG-2015,5,8
349,E01025538,1524,Violence Against The Person,SEP-2014 to AUG-2015,5,7
355,E01025539,1354,Violence Against The Person,SEP-2014 to AUG-2015,4,6
365,E01025540,1170,Violence Against The Person,SEP-2014 to AUG-2015,5,6
374,E01025541,1722,Violence Against The Person,SEP-2014 to AUG-2015,11,19
387,E01025542,1605,Violence Against The Person,SEP-2014 to AUG-2015,3,5
394,E01025543,1765,Violence Against The Person,SEP-2014 to AUG-2015,7,13
400,E01025544,1545,Violence Against The Person,SEP-2014 to AUG-2015,9,14
540,E01025447,1159,Violence Against The Person,SEP-2014 to AUG-2015,18,21
546,E01025449,982,Violence Against The Person,SEP-2014 to AUG-2015,3,3
335,E01025212,1404,Violence Against The Person,SEP-2014 to AUG-2015,3,4
507,E01025238,1560,Violence Against The Person,SEP-2014 to AUG-2015,18,28
922,E01025287,1966,Violence Against The Person,SEP-2014 to AUG-2015,26,51
924,E01025289,1618,Violence Against The Person,SEP-2014 to AUG-2015,22,35
854,E01025501,1115,Violence Against The Person,SEP-2014 to AUG-2015,1,1
776,E01025494,1532,Violence Against The Person,SEP-2014 to AUG-2015,24,37
867,E01025503,1359,Violence Against The Person,SEP-2014 to AUG-2015,27,37
551,E01025451,1945,Violence Against The Person,SEP-2014 to AUG-2015,2,4
556,E01025452,1726,Violence Against The Person,SEP-2014 to AUG-2015,16,28
569,E01025455,1446,Violence Against The Person,SEP-2014 to AUG-2015,6,8
571,E01025456,1207,Violence Against The Person,SEP-2014 to AUG-2015,2,3
574,E01025457,1420,Violence Against The Person,SEP-2014 to AUG-2015,10,14
578,E01025458,1472,Violence Against The Person,SEP-2014 to AUG-2015,4,6
150,E01025131,1549,Violence Against The Person,SEP-2014 to AUG-2015,5,7
154,E01025132,1509,Violence Against The Person,SEP-2014 to AUG-2015,1,2
156,E01025133,1435,Violence Against The Person,SEP-2014 to AUG-2015,6,8
160,E01025136,1579,Violence Against The Person,SEP-2014 to AUG-2015,30,47
166,E01025137,1453,Violence Against The Person,SEP-2014 to AUG-2015,4,6
524,E01025241,1590,Violence Against The Person,SEP-2014 to AUG-2015,8,12
534,E01025242,1614,Violence Against The Person,SEP-2014 to AUG-2015,9,14
925,E01025290,1636,Violence Against The Person,SEP-2014 to AUG-2015,18,30
926,E01025291,1317,Violence Against The Person,SEP-2014 to AUG-2015,8,11
869,E01025504,1121,Violence Against The Person,SEP-2014 to AUG-2015,40,45
881,E01025505,1409,Violence Against The Person,SEP-2014 to AUG-2015,13,19
564,E01025454,1294,Violence Against The Person,SEP-2014 to AUG-2015,2,3
168,E01025138,1448,Violence Against The Person,SEP-2014 to AUG-2015,30,44
169,E01025139,1673,Violence Against The Person,SEP-2014 to AUG-2015,111,186
177,E01025141,1454,Violence Against The Person,SEP-2014 to AUG-2015,6,8
180,E01025142,1471,Violence Against The Person,SEP-2014 to AUG-2015,3,5
182,E01025143,1400,Violence Against The Person,SEP-2014 to AUG-2015,9,12
552,E01025244,1685,Violence Against The Person,SEP-2014 to AUG-2015,8,13
560,E01025246,1726,Violence Against The Person,SEP-2014 to AUG-2015,11,19
927,E01025292,3059,Violence Against The Person,SEP-2014 to AUG-2015,24,72
929,E01025294,1873,Violence Against The Person,SEP-2014 to AUG-2015,11,20
532,E01025350,1268,Violence Against The Person,SEP-2014 to AUG-2015,5,6
535,E01025351,2677,Violence Against The Person,SEP-2014 to AUG-2015,51,137
538,E01025352,1495,Violence Against The Person,SEP-2014 to AUG-2015,4,6
541,E01025353,1097,Violence Against The Person,SEP-2014 to AUG-2015,4,4
545,E01025354,1386,Violence Against The Person,SEP-2014 to AUG-2015,2,3
548,E01025355,2278,Violence Against The Person,SEP-2014 to AUG-2015,4,9
554,E01025357,1349,Violence Against The Person,SEP-2014 to AUG-2015,5,7
558,E01025358,2231,Violence Against The Person,SEP-2014 to AUG-2015,7,15
562,E01025359,1611,Violence Against The Person,SEP-2014 to AUG-2015,11,17
565,E01025360,1975,Violence Against The Person,SEP-2014 to AUG-2015,12,24
568,E01025361,2098,Violence Against The Person,SEP-2014 to AUG-2015,3,7
575,E01025362,1997,Violence Against The Person,SEP-2014 to AUG-2015,4,8
584,E01025365,1478,Violence Against The Person,SEP-2014 to AUG-2015,9,14
642,E01025375,1707,Violence Against The Person,SEP-2014 to AUG-2015,6,11
644,E01025376,2239,Violence Against The Person,SEP-2014 to AUG-2015,10,23
174,E01025140,1519,Violence Against The Person,SEP-2014 to AUG-2015,17,26
184,E01025144,2057,Violence Against The Person,SEP-2014 to AUG-2015,10,21
187,E01025145,1460,Violence Against The Person,SEP-2014 to AUG-2015,5,7
192,E01025146,2023,Violence Against The Person,SEP-2014 to AUG-2015,6,12
194,E01025147,1481,Violence Against The Person,SEP-2014 to AUG-2015,7,11
196,E01025148,2046,Violence Against The Person,SEP-2014 to AUG-2015,2,5
199,E01025149,2116,Violence Against The Person,SEP-2014 to AUG-2015,9,20
203,E01025151,1554,Violence Against The Person,SEP-2014 to AUG-2015,43,67
209,E01025153,1231,Violence Against The Person,SEP-2014 to AUG-2015,6,7
212,E01025155,1261,Violence Against The Person,SEP-2014 to AUG-2015,7,9
224,E01025157,1167,Violence Against The Person,SEP-2014 to AUG-2015,21,25
572,E01025247,1712,Violence Against The Person,SEP-2014 to AUG-2015,19,32
581,E01025248,1363,Violence Against The Person,SEP-2014 to AUG-2015,27,37
931,E01025296,1928,Violence Against The Person,SEP-2014 to AUG-2015,35,67
649,E01025377,1439,Violence Against The Person,SEP-2014 to AUG-2015,1,1
659,E01025378,1516,Violence Against The Person,SEP-2014 to AUG-2015,3,4
665,E01025379,1407,Violence Against The Person,SEP-2014 to AUG-2015,9,13
675,E01025380,1455,Violence Against The Person,SEP-2014 to AUG-2015,5,7
680,E01025381,1473,Violence Against The Person,SEP-2014 to AUG-2015,16,23
683,E01025382,1757,Violence Against The Person,SEP-2014 to AUG-2015,19,33
687,E01025383,2387,Violence Against The Person,SEP-2014 to AUG-2015,4,9
693,E01025384,1233,Violence Against The Person,SEP-2014 to AUG-2015,3,4
710,E01025387,1297,Violence Against The Person,SEP-2014 to AUG-2015,13,17
718,E01025388,1511,Violence Against The Person,SEP-2014 to AUG-2015,14,21
729,E01025389,1244,Violence Against The Person,SEP-2014 to AUG-2015,20,25
201,E01025150,1497,Violence Against The Person,SEP-2014 to AUG-2015,16,24
208,E01025152,1517,Violence Against The Person,SEP-2014 to AUG-2015,15,22
229,E01025158,1400,Violence Against The Person,SEP-2014 to AUG-2015,9,13
236,E01025159,1432,Violence Against The Person,SEP-2014 to AUG-2015,8,11
243,E01025161,1106,Violence Against The Person,SEP-2014 to AUG-2015,3,3
259,E01025163,1375,Violence Against The Person,SEP-2014 to AUG-2015,8,11
272,E01025166,1159,Violence Against The Person,SEP-2014 to AUG-2015,4,5
273,E01025167,1224,Violence Against The Person,SEP-2014 to AUG-2015,3,4
