Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER45784,584.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER46664,596.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER45524,615.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Central Support,HRG UK,464794788,42.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Central Support,HRG UK,464794787,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence UK,Central Support,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11920,6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER49005,6.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Central Support,HRG UK,464688544,19.36,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Central Support,HRG UK,464684026,92.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Central Support,HRG UK,464684028,92.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Central Support,HRG UK,464695782,188.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Central Support,HRG UK,464845338,188.28,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47544,22.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464854574,30.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464759449,57.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464759448,100.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464854573,102.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464727250,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00817171,82.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464678234,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464651823,42.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464651824,100.92,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46686,10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464854565,11.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464854566,11.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464695387,12.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464770303,25.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464694564,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464695129,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464783949,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464694778,28.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464854567,28.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48885,29.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46584,29.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46586,29.75,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46084,30.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464783948,31.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464694563,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464770302,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464881709,39.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464881708,41.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464720208,42.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464760578,42.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464882137,44.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464882136,45.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464722923,48.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),11920,51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464760577,52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46744,56.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464722924,57.61,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464720207,65.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464854568,77.47,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464701834,81.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464780647,81.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464891790,81.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464891891,81.45,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER43524,83.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464762643,86.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49605,93.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47604,146.9,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Estibals A,ER49085,172.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464761695,173.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,09/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47644,177.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46345,186.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464678468,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464819813,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464884553,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464652280,6.17,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER45146,9.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,02/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46604,13.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48865,15.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464809264,16.17,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48405,18.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER50246,18.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464887793,19.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48645,20.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464825713,25.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464887815,26.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47224,27.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464825663,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,4646701491,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464660800,28.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464697208,31.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464701492,31.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464672162,33.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464672164,33.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464747035,33.63,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464697207,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464825662,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464825712,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464689364,43.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464925192,52.11,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48565,52.95,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464689363,54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464887792,54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464887814,54,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464900514,56.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464925126,58.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464822000,67.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464809472,91.84,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464900513,105.91,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER44925,131.3,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/10/2012,Travel and subsistence UK,Innovation Directorate,Jamieson L,ER48109,176.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464657484,202.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464923149,202.26,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464759611,208.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48466,212,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,15/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER45865,525.2,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46384,990.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464824147,2572.12,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464652251,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464663874,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464690518,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464691138,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464713021,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464713675,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464713680,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464740946,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464741847,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464765491,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464766109,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464778163,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464778177,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464805775,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464805844,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464805888,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464806302,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464806317,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464806538,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464872593,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464872834,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464896460,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464919843,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464873182,8.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49787,14.7,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464899948,25.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464903119,25.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464903540,25.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464899946,27.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464746423,28.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464746536,28.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464903118,31.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464903539,31.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48007,36,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49385,36.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00813090,36.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464915394,37.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464915409,37.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464911358,45.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49225,46.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,19/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48845,49.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464921946,50.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47984,58.8,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49045,72.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464888644,73.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464813846,75.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46206,78.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464916455A,81.37,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464888398,95.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00813088,98.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464911359,102.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00813089,106.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00813091,117.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464772229,127.67,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49845,149.74,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47424,163.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49205,177.2,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER50326,178.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47284,187.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47845,188.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48745,191.26,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49046,235.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,31/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER50265,268.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48026,282.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00821808,295.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47565,354.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46544,378.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47904,387.15,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,15/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER48287,415.87,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49146,421.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,09/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER47584,473.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,01/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46545,569.73,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER50325,611.69,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49047,656.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,23/10/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER49406,1556.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464726612,3.08,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464727438,3.08,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,22/10/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464778547,3.08,Not applicable
