Body,Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,Extended Description ,Service Code,Service Label,Service Division Label,Service Division Code
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135180,20050,CARLISLE & EDEN CITIZENS ADVICE BUREAU,EDE018,Director of Corporate and Legal Services,Grants and contributions,2079,GRANT TO EDEN CAB 2014/15,COMSAF,Community Safety & Legal Services,02311,CAB
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135182,61985,HOMES & COMMUNITIES AGENCY,HOM004,Communities Manager,Capital grants,8701,PLOT 3 EDEN BUSINESS PARK,COMDEV,Community Development & Engagement,08126,NWDA Payment
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135193,2095,NORTH KESTEVEN DISTRICT COUNCIL,NOR002,Communities Manager,Grants and contributions,2079,RURAL SERVICES NETWORK 2014/15,COMDEV,Community Development & Engagement,01066,SPARSE
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135207,10000,THREKELD VILLAGE HALL TRUST,THR010,Communities Manager,Balance Sheet entry BS,6003,THR010 RIF/40%,COMDEV,Community Development & Engagement,10401,Rural Infrastructure Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135208,16128,ALSTON MOOR PARTNERSHIP,ALS004,Communities Manager,Balance Sheet entry BS,6003,ALS004 RIF/40%,COMDEV,Community Development & Engagement,10401,Rural Infrastructure Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135209,-800,BUCKET  & SPADE MARKETING,BUC010,Communities Manager,Promotions,2081,THINGS TO DO IN NORTH LAKES 2014,MARKET,Markets,02161,Markets
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135210,500,BUCKET  & SPADE MARKETING,BUC010,Communities Manager,Promotions,2081,THINGS TO DO IN THE NORTH LAKES 2014,MARKET,Markets,02161,Markets
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135214,6470,KIRKBY STEPHEN PARISH COUNCIL,KIR012,Engineering Manager,Grants and contributions,2079,ST CLEANING  2014-15 GRANT,STRCLE,Street Cleaning,02250,Street Cleaning Kirkby Stephen PC
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135291,656,GREAT SALKELD VILLAGE HALL AND READING ROOM,GRE018,Communities Manager,Balance Sheet entry BS,6003,GRE018 EDEN COMM FUND,COMDEV,Community Development & Engagement,10400,Community Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135295,1950,BAKER TILLY,BAK009,Financial Services Manager,Professional fees,2045,ANNUAL SUBSCRIPTION 2041/15,FINSER,Financial Services,00101,Financial Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135299,39362.68,SOUTH LAKELAND DISTRICT COUNCIL,SOU006,Information Technology Manager,Shared IT Services,2500,IT SHARED SERVICES,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135302,1276.56,MATCHTECH GROUP PLC,MAT009,Planning Services,Agency Staff,0003,redacted information,LOPLPO,Local Plans & Policy,03087,SP15 Local Plan
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135306,2100,SHAP PARISH COUNCIL,SHA008,Engineering Manager,Grants and contributions,2079,ST CLEANING GRANT 1415,STRCLE,Street Cleaning,02251,Street Cleaning Shap Parish Council
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135399,989.07,BRITISH GAS BUSINESS,BRI032,Engineering Manager,Gas,1023,TOWN HALL,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135400,796.43,BRITISH GAS BUSINESS,BRI032,Engineering Manager,Gas,1023,MANSION HOUSE,ADMBLD,Administrative Buildings,00502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135404,825,LIS HEATH,HEA015,Human Resources Manager,Welfare,0080,COUNSELLING 13/14,CENTRA,Central Expenses,00209,Welfare
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135412,505,LAKE DISTRICT NATIONAL PARK AUTHORITY,LAK001,Engineering Manager,Professional fees,2045,SEARCHES/QUESTIONS 1.1.14-31.3.14,LANDCH,Land Charges,01002,Land Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,07/04/2014,135573,507,ACTION FOR MARKET TOWNS,ACT001,Communities Manager,Subscriptions & levies,2078,APRIL 14 DDR - MEMBERSHIP SUBS ACTION FOR MARKET TOWNS,EDEVPR,Economic Development and Promotion,02009,Economic promotion
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,25/04/2014,135587,630,ANDREW WALKER,WAL034,Engineering Manager,Building Maintenance,1000,"Re 23 The Firs, Alston",LANDMA,Land Management,01007,Land Management
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,16/04/2014,135589,1572,BUSY BEES CHILDCARE VOUCHERS,BUS004,Planning Services,Child Care Voucher Scheme,0005,V-0001840979 APRIL 14 DDR CHILDCARE VOUCHERS,PLASER,Planning Services,00304,Planning Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135594,1000,TOTALMOBILE LTD,CON001,Financial Services Manager,Software – maintenance,2067,FINANCE DEVELOPMENT FUND,FINSER,Financial Services,00101,Financial Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135621,1269,PENRITH PARTNERSHIP LIMITED,PEN031,Communities Manager,Promotional activity,2084,EDEN HALLOWEEN FESTIVAL 2013,TWNCEN,Town Centres,02636,Signature Events
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,134955,3135.7,CUMBRIA COUNTY COUNCIL,CCC002,Engineering Manager,Winter Gritting,1100,CAR PARKS GRITTING FEB 14,OFFSTR,Vehicle Parking Off Street,02167,Vehicle parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135395,975,CIVICA PUBLIC PROTECTION LTD,CIV003,Environmental Services,Software – maintenance,2067,LAEMS CONSULTANCY 10.4.14 D FLEMING,FOODSA,Food Safety,03032,Food Safety
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135562,1040,CUMBRIA WASTE RECYCLING LTD,CUM022,Engineering Manager,Bank-Refurbishment,2009,REPLACEMENT BINS/CARRIER BAG BINS,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135215,9760,CUMBRIA COUNTY COUNCIL,CCC002,Director of Finance,Professional fees,2045,AUDIT SERVICE,DIRFIN,Director of Finance,00100,Director of Finance / Secretary
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135422,12000,MCDOUGALL BUILDING CONTRACTORS,MCD002,Environmental Services,Capital grants,5505,INTERIM LOW HESKET CARLISLE,MEREGR,1996 Mandatory Renovation Grants,06035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135424,876.28,RENTOKIL INITIAL PEST CONTROL,REN009,Environmental Services,Pest Control,3400,PREMISES CONTRACT,PESCON,Pest Control,03043,Pest Control
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135553,1899.52,PENRITH BUILDING SOCIETY,PEN065,Environmental Services,Grants and contributions,2079,redacted information,OHOUSG,Housing Delivery,02388,Mortgage Indemnitiy Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135557,2077.85,ENTERPRISE MANAGED SERVICES LTD,TFE001,Engineering Manager,Refuse Contract Dayworks,3012,RC17,REFCOL,Refuse Collection,03049,Refuse Collection Domestic
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135558,4178.86,ENTERPRISE MANAGED SERVICES LTD,TFE001,Engineering Manager,Street Cleaning Contract,3100,SC15,STRCLE,Street Cleaning,02248,Fly tipping on verge
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135565,1017.36,MATCHTECH GROUP PLC,MAT009,Planning Services,Agency Staff,0003,redacted information,LOPLPO,Local Plans & Policy,03087,SP15 Local Plan
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135572,15717.32,CARLISLE CITY COUNCIL,CAR015,Engineering Manager,Contract parking Service,3004,EDEN PARKING CHARGES FEB 2014,ONSTRE,Vehicle Parking On Street,02183,On street Parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135575,908.77,VODAFONE LTD FORMERLY CABLE & WIRELESS UK,CAB001,Information Technology Manager,Telephone,2055,RENTALS/CALLS/SPECIAL CHARGES,CENTRA,Central Expenses,00104,Telephones
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135577,938.33,EDEN HOUSING ASSOCIATION LTD,EDE001,Environmental Services,Hire of premises,1029,RECHARGE OF HOMLESNESS 06.01.14-06.04.14,HOMLES,Homelessness,02296,Homelessness Grant Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135578,6656.39,EDEN HOUSING ASSOCIATION LTD,EDE001,Environmental Services,Hire of premises,1029,TEMP ACCOMADATION 07.10.13 - 05.01.14,HOMLES,Homelessness,02296,Homelessness Grant Fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135582,1881.42,CUMBRIA COUNTY COUNCIL,CCC002,Engineering Manager,Winter Gritting,1100,SALTING/SNOW MARCH 1/3/AM+PM 7/10/23-2014,OFFSTR,Vehicle Parking Off Street,02167,Vehicle parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,02/05/2014,135597,2936.46,ENTERPRISE MANAGED SERVICES LTD,TFE001,Engineering Manager,FL  Contract,3300,FL-1/2014,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,41745,129197,10660,CUMBRIA LOCAL GOVERNMENT PENSION SCHEME,cum001,Financial Services Manager,Additional Pensions,0030,superannuation  contribution,CORPOR,Corporate Costs,01179,Additional Employers Superannuation Cont
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,41745,129212,643.14,santander,san001,Financial Services Manager,Bank charges,2088,Santander Girobank charges,CORPOR,Corporate Costs,01064,Bank Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,41736,129741,760,CIRIA,cir001,Environmental Services,Professional fees,2045,Business services,POLCNL,Pollution Control,03051,Register of Contaminated Land
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,41736,129742,799.96,COASTAL SOFTWARE,COA001,Information Technology Manager,Software – purchase,2066,Software,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,41745,129743,780.72,Amazon,amz001,Information Technology Manager,Software – purchase,2061,headsets,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,41745,129744,557.46,ebuyer,EBU001,Information Technology Manager,Equipment – purchase,2061,headsets,RENEWALS,Information Technology,00102,New Telephony System 2012
