Department,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction number,Amount,Invoice Description
DFID,DFID,27/03/2018,Aid Programme - Voluntary contributions,East and Central Africa,BRITISH RED CROSS,203768-101,"£159,896.00",
DFID,DFID,29/03/2018,Aid Programme - Accountable Grant Payments,East and Central Africa,BBC Media Action,204809-105,"£210,216.00",
DFID,DFID,26/03/2018,Research and development costs - supplier services,Middle East and North Africa Division,THE SPRINGFIELD CENTRE,300060-102,"£12,632.80",
DFID,DFID,20/03/2018,Telephone Usage & services,Business Solutions Division Level,BT BACS PAYMENTS,200002-130,"£1,726.03",
DFID,DFID,09/03/2018,Data Network - land lines,Business Solutions Division Level,BT BACS PAYMENTS,200002-130,"£3,436.90",
DFID,DFID,27/03/2018,Training Providers/Facilitation Services,Policy Division,BIRKBECK UNIVERSITY,202402-107,"£1,987.00",
DFID,DFID,22/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,BRITISH COUNCIL,203816-102,"£39,636.93",
DFID,DFID,22/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,BRITISH COUNCIL,203816-103,"£74,788.27",
DFID,DFID,02/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,BRITISH COUNCIL,203726-101,"£125,860.07",
DFID,DFID,08/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,BRITISH COUNCIL,203396-103,"£746,663.00",
DFID,DFID,07/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,Middle East and North Africa Division,Crown Agents.,204516-102,"£5,270.40",
DFID,DFID,02/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,Crown Agents.,202463-103,"£100,984.00",
DFID,DFID,06/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,Crown Agents.,202463-103,"£92,602.16",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300264-108,"£2,026.22",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300264-108,"£4,884.42",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300264-108,"£21,746.40",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300264-108,"£10,873.20",
DFID,DFID,27/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Crown Agents.,205145-108,"£12,753.64",
DFID,DFID,26/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Crown Agents.,300006-101,"£130,409.31",
DFID,DFID,29/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,Crown Agents.,205286-105,"£8,897.18",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,Crown Agents.,205286-105,"£9,273.60",
DFID,DFID,29/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,Crown Agents.,205286-105,"£2,142.50",
DFID,DFID,29/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,Crown Agents.,204439-103,"£2,142.50",
DFID,DFID,20/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,Crown Agents.,203330-102,"£179,498.92",
DFID,DFID,20/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Asia, Caribbean and Overseas Territories",Crown Agents.,204603-101,"£1,772.97",
DFID,DFID,21/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,203416-102,"£50,051.91",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,203416-102,"£28,313.04",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,203416-102,"£129,090.98",
DFID,DFID,26/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,203419-105,"£13,970.00",
DFID,DFID,19/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-101,"£5,720.40",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-101,"£25,878.00",
DFID,DFID,02/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-101,"£5,725.62",
DFID,DFID,02/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-101,"£111,937.99",
DFID,DFID,20/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£1,080.00",
DFID,DFID,20/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£40,689.27",
DFID,DFID,07/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£158,429.04",
DFID,DFID,07/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£56,946.73",
DFID,DFID,06/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£70,332.83",
DFID,DFID,06/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£197,482.36",
DFID,DFID,08/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£67,432.00",
DFID,DFID,13/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,Middle East and North Africa Division,Crown Agents.,205094-104,"£18,337.92",
DFID,DFID,13/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,Middle East and North Africa Division,Crown Agents.,205094-104,"£2,241.90",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,Policy Division,Crown Agents.,200706-102,"£202,155.63",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,Policy Division,Crown Agents.,200706-102,"£8,600.26",
DFID,DFID,05/03/2018,Project delivery costs â€“ supplier services,Policy Division,Crown Agents.,200706-102,£805.00,
DFID,DFID,23/03/2018,Project delivery costs â€“ supplier services,Policy Division,Crown Agents.,200706-102,"£455,391.10",
DFID,DFID,16/03/2018,Aid Programme - Refugee Relief Payments,"Asia, Caribbean and Overseas Territories",Crown Agents.,205268-110,"£233,448.35",
DFID,DFID,07/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Crown Agents.,205268-110,"£31,870.80",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Crown Agents.,300250-106,"£7,629.60",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Crown Agents.,300250-106,"£1,613.41",
DFID,DFID,12/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£55,134.00",
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£55,319.00",
DFID,DFID,20/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£14,546.13",
DFID,DFID,22/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,300491-103,"£23,352.00",
DFID,DFID,07/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,East and Central Africa,Crown Agents.,203462-102,"£217,627.65",
DFID,DFID,08/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,East and Central Africa,Crown Agents.,203462-102,"£153,219.25",
DFID,DFID,15/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,202878-103,"£7,445.80",
DFID,DFID,15/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",Crown Agents.,202878-103,"£8,479.09",
DFID,DFID,29/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Crown Agents.,300003-106,"£2,881.38",
DFID,DFID,19/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,Crown Agents.,203928-101,"£7,620.00",
DFID,DFID,12/03/2018,Aid Programme - Accountable Grant Payments,Policy Division,SEND A COW,203559-155,"£93,770.69",
DFID,DFID,16/03/2018,Aid Programme - Voluntary contributions,International Relations Division,COMMONWEALTH SECRETARIAT,300318-102,"£200,000.00",
DFID,DFID,26/03/2018,Aid Programme - Accountable Grant Payments,Policy Division,CARE INTERNATIONAL UK,203559-139,"£42,653.08",
DFID,DFID,01/03/2018,Aid Programme - Accountable Grant Payments,"Asia, Caribbean and Overseas Territories",CARE INTERNATIONAL UK,203274-113,"£112,399.80",
DFID,DFID,22/03/2018,Aid Programme - Accountable Grant Payments,Research and Evidence Division,CENTRE FOR ECONOMIC POLICY RESEARCH,202835-104,"£559,460.87",
DFID,DFID,08/03/2018,Aid Programme - Partnership Programme Arrangements,Policy Division,COMIC RELIEF,204961-101,"£675,819.00",
DFID,DFID,06/03/2018,Aid Programme - Accountable Grant Payments,Policy Division,COMIC RELIEF,204912-101,"£41,180.00",
DFID,DFID,06/03/2018,Aid Programme - Accountable Grant Payments,Policy Division,COMIC RELIEF,203873-101,"£181,535.00",
DFID,DFID,08/03/2018,Aid Programme - Accountable Grant Payments,Policy Division,COMIC RELIEF,202197-101,"£383,494.00",
DFID,DFID,15/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,CARE INTERNATIONAL,203462-101,"£20,000.00",
DFID,DFID,22/03/2018,Project delivery costs â€“ supplier services,Human Resources,CABINET OFFICE,100269-141,"£27,148.70",DFID's contribution to the annual Civil Service wide employee engagement survey for 2017/18
DFID,DFID,16/03/2018,Training - Course Fees,Human Resources,CABINET OFFICE,100269-117,"£5,720.61",
DFID,DFID,05/03/2018,Recruitment costs,Human Resources,CABINET OFFICE,100269-117,"£11,948.80",
DFID,DFID,05/03/2018,Training - Course Fees,Human Resources,CABINET OFFICE,100269-117,"£3,166.39",
DFID,DFID,09/03/2018,Recruitment costs,Human Resources,CABINET OFFICE,100269-109,"£58,000.00",DFIDs contribution to the Civil Service Apprenticeships Recruitment Campaign
DFID,DFID,13/03/2018,Training Providers/Facilitation Services,Business Solutions Division Level,CABINET OFFICE,200001-101,"£1,128.00",
DFID,DFID,28/03/2018,Recruitment costs,Human Resources,CABINET OFFICE,100269-130,"£1,309.62",
DFID,DFID,29/03/2018,Recruitment costs,Human Resources,CABINET OFFICE,100269-130,"£3,996.48",
DFID,DFID,27/03/2018,Recruitment costs,Human Resources,CABINET OFFICE,100269-117,"£5,636.00",
DFID,DFID,22/03/2018,Training - Course Fees,Human Resources,CABINET OFFICE,100269-155,"£23,800.00",
DFID,DFID,13/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Supplier Name withheld,205013-102,"£46,852.16",
DFID,DFID,22/03/2018,Aid Programme - Accountable Grant Payments,West and Southern Africa,CLEEN FOUNDATION,203851-119,"£108,769.00",
DFID,DFID,27/03/2018,Aid Programme - Accountable Grant Payments,West and Southern Africa,CLEEN FOUNDATION,203851-119,"£108,769.00",
DFID,DFID,21/03/2018,Training - Course Fees,Finance and Corporate Performance Division,City of Glasgow College,100201-101,£934.00,
DFID,DFID,28/03/2018,Training Providers/Facilitation Services,Finance and Corporate Performance Division,Capita  Business Services,204846-101,"£3,069.73",
DFID,DFID,21/03/2018,Training Providers/Facilitation Services,Finance and Corporate Performance Division,Capita  Business Services,204846-101,"£12,847.56",
DFID,DFID,14/03/2018,Training Providers/Facilitation Services,Business Solutions Division Level,Capita  Business Services,200001-101,"£1,255.50",
DFID,DFID,09/03/2018,Training - Course Fees,"Asia, Caribbean and Overseas Territories",Capita  Business Services,101611-101,"£2,832.00",
DFID,DFID,21/03/2018,Training Providers/Facilitation Services,"Asia, Caribbean and Overseas Territories",Capita  Business Services,101624-101,"£3,218.34",
DFID,DFID,29/03/2018,Training - Course Fees,Human Resources,Capita  Business Services,100268-101,"£3,750.00",
DFID,DFID,28/03/2018,Training - Course Fees,Human Resources,Capita  Business Services,100261-101,"£2,500.00",
DFID,DFID,07/03/2018,Training - Course Fees,East and Central Africa,Capita  Business Services,101635-101,"£5,047.87",
DFID,DFID,20/03/2018,Training Providers/Facilitation Services ,East and Central Africa,Capita  Business Services,101635-101,"£1,904.28",
DFID,DFID,20/03/2018,Training Providers/Facilitation Services,West and Southern Africa,Capita  Business Services,101622-106,"£1,063.00",
DFID,DFID,29/03/2018,Training - Course Fees,Human Resources,Capita  Business Services,100268-101,"£3,750.00",
DFID,DFID,29/03/2018,Training - Course Fees,Human Resources,Capita  Business Services,100268-101,"£2,500.00",
DFID,DFID,22/03/2018,Training - Course Fees,Human Resources,Capita  Business Services,100269-155,£807.93,
DFID,DFID,28/03/2018,Training Providers/Facilitation Services,Human Resources,Capita  Business Services,100269-153,"£8,125.00",
DFID,DFID,29/03/2018,Training - Course Fees,Human Resources,Capita  Business Services,100268-101,"£5,000.00",
DFID,DFID,29/03/2018,Training - Course Fees,Human Resources,Capita  Business Services,100266-101,"£1,250.00",
DFID,DFID,13/03/2018,Training - Course Fees,Internal Audit,CITY OF LONDON POLICE,203914-101,"£1,375.00",
DFID,DFID,28/03/2018,Training - Course Fees,"Conflict, Humanitarian, Security & Stabilisation Division",MINISTRY OF DEFENCE,100049-102,"£1,833.00",
DFID,DFID,28/03/2018,Training - Course Fees,"Conflict, Humanitarian, Security & Stabilisation Division",MINISTRY OF DEFENCE,100049-134,"£3,666.00",
DFID,DFID,28/03/2018,Training - Course Fees,Economic Development Division,MINISTRY OF DEFENCE,204686-101,"£1,833.00",
DFID,DFID,26/03/2018,Training Providers/Facilitation Services,Human Resources,MINISTRY OF DEFENCE,100269-155,"£10,405.20",
DFID,DFID,05/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,MINISTRY OF DEFENCE,204917-101,"£3,500.00",
DFID,DFID,15/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,Nathan Associates London Ltd,202844-101,"£13,730.92",
DFID,DFID,15/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Nathan Associates London Ltd,202180-102,"£279,221.77",
DFID,DFID,05/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",Nathan Associates London Ltd,202180-102,"£79,011.35",
DFID,DFID,29/03/2018,Professional member subscriptions,Human Resources,ECA INTERNATIONAL,100269-135,"£32,604.00",Annual subscription for Financial calculation services for overseas allowances for 2018/2019
DFID,DFID,05/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,203429-105,"£116,410.00",
DFID,DFID,05/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,203429-105,"£116,410.00",
DFID,DFID,08/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,203429-105,"£26,173.00",
DFID,DFID,21/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,104190-109,"£59,530.07",
DFID,DFID,06/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",COFFEY INTERNATIONAL DEVELOPMENT LTD,204952-101,"£538,353.60",
DFID,DFID,29/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,202509-102,"£1,400,000.00",
DFID,DFID,13/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",COFFEY INTERNATIONAL DEVELOPMENT LTD,202495-112,"£3,400.44",
DFID,DFID,23/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,203429-105,"£5,100.00",
DFID,DFID,26/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,203429-105,"£118,656.04",
DFID,DFID,13/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,203429-105,"£46,564.00",
DFID,DFID,15/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,202455-104,"£13,775.84",
DFID,DFID,27/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,202455-104,"£13,744.73",
DFID,DFID,14/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,202455-107,"£7,600.00",
DFID,DFID,13/03/2018,Project delivery costs â€“ supplier services,Policy Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,201724-130,"£343,145.69",
DFID,DFID,13/03/2018,Project delivery costs â€“ supplier services,Policy Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,201724-130,"£51,048.31",
DFID,DFID,26/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,203429-105,"£114,164.96",
DFID,DFID,01/03/2018,Aid Programme - Accountable Grant Payments,Policy Division,EMERGENCY NUTRITION NETWORK,204954-104,"£134,716.00",
DFID,DFID,01/03/2018,Aid Programme - Accountable Grant Payments,Policy Division,EMERGENCY NUTRITION NETWORK,204954-104,"£125,209.00",
DFID,DFID,13/03/2018,Aid Programme - Strategic Grant Arrangement payments,Research and Evidence Division,ECONOMIC AND SOCIAL RESEARCH COUNCIL,203545-104,"£1,116,459.60",
DFID,DFID,13/03/2018,Aid Programme - Strategic Grant Arrangement payments,Research and Evidence Division,ECONOMIC AND SOCIAL RESEARCH COUNCIL,203545-104,"£4,962.41",
DFID,DFID,05/03/2018,Aid Programme - Accountable Grant Payments,Research and Evidence Division,ECONOMIC AND SOCIAL RESEARCH COUNCIL,202168-106,"£177,076.85",
DFID,DFID,05/03/2018,Aid Programme - Accountable Grant Payments,Research and Evidence Division,ECONOMIC AND SOCIAL RESEARCH COUNCIL,202168-106,"£7,000.00",
DFID,DFID,13/03/2018,Aid Programme - Accountable Grant Payments,Research and Evidence Division,ECONOMIC AND SOCIAL RESEARCH COUNCIL,204324-102,"£971,848.87",
DFID,DFID,13/03/2018,Aid Programme - Accountable Grant Payments,Research and Evidence Division,ECONOMIC AND SOCIAL RESEARCH COUNCIL,204324-102,"£3,750.00",
DFID,DFID,28/03/2018,FCO shared service charges,Group Operations,FCO SERVICES,203717-101,"£3,320.01",
DFID,DFID,28/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£23,512.50",
DFID,DFID,27/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£33,823.53",The delivery of remedial works required to the DFID properties in multiple overseas locations as part of the 1 HMG consolidation programme
DFID,DFID,14/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£49,550.06",The delivery of remedial works required to the DFID properties in multiple overseas locations as part of the 1 HMG consolidation programme
DFID,DFID,23/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£1,853.48",
DFID,DFID,14/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£85,902.96",The delivery of remedial works required to the DFID properties in multiple overseas locations as part of the 1 HMG consolidation programme
DFID,DFID,16/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£86,361.00",The delivery of remedial works required to the DFID properties in multiple overseas locations as part of the 1 HMG consolidation programme
DFID,DFID,14/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£18,848.95",
DFID,DFID,14/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£142,295.03",The delivery of remedial works required to the DFID properties in multiple overseas locations as part of the 1 HMG consolidation programme
DFID,DFID,14/03/2018,"Repairs, Maint, Alter - Property & Constrct. Services",One HMG FCO Platform,FCO SERVICES,204994-143,"£29,596.40",The delivery of remedial works required to the DFID properties in multiple overseas locations as part of the 1 HMG consolidation programme
DFID,DFID,26/03/2018,Courier & Bag Services,"Asia, Caribbean and Overseas Territories",FCO SERVICES,203137-101,£515.91,
DFID,DFID,28/03/2018,Project delivery costs â€“ supplier services,Business Solutions Division Level,FCO RECOVERIES UNIT,200002-229,"£69,600.00",DFID's contribution to cross Government Global Telecoms Programme for the period October - December 2017
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,202577-103,"£48,545.00",
DFID,DFID,19/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,202577-103,"£30,756.36",
DFID,DFID,19/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,202577-104,"£447,042.93",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,202577-104,"£429,104.26",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",PALLADIUM,300250-106,"£12,676.86",
DFID,DFID,19/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",PALLADIUM,300250-106,"£9,836.16",
DFID,DFID,12/03/2018,Project delivery costs â€“ supplier services,Country Programmes Cabinet,PALLADIUM,204833-101,"£6,117.72",
DFID,DFID,26/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,Middle East and North Africa Division,PALLADIUM,204516-102,"£26,343.71",
DFID,DFID,29/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,Middle East and North Africa Division,PALLADIUM,204516-102,"£105,680.56",
DFID,DFID,21/03/2018,Project delivery costs â€“ supplier services,Policy Division,PALLADIUM,201724-155,"£62,048.08",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300078-101,"£18,054.29",
DFID,DFID,12/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300078-101,"£16,536.10",
DFID,DFID,09/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300417-101,"£3,323.27",
DFID,DFID,02/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,204012-106,"£208,845.28",
DFID,DFID,27/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,204012-106,"£393,423.62",
DFID,DFID,08/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,PALLADIUM,202352-102,"£213,914.38",
DFID,DFID,21/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",PALLADIUM,300042-103,£686.81,
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,PALLADIUM,300432-105,"£5,695.20",
DFID,DFID,09/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,PALLADIUM,300432-105,"£15,601.51",
DFID,DFID,01/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,PALLADIUM,204822-102,"£265,230.05",
DFID,DFID,26/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,PALLADIUM,204822-102,"£341,007.64",
DFID,DFID,26/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,203539-102,"£125,490.16",
DFID,DFID,26/03/2018,Fund monies to be managed and dispersed by the supplier,East and Central Africa,PALLADIUM,203539-102,"£630,541.00",
DFID,DFID,02/03/2018,Fund monies to be managed and dispersed by the supplier,East and Central Africa,PALLADIUM,203539-102,"£113,505.40",
DFID,DFID,02/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,203539-102,"£344,320.10",
DFID,DFID,06/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300231-103,"£6,495.79",
DFID,DFID,26/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300231-103,"£14,309.75",
DFID,DFID,12/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,300363-107,"£9,345.83",
DFID,DFID,06/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",PALLADIUM,205138-103,"£11,086.18",
DFID,DFID,26/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,101630-101,"£15,327.12",
DFID,DFID,27/03/2018,Project delivery costs â€“ supplier services,"Asia, Caribbean and Overseas Territories",PALLADIUM,204613-101,"£92,882.21",
DFID,DFID,23/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,PALLADIUM,203429-103,"£5,000.00",
DFID,DFID,26/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300045-102,"£16,364.76",
DFID,DFID,25/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300045-102,"£10,592.02",
DFID,DFID,21/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300045-102,"£30,473.59",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,205286-105,"£8,088.67",
DFID,DFID,23/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,205286-105,"£16,877.34",
DFID,DFID,27/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,204439-103,"£17,311.22",
DFID,DFID,29/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,204439-103,"£11,352.61",
DFID,DFID,16/03/2018,Project delivery costs â€“ supplier services,East and Central Africa,PALLADIUM,204439-103,"£14,850.75",
DFID,DFID,19/03/2018,Project delivery costs â€“ supplier services,West and Southern Africa,PALLADIUM,202098-101,"£254,191.07",
DFID,DFID,29/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Asia, Caribbean and Overseas Territories",PALLADIUM,204603-101,"£5,648.69",
DFID,DFID,22/03/2018,Project delivery costs â€“ supplier services,Middle East and North Africa Division,PALLADIUM,300078-101,"£2,508.58",
DFID,DFID,23/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",PALLADIUM,300491-101,"£6,022.68",
DFID,DFID,12/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",PALLADIUM,300491-103,"£5,468.09",
DFID,DFID,06/03/2018,Aid Programme - Humanitarian Material Relief Assistance and Services,"Conflict, Humanitarian, Security & Stabilisation Division",PALLADIUM,300491-103,"£2,720.44",
DFID,DFID,07/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",PALLADIUM,300491-103,"£16,555.66",
DFID,DFID,27/03/2018,Project delivery costs â€“ supplier services,"Conflict, Humanitarian, Security & Stabilisation Division",PALLADIUM,205038-107,"£3,444.48",
