Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Geze UK Ltd,88058597,727.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15877,1220.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15923,1345,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,15922,1740,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Ian Williams Ltd,101326,4134.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Insolvency Service,715/2011,10283.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/01/2011,Minor Buiding Works &Maintenance,Business Support Directorate,CDI Group plc,32980,14606.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,B166580,18793.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Non - IT Contractors,Innovation Directorate,AJ Brimelow,49165,44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Non - IT Contractors,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3000869104,99.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Non - IT Contractors,Business Support Directorate,Hyder Consulting Ltd,IUG00003154,934,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Non - IT Contractors,Trade Marks Directorate,CPC (Capital Project Consultancy) Ltd,5200,3789.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Non - IT Contractors,Chief Executive's Office,W David Evans,49155,4110.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Non - IT Contractors,Business Support Directorate,British Standards Institution,93331532/1000,5748,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Non - IT Contractors,Trade Marks Directorate,CPC (Capital Project Consultancy) Ltd,5288,9988.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Non - IT Contractors,Trade Marks Directorate,CPC (Capital Project Consultancy) Ltd,5199,12594.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C29763,11.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Cleaning,Business Support Directorate,Parry & Evans Ltd T/A Reisswolf Wales & West Midlands,121309,15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17522917,33.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00675747,71.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,6760,72.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Office Cleaning,Business Support Directorate,Protectahome Ltd,57977,164.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,72138,170,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,72335,170,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17522916,208.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17552193,208.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,216124,242.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Office Cleaning,Business Support Directorate,Protectahome Ltd,57626,286.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,216266,364.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C13578,375.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C13579,394.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00673934,747.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Office Cleaning,Business Support Directorate,Insolvency Service,715/2011,6991.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00673934,11029.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Office Equipment,Business Support Directorate,Neopost Ltd,90993273,19172.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,PHS,yjohn377,539.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Newey & Eyre,yjohn385,149.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Comfortzone,yjohn390,619,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,HW,ethib 287,52.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Medion Shop UK,ethib 290,26.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,HW,ethib 293,132.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Amazon,ethib 295,54.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,HW,ethib 296,450.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Protectahome,Maurice 501,207.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Amazon (Garden Secrets),Maurice 512,5.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Office 2 Me,Maurice 513,34.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Countplace,Maurice 518,7.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Protectahome,Maurice 519,178.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Countplace,Maurice 521,116.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Comfortzone,Maurice 524,619,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Office Supplies,Business Support Directorate,Newey & Eire,Maurice 525,42.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Office Supplies,Business Support Directorate,Greenwarehouse Ltd,GW10485,1275.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Office Supplies,Business Support Directorate,Greenwarehouse Ltd,GW 10602,1302.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Online Bureau Charges,Innovation Directorate,STN International,9340199340,29.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Online Bureau Charges,Innovation Directorate,STN International,9340200964,136.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2011,Online Bureau Charges,Patents Directorate,Thomson Reuters (Scientific) Ltd,R945551,2449.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2011,Online Bureau Charges,Patents Directorate,STN International,9340200480,9938.02,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Online Bureau Charges,Patents Directorate,Elsevier BV,SD117773,11005.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Online Bureau Charges,Patents Directorate,European Patent Office,40192178/14.12.10,19660.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Online Bureau Charges,Patents Directorate,Thomson Reuters Legal Ltd,6800057954,20809.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Online Bureau Charges,Patents Directorate,European Patent Office,40192901 / 11.01.11,70033.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Online Bureau Charges,Patents Directorate,Content Online Ltd,1642,96773.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Online Bureau Charges,Patents Directorate,European Patent Office,40191126/15.11.2010,112256.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Other,Business Support Directorate,Office of Communications,77335189,100,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Other,Business Support Directorate,National Car Rental,K40995MA,225,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Other,Business Support Directorate,POSSA,POSSA11/12/10,350,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Other Stationery & General Supplies,Finance Directorate,Computacenter,205758GPC,2057.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR9777540,48.22,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,63403,48.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,31997,157.34,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,32041,245.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,32001,246.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,32046,352.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,63494,398.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,326298,622.08,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,22763528,644.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,63525,1446.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Scientific) Ltd,R969264-661853,177,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Overseas Patent Specifications,Patents Directorate,British Library,139634831,6344.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9854433,91.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9810071,115.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9777540,208.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9796413,312.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9779891,1250.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9801074,1276.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9830703,1276.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/39,2062.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS117661,1737.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS117538,2617.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Postage,Business Support Directorate,Parcelforce Worldwide,9032439254,708.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Postage,Business Support Directorate,Royal Mail,9032388103,1792.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Postage,Business Support Directorate,Neopost Ltd,705614 N1207751,10000,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Postage,Business Support Directorate,Neopost Ltd,90993273,19172.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Printing ,Patents Directorate,Xerox Business Services,900074551,7001.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/01/2011,Recruitment Advertising,Business Support Directorate,Leriko,12/10/195,2097.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/01/2011,Recruitment Advertising,Business Support Directorate,Whitehall & Industry Group,2100775,6000,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,49167,55.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,49172,589.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,49163,865.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Research Projects,Innovation Directorate,Earls Caterers Ltd,29049,56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Research Projects,Innovation Directorate,ESRC,3683,8365,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/01/2011,Research Projects,Innovation Directorate,Brunel University,FI139893,8615,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/01/2011,Research Projects,Innovation Directorate,ESRC,3643,9442,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Research Projects,Chief Executive's Office,Quadrant Consultants Ltd,2388,11700,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Research Projects,Innovation Directorate,Office for National Statistics,1019629,14057.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,SS00329147,4888.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Security Guards,Business Support Directorate,Insolvency Service,715/2011,7381.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/01/2011,Staff Counselling Services,Business Support Directorate,M Gavin Trading as Teamworks,1382/10PatentsOffice/SUP/11-10,67.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Steering Board,Business Support Directorate,Personal expenses name witheld,49161,100.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Steering Board,Business Support Directorate,Personal expenses name witheld,49238,123.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Steering Board,Business Support Directorate,Personal expenses name witheld,49215,336.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49245,91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49174,95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49246,111,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49259,111,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49159,114,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49149,123,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49205,123,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49214,133,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49193,145,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49213,145,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49146,150,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49247,164,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49227,180,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49236,183,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49197,285,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49173,300,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,MeetingZone,ROMOU302,234.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Zen ,TTHOM0918,192.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2,TTHOM0911,-150,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2,TTHOM0911,73.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2,TTHOM0914,87.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2,TTHOM0914,40.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,254065-043,-92934.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701001-20/01/2011,-82.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,19987670,0.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701-13/12/10,44.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701001-11/01/11,47.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-11/01/11,105.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801001/06/01/11,105.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701001-16/12/10,186.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601001-06/01/2011,234,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-007,375.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092102001/06/01/2011,421.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,25199759,588.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Opal,5777557,1202.02,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201001-06/01/2011,1580.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M10801,8566.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,IPLC/1101/0180,8924.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M10701,11717.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/01/2011,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,UK10/012011/7249,12862.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Training,International Policy Directorate,www.nationalrail.co.uk ,Jptak,222,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/01/2011,Training,International Policy Directorate,Eventus ,RGRE010,440.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/01/2011,Training,Business Support Directorate,British Red Cross,C411563,-358,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/01/2011,Training,Business Support Directorate,City & Guilds Institute,801756615,21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Innovation Directorate,Business Language Services Ltd,10359,23.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,Business Language Services Ltd,10359,23.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10359,23.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10359,23.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10359,23.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Trade Marks Directorate,Business Language Services Ltd,10359,23.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,Business Language Services Ltd,10359,46.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,Business Language Services Ltd,10359,46.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Trade Marks Directorate,Business Language Services Ltd,10359,46.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,Business Language Services Ltd,10359,46.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Innovation Directorate,Business Language Services Ltd,10343,62.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Business Support Directorate,Business Language Services Ltd,10343,62.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10343,62.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10343,62.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10343,62.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Trade Marks Directorate,Business Language Services Ltd,10343,62.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,10359,73.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,International Policy Directorate,Business Language Services Ltd,10343,79.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Training,Innovation Directorate,Personal expenses name witheld,49255,85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10359,89.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/01/2011,Training,Business Support Directorate,Phonographic Performance Ltd,1207978,90.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/01/2011,Training,Patents Directorate,Business Language Services Ltd,10359,92.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/01/2011,Training,Business Support Directorate,SFIA Foundation,425,95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/01/2011,Training,Finance Directorate,GovNet Communications,18483,99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/01/2011,Training,Business Support Directorate,Ark Conferences Ltd,8001973,101.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/01/2011,Training,Business Support Directorate,Sysop Ltd,7042,105,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/01/2011,Training,Business Support Directorate,Market Research Society (MRS),100001461,110,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-482,114.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-485,114.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-482,114.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-485,114.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-482,114.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/01/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-485,114.3,Not known
