Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC140700323,23/07/2014,Travel,GB,Airlines,1164.61,BRITISH AIRW
FCOGPC140700324,23/07/2014,Travel,MEX,Airlines,5188.95,BRITISH AIRW
FCOGPC140700325,23/07/2014,Travel,GB,Airlines,1887.6,CATHAY PAC AIR
FCOGPC140700326,23/07/2014,Travel,DEU,Airlines,1619.9,HAHN AIR 
FCOGPC140700327,23/07/2014,Travel,GBR,Airlines,592.5,IBERIA   
FCOGPC140700328,23/07/2014,Travel,USA,Airlines,749.3,JETBLUE   
FCOGPC140700329,23/07/2014,Travel,GB,Airlines,1582.33,KENYA AIR  
FCOGPC140700330,23/07/2014,Travel,NL,Airlines,1031.68,KLM UK
FCOGPC140700331,23/07/2014,Travel,NL,Airlines,892.68,KLM UK
FCOGPC140700332,23/07/2014,Travel,NL,Airlines,892.68,KLM UK
FCOGPC140700333,23/07/2014,Travel,NL,Airlines,580.53,KLM UK
FCOGPC140700334,23/07/2014,Travel,DE,Airlines,2125.11,KOREAN AIRLINES
FCOGPC140700335,23/07/2014,Travel,DE,Airlines,2125.11,KOREAN AIRLINES
FCOGPC140700336,23/07/2014,Travel,DE,Airlines,2125.11,KOREAN AIRLINES
FCOGPC140700337,23/07/2014,Travel,GB,Airlines,879.28,LUFTHANSA  
FCOGPC140700338,23/07/2014,Travel,FR,Airlines,587.3,ROYAL AIR 
FCOGPC140700339,23/07/2014,Travel,GB,Airlines,1505,THY       
FCOGPC140700340,23/07/2014,Travel,GB,Airlines,1034.51,THY       
FCOGPC140700341,23/07/2014,Travel,GB,Airlines,568.69,UKRAINE 
FCOGPC140700342,23/07/2014,Travel,GB,Airlines,2186.91,VIR ATL
FCOGPC140700343,24/07/2014,Travel,GB,Airlines,773.3,AEROMEXICO  
FCOGPC140700344,24/07/2014,Travel,GB,Airlines,1974.11,AIR CANADA  
FCOGPC140700345,24/07/2014,Travel,BRA,Airlines,1644.6,BRITISH AIRW
FCOGPC140700346,24/07/2014,Travel,GB,Airlines,529.61,BRITISH AIRW
FCOGPC140700347,24/07/2014,Travel,GB,Airlines,649.61,BRITISH AIRW
FCOGPC140700348,24/07/2014,Travel,GB,Airlines,701.61,BRITISH AIRW
FCOGPC140700349,24/07/2014,Travel,GB,Airlines,701.61,BRITISH AIRW
FCOGPC140700350,24/07/2014,Travel,GB,Airlines,701.61,BRITISH AIRW
FCOGPC140700351,24/07/2014,Travel,GB,Airlines,529.61,BRITISH AIRW
FCOGPC140700352,24/07/2014,Travel,BEL,Airlines,1837.85,DELTA AIR   
FCOGPC140700353,24/07/2014,Travel,GB,Airlines,1105.84,EMIRATES  
FCOGPC140700354,24/07/2014,Travel,ARE,Airlines,996.23,EMIRATES  
FCOGPC140700355,24/07/2014,Travel,GBR,Airlines,1150.2,ETHIOPIAN AIR 
FCOGPC140700356,24/07/2014,Travel,GB,Airlines,534.6,KENYA AIR  
FCOGPC140700357,24/07/2014,Travel,GB,Airlines,-829.05,THY       
FCOGPC140700358,24/07/2014,Travel,GB,Airlines,1069.2,UNITED  AIR
FCOGPC140700359,24/07/2014,Travel,GB,Airlines,1069.2,UNITED  AIR
FCOGPC140700360,24/07/2014,Travel,GB,Airlines,634.41,VIR ATL
FCOGPC140700361,24/07/2014,Travel,USA,Airlines,1402.34,VIR ATL
FCOGPC140700362,24/07/2014,Travel,CHN,Airlines,508.63,XIMINLUYUNPIAOWU
FCOGPC140700363,25/07/2014,Travel,GB,Airlines,1290,BRITISH AIRW
FCOGPC140700364,25/07/2014,Travel,GB,Airlines,3112.11,BRITISH AIRW
FCOGPC140700365,25/07/2014,Travel,GB,Airlines,548.9,EGYPT AIR
FCOGPC140700366,25/07/2014,Travel,NLD,Airlines,-551.42,KLM UK
FCOGPC140700367,25/07/2014,Travel,NLD,Airlines,-551.42,KLM UK
FCOGPC140700368,25/07/2014,Travel,NLD,Airlines,-551.42,KLM UK
FCOGPC140700369,25/07/2014,Travel,NLD,Airlines,-551.42,KLM UK
FCOGPC140700370,25/07/2014,Travel,NLD,Airlines,-551.42,KLM UK
FCOGPC140700371,25/07/2014,Travel,NLD,Airlines,555.92,KLM UK
FCOGPC140700372,25/07/2014,Travel,NLD,Airlines,555.92,KLM UK
FCOGPC140700373,25/07/2014,Travel,NLD,Airlines,555.92,KLM UK
FCOGPC140700374,25/07/2014,Travel,NLD,Airlines,555.92,KLM UK
FCOGPC140700375,25/07/2014,Travel,NLD,Airlines,555.92,KLM UK
FCOGPC140700376,25/07/2014,Travel,NLD,Airlines,606.38,KLM UK
FCOGPC140700377,25/07/2014,Travel,NLD,Airlines,606.38,KLM UK
FCOGPC140700378,25/07/2014,Travel,GB,Airlines,2360.3,LUFTHANSA  
FCOGPC140700379,25/07/2014,Travel,AUS,Airlines,2232.56,QANTAS AIR
FCOGPC140700380,25/07/2014,Travel,GB,Airlines,549.73,THY       
FCOGPC140700381,25/07/2014,Travel,GBR,Airlines,614.61,THY       
FCOGPC140700382,25/07/2014,Travel,TUR,Airlines,661.25,THY - WWW.THY.COM
FCOGPC140700383,25/07/2014,Travel,GB,Airlines,639.61,VIR ATL
FCOGPC140700384,28/07/2014,Travel,FRA,Airlines,548.41,AIRMARO MAROC 
FCOGPC140700385,28/07/2014,Travel,BE,Airlines,5397.81,AMERICAN AIR
FCOGPC140700386,28/07/2014,Travel,BE,Airlines,2317.51,AMERICAN AIR
FCOGPC140700387,28/07/2014,Travel,BE,Airlines,3164.21,AMERICAN AIR
FCOGPC140700388,28/07/2014,Travel,COL,Airlines,642.95,AVIANCA
FCOGPC140700389,28/07/2014,Travel,COL,Airlines,586.1,AVIANCA
FCOGPC140700390,28/07/2014,Travel,GB,Airlines,2855.31,AVIANCA
FCOGPC140700391,28/07/2014,Travel,GBR,Airlines,598.01,BRITISH AIRW
FCOGPC140700392,28/07/2014,Travel,USA,Airlines,620.53,BRITISH AIRW
FCOGPC140700393,28/07/2014,Travel,GBR,Airlines,2298.99,BRITISH AIRW
FCOGPC140700394,28/07/2014,Travel,GB,Airlines,591.03,BRITISH AIRW
FCOGPC140700395,28/07/2014,Travel,GB,Airlines,872.11,BRITISH AIRW
FCOGPC140700396,28/07/2014,Travel,GB,Airlines,1313.61,BRITISH AIRW
FCOGPC140700397,28/07/2014,Travel,GB,Airlines,827.41,BRITISH AIRW
FCOGPC140700398,28/07/2014,Travel,GB,Airlines,1259.71,BRITISH AIRW
FCOGPC140700399,28/07/2014,Travel,GB,Airlines,799.41,BRITISH AIRW
FCOGPC140700400,28/07/2014,Travel,BEL,Airlines,1823.5,DELTA AIR   
FCOGPC140700401,28/07/2014,Travel,GBR,Airlines,2997.09,EMIRATES  
FCOGPC140700402,28/07/2014,Travel,IND,Airlines,669.71,EMIRATES  
FCOGPC140700403,28/07/2014,Travel,NLD,Airlines,1692.67,KLM NETHE
FCOGPC140700404,28/07/2014,Travel,NL,Airlines,567.83,KLM UK
FCOGPC140700405,28/07/2014,Travel,KOR,Airlines,1275.06,KOREAN AIRLINES
FCOGPC140700406,28/07/2014,Travel,GB,Airlines,3804.49,QANTAS AIR
FCOGPC140700407,28/07/2014,Travel,GB,Airlines,3804.49,QANTAS AIR
FCOGPC140700408,28/07/2014,Travel,MYS,Airlines,2353.64,QANTAS AIR
FCOGPC140700409,28/07/2014,Travel,PRY,Airlines,2330.56,TAM
FCOGPC140700410,28/07/2014,Travel,BRA,Airlines,1349.64,TAM AGENCIAS
FCOGPC140700411,28/07/2014,Travel,GB,Airlines,2859.01,VIR ATL
FCOGPC140700412,28/07/2014,Travel,USA,Airlines,901.59,VIR ATL
FCOGPC140700413,28/07/2014,Travel,GBR,Airlines,1932.01,VIR ATL
FCOGPC140700414,28/07/2014,Travel,GBR,Airlines,1932.01,VIR ATL
FCOGPC140700415,28/07/2014,Travel,GBR,Airlines,1334.11,VIR ATL
FCOGPC140700416,29/07/2014,Travel,RUS,Airlines,676.9,AEROFLOT OAO
FCOGPC140700417,29/07/2014,Travel,AUS,Airlines,1029.32,AIR FIJI
FCOGPC140700418,29/07/2014,Travel,JPN,Airlines,2043.28,BRITISH AIRW
FCOGPC140700419,29/07/2014,Travel,GBR,Airlines,1612.42,BRITISH AIRW
FCOGPC140700420,29/07/2014,Travel,ESP,Airlines,1068.41,BRITISH AIRW
FCOGPC140700421,29/07/2014,Travel,GB,Airlines,2222.29,EMIRATES  
FCOGPC140700422,29/07/2014,Travel,GB,Airlines,1385.81,ETHIOPIAN AIR 
FCOGPC140700423,29/07/2014,Travel,BEL,Airlines,522.03,SNBRU AIR 
FCOGPC140700424,29/07/2014,Travel,GB,Airlines,887.61,VIR ATL
FCOGPC140700425,29/07/2014,Travel,GB,Airlines,3239.51,VIR ATL
FCOGPC140700426,30/07/2014,Travel,NOR,Airlines,3655.54,AIR FRANCE
FCOGPC140700427,30/07/2014,Travel,BE,Airlines,3042.21,AMERICAN AIR
FCOGPC140700428,30/07/2014,Travel,BE,Airlines,978.21,AMERICAN AIR
FCOGPC140700429,30/07/2014,Travel,BEL,Airlines,1059.39,AMERICAN AIR
FCOGPC140700430,30/07/2014,Travel,JAM,Airlines,998.89,BRITISH AIRW
FCOGPC140700431,30/07/2014,Travel,GBR,Airlines,3716.81,BRITISH AIRW
FCOGPC140700432,30/07/2014,Travel,GBR,Airlines,972.31,BRITISH AIRW
FCOGPC140700433,30/07/2014,Travel,GBR,Airlines,949.3,BRITISH AIRW
FCOGPC140700434,30/07/2014,Travel,GB,Airlines,2222.21,BRITISH AIRW
FCOGPC140700435,30/07/2014,Travel,GB,Airlines,664.51,BRITISH AIRW
FCOGPC140700436,30/07/2014,Travel,GB,Airlines,1318.61,BRITISH AIRW
FCOGPC140700437,30/07/2014,Travel,GB,Airlines,1093.11,BRITISH AIRW
FCOGPC140700438,30/07/2014,Travel,GB,Airlines,827.41,BRITISH AIRW
FCOGPC140700439,30/07/2014,Travel,GB,Airlines,739,BRITISH AIRW
FCOGPC140700440,30/07/2014,Travel,BEL,Airlines,1675.18,DELTA AIR   
FCOGPC140700441,30/07/2014,Travel,EGY,Airlines,620.28,EGYPT AIR
FCOGPC140700442,30/07/2014,Travel,ESP,Airlines,2247.5,TAM WEB UK
FCOGPC140700443,30/07/2014,Travel,GB,Airlines,810.91,THY       
FCOGPC140700444,30/07/2014,Travel,GB,Airlines,771.61,THY       
FCOGPC140700445,30/07/2014,Travel,GB,Airlines,1262.21,THY       
FCOGPC140700446,30/07/2014,Travel,GB,Airlines,594.29,THY       
FCOGPC140700447,30/07/2014,Travel,USA,Airlines,1488.75,VIR ATL
FCOGPC140700448,30/07/2014,Travel,CHN,Airlines,983.81,XIMINLUYUNPIAOWU
FCOGPC140700449,31/07/2014,Travel,GB,Airlines,651.05,AUSTRIAN AIR
FCOGPC140700450,31/07/2014,Travel,GBR,Airlines,547.6,AVIANCA
FCOGPC140700451,31/07/2014,Travel,GBR,Airlines,899.11,BRITISH AIRW
FCOGPC140700452,31/07/2014,Travel,GBR,Airlines,972.51,BRITISH AIRW
FCOGPC140700453,31/07/2014,Travel,GBR,Airlines,1475.31,BRITISH AIRW
FCOGPC140700454,31/07/2014,Travel,GBR,Airlines,1161.41,BRITISH AIRW
FCOGPC140700455,31/07/2014,Travel,GBR,Airlines,3008.61,BRITISH AIRW
FCOGPC140700456,31/07/2014,Travel,GB,Airlines,4141.21,BRITISH AIRW
FCOGPC140700457,31/07/2014,Travel,GB,Airlines,4141.21,BRITISH AIRW
FCOGPC140700458,31/07/2014,Travel,GB,Airlines,4141.21,BRITISH AIRW
FCOGPC140700459,31/07/2014,Travel,GB,Airlines,2227.61,BRITISH AIRW
FCOGPC140700460,31/07/2014,Travel,GB,Airlines,558.61,BRITISH AIRW
FCOGPC140700461,31/07/2014,Travel,EGY,Airlines,612.88,EGYPT AIR
FCOGPC140700462,31/07/2014,Travel,GB,Airlines,1058.94,EMIRATES  
FCOGPC140700463,31/07/2014,Travel,GB,Airlines,1058.94,EMIRATES  
FCOGPC140700464,31/07/2014,Travel,GB,Airlines,821.44,EMIRATES  
FCOGPC140700465,31/07/2014,Travel,GB,Airlines,637.04,EMIRATES  
FCOGPC140700466,31/07/2014,Travel,GB,Airlines,709.14,EMIRATES  
FCOGPC140700467,31/07/2014,Travel,GBR,Airlines,710.51,JET AIRW
FCOGPC140700468,31/07/2014,Travel,GB,Airlines,-611,THY       
FCOGPC140700469,31/07/2014,Travel,GB,Airlines,-534.8,THY       
FCOGPC140700470,31/07/2014,Travel,GB,Airlines,619.61,VIR ATL
FCOGPC140700471,31/07/2014,Travel,GB,Airlines,887.61,VIR ATL
FCOGPC140700472,31/07/2014,Travel,GB,Airlines,2746.11,VIR ATL
FCOGPC140700473,31/07/2014,Travel,USA,Airlines,1034,VIR ATL
FCOGPC140700474,31/07/2014,Travel,GBR,Airlines,1149.91,VIR ATL
FCOGPC140700475,31/07/2014,Travel,AUS,Airlines,893.89,VIR ATL
FCOGPC140700476,02/07/2014,Automobile Rental Agency,COL,Car Hire,1776.69,INTERNATIONAL CAR RENT
FCOGPC140700477,10/07/2014,Automobile Rental Agency,GBR,Car Hire,3970.48,TRAVELHIRE
FCOGPC140700478,11/07/2014,Automobile Rental Agency,BRA,Car Hire,1974.38,CAMKAR
FCOGPC140700479,11/07/2014,Automobile Rental Agency,BRA,Car Hire,2836.93,CAMKAR
FCOGPC140700480,21/07/2014,Automobile Rental Agency,GBR,Car Hire,3848.35,TRAVELHIRE
FCOGPC140700481,21/07/2014,Automobile Rental Agency,GBR,Car Hire,1384.32,TRAVELHIRE
FCOGPC140700482,24/07/2014,Automobile Rental Agency,MLT,Car Hire,815.17,TRAVEL EXPERIENCE LTD
FCOGPC140700483,24/07/2014,Automobile Rental Agency,MLT,Car Hire,975.21,TRAVEL EXPERIENCE LTD
FCOGPC140700484,28/07/2014,Avis Rent-A-Car,GBR,Car Hire,530.16,AVIS RENT-A-CAR
FCOGPC140700485,03/07/2014,Cash,ISL,Cash,1248.3,Landsbanki Islands
FCOGPC140700486,15/07/2014,Cash,ISL,Cash,921.6,Cash-Skotsilfur      
FCOGPC140700487,29/07/2014,Cash,ISL,Cash,780.77,Cash-Skotsilfur      
FCOGPC140700488,02/07/2014,Other Direct Marketers,BRA,Catalogue,696.5,FAST SHOP
FCOGPC140700489,02/07/2014,Catalog Merchant,GBR,Catalogue,835.59,STATIONERY OFFICE BOOK
FCOGPC140700491,08/07/2014,Outbound Telemarketing Merchnt,COL,Catalogue,617.88,ACCOMMODATION PROVIDER
FCOGPC140700492,08/07/2014,Catalog Merchant,JPN,Catalogue,937.84,BB&R LIMITED
FCOGPC140700493,09/07/2014,Computer Network/Info Svcs,AZE,Catalogue,807.41,www.hesab.az/azeurotel
FCOGPC140700494,09/07/2014,Computer Network/Info Svcs,AZE,Catalogue,584.84,www.hesab.az/azeurotel
FCOGPC140700495,14/07/2014,Combination Catalog & Retail,JPN,Catalogue,1148.55,ACCEA
FCOGPC140700496,14/07/2014,Catalog Merchant,JPN,Catalogue,749.48,SIMUL INTERNATIONAL IN
FCOGPC140700497,14/07/2014,Catalog Merchant,JPN,Catalogue,800.14,SIMUL INTERNATIONAL IN
FCOGPC140700498,14/07/2014,Catalog Merchant,JPN,Catalogue,2308.85,SIMUL INTERNATIONAL IN
FCOGPC140700499,14/07/2014,Catalog Merchant,JPN,Catalogue,3200.54,SIMUL INTERNATIONAL IN
FCOGPC140700500,14/07/2014,Catalog Merchant,GBR,Catalogue,500.27,WWW.NISBETS.COM
FCOGPC140700501,16/07/2014,Other Direct Marketers,FRA,Catalogue,920.68,ACCOMMODATION PROVIDER
FCOGPC140700502,16/07/2014,Other Direct Marketers,BRA,Catalogue,802.63,FAST SHOP
FCOGPC140700503,18/07/2014,Other Direct Marketers,BRA,Catalogue,654.12,GSMD
FCOGPC140700504,18/07/2014,Direct Mktg-Travel Related Arr,TUR,Catalogue,1467.62,TUNEL RESIDENCE
FCOGPC140700505,21/07/2014,Other Direct Marketers,FRA,Catalogue,598.44,ACCOMMODATION PROVIDER
FCOGPC140700506,25/07/2014,Other Direct Marketers,MEX,Catalogue,649.14,CANIETI
FCOGPC140700507,25/07/2014,Outbound Telemarketing Merchnt,COL,Catalogue,1412.8,ELEMPLEO.COM
FCOGPC140700508,28/07/2014,Other Direct Marketers,LUX,Catalogue,724.54,Amazon EU
FCOGPC140700509,31/07/2014,Other Direct Marketers,GBR,Catalogue,581.39,VODAFONE LTD
FCOGPC140700510,31/07/2014,Other Direct Marketers,GBR,Catalogue,1086.92,VODAFONE LTD
FCOGPC140700511,31/07/2014,Other Direct Marketers,GBR,Catalogue,1087.98,VODAFONE LTD
FCOGPC140700512,31/07/2014,Other Direct Marketers,GBR,Catalogue,1646.64,VODAFONE LTD
FCOGPC140700513,31/07/2014,Other Direct Marketers,GBR,Catalogue,1794.57,VODAFONE LTD
FCOGPC140700514,31/07/2014,Other Direct Marketers,GBR,Catalogue,3536.33,VODAFONE LTD
FCOGPC140700515,31/07/2014,Other Direct Marketers,GBR,Catalogue,743.08,VODAFONE LTD
FCOGPC140700516,31/07/2014,Other Direct Marketers,GBR,Catalogue,619.15,VODAFONE LTD
FCOGPC140700517,31/07/2014,Other Direct Marketers,GBR,Catalogue,677.83,VODAFONE LTD
FCOGPC140700518,31/07/2014,Other Direct Marketers,GBR,Catalogue,2320.52,VODAFONE LTD
FCOGPC140700519,31/07/2014,Other Direct Marketers,GBR,Catalogue,1687.95,VODAFONE LTD
FCOGPC140700520,31/07/2014,Other Direct Marketers,GBR,Catalogue,837.18,VODAFONE LTD
FCOGPC140700521,31/07/2014,Other Direct Marketers,GBR,Catalogue,600.96,VODAFONE LTD
FCOGPC140700522,31/07/2014,Other Direct Marketers,GBR,Catalogue,698.87,VODAFONE LTD
FCOGPC140700523,31/07/2014,Other Direct Marketers,GBR,Catalogue,667.41,VODAFONE LTD
FCOGPC140700524,02/07/2014,Fabric Stores,GBR,Clothing,1251.6,COLEFAX & FOWLER L
FCOGPC140700525,03/07/2014,Misc Apparel/Access Stores,IND,Clothing,1214.52,MASPAR INDUSTRIES PVT
FCOGPC140700526,09/07/2014,Family Clothing Stores,NPL,Clothing,662.53,MAHESHWARI TRADERS
FCOGPC140700527,10/07/2014,Family Clothing Stores,ISR,Clothing,571.69,GOLF
FCOGPC140700528,14/07/2014,Sporting Goods Stores,USA,Clothing,1258.46,LIFE FITNESS
FCOGPC140700529,22/07/2014,Misc Apparel/Access Stores,IND,Clothing,1158.12,MASPAR INDUSTRIES PVT
FCOGPC140700530,23/07/2014,Fabric Stores,PAK,Clothing,866.61,THE BEST FURNISHER FAB
FCOGPC140700531,30/07/2014,Fabric Stores,GBR,Clothing,1393.43,THE LINWOOD FABRIC CO
FCOGPC140700532,08/07/2014,Department Stores,KOR,Department Stores,523.56,SHINSEGYE DEPARTMENT S
FCOGPC140700533,10/07/2014,Department Stores,USA,Department Stores,1367.04,SEARS ROEBUCK   
FCOGPC140700534,10/07/2014,Department Stores,USA,Department Stores,1117.75,SEARS ROEBUCK   
FCOGPC140700535,11/07/2014,Department Stores,USA,Department Stores,698.65,SEARS ROEBUCK  
FCOGPC140700536,14/07/2014,Department Stores,PAN,Department Stores,961.24,CONWAY STORE MULTICENT
FCOGPC140700537,14/07/2014,Department Stores,DOM,Department Stores,1381.73,IKEA
FCOGPC140700538,17/07/2014,Department Stores,ESP,Department Stores,739.25,IKEA SAN SEBASTIAN DE
FCOGPC140700539,23/07/2014,Department Stores,COL,Department Stores,759.99,HOME SENTRY PEPE SIERR
FCOGPC140700540,25/07/2014,Department Stores,DOM,Department Stores,1386.48,IKEA
FCOGPC140700541,28/07/2014,Department Stores,BRA,Department Stores,733.66,TOK E STOK PIN
FCOGPC140700542,28/07/2014,Department Stores,BRA,Department Stores,817.91,TOK E STOK PIN
FCOGPC140700543,31/07/2014,Department Stores,KOR,Department Stores,842.4,LODDEOISYOPING(JOO) LO
FCOGPC140700544,01/07/2014,Furniture/Equip Stores,GBR,Diy & Household Stores,3172.6,DIPLOMATIC MISSION
FCOGPC140700545,01/07/2014,Floor Covering Stores,TUR,Diy & Household Stores,622.79,MKN INS.LTD.STI.
FCOGPC140700546,02/07/2014,Furniture/Equip Stores,GBR,Diy & Household Stores,2250,DIPLOMATIC MISSION
FCOGPC140700547,02/07/2014,Lumber/Build. Supply Stores,GBR,Diy & Household Stores,1499.95,SCREWFIX DIRECT
FCOGPC140700548,02/07/2014,Lumber/Build. Supply Stores,GBR,Diy & Household Stores,599.98,SCREWFIX DIRECT
FCOGPC140700549,02/07/2014,Lumber/Build. Supply Stores,GBR,Diy & Household Stores,779.96,SCREWFIX DIRECT
FCOGPC140700550,03/07/2014,Furniture/Equip Stores,PAK,Diy & Household Stores,589.14,ARIF BROS
FCOGPC140700551,03/07/2014,Electronics Stores,IND,Diy & Household Stores,1157.43,DEEPAK ELECTRICALS
FCOGPC140700552,03/07/2014,Furniture/Equip Stores,IND,Diy & Household Stores,602.38,NOVELTY FURNISHINGS
FCOGPC140700553,03/07/2014,Furniture/Equip Stores,IND,Diy & Household Stores,557.42,SEASONS FURNISHINGS LT
FCOGPC140700554,03/07/2014,Home Supply Warehouse Stores,USA,Diy & Household Stores,526.34,THE HOME DEPOT 1212
FCOGPC140700555,04/07/2014,Metal Service Centers,TUR,Diy & Household Stores,779.63,ALUCOREX
FCOGPC140700556,04/07/2014,Electronics Stores,GBR,Diy & Household Stores,549,APPLE STORE R245
FCOGPC140700557,04/07/2014,Misc Home Furnishing Specialty,USA,Diy & Household Stores,1696.53,IMPACT LIGHTING INC
FCOGPC140700558,04/07/2014,"Nurseries, Lawn/Garden Supply",RUS,Diy & Household Stores,509.64,LEROY MERLIN KRASNOGOR
FCOGPC140700559,04/07/2014,Hardware Equipment/Supplies,IND,Diy & Household Stores,686.78,MRA ENTERPRISES
FCOGPC140700560,04/07/2014,"Nurseries, Lawn/Garden Supply",BRB,Diy & Household Stores,824.79,ONE STOP GARDEN & EQUI
FCOGPC140700562,07/07/2014,Construction Materials - Def,PSE,Diy & Household Stores,1169.61,AL EATIMAD
FCOGPC140700563,07/07/2014,Furniture/Equip Stores,JAM,Diy & Household Stores,1028.59,COURTS - CONSTANT SP R
FCOGPC140700564,07/07/2014,Electronics Stores,IND,Diy & Household Stores,1103.94,DEEPAK ELECTRICALS
FCOGPC140700565,07/07/2014,Furniture/Equip Stores,ITA,Diy & Household Stores,623.3,IKEA ROMA          054
FCOGPC140700566,07/07/2014,Household Appliance Stores,MEX,Diy & Household Stores,957.38,RS ARQUIMEDES
FCOGPC140700567,08/07/2014,Lumber/Build. Supply Stores,BRA,Diy & Household Stores,670.28,ELETRICA CAPITAL
FCOGPC140700568,08/07/2014,Electronics Stores,BRB,Diy & Household Stores,711.34,MOBILE ONE
FCOGPC140700569,09/07/2014,Furniture/Equip Stores,PAK,Diy & Household Stores,924.89,INTERWOOD
FCOGPC140700570,09/07/2014,"Heating, Plumbing, Air Cond",TUR,Diy & Household Stores,1298.84,RONESAN ARASTIRMA
FCOGPC140700571,09/07/2014,"Heating, Plumbing, Air Cond",TUR,Diy & Household Stores,1378.87,RONESAN ARASTIRMA
FCOGPC140700572,10/07/2014,Furniture/Equip Stores,TUR,Diy & Household Stores,725.98,IKEA-MAPA MOB.AKS.PAZ.
FCOGPC140700573,14/07/2014,Lumber/Build. Supply Stores,TCA,Diy & Household Stores,829.19,BUILDING MATERIALS LTD
FCOGPC140700574,14/07/2014,Misc Home Furnishing Specialty,USA,Diy & Household Stores,551.45,POTTERY BARN E-COMMERC
FCOGPC140700575,14/07/2014,Misc Home Furnishing Specialty,USA,Diy & Household Stores,1437.92,WEST ELM 0861
FCOGPC140700576,15/07/2014,Drapery & Upholstery Stores,EGY,Diy & Household Stores,1073.09,ETOFFE FOR TRADE
FCOGPC140700577,15/07/2014,Drapery & Upholstery Stores,EGY,Diy & Household Stores,762.84,ETOFFE FOR TRADE
FCOGPC140700578,15/07/2014,Furniture/Equip Stores,GBR,Diy & Household Stores,525,INTERBUILD
FCOGPC140700579,15/07/2014,Furniture/Equip Stores,USA,Diy & Household Stores,635.26,RAYMOUR & FLANIGAN I6
FCOGPC140700580,16/07/2014,Electronics Stores,GUY,Diy & Household Stores,560.03,MICRO DESIGN TECHNOLOG
FCOGPC140700581,16/07/2014,Electronics Stores,GBR,Diy & Household Stores,569.99,PC WORLD ONLINE
FCOGPC140700582,17/07/2014,Electrical Parts/Equipment,GBR,Diy & Household Stores,1044.51,BARUCH ENTERPRISES
FCOGPC140700584,18/07/2014,Construction Materials - Def,PSE,Diy & Household Stores,1050.64,AL EATIMAD
FCOGPC140700585,18/07/2014,Drapery & Upholstery Stores,BGR,Diy & Household Stores,1406.56,BBR LTD
FCOGPC140700586,18/07/2014,Lumber/Build. Supply Stores,GBR,Diy & Household Stores,699.98,SCREWFIX
FCOGPC140700587,18/07/2014,Misc Home Furnishing Specialty,USA,Diy & Household Stores,856.64,WEST ELM E-COMMERCE
FCOGPC140700588,21/07/2014,Furniture/Equip Stores,CZE,Diy & Household Stores,918.39,IKEA CR
FCOGPC140700589,21/07/2014,Furniture/Equip Stores,DNK,Diy & Household Stores,602.38,IKEA GENTOFTE
FCOGPC140700590,21/07/2014,Furniture/Equip Stores,USA,Diy & Household Stores,719.34,LIVING SPACES
FCOGPC140700591,21/07/2014,Furniture/Equip Stores,EGY,Diy & Household Stores,955.04,MOQUETTE CENTER MOHAND
FCOGPC140700592,21/07/2014,Electronics Stores,TTO,Diy & Household Stores,970.86,VISTRAC LTD.
FCOGPC140700593,21/07/2014,Electronics Stores,TTO,Diy & Household Stores,970.86,VISTRAC LTD.
FCOGPC140700594,22/07/2014,Electronics Stores,IND,Diy & Household Stores,743.07,DEEPAK ELECTRICALS
FCOGPC140700595,22/07/2014,Electronics Stores,IND,Diy & Household Stores,786.88,DEEPAK ELECTRICALS
FCOGPC140700596,22/07/2014,Home Supply Warehouse Stores,BRA,Diy & Household Stores,1110.8,DULAR
FCOGPC140700597,23/07/2014,Household Appliance Stores,BGR,Diy & Household Stores,1536.34,AIR TRADE
FCOGPC140700598,23/07/2014,Furniture/Equip Stores,IND,Diy & Household Stores,692.48,FINISHING TOUCH
FCOGPC140700599,23/07/2014,Furniture/Equip Stores,PRT,Diy & Household Stores,1094.75,IKEA
FCOGPC140700600,23/07/2014,Furniture/Equip Stores,PRT,Diy & Household Stores,1204.74,IKEA
FCOGPC140700601,23/07/2014,Furniture/Equip Stores,POL,Diy & Household Stores,506.87,IKEA Retail Sp. z o.o.
FCOGPC140700602,23/07/2014,Electronics Stores,KEN,Diy & Household Stores,535.3,KASIN LINK CAPITAL CTR
FCOGPC140700603,23/07/2014,Hardware Equipment/Supplies,IND,Diy & Household Stores,646.32,MRA ENTERPRISES
FCOGPC140700604,23/07/2014,Furniture/Equip Stores,KAZ,Diy & Household Stores,628.02,SHOP DYATKOVO
FCOGPC140700605,23/07/2014,Electronics Stores,LTU,Diy & Household Stores,569.27,UAB TC prekyba
FCOGPC140700606,23/07/2014,Household Appliance Stores,GBR,Diy & Household Stores,931.2,WWW.CODELOCKS.CO.UK
FCOGPC140700607,24/07/2014,Metal Service Centers,TUR,Diy & Household Stores,815.39,ALUCOREX
FCOGPC140700608,24/07/2014,Floor Covering Stores,USA,Diy & Household Stores,1180.57,INT*UNIVERSAL SERVICES
FCOGPC140700609,24/07/2014,"Heating, Plumbing, Air Cond",USA,Diy & Household Stores,520.62,MCKENNEYS INCORPORATED
FCOGPC140700610,24/07/2014,Misc Home Furnishing Specialty,GBR,Diy & Household Stores,671.47,WWW.RICHARDHAWORTH.CO.
