Department Family ,Entity, Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Distribution Line Number
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Capita Symonds Limited,56494,10065.41,2
DCMS,ODA,16-May-2011,IT Consultancy,Filestore Enhancements,Atos Origin IT Services UK Ltd,56506,26504.94,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,56506,5300.99,2
DCMS,ODA,16-May-2011,Software annual licencing,ODA/CLM Software Licensing,CLM Delivery Partner Ltd,56540,25000.00,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,56540,5000.00,2
DCMS,ODA,16-May-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,56542,260657.68,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,56542,52131.54,2
DCMS,ODA,16-May-2011,IT - Software - Clearing Account,Information Knowledge Management CAPEX,Atos Origin IT Services UK Ltd,56550,2951.40,1
DCMS,ODA,16-May-2011,IT - Software - Clearing Account,Information Knowledge Management CAPEX,Atos Origin IT Services UK Ltd,56550,2697.30,2
DCMS,ODA,16-May-2011,IT - Equipment below £1000 Clearing A/c,Information Knowledge Management CAPEX,Atos Origin IT Services UK Ltd,56550,5432.64,3
DCMS,ODA,16-May-2011,IT - Equipment below £1000 Clearing A/c,Information Knowledge Management CAPEX,Atos Origin IT Services UK Ltd,56550,1495.98,4
DCMS,ODA,16-May-2011,IT - Equipment below £1000 Clearing A/c,Information Knowledge Management CAPEX,Atos Origin IT Services UK Ltd,56550,9460.44,5
DCMS,ODA,16-May-2011,IT - Equipment below £1000 Clearing A/c,Information Knowledge Management CAPEX,Atos Origin IT Services UK Ltd,56550,166.50,6
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,56550,4440.85,7
DCMS,ODA,16-May-2011,IT Software maintenance,Sharepoint and Information Architecture,Atos Origin IT Services UK Ltd,56554,4162.17,1
DCMS,ODA,16-May-2011,IT Equipment - Clearing Account,Sharepoint and Information Architecture,Atos Origin IT Services UK Ltd,56554,4272.43,2
DCMS,ODA,16-May-2011,Software support,Sharepoint and Information Architecture,Atos Origin IT Services UK Ltd,56554,1093.84,3
DCMS,ODA,16-May-2011,Software support,Sharepoint and Information Architecture,Atos Origin IT Services UK Ltd,56554,1477.84,4
DCMS,ODA,16-May-2011,Software support,Sharepoint and Information Architecture,Atos Origin IT Services UK Ltd,56554,3080.00,5
DCMS,ODA,16-May-2011,IT Equipment - Clearing Account,Sharepoint and Information Architecture,Atos Origin IT Services UK Ltd,56554,8902.70,6
DCMS,ODA,16-May-2011,Software annual licencing,Sharepoint and Information Architecture,Atos Origin IT Services UK Ltd,56554,528.75,7
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atos Origin IT Services UK Ltd,56554,4703.55,8
DCMS,ODA,16-May-2011,Consultants,Designs for security enhancements - SI/IT - CRF 2748,EDAW Limited,56568,22794.55,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,EDAW Limited,56568,4558.91,2
DCMS,ODA,16-May-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,56667,1638693.09,1
DCMS,ODA,16-May-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,56667,1638690.09,2
DCMS,ODA,16-May-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,56667,-1638693.09,3
DCMS,ODA,16-May-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,56667,117676.78,4
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,56667,23535.36,6
DCMS,ODA,16-May-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,56667,-1638690.09,7
DCMS,ODA,16-May-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,56667,1638693.09,8
DCMS,ODA,16-May-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,56668,68755.12,1
DCMS,ODA,16-May-2011,Tier 1 Contractors,Zones 2-7 Infrastructure,Lend Lease Europe Ltd,56668,4937.40,2
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,56668,987.48,4
DCMS,ODA,16-May-2011,Holding Cost Payments,Triathlon Holding Costs Payment,Triathlon Homes LLP,56722,910092.85,1
DCMS,ODA,16-May-2011,Rates,M11 LC - M11 Logistics Facility Rates,Epping Forest District Council,56763,33673.95,1
DCMS,ODA,16-May-2011,Light & Heat,Logistics Facilities,Epping Forest District Council,56763,101018.85,2
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Epping Forest District Council,56763,26938.56,3
DCMS,ODA,16-May-2011,Rates,M11 LC - M11 Logistics Facility Rates,Epping Forest District Council,56763,-33673.95,4
DCMS,ODA,16-May-2011,Light & Heat,Logistics Facilities,Epping Forest District Council,56763,-101018.85,5
DCMS,ODA,16-May-2011,Rates,M11 LC - M11 Logistics Facility Rates,Epping Forest District Council,56763,33673.95,6
DCMS,ODA,16-May-2011,Light & Heat,Logistics Facilities,Epping Forest District Council,56763,101018.85,7
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Epping Forest District Council,56763,-26938.56,9
DCMS,ODA,16-May-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,56766,73659.02,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,56766,14731.80,2
DCMS,ODA,16-May-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,56767,59469.24,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,56767,11893.85,2
DCMS,ODA,16-May-2011,Delivery partner CLM,Programme Management & Integration,CLM Delivery Partner Ltd,56768,4100551.00,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,CLM Delivery Partner Ltd,56768,820110.19,2
DCMS,ODA,16-May-2011,Tier 1 Contractors,TTW Mis - Miscellaneous,Taylor Woodrow Construction,56770,20531.73,1
DCMS,ODA,16-May-2011,Tier 1 Contractors,Logistics Transfers,Taylor Woodrow Construction,56770,1.01,2
DCMS,ODA,16-May-2011,Tier 1 Contractors,Site Preliminaries,Taylor Woodrow Construction,56770,159.92,3
DCMS,ODA,16-May-2011,Tier 1 Contractors,FM - Facilities Management Contractor,Taylor Woodrow Construction,56770,90877.56,4
DCMS,ODA,16-May-2011,Tier 1 Contractors,TTW Mis - Miscellaneous,Taylor Woodrow Construction,56770,745.44,5
DCMS,ODA,16-May-2011,Tier 1 Contractors,IT works for enrolment and passes,Taylor Woodrow Construction,56770,15231.88,6
DCMS,ODA,16-May-2011,Tier 1 Contractors,Maintenance - Logistics,Taylor Woodrow Construction,56770,18482.61,7
DCMS,ODA,16-May-2011,Tier 1 Contractors,Maintenance - Logistics,Taylor Woodrow Construction,56770,11044.46,8
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Taylor Woodrow Construction,56770,31414.91,9
DCMS,ODA,16-May-2011,Architect,Legacy Velo Park,Hopkins Architects Ltd,56852,40717.35,1
DCMS,ODA,16-May-2011,Architect,Legacy Velo Park,Hopkins Architects Ltd,56852,1471.59,2
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Hopkins Architects Ltd,56852,8437.79,3
DCMS,ODA,16-May-2011,Architect,Legacy Velo Park,Hopkins Architects Ltd,56854,63744.36,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Hopkins Architects Ltd,56854,12748.87,2
DCMS,ODA,16-May-2011,Architect,Legacy Velo Park,Hopkins Architects Ltd,56855,34677.96,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Hopkins Architects Ltd,56855,6935.59,2
DCMS,ODA,16-May-2011,Rates,FM - Logistics - Non domestic rates,London Borough of Tower Hamlets,56904,67969.52,1
DCMS,ODA,16-May-2011,Rates,FM - Logistics - Non domestic rates,London Borough of Tower Hamlets,56904,44474.72,2
DCMS,ODA,16-May-2011,Rates,FM - Logistics - Non domestic rates,London Borough of Tower Hamlets,56904,-44474.72,4
DCMS,ODA,16-May-2011,Rates,FM - Logistics - Non domestic rates,London Borough of Tower Hamlets,56904,44574.72,5
DCMS,ODA,16-May-2011,Site security,Hostile Vehicle Mitigation for Games (HVM),Fitzpatrick Contractors Ltd,56915,56212.59,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,56915,11242.52,2
DCMS,ODA,16-May-2011,Construction contractor,Handball,Buckingham Group Contracting Ltd,56917,664742.91,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Buckingham Group Contracting Ltd,56917,132948.58,2
DCMS,ODA,16-May-2011,Construction contractor,South Park Construction Packages,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,57063,2354678.48,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Skanska Construction UK Ltd t/a Skanska Infrastructure Services,57063,470935.70,2
DCMS,ODA,16-May-2011,Tier 1 Contractors,MPC / IBC,Carillion Building,57065,11211500.00,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Carillion Building,57065,2242300.00,2
DCMS,ODA,16-May-2011,Construction contractor,Stadium,Sir Robert McAlpine Ltd,57067,67458.12,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,57067,13491.62,2
DCMS,ODA,16-May-2011,Site security,AC Maintenance - Reliance High-Tech,Reliance High-Tech Ltd,57078,27123.21,1
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,20.85,2
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,20.85,3
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,10.50,4
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,1080.00,5
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,30.00,6
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,236.00,7
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,238.00,8
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,200.00,9
DCMS,ODA,16-May-2011,Security planning,AC Production Design / Construction / Commissioning - Reliance High-Tech,Reliance High-Tech Ltd,57078,2997.20,10
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Reliance High-Tech Ltd,57078,6391.32,11
DCMS,ODA,16-May-2011,Construction contractor,Academy Building,Lend Lease Europe Ltd,57188,2902779.00,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57188,580555.80,2
DCMS,ODA,16-May-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,57189,49857.00,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57189,9971.40,2
DCMS,ODA,16-May-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,57190,13708701.30,1
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57190,2741740.26,2
DCMS,ODA,16-May-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,57190,-13708701.30,3
DCMS,ODA,16-May-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,57190,13434527.35,4
DCMS,ODA,16-May-2011,Construction contractor,Village Vertical Development,Lend Lease Europe Ltd,57190,274174.03,5
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57190,54834.79,7
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57190,-2741740.26,8
DCMS,ODA,16-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,57190,0.02,9
DCMS,ODA,17-May-2011,Tier 1 Contractors,Electrical Civil Works - Construction,McNicholas Construction Services Ltd,57238,220269.45,1
DCMS,ODA,17-May-2011,Tier 1 Contractors,Electrical Civil Works - Construction,McNicholas Construction Services Ltd,57238,945925.05,2
DCMS,ODA,17-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,McNicholas Construction Services Ltd,57238,233238.91,3
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,246712.70,1
DCMS,ODA,17-May-2011,Site security,CPSS Preliminaries - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,276007.50,2
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,15927.00,3
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,1754.01,4
DCMS,ODA,17-May-2011,Site security,CPSS Testing & Commissioning - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,1774.00,5
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,42850.00,6
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,28869.00,7
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,10705.04,8
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,110624.00,9
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,5868.00,10
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,8193.47,11
DCMS,ODA,17-May-2011,Site security,CPSS Preliminaries - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,31581.12,12
DCMS,ODA,17-May-2011,Site security,CPSS Maintenance - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,27399.17,13
DCMS,ODA,17-May-2011,Site security,CPSS Supply & Installation - Honeywell Control Systems Ltd,Honeywell Control Solutions,57318,12264.96,14
DCMS,ODA,17-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Honeywell Control Solutions,57318,164106.00,15
DCMS,ODA,19-May-2011,Construction contractor,Finishes / Fit Out of Olympic Stadium,Sir Robert McAlpine Ltd,57379,62347133.28,1
DCMS,ODA,19-May-2011,Construction contractor,Finishes / Fit Out of Olympic Stadium,Sir Robert McAlpine Ltd,57379,1831762.78,2
DCMS,ODA,19-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Sir Robert McAlpine Ltd,57379,12835779.19,3
DCMS,ODA,23-May-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,48017,68094.13,1
DCMS,ODA,23-May-2011,Tier 1 Contractors,Village Vertical Development,Lend Lease Europe Ltd,48017,1389.68,2
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lend Lease Europe Ltd,48017,243.19,3
DCMS,ODA,23-May-2011,Tier 1 Contractors,Archaeology,Wessex Archaeology Ltd,55048,45339.12,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Wessex Archaeology Ltd,55048,9067.82,2
DCMS,ODA,23-May-2011,Consultants,Enabling Works ATKINS work streams close out,Atkins Limited,55166,41578.15,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Atkins Limited,55166,8315.63,2
DCMS,ODA,23-May-2011,Consultants,G&T Cost Management,Gardiner & Theobald,55806,83468.14,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Gardiner & Theobald,55806,16693.63,2
DCMS,ODA,23-May-2011,Legal - Tenders,Utilities ODA Costs,Clifford Chance  LLP,56581,51255.82,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Clifford Chance  LLP,56581,8969.77,2
DCMS,ODA,23-May-2011,Legal - Other,Utilities ODA Costs,Clifford Chance  LLP,56582,49845.75,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Clifford Chance  LLP,56582,9969.15,2
DCMS,ODA,23-May-2011,Consultants,SBH Statutory Costs,Transport For London,56590,120628.16,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Transport For London,56590,24125.63,2
DCMS,ODA,23-May-2011,Consultants,SBH Statutory Costs,Transport For London,56590,-120628.16,3
DCMS,ODA,23-May-2011,Consultants,SBH Statutory Costs,Transport For London,56590,120628.16,4
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Transport For London,56590,-24125.63,6
DCMS,ODA,23-May-2011,Consultants,Stanton Williams,Stanton Williams,56690,46816.96,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Stanton Williams,56690,9363.39,2
DCMS,ODA,23-May-2011,Tier 1 Contractors,WM - Waste Management Contractor Veolia,Veolia Environmental Services,56708,38814.20,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Veolia Environmental Services,56708,7762.84,2
DCMS,ODA,23-May-2011,Site occupational health,Village Vertical Build OH Delivery Transfer,Health Management Ltd,56710,52959.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,56710,10591.80,2
DCMS,ODA,23-May-2011,Site occupational health,OC - Park Health,Health Management Ltd,56711,70417.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Health Management Ltd,56711,14083.40,2
DCMS,ODA,23-May-2011,IT Software maintenance,ODA Boss Phase 3,Fujitsu Services Ltd,56715,20498.14,1
DCMS,ODA,23-May-2011,IT Software maintenance,ODA Boss Phase 3,Fujitsu Services Ltd,56715,23921.38,2
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fujitsu Services Ltd,56715,8883.90,3
DCMS,ODA,23-May-2011,Construction contractor,EM - Environmental Monitoring,WSP Environmental Ltd,56750,197232.37,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,WSP Environmental Ltd,56750,39446.47,2
DCMS,ODA,23-May-2011,Construction contractor,West Ham Station,Barhale Construction Plc,56758,110572.02,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Barhale Construction Plc,56758,22114.40,2
DCMS,ODA,23-May-2011,Procurement Consultancy,CompeteFor Procurement,BiP Solutions Ltd,56824,65107.33,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BiP Solutions Ltd,56824,13021.47,2
DCMS,ODA,23-May-2011,Seconded Staff,Construction,Capita Symonds Limited,56868,27835.17,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Capita Symonds Limited,56868,5567.03,2
DCMS,ODA,23-May-2011,Construction contractor,Electrical Network Own&Operate - Construction,Lea Valley Utilities,56882,687908.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lea Valley Utilities,56882,137581.60,2
DCMS,ODA,23-May-2011,Construction contractor,Electrical Network Own&Operate - Construction,Lea Valley Utilities,56883,240432.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Lea Valley Utilities,56883,48086.40,2
DCMS,ODA,23-May-2011,Project Manager,Angel Lane Freight Loop & Plat 10A,Fitzpatrick Contractors Ltd,56959,98931.51,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,56959,19786.30,2
DCMS,ODA,23-May-2011,Project Manager,Angel Lane Freight Loop & Plat 10A,Fitzpatrick Contractors Ltd,56960,102452.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,56960,20490.40,2
DCMS,ODA,23-May-2011,Project Manager,Angel Lane Freight Loop & Plat 10A,Fitzpatrick Contractors Ltd,56961,105896.68,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,56961,21179.34,2
DCMS,ODA,23-May-2011,Tier 1 Contractors,East London Logistics Facility,Exel Europe Ltd,57057,414584.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Exel Europe Ltd,57057,82916.80,2
DCMS,ODA,23-May-2011,Tier 1 Contractors,East London Logistics Facility,Exel Europe Ltd,57057,-414584.00,3
DCMS,ODA,23-May-2011,Tier 1 Contractors,East London Logistics Facility,Exel Europe Ltd,57057,354580.00,4
DCMS,ODA,23-May-2011,Tier 1 Contractors,East London Logistics Facility,Exel Europe Ltd,57057,60004.00,5
DCMS,ODA,23-May-2011,Consultants,M11 LC - M11 Logistics Facility - Services,Exel Europe Ltd,57058,74107.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Exel Europe Ltd,57058,14821.40,2
DCMS,ODA,23-May-2011,Internal Building Maintenance,Velo,ISG Interior Service Group UK Plc,57064,22214.53,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,ISG Interior Service Group UK Plc,57064,4442.91,2
DCMS,ODA,23-May-2011,Tier 1 Contractors,Water Polo Seating,Alto Seating Systems,57066,41450.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Alto Seating Systems,57066,8290.00,2
DCMS,ODA,23-May-2011,Tier 1 Contractors,Water Polo Civils,Jackson Civil Engineering Group Limited,57069,438583.39,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,57069,87716.68,2
DCMS,ODA,23-May-2011,Civil engineer,SPWUT South,Jackson Civil Engineering Group Limited,57070,353756.81,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Jackson Civil Engineering Group Limited,57070,70751.36,2
DCMS,ODA,23-May-2011,Site security,SS Production Design / Construction / Commissioning - Rapiscan,Rapiscan Systems Ltd,57075,30356.74,1
DCMS,ODA,23-May-2011,Site security,SS Production Design / Construction / Commissioning - Rapiscan,Rapiscan Systems Ltd,57075,2312.37,2
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Rapiscan Systems Ltd,57075,6533.82,3
DCMS,ODA,23-May-2011,Service Charges,Facilities Management,LOCOG,57112,20879.17,1
DCMS,ODA,23-May-2011,Catering,Facilities Management,LOCOG,57112,8318.04,2
DCMS,ODA,23-May-2011,Stationery,Facilities Management,LOCOG,57112,1247.92,3
DCMS,ODA,23-May-2011,Postage and couriers,Facilities Management,LOCOG,57112,3399.92,4
DCMS,ODA,23-May-2011,Sundry Expenses,Facilities Management,LOCOG,57112,209.97,5
DCMS,ODA,23-May-2011,Postage and couriers,Mail Screening,LOCOG,57112,66703.30,6
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LOCOG,57112,20151.66,7
DCMS,ODA,23-May-2011,Rent Payable,Facilities Management,LOCOG,57130,155296.14,1
DCMS,ODA,23-May-2011,Service Charges,Facilities Management,LOCOG,57130,109535.61,2
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,LOCOG,57130,52966.35,3
DCMS,ODA,23-May-2011,Consultants,Entrances,Ackroyd & Harvey,57159,30000.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Ackroyd & Harvey,57159,6000.00,2
DCMS,ODA,23-May-2011,Construction contractor,Lot 9 - Car Parks & Transport Malls,John Sisk & Son (Holdings) Ltd,57168,130138.36,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,John Sisk & Son (Holdings) Ltd,57168,26027.67,2
DCMS,ODA,23-May-2011,Tier 1 Contractors,LDA Costs,BAM Nuttall Ltd,57185,4438889.00,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,57185,887777.80,2
DCMS,ODA,23-May-2011,Construction contractor,CWOA - Works by SBH,BAM Nuttall Ltd,57186,107822.86,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,BAM Nuttall Ltd,57186,21564.57,2
DCMS,ODA,23-May-2011,Construction contractor,General Builder,Fitzpatrick Contractors Ltd,57187,195241.77,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Fitzpatrick Contractors Ltd,57187,39048.35,2
DCMS,ODA,23-May-2011,Insurance,Finance,Jardine Lloyd Thomson Group Ltd,57192,29628.06,1
DCMS,ODA,23-May-2011,Site Investigations,H&V CS - Main Mason Contract,Mason Land Surveys Ltd,57206,36383.49,1
DCMS,ODA,23-May-2011,VAT - Irrecoverable,Current Liabilities under 1 Year - VAT Control,Mason Land Surveys Ltd,57206,7276.70,2
DCMS,ODA,23-May-2011,Construction contractor,F10 Balfour Beatty Construction Prelims & Staff Costs,Balfour Beatty Construction Ltd,57241,769015.00,1
DCMS,ODA,23-May-2011,Construction contractor,Aquatic Centre Balfour Beatty M&E works,Balfour Beatty Construction Ltd,57241,1882140.00,2
DCMS,ODA,23-May-2011,Construction contractor,Aquatics Venue Overlay Balfour Beatty Construction,Balfour Beatty Construction Ltd,57241,849628.00,3
DCMS,ODA,23-May-2011,Construction contractor,Aquatics related LPR works,Balfour Beatty Construction Ltd,57241,187512.00,4
