DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,PaymentNumber,InvoiceDistributionAmount,InvoiceLineDescription,SupplierPostCode,TransactionType
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Scientific Methods & Laboratory Policy,REDFERN TRAVEL LTD,1011702096,449.35,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 65,REDFERN TRAVEL LTD,1011702096,448.9,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Contaminants Policy & Strategy Unit,REDFERN TRAVEL LTD,1011702140,448,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Non Meat Field Ops,REDFERN TRAVEL LTD,1011702140,445.83,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Information & Knowledge Management,REDFERN TRAVEL LTD,1011702100,436.2,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011702096,433.9,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Comms Directors Office,REDFERN TRAVEL LTD,1011702096,427.14,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Digital,REDFERN TRAVEL LTD,1011702140,420.4,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,REDFERN TRAVEL LTD,1011702096,403.15,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Planning and Performance,REDFERN TRAVEL LTD,1011702140,399.38,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011702096,381.1,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702100,379.52,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 56,REDFERN TRAVEL LTD,1011702096,372.67,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 66,REDFERN TRAVEL LTD,1011702096,367.5,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 62,REDFERN TRAVEL LTD,1011702100,365.8,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 53,REDFERN TRAVEL LTD,1011702100,350.5,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702140,340.2,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011702140,334.23,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Regulatory Delivery ,REDFERN TRAVEL LTD,1011702100,331.8,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-21,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702233,330,FSABAU-17010 YORK BUFFER STOCK,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Scientific Methods & Laboratory Policy,REDFERN TRAVEL LTD,1011702096,328.8,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Executive & Private Office,REDFERN TRAVEL LTD,1011702140,328.4,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulating our Future,REDFERN TRAVEL LTD,1011702096,328.3,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 3 North West England - Cluster 32,REDFERN TRAVEL LTD,1011702140,326.31,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 32,REDFERN TRAVEL LTD,1011702100,325.8,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 56,REDFERN TRAVEL LTD,1011702140,321.82,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,Comms Directors Office,WILLIAMS LEA TAG,1011702146,321.44,FSA WESTMINSTER,EC1M 4NA,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 4 North East England - Cluster 41,REDFERN TRAVEL LTD,1011702096,321.3,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011702140,308.19,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Contaminants Policy & Strategy Unit,REDFERN TRAVEL LTD,1011702140,299,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Service Delivery,REDFERN TRAVEL LTD,1011702100,297.97,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011702096,296.75,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 31,REDFERN TRAVEL LTD,1011702096,296.25,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702096,293.4,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Comms Directors Office,REDFERN TRAVEL LTD,1011702096,290.5,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Legal Branch A & Investigations,REDFERN TRAVEL LTD,1011702100,290.1,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 3 North West England - Cluster 31,REDFERN TRAVEL LTD,1011702100,288.6,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 21,REDFERN TRAVEL LTD,1011702096,287.95,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 6 South East England - Cluster 64,REDFERN TRAVEL LTD,1011702100,286.78,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 54,REDFERN TRAVEL LTD,1011702100,286.6,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Internal Audit,REDFERN TRAVEL LTD,1011702100,283,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 33,REDFERN TRAVEL LTD,1011702100,281.9,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Regulating our Future,REDFERN TRAVEL LTD,1011702100,279.8,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Regulatory & International,REDFERN TRAVEL LTD,1011702140,278.25,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Imports & Exports Team (Admin),REDFERN TRAVEL LTD,1011702140,277.8,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011702100,277.1,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Regulatory & International,REDFERN TRAVEL LTD,1011702096,271.83,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Organisational Development,REDFERN TRAVEL LTD,1011702140,271.6,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Animal Feed Branch,REDFERN TRAVEL LTD,1011702096,269.66,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Procurement,REDFERN TRAVEL LTD,1011702140,269.6,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 63,REDFERN TRAVEL LTD,1011702100,268.9,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Comms Directors Office,REDFERN TRAVEL LTD,1011702140,268.53,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Service Delivery,REDFERN TRAVEL LTD,1011702096,267.3,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Operational Delivery,REDFERN TRAVEL LTD,1011702096,267.16,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-21,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,IT Service Delivery,CAPITA SECURE INFORMATION SOLUTIONS LTD,1011702233,266.7,FSABAU-17010 YORK BUFFER STOCK,SN14 0TW,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Crime Unit - Admin,REDFERN TRAVEL LTD,1011702100,262.2,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Chief Scientist,REDFERN TRAVEL LTD,1011702096,262,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Regulating our Future,REDFERN TRAVEL LTD,1011702140,257.53,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 56,REDFERN TRAVEL LTD,1011702100,257,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702096,253.6,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011702140,249.7,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - FOREIGN SUBSISTENCE,Contaminants HoD,REDFERN TRAVEL LTD,1011702100,247.6,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Organisational Development,REDFERN TRAVEL LTD,1011702140,245.94,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,REDFERN TRAVEL LTD,1011702100,245.6,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 5 South West England - Cluster 56,REDFERN TRAVEL LTD,1011702140,245.4,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 5 South West England - Cluster 55,REDFERN TRAVEL LTD,1011702100,244.6,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 21,REDFERN TRAVEL LTD,1011702140,244.1,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Analysis & Research Branch,REDFERN TRAVEL LTD,1011702096,244,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Animal Feed Branch,REDFERN TRAVEL LTD,1011702140,243,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 6 South East England - Cluster 63,REDFERN TRAVEL LTD,1011702096,240.5,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES -  FOREIGN AIR TRAVEL,Animal Feed Branch,REDFERN TRAVEL LTD,1011702140,229,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 2 Wales - Cluster 23,REDFERN TRAVEL LTD,1011702100,224.15,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,IT Service Delivery,REDFERN TRAVEL LTD,1011702140,217.53,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Food Incidents & Resilience - Prog,REDFERN TRAVEL LTD,1011702096,215.7,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 3 North West England - Cluster 36,REDFERN TRAVEL LTD,1011702100,213.7,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,EU Regulatory Reform Branch,REDFERN TRAVEL LTD,1011702100,209.16,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Corporate Support Unit,REDFERN TRAVEL LTD,1011702140,197.06,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Planning and Performance,REDFERN TRAVEL LTD,1011702096,195.8,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-08,EXP - PURCHASE OF GOODS/SERVICES - AIR TRAVEL,Organisational Development,REDFERN TRAVEL LTD,1011702096,195.09,CONSOLIDATED BUSINESS TRAVEL WEEK 4,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,Operations Assurance ,WILLIAMS LEA TAG,1011702146,194.5,TOTAL STANDARD RATED SUPPLIES,EC1M 4NA,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Food Production Branch,REDFERN TRAVEL LTD,1011702100,194.5,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,Area 2 Wales - Cluster 21,REDFERN TRAVEL LTD,1011702100,191.2,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-09,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Area 3 North West England - Cluster 36,REDFERN TRAVEL LTD,1011702100,189.82,CONSOLIDATED BUSINESS TRAVEL WEEK 5,BD1 5HQ,PROGRAMME
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - RAIL TRAVEL,IT Service Delivery,REDFERN TRAVEL LTD,1011702140,189,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
FOOD STANDARDS AGENCY - Westminster,FOOD STANDARDS AGENCY - Westminster,2017-02-13,EXP - PURCHASE OF GOODS/SERVICES - SUBSISTENCE,Security & Estates,REDFERN TRAVEL LTD,1011702140,186.6,CONSOLIDATED BUSINESS TRAVEL WEEK 6,BD1 5HQ,ADMIN
