Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464589069,15.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464589091,15.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464589166,15.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464589184,15.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464589185,15.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464589220,15.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,LM Connors,51418,16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464576918,16.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464576919,16.57,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER44404,16.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER43804,17,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER46025,17.1,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER45005,17.22,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464502891,19.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER45705,19.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464607849,19.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER45145,20.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464502906,21.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464576858,21.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464631398,21.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER45325,22.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER44164,22.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464504775,22.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464624592,22.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER43724,24.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER45844,24.3,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464532596,25.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464576857,25.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464538540,26.05,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,LM Connors,51417,26.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464502890,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464568537,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464586491,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464631399,27.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464569219,28.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464455445,28.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464513163,28.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464532146,28.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464606012,28.65,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER45825,29.7,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2012,Travel and subsistence UK,Central Support,Personal expenses name witheld,ER45187,29.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464532592,30.04,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464487482,30.51,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464631611,30.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464631613,30.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464631937,30.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464517597,31.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464527370,31.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464590087,31.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464611888,31.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464624518,31.03,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER43164,32.4,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464589876,33.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464568536,33.53,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464452673,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455110,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455129,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455131,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455198,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455288,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455310,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455382,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464471631,33.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464499266,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464527677,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464527678,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464569215,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464602671,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464602672,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464611887,34.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,464454528,34.11,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/09/2012,Travel and subsistence UK,Trade Marks Directorate,Haikney Simon,ER43384,36.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464518069,36.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464575788,36.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/09/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER42644,36.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,12/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00801910,36.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464478917,37.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464479240,37.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464479343,37.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464487481,37.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/09/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER45186,37.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/09/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00805791,37.94,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,464454526,38.59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER45344,39.27,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464452675,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455111,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455130,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455132,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455199,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455289,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455311,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464455385,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464480493,39.49,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464499267,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464516427,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464517598,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464528089,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464565477,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464566839,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464566884,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464608621,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464608643,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464620953,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464622323,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464622428,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464622437,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464622702,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464622855,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464623510,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464632015,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464638024,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464650012,39.53,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER45704,39.6,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464650097,40.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER43864,40.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER43865,40.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,21/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER44944,40.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464528088,41.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464565476,41.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464566838,41.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464566883,41.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464624517,41.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464539560,41.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464566134,41.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464534605,42.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Central Support,HRG UK,464637508,42.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Central Support,HRG UK,464638022,42.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,464651105,42.51,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/09/2012,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00813092,42.72,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464538539,43.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464635998,43.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER44526,43.9,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464489575,43.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464496923,44.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/09/2012,Travel and subsistence UK,Finance Directorate,Islam Mamum,ER43884,44.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER43705,44.55,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464619424,45.33,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/09/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER44165,45.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464566614,45.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464610115,45.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Finance Directorate,HRG UK,464651025,45.52,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464611370,46.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,IMPROVE Project,HRG UK,464637316,47.12,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464610661,47.52,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/09/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER45565,47.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464480492,49.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464566135,50.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464638023,50.01,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER43744,50.8,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464489576,52.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,HRG UK,464496924,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464523942,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Business Support Directorate,HRG UK,464554034,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464634243,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464643525,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464643604,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464643644,52.99,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/09/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00801909,53.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00807942,53.02,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464635742,54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464622322,54.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464622425,54.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464622433,54.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464622701,54.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464622854,54.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464623509,54.49,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Patents Directorate,HRG UK,464582154,54.79,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464462601,56.93,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464566217,56.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464643524,57.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464643603,57.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Trade Marks Directorate,HRG UK,464643642,57.5,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464518068,58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464608507,58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464608528,58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464635606,58,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464580272,58.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464564334,59.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464564547,59.1,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464566216,60.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464611371,60.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464650096,60.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER44744,61.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/09/2012,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00803643,61.99,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/09/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER45084,62.5,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/09/2012,Travel and subsistence UK,International Policy Directorate,HRG UK,464632457,62.6,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/09/2012,Travel and subsistence UK,Innovation Directorate,HRG UK,464518938,64.28,Not applicable
