Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA385962,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Information Technology,IT Directorate,MISCO,11028782,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Information Technology,IT Directorate,HORNBILL SERVICE MANAGEMENT LIMITED,INV12446,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Information Technology,IT Directorate,Evolve Secure Solutions Ltd,SI000949,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Information Technology,IT Directorate,Responsiv Solutions Limited,RSL0088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Information Technology,IT Directorate,Responsiv Solutions Limited,RSL0097,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Staff Costs,IT Directorate,IT Leaders,1694,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Telecoms,IT Directorate,British  Telecom,GP00002104M035KX,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Telecoms,IT Directorate,British  Telecom,M17501,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Telecoms,IT Directorate,British  Telecom,Q018VD,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA385961,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,IT Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Telecoms,IT Directorate,ZEN INTERNET LIMITED,20785435,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Telecoms,IT Directorate,THREE,AFK04872842,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Telecoms,IT Directorate,EE Ltd,1240325162,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/072016/2049,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Telecoms,IT Directorate,VODAFONE LIMITED,UK10/072016/9565,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Information Technology,IT Directorate,Verisign,520003769,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Information Technology,IT Directorate,Dell Software International Limited,4700144921,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/07/2016,Information Technology,IT Directorate,European Electronique Limited,1538901,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10124924,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10126721,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10126721,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10126721,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10126721,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10126721,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10126721,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10126721,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10126721,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10127526,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10127526,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Information Technology,IT Directorate,Personal expenses,LO10127526,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Information Technology,IT Directorate,Capita Business Services  Ltd,LO10130088,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Information Technology,IT Directorate,LA International Computer Consultants Lt,LA387427,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Staff Costs,IT Directorate,THE WHOLE PARTNERSHIP LLP,INV260.OP.ESC.,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Accommodation,People Places & Serv Direct,Corona Energy,11238239,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Accommodation,People Places & Serv Direct,Department For Business Innovation & Ski,6.1511E+11,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Accommodation,People Places & Serv Direct,EDF ENERGY,1833851,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Marketing & Publicity,Innovation Directorate,GREAT BRITISH EXPOS,6056,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,Innovation Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Marketing & Publicity,Innovation Directorate,DAN ANTHONY PRESENTATIONS LTD,152,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Marketing & Publicity,Innovation Directorate,Venturefest Oxford Ltd,11178,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,21/07/2016,Marketing & Publicity,Innovation Directorate,Eventesse,CONNECT 7 EVENT,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30847800,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30847800,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30847800,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30847800,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Staff Costs,Patent Directorate,University of  South Wales,OP-I033501,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/07/2016,Office Supplies,Patent Directorate,British Library,139773079,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/07/2016,Information Technology,Patent Directorate,Lexis-Nexis UK,1606458746,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Miscellaneous Expenses General,Patent Directorate,Ministry of Justice (MoJ),10-RL110-309,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Information Technology,Patent Directorate,Thomson Reuters (Professional) Ltd,834238150,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/07/2016,Office Machinery,Patent Directorate,Xerox Finance,97050548,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Legal & Hearings,Patent Directorate,Government Legal Department,430656,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Office Supplies,Patent Directorate,Euromoney,MK004196,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Information Technology,Patent Directorate,European Patent Office,40258105,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,22/07/2016,Information Technology,Patent Directorate,STN,9340297809,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Office Supplies,Patent Directorate,Newton Media Ltd,5272,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Pay Costs,Finance Directorate,Companies House,S0001711191,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30816844,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30827225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,25/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30837170,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30847800,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30847800,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30847800,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30847800,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,Patent Directorate,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,06/07/2016,Travel & Subsistence,Patent Directorate,Personal expenses,ER136430,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Staff Costs,Patent Directorate,University of  South Wales,OP-I033466,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Staff Costs,Patent Directorate,University of  South Wales,OP-I033501,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Staff Costs,Patent Directorate,University of  South Wales,OP/I033466,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Staff Costs,Patent Directorate,University of  South Wales,OP-I033501,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Staff Costs,People Places & Serv Direct,J Alty,DD JUN16,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,13/07/2016,Staff Costs,People Places & Serv Direct,J Alty,DD MAY,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,19/07/2016,Staff Costs,People Places & Serv Direct,British Red Cross,N1054246,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Eversheds Solicitors LLP,91511471,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Accommodation,People Places & Serv Direct,Healthy Workstations Ltd,29180,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,HFX Ltd,25988,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,K International PLC,I/2016/1369,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Postage & Delivery Costs,People Places & Serv Direct,Parcelforce Worldwide,9052451373,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,28/07/2016,Postage & Delivery Costs,People Places & Serv Direct,Parcelforce Worldwide,9052628057,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Postage & Delivery Costs,People Places & Serv Direct,Royal Mail,9052549647,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Accommodation,People Places & Serv Direct,Senator International Ltd,S01321730,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,26/07/2016,Staff Costs,People Places & Serv Direct,University of  South Wales,OP-I033501,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Staff Costs,People Places & Serv Direct,Quadrilect Ltd,32366,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Postage & Delivery Costs,People Places & Serv Direct,CitySprint (UK) Ltd,1772685,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,27/07/2016,Staff Costs,People Places & Serv Direct,Redrock Consulting Ltd,5940,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,1028125,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,18/07/2016,Staff Costs,People Places & Serv Direct,P&MM Ltd,503225,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,14/07/2016,Information Technology,People Places & Serv Direct,NLA Media Access Limited,Q377636,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,11/07/2016,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,705614NE9000335,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,15/07/2016,Postage & Delivery Costs,People Places & Serv Direct,Neopost Ltd,828158N3026121,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Insight Health Screening,3664,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Eversheds LLP,91513540,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,12/07/2016,Staff Costs,People Places & Serv Direct,ENGIE Services Limited,1800008243,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Accommodation,People Places & Serv Direct,Evacu8,0535/11,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,08/07/2016,Accommodation,People Places & Serv Direct,Evacu8,0535/11A,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Accommodation,People Places & Serv Direct,Broadstock Office Furniture Ltd,OP/I110479,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Miscellaneous Expenses General,People Places & Serv Direct,Ramboll Environ UK Ltd,690000128,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,05/07/2016,Travel & Subsistence,People Places & Serv Direct,Veezu Ltd T/A Dragon Taxis (Newport),605,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Patent Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/07/2016,Pay Costs,People Places & Serv Direct,Leonard Cheshire Disability,RINVTP-00406075,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,07/07/2016,Staff Costs,People Places & Serv Direct,Celtic Manor Resort,RH261016,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,01/07/2016,Pay Costs,Trade Mark Directorate,Brook Street (UK) Ltd,30806803,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,20/07/2016,Miscellaneous Expenses General,Trade Mark Directorate,Eversheds Solicitors LLP,91510028,0.00,Not Applicable,
Department for Business Energy and Industrial Strategy,Intellectual Property Office,29/07/2016,Legal & Hearings,Trade Mark Directorate,Government Legal Department,430656,0.00,Not Applicable,
