Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,11/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER10380,17.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER11081,17.05,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER11622,17.06,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/10/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER11601,17.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER11623,17.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,27/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER12400,17.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1103355,17.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1103356,17.63,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,12/10/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50707,18.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50714,18.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50745,18.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/10/2011,Travel and subsistence UK,Chief Executive's Office,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9433,18.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER11621,18.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,50653,19.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50629,19.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,ER10803,20.30,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,20/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER11760,20.65,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1116052,20.82,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1115564,21.02,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,11/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER10320,21.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,24/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER10540,21.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50654,22.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,26/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER12280,22.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER10280,23.25,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50729,23.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9433,24.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/10/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9433,24.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50640,25.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4661229,25.23,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,50660,26.10,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER12140,27.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4666595,27.13,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1115795,27.71,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1115413,28.59,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1115563,29.68,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER12580,29.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9433,30.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,28/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER12261,30.01,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1112061,30.37,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,25/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER11000,30.85,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1112062,30.98,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,06/10/2011,Travel and subsistence UK,Business Support Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9433,31.00,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,07/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50676,31.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1104709,31.97,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1102042,34.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1102058,34.47,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,17/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50742,34.90,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00614064,35.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00615813,35.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00616547,35.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00618406,35.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1111065,35.46,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00614056,36.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1107228,36.96,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50726,37.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4670029,37.97,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1100583,38.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1105772,38.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00614059,39.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00616546,39.42,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00617388,39.73,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50668,40.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50669,40.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50690,40.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50713,40.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00614055,40.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00616548,41.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1099080,41.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1103564,41.94,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,27/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER12041,43.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI0617389,44.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00618405,44.54,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER11600,45.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00614058,46.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50650,47.13,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50741,47.60,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1096899,48.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1105802,48.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1108109,48.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1108150,48.91,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER10780,50.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00614063,50.64,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1115462,51.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00596853,52.56,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1113296,52.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,SABIP,Carlson Wagonlit,1109469,53.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,50699,54.90,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER11483,55.35,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER11100,55.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2011,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9433,56.20,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1108043,56.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1108151,56.88,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER10940,57.10,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER11360,58.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1101849,59.16,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,SABIP,Carlson Wagonlit,1109449,60.86,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00619263,62.24,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1107229,63.85,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1116715,64.25,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,24/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER12044,65.55,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,17/10/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50747,69.30,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00614054,70.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,10/10/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00614062,70.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00618407,70.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00621627,70.32,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1111129,70.82,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50709,71.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2011,Travel and subsistence UK,International Policy Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9433,71.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1111066,72.61,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1105215,73.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2011,Travel and subsistence UK,Innovation Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),9433,74.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50675,74.66,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER12220,75.70,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1095567,75.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1099775,76.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4668518,76.62,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1105745,76.80,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1108513,78.39,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1108513,78.39,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1095176,78.79,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1106412,78.79,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1106930,78.79,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1108741,78.79,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1108742,78.79,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1114225,78.79,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,03/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00610370,78.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00616545,78.84,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER10801,79.95,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER12460,81.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1115133,81.29,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1098783,82.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1098843,82.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1111251,82.58,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1105744,83.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,9848692,83.50,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1108042,84.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1112101,84.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1096807,85.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1102127,85.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1116432,85.38,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50666,86.00,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,1096631,86.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1109161,86.76,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1107664,87.07,Not applicable
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00615812,87.32,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1110368,87.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,50647,88.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1108577,89.75,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50691,90.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,05/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,50649,91.60,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,1114539,92.14,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,1115535,92.74,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,13/10/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50711,92.81,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,1095063,93.44,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1115889,94.24,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,50686,94.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00614057,94.56,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,10/10/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,50684,95.15,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1095315,96.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1095359,96.42,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1099294,97.04,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1114881,97.22,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1102059,97.77,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,1112825,99.21,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,03/10/2011,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,50639,100.03,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1100819,101.21,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,1106849,102.20,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1112290,102.50,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,1109543,104.35,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,18/10/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,4666425,104.41,Not applicable
"Department for Business, Innovation and Skills",Intellectual Property Office,31/10/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00625515,104.64,Not applicable
