ID,LSOA11CD,POPULATION,CRIMETYPE3,TIMEPERIOD,RT1000POP,NO_INCID
796,E01025048,1547,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
797,E01025049,1589,Serious Acquisitive Crime,SEP-2014 to AUG-2015,16,25
800,E01025050,1496,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,17
803,E01025051,1402,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,19
807,E01025052,1473,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,18
811,E01025053,1546,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,19
813,E01025054,1680,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,18
816,E01025055,1515,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
819,E01025056,1328,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
825,E01025057,1644,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,23
827,E01025058,1366,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,12
829,E01025059,1461,Serious Acquisitive Crime,SEP-2014 to AUG-2015,16,23
831,E01025060,1467,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
834,E01025061,1456,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,16
838,E01025062,1612,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,19
845,E01025064,1558,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
850,E01025065,1644,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,13
855,E01025067,1515,Serious Acquisitive Crime,SEP-2014 to AUG-2015,26,39
859,E01025068,1527,Serious Acquisitive Crime,SEP-2014 to AUG-2015,31,47
870,E01025072,1371,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,21
872,E01025074,1374,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,18
873,E01025075,1708,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,14
874,E01025076,1376,Serious Acquisitive Crime,SEP-2014 to AUG-2015,20,27
875,E01025077,1390,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,21
843,E01025063,1489,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
853,E01025066,1579,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,12
876,E01025078,1499,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
863,E01025069,1475,Serious Acquisitive Crime,SEP-2014 to AUG-2015,20,29
865,E01025070,1170,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,17
126,E01025124,1536,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,21
132,E01025125,1506,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
324,E01024904,1732,Serious Acquisitive Crime,SEP-2014 to AUG-2015,22,38
330,E01024905,1216,Serious Acquisitive Crime,SEP-2014 to AUG-2015,29,35
337,E01024906,1580,Serious Acquisitive Crime,SEP-2014 to AUG-2015,30,48
340,E01024907,1227,Serious Acquisitive Crime,SEP-2014 to AUG-2015,34,42
142,E01025128,1334,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
144,E01025129,1329,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
348,E01024909,1532,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,21
350,E01024910,1444,Serious Acquisitive Crime,SEP-2014 to AUG-2015,32,46
426,E01025547,1980,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
435,E01025548,1536,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
440,E01025549,2181,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
460,E01025552,1265,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
608,E01025553,2611,Serious Acquisitive Crime,SEP-2014 to AUG-2015,0,1
611,E01025554,1515,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
618,E01025555,1349,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
281,E01024892,1427,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,22
286,E01024893,1480,Serious Acquisitive Crime,SEP-2014 to AUG-2015,43,63
292,E01024894,1390,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
297,E01024896,1332,Serious Acquisitive Crime,SEP-2014 to AUG-2015,20,27
299,E01024897,1436,Serious Acquisitive Crime,SEP-2014 to AUG-2015,18,26
303,E01024898,1549,Serious Acquisitive Crime,SEP-2014 to AUG-2015,21,32
877,E01025079,1644,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
893,E01025085,1412,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
121,E01025123,2378,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,16
134,E01025126,1935,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,9
139,E01025127,1393,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
148,E01025130,2110,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,3
278,E01024891,1646,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,21
901,E01025088,1106,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,2
908,E01025090,1752,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
295,E01024895,1341,Serious Acquisitive Crime,SEP-2014 to AUG-2015,41,55
360,E01024912,1402,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,20
373,E01024914,1453,Serious Acquisitive Crime,SEP-2014 to AUG-2015,21,30
383,E01024915,2314,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,8
391,E01024916,1692,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
409,E01024918,1744,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
417,E01024919,3044,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,19
425,E01024920,1956,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,24
432,E01024921,2109,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,13
323,E01024903,1287,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,17
345,E01024908,1075,Serious Acquisitive Crime,SEP-2014 to AUG-2015,42,45
439,E01024922,1420,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
449,E01024923,1219,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,7
456,E01024924,1461,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,14
463,E01024925,1724,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,12
468,E01024926,2031,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,14
498,E01024930,1480,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
501,E01024931,1460,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,16
503,E01024932,1026,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,5
510,E01024933,1418,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
511,E01024934,1491,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
515,E01024935,1414,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
521,E01024937,1494,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
357,E01024911,1772,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,21
370,E01024913,1333,Serious Acquisitive Crime,SEP-2014 to AUG-2015,21,28
523,E01024938,1793,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
527,E01024939,1844,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,16
530,E01024940,1719,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
537,E01024941,1580,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
539,E01024942,1630,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
398,E01024917,1693,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
474,E01024927,1721,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,16
484,E01024928,1537,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
488,E01024929,1366,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
519,E01024936,1567,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,14
543,E01024943,2310,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,14
547,E01024944,1841,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,6
553,E01024945,2993,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,11
555,E01024946,1222,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
559,E01024947,1359,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
563,E01024948,1547,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
566,E01024949,2558,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,6
410,E01025545,1892,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,26
418,E01025546,1519,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,14
567,E01024950,1375,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,9
570,E01024951,1197,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
573,E01024952,1331,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,12
577,E01024953,1378,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
306,E01024899,1646,Serious Acquisitive Crime,SEP-2014 to AUG-2015,16,26
311,E01024900,1619,Serious Acquisitive Crime,SEP-2014 to AUG-2015,21,34
315,E01024901,1821,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,13
319,E01024902,1530,Serious Acquisitive Crime,SEP-2014 to AUG-2015,16,25
638,E01024968,1884,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
647,E01024969,1351,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
467,E01025000,1299,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,2
614,E01025001,1594,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
615,E01025002,1445,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,11
622,E01025003,1632,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,13
630,E01025004,1344,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
633,E01025005,1433,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
702,E01024976,1575,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
727,E01024980,1383,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
731,E01024981,1318,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
737,E01024982,1388,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
740,E01024983,1453,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,11
745,E01024984,1429,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,14
750,E01024985,1380,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
753,E01024986,1543,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,13
579,E01024954,1482,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
593,E01024958,1342,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
595,E01024959,1734,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
606,E01024963,1523,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
648,E01025009,1446,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
654,E01025010,1908,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
658,E01025011,1449,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
667,E01025012,2013,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,7
672,E01025014,1636,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
395,E01024989,1491,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
397,E01024990,1591,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
407,E01024991,1013,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,4
414,E01024992,1344,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
605,E01025367,1773,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,15
613,E01025368,1542,Serious Acquisitive Crime,SEP-2014 to AUG-2015,18,27
620,E01025369,1190,Serious Acquisitive Crime,SEP-2014 to AUG-2015,28,33
626,E01025370,1205,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,18
634,E01025373,1585,Serious Acquisitive Crime,SEP-2014 to AUG-2015,20,31
428,E01024994,1595,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,12
434,E01024995,1425,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
441,E01024996,1228,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,10
637,E01025006,1307,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
645,E01025008,1158,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,2
670,E01025013,1714,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
705,E01025022,1903,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
631,E01025371,1400,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,15
639,E01025374,1448,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
674,E01025015,1524,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
677,E01025016,2350,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,3
682,E01025017,1414,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
686,E01025018,1253,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
689,E01025019,1346,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
692,E01025020,1328,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
699,E01025021,1440,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
379,E01024987,1268,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,12
386,E01024988,1603,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,13
694,E01025574,1510,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,20
708,E01025577,1416,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
852,E01033224,1023,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,14
892,E01025509,1201,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,6
902,E01025513,2024,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,6
624,E01025556,1525,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
713,E01025578,1488,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
719,E01025579,1405,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
721,E01025580,1303,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
743,E01025584,1394,Serious Acquisitive Crime,SEP-2014 to AUG-2015,17,24
918,E01025520,1196,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,12
255,E01025526,1679,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
725,E01025581,1366,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,9
732,E01025582,1288,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,19
262,E01025527,1422,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
266,E01025528,1822,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,15
632,E01025558,1684,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
636,E01025559,1855,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,8
736,E01025583,1262,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,13
746,E01025585,2333,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,8
751,E01025586,1554,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
757,E01025587,1544,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
759,E01025588,1340,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
761,E01025589,1237,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
764,E01025590,1561,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
768,E01025591,1531,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
775,E01025593,1773,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
778,E01025594,1482,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
780,E01025595,1431,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
784,E01025596,2073,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,9
790,E01025598,1462,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
795,E01025600,1551,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
799,E01025601,1396,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
805,E01025603,1488,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
810,E01025605,1405,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,11
817,E01025608,1626,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
821,E01025609,2094,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
310,E01025532,1512,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
646,E01025561,1495,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
652,E01025562,2101,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,8
660,E01025563,1091,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,5
669,E01025565,1521,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
671,E01025566,1999,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,6
673,E01025567,1524,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
676,E01025568,1710,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
679,E01025569,1855,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
697,E01025575,1156,Serious Acquisitive Crime,SEP-2014 to AUG-2015,17,20
704,E01025576,2332,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,13
771,E01025592,1528,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,12
788,E01025597,1079,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,2
823,E01032485,1757,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,18
830,E01032928,2017,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,8
841,E01033072,2417,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,23
860,E01033231,2883,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,30
864,E01033281,2632,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,26
328,E01025536,1538,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
448,E01025550,1506,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
793,E01025599,1005,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,8
801,E01025602,1583,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
457,E01025551,1310,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
627,E01025557,1561,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
806,E01025604,1503,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
814,E01025606,1254,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,9
640,E01025560,1326,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
681,E01025570,1189,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,14
815,E01025607,1578,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,13
826,E01032486,1438,Serious Acquisitive Crime,SEP-2014 to AUG-2015,11,16
684,E01025571,1414,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
688,E01025572,1403,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
832,E01032929,1071,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,6
835,E01033071,1300,Serious Acquisitive Crime,SEP-2014 to AUG-2015,21,27
666,E01025564,1621,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
691,E01025573,1383,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,18
846,E01033073,1796,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,21
848,E01033223,1445,Serious Acquisitive Crime,SEP-2014 to AUG-2015,38,55
366,E01025313,1890,Serious Acquisitive Crime,SEP-2014 to AUG-2015,20,38
377,E01025314,2588,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,36
481,E01025335,1399,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
485,E01025336,1121,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
486,E01025337,1581,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
491,E01025338,1621,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
492,E01025339,1540,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
493,E01025340,1418,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
495,E01025341,1175,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,9
499,E01025342,1595,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
502,E01025343,1412,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
508,E01025345,1477,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
512,E01025346,1512,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
756,E01025488,2245,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,17
760,E01025489,1351,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
497,E01025434,1929,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
500,E01025435,1518,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,9
505,E01025436,2216,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,5
509,E01025437,1788,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,6
518,E01025439,1412,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
520,E01025440,1411,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
433,E01025198,1405,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
455,E01025201,1577,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
401,E01025194,1405,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
405,E01025318,1068,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,4
453,E01025325,1562,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
516,E01025347,1644,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
526,E01025348,1512,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
529,E01025349,1416,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
763,E01025490,1696,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,4
769,E01025492,1281,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,15
525,E01025442,1081,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,8
528,E01025443,1341,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
228,E01025205,1400,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,19
241,E01025207,1239,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,13
470,E01025328,1242,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,8
910,E01025282,1398,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
774,E01025493,1642,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,20
900,E01025512,1264,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,10
904,E01025514,2266,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,18
906,E01025515,1605,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
909,E01025516,1492,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
912,E01025517,1555,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
914,E01025518,1420,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
917,E01025519,1251,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,7
225,E01025521,1689,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,21
230,E01025522,1131,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,9
237,E01025523,1685,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,6
245,E01025524,1460,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,13
249,E01025525,1634,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
283,E01025529,1859,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,25
531,E01025444,1303,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,10
533,E01025445,1438,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,17
536,E01025446,1475,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
542,E01025448,1596,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
549,E01025450,1001,Serious Acquisitive Crime,SEP-2014 to AUG-2015,8,8
561,E01025453,1674,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
246,E01025208,1206,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,17
312,E01025210,1816,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,24
916,E01025283,1723,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,15
920,E01025285,1427,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,21
809,E01025498,1294,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,5
820,E01025499,1376,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
307,E01025531,1159,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,12
314,E01025533,1584,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
321,E01025534,1735,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
327,E01025535,1393,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,18
339,E01025537,1471,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,15
349,E01025538,1524,Serious Acquisitive Crime,SEP-2014 to AUG-2015,14,21
355,E01025539,1354,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,10
365,E01025540,1170,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,7
374,E01025541,1722,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
387,E01025542,1605,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,2
394,E01025543,1765,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
400,E01025544,1545,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,7
540,E01025447,1159,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,10
546,E01025449,982,Serious Acquisitive Crime,SEP-2014 to AUG-2015,10,10
335,E01025212,1404,Serious Acquisitive Crime,SEP-2014 to AUG-2015,13,18
507,E01025238,1560,Serious Acquisitive Crime,SEP-2014 to AUG-2015,6,10
922,E01025287,1966,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,17
924,E01025289,1618,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,19
854,E01025501,1115,Serious Acquisitive Crime,SEP-2014 to AUG-2015,1,1
776,E01025494,1532,Serious Acquisitive Crime,SEP-2014 to AUG-2015,12,18
867,E01025503,1359,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
551,E01025451,1945,Serious Acquisitive Crime,SEP-2014 to AUG-2015,4,7
556,E01025452,1726,Serious Acquisitive Crime,SEP-2014 to AUG-2015,5,8
569,E01025455,1446,Serious Acquisitive Crime,SEP-2014 to AUG-2015,2,3
571,E01025456,1207,Serious Acquisitive Crime,SEP-2014 to AUG-2015,9,11
574,E01025457,1420,Serious Acquisitive Crime,SEP-2014 to AUG-2015,15,21
578,E01025458,1472,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,4
150,E01025131,1549,Serious Acquisitive Crime,SEP-2014 to AUG-2015,7,11
154,E01025132,1509,Serious Acquisitive Crime,SEP-2014 to AUG-2015,3,5
