Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,GMS,EV - Exeter,Dr Wilkins Rutt,,78866.71
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,GMS,EV - Exeter,Dr Scott & Partners,,78111.97
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,PMS,EV - Exeter,Park Medical Group,,65711.61
Department of Health,NEWCASTLE PCT (COMMISSIONING),15/03/2011,PMS,EV - Exeter,Park Medical Group,,63952.54
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,GMS,EV - Exeter,The Surgery,,55952.75
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,GMS,EV - Exeter,University MG,,54858.09
Department of Health,NEWCASTLE PCT (COMMISSIONING),15/03/2011,PMS,EV - Exeter,St Anthony MG,,53296.74
Department of Health,NEWCASTLE PCT (COMMISSIONING),15/03/2011,PMS,EV - Exeter,Falcon House MG,,49384.38
Department of Health,NEWCASTLE PCT (COMMISSIONING),15/03/2011,PMS,EV - Exeter,Gosforth Memorial MG,,47544.15
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,GMS,EV - Exeter,Elmfield HC,,46869.11
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,PMS,EV - Exeter,Gosforth Memorial MG,,46150.38
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,GMS,EV - Exeter,Drs Wadge Stack,,43136.18
Department of Health,NEWCASTLE PCT (COMMISSIONING),15/03/2011,OPT,S/Alone,Ncle Visionplus,,42367
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,PMS,EV - Exeter,Denton Park MG,,40742.71
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,PMS,EV - Exeter,Adelaide MC,,40203.74
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,GMS,EV - Exeter,Avenue MG,,35342.91
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,PMS,EV - Exeter,St Anthony MG,,34699.15
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,PMS,EV - Exeter,Roseworth Surgery,,32359.29
Department of Health,NEWCASTLE PCT (COMMISSIONING),31/03/2011,PMS,EV - Exeter,Falcon House MG,,30455.48
