Body Name,Service Code,Expenditure Category,Payment Date,Transaction Number,Supplier,Net Amount
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,-678.94
Barrow Borough Council,The mall and shops,Buildings repairs and maintenance,02-Mar-2016,200029034,Bill Caulfield Electrical,568.52
Barrow Borough Council,Barrow town hall,Maintenance contracts - TSU,23-Mar-2016,200029352,Integral UK Ltd,565.17
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,09-Mar-2016,200029099,DLP Services (Northern) Ltd,"6,682.59"
Barrow Borough Council,Rawlinson Street Corridor,Building and construction works,09-Mar-2016,200029089,Ian Whiteoak Signs,577.03
Barrow Borough Council,Current assets - payments in advance,Payment in advance - GF,23-Mar-2016,200029394,Shaw & Sons Ltd,718.20
Barrow Borough Council,Cylical maintenance - HRA,Electrical testing,09-Mar-2016,200029163,Keith Wilson Elec Con Ltd,"2,145.49"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,02-Mar-2016,200029044,AB Mitchell Developments,"2,104.67"
Barrow Borough Council,Barrow park,Grounds maintenance,23-Mar-2016,200029377,Peter H Smith Limited,560.10
Barrow Borough Council,Pollution,Software maintenance,09-Mar-2016,200029065,Civica UK Ltd,"1,977.38"
Barrow Borough Council,Recycling,Recycling credits from contractor,09-Mar-2016,200029078,Biffa Waste Services Ltd,"-16,242.92"
Barrow Borough Council,Human Resources,Management training,02-Mar-2016,200029041,Furness College,"7,100.00"
Barrow Borough Council,Capitalised Planned Maintenance,Bathrooms,23-Mar-2016,200029353,AB Mitchell Developments,"2,840.00"
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,02-Mar-2016,200029033,Keith Wilson Elec Con Ltd,"4,973.76"
Barrow Borough Council,Disabled Facilities Grant,Grants,09-Mar-2016,200029064,ThyssenKrupp Encasa Ltd,742.50
Barrow Borough Council,Jenny Eclair - 31.3.16,Professional fees,02-Mar-2016,200028969,Avalon Promotions Ltd,"3,500.00"
Barrow Borough Council,Abbey musical society,Recoverable charges,23-Mar-2016,200029326,Abbey Musical Society,-693.18
Barrow Borough Council,Barrow savoyards,Admissions,09-Mar-2016,200029055,Barrow Savoyards,"4,301.50"
Barrow Borough Council,Dock museum,Equipment purchase,23-Mar-2016,200029386,Bill Caulfield Electrical,"1,429.37"
Barrow Borough Council,Dock museum,Equipment purchase,16-Mar-2016,200029230,ERCO Lighting Ltd,"9,010.47"
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,-847.68
Barrow Borough Council,The park leisure centre,Maintenance contracts - TSU,23-Mar-2016,200029352,Integral UK Ltd,980.00
Barrow Borough Council,Street cleansing,Street cleansing,09-Mar-2016,200029078,Biffa Waste Services Ltd,"78,762.55"
Barrow Borough Council,Information technology,Computer hardware maintenance,02-Mar-2016,200029029,Optech Fibres,"1,500.00"
Barrow Borough Council,U Dance Show,Hire of halls,23-Mar-2016,200029339,Active Cumbria,-811.50
Barrow Borough Council,Current assets - payments in advance,Payment in advance - GF,16-Mar-2016,200029196,Capita Business Services Limited,"17,199.66"
Barrow Borough Council,Tenant demand maintenance - HRA,Consultancy fees,02-Mar-2016,200029005,Diseno Associates Ltd,"1,168.69"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,09-Mar-2016,200029133,AB Mitchell Developments,"3,232.95"
Barrow Borough Council,Forum 28,Electricity,23-Mar-2016,200029332,NPower,"4,343.75"
Barrow Borough Council,Allotments,Metered water,16-Mar-2016,200029208,United Utilities Water Plc,"2,062.58"
Barrow Borough Council,Housing Benefits Admin,Professional fees,09-Mar-2016,200029155,Liberata Uk Ltd,"1,582.16"
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,23-Mar-2016,200029341,DLP Services (Northern) Ltd,"10,827.05"
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,02-Mar-2016,200029016,SIG Trading Ltd,"2,088.07"
Barrow Borough Council,Capitalised Planned Maintenance,Heating,09-Mar-2016,200029133,AB Mitchell Developments,"6,588.90"
Barrow Borough Council,Current assets - payments in advance,Payment in advance - GF,09-Mar-2016,200029112,CIPFA Business,"2,680.00"
Barrow Borough Council,Forum 28,Equipment purchase,09-Mar-2016,200029140,CPC,759.50
Barrow Borough Council,Forum 28,Maintenance contracts - TSU,23-Mar-2016,200029352,Integral UK Ltd,980.00
Barrow Borough Council,Parks and open spaces,Grounds maintenance,16-Mar-2016,200029275,Continental Landscapes Ltd,"26,224.27"
Barrow Borough Council,Crematorium,Equipment purchase,23-Mar-2016,200029420,Yorkshire Purchasing Organisation,663.90
Barrow Borough Council,Development control,Professional fees,16-Mar-2016,200029256,Recall Ltd,"19,489.05"
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,02-Mar-2016,200029033,Keith Wilson Elec Con Ltd,"4,836.48"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,23-Mar-2016,200029305,Hughes Brothers,"27,593.72"
Barrow Borough Council,Universal Credit,Professional fees,16-Mar-2016,200029239,Barrow Citizens Advice Bureau,541.67
Barrow Borough Council,Voids maintenance - HRA,Void repairs,02-Mar-2016,200029044,AB Mitchell Developments,"9,894.19"
Barrow Borough Council,Lulu in Concert - 10.3.16,Professional fees,23-Mar-2016,200029407,Linney PA Systems,597.63
Barrow Borough Council,Cost of collection,Council tax collection,16-Mar-2016,200029280,Liberata Uk Ltd,"67,855.93"
Barrow Borough Council,Dock museum,Maintenance contracts - TSU,23-Mar-2016,200029352,Integral UK Ltd,520.00
Barrow Borough Council,Human Resources,Management training,23-Mar-2016,200029301,M Taylor Associates Ltd,"1,373.70"
Barrow Borough Council,Forum catering,Catering contract - Forum,09-Mar-2016,200029098,Elior UK Ltd,"1,850.05"
Barrow Borough Council,Gruffalos Child -,Miscellaneous income,23-Mar-2016,200029313,Gruff Child UK Tours,585.62
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,682.36
Barrow Borough Council,Parks and open spaces,Grounds maintenance,16-Mar-2016,200029275,Continental Landscapes Ltd,"4,561.19"
Barrow Borough Council,Capitalised Planned Maintenance,Heating,09-Mar-2016,200029162,Plumbing Trade Supplies,"3,160.39"
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,02-Mar-2016,200029033,Keith Wilson Elec Con Ltd,"2,418.24"
Barrow Borough Council,Disabled Facilities Grant,Grants,16-Mar-2016,200029290,AB Mitchell Developments,"4,364.15"
Barrow Borough Council,Marina Village,Building and construction works,23-Mar-2016,200029316,L&W Wilson Ltd,"2,172.21"
Barrow Borough Council,Current assets - stocks,Postage stock,02-Mar-2016,200029018,Pitney Bowes Ltd,"1,013.00"
Barrow Borough Council,Current assets - payments in advance,Payment in advance - GF,23-Mar-2016,200029306,Democracy Counts Ltd,"1,107.00"
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,"-1,771.96"
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,"1,771.96"
Barrow Borough Council,The markets,Equipment maintenance,09-Mar-2016,200029062,Karcher (UK) Ltd,979.00
Barrow Borough Council,Dance nights - Recurring,Professional fees,02-Mar-2016,200028967,Jason Parkinson,933.60
Barrow Borough Council,Capitalised Planned Maintenance,Bathrooms,23-Mar-2016,200029383,Plumbing Trade Supplies,"1,411.39"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,09-Mar-2016,200029111,Benchmarx Kitchens & Joinery Ltd,571.53
Barrow Borough Council,Major works maintenance - HRA,Windows,16-Mar-2016,200029266,Wrekin Windows,"11,983.09"
Barrow Borough Council,From The Jam -,Professional fees,16-Mar-2016,200029202,Linney PA Systems,873.29
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,09-Mar-2016,200029107,EnviroVent Ltd,520.00
Barrow Borough Council,The park leisure centre,Maintenance contracts - venue,16-Mar-2016,200029211,Yarl Hydracentre Ltd,569.86
Barrow Borough Council,The park leisure centre,Chemicals,16-Mar-2016,200029294,Correct Flow Engineering Ltd,735.46
Barrow Borough Council,Barrow park,Gas,16-Mar-2016,200029275,Continental Landscapes Ltd,"1,994.93"
Barrow Borough Council,Coast protection,CAPITA dbs fees,09-Mar-2016,200029142,Capita Symonds Ltd,620.00
Barrow Borough Council,Streetcare Team,Software maintenance,09-Mar-2016,200029065,Civica UK Ltd,988.68
Barrow Borough Council,Recycling,Recycling collection and processing,09-Mar-2016,200029078,Biffa Waste Services Ltd,"66,996.74"
Barrow Borough Council,HRA Estates,Cleaning - other,16-Mar-2016,200029252,Associated Cleaning Contractors,"3,212.85"
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,23-Mar-2016,200029300,Rexel UK Ltd,508.42
Barrow Borough Council,Major works maintenance - HRA,Communal entrances,23-Mar-2016,200029385,George Jones & Son (Cum) Ltd,"1,779.14"
Barrow Borough Council,Barrow park,Grounds maintenance,16-Mar-2016,200029275,Continental Landscapes Ltd,"19,590.00"
Barrow Borough Council,Crematorium,Grounds maintenance,02-Mar-2016,200029027,Continental Landscapes Ltd,997.92
Barrow Borough Council,Licensing,Licensing - premises,09-Mar-2016,200029076,Furness Golf Club,575.00
Barrow Borough Council,Development control,Professional fees,23-Mar-2016,200029324,R Stockley,"4,000.00"
Barrow Borough Council,Information technology,Professional fees,09-Mar-2016,200029129,RandomStorm Ltd,"2,450.00"
Barrow Borough Council,Information technology,Computer hardware maintenance,09-Mar-2016,200029080,Cetus Solutions Ltd,"7,693.14"
Barrow Borough Council,HRA administration,Professional fees,09-Mar-2016,200029065,Civica UK Ltd,"3,750.00"
Barrow Borough Council,Capitalised Planned Maintenance,Bathrooms,09-Mar-2016,200029133,AB Mitchell Developments,"1,420.00"
Barrow Borough Council,Tenant demand maintenance - HRA,Consultancy fees,23-Mar-2016,200029397,PSS Consulting,"5,397.50"
Barrow Borough Council,Major works maintenance - HRA,Windows,02-Mar-2016,200029006,Top Notch Contractors Ltd,"48,065.30"
Barrow Borough Council,Dock museum,Gas,09-Mar-2016,200029066,British Gas Business,"4,031.29"
Barrow Borough Council,Barrow park,Grounds maintenance,23-Mar-2016,200029389,Greaves Tree Services Ltd,"5,500.00"
Barrow Borough Council,Voids maintenance - HRA,Void repairs,16-Mar-2016,200029290,AB Mitchell Developments,"12,106.77"
Barrow Borough Council,Shakespeare Schools Festival - 09/11/12,Professional fees,09-Mar-2016,200029093,Shakespeare Schools Festival,799.08
Barrow Borough Council,The Snow Queen - Jan 16,Professional fees,02-Mar-2016,200028989,Ballet Theatre UK Ltd,"3,741.57"
Barrow Borough Council,The park leisure centre,Professional fees,16-Mar-2016,200029198,Ulverston Health Club,"2,090.00"
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,-668.95
Barrow Borough Council,Parks and open spaces,Grounds maintenance,16-Mar-2016,200029275,Continental Landscapes Ltd,"4,061.19"
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,02-Mar-2016,200029007,Wrekin Windows,"7,753.59"
Barrow Borough Council,Voids maintenance - HRA,Void repairs,09-Mar-2016,200029133,AB Mitchell Developments,"10,216.38"
Barrow Borough Council,Tenant demand maintenance - HRA,Consultancy fees,23-Mar-2016,200029299,Diseno Associates Ltd,"1,121.72"
Barrow Borough Council,Recycling Reward Scheme,Publicity and promotion,02-Mar-2016,200028986,Love2Reward,"4,022.00"
Barrow Borough Council,Forum 28,Building cleaning,09-Mar-2016,200029098,Elior UK Ltd,"3,020.30"
Barrow Borough Council,Forum 28,Equipment purchase,23-Mar-2016,200029336,Nisbets,951.99
Barrow Borough Council,The park leisure centre,Professional fees,09-Mar-2016,200029108,Pulse Fitness Limited,"8,150.34"
Barrow Borough Council,Craven house,Electricity,23-Mar-2016,200029332,NPower,"7,163.15"
Barrow Borough Council,James Freel Close,Professional fees,16-Mar-2016,200029233,Pearce Bentley Security Services,"1,170.00"
Barrow Borough Council,Street Lighting,Christmas illuminations,23-Mar-2016,200029368,Optech Fibres,"7,299.00"
Barrow Borough Council,Tenant demand maintenance - HRA,Gas works,09-Mar-2016,200029127,Sure Maintenance,"15,390.72"
Barrow Borough Council,Tenant demand maintenance - HRA,Consultancy fees,23-Mar-2016,200029397,PSS Consulting,"4,685.00"
Barrow Borough Council,Cylical maintenance - HRA,Painting,16-Mar-2016,200029187,George Jones & Son (Cum) Ltd,"3,181.69"
Barrow Borough Council,The park leisure centre,Equipment purchase,23-Mar-2016,200029314,Funky Moves Ltd,"2,010.00"
Barrow Borough Council,Occupational health,Solicitors fees,02-Mar-2016,200028988,Holdens Solicitors,"9,649.00"
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,02-Mar-2016,200029016,SIG Trading Ltd,"2,235.04"
Barrow Borough Council,Heather Small,Professional fees,02-Mar-2016,200028982,Entertainment Trade Mgt (Agencies) Ltd,"2,840.63"
Barrow Borough Council,Barrow park,Grounds maintenance,02-Mar-2016,200029042,Morgans,"2,700.00"
Barrow Borough Council,Parks and open spaces,Grounds maintenance,16-Mar-2016,200029275,Continental Landscapes Ltd,"25,839.27"
Barrow Borough Council,The markets,Buildings repairs and maintenance,09-Mar-2016,200029125,Hughes Brothers,"1,414.16"
Barrow Borough Council,Capitalised Planned Maintenance,Bathrooms,16-Mar-2016,200029185,Plumbing Trade Supplies,623.02
Barrow Borough Council,Suspense accounts,Income suspense account,09-Mar-2016,200029166,Lakes Roofing & Flooring (Barrow) Ltd,"1,436.80"
Barrow Borough Council,Insurance holding account,Insurance claims,23-Mar-2016,200029417,Zurich Insurance Group Ltd,"2,623.25"
Barrow Borough Council,Major works maintenance - HRA,Windows,16-Mar-2016,200029265,Top Notch Contractors Ltd,"2,998.01"
Barrow Borough Council,Cemeteries,Grounds maintenance,02-Mar-2016,200028958,County Roadways,"2,950.00"
Barrow Borough Council,Public health inspection,Software maintenance,09-Mar-2016,200029065,Civica UK Ltd,988.68
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,23-Mar-2016,200029384,Keith Wilson Elec Con Ltd,"4,234.56"
Barrow Borough Council,Cylical maintenance - HRA,Gas works,09-Mar-2016,200029127,Sure Maintenance,"9,210.27"
Barrow Borough Council,Forum 28,Gas,09-Mar-2016,200029066,British Gas Business,"4,099.97"
Barrow Borough Council,Crematorium,Other expenses,16-Mar-2016,200029259,Cameo Ltd,"25,532.00"
Barrow Borough Council,Housing Benefits Admin,Benefits council tenants,16-Mar-2016,200029280,Liberata Uk Ltd,"17,647.69"
Barrow Borough Council,Disabled Facilities Grant,Grants,09-Mar-2016,200029086,Benchmark Building Serv UK Ltd,"2,760.00"
Barrow Borough Council,Tenant demand maintenance - HRA,Central overheads,09-Mar-2016,200029125,Hughes Brothers,"16,239.58"
Barrow Borough Council,Local Council Tax Reduction Scheme (LCTRS),LCTRS Admin,16-Mar-2016,200029280,Liberata Uk Ltd,"66,453.10"
Barrow Borough Council,Food safety,Professional fees,02-Mar-2016,200029000,P&P Jackson,745.50
Barrow Borough Council,Homeless families and dispersed accommodation - HRA,Professional fees,23-Mar-2016,200029297,Whiteheads Solicitors,"1,535.00"
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,23-Mar-2016,200029384,Keith Wilson Elec Con Ltd,"17,012.16"
Barrow Borough Council,Disabled Facilities Grant,Grants,16-Mar-2016,200029262,Dolphin Stairlifts Cumbria,"1,885.00"
Barrow Borough Council,Disabled Facilities Grant,Grants,16-Mar-2016,200029225,Lee Bowron Glazing Ltd,"1,496.00"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,16-Mar-2016,200029175,Hughes Brothers,"16,316.27"
Barrow Borough Council,Current assets - payments in advance,Payment in advance - hra,02-Mar-2016,200028970,Civica UK Ltd,840.00
Barrow Borough Council,Current assets - payments in advance,Payment in advance - GF,09-Mar-2016,200029112,CIPFA Business,"4,270.00"
Barrow Borough Council,Major works maintenance - HRA,Garages,02-Mar-2016,200028984,Cumbria Roofing Ulverston,"19,460.00"
Barrow Borough Council,Dock museum,Gas,09-Mar-2016,200029066,British Gas Business,"2,883.56"
Barrow Borough Council,Housing Benefits Admin,Professional fees,23-Mar-2016,200029408,Furness Audit Ltd,"8,280.00"
Barrow Borough Council,Chris & Pui -,Professional fees,02-Mar-2016,200028963,UK Productions Ltd,"3,500.00"
Barrow Borough Council,Disabled Facilities Grant,Grants,16-Mar-2016,200029241,The Drawing Room (Cumbria) Ltd,"1,174.77"
Barrow Borough Council,Voids maintenance - HRA,Void repairs,16-Mar-2016,200029267,Rexel UK Ltd,724.73
Barrow Borough Council,Barrow park,Grounds maintenance,09-Mar-2016,200029132,Burrows Tool Factors,651.65
Barrow Borough Council,Parks and open spaces,Grounds maintenance,23-Mar-2016,200029389,Greaves Tree Services Ltd,"1,700.00"
Barrow Borough Council,Occupational health,Professional fees,16-Mar-2016,200029244,Your Best Option,"1,207.50"
Barrow Borough Council,Telephones Holding A/C,Telephone charges paid,16-Mar-2016,200029227,EE Ltd,"1,083.67"
Barrow Borough Council,Local land charges,Search fees/stamp duties,23-Mar-2016,200029355,Cumbria County Council,"1,768.10"
Barrow Borough Council,Forum 28,Professional fees,23-Mar-2016,200029407,Linney PA Systems,708.20
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,"-2,342.97"
Barrow Borough Council,Barrow town hall,Electricity,23-Mar-2016,200029332,NPower,"2,543.24"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,09-Mar-2016,200029125,Hughes Brothers,"16,399.12"
Barrow Borough Council,Coastal Communities Fund,Professional fees,02-Mar-2016,200029013,W Robinson Business Services,"4,310.33"
Barrow Borough Council,Major works maintenance - HRA,Doors,16-Mar-2016,200029255,SBP Ltd - Permadoor,"15,330.96"
Barrow Borough Council,Viva Neil Diamond,Hire of halls,16-Mar-2016,200029183,Yellowstone Events Ltd,-741.75
Barrow Borough Council,The park leisure centre,Professional fees,09-Mar-2016,200029145,Premier Commercial Cleaning Serv Ltd,"1,060.00"
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,678.94
Barrow Borough Council,Playground,Grounds maintenance,16-Mar-2016,200029275,Continental Landscapes Ltd,722.85
Barrow Borough Council,Development control,Professional fees,09-Mar-2016,200029096,UDREP,"1,093.50"
Barrow Borough Council,HRA administration,Professional fees,23-Mar-2016,200029315,DtL Creative Ltd,"4,150.00"
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,23-Mar-2016,200029317,Baker Mallett,"1,267.60"
Barrow Borough Council,Current assets - stocks,Postage stock,16-Mar-2016,200029276,Royal Mail,"1,792.93"
Barrow Borough Council,Voids maintenance - HRA,Void repairs,23-Mar-2016,200029353,AB Mitchell Developments,"2,022.66"
Barrow Borough Council,Capitalised Planned Maintenance,Kitchens,02-Mar-2016,200029044,AB Mitchell Developments,"5,911.23"
Barrow Borough Council,Crematorium,Professional fees,09-Mar-2016,200029147,Stuart Brahney Assoc,604.00
Barrow Borough Council,Dock museum,Equipment purchase,16-Mar-2016,200029230,ERCO Lighting Ltd,916.63
Barrow Borough Council,The park leisure centre,Professional fees,23-Mar-2016,200029348,Pulse Fitness Limited,"7,391.58"
Barrow Borough Council,Barrow park,Professional fees,16-Mar-2016,200029291,JC Blyth,"1,085.09"
Barrow Borough Council,Licensing,Software maintenance,09-Mar-2016,200029065,Civica UK Ltd,"1,977.35"
Barrow Borough Council,Barrow town hall,Planned Building repairs and maintenance,02-Mar-2016,200029034,Bill Caulfield Electrical,"1,282.82"
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,02-Mar-2016,200028995,DLP Services (Northern) Ltd,"20,047.77"
Barrow Borough Council,Tenant demand maintenance - HRA,Roofing,09-Mar-2016,200029082,Cumbria Roofing Ulverston,"10,800.00"
Barrow Borough Council,Abbey musical society,Hire of halls,23-Mar-2016,200029326,Abbey Musical Society,"-2,746.00"
Barrow Borough Council,Corporate management,Brokerage fees,16-Mar-2016,200029179,Capita Asset Services,"11,750.00"
Barrow Borough Council,Forum 28,Equipment purchase,16-Mar-2016,200029278,Stage Electrics,847.94
Barrow Borough Council,Capitalised Planned Maintenance,Roofs,16-Mar-2016,200029199,Richard Coates Quantity Surveyors Ltd,"1,528.00"
Barrow Borough Council,Disabled Facilities Grant,Grants,16-Mar-2016,200029290,AB Mitchell Developments,"3,199.77"
Barrow Borough Council,South Lakes Rock School,Hire of halls,09-Mar-2016,200029120,South Lakes Rock School,-547.50
Barrow Borough Council,Forum 28,Printing and stationery,09-Mar-2016,200029049,Secure Media,"1,864.00"
Barrow Borough Council,The park leisure centre,Electricity,23-Mar-2016,200029332,NPower,"5,500.15"
Barrow Borough Council,Development control,Professional fees,23-Mar-2016,200029324,R Stockley,"1,200.00"
Barrow Borough Council,Development control,Professional fees,23-Mar-2016,200029324,R Stockley,"1,912.50"
Barrow Borough Council,Barrow town hall,Gas,09-Mar-2016,200029066,British Gas Business,812.75
Barrow Borough Council,Community involvement - HRA,Professional fees,23-Mar-2016,200029338,BMG Research,"4,375.50"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,23-Mar-2016,200029321,Alpha Electrics & Building Serv Ltd,676.64
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,23-Mar-2016,200029321,Alpha Electrics & Building Serv Ltd,596.64
Barrow Borough Council,Playground,Grounds maintenance,16-Mar-2016,200029275,Continental Landscapes Ltd,"1,172.85"
Barrow Borough Council,Barrow town hall,Building cleaning,16-Mar-2016,200029252,Associated Cleaning Contractors,"3,794.46"
Barrow Borough Council,Disabled Facilities Grant,Grants,16-Mar-2016,200029262,Dolphin Stairlifts Cumbria,"1,795.00"
Barrow Borough Council,Corporate Costs,Professional Fees,01-Mar-2016,DD010316,Security Plus,822.61
Barrow Borough Council,HR,Childcare Vouchers,04-Mar-2016,DD040316,P&MM Ltd,"2,024.07"
Barrow Borough Council,MMI Claims Holding Account,Claims Settled,08-Mar-2016,DD080316,Robert Jackson Solicitors,"2,399.33"
Barrow Borough Council,Lulu in Concert - 10.3.16,Professional fees,10-Mar-2016,DD100316,Synchrostar Ltd,"9,000.00"
Barrow Borough Council,Technical Services,Telephone charges paid,14-Mar-2016,DD140316,BT,959.44
Barrow Borough Council,Inland Revenue Account,CIS Tax,17-Mar-2016,DD170316,HMRC,"1,097.56"
Barrow Borough Council,Licensing,Professional fees,17-Mar-2016,DD170316,DBS,"1,276.00"
Barrow Borough Council,Street fittings,Other Grants,21-Mar-2016,DD210316,JA & EC Greenwood,500.00
Barrow Borough Council,Physic Sally,Professional fees,23-Mar-2016,DD230316,Sally Morgan Entertainments,"10,634.69"
Barrow Borough Council,Housing,Court Costs,24-Mar-2016,DD240316,HMCS,"1,110.00"
Barrow Borough Council,Corporate Costs,Professional fees,29-Mar-2016,DD290316,Allpay,"2,958.88"
Barrow Borough Council,Housing Revenue Account,Tenant Demand Maintenance,30-Mar-2016,DD300316,Vinci,"1,014,498.05"
Barrow Borough Council,Rob Beckett,Professional fees,31-Mar-2016,DD310316,Off the Kerb Productions,"5,473.90"
