Unique Reference Number,Date,Merchant Category Code,Location,Merchant Category Group,Amount,Supplier
FCOGPC1401000284,17/01/2014,Travel  ,Belgium ,Airlines,1276.22,AMERICAN
FCOGPC1401000285,17/01/2014,Travel  ,United Kingdom,Airlines,2272.38,EMIRATES  
FCOGPC1401000286,17/01/2014,Travel  ,United Kingdom,Airlines,542.85,VIR ATL    
FCOGPC1401000287,17/01/2014,Travel  ,United Kingdom,Airlines,-1962.48,VIR ATL    
FCOGPC1401000288,17/01/2014,Travel  ,United Kingdom,Airlines,841.65,BRITISH AIRW
FCOGPC1401000289,17/01/2014,Travel  ,United Kingdom,Airlines,841.65,BRITISH AIRW
FCOGPC1401000290,17/01/2014,Travel  ,Jamaica,Airlines,860.37,BRITISH AIRW
FCOGPC1401000291,17/01/2014,Travel  ,Spain,Airlines,2734.02,TAM BSP REINO UNIDO
FCOGPC1401000292,17/01/2014,Travel  ,United Kingdom,Airlines,3449.27,VIR ATL    
FCOGPC1401000293,17/01/2014,Travel  ,United Kingdom,Airlines,610.17,VIR ATL    
FCOGPC1401000294,17/01/2014,Travel  ,United Kingdom,Airlines,3696.15,VIR ATL    
FCOGPC1401000295,17/01/2014,Travel  ,United Kingdom,Airlines,542.85,VIR ATL    
FCOGPC1401000296,17/01/2014,Travel  ,United Kingdom,Airlines,1457.77,VIR ATL    
FCOGPC1401000297,17/01/2014,Travel  ,United Kingdom,Airlines,610.17,VIR ATL    
FCOGPC1401000298,17/01/2014,Travel  ,United Kingdom,Airlines,1457.77,VIR ATL    
FCOGPC1401000299,17/01/2014,Travel  ,United Kingdom,Airlines,1095.05,MALAY AI   
FCOGPC1401000300,17/01/2014,Travel  ,Malaysia,Airlines,1014.48,MALAY AI   
FCOGPC1401000301,17/01/2014,Travel  ,United Kingdom,Airlines,661.25,BRITISH AIRW
FCOGPC1401000302,17/01/2014,Travel  ,United Kingdom,Airlines,754.25,BRITISH AIRW
FCOGPC1401000303,17/01/2014,Travel  ,United Kingdom,Airlines,977.55,BRITISH AIRW
FCOGPC1401000304,17/01/2014,Travel  ,United Kingdom,Airlines,1056.05,BRITISH AIRW
FCOGPC1401000305,17/01/2014,Travel  ,United Kingdom,Airlines,977.55,BRITISH AIRW
FCOGPC1401000306,17/01/2014,Travel  ,United Kingdom,Airlines,622.55,BRITISH AIRW
FCOGPC1401000307,17/01/2014,Travel  ,United Kingdom,Airlines,1111.45,BRITISH AIRW
FCOGPC1401000308,17/01/2014,Travel  ,Australia,Airlines,3123.27,ETIHADAIR
FCOGPC1401000309,17/01/2014,Travel  ,United Kingdom,Airlines,1341.1,EM AIR      
FCOGPC1401000310,17/01/2014,Travel  ,United Kingdom,Airlines,1306.8,KENYA AIR    
FCOGPC1401000311,20/01/2014,Travel  ,Armenia,Airlines,827.6,ETIHADAIR
FCOGPC1401000312,20/01/2014,Travel  ,United Kingdom,Airlines,809.01,EM AIR      
FCOGPC1401000313,20/01/2014,Travel  ,United Kingdom,Airlines,799.45,BRITISH AIRW
FCOGPC1401000314,20/01/2014,Travel  ,United Kingdom,Airlines,1263.05,BRITISH AIRW
FCOGPC1401000315,20/01/2014,Travel  ,United Kingdom,Airlines,3170.15,BRITISH AIRW
FCOGPC1401000316,20/01/2014,Travel  ,United Kingdom,Airlines,2321.1,ROYAL BRUNEI
FCOGPC1401000317,20/01/2014,Travel  ,Germany,Airlines,-521.42,HAHN AIR 
FCOGPC1401000318,20/01/2014,Travel  ,United Kingdom,Airlines,2603.75,BRITISH AIRW
FCOGPC1401000319,20/01/2014,Travel  ,United Kingdom,Airlines,2603.75,BRITISH AIRW
FCOGPC1401000320,20/01/2014,Travel  ,United Kingdom,Airlines,1634.75,BRITISH AIRW
FCOGPC1401000321,20/01/2014,Travel  ,United Kingdom,Airlines,675.55,BRITISH AIRW
FCOGPC1401000322,20/01/2014,Travel  ,United Kingdom,Airlines,1582.65,BRITISH AIRW
FCOGPC1401000323,20/01/2014,Travel  ,United Kingdom,Airlines,4030.55,BRITISH AIRW
FCOGPC1401000324,20/01/2014,Travel  ,United Kingdom,Airlines,609.2,BRITISH AIRW
FCOGPC1401000325,20/01/2014,Travel  ,United Kingdom,Airlines,1602.65,VIR ATL    
FCOGPC1401000326,20/01/2014,Travel  ,United Kingdom,Airlines,1602.65,VIR ATL    
FCOGPC1401000327,20/01/2014,Travel  ,United States,Airlines,1038.47,BRITISH AIRW
FCOGPC1401000328,20/01/2014,Travel  ,United Kingdom,Airlines,1714.1,THY         
FCOGPC1401000329,20/01/2014,Travel  ,United Kingdom,Airlines,521.9,THY         
FCOGPC1401000330,20/01/2014,Travel  ,United Kingdom,Airlines,721.55,BRITISH AIRW
FCOGPC1401000331,20/01/2014,Travel  ,United States,Airlines,1387.4,BRITISH AIRW
FCOGPC1401000332,20/01/2014,Travel  ,Netherlands,Airlines,901.8,KLM
FCOGPC1401000333,20/01/2014,Travel  ,United Kingdom,Airlines,3695.55,BRITISH AIRW
FCOGPC1401000334,20/01/2014,Travel  ,United Kingdom,Airlines,923.19,EM AIR      
FCOGPC1401000335,20/01/2014,Travel  ,Trinidad and Tobago,Airlines,639.02,CopaAirli 
FCOGPC1401000336,20/01/2014,Travel  ,United Kingdom,Airlines,-2076.55,QATAR AIR 
FCOGPC1401000337,20/01/2014,Travel  ,Qatar,Airlines,917.14,QATAR AIR
FCOGPC1401000338,20/01/2014,Travel  ,United States,Airlines,721.49,BWIA      Q784S
FCOGPC1401000339,20/01/2014,Travel  ,Belgium ,Airlines,3373.15,AMERICAN
FCOGPC1401000340,20/01/2014,Travel  ,France,Airlines,968.74,AIR FRANCE  
FCOGPC1401000341,20/01/2014,Travel  ,France,Airlines,968.74,AIR FRANCE  
FCOGPC1401000342,20/01/2014,Travel  ,France,Airlines,968.74,AIR FRANCE  
FCOGPC1401000343,20/01/2014,Travel  ,United Kingdom,Airlines,703,UNITED AIR 
FCOGPC1401000344,20/01/2014,Travel  ,Paraguay,Airlines,605.72,AMERICAN
FCOGPC1401000345,20/01/2014,Travel  ,United Kingdom,Airlines,598.15,BRITISH AIRW
FCOGPC1401000346,20/01/2014,Travel  ,Belgium ,Airlines,1117,DELTA
FCOGPC1401000347,20/01/2014,Travel  ,Qatar,Airlines,743.77,QATAR AIR
FCOGPC1401000348,20/01/2014,Travel  ,Colombia,Airlines,914.72,AIR CANADA
FCOGPC1401000349,20/01/2014,Travel  ,United Kingdom,Airlines,1412.75,AIR CAN   
FCOGPC1401000350,21/01/2014,Travel  ,"Korea, Republic of",Airlines,2121.7,Asiana
FCOGPC1401000351,21/01/2014,Travel  ,Ireland,Airlines,634,DELTA AIR   
FCOGPC1401000352,21/01/2014,Travel  ,Ireland,Airlines,682,DELTA AIR   
FCOGPC1401000353,21/01/2014,Travel  ,United Kingdom,Airlines,597.85,VIR ATL    
FCOGPC1401000354,21/01/2014,Travel  ,United Kingdom,Airlines,1439.95,BRITISH AIRW
FCOGPC1401000355,21/01/2014,Travel  ,United Kingdom,Airlines,2406.65,UNITED AIR  
FCOGPC1401000356,21/01/2014,Travel  ,United Kingdom,Airlines,1496.49,EM AIR      
FCOGPC1401000357,21/01/2014,Travel  ,United Kingdom,Airlines,923.96,EM AIR      
FCOGPC1401000358,21/01/2014,Travel  ,United Kingdom,Airlines,718.6,EM AIR      
FCOGPC1401000359,21/01/2014,Travel  ,United Kingdom,Airlines,708.4,EM AIR      
FCOGPC1401000360,21/01/2014,Travel  ,United Kingdom,Airlines,1042.25,BRITISH AIRW
FCOGPC1401000361,21/01/2014,Travel  ,United Kingdom,Airlines,597.85,VIR ATL    
FCOGPC1401000362,21/01/2014,Travel  ,United Kingdom,Airlines,533.25,VIR ATL    
FCOGPC1401000363,21/01/2014,Travel  ,United Kingdom,Airlines,608.47,BRITISH AIRW
FCOGPC1401000364,21/01/2014,Travel  ,Jamaica,Airlines,851.42,BRITISH AIRW
FCOGPC1401000365,21/01/2014,Travel  ,Jamaica,Airlines,851.42,BRITISH AIRW
FCOGPC1401000366,21/01/2014,Travel  ,United Kingdom,Airlines,-3976.95,BRITISH A   
FCOGPC1401000367,21/01/2014,Travel  ,Hong Kong,Airlines,1237.3,BRITISH AIRW
FCOGPC1401000368,21/01/2014,Travel  ,United Kingdom,Airlines,634.8,BANGKOK AIRW
FCOGPC1401000369,21/01/2014,Travel  ,United Kingdom,Airlines,520.1,EM AIR      
FCOGPC1401000370,21/01/2014,Travel  ,United Kingdom,Airlines,685.1,ETHIOPIA    
FCOGPC1401000371,21/01/2014,Travel  ,United Kingdom,Airlines,579.7,SINGAPOREAIR 
FCOGPC1401000372,22/01/2014,Travel  ,Singapore,Airlines,918.93,SINGAPORE  
FCOGPC1401000373,22/01/2014,Travel  ,United Kingdom,Airlines,1561.25,KENYA AIR    
FCOGPC1401000374,22/01/2014,Travel  ,United Kingdom,Airlines,789.7,EMIRATES    
FCOGPC1401000375,22/01/2014,Travel  ,China,Airlines,3039.74,XIMINLUYUNPIAOWU
FCOGPC1401000376,22/01/2014,Travel  ,Australia,Airlines,2943.02,CHINA SOU 
FCOGPC1401000377,22/01/2014,Travel  ,United Kingdom,Airlines,4359.75,BRITISH AIRW
FCOGPC1401000378,22/01/2014,Travel  ,United Kingdom,Airlines,1673.5,BRITISH AIRW
FCOGPC1401000379,22/01/2014,Travel  ,United Kingdom,Airlines,1673.5,BRITISH AIRW
FCOGPC1401000380,22/01/2014,Travel  ,United Kingdom,Airlines,3373.55,BRITISH AIRW
FCOGPC1401000381,22/01/2014,Travel  ,United Kingdom,Airlines,2346.55,BRITISH AIRW
FCOGPC1401000382,22/01/2014,Travel  ,United Kingdom,Airlines,2346.55,BRITISH AIRW
FCOGPC1401000383,22/01/2014,Travel  ,Netherlands,Airlines,3205.2,KLM  
FCOGPC1401000384,22/01/2014,Travel  ,Netherlands,Airlines,3205.2,KLM  
FCOGPC1401000385,22/01/2014,Travel  ,United Kingdom,Airlines,935.19,EMIRATES  
FCOGPC1401000386,22/01/2014,Travel  ,United Kingdom,Airlines,910.09,EMIRATES  
FCOGPC1401000387,22/01/2014,Travel  ,Qatar,Airlines,706.76,QATAR AIR
FCOGPC1401000388,22/01/2014,Travel  ,United Kingdom,Airlines,639.1,EMIRATES  
FCOGPC1401000389,22/01/2014,Travel  ,United Kingdom,Airlines,1314.65,VIR ATL    
FCOGPC1401000390,22/01/2014,Travel  ,United Kingdom,Airlines,1602.65,VIR ATL    
FCOGPC1401000391,22/01/2014,Travel  ,United Kingdom,Airlines,1643.55,VIR ATL    
FCOGPC1401000392,22/01/2014,Travel  ,Panama,Airlines,599.05,AVIANCA E
FCOGPC1401000393,22/01/2014,Travel  ,United Kingdom,Airlines,767.15,VIR ATL    
FCOGPC1401000394,23/01/2014,Travel  ,Portugal,Airlines,1824.7,TAP PORTU
FCOGPC1401000395,23/01/2014,Travel  ,United Kingdom,Airlines,1631.35,VIR ATL    
FCOGPC1401000396,23/01/2014,Travel  ,United Kingdom,Airlines,1496.9,VIR ATL    
FCOGPC1401000397,23/01/2014,Travel  ,Ireland,Airlines,1889.3,DELTA
FCOGPC1401000398,23/01/2014,Travel  ,United Kingdom,Airlines,1217.55,VIR ATL    
FCOGPC1401000399,23/01/2014,Travel  ,United Kingdom,Airlines,1565.65,VIR ATL    
FCOGPC1401000400,23/01/2014,Travel  ,United Kingdom,Airlines,3277,VIR ATL    
FCOGPC1401000401,23/01/2014,Travel  ,United Kingdom,Airlines,1217.55,VIR ATL    
FCOGPC1401000402,23/01/2014,Travel  ,United Kingdom,Airlines,1211.55,VIR ATL    
FCOGPC1401000403,23/01/2014,Travel  ,France,Airlines,2207.11,AIR FRANCE
FCOGPC1401000404,23/01/2014,Travel  ,Japan,Airlines,2014.42,BRITISH AIRW
FCOGPC1401000405,23/01/2014,Travel  ,Hong Kong,Airlines,2182.61,BRITISH AIRW
FCOGPC1401000406,23/01/2014,Travel  ,Hong Kong,Airlines,4418.21,BRITISH AIRW
FCOGPC1401000407,23/01/2014,Travel  ,Japan,Airlines,2017.05,BRITISH AIRW
FCOGPC1401000408,23/01/2014,Travel  ,Paraguay,Airlines,713.73,COPA AIRLINES
FCOGPC1401000409,23/01/2014,Travel  ,Netherlands,Airlines,1223.85,KLM PANAM  
FCOGPC1401000410,23/01/2014,Travel  ,Jamaica,Airlines,957.35,BRITISH AIRW
FCOGPC1401000411,23/01/2014,Travel  ,United Kingdom,Airlines,797.85,BRITISH AIRW
FCOGPC1401000412,23/01/2014,Travel  ,United Kingdom,Airlines,690.15,BRITISH AIRW
FCOGPC1401000413,23/01/2014,Travel  ,United Kingdom,Airlines,1073.95,BRITISH AIRW
FCOGPC1401000414,23/01/2014,Travel  ,United Kingdom,Airlines,777.6,THAI AIRWAYS
FCOGPC1401000415,23/01/2014,Travel  ,United Kingdom,Airlines,777.6,THAI AIRWAYS
FCOGPC1401000416,23/01/2014,Travel  ,United Kingdom,Airlines,3169.85,BRITISH AIRW
FCOGPC1401000417,23/01/2014,Travel  ,United Kingdom,Airlines,1490.85,BRITISH AIRW
FCOGPC1401000418,23/01/2014,Travel  ,United Kingdom,Airlines,1490.85,BRITISH AIRW
FCOGPC1401000419,23/01/2014,Travel  ,United Kingdom,Airlines,1490.85,BRITISH AIRW
FCOGPC1401000420,23/01/2014,Travel  ,United Kingdom,Airlines,3266.25,BRITISH AIRW
FCOGPC1401000421,23/01/2014,Travel  ,United Kingdom,Airlines,1941.55,BRITISH AIRW
FCOGPC1401000422,23/01/2014,Travel  ,Ireland,Airlines,556.49,EASYJET     
FCOGPC1401000423,23/01/2014,Travel  ,United Kingdom,Airlines,621.65,THY         
FCOGPC1401000424,23/01/2014,Travel  ,United Kingdom,Airlines,998.34,ETHIOPIA    
FCOGPC1401000425,23/01/2014,Travel  ,United Kingdom,Airlines,928,ETHIOPIA    
FCOGPC1401000426,24/01/2014,Travel  ,United Kingdom,Airlines,621.45,THY         
FCOGPC1401000427,24/01/2014,Travel  ,United Kingdom,Airlines,4156.95,BRITISH AIRW
FCOGPC1401000428,24/01/2014,Travel  ,United Kingdom,Airlines,542.25,BRITISH AIRW
FCOGPC1401000429,24/01/2014,Travel  ,United Kingdom,Airlines,3169.85,BRITISH AIRW
FCOGPC1401000430,24/01/2014,Travel  ,United Kingdom,Airlines,3177.45,MALAY AIR    
FCOGPC1401000431,24/01/2014,Travel  ,Australia,Airlines,612.23,VIRGIN 
FCOGPC1401000432,24/01/2014,Travel  ,United Kingdom,Airlines,1140.25,BRITISH AIRW
FCOGPC1401000433,24/01/2014,Travel  ,United Kingdom,Airlines,1999.15,BRITISH AIRW
FCOGPC1401000434,24/01/2014,Travel  ,United Kingdom,Airlines,528.19,EMIRATES  
FCOGPC1401000435,24/01/2014,Travel  ,United Kingdom,Airlines,794.19,EMIRATES  
FCOGPC1401000436,24/01/2014,Travel  ,United Kingdom,Airlines,677.25,VIR ATL    
FCOGPC1401000437,24/01/2014,Travel  ,United Kingdom,Airlines,1110.65,VIR ATL    
FCOGPC1401000438,24/01/2014,Travel  ,United Kingdom,Airlines,1314.75,VIR ATL    
FCOGPC1401000439,24/01/2014,Travel  ,United Kingdom,Airlines,640.25,VIR ATL    
FCOGPC1401000440,24/01/2014,Travel  ,United Kingdom,Airlines,2657.75,VIR ATL    
FCOGPC1401000441,24/01/2014,Travel  ,"Korea, Republic of",Airlines,844.47,Asiana
FCOGPC1401000442,24/01/2014,Travel  ,"Korea, Republic of",Airlines,844.47,Asiana
FCOGPC1401000443,24/01/2014,Travel  ,"Korea, Republic of",Airlines,-786.79,Asiana
FCOGPC1401000444,24/01/2014,Travel  ,Qatar,Airlines,511.68,QATAR AIR
FCOGPC1401000445,24/01/2014,Travel  ,Qatar,Airlines,1409.26,QATAR AIR 
FCOGPC1401000446,27/01/2014,Travel  ,Portugal,Airlines,2057.8,TAP PORTUGAL
FCOGPC1401000447,27/01/2014,Travel  ,Portugal,Airlines,2057.8,TAP PORTUGAL
FCOGPC1401000448,27/01/2014,Travel  ,United Kingdom,Airlines,3640.84,LUFTHANSA    
FCOGPC1401000449,27/01/2014,Travel  ,United Kingdom,Airlines,1609.11,LUFTHANSA    
FCOGPC1401000450,27/01/2014,Travel  ,United Kingdom,Airlines,597.34,LUFTHANSA    
FCOGPC1401000451,27/01/2014,Travel  ,United Kingdom,Airlines,553.94,LUFTHANSA    
FCOGPC1401000452,27/01/2014,Travel  ,United Kingdom,Airlines,-930.4,LUFTHANSA    
FCOGPC1401000453,27/01/2014,Travel  ,Colombia,Airlines,1143.96,AIR FRANCE
FCOGPC1401000454,27/01/2014,Travel  ,Colombia,Airlines,1143.96,AIR FRANCE
FCOGPC1401000455,27/01/2014,Travel  ,Belgium ,Airlines,759.7,AMERICAN
FCOGPC1401000456,27/01/2014,Travel  ,Belgium ,Airlines,927.34,AMERICAN
FCOGPC1401000457,27/01/2014,Travel  ,Belgium ,Airlines,572.1,AMERICAN
FCOGPC1401000458,27/01/2014,Travel  ,Qatar,Airlines,868.32,QATAR AIR
FCOGPC1401000459,27/01/2014,Travel  ,Ireland,Airlines,648.66,RYANAIR    
FCOGPC1401000460,27/01/2014,Travel  ,United Kingdom,Airlines,968.5,SAA AIRWAYS  
FCOGPC1401000461,27/01/2014,Travel  ,United Kingdom,Airlines,968.5,SAA AIRWAYS  
FCOGPC1401000462,27/01/2014,Travel  ,United Kingdom,Airlines,943.25,SAA AIRWAYS  
FCOGPC1401000463,27/01/2014,Travel  ,United Kingdom,Airlines,1098.25,SAA AIRWAYS  
FCOGPC1401000464,27/01/2014,Travel  ,United Kingdom,Airlines,1556.55,VIR ATL    
FCOGPC1401000465,27/01/2014,Travel  ,United Kingdom,Airlines,1582.75,BRITISH AIRW
FCOGPC1401000466,27/01/2014,Travel  ,United Kingdom,Airlines,1582.75,BRITISH AIRW
FCOGPC1401000467,27/01/2014,Travel  ,United Kingdom,Airlines,1715.75,BRITISH AIRW
FCOGPC1401000468,27/01/2014,Travel  ,United Kingdom,Airlines,869.2,VIR ATL    
FCOGPC1401000469,27/01/2014,Travel  ,United Kingdom,Airlines,1556.55,VIR ATL    
FCOGPC1401000470,27/01/2014,Travel  ,United Kingdom,Airlines,796.25,BRITISH AIRW
FCOGPC1401000471,27/01/2014,Travel  ,United Kingdom,Airlines,1715.75,BRITISH AIRW
FCOGPC1401000472,27/01/2014,Travel  ,United Kingdom,Airlines,2524,BRITISH AIRW
FCOGPC1401000473,27/01/2014,Travel  ,United Kingdom,Airlines,2524,BRITISH AIRW
FCOGPC1401000474,27/01/2014,Travel  ,United Kingdom,Airlines,631.85,BRITISH AIRW
FCOGPC1401000475,27/01/2014,Travel  ,United Kingdom,Airlines,914.35,BRITISH AIRW
FCOGPC1401000476,27/01/2014,Travel  ,United Kingdom,Airlines,872.25,BRITISH AIRW
FCOGPC1401000477,27/01/2014,Travel  ,United Kingdom,Airlines,4629.45,BRITISH AIRW
FCOGPC1401000478,27/01/2014,Travel  ,United Kingdom,Airlines,786.35,BRITISH AIRW
FCOGPC1401000479,27/01/2014,Travel  ,United Kingdom,Airlines,2490.05,BRITISH AIRW
FCOGPC1401000480,27/01/2014,Travel  ,United Kingdom,Airlines,2490.05,BRITISH AIRW
FCOGPC1401000481,27/01/2014,Travel  ,United Kingdom,Airlines,-4338.05,BRITISH A   
FCOGPC1401000482,27/01/2014,Travel  ,United Kingdom,Airlines,1344.75,BRITISH AIRW
FCOGPC1401000483,27/01/2014,Travel  ,United Kingdom,Airlines,712.2,BRITISH AIRW
FCOGPC1401000484,27/01/2014,Travel  ,United Kingdom,Airlines,516.8,BRITISH AIRW
FCOGPC1401000485,27/01/2014,Travel  ,United Kingdom,Airlines,516.8,BRITISH AIRW
FCOGPC1401000486,27/01/2014,Travel  ,United Kingdom,Airlines,1552.25,BRITISH AIRW
FCOGPC1401000487,27/01/2014,Travel  ,United Kingdom,Airlines,778.15,BRITISH AIRW
FCOGPC1401000488,27/01/2014,Travel  ,United Kingdom,Airlines,1194.57,BRITISH AIRW
FCOGPC1401000489,27/01/2014,Travel  ,United Kingdom,Airlines,507.95,SriLankan A 
FCOGPC1401000490,27/01/2014,Travel  ,Ireland,Airlines,602.35,ARIK AIR BS 
FCOGPC1401000491,27/01/2014,Travel  ,Panama,Airlines,515.53,CopaAirli 
FCOGPC1401000492,27/01/2014,Travel  ,Spain,Airlines,540.2,TAM WEB UK
FCOGPC1401000493,27/01/2014,Travel  ,Australia,Airlines,4156.49,QATAR AIR 
FCOGPC1401000494,27/01/2014,Travel  ,United Kingdom,Airlines,1235.97,QATAR AIR 
FCOGPC1401000495,27/01/2014,Travel  ,United Kingdom,Airlines,517.3,ETHIOPIA    
FCOGPC1401000496,28/01/2014,Travel  ,United Kingdom,Airlines,746.96,ETIHADAIR   
FCOGPC1401000497,28/01/2014,Travel  ,United Kingdom,Airlines,-1093.85,BRITISH A   
FCOGPC1401000498,28/01/2014,Travel  ,United Kingdom,Airlines,-1230.4,BRITISH A   
FCOGPC1401000499,28/01/2014,Travel  ,United Kingdom,Airlines,-1275.85,BRITISH A   
FCOGPC1401000500,28/01/2014,Travel  ,United Kingdom,Airlines,1372.75,VIR ATL    
FCOGPC1401000501,28/01/2014,Travel  ,United Kingdom,Airlines,3644.75,VIR ATL    
FCOGPC1401000502,28/01/2014,Travel  ,United Kingdom,Airlines,3870.75,VIR ATL    
FCOGPC1401000503,28/01/2014,Travel  ,United Kingdom,Airlines,3305.85,VIR ATL    
FCOGPC1401000504,28/01/2014,Travel  ,United Kingdom,Airlines,3298.75,VIR ATL    
FCOGPC1401000505,28/01/2014,Travel  ,United Kingdom,Airlines,3870.75,VIR ATL    
FCOGPC1401000506,28/01/2014,Travel  ,United Kingdom,Airlines,-3696.15,VIR ATL    
FCOGPC1401000507,28/01/2014,Travel  ,Brazil,Airlines,559.06,TAM AGENCIAS
FCOGPC1401000508,28/01/2014,Travel  ,Fiji,Airlines,596.69,FIJI AIRWAYS
FCOGPC1401000509,28/01/2014,Travel  ,United Kingdom,Airlines,1017.2,BRITISH AIRW
FCOGPC1401000510,28/01/2014,Travel  ,United Kingdom,Airlines,3072.85,BRITISH AIRW
FCOGPC1401000511,28/01/2014,Travel  ,Panama,Airlines,962.97,COPAAIR COM PURCHASE
FCOGPC1401000512,28/01/2014,Travel  ,United Kingdom,Airlines,937.29,EMIRATES  
FCOGPC1401000513,28/01/2014,Travel  ,United Kingdom,Airlines,546.62,EMIRATES  
FCOGPC1401000514,28/01/2014,Travel  ,United Kingdom,Airlines,954.55,BRITISH AIRW
FCOGPC1401000515,28/01/2014,Travel  ,United Kingdom,Airlines,738.05,QATAR AIR 
FCOGPC1401000516,28/01/2014,Travel  ,Colombia,Airlines,576.9,AVIANCA
FCOGPC1401000517,29/01/2014,Travel  ,United Kingdom,Airlines,1398.75,VIR ATL    
FCOGPC1401000518,29/01/2014,Travel  ,Jamaica,Airlines,1146.63,BRITISH AIRW
FCOGPC1401000519,29/01/2014,Travel  ,Belgium ,Airlines,722.3,SNBRU AIR 
FCOGPC1401000520,29/01/2014,Travel  ,Germany,Airlines,681.71,EMIRATES  
FCOGPC1401000521,29/01/2014,Travel  ,Belgium ,Airlines,2465.15,AMERICAN
FCOGPC1401000522,29/01/2014,Travel  ,United States,Airlines,-607.56,AMERICAN
FCOGPC1401000523,29/01/2014,Travel  ,United Kingdom,Airlines,6165.89,EMIRATES  
FCOGPC1401000524,29/01/2014,Travel  ,United Kingdom,Airlines,512.16,BRITISH AIRW
FCOGPC1401000525,29/01/2014,Travel  ,Barbados,Airlines,2327.91,VIR ATL    
FCOGPC1401000526,29/01/2014,Travel  ,Jamaica,Airlines,1132.65,BRITISH AIRW
FCOGPC1401000527,29/01/2014,Travel  ,United Kingdom,Airlines,-703.6,THAI AIRWAYS
FCOGPC1401000528,29/01/2014,Travel  ,United Kingdom,Airlines,-703.6,THAI AIRWAYS
FCOGPC1401000529,29/01/2014,Travel  ,United Kingdom,Airlines,638.1,THAI AIRWAYS
FCOGPC1401000530,29/01/2014,Travel  ,United Kingdom,Airlines,638.1,THAI AIRWAYS
FCOGPC1401000531,29/01/2014,Travel  ,United Kingdom,Airlines,-3169.85,BRITISH AIRW
FCOGPC1401000532,29/01/2014,Travel  ,United Kingdom,Airlines,-504.25,BRITISH AIRW
FCOGPC1401000533,29/01/2014,Travel  ,United Kingdom,Airlines,547.35,VIR ATL    
FCOGPC1401000534,29/01/2014,Travel  ,United Kingdom,Airlines,3644.75,VIR ATL    
FCOGPC1401000535,29/01/2014,Travel  ,United Kingdom,Airlines,1571.6,BRITISH AIRW
FCOGPC1401000536,29/01/2014,Travel  ,United Kingdom,Airlines,1386.1,BRITISH AIRW
FCOGPC1401000537,29/01/2014,Travel  ,United Kingdom,Airlines,2360.35,BRITISH AIRW
FCOGPC1401000538,29/01/2014,Travel  ,United Kingdom,Airlines,2360.35,BRITISH AIRW
FCOGPC1401000539,29/01/2014,Travel  ,United Kingdom,Airlines,2490.05,BRITISH AIRW
FCOGPC1401000540,29/01/2014,Travel  ,United Kingdom,Airlines,-1899.5,BRITISH A   
FCOGPC1401000541,29/01/2014,Travel  ,United Kingdom,Airlines,-1899.5,BRITISH A   
FCOGPC1401000542,29/01/2014,Travel  ,United Kingdom,Airlines,570.4,SriLankan 
FCOGPC1401000543,29/01/2014,Travel  ,Kazakhstan,Airlines,519.41,AIRSTANA
FCOGPC1401000544,30/01/2014,Travel  ,Singapore,Airlines,654.85,SINGAPORE 
FCOGPC1401000545,30/01/2014,Travel  ,Italy,Airlines,524,ALITALIA 
FCOGPC1401000546,30/01/2014,Travel  ,Italy,Airlines,524,ALITALIA 
FCOGPC1401000547,30/01/2014,Travel  ,United Kingdom,Airlines,993.76,QANTAS 
FCOGPC1401000548,30/01/2014,Travel  ,United Kingdom,Airlines,527,QANTAS 
FCOGPC1401000549,30/01/2014,Travel  ,Germany,Airlines,1579.8,HAHN AIR 
FCOGPC1401000550,30/01/2014,Travel  ,Iraq,Airlines,851.66,BRITISH A   
FCOGPC1401000551,30/01/2014,Travel  ,United Kingdom,Airlines,2551.75,BRITISH AIRW
FCOGPC1401000552,30/01/2014,Travel  ,United Kingdom,Airlines,898.75,BRITISH AIRW
FCOGPC1401000553,30/01/2014,Travel  ,United Kingdom,Airlines,898.75,BRITISH AIRW
FCOGPC1401000554,30/01/2014,Travel  ,United Kingdom,Airlines,2449.35,BRITISH AIRW
FCOGPC1401000555,30/01/2014,Travel  ,United Kingdom,Airlines,785.55,VIR ATL    
FCOGPC1401000556,30/01/2014,Travel  ,United Kingdom,Airlines,-869.2,VIR ATL    
FCOGPC1401000557,30/01/2014,Travel  ,Malaysia,Airlines,830.86,MALAY 
FCOGPC1401000558,30/01/2014,Travel  ,Argentia,Airlines,995.98,LAN AIRLINES
FCOGPC1401000559,30/01/2014,Travel  ,Netherlands,Airlines,662.11,KLM 
FCOGPC1401000560,30/01/2014,Travel  ,South Africa,Airlines,533.95,SOUTH AFRICAN AIRWAYS
FCOGPC1401000561,30/01/2014,Travel  ,Barbados,Airlines,666.27,VIR ATL    
FCOGPC1401000562,30/01/2014,Travel  ,United Kingdom,Airlines,2231.39,EMIRATES  
FCOGPC1401000563,30/01/2014,Travel  ,United Kingdom,Airlines,1380,EMIRATES  
FCOGPC1401000564,30/01/2014,Travel  ,United Kingdom,Airlines,1025,EMIRATES  
FCOGPC1401000565,30/01/2014,Travel  ,United Kingdom,Airlines,1025,EMIRATES  
FCOGPC1401000566,30/01/2014,Travel  ,United Kingdom,Airlines,1025,EMIRATES  
FCOGPC1401000567,30/01/2014,Travel  ,United Kingdom,Airlines,932.8,EMIRATES  
FCOGPC1401000568,30/01/2014,Travel  ,Argentia,Airlines,1053.78,AEROLINEAS ARGENTINA
