Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,LISTER HOUSE,C81072,358021.38
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,MACKLIN STREET SURGERY,C81073,188892.24
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,HAVEN MEDICAL CENTRE,C81087,206779.26
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,PARKFIELDS SURGERY,C81100,111198.19
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services,MELBOURNE HEALTH CARE CENTRE,C81108,347735.43
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,MICKLEOVER SURGERY,C81113,75064.73
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,DERBY LANE MEDICAL CENTRE,C81118,94361.86
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,PEARTREE MEDICAL CENTRE,C81616,93461.62
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,CLARENCE ROAD SURGERY,C81629,50065.06
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,OAKWOOD SURGERY,C81648,76511.93
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,DERWENT MEDICAL CENTRE,C81652,75967.6
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,BROOK MEDICAL CENTRE,C81653,54033.61
Department of Health,NHS Derby City,25/03/2013,Contract Payments,GP Medical Services ,MEADOWFIELDS,C81665,112599.13
Department of Health,NHS Derby City,28/03/2013,Drugs,Prescribing Service,ALVASTON MEDICAL CENTRE,C81047,33944.23
