Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193677,20.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193677,26.10,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193677,49.11,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193677,742.95,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Taxi Services UK,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",193678,6.00,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,Business and Science - Infrastructure and Materials,"Personal Expense, Name Withheld",193678,19.70,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,Business and Science - Science and Research,"Personal Expense, Name Withheld",193679,26.38,Newton Fund - Programme Management activities-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence Overseas,Business and Science - Business Innovation,"Personal Expense, Name Withheld",193680,3.89,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence Overseas,Business and Science - Business Innovation,"Personal Expense, Name Withheld",193680,30.00,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Air Travel Overseas,Business and Science - Business Innovation,"Personal Expense, Name Withheld",193680,184.98,E&M Devolved Admin-Air Travel Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Hotel & Accommodation Overseas,Business and Science - Business Innovation,"Personal Expense, Name Withheld",193680,534.44,E&M Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193681,5.00,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193681,10.00,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193681,14.15,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193682,5.00,SDLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193682,5.30,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193682,14.20,RD: Welsh Government-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193682,15.00,SDLG Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Mileage Allowance UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",193683,91.35,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",193684,5.00,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",193684,5.95,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Rail Travel Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",193684,19.70,E&M Devolved Admin-Rail Travel Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Taxi Services Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",193684,44.48,E&M Devolved Admin-Taxi Services Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Hotel & Accommodation Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Withheld",193684,118.92,E&M Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193685,36.95,RD: Priorities-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,Economics & Markets - Regulatory Delivery,"Personal Expense, Name Withheld",193685,39.80,RD: Priorities-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193686,5.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193686,10.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193686,15.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193686,18.70,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193686,201.15,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193687,13.50,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193687,165.60,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",193689,5.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",193689,7.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",193689,7.90,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",193689,8.49,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",193689,18.44,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Mileage Allowance UK,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",193689,28.80,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Rail Travel UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193690,16.00,E&M Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",193691,3.20,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Withheld",193692,20.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Withheld",193692,21.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Withheld",193692,48.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Withheld",193692,59.30,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,Economics & Markets - Analysis Directorate,"Personal Expense, Name Withheld",193693,5.01,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Other Travel,Economics & Markets - Analysis Directorate,"Personal Expense, Name Withheld",193693,9.95,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Rail Travel UK,Economics & Markets - Analysis Directorate,"Personal Expense, Name Withheld",193693,14.13,E&M Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Subsistence UK,Economics & Markets - Analysis Directorate,"Personal Expense, Name Withheld",193693,22.66,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193694,5.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193694,10.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193694,235.35,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193695,14.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193695,17.55,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193696,5.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193696,5.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Subsistence UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193696,10.00,E&M Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Other Travel,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193696,12.00,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Mileage Allowance UK,FCS - Finance & Corporate Services - Legal Services,"Personal Expense, Name Withheld",193696,146.70,E&M Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Advertising,FCS - Finance & Corporate Services - Communications & Strategic Planning,TNS UK LTD,193722,14152.50,Corporate Presentation-Advertising,W5 1UA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",193725,10.00,Default-Recoveries Account - Other payables,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Interest receivable - PCs - Loans (Consolidated Fund),UK Govenment Investments - UKGI Trading Funds,POST OFFICE LTD,193726,-8891.02,POL: Interest on Loans-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Additions - Other Loans - Public Corporations,UK Govenment Investments - UKGI Trading Funds,POST OFFICE LTD,193726,72000000.00,POL: Voted Loans-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",10/04/2017,Sponsorship Support,Business and Science - Advanced Manufacturing,ZZZZRAIL ALLIANCE LTD,193727,900.00,R&C Sponsorship-Sponsorship Support,CV37 8PL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Enforcement,International and Growth - Europe,LGC LTD,193728,16274.97,MC&PR: Product Regulations-Enforcement,TW11 0LY,GRANT,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",24/04/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - Science and Research,THE TECHNOLOGY STRATEGY BOARD (INNOVATE UK),193729,-1123.80,Global Science Innovation and Education Programme-R & D Current Grants to Private Sector - NPISH,SN2 1UE,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - Science and Research,THE TECHNOLOGY STRATEGY BOARD (INNOVATE UK),193730,25675.69,Global Science Innovation and Education Programme-R & D Current Grants to Private Sector - NPISH,SN2 1UE,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - Science and Research,NATURAL ENVIRONMENT RESEARCH COUNCIL,193731,93704.61,Global Science Innovation and Education Programme-R & D Current Grants to Private Sector - NPISH,SO14 3ZH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Office Supplies,FCS - Finance & Corporate Services - Communications & Strategic Planning,ONE WORLD WATER LTD T/A AQUAID (LONDON CENTRAL),193732,14.26,PSHE Devolved Admin-Office Supplies,E8 4QN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Stationery,Business and Science - Business Innovation,BANNER BUSINESS SERVICES LTD,193733,19.46,E&M Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Rail Travel,"Skills, Deregulation and Local Growth - Business Growth",Castledyke Primary School,193735,9.80,E&M Devolved Admin-Rail Travel,DN18 5AW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Rail Travel,"Skills, Deregulation and Local Growth - Business Growth",Castledyke Primary School,193735,90.40,E&M Devolved Admin-Rail Travel,DN18 5AW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,FORDWAY SOLUTIONS LTD,193749,99760.00,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,GU7 1JJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Application Support Service,"FCS - Finance & Corporate Services - Digital, Data & Technology",FIVIUM LTD,193752,36990.00,FCS Devolved Admin-Application Support Service,W1F 7LD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Clearing Account   - Cost - Computer Equipment,"FCS - Finance & Corporate Services - Digital, Data & Technology",FIVIUM LTD,193753,960.00,Digital Infrastructure and Maintenanc-Clearing Account   - Cost - Computer Equipment,W1F 7LD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",193754,10.00,Default-Recoveries Account - Other payables,SW1H 0ET,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",193756,10.00,Default-Recoveries Account - Other payables,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",193764,10.00,Default-Recoveries Account - Other payables,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",193766,10.00,Default-Recoveries Account - Other payables,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",193768,10.00,Default-Recoveries Account - Other payables,SW1H 0ET,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",193769,10.00,Default-Recoveries Account - Other payables,SW1H 0ET,,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",05/04/2017,Application Support Service,"FCS - Finance & Corporate Services - Digital, Data & Technology",FIVIUM LTD,193776,20268.33,FCS Devolved Admin-Application Support Service,W1F 7LD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Recoveries Account - Other payables,Corporate Payments,"Personal Expense, Name Withheld",193777,10.00,Default-Recoveries Account - Other payables,,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",12/04/2017,Hire of Agency Staff,Business and Science - Office for Life Sciences,BROOK STREET (UK) LTD,193783,603.00,E&M Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Hire of Agency Staff,FCS - Finance & Corporate Services - Human Resources,BROOK STREET (UK) LTD,193785,598.96,E&M Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Technical Advice / Services & Support,Economics & Markets - Regulatory Delivery,Capel Associates Limited,193786,714.15,RD: Strategic Regulation-Technical Advice / Services & Support,TN12 6LT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Economic Consultancy & Research,Business and Science - Infrastructure and Materials,Institution of Agricultural Engineers(The),193787,9100.00,MRI: Sponsorship-Economic Consultancy & Research,MK43 0GH,GRANT,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Reprographic Services,FCS - Finance & Corporate Services - Operations,WILLIAMS LEA LTD,193788,53498.75,E&M Devolved Admin-Reprographic Services,WF6 1TN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Computer Consumables,FCS - Finance & Corporate Services - Transition,XMA LTD,193789,9003.60,E&M Devolved Admin-Computer Consumables,NG11 7EP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Consultancy Expenditure,Department for International Trade - International Trade & Export Control,BROOK STREET (UK) LTD,193790,743.26,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Hire of Agency Staff,Department for International Trade - International Trade & Export Control,BROOK STREET (UK) LTD,193793,398.16,E&M Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Consultancy Expenditure,FCS - Finance & Corporate Services - Operations,BROOK STREET (UK) LTD,193794,157.92,E&M Devolved Admin-Consultancy Expenditure,AL1 4JB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Computer Consumables,FCS - Finance & Corporate Services - Transition,XMA LTD,193795,2804.40,E&M Devolved Admin-Computer Consumables,NG11 7EP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Consultancy Expenditure,Department for International Trade - International Trade & Export Control,BROOK STREET (UK) LTD,193796,728.18,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",07/04/2017,Consultancy Expenditure,Department for International Trade - International Trade & Export Control,BROOK STREET (UK) LTD,193797,743.26,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Enforcement,Economics & Markets - Labour Market,TNS UK LTD,193798,42518.00,National Minimum Wage Enforcement-Enforcement,W5 1UA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Consultancy Expenditure,International and Growth - Cities and Local Growth,BROOK STREET (UK) LTD,193800,441.60,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Consultancy Expenditure,FCS - Finance & Corporate Services - Operations,BROOK STREET (UK) LTD,193801,476.70,FCS Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",25/04/2017,Service Charges,FCS - Finance & Corporate Services - Operations,DWP (DEPARTMENT FOR WORK AND PENSIONS),193803,32.77,FCS Devolved Admin-Service Charges,FY5 3TA,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",25/04/2017,Business Rates,FCS - Finance & Corporate Services - Operations,DWP (DEPARTMENT FOR WORK AND PENSIONS),193803,3269.43,FCS Devolved Admin-Business Rates,FY5 3TA,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",25/04/2017,Rentals Under Non-PFI Operating Leases - Buildings,FCS - Finance & Corporate Services - Operations,DWP (DEPARTMENT FOR WORK AND PENSIONS),193803,8791.94,FCS Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,FY5 3TA,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Hire of Agency Staff,Business and Science - Industrial Strategy,BROOK STREET (UK) LTD,193804,1037.16,B&S Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Consultancy Expenditure,Department for International Trade - International Trade & Export Control,BROOK STREET (UK) LTD,193806,347.04,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",07/04/2017,Consultancy Expenditure,Department for International Trade - International Trade & Export Control,BROOK STREET (UK) LTD,193809,743.26,E&M Devolved Admin-Consultancy Expenditure,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Other IT Consultancy,Economics & Markets - Office of Manpower Economics,KIMCELL LTD,193811,373.00,E&M Devolved Admin-Other IT Consultancy,BH2 6AW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/04/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VODAFONE LTD,193827,39024.89,E&M Devolved Admin-Central Telecommunications Services,MK3 5JP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",06/04/2017,Business Rates,International and Growth - Europe,GOVERNMENT LEGAL DEPARTMENT,193833,6894.10,EU Expertise: General Costs-Business Rates,EC2M 4RB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",07/04/2017,Utilisation of Provisions - Purchase of Goods & Services - Other,Business and Science - Advanced Manufacturing,CLYDE & CO LLP,193834,5160.00,AMD: British Shipbuilders Provision-Utilisation of Provisions - Purchase of Goods & Services - Other,NE1 1JW,VENDOR,,,
