Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
BIS,SLC,07/09/2016,TRAVEL,Glasgow - Contact Centre,TUSKERDIRECT LTD,SIN254892,36.87,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Glasgow - Contact Centre,TUSKERDIRECT LTD,SIN254892,111.07,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Human Resources,TUSKERDIRECT LTD,SIN254892,42.31,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Verification Operations,TUSKERDIRECT LTD,SIN254892,238.46,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Pre-Assessment Team,TUSKERDIRECT LTD,SIN254892,73.39,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Pre-Assessment Team,TUSKERDIRECT LTD,SIN254892,93.08,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Digital Delivery,TUSKERDIRECT LTD,SIN254892,15.9,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Digital Delivery,TUSKERDIRECT LTD,SIN254892,38.41,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Glasgow - Contact Centre,TUSKERDIRECT LTD,SIN254892,185.66,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Glasgow - Contact Centre,TUSKERDIRECT LTD,SIN254892,59.54,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Darlington - Contact Centre,TUSKERDIRECT LTD,SIN254892,12.99,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Human Resources,TUSKERDIRECT LTD,SIN254892,155.17,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Pre-Assessment Team,TUSKERDIRECT LTD,SIN254892,21.98,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Assessment Services,TUSKERDIRECT LTD,SIN254892,126.95,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Assessment Services,TUSKERDIRECT LTD,SIN254892,96.51,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Assessment Services,TUSKERDIRECT LTD,SIN254892,134.81,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Digital Delivery,TUSKERDIRECT LTD,SIN254892,159.04,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,GFD - Specialist Support,TUSKERDIRECT LTD,SIN254892,71.18,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Glasgow - Contact Centre,TUSKERDIRECT LTD,SIN254892,38.41,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Practitioner's Support,TUSKERDIRECT LTD,SIN254892,14.02,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Assessment Services,TUSKERDIRECT LTD,SIN254892,63.4,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Assessment Services,TUSKERDIRECT LTD,SIN254892,63.47,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Assessment Services,TUSKERDIRECT LTD,SIN254892,161.44,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Contact Repayments,TUSKERDIRECT LTD,SIN254892,16.37,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Corporate Communications,TUSKERDIRECT LTD,SIN254892,218.63,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Corporate Communications,TUSKERDIRECT LTD,SIN254892,75.19,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Corporate Communications,TUSKERDIRECT LTD,SIN254892,21.86,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,FE Services,TUSKERDIRECT LTD,SIN254892,182.41,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Glasgow - Contact Centre,TUSKERDIRECT LTD,SIN254892,11.11,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Verification Operations,TUSKERDIRECT LTD,SIN254892,23.85,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Counter Fraud Management,TUSKERDIRECT LTD,SIN254892,12.43,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Pre-Assessment Team,TUSKERDIRECT LTD,SIN254892,17.19,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Pre-Assessment Team,TUSKERDIRECT LTD,SIN254892,213.53,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Pre-Assessment Team,TUSKERDIRECT LTD,SIN254892,84.33,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Pre-Assessment Team,TUSKERDIRECT LTD,SIN254892,219.82,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Assessment Services,TUSKERDIRECT LTD,SIN254892,16.14,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,GFD - Specialist Support,TUSKERDIRECT LTD,SIN254892,173.69,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Glasgow - Contact Centre,TUSKERDIRECT LTD,SIN254892,75.32,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Darlington - Contact Centre,TUSKERDIRECT LTD,SIN254892,35.69,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Verification Operations,TUSKERDIRECT LTD,SIN254892,53.8,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Pre-Assessment Team,TUSKERDIRECT LTD,SIN254892,19.29,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Assessment Services,TUSKERDIRECT LTD,SIN254892,12.7,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,Contact Repayments,TUSKERDIRECT LTD,SIN254892,60.75,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,TRAVEL,FE Services,TUSKERDIRECT LTD,SIN254892,65.57,Car Lease Scheme Debtor
BIS,SLC,07/09/2016,VOICE VIDEO & DATA,Telecoms,VODAFONE t/a CABLE & WIRELESS COMMUNICATION,UK10/092016/5047,631.26,Internet Access
BIS,SLC,08/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052723171,2563.93,Postage
BIS,SLC,08/09/2016,VOICE VIDEO & DATA,Infrastructure Services,VERIZON UK LIMITED,9986001597,-89775,Co Locate
BIS,SLC,12/09/2016,CHARGES,Financial Accounting,BARCLAYCARD MERCHANT SERVICES,38192825,4758.42,Credit Card Charges
BIS,SLC,12/09/2016,CHARGES,Financial Accounting,BARCLAYCARD MERCHANT SERVICES,38192825,7726.47,Debit Card Charges
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,JONATHAN WILLIS,16,2560,Independent Complaints Assessors
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,JONATHAN WILLIS,17,615,Independent Complaints Assessors
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Insight & Performance,EYECADEMY LTD,0811,7182.5,Professional Services
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Projects,EYECADEMY LTD,0812,4972.5,IT/IS Consultancy
BIS,SLC,13/09/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Projects,CBA EVENTS LIMITED,1641,950,Subscriptions
BIS,SLC,13/09/2016,TRAVEL,Commercial,REDFERN TRAVEL LIMITED,2409,53604.98,Travel
BIS,SLC,13/09/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,3260,440,Health and Safety
BIS,SLC,13/09/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,3260,62,Health and Safety
BIS,SLC,13/09/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,3260,45,Health and Safety
BIS,SLC,13/09/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,3261,440,Health and Safety
BIS,SLC,13/09/2016,HEALTH SAFETY,Facilities,HETLEYS (UK) LTD,3261,440,Health and Safety
BIS,SLC,13/09/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Executive Director of Repayments & Fraud,CSA,19278,724,Conference Attendence
BIS,SLC,13/09/2016,COLLECT CHG DFES,Agency Relationship,ADVANTIS CREDIT LIMITED,22016,936.3,Agency Fees
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,EMMA DAVY,AUG-16,4000,Independent Complaints Assessors
BIS,SLC,13/09/2016,STATIONERY,Facilities,STREAMLINE CORPORATE LIMITED,69917,601.5,Paper
BIS,SLC,13/09/2016,COLLECT CHG DFES,Agency Relationship,COMMERCIAL COLLECTION SERVICES LTD,73683,1179.14,Agency Fees
BIS,SLC,13/09/2016,AUDIT TAX,Internal Audit,SCOTT-MONCRIEFF,87724,14892.67,Computer Audit Services
BIS,SLC,13/09/2016,PREMISES COSTS,Facilities,LAMBERT SMITH HAMPTON (FORMERLY ES GROUP),290200,9354.5,Service Charge - Lingfield Point
BIS,SLC,13/09/2016,PREMISES COSTS,Facilities,LAMBERT SMITH HAMPTON (FORMERLY ES GROUP),290200,13529.25,Rent - Lingfield Point
BIS,SLC,13/09/2016,COLLECT CHG DFES,Agency Relationship,ROSSENDALES LIMITED,458607,1090.52,Agency Fees
BIS,SLC,13/09/2016,COLLECT CHG DFES,Agency Relationship,ROSSENDALES LIMITED,460367,778.74,Agency Fees
BIS,SLC,13/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,ISYS COMPUTER SERVICES LTD,0816032,5400,Supplier Partner - Base
BIS,SLC,13/09/2016,CONTRACTOR ,Programme Management,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001343,440,Contractors
BIS,SLC,13/09/2016,CONTRACTOR ,Programme Management,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001417,9000,Contractors
BIS,SLC,13/09/2016,CONTRACTOR ,Data Services & Analysis,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001421,9470.48,Contractors
BIS,SLC,13/09/2016,PREMISES COSTS,Facilities,EDF ENERGY PLC,000002043904,31648.9,Utilities - Glasgow
BIS,SLC,13/09/2016,PREMISES COSTS,Facilities,EDF ENERGY PLC,000002044397,12226.47,Utilities - Hillington
BIS,SLC,13/09/2016,SOFTWARE LICENSES,Server & Storage,INSIGHT DIRECT (UK) LTD,3033804,238735.84,Red Hat
BIS,SLC,13/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5477901,2160,Computer Equipment
BIS,SLC,13/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5477902,1512,Computer Equipment
BIS,SLC,13/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5480946,3858.12,Computer Equipment
BIS,SLC,13/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5482568,2160,Computer Equipment
BIS,SLC,13/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5482615,2160,Computer Equipment
BIS,SLC,13/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5482616,1512,Computer Equipment
BIS,SLC,13/09/2016,HARDWARE MAINTENANCE,Projects,HEWLETT PACKARD ENTERPRISE LTD,6001198,19057.35,Computer Systems Maintenance
BIS,SLC,13/09/2016,TEAM BUILDING,Corporate Communications,UNIVERSITY OF STRATHCLYDE,8056726,4686.85,Staff Events and Hospitality
BIS,SLC,13/09/2016,PUBLIC RELATIONS,Projects,IMAGE DATA GROUP LIMITED,9900083,2139,Print EMA
BIS,SLC,13/09/2016,STORAGE COSTS,ICT Service Delivery,IRON MOUNTAIN (UK) LTD,13055412,1162.25,Storage
BIS,SLC,13/09/2016,TEMPORARY STAFF,Head of Partner Services,BROOK STREET (UK) LIMITED,30650207,722.64,Agency Temps
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Head of Loans and Asset Sales,MERCER LIMITED,44711164,23420.5,Pension Scheme Admin
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Human Resources,MERCER LIMITED,44711170,616.5,Specialist Pension Advice
BIS,SLC,13/09/2016,HARDWARE MAINTENANCE,Server & Storage,IBM GLOBAL SERVICES,1909160043,794.62,Computer Systems Maintenance
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052677208,744.28,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052677208,2080,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052869299,13.4,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052869299,21697.62,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052869299,3554.19,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052877811,160.5,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052877811,11.75,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052877811,1154.6,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052879064,1096.4,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052892896,3114,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052892896,812.4,Postage
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,MICHAELA JONES,00009_2016,3250,Independent Complaints Assessors
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,MICHAELA JONES,00010_2016,1115,Independent Complaints Assessors
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,JUNE BROWN,076/SLC,1750,Independent Complaints Assessors
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,PETER WRENCH,22/2016,2500,Independent Complaints Assessors
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,PETER WRENCH,24/2016,600,Independent Complaints Assessors
BIS,SLC,13/09/2016,TRAINING EDUCATION,Chief Executive Office (CEO),ARGYLL FENTON,AF-000797,3106.25,Training & Development - CEO
BIS,SLC,13/09/2016,COMPUTER CONSUMABLES,Infrastructure Services,XMA LIMITED,AS38355,507.6,Consumables
BIS,SLC,13/09/2016,COMPUTER EQUIPMENT,Projects,XMA LIMITED,AT10455,2842.56,Computer Equipment
BIS,SLC,13/09/2016,CHARGES,Financial Accounting,BIBIT B.V.,BM7278276,977.5,Debit Card Charges
BIS,SLC,13/09/2016,CHARGES,Financial Accounting,BIBIT B.V.,BM7278277,2174.5,Debit Card Charges
BIS,SLC,13/09/2016,CHARGES,Financial Accounting,BIBIT B.V.,BM7278280,2103.3,Debit Card Charges
BIS,SLC,13/09/2016,TEMPORARY STAFF,Human Resources,MANPOWER UK LIMITED,DJ62217,1158.72,Agency Temps
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,DEBORAH GIBSON,DMG/16,3000,Independent Complaints Assessors
BIS,SLC,13/09/2016,TEAM BUILDING,Chief Executive Office (CEO),MALMAISON HOTEL,GLA27288,739.83,Staff Events and Hospitality
BIS,SLC,13/09/2016,TEAM BUILDING,Chief Executive Office (CEO),MALMAISON HOTEL,GLA27288,110.98,Staff Events and Hospitality
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Human Resources,EXPERIAN LTD,HEX32000584713,3783,Disclosure Checking
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Projects,CYBERARK SOFTWARE (UK) LIMITED,IN16000196,6000,Professional Services
BIS,SLC,13/09/2016,SERVICE DELIVERY RESOURCE,Projects,THOUGHTWORKS LIMITED,IN160440,23200,Supplier Partner Resource
BIS,SLC,13/09/2016,SERVICE DELIVERY RESOURCE,Digital Delivery,THOUGHTWORKS LIMITED,IN160440,35351.16,Supplier Partner - Base
BIS,SLC,13/09/2016,SERVICE DELIVERY RESOURCE,Digital Delivery,THOUGHTWORKS LIMITED,IN160440,6720,Supplier Partner - Base
BIS,SLC,13/09/2016,SERVICE DELIVERY RESOURCE,Projects,THOUGHTWORKS LIMITED,IN160440,122043,Supplier Partner Resource
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20PR160002120,242637.13,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20US16000476,6223.49,Postage
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20US16000478,79840.05,Postage
BIS,SLC,13/09/2016,COMPUTER CONSUMABLES,Facilities,OFFICE TEAM LIMITED,IO442678,560.64,Office Stationery
BIS,SLC,13/09/2016,COLLECT CHG DFES,Agency Relationship,TRANSCOM WORLDWIDE UK LIMITED,LH81AUG16,6196.65,Agency Fees
BIS,SLC,13/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10140433,2045.4,Contractors
BIS,SLC,13/09/2016,CONTRACTOR ,Banking Platform,CAPITA BUSINESS SERVICES (CL1),LO10140435,1733.4,Contractors
BIS,SLC,13/09/2016,CONTRACTOR ,Banking Platform,CAPITA BUSINESS SERVICES (CL1),LO10140436,1884.2,Contractors
BIS,SLC,13/09/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,MS16350019,900.58,Postage
BIS,SLC,13/09/2016,SOFTWARE MAINTENANCE,ICT Service Delivery,EDUSERV,OP/I043445,3000,Software Misc Support
BIS,SLC,13/09/2016,ACCOMMODATION,Partner Services Delivery,EUROPA HOTEL BELFAST,REH8AF19-1,587.5,Room Hire
BIS,SLC,13/09/2016,CONTRACTOR ,Business Support Services ERP System Implementation,METHOD CONSULTING LIMITED,SIN025235,12350,Contractors
BIS,SLC,13/09/2016,PUBLIC RELATIONS,Campaign & Customer Communications,PROLOG,SIN16015095,673.98,Distribution Wales
BIS,SLC,13/09/2016,PUBLIC RELATIONS,Campaign & Customer Communications,PROLOG,SIN16015097,4012.21,Distribution SFE
BIS,SLC,13/09/2016,PROFESSIONAL SERVICES,Legal & Governance,NASEEM MALIK,SLC-015-2016,1375,Independent Complaints Assessors
BIS,SLC,13/09/2016,STORAGE DATA LINKS,Server & Storage,VERIZON UK LIMITED,W010602272,440.61,Data Fibre Channel 1Gb
BIS,SLC,15/09/2016,PROFESSIONAL SERVICES,Projects,EYECADEMY LTD,0802,2892.5,IT/IS Consultancy
BIS,SLC,15/09/2016,PROFESSIONAL SERVICES,Projects,EYECADEMY LTD,0802,6500,IT/IS Consultancy
BIS,SLC,15/09/2016,SUBSCRIPTIONS MEMBERSHIP FEES,Company Secretariat,ESHARE  LIMITED,11429,1050,Subscriptions
BIS,SLC,15/09/2016,EXPENSES MISC,Compliance & Risk,ALARM UK,26705,527,Miscellaneous
BIS,SLC,15/09/2016,PROFESSIONAL SERVICES,Projects,HARLEY%,500214,1000,Professional Services
BIS,SLC,15/09/2016,PROFESSIONAL SERVICES,Customer Insight,WIDGIX LLC DBA SURVERYGIZMO,701508,1741.01,Tactical Research
BIS,SLC,15/09/2016,SERVICE DELIVERY RESOURCE,Programme Management,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001086,3528,Supplier Partner - Base
BIS,SLC,15/09/2016,CONTRACTOR ,Programme Management,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001422,10080,Contractors
BIS,SLC,15/09/2016,CONTRACTOR ,Programme Management,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001423,9675,Contractors
BIS,SLC,15/09/2016,OFFICE EQUIPMENT,Facilities,CHUBB FIRE & SECURITY LIMITED,5956360,995,Repairs/Maintenance - Reactive costs
BIS,SLC,15/09/2016,PROFESSIONAL SERVICES,Projects,PINSENTS MASONS LLP,6271634,7312,External Legal Advice
BIS,SLC,15/09/2016,PUBLIC RELATIONS,Campaign & Customer Communications,IMAGE DATA GROUP LIMITED,9900095,19095,Print/Copy SFE
BIS,SLC,15/09/2016,VOICE VIDEO & DATA,Telecoms,VODAFONE t/a CABLE & WIRELESS COMMUNICATION,14703911,6670.99,Voice Line Rental
BIS,SLC,15/09/2016,VOICE VIDEO & DATA,Telecoms,VODAFONE t/a CABLE & WIRELESS COMMUNICATION,14703911,67536.5,Voice Charges
BIS,SLC,15/09/2016,POSTAGE COURIER,Facilities,TNT UK LTD,30130662,572.76,Courier
BIS,SLC,15/09/2016,PREMISES COSTS,Facilities,DATA SOLUTIONS,64011761,2190.52,Contract Cleaning - Lingfield Point
BIS,SLC,15/09/2016,PREMISES COSTS,Facilities,DATA SOLUTIONS,64011761,2009.48,Cleaning Contract - Glasgow
BIS,SLC,15/09/2016,SERVICE DELIVERY RESOURCE,Digital Delivery,SOPRA STERIA LTD,100094904,179064.19,Supplier Partner - Base
BIS,SLC,15/09/2016,CONTRACTOR ,Design Authority,SOPRA STERIA LTD,100094912,50005,Contractors
BIS,SLC,15/09/2016,PREMISES COSTS,Facilities,EDF ENERGY PLC,600011500,432,Utilities - Glasgow
BIS,SLC,15/09/2016,PREMISES COSTS,Facilities,EDF ENERGY PLC,600011502,432,Utilities - Hillington
BIS,SLC,15/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052759597,4235.77,Postage
BIS,SLC,15/09/2016,PROFESSIONAL SERVICES,Projects,E2E ASSURE,ASSL2016001,30000,Professional Services
BIS,SLC,15/09/2016,TRAINING EDUCATION,Learning and Development,THOUGHTWORKS LIMITED,IN160370,3005.01,Training & Development - Design Authority
BIS,SLC,15/09/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20US16000477,1492.84,Postage
BIS,SLC,15/09/2016,POSTAGE COURIER,Operations Printing & Mailing,WHISTL,IN20US16000479,19301.92,Postage
BIS,SLC,15/09/2016,PROFESSIONAL SERVICES,Human Resources,OH ASSIST LTD,INV0006270,1156.89,Staff Assistance Programme
BIS,SLC,15/09/2016,COMPUTER CONSUMABLES,Facilities,OFFICE TEAM LIMITED,IO450702,503.04,Office Stationery
BIS,SLC,15/09/2016,COMPUTER CONSUMABLES,Facilities,OFFICE TEAM LIMITED,IO450703,608.21,Office Stationery
BIS,SLC,15/09/2016,COMPUTER CONSUMABLES,Facilities,OFFICE TEAM LIMITED,IO450709,419.2,Office Stationery
BIS,SLC,15/09/2016,CONTRACTOR ,Projects,CAPITA BUSINESS SERVICES (CL1),LO10133724,818.16,Contractors
BIS,SLC,15/09/2016,CONTRACTOR ,Banking Platform,CAPITA BUSINESS SERVICES (CL1),LO10133729,2865,Contractors
BIS,SLC,15/09/2016,CONTRACTOR ,Information Security,CAPITA BUSINESS SERVICES (CL1),LO10140434,10348.2,Contractors
BIS,SLC,15/09/2016,CONTRACTOR ,Business Analysis,CAPITA BUSINESS SERVICES (CL1),LO10140439,2882.24,Contractors
BIS,SLC,15/09/2016,CONTRACTOR ,Design Authority,CAPITA BUSINESS SERVICES (CL1),LO10140440,1441.12,Contractors
BIS,SLC,15/09/2016,LEASEHOLD IMPROVEMENTS,Projects,EMTEC GROUP,PS036/07,67454.18,Leasehold Improvements
BIS,SLC,15/09/2016,OUTSOURCED OPERATIONS,Information Security,EVOLVE SECURE SOLUTIONS LIMITED,SI001042,2550,Pen Testing
BIS,SLC,15/09/2016,PROFESSIONAL SERVICES,Projects,AXIOS SYSTEMS LTD,UKI009329,990,Professional Services
BIS,SLC,15/09/2016,VOICE VIDEO & DATA,ICT Service Delivery,VERIZON UK LIMITED,W010602014,9445.32,Co Locate
BIS,SLC,16/09/2016,TRAINING EDUCATION,Learning and Development,MONGO DB,IIR001460,7000,Training & Development - Digital Delivery
BIS,SLC,19/09/2016,COMPUTER EQUIPMENT,Projects,HI AUDIO VISUAL LTD,2073,124,Computer Equipment
BIS,SLC,19/09/2016,COMPUTER EQUIPMENT,Projects,HI AUDIO VISUAL LTD,2073,1100,Computer Equipment
BIS,SLC,19/09/2016,COMPUTER EQUIPMENT,Projects,HI AUDIO VISUAL LTD,2073,152,Computer Equipment
BIS,SLC,19/09/2016,COMPUTER EQUIPMENT,Projects,HI AUDIO VISUAL LTD,2073,7240,Computer Equipment
BIS,SLC,19/09/2016,COMPUTER EQUIPMENT,Projects,HI AUDIO VISUAL LTD,2073,1200,Computer Equipment
BIS,SLC,19/09/2016,COMPUTER EQUIPMENT,Projects,HI AUDIO VISUAL LTD,2073,880,Computer Equipment
BIS,SLC,19/09/2016,SERVICE DELIVERY RESOURCE,Infrastructure Services,BE-IT RESOURCING LIMITED (CONTRACTORS INV),1001420,10250,Supplier Partner - Base
BIS,SLC,19/09/2016,COMPUTER CONSUMABLES,Projects,AXIAL SYSTEMS LIMITED,1608089,736.8,Consumables
BIS,SLC,19/09/2016,COMPUTER EQUIPMENT,Projects,HP INC. UK LIMITED (SCOTGOV),5487618,1929.06,Computer Equipment
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,NEOPOST LTD,80660051,3000,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,NEOPOST LTD,82711149,6000,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,1109222221,536.6,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,1109222221,1.52,Postage
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,ICT Business Performance and Control,PRICE WATERHOUSE COOPERS LLP,1354600727,8854,Professional Services
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052911061,25517.99,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052911061,2627.76,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052911061,19.77,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052920225,1036,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052920869,1021,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052939468,1368.8,Postage
BIS,SLC,19/09/2016,POSTAGE COURIER,Operations Printing & Mailing,ROYAL MAIL,9052939468,4023.5,Postage
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,Projects,KENSON NETWORK ENGINEERING LTD,15100-1,3900,Professional Services
BIS,SLC,19/09/2016,EXPENSES MISC,Projects,KENSON NETWORK ENGINEERING LTD,15100-1,400,Subsistence
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,Projects,KENSON NETWORK ENGINEERING LTD,15100-1,250,Professional Services
BIS,SLC,19/09/2016,OFFICE EQUIPMENT,Facilities,ASSURITY CONSULTING,E047448,1750,Repairs/Maintenance - Contracted costs
BIS,SLC,19/09/2016,CONTRACTOR ,ICT Business Performance and Control,SEARCH RECRUITMENT & SELECTION,I1612499,694.5,Contractors
BIS,SLC,19/09/2016,PROFESSIONAL SERVICES,Projects,INFRAMON LTD,INV-1592,15900,Professional Services
BIS,SLC,19/09/2016,CONTRACTOR ,Infrastructure Services,CAPITA BUSINESS SERVICES (CL1),LO10135788,2156.68,Contractors
