Body,Body Name,Date,Transaction Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,Extended Description,Service Code,Service Label,Service Division Label,Service Division Code
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153110,926,ELECTRICITY NORTH WEST LTD,ELE005,Technical Services Manager,Building works,5502,LAMP TRAN THE SCHOOL HIGH HESKET,FOOLIG,Cap Footway Lighting,06149,Cap Footway Lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153111,926,ELECTRICITY NORTH WEST LTD,ELE005,Technical Services Manager,Building works,5502,LAMP TRAN THE CONIFERS BROUGH SOWERBY,FOOLIG,Cap Footway Lighting,06149,Cap Footway Lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153114,1009,ELECTRICITY NORTH WEST LTD,ELE005,Technical Services Manager,Building works,5502,LAMP RECON 97 HIGH ST K STEPHEN,FOOLIG,Cap Footway Lighting,06149,Cap Footway Lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153115,926,ELECTRICITY NORTH WEST LTD,ELE005,Technical Services Manager,Building works,5502,LAMP TRANS SILVER ST K STEPHEN,FOOLIG,Cap Footway Lighting,06149,Cap Footway Lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153136,960.2,UNITED UTILITIES WATER PLC,UNI024,Environmental Services,Professional fees,2045,ANALYSIS COSTS AUGUST 2016,OENHEA,Other Environmental Health,03040,Sampling Swimming Pools
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153138,2754,Redacted Information,WHI020,Director of Finance,Grants and contributions,2079,PLFRG EDC16024,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153144,5000,Redacted Information,MIL034,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC 16236,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153145,3390,Redacted Information,BUT012,Director of Finance,Grants and contributions,2079,PLFR GRANT EDC16206,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153153,5000,Redacted Information,BYR001,Director of Finance,Grants and contributions,2079,PLFR GARNT EDC16077,FLOOD,Flood Dec 2016,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153161,1745,R BRENNAND ENGINEERING LIMITED,BRE004,Technical Services Manager,Rent,1028,RENT OCT - DEC 2016,ADMBLD,Administrative Buildings,00504,Kirkby Thore Store
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153304,5000,Redacted Information,BOY006,Director of Finance,Grants and contributions,2079,PLFRGRANT EDC 16307,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153307,2405,CUMBRIA WASTE RECYCLING LTD,CUM022,Technical Services Manager,Garden Waste Skips,2014,GREEN WASTE VARIOUS SITES,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153312,2843.27,AMEY PLC,TFE001,Technical Services Manager,FL  Contract,3300,FL-07/2016,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,17/10/2016,153321,5000,Redacted Information,COL022,Director of Finance,Grants and contributions,2079,PLFRGRANT EDC 16182,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153322,5000,Redacted Information,ALL022,Director of Finance,Grants and contributions,2079,PLFRGRANT EDC 16181,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153323,527.5,CIPFA,CIP001,Financial Services Manager,"Books, publications",2016,LOCAL AUTHORITY ACCOUNTING,FINSER,Financial Services,00101,Financial Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153325,889.99,ROYAL MAIL NW,ROY001,Legal Services Manager,Postages,2054,RESPONSE PLUS SERVICE,REGELE,Register of Electors,01001,Register of Electors
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153328,600.6,AMEY PLC,TFE001,Technical Services Manager,Commercial Refuse collection,1041,SERVICE CHARGE 01.10.16-31.12.16,CEMETE,Cemeteries,02236,Penrith Cemetery Chapel
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153329,536.38,AMEY PLC,TFE001,Technical Services Manager,Commercial Refuse collection,1041,SERVICE CHARGE 01.10.16-31.12.16,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153336,16837.1,AMEY PLC,TFE001,Environmental Services,Street Cleaning Contract,3100,M-SC55,APFAIR,Appleby Fair,03036,Appleby Fair
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153338,5000,Redacted Information,HYS001,Director of Finance,Grants and contributions,2079,PLFRGRANT EDC16033,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153339,1608,Redacted Information,VIN002,Director of Finance,Grants and contributions,2079,PLFRGRANT EDC16221,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,21/10/2016,153354,3448.08,OYSTER PARTNERSHIP,OYS001,Planning Services,Agency Staff,0003, 26/09/16 03/10/16,PLASER,Planning Services,00304,Planning Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,20/10/2016,153465,949,BUSY BEES CHILDCARE VOUCHERS,BUS004,Commercial Services Manager,Child Care Voucher Scheme,0005,childcare vouchers 20/10/16,COMSER,Commercial Services,00310,Commercial Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153456,1022.33,WYBONE LTD,WYB001,Technical Services Manager,Litter bins,2022,LITTER BINS,PROAME,Provision of Ameneties,02252,Provision of Amenities
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,152808,1308,GRAFIX SIGNMAKERS LTD,GRA005,Technical Services Manager,Signs,1038,UPDATES TO COUNCIL PARKING SIGNS,OFFSTR,Vehicle Parking Off Street,02167,Vehicle parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153128,650,IAN CANNON LTD,CAN004,Technical Services Manager,Grounds Maint Contract additional works,1001,REMOVE WOODCHIP FROM ORTON CHURCH,CEMETE,Cemeteries,02226,Cemeteries
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153141,932,NORTHGATE PUBLIC SERVICES (UK) LTD,NOR042,Revenue/Benefits Manager,Software – maintenance,2067,NPS PARIS BUREAU SUPP/MAINT,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153156,42177.75,PLAY AND LEISURE LIMITED,PLA018,Technical Services Manager,Professional fees,2045,BRENTFIRLD WAY PENRITH,PARKOS,Parks and Open Spaces,02401,Brentfield Way Multi Use Games Area
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153258,925,KBS BUSINESS CONSULTANCY,KBS001,Commercial Services Manager,Professional fees,2045,BUSINESS TRAINING NEEDS PROJECT,EDEVPR,Economic Development and Promotion,02001,Economic Promotion
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153129,569.79,NORTH COUNTRY LEISURE,NCL001,Technical Services Manager,Other charges for services,2047,RE CHARGE PARK RUN JULY/AUG/SEPT 16,ARTLEI,Arts and Leisure,02116,Sports leisure develop fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153134,1174.3,ROYAL MAIL NW,ROY001,Revenue/Benefits Manager,Postages,2054,POSTAGE 07/09/16 - 27/09/16,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153185,14796.45,AMEY PLC,TFE001,Technical Services Manager,Window cleaning,1040,2016_BC_10,PUBCON,Public Conveniences,02630,Disabled Toilet Moot Hall Appleby
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153254,4425,TIAA LTD,TIA001,Director of Finance,Professional fees,2045,INTERNAL AUDIT SERVICES PROVIDED,DIRFIN,Director of Finance,00100,Director of Finance / Secretary
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153255,2970.27,CUMBRIA COUNTY COUNCIL,CCC002,Technical Services Manager,Contract parking Service,3004,PARKING SERVICES QTR 2 2016/17,OFFSTR,Vehicle Parking Off Street,02167,Vehicle parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153256,1661,CUMBRIA COUNTY COUNCIL,CCC002,Technical Services Manager,Professional fees,2045,LOCAL AUTHORITY SEARCHES JUNE 16,LANDCH,Land Charges,01002,Land Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153313,10000,EDEN ARTS TRUST,EDE013,Technical Services Manager,Grants and contributions,2079,1ST PART 2016/17 GRANT SUPPORT,ARTLEI,Arts and Leisure,02104,EAT -core accy funding
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153333,-1661,CUMBRIA COUNTY COUNCIL,CCC002,Technical Services Manager,Professional fees,2045,CREDIT FOR INV 0283935,LANDCH,Land Charges,01002,Land Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153334,1661,CUMBRIA COUNTY COUNCIL,CCC002,Technical Services Manager,Professional fees,2045,LOCAL AUTHORITY SEARCHES JUNE 16,LANDCH,Land Charges,01002,Land Charges
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153340,6890,ENTERPRISE PROSPECTS LTD,ENT004,Chief Executive's,Agency Staff,0003,R HOOPER OCTOBER 16,CHIEXE,Chief Executive,00050,Chief Executive
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153343,1556.55,GATESTRAVEL,GAT004,Legal Services Manager,Grants and contributions,2079,RAIL/HOTEL BOOKINGS,CRDRPA,Crime & Disorder Reduction Partnership,09091,CDRP
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153349,7466.26,CUMBRIA WASTE RECYCLING LTD,CUM022,Technical Services Manager,Recycling  - Bring Sites,3601,BS-49,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153350,19070.24,CUMBRIA WASTE RECYCLING LTD,CUM022,Technical Services Manager,Recycling - Bag & Box,3600,GB-06-16/17,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153351,21243.07,CUMBRIA WASTE RECYCLING LTD,CUM022,Technical Services Manager,Recycling - Garden Waste,3602,GW-06-16/17,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153355,64262.9,AMEY PLC,TFE001,Technical Services Manager,Contract refuse collection,3003,M-RC55,REFCOL,Refuse Collection,03050,Clinical Expenditure
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153365,2500,RSM UK TAX AND ACCOUNTING LTD,BAK009,Director of Finance,Professional fees,2045,PROFESSIONAL SERVICES MEMBERS MILEAGE,DIRFIN,Director of Finance,00100,Director of Finance / Secretary
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153402,756,DENISE CALVERT LTD,CAL019,Revenue/Benefits Manager,Agency Staff,0003,W/E 14/10/16,REVBEN,Revenue & Benefits,00106,Revenues
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153409,5646.12,E.ON UK PLC,EON001,Technical Services Manager,Electricity,1022,STREET LIGHTING,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153414,4036,Redacted Information,SCO020,Director of Finance,Grants and contributions,2079,PLFEGRANT EDC 16023,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153415,5000,Redacted Information,WAL042,Director of Finance,Grants and contributions,2079,PLFEGRANT EDC 16156,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153416,5000,Redacted Information,COO022,Director of Finance,Grants and contributions,2079,PLFRGRANT EDC16182,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153429,1098.46,NPOWER LTD,NPO001,Technical Services Manager,Electricity,1022,TOWN HALL 02.09.15-04.10.16,ADMBLD,Administrative Buildings,00500,Town Hall
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153430,648.76,NPOWER LTD,NPO001,Technical Services Manager,Electricity,1022,MANSION HOUSE  SEPT 16,ADMBLD,Administrative Buildings,00502,Mansion House
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153432,800.25,AMEY PLC,TFE001,Environmental Services,Dog Contract O.O.H retainer,3200,KENNELLING/STRAT DOGS OCT 16,CODOGS,Community Wardens,03045,Dog Control
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153435,1800,UNIVERSITY OF CENTRAL LANCASHIRE,UNI017,Planning Services Manager (BC),Training Expenses,0060, TUITION BSC BUILDING SURVEYING,BUILRE,Building Regulations,03017,Building Regulations
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153439,850,WILKINSON JAMES PARTNERSHIP LIMITED,WIL023,Technical Services Manager,Building Maintenance - Leisure,1101,PENRITH SWIMMING POOL,LEICEN,Eden Leisure Centre & Appleby Swimming P,02097,Penrith Leisure Centre
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153440,3125,Redacted Information,BRA036,Director of Finance,Grants and contributions,2079,PLFRG REF EDC16150,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153441,5000,Redacted Information,JON018,Director of Finance,Grants and contributions,2079,PLFRG REF EDC16330,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153443,2840,Redacted Information,BRA037,Director of Finance,Grants and contributions,2079,PLFRG REF EDC16151,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153445,3535,Redacted Information,KIR047,Director of Finance,Grants and contributions,2079,PLFRG REF EDC16149,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153450,1428,Redacted Information,ATK019,Director of Finance,Grants and contributions,2079,PLFRG EDC16381,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153451,2148,Redacted Information,EDM006,Director of Finance,Grants and contributions,2079,PLFRG EDC16197,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,28/10/2016,153458,5000,Redacted Information,ALL022,Director of Finance,Grants and contributions,2079,PLFRG EDC16180,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153537,510,ALLERDALE BOROUGH COUNCIL,ALL002,Environmental Services,Professional fees,2045,6 X PLACES MEAT PRODUCTS COURSE,FOODSA,Food Safety,03033,Pennington Report
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153548,4409.6,IAN CANNON LTD,CAN004,Technical Services Manager,Other charges for services,2047,PATH AT FRENCHFIELD,ARTLEI,Arts and Leisure,02116,Sports leisure develop fund
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153586,25200,INSIGHT DIRECT (UK) LTD,INS014,Information Technology Manager,IT Contracts & Maintenance,2062,BACKUP & DR,INFTEC,Information Technology,00102,Information Technology
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153594,3000,METCALFE PLANT & TOOL HIRE LTD,MET002,Technical Services Manager,Abnormal maintenance,1007,KERBING WORK BLUEBELL CAT PARK,OFFSTR,Vehicle Parking Off Street,02167,Vehicle parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153437,1786,BEMROSE BOOTH  PARAGON LTD,BEM001,Technical Services Manager,Maintenance of parking meters,1020,MP101 102/104 NO RECEIPT,OFFSTR,Vehicle Parking Off Street,02167,Vehicle parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153347,1950,JOHNSTON & WRIGHT LTD,WRI001,Environmental Services,Capital grants,5505,PROFESSIONAL SERVICES NENTHEAD,MEREGR,1996 Mandatory Renovation Grants,06035,Disabled Facility Grants
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153357,590,NATIONWIDE FIRE TRAINING LTD,NAT011,Technical Services Manager,Safety training – 205800 only,2074,2 X FIRE WARDEN TRAINING,CENTRA,Central Expenses,00212,Health & Safety
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153410,10108.58,E.ON UK PLC,EON001,Technical Services Manager,Electricity,1022,STREET LIGHTING,FOOLIG,Footway Lighting,02258,Footway lighting
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153426,2900,Redacted Information,KOL001,Communities Director,Promotions,2081,PENRITH BID MID TERM REVIEW,EDEVPR,Economic Development and Promotion,02003,Economic Promotion - BRRS
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153434,70000,THE FIRE FIGHTERS CHARITY,FIR015,Director of Finance,Grants and contributions,2079,PLFRGRANT EDC16046-16060 EX 16047,FLOOD,Flood Dec 2015,09318,Flood Dec 2015
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153442,510.37,PRINT IMAGE FACILITIES LLP,PRI014,Legal Services Manager,Postages,2054,EDEN REVIEW MAILING POSTAGE,REGELE,Register of Electors,01001,Register of Electors
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153462,2404.76,CUMBRIA WASTE RECYCLING LTD,CUM022,Technical Services Manager,material price fluctuations,3604,BS-F-26-16/17,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153528,1337.68,CUMBRIA WASTE RECYCLING LTD,CUM022,Technical Services Manager,material price fluctuations,3604,F-06-16/17,RECYCL,Recycling,03047,Recycling
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153551,3760.84,AMEY PLC,TFE001,Technical Services Manager,ADHOC WORKS FOR BURIALS,1079,GM95,CEMETE,Cemeteries,02229,Alston Moor Cemetery
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,153658,-3000,METCALFE PLANT & TOOL HIRE LTD,MET002,Technical Services Manager,Abnormal maintenance,1007,Kerbing work Bluebell car park,OFFSTR,Vehicle Parking Off Street,02167,Vehicle parking
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,159565,500,Planning Services,PLA001,Planning Services,Salaries,0001,Planning Services,PLASER,Planning Services,00304,Planning Services
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,159573,12700,LGPS,LGP001,Financial Services Manager,Additional Pensions,0030,Additional Employers Superannuation Cont,CORPOR,Corporate Costs,01179,Additional Employers Superannuation Cont
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,159989,639,Food Safety,FSS001,Environmental Services,Professional fees,2045,Professional fees,FOODSA,Food Safety,03033,Pennington Report
http://statistics.data.gov.uk/id/local-authority/16UF,Eden District Council,31/10/2016,160319,1059.8,Santander ltd,san001,Financial Services Manager,Bank charges,2088,October charges,CORPOR,Corporate Costs,01064,Bank Charges
