Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department of Health,LIVERPOOL PCT,21-Apr-10,HEALTHCARE - PCT'S,KNOWSLEY GP PRACTICE CONTRACT COSTS,KNOWSLEY PCT,150198,155144.4
Department of Health,LIVERPOOL PCT,19-Apr-10,EXTERNAL CONSULTANCY FEES,COMMUNITY SENIOR MANAGEMENT,KPMG LLP,150041,25075.76
Department of Health,LIVERPOOL PCT,16-Apr-10,RATES,LIFEHOUSE,LIVERPOOL CITY COUNCIL,149880,72036
Department of Health,LIVERPOOL PCT,23-Apr-10,RATES,ABACUS NON PAY,LIVERPOOL CITY COUNCIL,150514,24642.21
Department of Health,LIVERPOOL PCT,23-Apr-10,RATES,CHLAMYDIA SCREENING PROG,LIVERPOOL CITY COUNCIL,150514,4348.63
Department of Health,LIVERPOOL PCT,23-Apr-10,RATES,ESTATES,LIVERPOOL CITY COUNCIL,150530,46481.43
Department of Health,LIVERPOOL PCT,23-Apr-10,RATES,ESTATES,LIVERPOOL CITY COUNCIL,150549,25668
Department of Health,LIVERPOOL PCT,26-Apr-10,HEALTHCARE FROM LOCAL AUTHORITIES,COMMUNITY EQUIPMENT SERVS,LIVERPOOL CITY COUNCIL,150597,5110.57
Department of Health,LIVERPOOL PCT,26-Apr-10,HEALTHCARE FROM LOCAL AUTHORITIES,LSS ADAPTIONS UNIT,LIVERPOOL CITY COUNCIL,150597,45670.7
Department of Health,LIVERPOOL PCT,26-Apr-10,TELEPHONE RENTAL AND CALL CHARGES,LSS ADAPTIONS UNIT,LIVERPOOL CITY COUNCIL,150597,1690.07
Department of Health,LIVERPOOL PCT,26-Apr-10,AMBULANCE CAR SERVICE,LSS DISABLED LIVING CENTRE,LIVERPOOL CITY COUNCIL,150597,3644
Department of Health,LIVERPOOL PCT,26-Apr-10,HEALTHCARE FROM LOCAL AUTHORITIES,LSS DISABLED LIVING CENTRE,LIVERPOOL CITY COUNCIL,150597,9009.2
Department of Health,LIVERPOOL PCT,26-Apr-10,HEALTHCARE FROM LOCAL AUTHORITIES,LSS MOVING & HANDLING,LIVERPOOL CITY COUNCIL,150597,914.74
Department of Health,LIVERPOOL PCT,09-Apr-10,NON - HEALTHCARE - NHS TRUSTS,PROVIDER RECHARGES IN,MERSEY CARE NHS TRUST,149321,63566.08
Department of Health,LIVERPOOL PCT,12-Apr-10,AGENCY NURSING,HM PRISON-LIVERPOOL WALTON,NATIONAL OFFENDER MANAGEMENT SERVICE,148958,35771.42
Department of Health,LIVERPOOL PCT,12-Apr-10,AGENCY NURSING,HM PRISON-LIVERPOOL WALTON,NATIONAL OFFENDER MANAGEMENT SERVICE,148959,37608.15
Department of Health,LIVERPOOL PCT,12-Apr-10,AGENCY NURSING,HM PRISON-LIVERPOOL WALTON,NATIONAL OFFENDER MANAGEMENT SERVICE,148960,37053.73
Department of Health,LIVERPOOL PCT,09-Apr-10,MED SURG EQPT GENERAL,CONTINENCE - LIVERPOOL,NHS SUPPLY CHAIN,149419,33001.55
Department of Health,LIVERPOOL PCT,09-Apr-10,MED SURG EQPT GENERAL,CONTINENCE - LIVERPOOL,NHS SUPPLY CHAIN,149421,34833.04
Department of Health,LIVERPOOL PCT,07-Apr-10,TRANSFERS - ASSETS UNDER CONSTRUCTION,FIXED ASSETS,PARKIN S BOOTH AND CO,149279,35000
Department of Health,LIVERPOOL PCT,12-Apr-10,HEALTHCARE - NHS TRUSTS,KENT LODGE INT CARE WARD,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,149684,62182.77
Department of Health,LIVERPOOL PCT,12-Apr-10,RENT,ESTATES,URBAN SPLASH WORK LTD,149528,29985.4
Department of Health,LIVERPOOL PCT,26-Apr-10,HEALTHCARE - OTHER,KNOWSLEY GP PRACTICE CONTRACT COSTS,URGENT CARE 24,150643,32584
