Body Name,Service Code,Expenditure Category,Payment Date,Transaction Number,Supplier,Net Amount
Barrow Borough Council,HRA Estates,Cleaning - other,06-Mar-2013,200014585,Bulloughs Cleaning Serv Ltd,"3,078.08"
Barrow Borough Council,Phoenix Business Centre,Equipment purchase,25-Mar-2013,200014932,FC Business Services Ltd,"2,479.17"
Barrow Borough Council,Capitalised Planned Maintenance,Bathrooms,14-Mar-2013,200014654,AB Mitchell Developments,"1,331.83"
Barrow Borough Council,Capitalised Planned Maintenance,Kitchens,14-Mar-2013,200014688,Rixonway Kitchens (Cum) Ltd,533.86
Barrow Borough Council,Work in default,Recoverable charges,14-Mar-2013,200014622,Barrys Pest Control Service,"8,105.00"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,14-Mar-2013,200014687,Bryan Moncur Ltd,585.00
Barrow Borough Council,Current assets - payments in advance,Payment in advance - GF,14-Mar-2013,200014656,JC Blyth,"1,040.93"
Barrow Borough Council,Current assets - payments in advance,Payment in advance - support services,20-Mar-2013,200014744,Bottomline Technologies Ltd,"2,200.00"
Barrow Borough Council,The park leisure centre,Professional fees,06-Mar-2013,200014537,Ulverston Health Club,"1,960.00"
Barrow Borough Council,Hot 8 Brass Band - 01/03/13,Professional fees,20-Mar-2013,200014756,Root Music Ltd,"1,151.15"
Barrow Borough Council,Information technology,Software maintenance,06-Mar-2013,200014594,Northgate Information Sol Uk Ltd,"5,518.69"
Barrow Borough Council,Cost of collection,Council tax collection,14-Mar-2013,200014672,Liberata Uk Ltd,"63,699.19"
Barrow Borough Council,Dock museum,Equipment purchase,20-Mar-2013,200014771,Bill Caulfield Electrical,"2,650.00"
Barrow Borough Council,Capitalised Planned Maintenance,Heating,25-Mar-2013,200014878,Plumbing Trade Supplies,"1,569.83"
Barrow Borough Council,Street cleansing,Street cleansing,20-Mar-2013,200014800,Biffa Waste Services Ltd,"77,226.65"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,25-Mar-2013,200014918,AB Mitchell Developments,"3,201.13"
Barrow Borough Council,Major works maintenance - HRA,Consultancy fees,14-Mar-2013,200014620,Richard Coates Quantity Surveyors Ltd,"1,287.00"
Barrow Borough Council,IR personal account,Tax deducted - CIS tax,25-Mar-2013,200014857,The Neil Martin Group Ltd,"-1,728.07"
Barrow Borough Council,The park leisure centre,Buildings repairs and maintenance,20-Mar-2013,200014765,Ward Contracting Ltd,"1,089.86"
Barrow Borough Council,Crematorium,Grounds maintenance,25-Mar-2013,200014851,Continental Landscapes Ltd,941.06
Barrow Borough Council,Cylical maintenance - HRA,Electrical testing,25-Mar-2013,200014879,Keith Wilson Elec Con Ltd,"1,270.79"
Barrow Borough Council,Barrow savoyards,Hire of halls,06-Mar-2013,200014552,Barrow Savoyards,"-1,802.50"
Barrow Borough Council,Craven house,Professional fees,25-Mar-2013,200014908,NPS North West Ltd,"1,835.00"
Barrow Borough Council,Barrow town hall,Building cleaning,06-Mar-2013,200014585,Bulloughs Cleaning Serv Ltd,"3,230.47"
Barrow Borough Council,Barrow park,Equipment purchase,14-Mar-2013,200014674,Furness Plastics,900.00
Barrow Borough Council,Neighbourhood Management Team,Buccleuch Street,20-Mar-2013,200014785,TASC,671.50
Barrow Borough Council,Crematorium,Memorials,20-Mar-2013,200014826,Hilton Studio,697.91
Barrow Borough Council,Crematorium,Gas,25-Mar-2013,200014917,British Gas Business,"3,243.68"
Barrow Borough Council,Major works maintenance - HRA,Reroof Griffin,25-Mar-2013,200014855,Baker Mallett,692.23
Barrow Borough Council,HRA Estates,Professional fees,14-Mar-2013,200014702,Pearson & Johnson Solicitors,"1,136.00"
Barrow Borough Council,Playground,Grounds maintenance,20-Mar-2013,200014834,Continental Landscapes Ltd,681.37
Barrow Borough Council,Streetcare Team,Maintenance costs,25-Mar-2013,200014914,Peter McInnes Motor Body Repairs,512.00
Barrow Borough Council,James Freel Court,Gas,14-Mar-2013,200014659,SWALEC,590.91
Barrow Borough Council,Sports development and community recreation,Other bodies income,25-Mar-2013,200014859,Cumbria County Council,"5,000.00"
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,25-Mar-2013,200014918,AB Mitchell Developments,840.00
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,14-Mar-2013,200014690,Keith Wilson Elec Con Ltd,"2,103.43"
Barrow Borough Council,The park leisure centre,Gas,25-Mar-2013,200014917,British Gas Business,"4,928.41"
Barrow Borough Council,Current assets - stocks,Postage stock,25-Mar-2013,200014853,Royal Mail,863.04
Barrow Borough Council,Phoenix Business Centre,Professional fees,14-Mar-2013,200014673,Chatsworth Signs,"1,876.00"
Barrow Borough Council,Forum 28,Publicity,14-Mar-2013,200014723,Red Abbey,"2,265.00"
Barrow Borough Council,Local land charges,Search fees/stamp duties,06-Mar-2013,200014573,Cumbria County Council,"1,728.50"
Barrow Borough Council,Cylical maintenance - HRA,Electrical testing,25-Mar-2013,200014879,Keith Wilson Elec Con Ltd,"3,693.67"
Barrow Borough Council,Woodbridge Haven Industrial Estate,Electricity,25-Mar-2013,200014930,NPower,848.70
Barrow Borough Council,Woodbridge Haven Industrial Estate,Electricity,25-Mar-2013,200014930,NPower,796.05
Barrow Borough Council,HRA administration,Equipment purchase,06-Mar-2013,200014604,Nekoti Ltd,"1,282.77"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,25-Mar-2013,200014931,Impey UK Ltd,525.53
Barrow Borough Council,Recycling,Recycling credits from contractor,20-Mar-2013,200014800,Biffa Waste Services Ltd,"-16,242.92"
Barrow Borough Council,Dock Museum catering,Catering contract - museum,20-Mar-2013,200014763,Sodexo Ltd,783.25
Barrow Borough Council,104 Abbey Road (Cookes Building),Professional fees,25-Mar-2013,200014895,Johnstons,"1,015.15"
Barrow Borough Council,Capitalised Planned Maintenance,Heating,06-Mar-2013,200014570,AB Mitchell Developments,"5,740.38"
Barrow Borough Council,Homelessness,Homeless support funding,06-Mar-2013,200014546,CADAS,535.00
Barrow Borough Council,Kennels,Electricity,06-Mar-2013,200014602,NPower,"1,328.21"
Barrow Borough Council,Capitalised Planned Maintenance,Heating,06-Mar-2013,200014590,Plumbing Trade Supplies,"1,778.06"
Barrow Borough Council,Telephones Holding A/C,Telephone charges paid,25-Mar-2013,200014937,Orange,703.06
Barrow Borough Council,Planning,Conservation area partnership,25-Mar-2013,200014899,Pickerings Scaffolding Ltd,525.00
Barrow Borough Council,Salthouse depot,Electricity,14-Mar-2013,200014703,NPower,"3,124.47"
Barrow Borough Council,Community involvement - HRA,Newsletters,25-Mar-2013,200014847,HSP Milners,"2,345.00"
Barrow Borough Council,Current assets - payments in advance,Payment in advance - hra,14-Mar-2013,200014621,Marcus King & Co,"10,750.00"
