Body Name,Service Code,Expenditure Category,Payment Date,Transaction Number,Supplier,Net Amount
Barrow Borough Council,Forum shop,TIC - third party income,07-Jun-2017,200035123,Stagecoach,942.77
Barrow Borough Council,Community services management,Professional fees,28-Jun-2017,200035603,Hays Senior Finance,563.64
Barrow Borough Council,HRA administration,Professional fees,14-Jun-2017,200035225,NPS North West Ltd,"1,478.72"
Barrow Borough Council,The park leisure centre,NPLQ training,28-Jun-2017,200035612,RLSS UK Enterprises Ltd,720.00
Barrow Borough Council,Recycling,Recycling collection and processing,22-Jun-2017,200035355,FCC Recycling (UK) Ltd,"37,352.57"
Barrow Borough Council,IR personal account,Tax deducted - CIS tax,07-Jun-2017,200035125,Bill Caulfield Electrical,-589.14
Barrow Borough Council,Corporate Costs,Professional Fees,01-Jun-2017,DD010617,Security Plus,771.21
Barrow Borough Council,IT ,Computer Software Purchase,05-Jun-2017,DD050617,GoDaddy.com,827.96
Barrow Borough Council,The Unthanks,Professional fees,05-Jun-2017,DD050617,Root Music,"2,110.20"
Barrow Borough Council,HR,Childcare Vouchers,06-Jun-2017,DD060617,Sodexo,"2,332.74"
Barrow Borough Council,IR personal account,Tax paid to IR,06-Jun-2017,DD060617,Inland Revenue,"1,241.00"
Barrow Borough Council,Barrow Town Hall,Computer Hardware Purchase,08-Jun-2017,DD080617,Sentios Technology Ltd,"6,497.00"
Barrow Borough Council,Parliamentary Elections,Other Bodies Expenditure,09-Jun-2017,DD090617,Election Claims Unit,"1,500.00"
Barrow Borough Council,Corporate Management,Bank Charges,13-Jun-2017,DD130617,HSBC,620.26
Barrow Borough Council,Inland Revenue Account,CIS Tax,15-Jun-2017,DD150617,HMRC,674.28
Barrow Borough Council,Coastal Communities Fund,Professional fees,16-Jun-2017,DD160617,S&T Klosinski Economic Development Con Ltd,"10,076.32"
Barrow Borough Council,IR personal account,Tax paid to IR,22-Jun-2017,DD220617,Inland Revenue,"6,962.40"
Barrow Borough Council,Corporate Costs,Professional fees,26-Jun-2017,DD260617,Allpay,"4,279.98"
Barrow Borough Council,Corporate Costs,Professional fees,27-Jun-2017,DD270617,Capita Business Services Limited,"3,139.50"
