Body,Body Name,Date,Transaction Number,Invoice Number,Amount,Supplier Name,Supplier ID,Expense Area,Expense Type,Expense Code,BVACOP,Extended Description
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CICP019716,40623,510.00,SID DENNIS & SONS LTD,5720,Service Development Manager,Skip Hire,40314,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CICP019725,9037,900.00,IDOX SOFTWARE LTD,536338,Development Control,Computer Purchase (not capitalised),40413,Development Control, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CICP019728,ELDCCH084,1658.50,TRANSLINC LTD,17491,Service Development Manager,Contract Hire 4T 114,38402,Environmental Services, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CICP019728,ELDCCH084,1658.50,TRANSLINC LTD,17491,Service Development Manager,Contract Hire 4T 113,38401,Recycling-Collection, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CICP019728,ELDCCH084,2495.78,TRANSLINC LTD,17491,Service Development Manager,Contract Hire 4T105,38384,OC Other Cleaning, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CICP019728,ELDCCH084,6423.44,TRANSLINC LTD,17491,Environment Team Leader,Contract Hire - FG05 KVC,38319,Dog Control, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CICP019728,ELDCCH084,-8351.32,TRANSLINC LTD,17491,Waste Services Manager,Contract Hire - FX03 DZP,38292,Household Waste-Collection, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,110.45,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,SM Economic Regen & Property,Decommissioning Works,20181,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,154.36,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Technical Services Team Leader,Responsive Maintenance,20101,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,124.40,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,82.92,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Embassy Pool Manager,Responsive Maintenance,20101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,46.65,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,166.79,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Embassy Pool Manager,Responsive Maintenance,20101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,47.53,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Vandal Damage,20125,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,662.24,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Enforcement Team Leader,Vandal Damage,20125,Transport Coordination, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,238.27,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,103.65,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Enforcement Team Leader,Vandal Damage,20125,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,75.39,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Embassy Pool Manager,Responsive Maintenance,20101,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,322.44,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,20.73,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,62.19,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,62.19,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,186.39,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,82.92,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,TL Property,Responsive Maintenance,20101,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,349.57,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Theatre Manager,Responsive Maintenance,20101,Foreshore, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,262.39,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Theatre Manager,Responsive Maintenance,20101,Foreshore, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,162.55,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,TL Property,Responsive Maintenance,20101,Foreshore, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,1328.59,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,67.53,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,TL Property,Responsive Maintenance,20101,Depots, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,79.58,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,TL Property,Responsive Maintenance,20101,Depots, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011484,10161,31.10,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Enforcement Team Leader,Responsive Maintenance,20101,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,264.66,SOUTHERN ELECTRIC PLC,354691,TL Property,Electricity,20201,Depots, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,3910.69,SOUTHERN ELECTRIC PLC,354691,TL Property,Electricity,20201,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,359.00,SOUTHERN ELECTRIC PLC,354691,TL Property,Electricity,20201,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,1845.69,SOUTHERN ELECTRIC PLC,354691,Theatre Manager,Electricity,20201,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,68.86,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,77.69,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,41.95,SOUTHERN ELECTRIC PLC,354691,Hsg Private Sector TL,Electricity,20201,Community Safety/CCTV, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,138.21,SOUTHERN ELECTRIC PLC,354691,Theatre Manager,Electricity,20201,Community Centres, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,63.63,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011486,98213 94211,42.79,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,1683.74,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,297.97,SOUTHERN ELECTRIC PLC,354691,TL Property,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,2074.57,SOUTHERN ELECTRIC PLC,354691,Sports Centre Manager,Electricity,20201,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,-228.62,SOUTHERN ELECTRIC PLC,354691,Meridian Facility Manager,Electricity,20201,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,112.92,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,121.19,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,41.95,SOUTHERN ELECTRIC PLC,354691,Hsg Private Sector TL,Electricity,20201,Community Safety/CCTV, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,49.02,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,70.39,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011487,98213 94211,70.38,SOUTHERN ELECTRIC PLC,354691,Enforcement Team Leader,Electricity,20201,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,4869.24,SOUTHERN ELECTRIC PLC,354691,Business Development Manager,Electricity,20201,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,1147.13,SOUTHERN ELECTRIC PLC,354691,Theatre Manager,Electricity,20201,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,61.60,SOUTHERN ELECTRIC PLC,354691,Enforcement Team Leader,Electricity,20201,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,138.19,SOUTHERN ELECTRIC PLC,354691,Enforcement Team Leader,Electricity,20201,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,67.66,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,105.12,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,76.90,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,55.40,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,144.98,SOUTHERN ELECTRIC PLC,354691,Embassy Pool Manager,Electricity,20201,Outdoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011488,98213 94211,154.16,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,385.00,GRS SIGN CO LTD,GRS001,Business Development Officer,General Advertising,40604,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,533.75,GRS SIGN CO LTD,GRS001,Meridian Facility Manager,Equipment Purchase,40003,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,331.40,GRS SIGN CO LTD,GRS001,Waste Services Manager,Contract Hire 5T 28 - VK09 TPU,38403,Household Waste-Collection, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,636.20,GRS SIGN CO LTD,GRS001,Cultural & Related Services,Play Builder Project,40965,Sports Development, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,10.00,GRS SIGN CO LTD,GRS001,BM Sports Facilities,Other Contractors - Addit Works,20190,Capital Expenditure, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,200.00,GRS SIGN CO LTD,GRS001,Policy & Project Manager,Publicity & Promotions,40608,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,420.00,GRS SIGN CO LTD,GRS001,Policy & Project Manager,Project Costs,40375,Supp. to Business & Enterprise, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,32.00,GRS SIGN CO LTD,GRS001,Sports Centre Manager,Equipment Purchase,40003,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,100.00,GRS SIGN CO LTD,GRS001,Policy & Project Manager,Project Costs,40375,Supp. to Business & Enterprise, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,55.00,GRS SIGN CO LTD,GRS001,Policy & Project Manager,Project Costs,40375,Supp. to Business & Enterprise, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,738.00,GRS SIGN CO LTD,GRS001,Cultural & Related Services,Project Costs,40375,Arts Development & Support, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,120.00,GRS SIGN CO LTD,GRS001,Theatre Manager,General Advertising,40604,Theatres/Public Entertainment, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011491,25206,4.00,GRS SIGN CO LTD,GRS001,Enforcement Team Leader,Responsive Maintenance,20101,Off-street Parking, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,927.77,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Heritage, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,163.72,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,385.35,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,301.65,SOUTHERN ELECTRIC PLC,354691,Customer Services Manager,Electricity,20201,Visitor Centres, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,928.50,SOUTHERN ELECTRIC PLC,354691,Policy & Project Manager,Electricity,20201,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,217.11,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,139.09,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,89.47,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,178.18,SOUTHERN ELECTRIC PLC,354691,Business Development Manager,Electricity,20201,Countryside Management & Rec., 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011492,98213 94211,-58.44,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,-2652.04,SOUTHERN ELECTRIC PLC,354691,SM Economic Regen & Property,Electricity,20201,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,-73.38,SOUTHERN ELECTRIC PLC,354691,Meridian Facility Manager,Electricity,20201,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,-350.64,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,4988.52,SOUTHERN ELECTRIC PLC,354691,Meridian Facility Manager,Electricity,20201,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,-15.10,SOUTHERN ELECTRIC PLC,354691,Meridian Facility Manager,Electricity,20201,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,139.91,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,216.02,SOUTHERN ELECTRIC PLC,354691,SM Economic Regen & Property,Electricity,20201,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,79.49,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,354.82,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011496,98213 94211,-438.89,SOUTHERN ELECTRIC PLC,354691,TL Property,Electricity,20201,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,529.81,SOUTHERN ELECTRIC PLC,354691,Policy & Project Manager,Electricity,20201,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,606.25,SOUTHERN ELECTRIC PLC,354691,Meridian Facility Manager,Electricity,20201,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,495.43,SOUTHERN ELECTRIC PLC,354691,TL Property,Electricity,20201,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,1578.30,SOUTHERN ELECTRIC PLC,354691,TL Property,Electricity,20201,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,445.57,SOUTHERN ELECTRIC PLC,354691,Policy & Project Manager,Electricity,20201,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,120.51,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,53.55,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Premises Devt incl Ind. Units, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,99.46,SOUTHERN ELECTRIC PLC,354691,Service Development Manager,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,139.81,SOUTHERN ELECTRIC PLC,354691,Technical Services Team Leader,Electricity,20201,Illuminations, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011497,98213 94211,80.95,SOUTHERN ELECTRIC PLC,354691,TL Property,Electricity,20201,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011500,134467505,4271.27,ANGLIAN WATER,AW001,Meridian Facility Manager,Water Charges,20501,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011500,134467505,4776.11,ANGLIAN WATER,AW001,Meridian Facility Manager,Sewerage Charges,20502,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011501,106971005,3133.22,ANGLIAN WATER,AW001,Horncastle Pool Manager,Water Charges,20501,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011501,106971005,3513.57,ANGLIAN WATER,AW001,Horncastle Pool Manager,Sewerage Charges,20502,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011505,11270,1776.93,J MELTON LTD,12111,TL Property,Programmed Maintenance,20102,Public Buildings, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011510,1970,2184.00,SLEAFORD BUILDING SERVICES LTD,520302,Meridian Facility Manager,Programmed Maintenance,20102,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011511,6510212,525.00,H A T LIMITED,532442,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011513,3593,623.23,ALLDREAD MAINTENANCE SERVICES,1355,Embassy Pool Manager,Responsive Maintenance,20101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,62.07,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,222.58,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,88.53,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,60.82,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,95.96,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,758.23,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Meridian Facility Manager,Responsive Maintenance,20101,Indoor Sports & Recreation, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,117.72,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Public Conveniences, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,312.62,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Service Development Manager,Responsive Maintenance,20101,Community Parks & Open Spaces, 
http://statistics.data.gov.uk/id/local-authority/32UC,East Lindsey District Council,08/09/2010,CIDS011516,10164,41.46,KENMOR BUILDING & CONSTRUCTION SERVICES,110184,Embassy Pool Manager,Responsive Maintenance,20101,Outdoor Sports & Recreation, 
