,,,Indicator set,,Metadata,,Data Sets,,,,Services,,,,,,Name of the spatial data service,URL of the network service,"Themes (Annex I, II, III) related to the spatial data service"
British Geological Survey,II,4. Geology,GeoIndex Coal Authority Digital Geophysical Logs, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Coal Authority Seismic Data, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex County Maps 6inch, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Digital Geological Map Availability 1:10k, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Digital Geological Map Availability 1:50k, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Fossil Localities, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Fossil Specimens, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Geochemical Atlas Areas, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Geochemical Samples, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Geological Indicators of Flooding, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Geological Memoirs, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Geological Memoirs, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Gravity anomalies, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,Geoindex Gravity readings, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex High Resolution Airborne Surveys, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Hydrocarbon Well Locations (UK Onshore), ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Hydrogeological Maps, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Landsat Imagery, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Landslides, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,"GeoIndex Local Geophysical Surveys, Survey Lines and Survey Points", ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Magnetic anomalies, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Mineral Assessment Reports, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Mineral Occurrences, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Mineral Reconnaissance Programme Borehole Rock Samples, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Mineral Reconnaissance Programme Reports, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Modern and Historical Recorded Earthquakes, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Old Series 1 inch Geological Maps, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Onshore Borehole Records, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Onshore Borehole Samples, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Onshore Drillcore, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Opencast Coal Prospecting Areas, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Opencast Coal Prospecting Areas, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Panned Drainage Sediment, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Profile Soil, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Regional airborne magnetic survey areas and flight lines, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Rock, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Rock Samples, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Site Investigation Reports, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Stream Sediment, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Stream Water, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Technical Reports, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Top Soil, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex UKOGL Exploration Seismic Data, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Urban Geochemical Reports, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex UTM series 1:250000 Geological Maps, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Waste Sites, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Water Wells, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Water Wells with Aquifer Property Measurements, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
British Geological Survey,II,4. Geology,GeoIndex Water Wells with Water Level Measurements, ,1,1,"243,610","243,610",100%,0,1,1,0,0,,,,,
Geological Survey of Northern Ireland (GSNI),II,4. Geology,250k Bedrock, ,1,1,"14,000","14,000",100%,0,1,1,0,0,,,,,
Geological Survey of Northern Ireland (GSNI),II,4. Geology,250k Superficial, ,1,1,"14,000","14,000",100%,0,1,1,0,0,,,,,
,,,,,,,,,,,,,,,,,,,
,Annex III,,,SubInd. Name,MDi1.3,MDi2.3, ,,DSi1.3,DSi2.3,,,,,,,,,
,,,,SubInd. Value,31%,8%,,,100%,0%,,,,,,,,,
,,,,Numerator,63,16,,,"10,575,824",0,,,,,,,,,
,,,,Denominator,206,206,,,"10,575,824",206,,,,,,,,,
,,,DSv_Num3,Data Name,MDv1.3,MDv2.3,DSv1.3_RelArea,DSv1.3_ActArea,,DSv2.3,NSv1.1.3,NSv2.1.3,NSv2.2.3,NSv2.3.3,,,,,
,,,206,Data Value,63,16,"10,575,824","10,575,824",,0,3,3,3,3,,,,,
,,,,,,,,,,,,,,,,,,,
LPS NI,III,1. Statistical units,NI Census Output areas (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,1. Statistical units,NI Super Output areas (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,1. Statistical units,Nomenclature of units for territorial analysis (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
DEFRA,III,1. Statistical units,Agricultural Parishes (Eng) , ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Ordnance Survey (GB),III,1. Statistical units,Boundary-Line™ , ,1,1,"230,210","230,210",100%,0,1,1,1,1,,,,,
National Statistics,III,1. Statistical units,392. NUTS 2, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
National Statistics,III,1. Statistical units,393. NUTS 3, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
LPS NI,III,2. Buildings,Largescale vector (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,2. Buildings,NIHE property database (PRAWL) (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,2. Buildings,Licensed premises (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
Ordnance Survey (GB),III,2. Buildings,OS MasterMap® Topography Layer, ,1,1,"230,210","230,210",100%,0,1,1,1,1,,,,,
Forestry Commission,III,3. Soil,Forestry Commission Soil data (when available), ,0,0,"5,000","5,000",100%,0,0,0,0,0,,,,,
LPS NI,III,3. Soil,Soil types (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,3. Soil,Hydrology of soil types (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,3. Soil,Soil erosion risk potential (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,3. Soil,Soil attributes (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,3. Soil,Soil Geochemical Atlas (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,3. Soil,Digital soil map (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
Forestry Commission,III,3. Soil,Intertidal Substrate Foreshore (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,Forestry Commission Historic Environment Data (when available), ,0,0,"243,610","243,610",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCS Scottish Forestry Grant Scheme, ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,"FCS Woodland Grant Scheme (I, II & III)", ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCS Forest Plans , ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCS WIAT Challenge Fund Schemes, ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCS Dedicated Woodlands, ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCS Felling Licence Applications, ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCS Potential Native Woodland Networks , ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCE English Woodland Grant Scheme, ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,"FCE Woodland Grant Scheme (I, II & III)", ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCE Felling Licence Applications, ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCE Forest Plans, ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCE Dedicated Woodlands, ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCW Better Woodlands for Wales, ,1,0,"21,000","21,000",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,"FCW Woodland Grant Scheme (I, II & III)", ,1,0,"21,000","21,000",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCW Felling Licence Applications, ,1,0,"21,000","21,000",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCW Dedicated Woodlands, ,1,0,"21,000","21,000",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCW CROW Access Land, ,1,0,"21,000","21,000",100%,0,0,0,0,0,,,,,
Forestry Commission,III,4. Land use,FCW Forest Plans, ,1,0,"21,000","21,000",100%,0,0,0,0,0,,,,,
LPS NI,III,4. Land use,Forest Service Estate (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,4. Land use,Woodland Trust sites (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,4. Land use,Ulster Way (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
Natural England,III,4. Land use,Dudley Stamp Land Use Survey  (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,4. Land use,Agricultural Land Classification (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,4. Land use,Cropping and Livestock (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Natural England,III,4. Land use,National Trails (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Natural England,III,4. Land use,Public Rights of Way (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Ordnance Survey (GB),III,4. Land use,OS MasterMap® Topography Layer, ,1,1,"230,210","230,210",100%,0,1,1,1,1,,,,,
Natural England,III,5. Human health and safety,Tranquillity Mapping (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Forestry Commission,III,6. Utility and governmental services,Forestry Commission Legal Boundary , ,1,0,"243,610","243,610",100%,0,0,0,0,0,,,,,
Forestry Commission,III,6. Utility and governmental services,Forestry Commission Acquisitions & Disposals, ,1,0,"243,610","243,610",100%,0,0,0,0,0,,,,,
Forestry Commission,III,6. Utility and governmental services,Forestry Commission Recreation Data (when available), ,0,0,"243,610","243,610",100%,0,0,0,0,0,,,,,
Forestry Commission,III,6. Utility and governmental services,Forestry Commission Office Locations, ,1,0,"243,610","243,610",100%,0,0,0,0,0,,,,,
Forestry Commission,III,6. Utility and governmental services,Forestry Commission Conservancy/Regional Boundaries, ,1,0,"244,210","244,210",100%,0,0,0,0,0,,,,,
Forestry Commission,III,6. Utility and governmental services,Forestry Commission Forest District Boundaries, ,1,0,"244,210","244,210",100%,0,0,0,0,0,,,,,
Forestry Commission,III,6. Utility and governmental services,FCS WIAT Boundary, ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,6. Utility and governmental services,FCE Quality of Place Priority Areas, ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,Sewers (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,Mains (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,NIE overhead cables (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,NIE underground cables (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,Gas distribution mains (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,Wastewater treatment works (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,Sewage pumping stations (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,"Cabinet, duct, joint box location (NI)", ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,Water treatment works (NI) , ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,Pumping stations (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,6. Utility and governmental services,Installations (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
Forestry Commission,III,7. Environmental monitoring facilities,Forestry Commission Conservation Data (when available), ,0,0,"243,610","243,610",100%,0,0,0,0,0,,,,,
Forestry Commission,III,7. Environmental monitoring facilities,FCS Critical Load Exceedance, ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Environment Agency,III,7. Environmental monitoring facilities,Environment Agency datasets, ,1,1,"151,174","151,174",100%,0,0,0,0,0,,,,,
LPS NI,III,7. Environmental monitoring facilities,Earth science conservation review sites (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,7. Environmental monitoring facilities,Sea lough monitoring (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,7. Environmental monitoring facilities,Estuarine coastal water monitoring sites (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,7. Environmental monitoring facilities,River habitat monitoring sites (2003)  (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,7. Environmental monitoring facilities,Noise agglomeration (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,7. Environmental monitoring facilities,"Sea Lough, coastal & freshwater monitoring (NI)", ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,7. Environmental monitoring facilities,Air Quality monitoring data (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
LPS NI,III,7. Environmental monitoring facilities,Environmental Noise Maps (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
LPS NI,III,8. Production and industrial facilities,Standing Approvals (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
LPS NI,III,9. Agricultural and aquaculture facilities,Farm buildings (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,9. Agricultural and aquaculture facilities,Licensed aquaculture production areas (inland and marine) (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,9. Agricultural and aquaculture facilities,Aquaculture sites (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
DEFRA,III,9. Agricultural and aquaculture facilities,Potato Wart Disease (PWD) Scheduled Land (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,9. Agricultural and aquaculture facilities,Registered Plant Passporters (Eng) , ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,9. Agricultural and aquaculture facilities,PCN Positive Land (Eng) , ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,9. Agricultural and aquaculture facilities,Sensitve Fish Areas (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
LPS NI,III,10. Population distribution – demography,Population & socioeconomic data sets (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,10. Population distribution – demography,NI employment survey? (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,10. Population distribution – demography,Labour force survey? (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,11. Area management/restriction/regulation zones and reporting units,Sensitive Eutrophic Areas (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,391. Less Favoured Areas, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,394. Agricultural Area Offices, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,395. Agricultural parishes, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
Scottish Government,III,11. Area management/restriction/regulation zones and reporting units,396. Community Health Partnerships, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
Scottish Government,III,11. Area management/restriction/regulation zones and reporting units,397. Data Zone Boundaries, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
Scottish Government,III,11. Area management/restriction/regulation zones and reporting units,398. Health Board Boundaries, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
Scottish Government,III,11. Area management/restriction/regulation zones and reporting units,399. Intermediate Geography Boundary, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
Scottish Government,III,11. Area management/restriction/regulation zones and reporting units,400. Salmon Fishery Districts, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
Scottish Government,III,11. Area management/restriction/regulation zones and reporting units,401. Scottish Urban/Rural Classification, ,1,1,"78,800","78,800",100%,0,0,0,0,0,,,,,
Scottish Government,III,11. Area management/restriction/regulation zones and reporting units,402. Postcode Boundaries, ,0,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
LPS NI,III,11. Area management/restriction/regulation zones and reporting units,Nitrate Vulnerable areas (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,11. Area management/restriction/regulation zones and reporting units,Noise restriction areas? (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,11. Area management/restriction/regulation zones and reporting units,Coastal zone management areas? (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,11. Area management/restriction/regulation zones and reporting units,Drinking Water Protection zones (under WFD) ? (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,Air Quality Management Areas (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,Nitrate Vulnerable Zones (Eng) , ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,Less Favoured Areas (Eng)  , ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,Moorland Line (Eng) , ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,Common Land (Eng) , ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,11. Area management/restriction/regulation zones and reporting units,Village Greens (Eng), ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
DEFRA,III,12. Natural risk zones,Aerial photography – flood locations (NI), ,1,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
DEFRA,III,12. Natural risk zones,Undefended flood plain map (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,13. Atmospheric conditions,Rainfall chemistry (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
Met Office,III,13. Atmospheric conditions,Met Office, ,1,0,"244,210","244,210",100%,0,0,0,0,0,,,,,
Met Office,III,14. Meteorological geographical features,Met Office, ,1,0,"244,210","244,210",100%,0,0,0,0,0,,,,,
LPS NI,III,15. Oceanographic geographical features,"Marine datasets, bathymetry, seabed habitats (NI)", ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
Natural England,III,15. Oceanographic geographical features,Marine Conservation Areas (Eng) , ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
UKHO,III,15. Oceanographic geographical features,UKHO bathymetry (various), ,1,1,"243,610","243,610",100%,0,0,0,0,0,,,,,
LPS NI,III,16. Sea regions,Sea Loughs (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
DEFRA,III,16. Sea regions,Future Coast (Eng), ,0,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
Forestry Commission,III,19. Species distribution,Forestry Commission Forest Reproductive Material Sites, ,1,0,"244,210","244,210",100%,0,0,0,0,0,,,,,
Forestry Commission,III,19. Species distribution,Native Woodland Survey of Scotland (when available), ,0,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
Forestry Commission,III,19. Species distribution,FCS Stump Treatment Hazard Data, ,1,0,"78,800","78,800",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Blanket bogs (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Estuaries (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Grassland (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Heath (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Raised bogs (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,BAP Habitats (Eng), ,1,0,"130,410","130,410",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Red and grey squirrel distrib (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Spartina distrib (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Nephrops (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Norvegicus (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Shellfisheries (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Hen harrier sites (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Hen harrier buffer zones (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Shellfisheries (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Aquaculture (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Salmon (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Trout (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Eel (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Himalyan Balsm (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Hogweed (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
LPS NI,III,19. Species distribution,Japanese Knotweed (NI), ,0,0,"14,000","14,000",100%,0,0,0,0,0,,,,,
Local Government Association,III,2. Buildings,premises database/land and property assets, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,2. Buildings,Dairy Establishments, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,"Local Development Plans (development, Employment, transport)", ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,Article 4 land, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,Brownfield sites, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,compulsary purchase order, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,Housing Allocation, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,Open/Green Space, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,Section 106/ community infrastructure levy, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,Urban area/ rural settlement boundaries, ,0,0,0,0,0%,0,0,0,0,0,,,,,
Local Government Association,III,4. Land use,Various development zones, ,0,0,0,0,0%,0,0,0,0,0,,,,,
