Body Name,Service Code,Expenditure Category,Payment Date,Transaction Number,Supplier,Net Amount
Barrow Borough Council,Events & festivals management,Events funded by the Festival Fund,19-Jun-2013,200016095,Dale Tallentire Ltd,"1,798.80"
Barrow Borough Council,Barrow park,Professional fees,19-Jun-2013,200016070,JC Blyth,"1,065.81"
Barrow Borough Council,Non distributed costs,Pension increases,26-Jun-2013,200016206,Greater Manchester Pension Fund,"2,879.66"
Barrow Borough Council,Information technology,Telephone - rentals,05-Jun-2013,200015945,Liberata Uk Ltd,784.46
Barrow Borough Council,IR personal account,Tax deducted - CIS tax,19-Jun-2013,200016120,The Neil Martin Group Ltd,-851.68
Barrow Borough Council,Recycling,Greenwaste recycling,19-Jun-2013,200016172,Sinkfall Recycling,"8,951.91"
Barrow Borough Council,Dock Museum,Specialised work,19-Jun-2013,200016092,Chris Brammall,"1,019.10"
Barrow Borough Council,Development control,Professional fees,19-Jun-2013,200016141,UDREP,"1,151.50"
Barrow Borough Council,Off street car parking,Equipment maintenance,12-Jun-2013,200016058,Metric Group,"1,520.00"
Barrow Borough Council,The markets,Buildings repairs and maintenance,12-Jun-2013,200015970,Ward Contracting Ltd,646.40
Barrow Borough Council,Capitalised Planned Maintenance,Kitchens,19-Jun-2013,200016114,Baker Mallett,900.00
Barrow Borough Council,Neighbourhood Management Team,Child Poverty Project,26-Jun-2013,200016208,HSP Milners,595.00
Barrow Borough Council,Housing repairs control account,Housing repairs invoices,12-Jun-2013,200015964,AB Mitchell Developments,834.00
Barrow Borough Council,Forum 28,Electricity,19-Jun-2013,200016136,NPower,"4,998.36"
Barrow Borough Council,Licensing,Professional fees,26-Jun-2013,200016279,International Zoo Veterinary Group,954.96
Barrow Borough Council,Estates management,Buildings repairs and maintenance,26-Jun-2013,200016189,Vinci Construction UK Ltd,"1,375.95"
Barrow Borough Council,Craven house,Electricity,19-Jun-2013,200016136,NPower,"5,629.77"
Barrow Borough Council,The markets,Buildings repairs and maintenance,12-Jun-2013,200016017,Electricity North West Ltd,"1,293.44"
Barrow Borough Council,Capitalised Planned Maintenance,Rewires,05-Jun-2013,200015934,Edmundson Electrical Ltd,604.23
Barrow Borough Council,Playground,Grounds maintenance,19-Jun-2013,200016118,Red Syke Ground Care,800.00
Barrow Borough Council,Major works maintenance - HRA,Balconies,12-Jun-2013,200016014,Cumbria Roofing Ulverston,"6,857.56"
Barrow Borough Council,Emlyn Hughes house,Gas,26-Jun-2013,200016177,British Gas Business,815.12
Barrow Borough Council,Street fittings,Building cleaning,12-Jun-2013,200016055,Bulloughs Cleaning Serv Ltd,"1,215.60"
Barrow Borough Council,Waste collection,Refuse collection,05-Jun-2013,200015907,Biffa Waste Services Ltd,"64,263.83"
Barrow Borough Council,Cost of collection,Council tax collection,12-Jun-2013,200016054,Liberata Uk Ltd,"65,546.47"
Barrow Borough Council,Playground,Equipment purchase,26-Jun-2013,200016229,Play Safe,"3,633.75"
Barrow Borough Council,Dance nights - Recurring,Professional fees,05-Jun-2013,200015899,Jason Parkinson,"1,036.00"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,19-Jun-2013,200016068,AB Mitchell Developments,"3,608.09"
Barrow Borough Council,Legal,Solicitors fees,05-Jun-2013,200015957,Brown Barron Solicitors,844.00
Barrow Borough Council,Disabled Facilities Grant,Grants,26-Jun-2013,200016275,ThyssenKrupp Encasa Ltd,"1,435.00"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,19-Jun-2013,200016068,AB Mitchell Developments,"3,441.08"
Barrow Borough Council,Barrow amateurs,Hire of halls,05-Jun-2013,200015906,Barrow Amateur Operatic & Dramatic Society,"-2,260.06"
Barrow Borough Council,Office support - admin,Photocopying charges,05-Jun-2013,200015932,Ricoh UK Ltd,"1,891.46"
Barrow Borough Council,Disabled Facilities Grant,Grants,12-Jun-2013,200016029,NB Plastering,"8,096.30"
Barrow Borough Council,Public conveniences,Building cleaning,12-Jun-2013,200016007,Growing Concerns,"2,502.62"
Barrow Borough Council,Major works maintenance - HRA,Adaptations,19-Jun-2013,200016068,AB Mitchell Developments,909.02
Barrow Borough Council,Capitalised Planned Maintenance,Heating,19-Jun-2013,200016114,Baker Mallett,900.00
Barrow Borough Council,Disabled Facilities Grant,Grants,05-Jun-2013,200015912,Benchmark Building Serv UK Ltd,"2,900.00"
Barrow Borough Council,Barrow park,Grounds maintenance,05-Jun-2013,200015897,Morgans,"3,480.00"
Barrow Borough Council,Dock Museum,Specialised work,19-Jun-2013,200016092,Chris Brammall,"1,381.80"
Barrow Borough Council,Forum 28,Gas,26-Jun-2013,200016177,British Gas Business,"1,739.20"
Barrow Borough Council,Phoenix Business Centre,Cleaning - other,05-Jun-2013,200015913,Bright and Smart Ltd,528.00
Barrow Borough Council,Dock museum,Electricity,26-Jun-2013,200016191,NPower,"1,085.86"
Barrow Borough Council,Marina Village,Building and construction works,12-Jun-2013,200016064,AK Fencing,"8,275.00"
Barrow Borough Council,Current assets - stocks,Postage stock,05-Jun-2013,200015922,TNT Post North Ltd,886.03
Barrow Borough Council,Barrow town hall,Electricity,19-Jun-2013,200016136,NPower,"2,652.18"
Barrow Borough Council,Major works maintenance - HRA,Decant Costs,19-Jun-2013,200016157,Carpet Right,753.89
Barrow Borough Council,Community services management,Town Teams Partners,19-Jun-2013,200016094,Gala Tent Ltd,588.29
