"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"COM004","N/D","SCS1","Deputy Director - Public Health Marketing & Change4Life","'Responsible for planning; creating; delivering and evaluating compelling behaviour change marketing initiatives based on customer understanding. Responsible for strategic marketing partnerships with commercial and voluntary sector.'","Department of Health","Department of Health","External Relations Directorate","020 7210 4850","N/D","COM008","1403663","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"COM005","N/D","SCS1","Deputy Director - Corporate Communications","'Responsible for internal communications and staff engagement; digital communications; digital engagement and social media; and managing the Departments publishing and distribution activities.'","Department of Health","Department of Health","External Relations Directorate","020 7210 4850","N/D","COM008","420804","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"COM006","ELIMINATED","SCS1","Deputy Director - Business & Strategy","'Responsible for advising on communications strategy; developing and sharing audience insight; Comms Directorate business plan; assurance to DG on finance; HR and procurement.'","Department of Health","Department of Health","External Relations Directorate","N/A","N/D","COM001","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"COM008","Sam Lister","SCS2","Director - Communications","'Responsible for setting the Departments communications strategy and priorities. Provides leadership across the department on communications'","Department of Health","Department of Health","External Relations Directorate","020 7210 4850","N/D","ERD001","469762","1.00","115000","119999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"COM007","N/D","SCS1","Deputy Director - News / Media Centre","'Provision of a 24/7 media relations service for ministers; senior officials and all policy teams in the department of Health. Responds to all journalist enquiries and interview requests.'","Department of Health","Department of Health","External Relations Directorate","020 7210 4850","N/D","COM008","1606112","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"ERD001","Vacant","SCS3","Director General for External Relations","'The External Relations Directorate aims to transform the way the Department fulfils its mission of better care, better health and better value by rooting its work in a thorough understanding of the views of the public, service users, health and social care staff, Parliament, and all its partners in the health and social care system.'","Department of Health","Department of Health","External Relations Directorate","N/A","N/D","PSO001","199398","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO001","David Flory","SCS3","Director General for NHS Finance Performance and Operations and Deputy Chief Executive for NHS","'Director General responsible for Oversight of NHS performance and supporting programmes to enable the NHS to achieve world-class services.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","NHSCEO01","876513","1.00","205000","209999","","","Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO002","Lyn Simpson","SCS2","Director NHS Operations","'Clinical performance in conjunction with CNO and NHS Medical Director. Interface and negotiation with the NHS on emerging priority areas which require a co-ordinated response. NHS Business Unit and interface with SHAs Health service provision for 2012 Olympics SHA assurance framework.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO001","410893","1.00","N/A","N/A","","","IMAS - http://www.northeast.nhs.uk/_assets/media/pdf/Execs_Salaries(1).pdf. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO003","Claire Pacey","SCS2","Directorate Operating Office","'Strategic development of effective links across all components of the NHS Leadership of the operational arm of NHS FPO including corporate accountability supporting Operations Board develop and maintain work plan across Business Planning quality assurance.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO001","422943","1.00","115000","119999","","","Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO004","N/D","SCS1","Deputy Director Programme Management - Planning & Controls","'Responsible for: Programme Planning Programme Controls Reporting risks and issues QA Business planning.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO003","0","1.00","N/A","N/A","","","Cost of reports included under FP003. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO008","ELIMINATED","SCS2","Director of Gateway Reviews - Estates & Facilities Division","'Premises Assurance including development of Premises Assurance Model for acute services Health Gateways Reviews in the NHS DH and ALBs Procure21including development of Procure21+ Framework Policy Intelligence including Estates Informatics and NHS car parking NHS sustainable development including SDAP Opp 2 and carbon reduction Healthcare Environment Best Practice Guidance Disposal of the SoS Retained Estate.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","N/A","N/D","FPO001","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO009","N/D","SCS1","Deputy Director - Gateway Reviews - Estates & Facilities Division","'Responsible for the delivery of the following programmes: Health Gateway Reviews, Procure21/ Procure 21+ Frameworks Estates Informatics, Premises Assurance NHS Sustainability, Best Practice in the Physical Environment'","Department of Health","Department of Health","Strategy Finance & NHS Directorate","020 7210 4850","N/D","PSF001","4012380","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO010","ELIMINATED","SCS2","Director of NHS Finance","'Responsible for NHS financial strategy and performance including monitoring, improvement and turnaround, financial capability). Development and management of NHS tariffs (payment by results). NHS Capital Programme.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","N/A","N/D","FPO001","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO012","N/D","SCS1","Deputy Director - NHS Financial Controller","'Financial Control for all NHS organisations Financial Governance Financial balance Support finance skills within NHS NHS Financial controlled during transition.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO001","0","1.00","N/A","N/A","","","Cost of reports included under FP001. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO013","N/D","SCS1","Deputy Director - NHS Finance Payment by Results","'Responsible for Calculation of national PbR tariff Reference Cost collection.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO001","722270","0.80","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO014","N/D","SCS1","Deputy Director - NHS Finance Payment by Results","'Responsible for Development of national PbR Tariff.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO001","776794","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO015","N/D","SCS1","Senior Economic Advisor","'Responsible for QIPP Impact Assessments.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","MD012","0","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO017","Alan Hall","SCS2","Director of Performance","'Responsible for NHS Planning and priorities including the NHS Operating Framework NHS Performance including targets and outcomes and the unsustainable provider regime Picture Archiving and Communications System (PACS). Interface and negotiation with the NHS on emerging priority areas which require a co-ordinated response.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO001","1062365","0.80","120000","124999","","","Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO018","N/D","SCS1","Deputy Director of Performance Planning","'Responsible for: NHS Operating Framework External Gateway NHS Planning.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","0","1.00","N/A","N/A","","","Cost of reports included under FPO017. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO019","N/D","SCS1","Deputy Director of Performance Delivery Team","'Responsible for: Holding SHAs to account for delivery of the NHS Operating Framework.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","842142","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO021","N/D","SCS1","Deputy Director of Knowledge & Intelligence","'Responsible for providing analysis to support NHS performance collecting & monitoring NHS plans analysing & publishing data & producing performance reports modelling analysing NHS demand activity behaviours.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","1240014","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO022","N/D","SCS1","Deputy Director NHS Operations","'Responsible for: NHS Operations NHS Foundation Trusts (see Bob Alexander) NHS Business Unit.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","1147777","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO023","Peter Coates","SCS2","Director Procurement - Investment & Commercial Division","'Capital investment (PFI LIFT). independent sector treatment centre acquisitions disposals and other quasi-commercial activity NHS Procurement and management and sponsorship of commercial assets Operational efficiency programme, including review of back office functions across the DH NHS and arms length bodies NHS Commercial Medicines Unit.'","Department of Health","Department of Health","Strategy Finance & NHS Directorate","020 7210 4850","N/D","PSF001","914382","1.00","120000","124999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO024","N/D","SCS1","Deputy Director Commercial Operations","'Responsible for Commercial Operations PMO/KM/Comms CSU C-POD/HR Finance Supply Chain Shared Business Services NHS Professionals.'","Department of Health","Department of Health","Strategy Finance & NHS Directorate","020 7210 4850","N/D","FPO023","278358","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO025","N/D","SCS1","Deputy Director Capital Investment Strategy","'Responsible for National Decontamination PFU Progression Home Oxygen Commercial Investments NHS Contracting.'","Department of Health","Department of Health","Strategy Finance & NHS Directorate","020 7210 4850","N/D","FPO023","779497","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO026","N/D","SCS1","Deputy Director Procurement Services","'Responsible for PCoE.'","Department of Health","Department of Health","Strategy Finance & NHS Directorate","020 7210 4850","N/D","FPO023","911795","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO027","N/D","SCS1","NHS Security","'Responsible for NHS Security.'","Department of Health","Department of Health","Strategy Finance & NHS Directorate","020 7210 4850","N/D","FPO023","0","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO028","N/D","SCS1","Deputy Director Policy & Research","'Responsible for NHS Facing Procurement Policy & Research.'","Department of Health","Department of Health","Strategy Finance & NHS Directorate","020 7210 4850","N/D","FPO023","0","1.00","N/A","N/A","","","Cost of reports included under FPO023. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO029","N/D","SCS1","Deputy Director Commercial Medicines Unit","'Responsible for Commercial Medicines Unit.'","Department of Health","Department of Health","Strategy Finance & NHS Directorate","020 7210 4850","N/D","FPO023","2479004","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"FPO030","N/D","SCS1","Deputy Director Mid Staffordshire Publice Inquiry","'Leading public inquiry for Mid Staffordshire Hospital Foundation Trust.'","Department of Health","Department of Health","NHS Finance Performance & Operations Directorate","020 7210 4850","N/D","FPO017","0","1.00","N/A","N/A","","","Cost of reports included under FPO017. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP001","Felicity Harvey","SCS3","Director General for Public Health","'Director General for Health Improvement & Protection and Chief Scientist.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","PSO001","533401","1.00","130000","134999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP003","Prof David Salisbury","SCS2","Director of Immunisation","'Director of Immunisation.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP001","25857","1.00","170000","174999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP004","N/D","SCS1","Deputy Director - Operational Delivery Team","'Responsible for: Operational Delivery Team.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP001","0","1.00","N/A","N/A","","","Cost of reports included under HIP001. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP005","Kathryn Tyson","SCS2","Director - International Health & Public Health Delivery","'Director, International Health & Public Health Delivery.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP001","443435","0.90","80000","84999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP006","N/D","SCS1","Head of EU and Global Affairs","'Responsible for: European Affairs EEA Medical Costs budget Global Health Strategy / WHO.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP005","312509","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP007","N/D","SCS1","Deputy Director - Public Health Strategy & Social Marketing Branch","'Responsible for: Public Health Strategy Social Marketing.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP005","0","1.00","N/A","N/A","","","Cost of reports included under HIP005. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP008","N/D","SCS1","Public Health Intelligence - Leadership and Workforce","'Responsible for: Public Health Intelligence, Leadership & Workforce Development.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP005","0","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP009","N/D","SCS1","Deputy Director - Public Health Development Unit","'Responsible for: Public Health Development Unit.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP005","332318","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP010","Clara Swinson","SCS2","Director - Health Protection","'Director of Health Protection'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP001","79494","0.80","65000","69999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP011","ELIMINATED","SCS1","Deputy Director - Legislation and Environmental Hazards","'Responsible for: Environmental Hazards HPA Sponsorship Public Health Legislation.'","Department of Health","Department of Health","Public Health Directorate","N/A","N/D","HIP010","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP012","N/D","SCS1","Deputy Director and Head of Programme Infectious Diseases - Blood Policy","'Responsible for: Infectious Diseases Blood Policy.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP022","265242","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP013","N/D","SCS1","Deputy Director - Immunisation","'Responsible for: Immunisation.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP022","224993","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP014","Mark Bale","SCS2","Interim Director - Health - Science & Bioethics","'Responsible for: Health, Science & Bioethics Division.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP001","850961","1.00","80000","84999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP015","N/D","SCS1","Deputy Director - Health Science and Bioethics","'Responsible for: Health, Science & Bioethics Division.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP014","0","1.00","N/A","N/A","","","Cost of reports included under HIP014. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP016","Vacant","SCS1","Deputy Director - Genetics - Stem Cells & Sexual Health","'Responsible for: Genetics Stem Cells Sexual health.'","Department of Health","Department of Health","Public Health Directorate","N/A","N/D","HIP014","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP017","N/D","SCS1","Head of Analysis - Health Protection & Acting Head of OR","'Responsible for: Health Protection Analytical Team Head of Operational Research.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP014","324330","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP019","ELIMINATED","SCS1","Deputy Director - Health Improvement - Analytical Monitoring Unit","'Responsible for the monitoring of overall health and mortality trends.'","Department of Health","Department of Health","Public Health Directorate","N/A","N/D","HIP015","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP020","ELIMINATED","SCS2","Director - Emergency Preparedness","'Director, Emergency Preparedness Responsible for: Emergency Preparedness.'","Department of Health","Department of Health","Public Health Directorate","N/A","N/D","HIP001","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP021","N/D","SCS1","Deputy Director - Emergency Preparedness","'Deputy Director for Emergency Preparedness. Responsible for: Cross Government and Business Management.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP022","0","1.00","N/A","N/A","","","Cost of reports included under HIP022. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP022","Helen Shirley Quirk","SCS2","Interim Director - Emergency Preparedness and the Olympics","'Responsible for: 1 Ensuring the UK is prepared for an influenza pandemic. 2 Ensuring the delivery of the Olympic & Paralympics health programme.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP001","723495","1.00","80000","84999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP023","ELIMINATED","SCS1","Deputy Director - Pandemic Influenza","'Responsible for: Operational Readiness - NHS & Social Care'","Department of Health","Department of Health","Public Health Directorate","N/A","N/D","HIP022","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP024","N/D","SCS1","Deputy Director - Nutrition Science and Delivery","'Responsible for: Policy, briefing and science'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP026","359078","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP025","N/D","SCS1","Deputy Director - Pan Flu and Olympics","'Responsible for: Programme Manager/Capability Requirements - Countermeasures & National Infrastructure'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP022","0","1.00","N/A","N/A","","","Cost of reports included under HIP022. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP026","Liz Woodeson","SCS2","Director - Health & Wellbeing","'Responsible for Health Improvement'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP001","731098","1.00","100000","104999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP027","N/D","SCS1","Deputy Director - Alcohol and Drugs Policy","'Responsible for: Alcohol and Drugs Policy.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP026","265242","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP028","N/D","SCS1","Deputy Director - Health & Wellbeing","'Responsible for: Health and Work Nutrition Physical Activity Children and Young People'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP026","265242","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP029","N/D","SCS1","Deputy Director - Obesity Team","'Responsible for: Obesity Policy.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP026","252824","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP030","N/D","SCS1","Deputy Director - Tobacco and Health Improvement Policy","'Responsible for: Tobacco and Health Improvement Policy.'","Department of Health","Department of Health","Public Health Directorate","020 7210 4850","N/D","HIP026","0","1.00","N/A","N/A","","","Cost of reports included under HIP026. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"HIP033","ELIMINATED","SCS1","Deputy Director - EPRR and Operational Policy","'Responsible: EPRR and Operational Policy'","Department of Health","Department of Health","Public Health Directorate","N/A","N/D","HIP022","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"I001","Katie Davis","SCS3","Managing Director, NHS Informatics","'Responsible for: Health Informatics for the NHS  - overall digital health strategy; development of national and local information systems; development of IT-enabled business change processes.  Sponsor within the Department of Health of the NHS Information Centre for Health and Social Care '","Department of Health","Department of Health","Informatics Directorate","020 7210 4850","N/D","NHSCEO01","341887","1.00","140000","144999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"I002","N/D","SCS1","Financial and Impact Anayst and Adviser","'Responsible for financial economic impact analysis for Policy and Investment decisions.'","Department of Health","Department of Health","Informatics Directorate","020 7210 4850","N/D","I001","0","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"I003","N/D","SCS1","NHS CFH Corporate Services Director","'Responsible for NHS CFH: Corporate Services and Corporate Governance. Estates, Facilities, Office Services and Sustainability, ICT Secretariat, Business planning Internal Audit'","Department of Health","Department of Health","Informatics Directorate","020 7210 4850","N/D","I001","0","1.00","N/A","N/A","","","Cost of reports included under I001. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"I004","N/D","SCS2","Director - Public and Patient Experience and Engagement Division","'Responsible for Patient and Public Experience (PPE) and Engagement; Patient and Service User Engagement; Public Engagement; Innovation and Integration; PPE Management; and Patient and Service User Experience.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","938316","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"I005","N/D","SCS1","Deputy Director of PPEE","'Responsible for Public Engagement Patient and Service User Engagement User Experience Innovation and Integration of Public and Patient Experience and Engagement,'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","I004","0","0.81","N/A","N/A","","","Cost of reports included under I004. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"I006","VACANT","SCS1","Director of Policy - Sponsorship and Transparency","'Responsible for: Sponsorship of the NHS Information Centre and National Information Governance Board'","Department of Health","Department of Health","Informatics Directorate","N/A","N/D","I001","727066","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP001","Jim Easton","SCS3","National Director for Improvement & Efficiency","'Responsible for overall Strategic Direction for the Quality Innovation Productivity and Prevention Programme and NHS Integration'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","NHSCEO01","0","1.00","195000","199999","","","Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP002","Miles Ayling","SCS2","Director - Innovation and Service Improvement Division","'Responsible for all areas of work within the ISI Division.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","817199","1.00","85000","89999","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP003","ELIMINATED","SCS1","Deputy Director - Head of Innovation & DH Sponsor Branch - NHS Institute","'Responsible for relationship and performance management of NHS Institute for Innovation and Improvement as well as NHS Institution transition. National Innovation Fund, Regional Innovation Fund, NHS Innovation Challenge Prizes.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","N/A","N/D","IMP002","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP005","N/D","SCS1","Deputy Director - Head of Service Reconfiguration & - Head of Urgent and Emergency Care","'Responsible for Single Number for Urgent Care – 111 NHS Direct and Reconfiguration policy Urgent & Emergency Care policy.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP002","0","1.00","N/A","N/A","","","Cost of reports included under IMP002. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP006","N/D","SCS1","Deputy Director - Head of Long Term Conditions","'Responsible for Long Term Conditions generic model, Self Care, Case Management and Care Planning, telehealth and telecare, Whole System Demonstrator Programme.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP002","225840","1.00","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP007","N/D","SCS1","National Director Patient and Public Affairs","'Responsible for Patients and Public Affairs within the PPE Programme'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","I004","0","1.00","N/A","N/A","","","Cost of reports included under I004. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP008","Joyce Drohan","SCS2","QIPP Delivery Director","'Responsible for Direct Programme Management for all of the QIPP National Workstreams'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","583338","1.00","130000","134999","","","Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP009","Vacant","SCS1","Deputy QIPP Delivery Director","'Responsible for Direct Programme Management for all of the QIPP National Workstreams'","Department of Health","Department of Health","National Director for Improvement & Efficiency","N/A","N/D","IMP008","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"IMP010","Matthew Cooke","SCS2","National Clinical Director for U&EC","'Responsible for Urgent & Emergency Care policy.'","Department of Health","Department of Health","National Director for Improvement & Efficiency","020 7210 4850","N/D","IMP001","0","0.40","N/A","N/A","","","http://www2.warwick.ac.uk/fac/med/research/hsri/emergencycare/research/mwcooke/. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"MD001","Prof Sir Bruce Keogh","SCS3","Medical Director","'The role of the Medical Director is central to the engagement of the health service, and a broad range of health care professionals, in improving the care of patients. This is delivered through both specific strategies such as those for cancer, vascular disease and lung disease, and through broader policies to improve patient safety, prescribing, medicines management, service quality and clinical cost-effectiveness, along with post-graduate education of doctors, dentists, pharmacists, and clinical scientists. He also oversees the work programme for the National Institute of Clinical Excellence (NICE) and the National Patient Safety Agency (NPSA).'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","NHSCEO01","737507","1.00","190000","194999","","","Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"MD002","Sir Michael Richards CBE","SCS2","National Clinical Director for Cancer and End of Life Care","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","1.00","140000","144999","","","Inward Secondment. Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"MD003","ELIMINATED","SCS2","National Clinical Director for Heart Disease and Stroke","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","N/A","N/D","MD001","0","1.00","0","0","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
"MD043","N/D","SCS1","Interim National Clinical Director for Cardiovascular Disease","'National clinical directors and advisors, are experts that each oversee the implementation of a national service framework (NSF) or major clinical or service strategy. They act as advocates for the NSFs or strategy within the NHS and other services, and represent the NHS and other services in the Department of Health.'","Department of Health","Department of Health","NHS Medical Directorate","020 7210 4850","N/D","MD001","0","0.60","N/A","N/A","","","Email form: http://www.info.doh.gov.uk/contactus.nsf/memo?openform","1"
