Entity,GL Date,Merchant name,Amount,Description
EA,03/02/2017,GREENHAM TRADING LTD,1271.87,Janitorial supplies for Thames Barrier and associated gates in house cleaning team
EA,03/02/2017,H M LAND REGISTRY,709.8,Bi-annual update of Environment Agency registered land purchased for use of National Estates team
EA,03/02/2017,JEREMY BENN ASSOC,1709.56,River modelling update and flood zone improvements for Hammerwich
EA,03/02/2017,KEE SYSTEMS LTD,1974.88,Kee clamp fittings and tube to build ten solar panel suppport sytems for the deployment of portable water quality monitoring stations based at Caversham Lakes laboratory
EA,03/02/2017,M U ENTERPRISES,752.6,One day room hire for 18 people including lunch and refreshments for flood coastal risk management meeting
EA,03/02/2017,MARTIN DAWES OFFIC,728.08,Seven electonic telephone system headsets for staff and new starters
EA,03/02/2017,METEOR COMMUNICATIONS,1637.72,10 solar panels for deployment of portable water quality monitoring systems from Caversham Lakes laboratory
EA,03/02/2017,NOTHING BUT PADLOC,967.74,72 padlocks to secure valuable water quality instruments and the SIM cards contained within the telemetry units.
EA,03/02/2017,PRECISION GEOMATICS LT,2880,2 annual licence fees for use of GPS surveying instruments and associated software used in undertaking topographical survey work for the EA.
EA,03/02/2017,PRIORY ROOMS (BULL STR,861.6,"One day room hire for twenty people, including lunch and refreshments, for an environment and business management team meeting in Birmingham"
EA,03/02/2017,PRIORY ROOMS (BULL STR,614.4,"One day room hire for 19 people, including lunch and refreshments, for an environment and business operations meeting in Birmingham."
EA,03/02/2017,QMX LABORATORIES LTD,813,Volatile Organic Compound testing and analysis for National Labs leeds.
EA,03/02/2017,RS COMPONENTS,3992.4,"High Voltage (10,000 Volts) insulation resistance tester required for testing of high voltage switchgear and cables installed at Kennett pumping station and Wixoe pumping station."
EA,03/02/2017,RS COMPONENTS,679.39,Hose barb coupling and hosebarb inserts used in pump systems to allow the water to be transferred from the river into the flow-through cell and enable the water quality device to record water quality readings.
EA,03/02/2017,RS COMPONENTS,637.26,Hydraulic equipment to be used for the manual operation of Barking Barrier latches during control system upgade
EA,03/02/2017,SITE SAFETY LTD,577.3,"20 life jacket and deep water safety signs, 200 bin bags and one pair of ear defenders"
EA,03/02/2017,SM GAUGE COMPANY LTD,661.2,Pressure gauges for operational work
EA,03/02/2017,STRONGDOR LTD,1128,"2 external metal doors to replace worn and blown wooden doors for archive and fisheries departments at Rivers House, Blandford"
EA,03/02/2017,SURVITEC SERV & DIST L,806.95,Annual servicing of 18 lifejackets including necessary replacement parts due to expiry.
EA,03/02/2017,TW SERVICES,1067.88,Green waste from all the Stour catchment pump stations taken for re-cycling.
EA,03/02/2017,WEBSTORE,1275,"5 day training course for 1 person on groundwater contamination and remediation, including lunches."
EA,03/02/2017,WWW.ARCO.CO.UK,666.05,34 backpacks for use by incident management staff and asset inspectors during East Coast storm surge
EA,03/02/2017,WWW.ARCO.CO.UK,634.06,35 first aid kits and 35 flood level measuring tapes for use by incident management staff and asset inspectors during East Coast storm surge
EA,03/02/2017,WWW.ARCO.CO.UK,530.15,Torches for use by incident management staff and asset inspectors during East Coast storm surge
EA,03/02/2017,WWW.CIRIA.ORG,564.3,One day culvert design and operation training course for one person
EA,03/02/2017,WWW.QA.COM,1103.04,"3 day Managing Successful Programmes course for one delegate in Bristol, includes course materials."
EA,03/02/2017,WWW.QA.COM,876.24,"2 day procurement framework training course, including lunches, for 1 member of staff."
EA,03/02/2017,WWW.REACTEC.COM,1080,Hand arm vibration monitors for national health and safety recording.
EA,03/02/2017,WWW.REACTEC.COM,601.68,Hand arm vibration monitors for national health and safety recording.
EA,05/02/2017,ARCO LTD,536.48,Replacement first aid kits for Land-Rovers in East Midland Area field ops teams.
EA,05/02/2017,WWW.REACTEC.COM,1080,Hand arm vibration monitors for national health and safety recording.
EA,06/02/2017,ADLER & ALLAN LTD,753.96,Emptying the cess pit at Scots Float sluice keeper cottage.
EA,06/02/2017,ADLER & ALLAN LTD,1241.4,Removal and disposal of fly-tipped hazardous waste from EA controlled car park at Dorney
EA,06/02/2017,ADLER & ALLAN LTD,947.1,Cess pit emptying at Sluice keepers cottage
EA,06/02/2017,AVS FENCING SUPPLIES,999.6,100 Cleft Rails. For public safety works on the Scrase Bridge Stream at Lindfield
EA,06/02/2017,BRISTOL MGT CENTRE,1324.79,5 day training course for 1 person to gain a qualification as a change manager practitioner.
EA,06/02/2017,BRITISH GAS BUSINE,1500,Payment for meter relocation for kiosk replacement project
EA,06/02/2017,CHARTERED INST OF,1941.12,"Attendance at 4 separate day long training courses by 1 person on 'Duty of Care in Waste Management', 'Hazardous Waste on - Classification and Coding', 'Hazardous Waste Regulations', and 'Waste Legislation in England'."
EA,06/02/2017,CIVIL SERVICE COLLEGE,714,One day 'Accountability and governance for arms length bodies' training course for 1 member of the board as part of their induction
EA,06/02/2017,CUTHBERTSON LAIRD GROU,2456.1,"Fluke calibrator and test certificate used to measure the pressure placed on river sensors, which are used for flood defence at river level and flow field stations."
EA,06/02/2017,DE VERE GRAND CONNAUGH,1561,"One day room hire for 50 people, including lunch and refreshments, for a partnership building meeting between EA and external partners and suppliers."
EA,06/02/2017,DESTINET LTD,1794,Annual licence and one-year support for Newzapp finance communications.
EA,06/02/2017,DM CHAINSAWS LTD,757.53,Three pairs of chainsaw trousers for use in Solent South Downs to comply with national standards
EA,06/02/2017,DM CHAINSAWS LTD,912,Removal of trees at Warnham Mill which required tree climbing and felling
EA,06/02/2017,ELECTRO FISHING SERVIC,720,Quarterly servicing of electric fishing equipment
EA,06/02/2017,ELECTRO FISHING SERVIC,552.3,Quarterly servicing of electric fishing equipment
EA,06/02/2017,ERNEST DOE & SONS,570.11,"Various hand tools, including hammers, crowbars, levers, socket sets, hacksaws and hand saws, for use on general works and repairs to be kept in an EA badged vehicle."
EA,06/02/2017,GLASDON U K LTD,856.15,Replacement of lost or stolen life buoy and throw lines following public safety risk assessment.
EA,06/02/2017,hillarys blinds ltd,599.97,Blinds for main depot office area at Bridge End
EA,06/02/2017,Hilti Centre Leicester,1714.96,"Replacement drill for old faulty drill, and drill set for health and safety signage."
EA,06/02/2017,HOMEBASE LTD 033,552.67,Tool boxes and hand tools fitted into vehicle used for maintaining and repairs to structures
EA,06/02/2017,HONEY BROTHERS LTD,1168.77,"4 handsaws, 8 spare blades, 6 glassfibre rods and 6 adaptors for removing blockages in and around Gloucestershire."
EA,06/02/2017,I M G LTD,987.84,"De-icer, windscreen cleaner and lubricant for badged vehicles."
EA,06/02/2017,LAMBERTS/NORWICH/LTD,939.06,20 lengths of Key Klamp tubular fencing for public safety works at cley new cut sluice.
EA,06/02/2017,MAXWELLAMEN,984.54,"19 x 5L containers of 480ml Roundup glyphosate herbicide, bought to carry out maintenance and control of invasive species."
EA,06/02/2017,PALISADE EUROPE UK,1200,Bespoke software which allows the modelling of cost risks on capital project estimates
EA,06/02/2017,PLV Snack Shack,875,Lunch and drinks for 60 people including EA employees and external business partners and media attending the temporary barrier deployment exercise held at Lea Marston Depot.
EA,06/02/2017,PREMIER INN44025590,679.92,"Accommodation for 2 people for 3 nights, including evening meals, whilst offering mutual aid during January 2017 storm surge incident."
EA,06/02/2017,RIKKI LLOYD FAMILY,1248,Lunchtime buffet with soft drinks and catering for 160 people at Hafren House to celebrate 30 year service and retirement of member of staff.
EA,06/02/2017,SENATOR INT LTD,500.54,"Meeting room table for Lawn View meeting room at Rivers House, Kelvedon"
EA,06/02/2017,SITEBOX LTD,696,Measuring equipment to determine the amount of waste located on sites
EA,06/02/2017,SMART MAINTENANCE,1770.5,"Ultra coat safety yellow paint, primer, rollers and brush sets used for the up keep and maintenance of Rothley Depot and flood structures in the Leicestershire patch."
EA,06/02/2017,STANLEY SECURITY SOLUT,716.98,Annual service and maintenance charge for clock-in machine based at Hafren House.
EA,06/02/2017,SURVITEC GRIMSBY,624.86,Annual service of 23 life jackets
EA,06/02/2017,WEBSTORE,1275,"Groundwater modelling training course fees includes 5 days course fees and materials, 4 nights accommodation and lunches for 1 delegate. "
EA,06/02/2017,WEBSTORE,1275,5 day groundwater modelling training course for one person.
EA,06/02/2017,WESTERN POWER DISTRIBU,614.07,Electricity supply extension for kiosk replacement project
EA,06/02/2017,WM SYMPOSIA INC,1201.11,Registration fees for 1 person to attend the 5 day Waste Management 2017 conference in Phoenix
EA,06/02/2017,WWW.ARCO.CO.UK,528.52,"Various personal protective equipment including gloves, socks, mops and cleaners for use of staff on site"
EA,06/02/2017,WWW.ARCO.CO.UK,502.81,3 car-chargers for gas detectors used by staff on site visits to alert the presence of noxious gases.
EA,06/02/2017,WWW.ARCO.CO.UK,513.6,Gas monitor to detect and warn of gas in the vicinity of an officer inspecting a site
EA,06/02/2017,WWW.BBOFFICESUPPLIES.C,815.64,Ergonomic chair for member of staff following workplace health assessment.
EA,06/02/2017,WWW.BBOFFICESUPPLIES.C,690,Workplace needs assessment for neuro diverse condition
EA,06/02/2017,WWW.CSKILLS.ORG,595,Five day Construction Industry training used for site management for one person
EA,06/02/2017,WWW.ENERGYGENERATORSAL,1203.98,2 petrol driven generators for use during maintenance and incident response operational duties to replace aging and unsafe equipment.
EA,06/02/2017,WWW.NEOPOST.CO.UK,510,Postage for franking machine at Ghyll Mount
EA,06/02/2017,WWW.SURVEYEQUIPMENT.CO,540,Servicing of 2 Cable Avoidance Tools as used by the Warwickshire and Birmingham and Black Country Field Teams when checking a site before using machinery or tools.
EA,06/02/2017,WWW.TECNI-CABLE.COM,556.8,Wire for retaining cleats for a culvert repair on Kenn River
EA,06/02/2017,WWW.TRADESKILLS4U.CO.U,990,1 day wiring regulations training course for 2 people.
EA,07/02/2017,ADLER & ALLAN LTD,1941.84,"Removal of 3 leaking drums, with unknown contents, from a watercourse to then test and dispose of them."
EA,07/02/2017,ALSFORD TIMBER LTD,553.73,Timber for roof in Cambray Depot yard
EA,07/02/2017,ARGOS RETAIL GROUP,757.94,One replacement 55 inch Television set to be used as part of an Audio Visual display system at the Thames Barrier Visitors Centre. (The system is for showing information about the Environment Agency  and the river Thames to the public.)
EA,07/02/2017,BAILEY'S OF NORFOLK LT,2772,"1,400 sand bags to replace stocks used in Great Yarmouth Harbour for the east coast surge event"
EA,07/02/2017,BANNER BUSINESS SERVIC,523.76,Stationery for Kings Meadow House.
EA,07/02/2017,BRETT CONCRETE LTD,783.72,"6 cubic metres of ready mix concrete for new hard standing in Scots Float Depot Yard, Rye."
EA,07/02/2017,BRETT CONCRETE LTD,578.55,"2.5 cubic metres of ready mix concrete for new hard standing in Scots Float Depot Yard, Rye."
EA,07/02/2017,BTS GROUP LIMITED,1083.34,2 petrol hedge trimmers
EA,07/02/2017,CANON EUROPA NV,699,Operational camera for use in the laboratory to aid specimen identification
EA,07/02/2017,COUSSENS OF BEXHILL LT,1020,2 day crane hire for moving a wood chipper on and off a floating pontoon during treeworks downstream of the Leigh flood storage area.
EA,07/02/2017,DORMAR PRODUCTS,996,4 metal storage bins for Winsford depot stores used to contain equipment
EA,07/02/2017,ENGINEERING CONSUL,1788,Electrical standby generator for a contingency for two flood and coastal risk management structures.
EA,07/02/2017,HILTON,760.14,"Meeting rooms, lunch, teas and coffees for 15 people for a one day Development Group Meeting"
EA,07/02/2017,JEWSON LTD,1012.37,12 rolls of Visqueen for use with portable pallet barriers and sand bags. 
EA,07/02/2017,JEWSON RICHMOND,736.67,River damming equipment
EA,07/02/2017,MARIS PUMPS LTD,1926,Lay flat baggings for 8 inch pumps
EA,07/02/2017,MICROSCOPE SERVICE & S,4314,"Infinity 3 microscope camera, for fish health and ageing laboratory analysis"
EA,07/02/2017,NANTMOR BLINDS LIM,732,Venetian blinds for office at Colne Barrier
EA,07/02/2017,NEWMARKET ELECTRICAL W,1076.94,"Four timers, three uninteruptible power supply batteries, one pumps and sealer and six relay and bases"
EA,07/02/2017,PULSAR PROCESS MSMNT L,530.4,Ultrasonic head for Halstead flood alleviation scheme to replace failing pressure instrument
EA,07/02/2017,RAMADA HOTEL,1130,"One day room hire for 40 people, including lunch, refreshments and equipment, for fire prevention plan training for Hertfordshire and North London teams."
EA,07/02/2017,RS COMPONENTS,1171.2,Resistance temperature detector calibration device for checking equipment.
EA,07/02/2017,RS COMPONENTS,532.09,"Electrical and Solar cable, specialist heavy duty waterproof connectors and crimp connectors used on water quality monitoring station installations"
EA,07/02/2017,S G BAKER LIMITED,1105.2,Supply and delivery of 390 sand bags for use during incident reponse
EA,07/02/2017,S G BAKER LIMITED,2400,"1,000 35 x 75cm beige polypropylene sandbags required for use during incident managment in Mablethorpe catchment"
EA,07/02/2017,SGI INDUSTRIES LTD,509.99,18 tubs of strong wipes for field team members at Winsford depot
EA,07/02/2017,STANLEY SECURITY SOLUT,1124.35,Yearly Rental of two clock machines at Manley House for staff to clock in and out.
EA,07/02/2017,STUART J. DAWS,951.81,Annual maintenance and service of strimmers and hedgecutters
EA,07/02/2017,WORLD OF TRAVEL,2150.4,"Two day room hire with equipment for 35 people, including lunches and refreshments for National Enforcement Service team leaders and senior enforcement officer meeting."
EA,07/02/2017,WWW.ALLFLEX.CO.UK,936,700 black and 500 white identification tags for lifting and winching equipment for all depots in Yorkshire & North East
EA,07/02/2017,WWW.ARCO.CO.UK,517.2,Re-stock stores with work gloves to be used by staff and visitors to the Yalding depot
EA,07/02/2017,WWW.BBOFFICESUPPLIES.C,609,Ergonomic chair for member of staff following workplace health assessment.
EA,07/02/2017,WWW.CCTV42.COM,1259.26,CCTV cameras and digital recorder for eel monitoring
EA,07/02/2017,WWW.GXOPTICAL.COM,4884.56,"Leica S8 Apo Stereomicroscope and GXM Trackstand with transmitted mirror light, required for work needing greater than x80 magnification."
EA,07/02/2017,WWW.MPSURVEY.CO.UK,1512,Annual network RTK licence which provides corrections to a survey-grade GPS unit allowing it to achieve accuracies in the region of 30mm.
EA,07/02/2017,WWW.MY.CHUBB.CO.UK,1131,Fire Extinguisher inspection and replacement items for Kennett pumping station
EA,07/02/2017,WWW.REACTEC.COM,2472,Hand arm vibration monitors for national health and safety recording.
EA,07/02/2017,WWW.REACTEC.COM,2445.6,Hand arm vibration monitors for national health and safety recording.
EA,07/02/2017,WWW.REACTEC.COM,1080,Hand arm vibration monitors for national health and safety recording.
EA,07/02/2017,WWW.REACTEC.COM,900,One day hand arm vibration system training course installation day for Colne team
EA,07/02/2017,WWW.THOMASTELFORD.ORG.,2940,Five day Professional Services Contract training for one person
EA,07/02/2017,WWWTESTMETERCOUK,1120.5,"Two units used for proving that high volage cables are currently not live, plus 3 spare cables to allow for continued use in case of cable failure."
EA,08/02/2017,ALARM THE NATIONAL,799.2,Corporate membership of the Alarm Group for claims handling and risk for 2017
EA,08/02/2017,ALLSIGNS INT/NATIONAL,1305.77,"6 operational signs and 6 metal sign stantions to give public information during flood exercise, and 8 signage boards for use at the Draycott Depot."
EA,08/02/2017,ALPINE COMPONENTS,4908,2 intrinsically safe cameras required for operation within hazardous areas such as confined spaces.
EA,08/02/2017,APLANT,719.76,Bodywork repairs to welfare hire vehicle after damage occurred whilst carrying out EA work. 
EA,08/02/2017,ARCO LTD,2743.72,Roll up signs for Shropshire and Herefordshire field services.
EA,08/02/2017,ARKTIS LTD,1052.04,"Various personal protective equipment including rucksacks, waterproof trousers and thermal jackets for use during Covert surveillance"
EA,08/02/2017,AVS FENCING SUPPLIES L,1459.56,Fencing for a gauging station on the River Arun to secure the site from public access.
EA,08/02/2017,BROOKRIDGE TIMBER,1017.65,"30 x 150mm square 2.1m long posts, 100 rails 47mm x 3.6m, and 47 rails 150mm x 4.8m all treated for access improvements to Bradiford flood alleviation scheme"
EA,08/02/2017,BRUEL & KJAER UK LTD,586.37,Noise software subscription for noise equipment to process and analyse noise recordings
EA,08/02/2017,BVSC ENTERPRISE LIMITE,2020.8,"Meeting room hire, catering and equipment for 62 EA staff attending an agriculture, fisheries and the natural environment wider team meeting in Birmingham."
EA,08/02/2017,CHF SUPPLIES LTD,1656,Changeover of fuel containment within Owston Ferrys bio and gas oil tank
EA,08/02/2017,COMBAT ACADEMY,510,"1 day of training in self defence for health safety and wellbeing for a team of 15 people, the course ran from 10am to 4pm with tea/coffee provided and safety equipment such as safety mats. The training was carried out at the Agency office in Solihull."
EA,08/02/2017,COVENTRY UNIVERSITY CO,1673.7,Tuition fees for a mechanical engineering module of a combined engineer BSc. for one person
EA,08/02/2017,D44STORELTD,1818.6,"A selection of winching equipment, including a turfer winch and a tractor winch including strops."
EA,08/02/2017,DARCY PRODUCTS LTD,548.05,"Eight green PVC Environment Agency bags for use carrying pollution pads, booms and dammitt mats"
EA,08/02/2017,DARCY PRODUCTS LTD,727.92,12 dammitt matts for pollution incidents.
EA,08/02/2017,ELECTRAFISH LIMITE,540,Quarterly servicing of electric fishing equipment
EA,08/02/2017,ELECTRO FISHING SERVIC,839.1,Quarterly servicing of electric fishing equipment
EA,08/02/2017,ELECTRO FISHING SERVIC,798.6,Quarterly servicing of electric fishing equipment
EA,08/02/2017,EM SUPPLIES,705.6,Stainless steel sampling jugs and poles used for taking surface water and bathing water quality samples.
EA,08/02/2017,HARDING WALSALL ELECT,874.75,Cabinets for new flood warning telemetry
EA,08/02/2017,HICKMANS OF KIDDERMINS,2546.89,"Purchase, delivery and storage for 1,000 sand bags for area flood resilliance"
EA,08/02/2017,Hilti (Gt. Britain) Lt,1332.01,"Cordless drill driver with 2 x 22A ion rechargeable kit and box, cordless impact wrench and 2 batteries including box and chargers for repairs and maintenance of North Devon flood defence scheme."
EA,08/02/2017,HIRE STATION-LTD,720,Service of Tetra 3 gas monitors used in confined space work to protect field teams of harmful gases.
EA,08/02/2017,HOLIDAY INN BRISTO,5160,Accommodation for 15 people for 4 nights whilst undertaking a block week of study as part of a Foundation degree in river and coastal engineering.
EA,08/02/2017,JURYS INN WATFORD FRON,3005,"Meeting room hire, refreshments, lunch, overnight accommodation and evening meal for 21 EA employees during a two day event for a face to face team meeting and then a research visit."
EA,08/02/2017,KINGSWAY TYRES (RETFOR,588,4 tyres for Land Rover at Askham Depot.
EA,08/02/2017,LAMBERTS/NORWICH/LTD,854.4,"6 piece combo set, impact driver, circular saw, and angle grinder for works between Happisburgh and Winterton Beach and Great Yarmouth Harbour"
EA,08/02/2017,LAMBERTS/NORWICH/LTD,1272.95,6 lengths of kee-klamp for hand rail repair resulting from tidal surge damage - Happisburgh to Winterton Beach
EA,08/02/2017,LANTERN RENTAL SER,855,1 day emergency hire of a grab lorry to clear trash screen.
EA,08/02/2017,M U ENTERPRISES,777,"One day room hire for 20 people, including lunch, refreshments and equipment, for a joint EA and Anglian Trust leadership team meeting."
EA,08/02/2017,M U ENTERPRISES,752.6,"One day room hire for 18 people, including lunch, refreshments and equipment, for a joint EA and England Fisheries group meeting in London."
EA,08/02/2017,MORGANS MACHINERY OSWE,2043.6,7 pairs of chainsaw trousers and 4 pairs of chainsaw gloves for field services Shropshire and Herefordshire
EA,08/02/2017,NHBS LTD,533.08,"3 professional hand net wooden handles and 15 professional hand net bags used for ecological macro-invertebrate sampling, by both Sampling and Collection, and Analysis and Reporting teams"
EA,08/02/2017,NHBS LTD,506.89,Replacement hand nets used by field team when conducting fish population surveys.
EA,08/02/2017,PALINTEST LTD,503.58,"Replacement chlorometer kit, required for accurate recording of chlorine levels in water treatment discharges and for incident response"
EA,08/02/2017,PAYPAL  HAMMOND DRY,798.5,Dry suit for sampler required whilst carrying out fish population surveys and other field work.
EA,08/02/2017,PAYPAL  HAMMOND DRY,791,Dry suit for sampler required whilst carrying out fish population surveys and other field work.
EA,08/02/2017,PULSAR PROCESS MSMNT L,2976,"Replacement Pulsar Ultra 5 controller for St Anne’s pumping station, and 2 spare and back-up units for Canvey Island main pumping stations"
EA,08/02/2017,ROYAL MAIL GROUP,647.09,Royal mail fast response service - free post address used for rod catch returns
EA,08/02/2017,RS COMPONENTS,885.28,Phase-failure relays for Canvey Island pumping stations.
EA,08/02/2017,SALIX RIVER & WETLAND,1039.83,Emergency coir matting roll used to cover reservoir bank to stop wave action erosion.
EA,08/02/2017,SGUK LTD,587.41,"Site security for construction works at Brandhall Brook, Oldbury, West Midlands."
EA,08/02/2017,SNOW HILL BIRM DEV TRA,880.4,Two day hire of two rooms for 70 people for an operations managers meeting.
EA,08/02/2017,STATIONERY OFFICE BOOK,654,Updating rod catch return reminder forms for 2017
EA,08/02/2017,STIBBS HAULAGE & P,726,"Removal of urban debris from site on River Cole, Birmingham."
EA,08/02/2017,THE MOWER DOCTOR,760.35,2 hedgecutting attachments for split shaft strimmers for Gloucester Depot field team
EA,08/02/2017,TRAVIS PERKINS,566.64,Purchase of type 2 scalpings to infill track down to debris screen on River Jubilee.
EA,08/02/2017,WINCH SYSTEM LIMITED,1669.53,New winch motor and rope for fleet at Askham Depot.
EA,08/02/2017,WORLD OF TRAVEL,983.04,One day room hire in London for 20 people including lunch and refreshments for supporting communities that remain at risk project
EA,08/02/2017,WWW.BBOFFICESUPPLIES.C,1715.16,2 ergonomic chair for members of staff following workplace health assessment.
EA,08/02/2017,WWW.FORESTFUELS.CO.UK,1176,Wood pellets for bio mass boiler at Bradney Depot
EA,08/02/2017,WWW.REACTEC.COM,3592.61,Hand arm vibration monitors for national health and safety recording.
EA,08/02/2017,WWW.REACTEC.COM,3050.36,Hand arm vibration monitors for national health and safety recording.
EA,08/02/2017,WWW.THEWATERFRONT.CO.U,507.96,"Conference fees for 2 EA staff to enhance knowledge base and to hear the latest market insight on emerging opportunities supporting different types of projects in sectors, including offshore wind, oil, and gas exploration."
EA,09/02/2017,A.1. ROPES & RIGG,1081.92,2 steel handling shoes for seperating steel piles
EA,09/02/2017,ACTION FOR BLIND P,1046.4,"Room hire, equipment and refreshments for Water, Land and Biodiversity Leadership Workshop involving 35 people."
EA,09/02/2017,ADLER & ALLAN LTD,1537.5,Emptying of cess pit at Scotts Float depot
EA,09/02/2017,AQUATIC CONTROL ENG LT,1816.8,Flap valves for flap valve replacement on Pennington to Keyhaven sea wall
EA,09/02/2017,AVS FENCING SUPPLIES L,1174.71,"50 x 150x75mm fence posts, 60 x 38x75mm fencing rails 2 x boxes of 100mm nails to undertake asset repairs to a number of operational sites within the East Hampshire area. "
EA,09/02/2017,BRISTOL ZOO,1310.16,One day room hire including lunch and refreshments for 40 people in Bristol for evidence assessment and evaluation team meeting
EA,09/02/2017,BRITANNIA,1199,Overnight stay for eleven people in Manchester during management team meeting
EA,09/02/2017,BTS GROUP LIMITED,1470,"2 battery powered chainsaw sets, including chainsaw, batteries, battery charger, spare chain, sharpening kit and storage bag."
EA,09/02/2017,BVSC ENTERPRISE LIMITE,672,One day room hire for 20 people in Birmingham including lunch and refreshments for flooding workshop
EA,09/02/2017,CALOR GAS ACCOUNT PAYM,651,Liquid petroleum gas for Tonbridge office
EA,09/02/2017,CLEVELAND CONTAINERS,4143.24,Storage of pollution control equipment for improvements to biosecurity arrangements for environment management at Riversmeet House
EA,09/02/2017,COUSSENS OF BEXHILL LT,1200,Crane and artic lorry hire to move 25 sheet piles and various stop logs from Scots Float depot to training site by Lockeepers cottage at Rye.
EA,09/02/2017,CREWSAVER,576.24,"4 x 190 Lifejackets, 4 rearm packs and 4 spare gas cylinders"
EA,09/02/2017,EEF LTD,630,"One day room hire for 15 delegates attending Information Architecture workshop in London.  Includes lunch, refreshments and equipment."
EA,09/02/2017,ENTERPRISE,854.32,Eleven day hire of van for use during site visits
EA,09/02/2017,ERNEST DOE & SONS,549.48,11 bottles of propane gas for melting bitumen pots.
EA,09/02/2017,FOUNTAIN TIMBER PR,648.79,Timber fencing materials for River Kenn for the repair and replacement of boundary fencing to maintain access for routine maintenance.
EA,09/02/2017,FOWLER HIRE & SALES LT,977.87,Cordless fencing staple gun used for building wire fencing around EA structures
EA,09/02/2017,GARDEN MACHINES LTD,874.8,John Deere JS63VC rotory mower for cutting grass around locks and rivers on River Nene
EA,09/02/2017,HEAVYHAUL /CHELMSF,501.84,One day grab lorry hire to move sandbags to Barking Barrier from Newmans compound  for winter readiness
EA,09/02/2017,HI-TECH AUTO SERVICES,1650.67,Additional security locks needed for badged transit van as badged vehicle has been broken into twice.
EA,09/02/2017,HOWARTH TIMBER CORBY,1558.58,Timber fencing for maintenance of flood storage reserviors on the Rivers Welland and Nene
EA,09/02/2017,HY TEN REINFORCEMENT C,2115,"12 x 150 mm expansion foam joint, 60mm x 2m hy-chairs for mesh, 50 16mm x 600mm smooth dowel sleeves, and 50 16mm x 600mm smooth dowels for concrete works in Rye depot"
EA,09/02/2017,J DAVIDSON PIPES,792,600 mm solid twin wall pipes for culvert repair on River Kenn carried out to maintain access to the river.
EA,09/02/2017,KINGCOMBE AQUACARE LTD,507.55,"Health and safety packs required under the Construction (Design and Management) Regulations 2015, following construction works comprising 2 telemetry Kiosks at Everleigh and Fordington groundwater monitoring sites. "
EA,09/02/2017,LONGHAM GARDEN MAC,846.27,"Yearly service and inspection of small plant, including chainsaws,strimmers, and polesaws"
EA,09/02/2017,M U ENTERPRISES,852,One day room hire and refreshments 25 people for a knowledge management programme workshop
EA,09/02/2017,MathWorks#10527233 Mat,4039.2,3 Mathworks licences for 12 months for use on Geomatics network
EA,09/02/2017,MOLE VALLEY FARMERS,536.4,12 foot long timber fencing rails for maintaining access gateways adjacent to the River Kenn.
EA,09/02/2017,MR BOX LTD,4860,20 foot metal container for safe storage of sand bags at Barking Barrier
EA,09/02/2017,OLLECO,4683.46,3000 litres Bio fuel for Tickton Depot with duty paid 
EA,09/02/2017,OLLECO,4000,4500 litres Bio fuel for Pickering Depot with duty paid 
EA,09/02/2017,PAYPAL  HANSONPHLTD,935.23,Two large boxes for transport and storage of operational equipment
EA,09/02/2017,PAYPAL  RRC,548.56,Registration fees for 2 people to attend the River Restoration Centre conference.
EA,09/02/2017,PG SKIPS LTD,558,Skip for site waste
EA,09/02/2017,R.J MARRIOTT ENG.,876.87,"Fabrication of new ballast weights and chains for Denver little eyes, which are part of the self closing mechanism on the doors and had to be replaced."
EA,09/02/2017,R.J MARRIOTT ENG.,1226.88,Fabricate replacement brass seals for dam board flaps
EA,09/02/2017,REED CHILL CHEATER,1830,3 dry suits for maintenance work in and around water
EA,09/02/2017,RON SMITH AND CO LIMIT,1869.37,3 full boat pole sets for operatives and service of a hedge trimmer.
EA,09/02/2017,SEVENOAKS DC,531,Safe and legal disposal of effluent from Tonbridge cesspit
EA,09/02/2017,SURVITEC SOUTHAMPTON,1075.56,Annual servicing of 68 life jackets for teams in Lower Thames area.
EA,09/02/2017,teamviewer.com,749.4,Team viewer annual corporate licence for use on Geomatics network
EA,09/02/2017,THE WESLEY,1145.6,"1 day room hire for 24 people, including lunch, refreshments and equipment, for an incident management and resilience leadership team event."
EA,09/02/2017,TNT UK LTD,1228.73,Delivery of 52 consignments of bottles from the Nottingham Laboratory to customers accross the UK from the 18/11/16 to the 02/12/16.
EA,09/02/2017,TNT UK LTD,1012.93,Delivery of 32 consignments of bottles from the Nottingham Laboratory to customers accross the UK from the 11/11/16 to the 18/11/16.
EA,09/02/2017,TNT UK LTD,962.3,Delivery of 42 consignments of bottles from the Nottingham Laboratory to customers accross the UK from the 26/10/16 to 11/11/16.
EA,09/02/2017,TNT UK LTD,856.8,Delivery of 29 consignments of bottles from the Nottingham Laboratory to customers accross the UK from the 08/12/16 to the 22/12/16.
EA,09/02/2017,TNT UK LTD,822,Delivery of 27 consignments of bottles from the Nottingham Laboratory to customers accross the UK from the 06/12/16 to the 15/12/16.
EA,09/02/2017,UNIVERSITY OF READING,2020,Tuition fees for a masters course in environment management at Reading University for a member of staff.
EA,09/02/2017,VAN WALT AGRICULTURAL,2328.46,Variable flow device for MP1 groundwater pump
EA,09/02/2017,WEBSTORE,1275,"5 day training course for 1 person on groundwater contamination and remediation, including lunches."
EA,09/02/2017,WILSON SKIPS LTD,600,2 skips for Canterbury site during refurbishment of laboratory.
