Body,Body Name,Transaction No.,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £356.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £343.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £89.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £336.78,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £439.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £60.69,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £406.79,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £190.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £267.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £190.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £172.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,03-Mar-12, £195.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23110-0115,Street Cleaning-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23110-0115,Street Cleaning-Temporary Agency Staff,03-Mar-12, £393.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23125-0115,Recyl Bring Schms-Temporary Agency Staff,03-Mar-12, £510.21,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23125-0115,Recyl Bring Schms-Temporary Agency Staff,03-Mar-12, £651.89,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23160-0115,Env Maint Div-Temporary Agency Staff,03-Mar-12, £83.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £43.35,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £510.21,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £267.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £125.71,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £261.13,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £448.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £103.42,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £272.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £60.69,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £448.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £385.76,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £89.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £356.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £65.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £448.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £406.79,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £89.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £181.96,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £357.85,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £190.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £448.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £190.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £96.53,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £172.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £199.95,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £261.13,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £261.13,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £84.91,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £510.21,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £103.42,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £172.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £448.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £83.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £103.42,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £178.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £130.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £65.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £89.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £89.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £350.15,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £130.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £510.21,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £65.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £195.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £267.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £413.68,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £89.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £178.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £459.62,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £454.14,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £459.62,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £90.98,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,03-Mar-12, £350.15,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,03-Mar-12, £108.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,03-Mar-12, £130.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,03-Mar-12, £130.90,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,03-Mar-12, £278.76,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,03-Mar-12, £187.86,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,03-Mar-12, £187.86,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,03-Mar-12, £357.54,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,03-Mar-12, £187.86,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468080,513625,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,03-Mar-12, £230.28,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468122,513814,COMENSURA LIMITED,C-E72500-0115,Built Env Div-Temporary Agency Staff,03-Mar-12, £21.68,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,10-Mar-12, £214.59,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,10-Mar-12, £286.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £338.28,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £260.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £83.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £103.42,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £178.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £83.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £65.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £350.15,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £60.69,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £206.84,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £413.68,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £84.91,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £267.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £96.53,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £172.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £89.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,10-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23110-0115,Street Cleaning-Temporary Agency Staff,10-Mar-12, £439.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23125-0115,Recyl Bring Schms-Temporary Agency Staff,10-Mar-12, £130.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23125-0115,Recyl Bring Schms-Temporary Agency Staff,10-Mar-12, £190.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,468254,514058,COMENSURA LIMITED,C-C23125-0115,Recyl Bring Schms-Temporary Agency Staff,10-Mar-12, £510.21,,
