Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205915,23.27,Newton Fund - Peru-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205916,22.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205917,15.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205918,16.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205919,9.23,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205920,46.37,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205921,14.50,NEWTON FUND - Turkey-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205922,25.65,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205923,24.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205924,181.80,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205925,129.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),205926,-68.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",16/08/2017,R & D Current Grants to Private Sector - NPISH,Business and Science - International Science and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),206021,465.46,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Recruitment Advice and Services,Business and Science - UK Research and Innovation Programme Directorate,ALLEN LANE LTD,206027,3266.88,MF Devolved Admin-Recruitment Advice and Services,SW1Y 6RJ,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Research and Development Expenditure,Business and Science - Advanced Manufacturing,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,206132,2530.74,Sponsorship MSET-Research and Development Expenditure,E1W 1YW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Research and Development Expenditure,Business and Science - Advanced Manufacturing,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,206132,63432.26,Sponsorship MSET-Research and Development Expenditure,E1W 1YW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Salaries - Permanent - Annual Leave Deductions,FCS - Finance & Corporate Services - Finance & Prtfolio,THE TECHNOLOGY STRATEGY BOARD (INNOVATE UK),206160,272.28,MF Devolved Admin-Salaries - Permanent - Annual Leave Deductions,SN2 1UE,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Salaries - Permanent - Annual Leave Deductions,FCS - Finance & Corporate Services - Finance & Prtfolio,THE TECHNOLOGY STRATEGY BOARD (INNOVATE UK),206160,2666.39,B&S Devolved Admin-Salaries - Permanent - Annual Leave Deductions,SN2 1UE,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,Market Frameworks - Regulation Executive,CAPITA BUSINESS SERVICES LTD,206294,1336.42,BRE Communications Programme-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Misc Non Procurement Spend,Business and Science - Small Business,PRICEWATERHOUSECOOPERS LLP,206402,1698.00,MF Devolved Admin-Misc Non Procurement Spend,SE1 2RD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Grant-In-Aid to Arms Length Bodies,Market Frameworks - Labour Market,ACAS,206463,3300000.00,ACAS Non-Budget-Grant-In-Aid to Arms Length Bodies,NW1 3JJ,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",07/08/2017,Hire of Agency Staff,Business and Science - Science Research and Innovation,BROOK STREET (UK) LTD,206482,867.34,MF Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",22/08/2017,Hire of Agency Staff,Business and Science - UK Research and Innovation Strategy,BROOK STREET (UK) LTD,206488,916.20,MF Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",04/08/2017,Hire of Agency Staff,Market Frameworks - Regulatory Delivery,BROOK STREET (UK) LTD,206553,504.60,RD: Welsh Government-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Grant-In-Aid to Arms Length Bodies,UK Govenment Investments - British Business Bank,Midlands Engine Investments Limited,206608,380000.00,British Business Bank NB-Grant-In-Aid to Arms Length Bodies,S3 8NH,GRANT,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Additions - Other Loans - Central Government,UK Govenment Investments - British Business Bank,Midlands Engine Investments Limited,206608,1950000.00,Regional Venture Capital Fund-Additions - Other Loans - Central Government,S3 8NH,GRANT,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Grant-In-Aid to Arms Length Bodies,UK Govenment Investments - British Business Bank,NORTHERN POWERHOUSE INVESTMENTS LTD,206609,550000.00,British Business Bank NB-Grant-In-Aid to Arms Length Bodies,S3 8NH,GRANT,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",07/08/2017,Other IT Consultancy,FCS - Finance & Corporate Services - Operations,PETER GUILLAUME T/A INTERNET RESEARCH & TRAINING SERVICES,206611,660.00,MF Devolved Admin-Other IT Consultancy,S10 4EF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",03/08/2017,Leasing of Motor Vehicles,"FCS - Finance & Corporate Services - Policy, Delivery and Private Office",GOVERNMENT CAR SERVICE,206682,8432.37,MF Devolved Admin-Leasing of Motor Vehicles,SE1 5JX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Library Services,"Skills, Deregulation and Local Growth - Business Growth",S&P GLOBAL MARKET INTELLIGENCE CIC,206878,44937.00,Economic Inteligence And Analysis-Library Services,60693 0333,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Stationery,Business and Science - Science Research and Innovation,Banner Group Limited,206903,11.88,MF Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Stationery,Business and Science - Science Research and Innovation,Banner Group Limited,206903,20.52,MF Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Stationery,Business and Science - Science Research and Innovation,Banner Group Limited,206903,37.08,MF Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VODAFONE LTD,206916,7.86,MF Devolved Admin-Central Telecommunications Services,RG14 5FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VODAFONE LTD,206916,890.95,MF Devolved Admin-Central Telecommunications Services,RG14 5FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VODAFONE LTD,206916,7492.21,MF Devolved Admin-Central Telecommunications Services,RG14 5FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VODAFONE LTD,206917,2.62,MF Devolved Admin-Central Telecommunications Services,RG14 5FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VODAFONE LTD,206917,3906.67,MF Devolved Admin-Central Telecommunications Services,RG14 5FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VODAFONE LTD,206917,13663.78,MF Devolved Admin-Central Telecommunications Services,RG14 5FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",08/08/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VODAFONE LTD,206917,29886.08,MF Devolved Admin-Central Telecommunications Services,RG14 5FF,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",17/08/2017,Security Clearance Costs,FCS - Finance & Corporate Services - Operations,MINISTRY OF DEFENCE,206939,150.00,MF Devolved Admin-Security Clearance Costs,L2 3YL,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",17/08/2017,Business Rates,FCS - Finance & Corporate Services - Operations,MINISTRY OF DEFENCE,206939,842.00,MF Devolved Admin-Business Rates,L2 3YL,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Legal Costs,FCS - Finance & Corporate Services - Operations,JONES LANG LASALLE LTD,206940,2845.80,RD: PA Delivery-Legal Costs,E14 5EG,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Hire of Agency Staff,Market Frameworks - Regulation Executive,CAPITA BUSINESS SERVICES LTD,206962,1002.31,BRE Communications Programme-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Current Grants To Private Sector - NPISH,Business and Science - Advanced Manufacturing,AEROSPACE TECHNOLOGY INSTITUTE,207013,586500.00,Aerospace Technology Institute-Current Grants To Private Sector - NPISH,MK43 0TR,GRANT,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,R & D Research and Development Expenditure,Business and Science - International Science and Innovation,NPL MANAGEMENT LTD,207086,692700.00,NMS - NPL  Cross Sector-R & D Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,R & D Research and Development Expenditure,Business and Science - International Science and Innovation,NPL MANAGEMENT LTD,207086,1039500.00,NMS - NPL  Life Sciences and Health-R & D Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,R & D Research and Development Expenditure,Business and Science - International Science and Innovation,NPL MANAGEMENT LTD,207086,1093700.00,NMS - NPL  Energy and Environment-R & D Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,R & D Research and Development Expenditure,Business and Science - International Science and Innovation,NPL MANAGEMENT LTD,207086,1248500.00,NMS - NPL Advanced Manufacturing-R & D Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,R & D Research and Development Expenditure,Business and Science - International Science and Innovation,NPL MANAGEMENT LTD,207086,1331800.00,NMS - NPL  Digital-R & D Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,CAPITA BUSINESS SERVICES LTD,207105,13663.03,MF Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",11/08/2017,Learning and Dev - CS Skills,FCS - Finance & Corporate Services - Human Resources,CAPITA BUSINESS SERVICES LTD,207127,-2904.74,MF Non Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Guarding and Security Services,FCS - Finance & Corporate Services - Operations,CRITICALL LTD,207158,6000.00,MF Devolved Admin-Guarding and Security Services,W4 5YA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",07/08/2017,Central Telecommunications Services,"FCS - Finance & Corporate Services - Digital, Data & Technology",VIRGIN MEDIA BUSINESS LTD,207162,919.98,MF Devolved Admin-Central Telecommunications Services,BN13 1XP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Taxi Services UK,"FCS - Finance & Corporate Services - Policy, Delivery and Private Office","Personal Expense, Name Withheld",207167,9.60,PSHE Devolved Admin-Taxi Services UK,SW1H 0ET,,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Grant-In-Aid to Arms Length Bodies,Business and Science - Science Research and Innovation,SCIENCE AND TECHNOLOGY FACILITIES COUNCIL,207221,25000000.00,STFC Financing-Grant-In-Aid to Arms Length Bodies,SN2 1SZ,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Grant-In-Aid to Arms Length Bodies,Business and Science - Science Research and Innovation,THE TECHNOLOGY STRATEGY BOARD (INNOVATE UK),207222,75000000.00,TSB Financing-Grant-In-Aid to Arms Length Bodies,SN2 1UE,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Technical Advice / Services & Support,Market Frameworks - Regulatory Delivery,Andy Galway,207224,445.90,RD: Strategic Regulation-Technical Advice / Services & Support,LE8 4GD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Advertising,"FCS - Finance & Corporate Services - Communications, Partnerships and Governance",THE DEXTROUS WEB LTD T/A DXW,207230,1107.60,Corporate Presentation-Advertising,N1 6NU,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Economic Consultancy & Research,Market Frameworks - DG & Group Support,NATIONAL CENTRE FOR SOCIAL RESEARCH(NATCEN),207239,30000.00,MF Devolved Admin-Economic Consultancy & Research,EC1V 0AX,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",14/08/2017,Minor Works,FCS - Finance & Corporate Services - Operations,ARCADIS SOLUTIONS LTD,207259,32315.64,FCS Devolved Admin-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Stationery,Business and Science - Government Office for Science,SMART BUSINESS SUPPLIES LTD,207267,210.77,MF Devolved Admin-Stationery,KT22 7PL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",18/08/2017,Business Rates,FCS - Finance & Corporate Services - Operations,MINISTRY OF DEFENCE,207269,11306.00,MF Devolved Admin-Business Rates,L2 3YL,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Stationery,Department for International Trade - International Trade & Export Control,XMA LTD,207270,211.15,ECO - Non Proliferation Awareness Seminars-Stationery,NG11 7EP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Training And Development Expenditure,International and Growth - Cities and Local Growth,MEASURED BRILLIANCE LTD,207278,416.67,MF Devolved Admin-Training And Development Expenditure,IP5 3RE,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Catering Services,Business and Science - International Science and Innovation,THE WELLCOME TRUST LTD,207279,2001.25,MF Devolved Admin-Catering Services,NW1 2BE,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Legal Services and Advice Agency,FCS - Finance & Corporate Services - Legal Services,GOVERNMENT LEGAL DEPARTMENT,207281,123.60,Litigation and Government Legal Department-Legal Services and Advice Agency,WC2B 4TS,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Current Grants To Private Sector - NPISH,Business and Science - International Science and Innovation,INTELLECTUAL PROPERTY OFFICE,207283,75025.00,Intellectual Property Office-Current Grants To Private Sector - NPISH,NP9 1RH,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Legal Services and Advice Agency,FCS - Finance & Corporate Services - Legal Services,GOVERNMENT LEGAL DEPARTMENT,207285,340.45,Litigation and Government Legal Department-Legal Services and Advice Agency,WC2B 4TS,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,External Legal Advice and Service,Business and Science - International Science and Innovation,Davitt Jones Bould Ltd,207301,29.80,B&S Devolved Admin-External Legal Advice and Service,TA1 4EB,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Legal Services and Advice Agency,FCS - Finance & Corporate Services - Legal Services,GOVERNMENT LEGAL DEPARTMENT,207303,770.84,Litigation and Government Legal Department-Legal Services and Advice Agency,WC2B 4TS,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",09/08/2017,Central Telecommunications Services,Market Frameworks - Consumer and Competition Policy,TRADING STANDARDS INSTITUTE (TSI),207304,7391.67,ADR Directive-Central Telecommunications Services,SS15 6TH,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Consultancy Expenditure,International and Growth - Europe,TSCHEME LTD,207307,6000.00,MF Devolved Admin-Consultancy Expenditure,DA2 6QD,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Legal Services and Advice Agency,FCS - Finance & Corporate Services - Legal Services,GOVERNMENT LEGAL DEPARTMENT,207310,1238.00,Litigation and Government Legal Department-Legal Services and Advice Agency,WC2B 4TS,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,HR Training Educat Consultcy,Business and Science - International Science and Innovation,SAXTON BAMPFYLDE HEVER LTD,207311,6666.67,MF Devolved Admin-HR Training Educat Consultcy,SW1H 9JA,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Learning and Dev - CS Skills,Business and Science - Government Office for Science,KPMG LLP,207313,125.00,MF Devolved Admin-Learning and Dev - CS Skills,E14 5GL,VENDOR,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Subsistence UK,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207319,5.00,MF Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Subsistence UK,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207319,5.00,MF Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207319,8.84,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Subsistence UK,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207319,15.00,MF Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Subsistence UK,"FCS - Finance & Corporate Services - Policy, Delivery and Private Office","Personal Expense, Name Withheld",207320,3.20,MF Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,"FCS - Finance & Corporate Services - Policy, Delivery and Private Office","Personal Expense, Name Withheld",207320,4.60,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Taxi Services UK,"FCS - Finance & Corporate Services - Policy, Delivery and Private Office","Personal Expense, Name Withheld",207320,38.20,MF Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Subsistence Overseas,Market Frameworks - Labour Market,"Personal Expense, Name Withheld",207321,14.69,MF Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Subsistence UK,Market Frameworks - Labour Market,"Personal Expense, Name Withheld",207322,17.99,MF Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207323,4.80,RD: PA System Support-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207324,38.98,RD: PA Extension-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Mileage Allowance UK,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207324,326.70,RD: PA Extension-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",207325,7.00,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Mileage Allowance UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",207325,110.70,MF Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Mileage Allowance UK,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207326,9.45,MF Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,Market Frameworks - Regulatory Delivery,"Personal Expense, Name Withheld",207326,10.00,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Hospitality - UK,Business and Science - Advanced Manufacturing,"Personal Expense, Name Withheld",207327,20.73,MF Devolved Admin-Hospitality - UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,"Skills, Deregulation and Local Growth - Business Growth","Personal Expense, Name Withheld",207329,2.76,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,"Skills, Deregulation and Local Growth - Business Growth","Personal Expense, Name Withheld",207329,6.00,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Taxi Services UK,"Skills, Deregulation and Local Growth - Business Growth","Personal Expense, Name Withheld",207329,15.50,MF Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Taxi Services UK,Business and Science - Small Business,"Personal Expense, Name Withheld",207330,25.20,MF Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",207331,11.10,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Other Travel,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",207331,16.00,MF Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",01/08/2017,Mileage Allowance UK,International and Growth - Regional Growth Fund,"Personal Expense, Name Withheld",207331,36.90,MF Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Energy & Industrial Strategy","Department for Business, Innovation and Skills",02/08/2017,Stationery,"FCS - Finance & Corporate Services - Digital, Data & Technology",Banner Group Limited,207355,172.99,MF Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
