Body,Body Name,Transaction No.,Invoice Ref.,Vendor Name,Expense Code,Expense Type,Date,Amount,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,20 January 2012,£190.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,20 January 2012,£174.30,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,20 January 2012,£178.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,20 January 2012,£130.05,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,20 January 2012,£97.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,20 January 2012,£320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23125-0115,Recyl Bring Schms-Temporary Agency Staff,20 January 2012,£272.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23125-0115,Recyl Bring Schms-Temporary Agency Staff,20 January 2012,£97.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23125-0115,Recyl Bring Schms-Temporary Agency Staff,20 January 2012,£388.16,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23160-0115,Env Maint Div-Temporary Agency Staff,20 January 2012,£325.65,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£454.89,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£91.07,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£309.35,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£178.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£474.35,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£90.98,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£300.05,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£563.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£91.00,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£563.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£619.89,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£296.31,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£563.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£416.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£416.18,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£563.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£563.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£91.07,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£563.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£654.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£389.07,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£563.37,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£416.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£389.07,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£310.26,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£109.17,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£305.62,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£103.10,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£264.44,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£270.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£273.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£299.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£194.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£190.73,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£60.69,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£488.23,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£394.22,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£388.16,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£325.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£312.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£312.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£286.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£307.78,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£322.96,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£497.33,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£143.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£247.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£307.78,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£91.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£286.10,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£65.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£443.23,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£351.15,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£90.98,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£65.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£286.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£90.93,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£181.96,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£555.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£211.03,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£448.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£221.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£211.03,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£555.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£127.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£130.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£356.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£555.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£389.07,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£356.08,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£272.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£451.94,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£127.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23180-0115,Rcycl Coltn Schms-Temporary Agency Staff,20 January 2012,£325.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£174.30,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£385.33,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£195.06,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£351.15,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£478.09,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£52.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£253.59,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£43.35,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£95.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-C23190-0115,Garden Collectn-Temporary Agency Staff,20 January 2012,£216.74,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,20 January 2012,£273.12,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,20 January 2012,£177.76,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,20 January 2012,£65.04,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,20 January 2012,£86.70,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,20 January 2012,£43.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,20 January 2012,£83.76,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,20 January 2012,£59.22,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-D13100-0115,Muni Off Blgs-Temporary Agency Staff,20 January 2012,£43.36,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,20 January 2012,£193.92,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,20 January 2012,£327.24,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,20 January 2012,£290.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,20 January 2012,£290.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,20 January 2012,£484.80,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,20 January 2012,£387.84,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,20 January 2012,£45.45,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-E36200-0115,On-St Car Prkng-Temporary Agency Staff,20 January 2012,£290.88,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464922,512184,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,20 January 2012,£219.86,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,20 January 2012,£65.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,20 January 2012,£320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464923,512325,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,20 January 2012,£308.85,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,20 January 2012,£320.77,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,464921,512036,COMENSURA LIMITED,C-E63100-0115,Cemetery & Crem-Temporary Agency Staff,20 January 2012,£238.41,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,28 January 2012,£434.25,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,28 January 2012,£347.40,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C22100-0115,Green Env Div-Temporary Agency Staff,28 January 2012,£260.55,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£172.11,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£181.96,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£60.69,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£89.02,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£90.98,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£512.83,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£350.15,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£255.75,,
http://statistics.data.gov.uk/id/local-authority-district/23UB,Cheltenham Borough Council,465725,512510,COMENSURA LIMITED,C-C23100-0115,Refuse Collection-Temporary Agency Staff,28 January 2012,£255.75,,
