Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER36856,11.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER37960,12.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER35697,13.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36177,13.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38363,14.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER36416,14.35,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37016,14.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER38040,14.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER37036,15.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37560,15.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37561,15.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER35956,16.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,51244,17.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37501,17.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,#N/A,Personal expenses name witheld,ER36277,17.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER38321,18.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER35916,18.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER36996,18.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35236,19.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER36777,19.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00754127,20.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,#N/A,Personal expenses name witheld,ER36260,20.65,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37502,20.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37740,20.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER36318,21.35,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37520,22.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER34596,23.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER38381,24.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER36616,24.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER37600,24.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36178,25.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER38046,27.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER36696,27.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER36057,27.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER36336,27.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER37900,29.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER38521,29.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER37202,29.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER36358,30.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37258,30.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37097,30.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38481,32.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER36556,32.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,12/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36637,32.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER36298,34.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER35878,35.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,INV00053374,36.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER36916,37.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,#N/A,Personal expenses name witheld,ER36437,38.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER37198,39.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36017,39.32,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER36078,40.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER36317,40.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38242,40.65,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00749928,41.27,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00759608,41.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36377,42.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36497,48.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER36016,49.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER37297,49.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER37201,51.75,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00754125,53.77,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER35816,54.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00757869,55.03,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00761563,55.03,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,51226,57.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37542,60.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER34976,66.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,51209,71.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00749927,73.63,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2012,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00757870,75.72,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER36756,75.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER36456,78.29,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,11/06/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00754126,82.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,ER36876,82.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38501,82.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER38301,86.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER38341,86.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37357,89.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,26/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER38020,93.05,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER37901,93.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37660,95.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38000,95.15,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00756083,99.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER38461,99.65,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36957,109.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37440,112.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2012,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,ER37096,115.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00749926,117.22,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,01/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER35796,126.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,15/06/2012,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,ER36937,127.05,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37359,129.59,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38222,142.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36077,146.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36116,148.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER36936,148.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37841,149.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37760,152.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER37480,157.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38061,162.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37680,165.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37880,171.06,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37820,171.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER36296,173.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37720,176.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER38401,181.57,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER37980,185.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00721870,187.70,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37317,188.83,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,IMPROVE Project,Personal expenses name witheld,ER36877,196.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37278,197.36,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35717,202.55,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,08/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER35716,206.20,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER36276,206.94,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38181,227.56,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER36956,262.12,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37700,262.21,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,06/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER35996,290.10,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37218,291.40,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,22/06/2012,Travel and subsistence UK,#N/A,Personal expenses name witheld,ER33416,305.80,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37199,335.35,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,28/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37781,371.60,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38044,415.92,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,27/06/2012,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER38162,417.85,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Trade Marks Directorate,Mainline Coaches Ltd,12963,420.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,29/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER38421,421.01,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,14/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,51218,460.90,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER34036,464.95,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,19/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER37200,486.25,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,25/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER37337,494.50,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,20/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37420,547.84,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,21/06/2012,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,ER37721,762.00,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,18/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER37056,810.30,Not applicable,
"Department for Business, Innovation and Skills",Intellectual Property Office,13/06/2012,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,ER33296,857.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2012,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,ER35676,997.50,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2012,Travel and subsistence Overseas,Business Support Directorate,Leasedrive Velo Rental Management Ltd,CRD00054239,-18.41,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00754128,19.67,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Travel and subsistence Overseas,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00756084,32.32,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00748499,41.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Travel and subsistence Overseas,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00754129,43.73,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00749924,46.63,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,11/06/2012,Travel and subsistence Overseas,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00754124,49.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,25/06/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00762454,49.42,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER36079,50.99,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,20/06/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37400,62.47,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,18/06/2012,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00757867,82.98,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER36656,84.00,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2012,Travel and subsistence Overseas,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00757868,92.83,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,28/06/2012,Travel and subsistence Overseas,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00761564,100.22,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER36018,140.61,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER37620,191.10,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,27/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER37702,204.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER36256,211.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER35437,237.27,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,22/06/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER35576,247.49,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,08/06/2012,Travel and subsistence Overseas,Business Support Directorate,Personal expenses name witheld,ER35636,262.89,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER37563,302.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER36376,379.65,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER37237,390.40,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,19/06/2012,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,ER37257,396.24,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,06/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER36036,445.81,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,14/06/2012,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,ER36496,460.03,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER33956,691.48,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,21/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER36757,698.76,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,01/06/2012,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,ER35556,742.46,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER36879,772.75,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,13/06/2012,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,ER36536,1272.33,Not applicable,
Department for Business Innovation and Skills,Intellectual Property Office,12/06/2012,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,ER36576,1499.89,Not applicable,
