Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,OVERDALE MEDICAL PRACTICE,C81066,84648.71
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,CHAPEL STREET MEDICAL CENTRE,C81068,109041.93
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services,OSMASTON SURGERY,C81071,135210.17
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,LISTER HOUSE,C81072,217008.15
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,MACKLIN STREET SURGERY,C81073,104266.29
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,HAVEN MEDICAL CENTRE,C81087,93115.47
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,PARKFIELDS SURGERY,C81100,48264.58
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services,MELBOURNE HEALTH CARE CENTRE,C81108,152786.97
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,MICKLEOVER SURGERY,C81113,47792.25
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,DERBY LANE MEDICAL CENTRE,C81118,50158.35
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,PEARTREE MEDICAL CENTRE,C81616,52299.72
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services,CLARENCE ROAD SURGERY,C81629,29953.21
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services,OAKWOOD SURGERY,C81648,30640.37
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services,DERWENT MEDICAL CENTRE,C81652,37046.53
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services,BROOK MEDICAL CENTRE,C81653,32416.86
Department of Health,NHS Derby City,23/03/2012,Contract Payments,GP Medical Services ,MEADOWFIELDS,C81665,84739.84
Department of Health,NHS Derby City,29/03/2012,Drugs,Prescribing Service,ALVASTON MEDICAL CENTRE,C81047,36420.38
